"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82013300002867","Nodes","2867","21.000000","28.985789","DDS demands","Known Flow","423852.515490","149179.025803","","0.000000","","","","","","-1.190000","","","","","","","","-1.064119","-1.190000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300002899","Nodes","2899","21.000000","30.744842","Default Known Flow Node","Known Flow","424052.179544","148964.778745","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002772","Nodes","2772","21.000000","31.229334","Default Known Flow Node","Known Flow","423781.905471","148569.952637","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002931","Nodes","2931","21.000000","29.540841","DDS demands","Known Flow","424060.118547","149100.274782","","0.000000","","","","","","-4.429999","","","","","","","","-3.961385","-4.429999","","","","","","","","D1 PROFILE","","","","","","",""
"82013300002915","Nodes","2915","21.000000","29.896294","Default Known Flow Node","Known Flow","424068.349549","149078.658776","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002923","Nodes","2923","21.000000","30.872734","Default Known Flow Node","Known Flow","424044.054542","149201.711809","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002925","Nodes","2925","21.000000","29.426944","Default Known Flow Node","Known Flow","424027.597538","149133.795791","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002914","Nodes","2914","21.000000","29.426944","DDS demands","Known Flow","424056.419546","149159.428798","","0.000000","","","","","","-4.510000","","","","","","","","-4.032922","-4.510000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300002930","Nodes","2930","21.000000","29.540841","Default Known Flow Node","Known Flow","424054.130545","149105.673783","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002934","Nodes","2934","21.000000","29.426944","Default Known Flow Node","Known Flow","424034.612540","149126.831789","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002936","Nodes","2936","21.000000","30.704508","Default Known Flow Node","Known Flow","424014.999534","149057.476770","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002941","Nodes","2941","21.000000","31.072296","Default Known Flow Node","Known Flow","424108.503560","149158.203797","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002924","Nodes","2924","21.000000","31.186301","Default Known Flow Node","Known Flow","424134.266567","149094.639780","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002951","Nodes","2951","21.000000","31.127075","Default Known Flow Node","Known Flow","424108.879560","149029.453762","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002891","Nodes","2891","21.000000","63.358901","Default Known Flow Node","Known Flow","423807.625792","148432.233000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300002520","Nodes","2520","21.000000","34.476293","DDS demands","Known Flow","422502.931123","148127.233517","","0.000000","-64.999999","","","","","","","","","","","","","-58.124162","-64.999999","","","C1 PROFILE","","","","","","","","","","","",""
"82013300001372","Nodes","1372","21.000000","43.993204","DDS demands","Known Flow","423334.501974","148536.520449","","0.000000","","","","","","-4.780000","","","","","","","","-4.274362","-4.780000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300000300","Nodes","300","21.000000","38.654572","Default Known Flow Node","Known Flow","422159.719196","148051.739808","","0.000000","0.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","C1 PROFILE","","C4 PROFILE","","","","","","","","","",""
"82013300000216","Nodes","216","21.000000","38.320437","Default Known Flow Node","Known Flow","422059.670002","148280.458558","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003000","Nodes","3000","21.000000","39.120424","Default Known Flow Node","Known Flow","422147.631026","147957.556471","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003001","Nodes","3001","21.000000","39.120424","Default Known Flow Node","Known Flow","422148.929026","147954.478470","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003002","Nodes","3002","21.000000","39.827730","Default Known Flow Node","Known Flow","422067.344004","147875.573448","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003003","Nodes","3003","21.000000","39.827730","Default Known Flow Node","Known Flow","422074.684006","147907.264457","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003008","Nodes","3008","21.000000","39.443750","Default Known Flow Node","Known Flow","421842.988943","147937.883465","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003009","Nodes","3009","21.000000","39.443750","Default Known Flow Node","Known Flow","421813.949935","147901.643455","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003010","Nodes","3010","21.000000","39.076981","Default Known Flow Node","Known Flow","422258.124056","147932.472464","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003066","Nodes","3066","21.000000","39.076981","Default Known Flow Node","Known Flow","422264.157300","147934.803545","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003080","Nodes","3080","21.000000","39.120424","Default Known Flow Node","Known Flow","422196.527164","147974.864303","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003013","Nodes","3013","21.000000","38.590660","Default Known Flow Node","Known Flow","422179.390035","148092.430507","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003014","Nodes","3014","21.000000","38.634156","Default Known Flow Node","Known Flow","422173.345033","148093.752508","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003019","Nodes","3019","21.000000","39.120424","Default Known Flow Node","Known Flow","422133.913022","147959.039471","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003017","Nodes","3017","21.000000","39.890184","Default Known Flow Node","Known Flow","422111.021016","147819.988433","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003081","Nodes","3081","21.000000","39.860800","Default Known Flow Node","Known Flow","422119.916078","147812.786486","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003020","Nodes","3020","21.000000","39.313373","DDS demands","Known Flow","421914.172963","147917.455460","","0.000000","-64.999999","","","","","","","","","","","","","-58.124162","-64.999999","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003021","Nodes","3021","21.000000","39.795934","Default Known Flow Node","Known Flow","422052.555000","147878.996449","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003025","Nodes","3025","21.000000","38.764093","Default Known Flow Node","Known Flow","422163.696030","148052.184496","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003026","Nodes","3026","21.000000","39.617664","Default Known Flow Node","Known Flow","421688.272901","147896.602454","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003028","Nodes","3028","21.000000","38.352985","Default Known Flow Node","Known Flow","422161.172030","148158.573525","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003029","Nodes","3029","21.000000","39.443750","Default Known Flow Node","Known Flow","421788.985929","147886.272451","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003030","Nodes","3030","21.000000","39.443750","Default Known Flow Node","Known Flow","421784.821927","147885.366451","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003033","Nodes","3033","21.000000","38.370172","Default Known Flow Node","Known Flow","422067.398004","148182.232532","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003035","Nodes","3035","21.000000","39.324736","Default Known Flow Node","Known Flow","421940.658970","147988.218479","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003036","Nodes","3036","21.000000","39.076981","Default Known Flow Node","Known Flow","422251.279054","147937.330465","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003037","Nodes","3037","21.000000","38.400406","Default Known Flow Node","Known Flow","422176.644034","148221.843543","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003038","Nodes","3038","21.000000","38.443935","Default Known Flow Node","Known Flow","422183.677036","148227.875544","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003053","Nodes","3053","21.000000","39.944525","Default Known Flow Node","Known Flow","422156.388591","147861.212206","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003041","Nodes","3041","21.000000","39.076981","Default Known Flow Node","Known Flow","422212.906044","147983.788478","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003012","Nodes","3012","21.000000","39.076981","Default Known Flow Node","Known Flow","422267.872059","147980.004477","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003042","Nodes","3042","21.000000","39.076981","Default Known Flow Node","Known Flow","422217.328045","147982.735477","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003108","Nodes","3108","21.000000","39.443750","Default Known Flow Node","Known Flow","421812.939105","147889.348438","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003044","Nodes","3044","21.000000","39.859953","Default Known Flow Node","Known Flow","421931.637967","147901.377455","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003049","Nodes","3049","21.000000","39.931378","Default Known Flow Node","Known Flow","422115.891017","147865.971446","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003052","Nodes","3052","21.000000","39.748904","Default Known Flow Node","Known Flow","422163.097752","147805.622448","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003018","Nodes","3018","21.000000","39.720803","Default Known Flow Node","Known Flow","422173.189033","147803.720429","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003051","Nodes","3051","21.000000","39.748904","Default Known Flow Node","Known Flow","422162.052030","147799.813428","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003055","Nodes","3055","21.000000","39.400287","Default Known Flow Node","Known Flow","421875.203777","147928.438658","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003056","Nodes","3056","21.000000","39.356828","Default Known Flow Node","Known Flow","421898.261958","147856.419443","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003057","Nodes","3057","21.000000","39.859953","Default Known Flow Node","Known Flow","422057.905002","147827.788435","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003064","Nodes","3064","21.000000","39.859953","Default Known Flow Node","Known Flow","422058.639002","147832.296437","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003061","Nodes","3061","21.000000","39.120424","Default Known Flow Node","Known Flow","422199.615040","147966.862473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003062","Nodes","3062","21.000000","39.120424","Default Known Flow Node","Known Flow","422197.276040","147961.439472","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003063","Nodes","3063","21.000000","39.356828","Default Known Flow Node","Known Flow","421891.646956","147855.921443","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003011","Nodes","3011","21.000000","39.076981","Default Known Flow Node","Known Flow","422276.960061","147936.940465","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003092","Nodes","3092","21.000000","39.076981","Default Known Flow Node","Known Flow","422268.448059","147966.574473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003121","Nodes","3121","21.000000","38.400406","Default Known Flow Node","Known Flow","422165.448318","148179.702991","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003069","Nodes","3069","21.000000","39.163874","Default Known Flow Node","Known Flow","422208.093043","147915.269459","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003070","Nodes","3070","21.000000","39.163874","Default Known Flow Node","Known Flow","422196.464039","147918.248460","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003072","Nodes","3072","21.000000","39.694961","Default Known Flow Node","Known Flow","422156.322069","147888.542479","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003071","Nodes","3071","21.000000","39.694961","Default Known Flow Node","Known Flow","422152.376027","147885.353451","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003073","Nodes","3073","21.000000","38.320437","Default Known Flow Node","Known Flow","422038.920997","148262.930554","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003076","Nodes","3076","21.000000","39.916777","Default Known Flow Node","Known Flow","422109.056331","147867.344827","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003075","Nodes","3075","21.000000","39.916777","Default Known Flow Node","Known Flow","422106.403015","147872.716448","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003077","Nodes","3077","21.000000","39.903363","Default Known Flow Node","Known Flow","422056.180001","147817.801433","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003078","Nodes","3078","21.000000","38.363970","Default Known Flow Node","Known Flow","421964.164976","148384.238587","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003082","Nodes","3082","21.000000","39.860800","Default Known Flow Node","Known Flow","422122.359019","147821.100433","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003083","Nodes","3083","21.000000","37.885798","Default Known Flow Node","Known Flow","422277.624047","148125.199450","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003274","Nodes","3274","21.000000","37.632339","Default Known Flow Node","Known Flow","422308.985070","148118.190514","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003084","Nodes","3084","21.000000","38.103648","Default Known Flow Node","Known Flow","422298.773067","148246.000549","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003085","Nodes","3085","21.000000","39.076981","Default Known Flow Node","Known Flow","422279.247062","147963.356472","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003086","Nodes","3086","21.000000","39.076981","Default Known Flow Node","Known Flow","422282.253063","147955.742470","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003090","Nodes","3090","21.000000","38.399383","Default Known Flow Node","Known Flow","422041.484997","148198.730536","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003091","Nodes","3091","21.000000","39.076981","Default Known Flow Node","Known Flow","422276.345061","147966.136473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003093","Nodes","3093","21.000000","39.951084","Default Known Flow Node","Known Flow","422156.849029","147863.048445","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003111","Nodes","3111","21.000000","39.076981","Default Known Flow Node","Known Flow","422279.492961","147965.636003","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003050","Nodes","3050","21.000000","39.933700","Default Known Flow Node","Known Flow","422114.750017","147864.155445","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003099","Nodes","3099","21.000000","38.332088","Default Known Flow Node","Known Flow","422112.576017","148149.968523","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003043","Nodes","3043","21.000000","39.443750","Default Known Flow Node","Known Flow","421804.480933","147855.775443","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003101","Nodes","3101","21.000000","39.443750","Default Known Flow Node","Known Flow","421812.351935","147859.048444","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003095","Nodes","3095","21.000000","39.076981","Default Known Flow Node","Known Flow","422292.273065","147999.647482","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003102","Nodes","3102","21.000000","39.076981","Default Known Flow Node","Known Flow","422296.507067","147998.790482","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003105","Nodes","3105","21.000000","38.320437","DDS demands","Known Flow","422060.792002","148278.623558","","0.000000","-39.999997","","","","","","","","","","","","","-35.768714","-39.999997","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003127","Nodes","3127","21.000000","38.451061","Default Known Flow Node","Known Flow","422046.207007","148397.163356","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003109","Nodes","3109","21.000000","38.320437","Default Known Flow Node","Known Flow","422002.132987","148323.736570","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003112","Nodes","3112","21.000000","38.494610","Default Known Flow Node","Known Flow","422082.256008","148377.966585","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003113","Nodes","3113","21.000000","39.617664","Default Known Flow Node","Known Flow","421695.159903","147889.954452","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003114","Nodes","3114","21.000000","39.076981","Default Known Flow Node","Known Flow","422320.708073","147927.515462","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003115","Nodes","3115","21.000000","39.076981","Default Known Flow Node","Known Flow","422264.683058","147979.501477","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003117","Nodes","3117","21.000000","38.764076","Default Known Flow Node","Known Flow","422163.939670","148053.234098","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003040","Nodes","3040","21.000000","39.440610","Default Known Flow Node","Known Flow","422125.663020","147899.897455","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003122","Nodes","3122","21.000000","38.400406","Default Known Flow Node","Known Flow","422173.084033","148178.071531","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003123","Nodes","3123","21.000000","37.962496","Default Known Flow Node","Known Flow","422244.812053","148121.372515","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003125","Nodes","3125","21.000000","38.356881","Default Known Flow Node","Known Flow","422152.936654","148163.207378","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003132","Nodes","3132","21.000000","38.451061","Default Known Flow Node","Known Flow","422050.549058","148400.928901","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003135","Nodes","3135","21.000000","38.451061","Default Known Flow Node","Known Flow","422065.469544","148400.273305","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003130","Nodes","3130","21.000000","38.581734","Default Known Flow Node","Known Flow","422080.250008","148429.540599","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003131","Nodes","3131","21.000000","38.407511","Default Known Flow Node","Known Flow","422017.041991","148441.027602","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003133","Nodes","3133","21.000000","38.408872","Default Known Flow Node","Known Flow","422277.687062","148407.445593","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003140","Nodes","3140","21.000000","38.408872","Default Known Flow Node","Known Flow","422282.312937","148406.530060","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003128","Nodes","3128","21.000000","38.407511","Default Known Flow Node","Known Flow","422113.899017","148347.111577","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003136","Nodes","3136","21.000000","38.494610","Default Known Flow Node","Known Flow","422110.894016","148408.966593","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003137","Nodes","3137","21.000000","39.063855","Default Known Flow Node","Known Flow","422190.307038","148765.291690","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003138","Nodes","3138","21.000000","38.539766","Default Known Flow Node","Known Flow","422324.978074","148450.979605","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003266","Nodes","3266","21.000000","38.408872","Default Known Flow Node","Known Flow","422307.091140","148401.507928","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003139","Nodes","3139","21.000000","38.408872","Default Known Flow Node","Known Flow","422277.422061","148400.289591","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003141","Nodes","3141","21.000000","39.063855","Default Known Flow Node","Known Flow","422193.020038","148767.817691","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003144","Nodes","3144","21.000000","21.636679","Default Known Flow Node","Known Flow","422639.090160","148083.332505","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003145","Nodes","3145","21.000000","21.636679","Default Known Flow Node","Known Flow","422639.384160","148079.057504","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003146","Nodes","3146","21.000000","25.427493","Default Known Flow Node","Known Flow","422834.930213","148132.996518","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003147","Nodes","3147","21.000000","25.338628","Default Known Flow Node","Known Flow","422843.025215","148121.037515","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003148","Nodes","3148","21.000000","38.260166","Default Known Flow Node","Known Flow","422435.450104","147899.093455","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003149","Nodes","3149","21.000000","38.260166","Default Known Flow Node","Known Flow","422437.780105","147892.713453","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003150","Nodes","3150","21.000000","37.454525","Default Known Flow Node","Known Flow","422822.600210","148384.866587","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003151","Nodes","3151","21.000000","37.323601","Default Known Flow Node","Known Flow","422816.529208","148374.905584","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003152","Nodes","3152","21.000000","37.386228","Default Known Flow Node","Known Flow","422362.314085","148097.537509","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003154","Nodes","3154","21.000000","36.457664","Default Known Flow Node","Known Flow","422487.658119","147990.740480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003156","Nodes","3156","21.000000","38.303670","Default Known Flow Node","Known Flow","422524.060129","147833.904437","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003160","Nodes","3160","21.000000","38.303670","Default Known Flow Node","Known Flow","422473.945115","147844.406440","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003285","Nodes","3285","21.000000","38.260166","Default Known Flow Node","Known Flow","422449.289108","147904.051456","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003161","Nodes","3161","21.000000","38.303670","Default Known Flow Node","Known Flow","422479.220116","147847.594441","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003162","Nodes","3162","21.000000","38.452499","Default Known Flow Node","Known Flow","422327.465075","148395.012590","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003163","Nodes","3163","21.000000","38.452499","Default Known Flow Node","Known Flow","422370.701087","148384.070587","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003164","Nodes","3164","21.000000","36.717054","Default Known Flow Node","Known Flow","422425.014102","148091.509507","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003165","Nodes","3165","21.000000","36.717054","Default Known Flow Node","Known Flow","422398.486094","148088.450506","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003269","Nodes","3269","21.000000","25.486433","Default Known Flow Node","Known Flow","422774.217466","148074.805835","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003169","Nodes","3169","21.000000","21.926149","DDS demands","Known Flow","422720.307182","148053.623497","","0.000000","-89.050004","","","","","","","","","","","","","-79.630108","-89.050004","","","C1 PROFILE","","","","","","","","","","","",""
