"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82720900000091","Nodes","91",21.000000,36.964353,"DDS demands","Known Flow",376594.266760,88670.974099,,0.000000,,,,-0.799999,,,,,-0.715374,-0.799999,,"",,,,"D1 PROFILE",,,,
"82720900000059","Nodes","59",21.000000,36.699247,"DDS demands","Known Flow",376539.618616,88625.051326,,0.000000,,,,-1.360000,,,,,-1.216136,-1.360000,,"",,,,"D1 PROFILE",,,,
"82720900000067","Nodes","67",21.000000,36.590499,"DDS demands","Known Flow",376559.743621,88586.676315,,0.000000,,,,-3.459999,,,,,-3.093993,-3.459999,,"",,,,"D1 PROFILE",,,,
"82720900000061","Nodes","61",21.000000,36.526303,"DDS demands","Known Flow",376540.243616,88668.551338,,0.000000,,,,-2.319999,,,,,-2.074585,-2.319999,,"",,,,"D1 PROFILE",,,,
"82720900000121","Nodes","121",21.000000,37.050757,"DDS demands","Known Flow",376655.118647,88646.801332,,0.000000,,,,-4.750000,,,,,-4.247535,-4.750000,,"",,,,"D1 PROFILE",,,,
"82720900000117","Nodes","117",21.000000,36.835994,"Default Known Flow Node","Known Flow",376614.868636,88707.051348,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000092","Nodes","92",21.000000,35.962997,"DDS demands","Known Flow",376640.118643,88741.676358,,0.000000,,,,-4.579999,,,,,-4.095518,-4.579999,,"",,,,"D1 PROFILE",,,,
"82720900000093","Nodes","93",21.000000,35.415911,"DDS demands","Known Flow",376693.868658,88694.551345,,0.000000,,,,-10.249999,,,,,-9.165733,-10.249999,,"",,,,"D1 PROFILE",,,,
"82720900000074","Nodes","74",21.000000,36.368429,"DDS demands","Known Flow",376737.418193,88658.402272,,0.000000,,,,-7.860000,,,,,-7.028552,-7.860000,,"",,,,"D1 PROFILE",,,,
"82720900000095","Nodes","95",21.000000,35.251375,"DDS demands","Known Flow",376700.618659,88793.176372,,0.000000,,,,-6.300000,,,,,-5.633573,-6.300000,,"",,,,"D1 PROFILE",,,,
"82720900000119","Nodes","119",21.000000,35.337808,"Default Known Flow Node","Known Flow",376701.493660,88772.676366,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000120","Nodes","120",21.000000,35.251375,"Default Known Flow Node","Known Flow",376715.618664,88798.301373,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000072","Nodes","72",21.000000,35.010347,"DDS demands","Known Flow",376777.993681,88659.926335,,0.000000,,,,-2.430000,,,,,-2.172949,-2.430000,,"",,,,"D1 PROFILE",,,,
"82720900000088","Nodes","88",21.000000,33.836984,"DDS demands","Known Flow",376832.993695,88661.176336,,0.000000,,,,-1.230000,,,,,-1.099888,-1.230000,,"",,,,"D1 PROFILE",,,,
"82720900000073","Nodes","73",21.000000,34.910624,"DDS demands","Known Flow",376783.243682,88581.926314,,0.000000,,,,-4.289999,,,,,-3.836194,-4.289999,,"",,,,"D1 PROFILE",,,,
"82720900000082","Nodes","82",21.000000,33.217744,"DDS demands","Known Flow",376885.993710,88662.176336,,0.000000,,,,-3.759999,,,,,-3.362259,-3.759999,,"",,,,"D1 PROFILE",,,,
"82720900000089","Nodes","89",21.000000,33.772790,"DDS demands","Known Flow",376832.243695,88603.801320,,0.000000,,,,-5.449999,,,,,-4.873487,-5.449999,,"",,,,"D1 PROFILE",,,,
"82720900000090","Nodes","90",21.000000,33.109256,"DDS demands","Known Flow",376892.618712,88607.801321,,0.000000,,,,-5.630000,,,,,-5.034446,-5.630000,,"",,,,"D1 PROFILE",,,,
"82720900000083","Nodes","83",21.000000,33.168336,"DDS demands","Known Flow",376986.243737,88662.676336,,0.000000,,,,-11.510000,,,,,-10.292448,-11.510000,,"",,,,"D1 PROFILE",,,,
"82720900000071","Nodes","71",21.000000,35.374038,"DDS demands","Known Flow",376996.368740,88533.551301,,0.000000,,,,-1.479999,,,,,-1.323442,-1.479999,,"",,,,"D1 PROFILE",,,,
"82720900000085","Nodes","85",21.000000,34.473161,"DDS demands","Known Flow",377184.868791,88569.301311,,0.000000,,,,-8.909999,,,,,-7.967481,-8.909999,,"",,,,"D1 PROFILE",,,,
"82720900000087","Nodes","87",21.000000,31.928403,"DDS demands","Known Flow",377312.368826,88536.801302,,0.000000,,,,-3.790000,,,,,-3.389085,-3.790000,,"",,,,"D1 PROFILE",,,,
"82720900000075","Nodes","75",21.000000,31.132494,"DDS demands","Known Flow",377120.616914,88669.254382,,0.000000,,,,-9.220000,,,,,-8.244689,-9.220000,,"",,,,"D1 PROFILE",,,,
"82720900000076","Nodes","76",21.000000,30.548867,"DDS demands","Known Flow",377118.493773,88739.051357,,0.000000,,,,-1.809999,,,,,-1.618534,-1.809999,,"",,,,"D1 PROFILE",,,,
"82720900000077","Nodes","77",21.000000,30.385815,"DDS demands","Known Flow",377062.493758,88737.301356,,0.000000,,,,-6.880000,,,,,-6.152219,-6.880000,,"",,,,"D1 PROFILE",,,,
"82720900000078","Nodes","78",21.000000,30.521368,"DDS demands","Known Flow",377113.993772,88774.926367,,0.000000,,,,-3.270000,,,,,-2.924092,-3.270000,,"",,,,"D1 PROFILE",,,,
"82720900000079","Nodes","79",21.000000,30.166897,"DDS demands","Known Flow",377292.743821,88627.051326,,0.000000,-1.590000,,,-9.430000,,,,,-9.854281,-11.019999,,"","C1 PROFILE",,,"D1 PROFILE",,,,
"82720900008000","Nodes","8000",21.000000,27.010713,"DDS demands","Known Flow",377383.868845,88805.676375,,0.000000,,,,-14.800000,,,,,-13.234425,-14.800000,,"",,,,"D1 PROFILE",,,,
"82720900000131","Nodes","131",21.000000,49.038448,"Default Known Flow Node","Known Flow",376793.493685,88198.426210,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000132","Nodes","132",21.000000,49.038448,"Default Known Flow Node","Known Flow",376787.493683,88207.051212,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008001","Nodes","8001",21.000000,36.352668,"Default Known Flow Node","Known Flow",376624.474906,88727.361367,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000612","Nodes",,21.000000,47.371456,"Default Known Flow Node","Known Flow",377022.618747,87990.301153,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000610","Nodes",,21.000000,47.414574,"Default Known Flow Node","Known Flow",377018.368746,88001.551156,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000608","Nodes",,21.000000,47.453414,"Default Known Flow Node","Known Flow",377012.368744,88012.426159,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900000606","Nodes",,21.000000,47.482925,"Default Known Flow Node","Known Flow",377009.493744,88020.301161,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008036","Nodes",,21.000000,47.551205,"Default Known Flow Node","Known Flow",376983.368736,88031.051164,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008080","Nodes",,21.000000,49.295133,"Default Known Flow Node","Known Flow",376747.868672,88184.426206,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008087","Nodes",,21.000000,48.563066,"Default Known Flow Node","Known Flow",376923.294720,88278.345231,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008094","Nodes",,21.000000,35.453711,"Default Known Flow Node","Known Flow",376591.493630,88778.801368,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008107","Nodes",,21.000000,37.178327,"Default Known Flow Node","Known Flow",376680.526654,88594.027317,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008091","Nodes",,21.000000,36.946234,"Default Known Flow Node","Known Flow",376725.987666,88658.058335,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008123","Nodes",,21.000000,35.538295,"Default Known Flow Node","Known Flow",376433.258587,88945.619413,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008124","Nodes",,21.000000,35.710133,"Default Known Flow Node","Known Flow",376473.872598,88845.408386,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008125","Nodes",,21.000000,35.314490,"Default Known Flow Node","Known Flow",376508.215607,88934.403410,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008128","Nodes",,21.000000,33.597721,"Default Known Flow Node","Known Flow",376853.475693,88661.562788,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008129","Nodes",,21.000000,33.597721,"Default Known Flow Node","Known Flow",376852.980701,88665.480337,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008130","Nodes",,21.000000,33.554356,"Default Known Flow Node","Known Flow",376846.257699,88718.814351,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008132","Nodes",,21.000000,35.666933,"Default Known Flow Node","Known Flow",376515.337609,88845.180386,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008137","Nodes",,21.000000,47.569485,"Default Known Flow Node","Known Flow",376979.788563,88053.388239,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008141","Nodes",,21.000000,33.967792,"Default Known Flow Node","Known Flow",377090.993766,88399.551264,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008169","Nodes",,21.000000,31.703793,"Default Known Flow Node","Known Flow",377079.368756,88668.850646,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008159","Nodes",,21.000000,48.563066,"Default Known Flow Node","Known Flow",376950.535727,88222.137216,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008167","Nodes",,21.000000,31.747277,"Default Known Flow Node","Known Flow",377084.717764,88620.333324,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008168","Nodes",,21.000000,31.703793,"Default Known Flow Node","Known Flow",377080.276763,88660.391335,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008127","Nodes",,21.000000,33.898586,"Default Known Flow Node","Known Flow",376532.156614,88907.844403,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900001258","Nodes","Maximo Ref: 329713",21.000000,47.733104,"Point Loads","Known Flow",376933.060712,88124.975230,,0.000000,,,,,,,-39.369997,,-35.205358,-39.369997,,"",,,,,,,"PL-AF PROFILE",
"82720900000224","Nodes",,0.000000,36.960835,"Default Known Flow Node","Known Flow",376588.225273,88674.057499,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008143","Nodes",,0.000000,36.836508,"Default Known Flow Node","Known Flow",376611.005274,88710.354803,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82720900008142","Nodes",,0.000000,37.944434,"Default Known Flow Node","Known Flow",376589.890984,88677.042388,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
