"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82006500000707","Nodes","707",21.000000,38.529180,"DDS demands","Known Flow",440924.886136,107195.931379,,0.000000,,,,,,,-8.079999,,,,,-7.225280,-8.079999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001562","Nodes","1562",21.000000,38.855803,"Default Known Flow Node","Known Flow",440892.636127,107244.431392,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000681","Nodes","681",21.000000,38.808723,"DDS demands","Known Flow",440894.761127,107247.056393,,0.000000,,,,,,,-6.099999,,,,,-5.454729,-6.099999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001563","Nodes","1563",21.000000,38.808723,"Default Known Flow Node","Known Flow",440900.886129,107242.681392,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001564","Nodes","1564",21.000000,37.282567,"Default Known Flow Node","Known Flow",440905.636130,107036.306336,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000891","Nodes","891",21.000000,37.261053,"DDS demands","Known Flow",440890.761126,107088.556350,,0.000000,,,,,,,-2.079999,,,,,-1.859973,-2.079999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000890","Nodes","890",21.000000,37.282670,"DDS demands","Known Flow",440906.386131,107034.431335,,0.000000,,,,,,,-1.700000,,,,,-1.520170,-1.700000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000892","Nodes","892",21.000000,37.315818,"DDS demands","Known Flow",440926.761136,107051.306340,,0.000000,,,,,,,-2.300000,,,,,-2.056701,-2.300000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000889","Nodes","889",21.000000,37.309695,"DDS demands","Known Flow",440936.886139,107033.306335,,0.000000,,,,,,,-2.850000,,,,,-2.548521,-2.850000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000685","Nodes","685",21.000000,39.111296,"DDS demands","Known Flow",440932.511138,107436.056444,,0.000000,,,,,,,-3.199999,,,,,-2.861497,-3.199999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001566","Nodes","1566",21.000000,38.571903,"Default Known Flow Node","Known Flow",440931.011137,107208.181382,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001568","Nodes","1568",21.000000,38.537605,"Default Known Flow Node","Known Flow",440960.636145,107199.306380,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000693","Nodes","693",21.000000,39.224199,"DDS demands","Known Flow",440970.386148,107367.681426,,0.000000,,,,,,,-4.510000,,,,,-4.032922,-4.510000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000869","Nodes","869",21.000000,38.549687,"DDS demands","Known Flow",440996.761155,107190.306378,,0.000000,,,,,,,-3.390000,,,,,-3.031398,-3.390000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001567","Nodes","1567",21.000000,38.537605,"Default Known Flow Node","Known Flow",440958.886145,107200.306380,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001569","Nodes","1569",21.000000,38.371096,"Default Known Flow Node","Known Flow",440976.136150,107251.431394,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001019","Nodes","1019",21.000000,36.848553,"DDS demands","Known Flow",440959.011145,107118.681358,,0.000000,,,,,,,-3.899999,,,,,-3.487449,-3.899999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001181","Nodes","1181",21.000000,38.516790,"DDS demands","Known Flow",440661.261064,107266.306398,,0.000000,,,,,,,-4.780000,,,,,-4.274362,-4.780000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001182","Nodes","1182",21.000000,38.516790,"Default Known Flow Node","Known Flow",440663.636065,107290.806405,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001180","Nodes","1180",21.000000,38.625887,"DDS demands","Known Flow",440687.761071,107256.556396,,0.000000,,,,,,,-14.430000,,,,,-12.903564,-14.430000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001178","Nodes","1178",21.000000,38.636782,"Default Known Flow Node","Known Flow",440703.136075,107257.056396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001179","Nodes","1179",21.000000,38.636782,"Default Known Flow Node","Known Flow",440696.636074,107310.181410,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001575","Nodes","1575",21.000000,38.653109,"Default Known Flow Node","Known Flow",440720.764061,107240.562595,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001176","Nodes","1176",21.000000,38.655908,"Default Known Flow Node","Known Flow",440722.636081,107236.806390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001177","Nodes","1177",21.000000,38.698569,"Default Known Flow Node","Known Flow",440749.511088,107247.306393,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000872","Nodes","872",21.000000,37.633613,"Default Known Flow Node","Known Flow",441459.011281,107064.681343,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000036","Nodes","36",21.000000,37.746216,"Default Known Flow Node","Known Flow",441499.307272,107023.270294,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001210","Nodes","1210",21.000000,39.212384,"Default Known Flow Node","Known Flow",441000.636156,107404.806436,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000881","Nodes","881",21.000000,37.264255,"DDS demands","Known Flow",441007.636158,107058.681342,,0.000000,,,,,,,-2.589999,,,,,-2.316024,-2.589999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001271","Nodes","1271",21.000000,37.229537,"Default Known Flow Node","Known Flow",441003.761157,107045.806338,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001008","Nodes","1008",21.000000,36.168908,"DDS demands","Known Flow",441264.636228,107406.306436,,0.000000,,,,,,,-4.230000,,,,,-3.782541,-4.230000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001006","Nodes","1006",21.000000,35.924609,"DDS demands","Known Flow",441286.677643,107456.812767,,0.000000,,,,,,,-5.680000,,,,,-5.079157,-5.680000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000037","Nodes","37",21.000000,37.591839,"Default Known Flow Node","Known Flow",441444.886277,107128.681361,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001071","Nodes","1071",21.000000,37.581532,"DDS demands","Known Flow",441411.636268,107148.181366,,0.000000,,,,,,,-1.809999,,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000871","Nodes","871",21.000000,37.603769,"Default Known Flow Node","Known Flow",441446.386278,107090.431350,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001764","Nodes","1764",21.000000,37.635791,"Default Known Flow Node","Known Flow",441472.020575,107001.383468,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000038","Nodes","38",21.000000,36.591896,"DDS demands","Known Flow",441485.386288,107131.181361,,0.000000,,,,,,,-5.079999,,,,,-4.542626,-5.079999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000882","Nodes","882",21.000000,37.084287,"DDS demands","Known Flow",440993.261154,107009.931328,,0.000000,,,,,,,-6.390000,,,,,-5.714052,-6.390000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000883","Nodes","883",21.000000,37.260560,"DDS demands","Known Flow",441000.764456,107064.181432,,0.000000,,,,,,,-3.420000,,,,,-3.058225,-3.420000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000877","Nodes","877",21.000000,37.331151,"DDS demands","Known Flow",441028.136164,107048.556339,,0.000000,,,,,,,-1.159999,,,,,-1.037292,-1.159999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000878","Nodes","878",21.000000,37.025623,"DDS demands","Known Flow",441055.511171,107073.806346,,0.000000,,,,,,,-6.260000,,,,,-5.597804,-6.260000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000880","Nodes","880",21.000000,36.749812,"DDS demands","Known Flow",441088.886180,107105.306354,,0.000000,,,,,,,-6.610000,,,,,-5.910780,-6.610000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001378","Nodes","1378",21.000000,36.982768,"Default Known Flow Node","Known Flow",441057.886172,107084.931349,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000874","Nodes","874",21.000000,37.193204,"DDS demands","Known Flow",441385.511261,107053.056340,,0.000000,,,,,,,-6.599999,,,,,-5.901837,-6.599999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001004","Nodes","1004",21.000000,36.048731,"DDS demands","Known Flow",441281.011233,107478.556456,,0.000000,,,,,,,-1.169999,,,,,-1.046234,-1.169999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001005","Nodes","1005",21.000000,36.147390,"DDS demands","Known Flow",441243.261222,107491.431459,,0.000000,,,,,,,-3.219999,,,,,-2.879381,-3.219999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001007","Nodes","1007",21.000000,35.822185,"DDS demands","Known Flow",441325.261245,107458.431450,,0.000000,,,,,,,-2.369999,,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000719","Nodes","719",21.000000,36.234193,"DDS demands","Known Flow",441414.261269,107480.306456,,0.000000,,,,,,,-1.820000,,,,,-1.627476,-1.820000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000721","Nodes","721",21.000000,36.237518,"DDS demands","Known Flow",441416.386269,107474.556455,,0.000000,,,,,,,-3.769999,,,,,-3.371201,-3.769999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000720","Nodes","720",21.000000,36.258201,"DDS demands","Known Flow",441392.261263,107463.181452,,0.000000,,,,,,,-2.840000,,,,,-2.539578,-2.840000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000722","Nodes","722",21.000000,36.232565,"DDS demands","Known Flow",441429.011273,107473.306455,,0.000000,,,,,,,-1.890000,,,,,-1.690071,-1.890000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000723","Nodes","723",21.000000,36.190948,"DDS demands","Known Flow",441420.886271,107413.181438,,0.000000,,,,,,,-5.689999,,,,,-5.088099,-5.689999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000220","Nodes","220",21.000000,36.317363,"DDS demands","Known Flow",441840.761385,107089.181350,,0.000000,,,,,,,-12.550000,,,,,-11.222435,-12.550000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000043","Nodes","43",21.000000,33.886502,"DDS demands","Known Flow",441527.797300,107203.228381,,0.000000,,,,,,,-16.200001,,,,,-14.486330,-16.200001,,"",,,,,,,"D1 PROFILE",,,,
"82006500001765","Nodes","1765",21.000000,37.832591,"Default Known Flow Node","Known Flow",441519.012339,107003.671730,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000048","Nodes","48",21.000000,36.719701,"DDS demands","Known Flow",441673.886339,107461.056451,,0.000000,,,,,,,-10.509999,,,,,-9.398229,-10.509999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000229","Nodes","229",21.000000,36.225394,"DDS demands","Known Flow",441657.701335,107333.037416,,0.000000,,,,,,,-14.349999,,,,,-12.832026,-14.349999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000459","Nodes","459",21.000000,32.137189,"DDS demands","Known Flow",441858.959390,107189.255377,,0.000000,,,,,,,-0.399999,,,,,-0.357687,-0.399999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000458","Nodes","458",21.000000,32.137415,"DDS demands","Known Flow",441860.299987,107169.074345,,0.000000,,,,,,,-2.419999,,,,,-2.164007,-2.419999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001517","Nodes","1517",21.000000,37.670891,"Default Known Flow Node","Known Flow",441565.011310,107030.931334,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000226","Nodes","226",21.000000,36.437458,"DDS demands","Known Flow",441681.700101,107218.221343,,0.000000,,,,,,,-14.739999,,,,,-13.180771,-14.739999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000044","Nodes","44",21.000000,33.351120,"DDS demands","Known Flow",441536.011302,107290.681405,,0.000000,,,,,,,-16.410000,,,,,-14.674116,-16.410000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000046","Nodes","46",21.000000,33.813612,"DDS demands","Known Flow",441595.705595,107362.017340,,0.000000,,,,,,,-11.069999,,,,,-9.898992,-11.069999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000045","Nodes","45",21.000000,33.147747,"DDS demands","Known Flow",441478.886286,107295.806406,,0.000000,,,,,,,-8.479999,,,,,-7.582967,-8.479999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000040","Nodes","40",21.000000,36.467084,"DDS demands","Known Flow",441566.136310,107137.681363,,0.000000,,,,,,,-7.949999,,,,,-7.109032,-7.949999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001766","Nodes","1766",21.000000,36.443236,"Default Known Flow Node","Known Flow",441568.635469,107126.560105,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000041","Nodes","41",21.000000,35.881265,"DDS demands","Known Flow",441576.886313,107091.056351,,0.000000,,,,,,,-5.840000,,,,,-5.222232,-5.840000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001767","Nodes","1767",21.000000,35.881265,"Default Known Flow Node","Known Flow",441586.886316,107093.431351,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000047","Nodes","47",21.000000,33.758147,"DDS demands","Known Flow",441536.934302,107402.418435,,0.000000,,,,,,,-9.119999,,,,,-8.155266,-9.119999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000228","Nodes","228",21.000000,36.148915,"DDS demands","Known Flow",441665.959337,107296.643406,,0.000000,,,,,,,-6.040000,,,,,-5.401076,-6.040000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000222","Nodes","222",21.000000,36.790603,"DDS demands","Known Flow",441648.015340,107041.032965,,0.000000,,,,,,,-4.650000,,,,,-4.158113,-4.650000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001768","Nodes","1768",21.000000,36.383564,"Default Known Flow Node","Known Flow",441670.687173,107274.876406,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000227","Nodes","227",21.000000,36.319623,"DDS demands","Known Flow",441675.065670,107254.446121,,0.000000,,,,,,,-20.750000,,,,,-18.555022,-20.750000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000049","Nodes","49",21.000000,36.979032,"DDS demands","Known Flow",441620.761325,107473.431455,,0.000000,,,,,,,-6.480000,,,,,-5.794532,-6.480000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001773","Nodes","1773",21.000000,36.183365,"DDS demands","Known Flow",441912.347404,107283.803403,,0.000000,,,,,,,-17.379999,,,,,-15.541506,-17.379999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001769","Nodes","1769",21.000000,36.975597,"Default Known Flow Node","Known Flow",441680.361328,107010.409368,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000221","Nodes","221",21.000000,36.805180,"DDS demands","Known Flow",441681.627219,107039.041822,,0.000000,,,,,,,-2.959999,,,,,-2.646885,-2.959999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000737","Nodes","737",21.000000,36.778328,"DDS demands","Known Flow",441681.947580,107046.287869,,0.000000,,,,,,,-2.409999,,,,,-2.155065,-2.409999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001770","Nodes","1770",21.000000,36.619073,"Default Known Flow Node","Known Flow",441697.879080,107045.970432,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000225","Nodes","225",21.000000,36.538574,"DDS demands","Known Flow",441692.260344,107157.388369,,0.000000,,,,,,,-3.029999,,,,,-2.709480,-3.029999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000223","Nodes","223",21.000000,36.585267,"DDS demands","Known Flow",441696.084410,107126.170611,,0.000000,,,,,,,-7.030000,,,,,-6.286352,-7.030000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000224","Nodes","224",21.000000,36.485589,"DDS demands","Known Flow",441741.218358,107154.612368,,0.000000,,,,,,,-4.780000,,,,,-4.274362,-4.780000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000738","Nodes","738",21.000000,35.885354,"DDS demands","Known Flow",441740.862937,107060.454574,,0.000000,,,,,,,-9.960000,,,,,-8.906410,-9.960000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000740","Nodes","740",21.000000,35.835977,"DDS demands","Known Flow",441796.511373,107116.556357,,0.000000,,,,,,,-0.839999,,,,,-0.751143,-0.839999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000739","Nodes","739",21.000000,35.369287,"DDS demands","Known Flow",441795.636373,107125.681360,,0.000000,,,,,,,-3.510000,,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000231","Nodes","231",21.000000,36.559270,"DDS demands","Known Flow",441768.511365,107442.556446,,0.000000,,,,,,,-13.290000,,,,,-11.884156,-13.290000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000729","Nodes","729",21.000000,36.019204,"DDS demands","Known Flow",441897.676292,107438.673916,,0.000000,,,,,,,-8.159999,,,,,-7.296817,-8.159999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001771","Nodes","1771",21.000000,32.137415,"Default Known Flow Node","Known Flow",441861.433390,107152.012367,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000456","Nodes","456",21.000000,32.201065,"DDS demands","Known Flow",441897.266400,107173.341373,,0.000000,,,,,,,-0.199999,,,,,-0.178843,-0.199999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000233","Nodes","233",21.000000,36.402621,"DDS demands","Known Flow",441880.059920,107349.238305,,0.000000,,,,,,,-8.409999,,,,,-7.520372,-8.409999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000546","Nodes","546",21.000000,32.302115,"DDS demands","Known Flow",441947.839414,107214.483384,,0.000000,,,,,,,-1.929999,,,,,-1.725840,-1.929999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000239","Nodes","239",21.000000,35.978169,"DDS demands","Known Flow",441963.886418,107477.431456,,0.000000,,,,,,,-5.639999,,,,,-5.043388,-5.639999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000730","Nodes","730",21.000000,36.019101,"DDS demands","Known Flow",441857.386389,107487.431458,,0.000000,,,,,,,-3.390000,,,,,-3.031398,-3.390000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001772","Nodes","1772",21.000000,29.293252,"Default Known Flow Node","Known Flow",441903.950680,107006.093803,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000234","Nodes","234",21.000000,36.226644,"DDS demands","Known Flow",441929.082409,107303.513408,,0.000000,,,,,,,-4.750000,,,,,-4.247535,-4.750000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001774","Nodes","1774",21.000000,36.226644,"Default Known Flow Node","Known Flow",441942.478310,107319.482375,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000050","Nodes","50",21.000000,36.810469,"DDS demands","Known Flow",441526.137648,107492.438193,,0.000000,,,,,,,-10.100000,,,,,-9.031600,-10.100000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001277","Nodes","1277",21.000000,28.521803,"Default Known Flow Node","Known Flow",441994.257744,107019.170115,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000469","Nodes","469",21.000000,27.764505,"DDS demands","Known Flow",441977.887375,106969.309220,,0.000000,,-7.790000,,,,,-21.040001,,,,,-25.780302,-28.830001,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,
"82006500000590","Nodes","590",21.000000,26.697726,"DDS demands","Known Flow",442271.511502,107072.556345,,0.000000,,,,,,,-8.669999,,,,,-7.752868,-8.669999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000235","Nodes","235",21.000000,35.912523,"DDS demands","Known Flow",442025.662297,107417.843231,,0.000000,,,,,,,-10.770000,,,,,-9.630727,-10.770000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000238","Nodes","238",21.000000,35.917828,"DDS demands","Known Flow",442019.011433,107423.306441,,0.000000,,,,,,,-1.200000,,,,,-1.073061,-1.200000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001775","Nodes","1775",21.000000,32.977464,"Default Known Flow Node","Known Flow",442005.301451,107266.852854,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000237","Nodes","237",21.000000,36.014823,"DDS demands","Known Flow",442035.636438,107288.431404,,0.000000,,,,,,,-4.280000,,,,,-3.827252,-4.280000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001280","Nodes","1280",21.000000,35.890228,"Default Known Flow Node","Known Flow",442099.136455,107355.056422,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001282","Nodes","1282",21.000000,36.137617,"Default Known Flow Node","Known Flow",442119.761461,107267.681399,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001281","Nodes","1281",21.000000,36.137617,"Default Known Flow Node","Known Flow",442112.761459,107274.431400,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000197","Nodes","197",21.000000,27.562488,"DDS demands","Known Flow",442332.259519,107091.431351,,0.000000,,,,,,,-2.319999,,,,,-2.074585,-2.319999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000425","Nodes","425",21.000000,27.563158,"DDS demands","Known Flow",442385.009533,107070.306345,,0.000000,,,,,,,-3.260000,,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000198","Nodes","198",21.000000,29.460601,"DDS demands","Known Flow",442425.886544,107106.806355,,0.000000,,,,,,,-6.370000,,,,,-5.696168,-6.370000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000199","Nodes","199",21.000000,29.464222,"DDS demands","Known Flow",442458.011553,107081.681348,,0.000000,,,,,,,-7.250000,,,,,-6.483080,-7.250000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001316","Nodes","1316",21.000000,35.707877,"Default Known Flow Node","Known Flow",442454.136552,107338.181418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001317","Nodes","1317",21.000000,35.707877,"Default Known Flow Node","Known Flow",442454.386552,107345.806420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000194","Nodes","194",21.000000,27.624972,"DDS demands","Known Flow",442436.029547,107011.356329,,0.000000,,,,,,,-1.630000,,,,,-1.457575,-1.630000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000453","Nodes","453",21.000000,33.076034,"DDS demands","Known Flow",442017.750433,107274.384400,,0.000000,,,,,,,-5.509999,,,,,-4.927140,-5.509999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000460","Nodes","460",21.000000,29.144403,"DDS demands","Known Flow",442012.202431,107076.393347,,0.000000,,,,,,,-19.540001,,,,,-17.473018,-19.540001,,"",,,,,,,"D1 PROFILE",,,,
"82006500000468","Nodes","468",21.000000,31.685471,"DDS demands","Known Flow",442023.652082,107202.676613,,0.000000,,,,,,,-20.799998,,,,,-18.599730,-20.799998,,"",,,,,,,"D1 PROFILE",,,,
"82006500000727","Nodes","727",21.000000,35.909424,"DDS demands","Known Flow",442028.761436,107433.806444,,0.000000,,,,,,,-0.750000,,,,,-0.670663,-0.750000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000548","Nodes","548",21.000000,31.100439,"DDS demands","Known Flow",442108.627259,107212.288975,,0.000000,,,,,,,-9.609999,,,,,-8.593433,-9.609999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000449","Nodes","449",21.000000,35.830610,"DDS demands","Known Flow",442104.760258,107389.563358,,0.000000,,,,,,,-8.130000,,,,,-7.269991,-8.130000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000728","Nodes","728",21.000000,35.576719,"DDS demands","Known Flow",442051.136442,107451.181448,,0.000000,,,,,,,-7.849999,,,,,-7.019610,-7.849999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000236","Nodes","236",21.000000,35.934998,"DDS demands","Known Flow",442138.636466,107386.806431,,0.000000,,,,,,,-2.660000,,,,,-2.378619,-2.660000,,"",,,,,,,"D1 PROFILE",,,,
"82006500001283","Nodes","1283",21.000000,35.914849,"Default Known Flow Node","Known Flow",442128.015687,107387.734460,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500000549","Nodes","549",21.000000,31.282683,"DDS demands","Known Flow",442183.851909,107189.721441,,0.000000,,,,,,,-3.880000,,,,,-3.469565,-3.880000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000550","Nodes","550",21.000000,30.828404,"DDS demands","Known Flow",442081.798725,107142.419362,,0.000000,,,,,,,-6.630000,,,,,-5.928664,-6.630000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000452","Nodes","452",21.000000,35.964431,"DDS demands","Known Flow",442102.011456,107284.056403,,0.000000,,,,,,,-8.260000,,,,,-7.386240,-8.260000,,"",,,,,,,"D1 PROFILE",,,,
"82006500000450","Nodes","450",21.000000,35.995590,"DDS demands","Known Flow",442163.886473,107401.556435,,0.000000,,,,,,,-0.649999,,,,,-0.581241,-0.649999,,"",,,,,,,"D1 PROFILE",,,,
"82006500000451","Nodes","451",21.000000,35.993950,"DDS demands","Known Flow",442183.261478,107411.931438,,0.000000,,,,,,,-11.449999,,,,,-10.238795,-11.449999,,"",,,,,,,"D1 PROFILE",,,,
"82006500001285","Nodes","1285",21.000000,35.993950,"Default Known Flow Node","Known Flow",442185.261479,107413.056438,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500001337","Nodes","1337",21.000000,26.697726,"Default Known Flow Node","Known Flow",442272.386502,107074.556346,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
