"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"82005100000316","Nodes","316",21.000000,27.586806,"DDS demands","Known Flow",368876.552530,91080.438994,,0.000000,,,,,,,-12.149999,,,,,,,-10.864747,-12.149999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009064","Nodes","-123732",21.000000,27.441830,"Default Known Flow Node","Known Flow",368875.700530,91093.442997,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000899","Nodes","899,",21.000000,26.555775,"DDS demands","Known Flow",368911.921540,91137.297009,,0.000000,-51.180001,,,,,,,,,,,,,-45.766072,-51.180001,,"","C1 PROFILE",,,,,,,,,,,,
"82005100000130","Nodes","130",21.000000,28.028814,"DDS demands","Known Flow",368882.179481,91024.223797,,0.000000,,,,,,,-11.890000,,,,,,,-10.632251,-11.890000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009065","Nodes","-123735",21.000000,28.177109,"Default Known Flow Node","Known Flow",368884.605012,91003.081191,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000131","Nodes","131",21.000000,27.958665,"DDS demands","Known Flow",368962.933554,91014.200976,,0.000000,,,,,,,-3.240000,,,,,,,-2.897266,-3.240000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000769","Nodes","769",21.000000,31.437350,"DDS demands","Known Flow",370135.203873,90010.489703,,0.000000,,,,,,,-6.939999,,,,,,,-6.205872,-6.939999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000764","Nodes","764",21.000000,34.286240,"DDS demands","Known Flow",370166.090881,90025.638707,,0.000000,,,,,,,-4.349999,,,,,,,-3.889847,-4.349999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000621","Nodes","621",21.000000,34.237716,"DDS demands","Known Flow",370306.942920,90010.044703,,0.000000,,,,,,,-11.069999,,,,,,,-9.898992,-11.069999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009056","Nodes","-123271",21.000000,34.509963,"Default Known Flow Node","Known Flow",370174.366288,90026.426265,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000876","Nodes","876",21.000000,34.473839,"DDS demands","Known Flow",370257.381906,90045.271712,,0.000000,,,-7.510000,,,,,,,,,,,-6.715576,-7.510000,,"",,,"C3  PROFILE",,,,,,,,,,
"82005100000301","Nodes","301",21.000000,31.537566,"DDS demands","Known Flow",370206.608892,90221.583760,,0.000000,,,,,,,-9.319999,,,,,,,-8.334110,-9.319999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000299","Nodes","299",21.000000,31.463187,"DDS demands","Known Flow",370207.764893,90297.281781,,0.000000,,,,,,,-1.789999,,,,,,,-1.600649,-1.789999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009057","Nodes","-123288",21.000000,29.632374,"Default Known Flow Node","Known Flow",370319.984923,90313.416785,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000617","Nodes","617",21.000000,29.632374,"Default Known Flow Node","Known Flow",370317.097922,90314.228785,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009053","Nodes","-123249",21.000000,32.364939,"Default Known Flow Node","Known Flow",370022.121771,90352.468038,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000305","Nodes","305,",21.000000,34.215227,"DDS demands","Known Flow",370086.288860,90125.205734,,0.000000,-19.270001,,,,,,,,,,,,,-17.231579,-19.270001,,"","C1 PROFILE",,,,,,,,,,,,
"82005100009054","Nodes","-123253",21.000000,34.215173,"Default Known Flow Node","Known Flow",370092.013861,90129.921735,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000302","Nodes","302",21.000000,34.124082,"DDS demands","Known Flow",370100.904864,90151.707741,,0.000000,,,,,,,-6.840000,,,,,,,-6.116450,-6.840000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000909","Nodes","909",21.000000,34.112460,"Default Known Flow Node","Known Flow",370103.793864,90159.347743,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000303","Nodes","303",21.000000,32.966136,"DDS demands","Known Flow",370248.932904,90184.344750,,0.000000,,,,,,,-6.860000,,,,,,,-6.134335,-6.860000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000907","Nodes","907",21.000000,33.501838,"Default Known Flow Node","Known Flow",370109.348516,90215.960750,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000298","Nodes","298",21.000000,32.404052,"DDS demands","Known Flow",370110.171687,90313.094996,,0.000000,,,,,,,-15.100000,,,,,,,-13.502690,-15.100000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000908","Nodes","908",21.000000,33.490697,"Default Known Flow Node","Known Flow",370142.282875,90219.446760,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000347","Nodes","347",21.000000,32.354813,"DDS demands","Known Flow",370112.570586,90312.290210,,0.000000,,,,,,,-11.060000,,,,,,,-9.890050,-11.060000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000307","Nodes","307",21.000000,34.396770,"DDS demands","Known Flow",370125.026748,90079.407700,,0.000000,,,,,,,,,,-3.079999,,,,-2.754191,-3.079999,,"",,,,,,,,,,"I2 PROFILE",,,
"82005100009055","Nodes","-123266",21.000000,34.487146,"Default Known Flow Node","Known Flow",370136.662795,90044.244834,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000880","Nodes","880",21.000000,34.280732,"DDS demands","Known Flow",370043.115848,90024.255706,,0.000000,,,,,,,-3.119999,,,,,,,-2.789959,-3.119999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000763","Nodes","763",21.000000,34.495448,"DDS demands","Known Flow",370148.592313,90047.059286,,0.000000,,,,,,,-1.339999,,,,,,,-1.198251,-1.339999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000877","Nodes","877",21.000000,34.446297,"Default Known Flow Node","Known Flow",370169.377736,90028.627353,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000668","Nodes","668",21.000000,31.541530,"DDS demands","Known Flow",370191.195975,90299.599741,,0.000000,,,,,,,-13.449999,,,,,,,-12.027230,-13.449999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000669","Nodes","669",21.000000,31.413668,"DDS demands","Known Flow",370195.125889,90344.998794,,0.000000,,,,,,,-3.810000,,,,,,,-3.406970,-3.810000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000671","Nodes","671",21.000000,31.249229,"DDS demands","Known Flow",370217.457810,90408.812295,,0.000000,,,,,,,-8.749999,,,,,,,-7.824406,-8.749999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000672","Nodes","672",21.000000,31.165925,"DDS demands","Known Flow",370166.877882,90432.133817,,0.000000,,,,-1.879999,,,-3.410000,,,,,,,-4.730413,-5.290000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100000300","Nodes","300",21.000000,31.181953,"DDS demands","Known Flow",370274.464911,90312.056785,,0.000000,,,,,,,-5.749999,,,,,,,-5.141752,-5.749999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009113","Nodes","-130348",21.000000,31.448680,"Default Known Flow Node","Known Flow",370284.038242,90262.945880,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000350","Nodes","350",21.000000,29.180128,"DDS demands","Known Flow",370405.043946,90290.431779,,0.000000,,,,,,,-19.290000,,,,,,,-17.249463,-19.290000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000878","Nodes","878",21.000000,34.212147,"DDS demands","Known Flow",370131.652872,90036.002710,,0.000000,,,,-3.170000,,,-2.419999,,,,,,,-4.998678,-5.590000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100009114","Nodes","-130349",21.000000,31.417839,"Default Known Flow Node","Known Flow",370284.610356,90271.639546,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009115","Nodes","-130350",21.000000,31.448680,"Default Known Flow Node","Known Flow",370300.172918,90248.238767,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009116","Nodes","-130351",21.000000,31.330810,"Default Known Flow Node","Known Flow",370301.904918,90277.448775,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009117","Nodes","-130353",21.000000,34.237716,"Default Known Flow Node","Known Flow",370309.593305,90018.100599,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000314","Nodes","314",21.000000,33.519834,"DDS demands","Known Flow",370533.828981,90100.212727,,0.000000,,,,,,,-3.190000,,,,,,,-2.852555,-3.190000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000313","Nodes",,21.000000,33.796157,"DDS demands","Known Flow",370499.195985,89993.570621,,0.000000,,,,,,,-6.510000,,,,,,,-5.821358,-6.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000366","Nodes","366",21.000000,33.347909,"DDS demands","Known Flow",370619.332934,90084.524858,,0.000000,,,,,,,-12.350000,,,,,,,-11.043591,-12.350000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000722","Nodes","722",21.000000,26.985657,"Default Known Flow Node","Known Flow",370649.663013,90198.832754,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000721","Nodes","721",21.000000,26.985657,"DDS demands","Known Flow",370692.876783,90194.014270,,0.000000,,,,,,,-11.329999,,,,,,,-10.131489,-11.329999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000369","Nodes","369",21.000000,33.212044,"DDS demands","Known Flow",370700.749027,90119.066732,,0.000000,,,,,,,-6.090000,,,,,,,-5.445787,-6.090000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000368","Nodes","368",21.000000,33.347582,"DDS demands","Known Flow",370697.443117,90061.587139,,0.000000,,,,,,,-13.250000,,,,,,,-11.848388,-13.250000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009118","Nodes","-130356",21.000000,33.519834,"Default Known Flow Node","Known Flow",370540.739983,90118.461732,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009058","Nodes","-123292",21.000000,28.041920,"Default Known Flow Node","Known Flow",370617.274004,90285.175777,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009060","Nodes","-123299",21.000000,33.376399,"Default Known Flow Node","Known Flow",370679.292535,90064.283305,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000367","Nodes","367",21.000000,33.259082,"DDS demands","Known Flow",370622.203005,90126.978734,,0.000000,,,,,,,-4.689999,,,,,,,-4.193881,-4.689999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000719","Nodes","719",21.000000,27.964041,"DDS demands","Known Flow",370620.238005,90284.591777,,0.000000,,,,,,,-6.229999,,,,,,,-5.570977,-6.229999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000720","Nodes","720",21.000000,27.824185,"DDS demands","Known Flow",370618.639005,90198.062754,,0.000000,,,,,,,-7.649999,,,,,,,-6.840766,-7.649999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009059","Nodes","-123298",21.000000,27.536351,"Default Known Flow Node","Known Flow",370678.995970,90279.146054,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000723","Nodes","723",21.000000,26.950033,"Default Known Flow Node","Known Flow",370757.101042,90186.041751,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000288","Nodes","288",21.000000,32.311545,"DDS demands","Known Flow",370002.645477,90623.074788,,0.000000,,,,,,,-8.109999,,,,,,,-7.252106,-8.109999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009112","Nodes","-130342",21.000000,32.730226,"Default Known Flow Node","Known Flow",370028.344844,90660.011879,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000574","Nodes","574",21.000000,33.147948,"DDS demands","Known Flow",370003.034690,90801.789371,,0.000000,,,,,,,-2.369999,,,,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000283","Nodes","283",21.000000,32.716322,"DDS demands","Known Flow",370015.757565,90733.146921,,0.000000,,,,,,,-4.819999,,,,,,,-4.310130,-4.819999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009017","Nodes","9017",21.000000,64.619934,"Default Known Flow Node","Known Flow",367396.866128,90641.176874,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009018","Nodes","9018",21.000000,64.619934,"Default Known Flow Node","Known Flow",367382.116124,90664.301881,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009020","Nodes","9020",21.000000,64.619934,"Default Known Flow Node","Known Flow",367401.491129,90637.551873,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000919","Nodes","919",21.000000,28.311061,"Default Known Flow Node","Known Flow",367937.763275,90288.165778,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000942","Nodes","942",21.000000,28.355050,"Default Known Flow Node","Known Flow",368006.715294,90305.333783,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000125","Nodes","125",21.000000,24.587642,"Default Known Flow Node","Known Flow",368792.929570,91043.777866,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001057","Nodes","1057",21.000000,24.589787,"Default Known Flow Node","Known Flow",368806.199558,91048.497804,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001056","Nodes","1056",21.000000,24.457134,"Default Known Flow Node","Known Flow",368813.710513,91070.571991,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000629","Nodes","P7114513, Bridport Road CSEP, 48.40",25.000000,30.876193,"CSEP DDS Matched","Known Flow",368662.393831,90782.257650,,0.000000,-9.520000,,,,-9.399999,,,-39.000001,,,,,,-51.793101,-57.919999,,"","C1 PROFILE",,,,"CC PROFILE",,,"DC PROFILE",,,,,
"82005100000121","Nodes","121,",21.000000,30.806699,"DDS demands","Known Flow",368590.807441,90812.910175,,0.000000,-33.130000,,,,,,,,,,,,,-29.625439,-33.130000,,"","C1 PROFILE",,,,,,,,,,,,
"82005100001054","Nodes","1054",21.000000,36.566314,"Default Known Flow Node","Known Flow",369512.167703,90682.358886,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000568","Nodes","568",21.000000,30.446325,"Default Known Flow Node","Known Flow",368405.105402,90875.070938,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000569","Nodes","569,",21.000000,30.391842,"DDS demands","Known Flow",368418.305958,90944.885187,,0.000000,-30.740000,,,,,,,,,-14.699999,,,,-40.633263,-45.440000,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,
"82005100000957","Nodes","957",21.000000,30.391842,"Default Known Flow Node","Known Flow",368379.755395,90945.301957,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001051","Nodes","1051",21.000000,30.391842,"Default Known Flow Node","Known Flow",368418.191406,90950.246958,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001052","Nodes","1052",21.000000,30.379620,"Default Known Flow Node","Known Flow",368414.782066,90905.442701,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000085","Nodes","85",21.000000,29.997454,"DDS demands","Known Flow",368584.485451,90131.507736,,0.000000,-3.930000,,,-5.330000,,,-14.120000,,,,,,,-20.906814,-23.380000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100000180","Nodes","Kings Arms Hotel (NDM)",21.000000,36.211775,"Daily Metered Site","Known Flow",369354.809661,90749.994904,,0.000000,-22.230000,,-31.160000,-13.270000,,,-8.850000,,,,,,,-67.522396,-75.510003,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100009197","Nodes","-135067",21.000000,36.439599,"Default Known Flow Node","Known Flow",369364.027961,90751.406324,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001000","Nodes","1000",21.000000,68.913405,"Default Known Flow Node","Known Flow",367418.557582,90304.363442,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000944","Nodes","944,",21.000000,32.130289,"DDS demands","Known Flow",369046.796577,90701.879891,,0.000000,,,,-16.399999,,,,,,,,,,-14.665173,-16.399999,,"",,,,"C4 PROFILE",,,,,,,,,
"82005100000179","Nodes","179",21.000000,36.211775,"Default Known Flow Node","Known Flow",369353.077660,90756.406906,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000002","Nodes","Group Profile 1, Rothesay Road DG, Site ID 3028",21.000000,44.000001,"Default Known Pressure Node","Known Pressure",369539.491318,89550.524303,,2099.999985,,,,,,,,,,,,,,587.974066,657.528827,,"",,,,,,,,,,,,,
"82005100000181","Nodes","181",21.000000,38.046697,"DDS demands","Known Flow",369433.469340,90758.716189,,0.000000,,,,-5.349999,,,-3.099999,,,,,,,-7.556140,-8.449999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100000183","Nodes","183",21.000000,38.130484,"DDS demands","Known Flow",369432.628682,90754.996905,,0.000000,,,,-2.180000,,,-13.659999,,,,,,,-14.164411,-15.840000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100000962","Nodes","962",21.000000,41.239282,"Default Known Flow Node","Known Flow",367656.118198,90065.427718,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000935","Nodes","935",21.000000,42.441006,"Default Known Flow Node","Known Flow",367824.353244,90308.091784,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100002012","Nodes","2012",21.000000,41.314730,"DDS demands","Known Flow",367681.564205,90252.591769,,0.000000,,,,,,,-1.529999,,,,,,,-1.368153,-1.529999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100003007","Nodes","3007",21.000000,30.727238,"Default Known Flow Node","Known Flow",368320.603379,90918.558950,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000252","Nodes","252",21.000000,38.173306,"DDS demands","Known Flow",369598.250727,90025.838707,,0.000000,,,,,,,-23.719998,,,,,,,-21.210847,-23.719998,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100003005","Nodes",,21.000000,38.025303,"Default Known Flow Node","Known Flow",369497.852842,90765.441524,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001053","Nodes","1053",21.000000,30.449109,"Default Known Flow Node","Known Flow",368444.119022,90854.173366,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000570","Nodes","570",21.000000,30.405432,"Default Known Flow Node","Known Flow",368453.637415,90887.359941,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100008000","Nodes","8000,",21.000000,30.405432,"Default Known Flow Node","Known Flow",368453.850415,90898.362944,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003010","Nodes","3010",21.000000,30.428321,"Default Known Flow Node","Known Flow",368316.386378,90976.485966,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000871","Nodes","871",21.000000,38.726005,"DDS demands","Known Flow",369644.897740,89918.838678,,0.000000,-6.000000,,,,,,-26.010001,,,,,,,-28.623915,-32.010000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100003015","Nodes","3015",21.000000,38.774733,"Default Known Flow Node","Known Flow",369645.995740,89916.081677,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003016","Nodes","3016",21.000000,37.849708,"Default Known Flow Node","Known Flow",369673.973642,89935.733361,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003017","Nodes","3017",21.000000,37.799821,"Default Known Flow Node","Known Flow",369672.935672,89931.109794,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003006","Nodes","3006",21.000000,38.041412,"Default Known Flow Node","Known Flow",369446.215685,90762.397907,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000654","Nodes","654",21.000000,37.414300,"DDS demands","Known Flow",369406.261675,90757.099906,,0.000000,,,,,,,-12.289999,,,,,,,-10.989937,-12.289999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100001007","Nodes","1007",21.000000,37.692619,"DDS demands","Known Flow",369417.652678,90758.699906,,0.000000,,,,,,,-3.370000,,,,,,,-3.013514,-3.370000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000932","Nodes","932",21.000000,42.856482,"DDS demands","Known Flow",367749.602224,90332.799790,,0.000000,,,,,,,-6.099999,,,,,,,-5.454729,-6.099999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000960","Nodes","960",21.000000,41.431730,"Default Known Flow Node","Known Flow",367622.339189,90093.324725,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003019","Nodes","3019",21.000000,41.202451,"Default Known Flow Node","Known Flow",367704.516212,90214.159758,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000963","Nodes","Asset Mon: 809005, Poundbury Phase 1C (Hintock Street), 68.00",28.000000,41.136217,"CSEP DDS Matched","Known Flow",367635.502193,90092.442725,,0.000000,,,,,,,,-67.999997,,,,,,-60.806814,-67.999997,,"",,,,,,,,"DC PROFILE",,,,,
"82005100003018","Nodes","3018",21.000000,37.851204,"Default Known Flow Node","Known Flow",369672.032568,89934.385534,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000255","Nodes","255",21.000000,38.044877,"DDS demands","Known Flow",369712.235758,90074.985720,,0.000000,,,,,,,-1.729999,,,,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100003003","Nodes","3003",21.000000,38.151114,"Default Known Flow Node","Known Flow",369612.068731,90022.838706,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003014","Nodes","3014",21.000000,38.718222,"Default Known Flow Node","Known Flow",369644.321739,89920.283678,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000578","Nodes","578",21.000000,41.292945,"DDS demands","Known Flow",369485.925221,90621.057769,,0.000000,,,,,,,-9.560000,,,,,,,-8.548724,-9.560000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100003011","Nodes","3011",21.000000,36.785269,"Default Known Flow Node","Known Flow",369410.627676,90737.389901,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000947","Nodes","947",21.000000,37.414300,"Default Known Flow Node","Known Flow",369408.195675,90747.904903,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000648","Nodes","648",21.000000,32.507361,"Default Known Flow Node","Known Flow",369304.207647,90814.191921,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000647","Nodes","H.M. Prison Dorchester (NDM)",21.000000,33.213533,"Daily Metered Site","Known Flow",369250.176632,90843.945930,,0.000000,-191.230001,,,,,,-1.999999,,,,,,,-172.789729,-193.229993,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100003004","Nodes","3004",21.000000,38.025303,"Default Known Flow Node","Known Flow",369532.399709,90766.984909,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000649","Nodes","649",21.000000,32.586617,"Default Known Flow Node","Known Flow",369305.436400,90959.098477,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003002","Nodes","3002",21.000000,38.155232,"Default Known Flow Node","Known Flow",369601.920222,90014.692785,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100002006","Nodes","2006",21.000000,41.950160,"DDS demands","Known Flow",367742.266222,90217.812759,,0.000000,,,,,,,-7.139999,,,,,,,-6.384715,-7.139999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100002007","Nodes","2007",21.000000,41.809250,"DDS demands","Known Flow",367751.984224,90165.393745,,0.000000,,,,-6.229999,,,-2.089999,,,,,,,-7.439892,-8.319999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100002004","Nodes","2004",21.000000,42.377105,"Default Known Flow Node","Known Flow",367749.114224,90276.679775,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100003022","Nodes","3022",21.000000,32.888809,"Default Known Flow Node","Known Flow",369272.508638,90015.199704,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001050","Nodes","1050",21.000000,32.880075,"Default Known Flow Node","Known Flow",369270.914638,90019.080705,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100001021","Nodes","1021",21.000000,33.491519,"DDS demands","Known Flow",369912.895812,89823.980652,,0.000000,,,,,,,-3.400000,,,,,,,-3.040340,-3.400000,,"",,,,,,,"D1 PROFILE",,,,,,
