"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82012400045773","Nodes","-95868",21.000000,41.490020,"Default Known Flow Node","Known Flow",465889.892929,103876.930476,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006722","Nodes","6722",21.000000,41.338915,"DDS demands","Known Flow",465910.518890,103915.207238,,0.000000,,,,,,,-3.000000,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045776","Nodes","-95875",21.000000,41.133891,"Default Known Flow Node","Known Flow",465932.517940,103970.930501,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006723","Nodes","6723",21.000000,41.324071,"DDS demands","Known Flow",465907.267934,103935.805492,,0.000000,,,,,,,-2.929999,,,,,,,-2.620058,-2.929999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006725","Nodes","6725",21.000000,41.120675,"DDS demands","Known Flow",465937.895012,103971.122540,,0.000000,,,,,,,-7.340000,,,,,,,-6.563559,-7.340000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045777","Nodes","-95876",21.000000,41.133891,"Default Known Flow Node","Known Flow",465933.017941,103974.430502,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006726","Nodes","6726",21.000000,41.104947,"DDS demands","Known Flow",465933.017941,103992.305507,,0.000000,,,,,,,-3.029999,,,,,,,-2.709480,-3.029999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005784","Nodes","5784",21.000000,40.979592,"DDS demands","Known Flow",466006.267961,103795.305454,,0.000000,,,,,,,-3.000000,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044832","Nodes","-29360",21.000000,38.346377,"Default Known Flow Node","Known Flow",466006.267961,103935.930492,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044830","Nodes","-29357",21.000000,38.346377,"Default Known Flow Node","Known Flow",466000.892959,103924.430489,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044834","Nodes","-29362",21.000000,38.346377,"Default Known Flow Node","Known Flow",466009.892962,103944.305494,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005766","Nodes","5766",21.000000,40.134840,"DDS demands","Known Flow",466027.267966,103758.805444,,0.000000,,,,,,,-6.340000,,,,,,,-5.669341,-6.340000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005765","Nodes","5765",21.000000,40.325460,"DDS demands","Known Flow",466041.392970,103727.555435,,0.000000,,,,,,,-7.659999,,,,,,,-6.849708,-7.659999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044839","Nodes","-29373",21.000000,40.134840,"Default Known Flow Node","Known Flow",466034.267968,103756.430443,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006500","Nodes","6500",21.000000,38.392873,"Default Known Flow Node","Known Flow",466053.892974,103936.680492,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044840","Nodes","-29376",21.000000,38.392873,"Default Known Flow Node","Known Flow",466051.767973,103936.805492,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005770","Nodes","5770",21.000000,40.346686,"DDS demands","Known Flow",466080.392981,103716.305432,,0.000000,,,,,,,-1.820000,,,,,,,-1.627476,-1.820000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005771","Nodes","5771",21.000000,40.066777,"DDS demands","Known Flow",466082.767981,103688.305425,,0.000000,,,,,,,-1.710000,,,,,,,-1.529112,-1.710000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005773","Nodes","5773",21.000000,39.918528,"DDS demands","Known Flow",466075.017979,103669.430419,,0.000000,,,,,,,-1.799999,,,,,,,-1.609592,-1.799999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044843","Nodes","-29412",21.000000,40.476857,"Default Known Flow Node","Known Flow",466163.228992,103737.724164,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002959","Nodes","2959",21.000000,40.476409,"DDS demands","Known Flow",466165.143004,103736.805438,,0.000000,-39.630001,,,,,,,,,,,,,-35.437858,-39.630001,,"","C1 PROFILE",,,,,,,,,,,,
"82012400006434","Nodes","6434",21.000000,46.670297,"DDS demands","Known Flow",466387.768064,103516.055378,,0.000000,-30.489999,,,,,,,,,,,,,-27.264703,-30.489999,,"","C1 PROFILE",,,,,,,,,,,,
"82012400006828","Nodes","6828",21.000000,45.497168,"Default Known Flow Node","Known Flow",466413.268071,103610.805404,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006807","Nodes","6807",21.000000,38.346377,"Default Known Flow Node","Known Flow",466000.267959,103923.180489,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004003","Nodes","4003",21.000000,40.539960,"DDS demands","Known Flow",466072.642979,103764.180445,,0.000000,,,,,,,,,,-28.669999,,,,-25.637226,-28.669999,,"",,,,,,,,,,"I2 PROFILE",,,
"82012400044698","Nodes","-28373",21.000000,38.346377,"Default Known Flow Node","Known Flow",465997.017958,103940.430493,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044836","Nodes","-29364",21.000000,38.346377,"Default Known Flow Node","Known Flow",466015.767963,103958.305498,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044833","Nodes","-29361",21.000000,38.346377,"Default Known Flow Node","Known Flow",466006.767961,103962.430499,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005775","Nodes","5775",21.000000,38.780507,"DDS demands","Known Flow",466026.892966,103658.805417,,0.000000,-26.950001,,,,,,-6.360000,,,,,,,-29.786399,-33.310002,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82012400044837","Nodes","-29365",21.000000,38.780507,"Default Known Flow Node","Known Flow",466019.517964,103660.180417,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044838","Nodes","-29370",21.000000,38.780507,"Default Known Flow Node","Known Flow",466028.767967,103671.180420,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005767","Nodes","5767",21.000000,40.134018,"DDS demands","Known Flow",466020.642964,103773.930448,,0.000000,,,,,,,-0.779999,,,,,,,-0.697489,-0.779999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004603","Nodes","4603",21.000000,38.346377,"DDS demands","Known Flow",466029.142967,103972.680502,,0.000000,-3.859999,,,,,,,,,-10.960000,,,,-13.252309,-14.819999,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,
"82012400005763","Nodes","5763",21.000000,40.399371,"DDS demands","Known Flow",466080.767981,103721.180434,,0.000000,,,,,,,-3.069999,,,,,,,-2.745248,-3.069999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005774","Nodes","5774",21.000000,39.656808,"DDS demands","Known Flow",466044.017971,103661.305417,,0.000000,,,,,,,-0.810000,,,,,,,-0.724316,-0.810000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006809","Nodes","6809",21.000000,38.392873,"Default Known Flow Node","Known Flow",466031.392967,103891.305480,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005782","Nodes","5782",21.000000,38.392873,"DDS demands","Known Flow",466063.142976,103958.555498,,0.000000,,,,,,,,,,-31.600000,,,,-28.257286,-31.600000,,"",,,,,,,,,,"I2 PROFILE",,,
"82012400006808","Nodes","6808",21.000000,38.371355,"Default Known Flow Node","Known Flow",466047.392972,103965.055500,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005750","Nodes","5750",21.000000,40.526957,"Default Known Flow Node","Known Flow",466096.392985,103746.180440,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005772","Nodes","5772",21.000000,39.912289,"DDS demands","Known Flow",466062.892976,103650.555414,,0.000000,,,,,,,-1.599999,,,,,,,-1.430748,-1.599999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044842","Nodes","-29388",21.000000,40.346686,"Default Known Flow Node","Known Flow",466088.517983,103714.555432,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044841","Nodes","-29382",21.000000,40.066777,"Default Known Flow Node","Known Flow",466075.267979,103690.055425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045111","Nodes","-3155",21.000000,40.476857,"Default Known Flow Node","Known Flow",466165.768004,103743.930440,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004600","Nodes","4600",21.000000,39.572212,"Daily Metered Site","Known Flow",466244.268025,103881.430477,,0.000000,-10.410000,,,,,,-1.450000,,,-417.299990,,,,-383.762549,-429.159989,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"82012400044844","Nodes","-29416",21.000000,39.572212,"Default Known Flow Node","Known Flow",466238.768024,103866.680473,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006825","Nodes","6825",21.000000,45.678233,"DDS demands","Known Flow",466408.768070,103593.305399,,0.000000,,,,,,,-8.590000,,,-23.559998,,,,-28.749104,-32.149998,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"82012400006826","Nodes","6826",21.000000,45.607256,"DDS demands","Known Flow",466472.393087,103569.555392,,0.000000,,,,,,,,,,-8.879999,,,,-7.940654,-8.879999,,"",,,,,,,,,,"I2 PROFILE",,,
"82012400044845","Nodes","-29424",21.000000,45.115276,"Default Known Flow Node","Known Flow",466433.643077,103669.555419,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044846","Nodes","-29426",21.000000,44.845772,"Default Known Flow Node","Known Flow",466458.018083,103691.430425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045779","Nodes","-95887",21.000000,38.371355,"Default Known Flow Node","Known Flow",466037.892969,103948.930496,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004838","Nodes","4838",21.000000,33.898747,"DDS demands","Known Flow",466879.143198,103475.055367,,0.000000,,,,,,,-6.639999,,,,,,,-5.937606,-6.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004837","Nodes","4837",21.000000,34.107693,"DDS demands","Known Flow",466897.643203,103508.805376,,0.000000,,,,,,,-1.749999,,,,,,,-1.564881,-1.749999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006827","Nodes","6827",21.000000,45.489754,"DDS demands","Known Flow",466517.768100,103552.805388,,0.000000,,,,,,,,,,-17.370001,,,,-15.532565,-17.370001,,"",,,,,,,,,,"I2 PROFILE",,,
"82012400045018","Nodes","-30213",21.000000,45.489754,"Default Known Flow Node","Known Flow",466547.268108,103523.305380,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004855","Nodes","4855",21.000000,34.019776,"DDS demands","Known Flow",466722.768156,103545.805386,,0.000000,,,,,,,-3.459999,,,,,,,-3.093993,-3.459999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004856","Nodes","4856",21.000000,34.156827,"DDS demands","Known Flow",466785.768173,103608.805403,,0.000000,,,,,,,-4.539999,,,,,,,-4.059749,-4.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004897","Nodes","4897",21.000000,34.163148,"DDS demands","Known Flow",466827.143184,103648.180414,,0.000000,,,,,,,-6.390000,,,,,,,-5.714052,-6.390000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004851","Nodes","4851",21.000000,34.157994,"DDS demands","Known Flow",466804.643178,103508.305376,,0.000000,,,,,,,-5.850000,,,,,,,-5.231174,-5.850000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004850","Nodes","4850",21.000000,34.308619,"DDS demands","Known Flow",466836.393186,103552.680388,,0.000000,,,,,,,-3.859999,,,,,,,-3.451680,-3.859999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004896","Nodes","4896",21.000000,34.204151,"DDS demands","Known Flow",466829.768185,103613.680404,,0.000000,,,,,,,-1.919999,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004895","Nodes","4895",21.000000,34.212334,"DDS demands","Known Flow",466852.018191,103625.805408,,0.000000,,,,,,,-0.790000,,,,,,,-0.706432,-0.790000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004849","Nodes","4849",21.000000,34.417158,"DDS demands","Known Flow",466858.393192,103555.180388,,0.000000,,,,,,,-0.550000,,,,,,,-0.491819,-0.549999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004836","Nodes","4836",21.000000,34.526607,"Default Known Flow Node","Known Flow",466858.643192,103523.930380,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004894","Nodes","4894",21.000000,34.284194,"Default Known Flow Node","Known Flow",466875.143197,103601.930401,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004899","Nodes","4899",21.000000,34.255667,"DDS demands","Known Flow",466882.393199,103612.680404,,0.000000,,,,,,,-2.580000,,,,,,,-2.307082,-2.580000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045022","Nodes","-30244",21.000000,33.661379,"Default Known Flow Node","Known Flow",466901.518204,103751.055442,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004905","Nodes","4905",21.000000,33.661379,"DDS demands","Known Flow",466894.643202,103737.430438,,0.000000,,,,,,,-3.829999,,,,,,,-3.424854,-3.829999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004902","Nodes","4902",21.000000,33.799588,"DDS demands","Known Flow",466921.393210,103708.430430,,0.000000,,,,,,,-4.559999,,,,,,,-4.077633,-4.559999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004903","Nodes","4903",21.000000,33.545642,"DDS demands","Known Flow",466863.768194,103695.805427,,0.000000,,,,,,,-7.639999,,,,,,,-6.831824,-7.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005827","Nodes","5827",21.000000,33.001172,"DDS demands","Known Flow",466943.518216,103604.555402,,0.000000,,,,,,,-8.010000,,,,,,,-7.162685,-8.010000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045021","Nodes","-30242",21.000000,33.594318,"Default Known Flow Node","Known Flow",466896.768203,103567.430392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004840","Nodes","4840",21.000000,32.721331,"DDS demands","Known Flow",466964.893221,103580.305395,,0.000000,,,,,,,-9.529999,,,,,,,-8.521896,-9.529999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004916","Nodes","4916",21.000000,31.460351,"DDS demands","Known Flow",466996.143230,103863.555472,,0.000000,,,,,,,-2.150000,,,,,,,-1.922568,-2.150000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004913","Nodes","4913",21.000000,31.475041,"DDS demands","Known Flow",466991.643229,103779.180449,,0.000000,,,,,,,-12.099999,,,,,,,-10.820036,-12.099999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004852","Nodes","4852",21.000000,34.171609,"DDS demands","Known Flow",466776.393170,103572.555393,,0.000000,,,,,,,-1.869999,,,,,,,-1.672187,-1.869999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004857","Nodes","4857",21.000000,34.129985,"DDS demands","Known Flow",466810.643179,103592.930399,,0.000000,,,,,,,-3.339999,,,,,,,-2.986687,-3.339999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004898","Nodes","4898",21.000000,34.121754,"DDS demands","Known Flow",466853.018191,103690.180425,,0.000000,,,,,,,-3.349999,,,,,,,-2.995629,-3.349999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045019","Nodes","-30237",21.000000,34.255667,"Default Known Flow Node","Known Flow",466875.893197,103619.430406,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004904","Nodes","4904",21.000000,33.696655,"DDS demands","Known Flow",466917.768209,103727.805435,,0.000000,,,,,,,-2.809999,,,,,,,-2.512752,-2.809999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004906","Nodes","4906",21.000000,33.661064,"DDS demands","Known Flow",466877.518198,103744.055440,,0.000000,,,,,,,-0.479999,,,,,,,-0.429224,-0.480000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045020","Nodes","-30240",21.000000,33.594318,"Default Known Flow Node","Known Flow",466893.768202,103568.680392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045780","Nodes","-95906",21.000000,34.021926,"Default Known Flow Node","Known Flow",466905.393205,103520.305379,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045023","Nodes","-30250",21.000000,33.696655,"Default Known Flow Node","Known Flow",466922.768210,103732.305437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004901","Nodes","4901",21.000000,34.106495,"DDS demands","Known Flow",466948.268217,103631.305409,,0.000000,,,,,,,-4.340000,,,,,,,-3.880905,-4.340000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004914","Nodes","4914",21.000000,31.440189,"DDS demands","Known Flow",466969.393223,103761.180444,,0.000000,,,,,,,-0.810000,,,,,,,-0.724316,-0.810000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004915","Nodes","4915",21.000000,31.359984,"DDS demands","Known Flow",466936.643214,103777.430449,,0.000000,,,,,,,-6.070000,,,,,,,-5.427902,-6.070000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045024","Nodes","-30255",21.000000,31.440189,"Default Known Flow Node","Known Flow",466966.768222,103750.305441,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004910","Nodes","4910",21.000000,32.211565,"DDS demands","Known Flow",466997.518230,103704.805429,,0.000000,,,,,,,-1.309999,,,,,,,-1.171425,-1.309999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004911","Nodes","4911",21.000000,32.192038,"DDS demands","Known Flow",466989.143228,103717.180432,,0.000000,,,,,,,-3.989999,,,,,,,-3.567929,-3.989999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004882","Nodes","4882",21.000000,34.142407,"DDS demands","Known Flow",467166.268276,103511.055376,,0.000000,,,,,,,-4.880000,,,,,,,-4.363783,-4.880000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004934","Nodes","4934",21.000000,33.980226,"Default Known Flow Node","Known Flow",466978.018225,103541.305385,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004933","Nodes","4933",21.000000,33.980226,"DDS demands","Known Flow",467012.893234,103529.680381,,0.000000,,,,,,,-2.599999,,,,,,,-2.324966,-2.599999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004912","Nodes","4912",21.000000,31.677490,"DDS demands","Known Flow",467027.268238,103741.555439,,0.000000,,,,,,,-1.960000,,,,,,,-1.752667,-1.960000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004907","Nodes","4907",21.000000,34.017300,"DDS demands","Known Flow",467000.268231,103602.805401,,0.000000,,,,,,,-4.819999,,,,,,,-4.310130,-4.819999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004932","Nodes","4932",21.000000,34.004741,"DDS demands","Known Flow",467022.893237,103585.180397,,0.000000,,,,,,,-4.960000,,,,,,,-4.435321,-4.960000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004909","Nodes","4909",21.000000,32.728174,"DDS demands","Known Flow",467004.143232,103671.430420,,0.000000,,,,,,,-2.140000,,,,,,,-1.913626,-2.140000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004908","Nodes","4908",21.000000,32.689870,"DDS demands","Known Flow",467014.393235,103675.805421,,0.000000,,,,,,,-1.909999,,,,,,,-1.707956,-1.909999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004935","Nodes","4935",21.000000,33.967784,"DDS demands","Known Flow",467022.893237,103516.180378,,0.000000,,,,,,,-3.089999,,,,,,,-2.763133,-3.089999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045075","Nodes","-30769",21.000000,33.967784,"Default Known Flow Node","Known Flow",467017.268236,103503.930374,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004931","Nodes","4931",21.000000,33.953445,"DDS demands","Known Flow",467049.768244,103576.305394,,0.000000,,,,,,,-4.139999,,,,,,,-3.702062,-4.139999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004920","Nodes","4920",21.000000,30.359505,"DDS demands","Known Flow",467054.268246,103902.180483,,0.000000,,,,,,,-4.010000,,,,,,,-3.585814,-4.010000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004919","Nodes","4919",21.000000,30.441923,"DDS demands","Known Flow",467071.268250,103798.180454,,0.000000,,,,,,,-3.759999,,,,,,,-3.362259,-3.759999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004926","Nodes","4926",21.000000,31.760956,"DDS demands","Known Flow",467059.768247,103672.180420,,0.000000,,,,,,,-4.670000,,,,,,,-4.175997,-4.670000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004927","Nodes","4927",21.000000,31.754688,"DDS demands","Known Flow",467045.768243,103647.305413,,0.000000,,,,,,,-1.690000,,,,,,,-1.511228,-1.690000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004924","Nodes","4924",21.000000,31.854369,"DDS demands","Known Flow",467089.268255,103686.055424,,0.000000,,,,,,,-2.250000,,,,,,,-2.011990,-2.250000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004928","Nodes","4928",21.000000,32.093927,"DDS demands","Known Flow",467115.143262,103653.805415,,0.000000,,,,,,,-33.180000,,,,,,,-29.670149,-33.180000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004930","Nodes","4930",21.000000,33.942972,"DDS demands","Known Flow",467091.270428,103573.725469,,0.000000,,,,,,,-3.920000,,,,,,,-3.505334,-3.920000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004936","Nodes","4936",21.000000,33.968158,"DDS demands","Known Flow",467107.768260,103572.930393,,0.000000,,,,-4.150000,,,-0.730000,,,,,,,-4.363783,-4.880000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400045086","Nodes","-30796",21.000000,33.352736,"Default Known Flow Node","Known Flow",467095.768257,103561.805390,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004878","Nodes","4878",21.000000,33.352736,"DDS demands","Known Flow",467096.893257,103545.305386,,0.000000,,,,,,,-4.849999,,,,,,,-4.336956,-4.849999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004877","Nodes","4877",21.000000,33.540246,"DDS demands","Known Flow",467083.143254,103511.555376,,0.000000,,,,,,,-4.230000,,,,,,,-3.782541,-4.230000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004938","Nodes","4938",21.000000,33.959154,"DDS demands","Known Flow",467114.393262,103614.430404,,0.000000,,,,,,,-1.820000,,,,,,,-1.627476,-1.820000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004937","Nodes","4937",21.000000,33.967817,"DDS demands","Known Flow",467108.768261,103581.305395,,0.000000,,,,,,,-2.460000,,,,,,,-2.199776,-2.460000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004887","Nodes","4887",21.000000,34.041966,"Default Known Flow Node","Known Flow",467145.268270,103554.930388,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004889","Nodes","4889",21.000000,33.860240,"DDS demands","Known Flow",467168.018277,103613.680404,,0.000000,,,,,,,-5.870000,,,,,,,-5.249059,-5.870000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400004888","Nodes","4888",21.000000,34.041835,"DDS demands","Known Flow",467152.393272,103560.555390,,0.000000,,,,,,,-1.159999,,,,,,,-1.037292,-1.160000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005806","Nodes","5806",21.000000,29.940384,"DDS demands","Known Flow",467103.018259,103815.430459,,0.000000,,,,,,,-24.049998,,,,,,,-21.505938,-24.049998,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400045076","Nodes","-30773",21.000000,33.967784,"Default Known Flow Node","Known Flow",467030.768239,103512.930377,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004917","Nodes","4917",21.000000,31.607947,"Default Known Flow Node","Known Flow",467052.768245,103740.930439,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045078","Nodes","-30775",21.000000,31.754688,"Default Known Flow Node","Known Flow",467042.268242,103644.930413,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045077","Nodes","-30774",21.000000,31.754688,"Default Known Flow Node","Known Flow",467036.893241,103642.805412,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045079","Nodes","-30777",21.000000,31.754688,"Default Known Flow Node","Known Flow",467045.393243,103636.555411,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045081","Nodes","-30781",21.000000,31.754688,"Default Known Flow Node","Known Flow",467052.768245,103639.180411,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045080","Nodes","-30780",21.000000,33.953445,"Default Known Flow Node","Known Flow",467051.143245,103585.180397,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
