"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96113000010044","Nodes","10044,","21.000000","23.932005","Default Known Flow Node","Known Flow","557807.542940","146557.692090","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010043","Nodes","10043,","21.000000","24.063342","Default Known Flow Node","Known Flow","557825.042945","146587.067098","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006701275","Nodes","6701275,","21.000000","24.897904","DDS demands","Known Flow","557886.042962","146504.567075","","0.000000","","","","","","-8.680000","","","","","","","","","","-7.761811","-8.680000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701038","Nodes","6701038,","21.000000","26.030486","DDS demands","Known Flow","557943.119101","146466.421972","","0.000000","","","","","","-17.830000","","","","","","","","","","-15.943905","-17.830000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010046","Nodes","10046,","21.000000","24.922993","DDS demands","Known Flow","557915.165083","146544.195036","","0.000000","","","","","","-6.849999","","","","","","","","","","-6.125392","-6.849999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701273","Nodes","6701273,","21.000000","25.708773","DDS demands","Known Flow","557981.542988","146507.817076","","0.000000","","","","","","-8.479999","","","","","","","","","","-7.582967","-8.479999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010048","Nodes","10048,","21.000000","25.708773","Default Known Flow Node","Known Flow","558010.792996","146498.317074","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011356","Nodes","11356,","21.000000","24.736958","Default Known Flow Node","Known Flow","558874.543231","146945.317195","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702239","Nodes","6702239,","21.000000","24.736958","DDS demands","Known Flow","558909.495198","146924.508120","","0.000000","","","","","","-16.629998","","","","","","","","","","-14.870842","-16.629998","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011360","Nodes","11360,","21.000000","24.879290","Default Known Flow Node","Known Flow","558926.043245","146946.067195","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010014","Nodes","10014,","21.000000","24.879290","Default Known Flow Node","Known Flow","558925.008380","146944.718956","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011481","Nodes","11481,","21.000000","24.420275","Default Known Flow Node","Known Flow","558840.543222","146845.067168","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010024","Nodes","10024,","21.000000","24.420275","Default Known Flow Node","Known Flow","558838.793221","146845.817168","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010042","Nodes","10042,","21.000000","26.193489","Default Known Flow Node","Known Flow","558842.043222","146603.067102","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010045","Nodes","10045,","21.000000","25.931702","Default Known Flow Node","Known Flow","558794.293209","146550.942088","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011060","Nodes","11060,","21.000000","32.356111","Default Known Flow Node","Known Flow","558990.918262","146679.317123","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702027","Nodes","6702027,","21.000000","32.385522","DDS demands","Known Flow","558991.467410","146677.708904","","0.000000","-6.610000","","","","","-5.039999","","","","","","","","","","-10.417638","-11.649999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96113000011245","Nodes","11245,","21.000000","26.106203","Default Known Flow Node","Known Flow","558832.293219","146720.942134","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702240","Nodes","P07116422, Bank Street, 86.59","24.000000","27.914678","CSEP DDS Matched","Known Flow","558949.732192","146717.016407","","0.000000","","","","","","","-83.720002","","","","","","","","","-74.863923","-83.720002","","","","","","","","","DC PROFILE","","","","","","","",""
"96113006702238","Nodes","6702238,","21.000000","23.844313","DDS demands","Known Flow","558763.918201","146889.192180","","0.000000","","","","","","-18.019999","","","","","","","","","","-16.113806","-18.019999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010032","Nodes","10032,","21.000000","24.777362","Default Known Flow Node","Known Flow","558848.426837","146845.685590","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702054","Nodes","6702054,","21.000000","24.852849","DDS demands","Known Flow","558847.668224","146844.692168","","0.000000","","","","","","-12.119999","","","","","","","","","","-10.837920","-12.119999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010021","Nodes","10021,","21.000000","24.651735","Default Known Flow Node","Known Flow","558845.918223","146846.942168","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702236","Nodes","6702236,","21.000000","24.695330","DDS demands","Known Flow","558886.793234","146895.067181","","0.000000","","","","","","-12.510000","","","","","","","","","","-11.186666","-12.510000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702237","Nodes","6702237,","21.000000","24.647416","DDS demands","Known Flow","558932.043246","146860.442172","","0.000000","","","","","","-13.199999","","","","","","","","","","-11.803675","-13.199999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011290","Nodes","11290,","21.000000","24.647416","Default Known Flow Node","Known Flow","558950.543252","146846.692168","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010013","Nodes","10013,","21.000000","22.903807","Default Known Flow Node","Known Flow","558740.543194","146944.817195","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010016","Nodes","10016,","21.000000","23.487970","Default Known Flow Node","Known Flow","558836.918221","146889.442180","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011445","Nodes","11445,","21.000000","23.487970","Default Known Flow Node","Known Flow","558838.293221","146888.567180","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702055","Nodes","6702055,","21.000000","23.492135","DDS demands","Known Flow","558839.418221","146890.692180","","0.000000","","","","","","-13.319999","","","","","","","","","","-11.910982","-13.319999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010019","Nodes","10019,","21.000000","24.440432","Default Known Flow Node","Known Flow","558841.543222","146847.317168","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702059","Nodes","6702059,","21.000000","25.099613","DDS demands","Known Flow","558929.793246","146947.817196","","0.000000","","-48.650003","","","","-20.590000","","","","","","","","","","-61.915652","-69.240001","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"96113006702231","Nodes","6702231,","21.000000","26.193489","Default Known Flow Node","Known Flow","558857.043226","146607.442103","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702064","Nodes","6702064,","21.000000","33.716274","DDS demands","Known Flow","559086.029446","146889.645620","","0.000000","","","","","","-5.469999","","","","","","","","","","-4.891371","-5.469999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702026","Nodes","6702026,","21.000000","34.298752","DDS demands","Known Flow","559062.924748","146623.707194","","0.000000","-3.999999","","","-6.849999","","-13.800000","","","","","","","","","","-22.042471","-24.650000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96113006702233","Nodes","6702233,","21.000000","32.385522","Default Known Flow Node","Known Flow","559043.293277","146722.567135","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702242","Nodes","6702242,","21.000000","36.955090","DDS demands","Known Flow","559153.168307","146879.067177","","0.000000","","","-7.320000","","","-26.229999","","","","","","","","","","-30.001009","-33.550000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113006702277","Nodes","6702277,","21.000000","35.737955","Default Known Flow Node","Known Flow","559175.543313","146503.692075","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011214","Nodes","11214,","21.000000","37.477773","Default Known Flow Node","Known Flow","559377.793368","146815.317160","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011037","Nodes","11037,","21.000000","37.477773","Default Known Flow Node","Known Flow","559376.168367","146809.067158","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011056","Nodes","11056,","21.000000","34.255706","Default Known Flow Node","Known Flow","559069.293284","146698.817128","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702031","Nodes","6702031,","21.000000","37.087731","DDS demands","Known Flow","559074.043285","146530.567082","","0.000000","-29.579999","","","-8.830000","","-30.950000","","","","","","","","","","-62.022955","-69.359998","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96113000011094","Nodes","11094,","21.000000","38.172492","Default Known Flow Node","Known Flow","559067.168283","146508.442076","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011298","Nodes","11298,","21.000000","36.665499","Default Known Flow Node","Known Flow","559113.793296","146870.567175","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011095","Nodes","11095,","21.000000","35.737955","Default Known Flow Node","Known Flow","559187.793316","146503.442075","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010195","Nodes","10195,","21.000000","27.686982","Default Known Flow Node","Known Flow","559149.668306","145590.816827","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011096","Nodes","11096,","21.000000","35.737955","Default Known Flow Node","Known Flow","559194.793318","146503.317075","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702217","Nodes","6702217,","21.000000","35.679858","DDS demands","Known Flow","559199.043319","146622.817107","","0.000000","","-13.380000","","","","-35.830001","","","","-6.390000","","","","","","-49.718515","-55.600001","","","","C2 PROFILE","","","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"96113006702028","Nodes","6702028","21.000000","36.228476","DDS demands","Known Flow","559078.208324","146610.065593","","0.000000","-55.880002","","-33.650002","-1.799999","","-6.690000","","","","","","","","","","-87.651245","-98.020005","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96113006702029","Nodes","6702029,","21.000000","35.996272","DDS demands","Known Flow","559285.543343","146660.942118","","0.000000","","","","","","-11.640000","","","","","","","","","","-10.408696","-11.640000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702244","Nodes","6702244,","21.000000","37.464059","DDS demands","Known Flow","559334.285493","146728.819577","","0.000000","-3.540000","-23.040000","","","","-5.879999","","","","","","","","","","-29.026313","-32.460000","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"96113000011058","Nodes","11058,","21.000000","37.378469","Default Known Flow Node","Known Flow","559417.043378","146681.442123","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702051","Nodes","6702051,","21.000000","38.363358","DDS demands","Known Flow","559334.918356","146749.067142","","0.000000","","","","","","-7.369999","","","","","","","","","","-6.590385","-7.369999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011042","Nodes","11042,","21.000000","39.030810","Default Known Flow Node","Known Flow","559387.043370","146765.442146","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011089","Nodes","11089,","21.000000","35.573312","Default Known Flow Node","Known Flow","559361.418363","146572.942094","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702253","Nodes","6702253,","21.000000","37.520583","DDS demands","Known Flow","559354.543361","146852.192170","","0.000000","","","","","","-2.440000","","","","","","","","","","-2.181891","-2.440000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011031","Nodes","11031,","21.000000","37.520583","Default Known Flow Node","Known Flow","559348.043360","146833.317165","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011028","Nodes","11028,","21.000000","37.520583","Default Known Flow Node","Known Flow","559361.543363","146849.942169","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011395","Nodes","11395,","21.000000","37.477773","Default Known Flow Node","Known Flow","559375.168367","146806.192157","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702050","Nodes","6702050,","21.000000","39.267416","DDS demands","Known Flow","559392.748307","146776.336344","","0.000000","","","","","","-25.209999","","","","","","","","","","-22.543233","-25.209999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702248","Nodes","6702248,","21.000000","39.296840","DDS demands","Known Flow","559403.043375","146773.067148","","0.000000","","","","","","-22.790001","","","","","","","","","","-20.379228","-22.790001","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011049","Nodes","11049,","21.000000","39.196126","Default Known Flow Node","Known Flow","559467.668392","146731.192137","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011051","Nodes","11051,","21.000000","39.136056","Default Known Flow Node","Known Flow","559467.043392","146721.567134","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702249","Nodes","6702249,","21.000000","39.062704","DDS demands","Known Flow","559487.793398","146709.942131","","0.000000","","","","","","-14.630000","","","","","","","","","","-13.082408","-14.630000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011050","Nodes","11050,","21.000000","39.105362","Default Known Flow Node","Known Flow","559494.543400","146727.692136","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011046","Nodes","11046,","21.000000","32.428707","Default Known Flow Node","Known Flow","559062.793282","146739.442139","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011072","Nodes","11072,","21.000000","34.387996","Default Known Flow Node","Known Flow","559067.043283","146621.942107","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011090","Nodes","11090,","21.000000","35.852403","Default Known Flow Node","Known Flow","559067.793283","146567.817092","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702251","Nodes","6702251,","21.000000","36.957186","DDS demands","Known Flow","559450.668388","146910.942186","","0.000000","","","","","","-13.090000","","","","","","","","","","-11.705312","-13.090000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011093","Nodes","11093,","21.000000","36.170416","Default Known Flow Node","Known Flow","559067.543283","146551.817088","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702025","Nodes","6702025,","21.000000","36.298788","DDS demands","Known Flow","559076.161560","146551.817543","","0.000000","","","","-14.810000","","","","","","","","","","","","-13.243367","-14.810000","","","","","","C4 PROFILE","","","","","","","","","","",""
"96113006702235","Nodes","6702235,","21.000000","36.402119","DDS demands","Known Flow","559081.564653","146737.814987","","0.000000","-21.749999","","","-8.369999","","-11.880000","","","","","","","","","","-37.557150","-41.999999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96113006702234","Nodes","6702234,","21.000000","36.357686","DDS demands","Known Flow","559077.706802","146675.944402","","0.000000","","","","","","-4.230000","","","","","","","","","","-3.782541","-4.230000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000010205","Nodes","10205,","21.000000","33.945802","Default Known Flow Node","Known Flow","559086.543039","146883.320246","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011030","Nodes","11030,","21.000000","36.132558","Default Known Flow Node","Known Flow","559096.043291","146835.192165","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702065","Nodes","6702065,","21.000000","36.485470","DDS demands","Known Flow","559105.308622","146832.062085","","0.000000","-38.499998","","","","","-13.630000","","","","","","","","","","-46.615578","-52.129998","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96113000011023","Nodes","11023,","21.000000","36.955090","Default Known Flow Node","Known Flow","559176.793313","146891.567181","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702246","Nodes","6702246,","21.000000","35.636497","DDS demands","Known Flow","559389.918371","146587.567098","","0.000000","","","","","","-5.460000","","","","","","","","","","-4.882429","-5.460000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011085","Nodes","11085,","21.000000","35.659092","Default Known Flow Node","Known Flow","559359.168363","146580.442096","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702247","Nodes","6702247,","21.000000","35.554622","DDS demands","Known Flow","559443.543386","146624.317108","","0.000000","","","","","","-2.840000","","","","","","","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011251","Nodes","11251,","21.000000","35.597522","Default Known Flow Node","Known Flow","559433.293383","146638.067112","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011444","Nodes","11444,","21.000000","35.597522","Default Known Flow Node","Known Flow","559453.418388","146629.817109","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011018","Nodes","11018,","21.000000","37.031578","DDS demands","Known Flow","559448.543387","146905.192184","","0.000000","","","","","","-13.739999","","","","","","","","","","-12.286554","-13.739999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011320","Nodes","11320,","21.000000","36.868990","Default Known Flow Node","Known Flow","559061.168282","146989.067207","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011007","Nodes","11007,","21.000000","36.868990","Default Known Flow Node","Known Flow","559028.293273","146998.567210","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011063","Nodes","11063,","21.000000","36.357686","Default Known Flow Node","Known Flow","559102.793293","146676.714122","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011010","Nodes","11010,","21.000000","36.868990","Default Known Flow Node","Known Flow","559085.543288","146982.067205","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702241","Nodes","6702241,","21.000000","36.868990","Default Known Flow Node","Known Flow","559105.668294","146975.442203","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011014","Nodes","11014,","21.000000","36.868990","Default Known Flow Node","Known Flow","559087.793289","146964.817200","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702038","Nodes","6702038","21.000000","36.911853","DDS demands","Known Flow","559130.266736","146981.574660","","0.000000","-40.689999","-116.010004","","-45.899999","","-1.190000","","","","","","","","","","-182.232670","-203.790007","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96113000011097","Nodes","11097,","21.000000","43.746340","Default Known Flow Node","Known Flow","559695.918454","146502.567075","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702258","Nodes","6702258,","21.000000","36.277007","DDS demands","Known Flow","559532.293410","146902.942184","","0.000000","","","","","","-26.549998","","","","","","","","","","-23.741484","-26.549998","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011035","Nodes","11035,","21.000000","31.761416","Default Known Flow Node","Known Flow","558395.168100","144965.316656","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702263","Nodes","6702263,","21.000000","39.159165","DDS demands","Known Flow","559523.543407","146809.317158","","0.000000","","","","","","-8.749999","","","","","","","","","","-7.824406","-8.749999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011029","Nodes","11029,","21.000000","39.201826","Default Known Flow Node","Known Flow","559534.668410","146844.192168","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011044","Nodes","11044,","21.000000","40.844271","Default Known Flow Node","Known Flow","559541.168412","146753.067143","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702261","Nodes","6702261,","21.000000","40.829255","DDS demands","Known Flow","559539.793412","146753.942143","","0.000000","","","","","","-11.929999","","","","","","","","","","-10.668019","-11.929999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011079","Nodes","11079,","21.000000","42.732257","Default Known Flow Node","Known Flow","559533.293410","146604.692102","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702268","Nodes","6702268,","21.000000","42.417741","Default Known Flow Node","Known Flow","559680.793450","146660.192118","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011052","Nodes","11052,","21.000000","42.460119","Default Known Flow Node","Known Flow","559766.543474","146711.817132","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702264","Nodes","6702264,","21.000000","41.476335","Default Known Flow Node","Known Flow","559605.793430","146711.942132","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010255","Nodes","10255,","21.000000","41.476335","Default Known Flow Node","Known Flow","559610.946520","146701.836072","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011057","Nodes","11057,","21.000000","41.476335","Default Known Flow Node","Known Flow","559618.668433","146686.692125","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011015","Nodes","11015,","21.000000","34.476807","Default Known Flow Node","Known Flow","559632.668437","146950.567197","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702262","Nodes","6702262,","21.000000","39.607045","DDS demands","Known Flow","559552.668415","146798.942155","","0.000000","","","","","","-4.760000","","","","","","","","","","-4.256477","-4.760000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000011414","Nodes","11414,","21.000000","36.277007","Default Known Flow Node","Known Flow","559558.168417","146888.817180","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011017","Nodes","11017,","21.000000","36.277007","Default Known Flow Node","Known Flow","559586.918425","146913.692187","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011039","Nodes","11039,","21.000000","39.975515","Default Known Flow Node","Known Flow","559550.543415","146788.567153","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011038","Nodes","11038,","21.000000","39.782475","Default Known Flow Node","Known Flow","559558.293417","146793.192154","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011034","Nodes","11034,","21.000000","39.607045","Default Known Flow Node","Known Flow","559556.168416","146821.817162","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702259","Nodes","6702259,","21.000000","36.277007","Default Known Flow Node","Known Flow","559559.918417","146887.942180","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011415","Nodes","11415,","21.000000","36.234131","Default Known Flow Node","Known Flow","559610.418431","146861.317172","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011027","Nodes","11027,","21.000000","36.277007","Default Known Flow Node","Known Flow","559539.043412","146852.817170","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702274","Nodes","6702274,","21.000000","42.719320","DDS demands","Known Flow","559532.043410","146607.192103","","0.000000","-22.590000","","","","","-2.619999","","","","","","","","","","-22.543233","-25.209999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96113000011277","Nodes","11277,","21.000000","42.719320","Default Known Flow Node","Known Flow","559541.918412","146611.942104","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011077","Nodes","11077,","21.000000","42.719320","Default Known Flow Node","Known Flow","559545.043413","146613.192105","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702257","Nodes","6702257,","21.000000","35.470379","Default Known Flow Node","Known Flow","559567.918419","146985.317206","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011016","Nodes","11016,","21.000000","34.721282","Default Known Flow Node","Known Flow","559616.418433","146933.692192","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011012","Nodes","11012,","21.000000","35.470379","Default Known Flow Node","Known Flow","559543.918413","146978.067204","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000010229","Nodes","10229,","21.000000","34.476807","Default Known Flow Node","Known Flow","559633.895838","146951.594206","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000011076","Nodes","11076,","21.000000","42.761681","Default Known Flow Node","Known Flow","559511.918404","146615.817106","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
