"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96115107315091","Nodes","7315091","21.000000","53.974762","DDS demands","Known Flow","578298.250000","175433.420000","","0.000000","","","-3.780000","","-3.380143","-3.780000","","","","","D1 PROFILE",""
"96115107315033","Nodes","7315033","21.000000","53.984054","DDS demands","Known Flow","578288.750000","175434.295000","","0.000000","","","-6.030000","","-5.392134","-6.030000","","","","","D1 PROFILE",""
"96115107315013","Nodes","7315013","21.000000","59.867183","DDS demands","Known Flow","578051.125000","175275.545000","","0.000000","","-13.040000","-8.810000","","-19.538661","-21.850001","","","","C4 PROFILE","D1 PROFILE",""
"96115107315080","Nodes","7315080","21.000000","60.897812","DDS demands","Known Flow","578083.500000","175205.795000","","0.000000","","","-3.199999","","-2.861497","-3.199999","","","","","D1 PROFILE",""
"96115107315029","Nodes","7315029","21.000000","58.297987","Default Known Flow Node","Known Flow","578128.375000","175318.920000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315082","Nodes","7315082","21.000000","58.296397","DDS demands","Known Flow","578123.875000","175295.545000","","0.000000","","","-0.990000","","-0.885275","-0.990000","","","","","D1 PROFILE",""
"96115107315083","Nodes","7315083","21.000000","58.295612","DDS demands","Known Flow","578142.750000","175318.420000","","0.000000","","","-1.559999","","-1.394979","-1.559999","","","","","D1 PROFILE",""
"96115107315089","Nodes","7315089","21.000000","53.984054","Default Known Flow Node","Known Flow","578263.125000","175443.920000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315081","Nodes","7315081","21.000000","55.044486","DDS demands","Known Flow","578096.750000","175523.170000","","0.000000","-6.329999","","-3.059999","","-8.396705","-9.390000","","","C2 PROFILE","","D1 PROFILE",""
"96115107315030","Nodes","7315030","21.000000","55.282382","DDS demands","Known Flow","578133.375000","175540.420000","","0.000000","0.000000","","-3.869999","","-3.460623","-3.869999","","","C2 PROFILE","","D1 PROFILE",""
"96115107315084","Nodes","7315084","21.000000","55.964772","Default Known Flow Node","Known Flow","578185.875000","175516.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315090","Nodes","7315090","21.000000","52.523644","Default Known Flow Node","Known Flow","578268.125000","175893.795000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315097","Nodes","7315097","21.000000","53.161227","DDS demands","Known Flow","578386.875000","175678.545000","","0.000000","","","-3.339999","","-2.986687","-3.339999","","","","","D1 PROFILE",""
"96115107315037","Nodes","7315037","21.000000","53.163849","Default Known Flow Node","Known Flow","578386.500000","175676.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315014","Nodes","7315014","21.000000","56.112073","DDS demands","Known Flow","578187.375000","175509.295000","","0.000000","","","-7.940000","","-7.100090","-7.940000","","","","","D1 PROFILE",""
"96115107315039","Nodes","7315039","21.000000","52.132094","DDS demands","Known Flow","578232.500000","175800.420000","","0.000000","","","-7.639999","","-6.831824","-7.639999","","","","","D1 PROFILE",""
"96115107315087","Nodes","7315087","21.000000","51.938651","DDS demands","Known Flow","578233.500000","175762.545000","","0.000000","","","-7.129999","","-6.375773","-7.129999","","","","","D1 PROFILE",""
"96115107315031","Nodes","7315031","21.000000","54.577324","DDS demands","Known Flow","578300.750000","175615.670000","","0.000000","","","-0.220000","","-0.196727","-0.220000","","","","","D1 PROFILE",""
"96115107315021","Nodes","7315021","21.000000","52.497239","DDS demands","Known Flow","578384.000000","175912.545000","","0.000000","","","-2.369999","","-2.119296","-2.369999","","","","","D1 PROFILE",""
"96115107315032","Nodes","7315032","21.000000","54.325545","DDS demands","Known Flow","578293.125000","175503.045000","","0.000000","","","-7.710000","","-6.894420","-7.710000","","","","","D1 PROFILE",""
"96115107315017","Nodes","7315017","21.000000","54.366575","DDS demands","Known Flow","578332.250000","175619.920000","","0.000000","","","0.000000","","0.000000","0.000000","","","","","D1 PROFILE",""
"96115107315092","Nodes","7315092","21.000000","54.475763","DDS demands","Known Flow","578302.500000","175574.670000","","0.000000","","","-10.620000","","-9.496594","-10.620000","","","","","D1 PROFILE",""
"96115107315094","Nodes","7315094","21.000000","54.337323","Default Known Flow Node","Known Flow","578350.750000","175622.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315093","Nodes","7315093","21.000000","53.415381","Default Known Flow Node","Known Flow","578337.500000","175686.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315019","Nodes","7315019","21.000000","52.659305","DDS demands","Known Flow","578363.250000","175814.420000","","0.000000","","","-21.080000","","-18.850112","-21.080000","","","","","D1 PROFILE",""
"96115107315096","Nodes","7315096","21.000000","53.146675","Default Known Flow Node","Known Flow","578386.875000","175667.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315038","Nodes","7315038","21.000000","53.009924","DDS demands","Known Flow","578449.125000","175660.295000","","0.000000","","","-6.030000","","-5.392134","-6.030000","","","","","D1 PROFILE",""
"96115107315104","Nodes","7315104","21.000000","52.738801","DDS demands","Known Flow","578417.500000","175751.170000","","0.000000","","","-9.809999","","-8.772278","-9.809999","","","","","D1 PROFILE",""
"96115107315099","Nodes","7315099","21.000000","52.027611","Default Known Flow Node","Known Flow","578459.250000","175939.670000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315098","Nodes","7315098","21.000000","53.009488","Default Known Flow Node","Known Flow","578450.375000","175660.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315101","Nodes","7315101","21.000000","52.917441","DDS demands","Known Flow","578485.500000","175677.670000","","0.000000","","","-4.719999","","-4.220708","-4.719999","","","","","D1 PROFILE",""
"96115107315100","Nodes","7315100","21.000000","51.823011","DDS demands","Known Flow","578479.500000","175951.670000","","0.000000","","","-8.270000","","-7.395182","-8.270000","","","","","D1 PROFILE",""
"96115107315102","Nodes","7315102","21.000000","52.859147","DDS demands","Known Flow","578506.750000","175678.420000","","0.000000","","","-6.249999","","-5.588861","-6.249999","","","","","D1 PROFILE",""
"96115107315047","Nodes","7315047","21.000000","52.033722","Default Known Flow Node","Known Flow","578378.125000","175355.795000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315044","Nodes","7315044","21.000000","52.020785","DDS demands","Known Flow","578374.875000","175347.045000","","0.000000","","","-4.559999","","-4.077633","-4.559999","","","","","D1 PROFILE",""
"96115107315048","Nodes","7315048","21.000000","52.233625","DDS demands","Known Flow","578378.625000","175443.795000","","0.000000","","","-3.029999","","-2.709480","-3.029999","","","","","D1 PROFILE",""
"96115107315041","Nodes","7315041","21.000000","52.179564","DDS demands","Known Flow","578367.250000","175468.795000","","0.000000","","","-4.650000","","-4.158113","-4.650000","","","","","D1 PROFILE",""
"96115107315046","Nodes","7315046","21.000000","52.150862","DDS demands","Known Flow","578375.375000","175383.045000","","0.000000","","","-5.039999","","-4.506857","-5.039999","","","","","D1 PROFILE",""
"96115107315049","Nodes","7315049","21.000000","52.261542","Default Known Flow Node","Known Flow","578384.875000","175446.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315043","Nodes","7315043","21.000000","52.227017","DDS demands","Known Flow","578373.125000","175472.420000","","0.000000","","","-4.249999","","-3.800425","-4.249999","","","","","D1 PROFILE",""
"96115107315052","Nodes","7315052","21.000000","52.479420","DDS demands","Known Flow","578432.250000","175434.295000","","0.000000","","","-2.409999","","-2.155065","-2.409999","","","","","D1 PROFILE",""
"96115107315056","Nodes","7315056","21.000000","52.400323","DDS demands","Known Flow","578439.625000","175433.420000","","0.000000","","","-6.829999","","-6.107508","-6.829999","","","","","D1 PROFILE",""
"96115107315053","Nodes","7315053","21.000000","52.514820","Default Known Flow Node","Known Flow","578432.500000","175438.045000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315058","Nodes","7315058","21.000000","52.351147","Default Known Flow Node","Known Flow","578440.250000","175420.795000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315066","Nodes","7315066","21.000000","52.277425","DDS demands","Known Flow","578484.375000","175330.795000","","0.000000","","","-3.190000","","-2.852555","-3.190000","","","","","D1 PROFILE",""
"96115107315063","Nodes","7315063","21.000000","52.319808","DDS demands","Known Flow","578458.000000","175422.670000","","0.000000","","","-5.300000","","-4.739355","-5.300000","","","","","D1 PROFILE",""
"96115107315059","Nodes","7315059","21.000000","53.283487","DDS demands","Known Flow","578443.750000","175494.795000","","0.000000","","","-5.630000","","-5.034446","-5.630000","","","","","D1 PROFILE",""
"96115107315060","Nodes","7315060","21.000000","53.285916","Default Known Flow Node","Known Flow","578444.000000","175495.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315065","Nodes","7315065","21.000000","53.144077","Default Known Flow Node","Known Flow","578479.875000","175481.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315064","Nodes","7315064","21.000000","53.131642","DDS demands","Known Flow","578475.125000","175476.545000","","0.000000","","","-4.130000","","-3.693120","-4.130000","","","","","D1 PROFILE",""
"96115107315069","Nodes","7315069","21.000000","53.114640","Default Known Flow Node","Known Flow","578523.875000","175463.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315070","Nodes","7315070","21.000000","53.111706","DDS demands","Known Flow","578524.375000","175463.670000","","0.000000","","","-5.050000","","-4.515800","-5.050000","","","","","D1 PROFILE",""
"96115107315073","Nodes","7315073","21.000000","53.103290","DDS demands","Known Flow","578536.875000","175451.170000","","0.000000","","","-2.580000","","-2.307082","-2.580000","","","","","D1 PROFILE",""
"96115107315072","Nodes","7315072","21.000000","53.056350","DDS demands","Known Flow","578534.250000","175480.670000","","0.000000","","","-2.949999","","-2.637942","-2.949999","","","","","D1 PROFILE",""
"96115107315045","Nodes","7315045","21.000000","53.623195","DDS demands","Known Flow","578374.875000","175491.420000","","0.000000","","","-3.989999","","-3.567929","-3.989999","","","","","D1 PROFILE",""
"96115107315050","Nodes","7315050","21.000000","53.596684","DDS demands","Known Flow","578390.875000","175506.670000","","0.000000","","","-3.670000","","-3.281779","-3.670000","","","","","D1 PROFILE",""
"96115107315107","Nodes","7315107","21.000000","54.170058","Default Known Flow Node","Known Flow","578430.250000","175632.170000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315108","Nodes","7315108","21.000000","54.116876","Default Known Flow Node","Known Flow","578433.875000","175598.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315054","Nodes","7315054","21.000000","54.091836","Default Known Flow Node","Known Flow","578434.125000","175596.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315110","Nodes","7315110","21.000000","53.462464","DDS demands","Known Flow","578446.500000","175528.920000","","0.000000","","","-15.259999","","-13.645765","-15.259999","","","","","D1 PROFILE",""
"96115107315057","Nodes","7315057","21.000000","53.429238","Default Known Flow Node","Known Flow","578439.875000","175527.045000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315111","Nodes","7315111","21.000000","53.459842","Default Known Flow Node","Known Flow","578491.500000","175530.170000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315113","Nodes","7315113","21.000000","53.459481","Default Known Flow Node","Known Flow","578496.250000","175535.670000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315112","Nodes","7315112","21.000000","53.450777","Default Known Flow Node","Known Flow","578495.750000","175562.920000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315067","Nodes","7315067","21.000000","53.393341","Default Known Flow Node","Known Flow","578490.250000","175601.045000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315068","Nodes","7315068","21.000000","53.459057","Default Known Flow Node","Known Flow","578495.125000","175536.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315042","Nodes","7315042","21.000000","53.794400","DDS demands","Known Flow","578369.750000","175551.545000","","0.000000","","","-4.190000","","-3.746773","-4.190000","","","","","D1 PROFILE",""
"96115107315051","Nodes","7315051","21.000000","53.845109","DDS demands","Known Flow","578429.125000","175577.170000","","0.000000","","","-3.190000","","-2.852555","-3.190000","","","","","D1 PROFILE",""
"96115107315109","Nodes","7315109","21.000000","54.072353","Default Known Flow Node","Known Flow","578434.250000","175595.045000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315062","Nodes","7315062","21.000000","54.087895","Default Known Flow Node","Known Flow","578456.500000","175604.545000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315055","Nodes","7315055","21.000000","53.858937","DDS demands","Known Flow","578436.375000","175578.045000","","0.000000","","","-2.130000","","-1.904684","-2.130000","","","","","D1 PROFILE",""
"96115107315061","Nodes","7315061","21.000000","54.086630","DDS demands","Known Flow","578455.375000","175612.295000","","0.000000","","","-1.529999","","-1.368153","-1.529999","","","","","D1 PROFILE",""
"96115107315114","Nodes","7315114","21.000000","53.459842","Default Known Flow Node","Known Flow","578525.125000","175506.170000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315071","Nodes","7315071","21.000000","53.417670","Default Known Flow Node","Known Flow","578525.250000","175536.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115100001000","Nodes","","21.000000","68.613738","Default Known Flow Node","Known Flow","578475.062500","175092.076250","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315010","Nodes","7315010","61.000000","68.265137","CSEP DDS Matched","Known Flow","578476.125000","175096.482500","","0.000000","","","","-115.389995","-103.183803","-115.389995","","","","","","DC PROFILE"
"96115107315075","Nodes","7315075","21.000000","51.983129","DDS demands","Known Flow","578376.875000","175413.170000","","0.000000","","","-4.010000","","-3.585814","-4.010000","","","","","D1 PROFILE",""
"96115107315074","Nodes","7315074","21.000000","52.053830","Default Known Flow Node","Known Flow","578375.875000","175370.295000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315076","Nodes","7315076","21.000000","53.381481","DDS demands","Known Flow","578512.125000","175609.170000","","0.000000","","","-2.089999","","-1.868915","-2.089999","","","","","D1 PROFILE",""
"96115107315105","Nodes","7315105","21.000000","53.999186","Default Known Flow Node","Known Flow","578434.937500","175589.420000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96115107315106","Nodes","7315106","21.000000","53.977799","DDS demands","Known Flow","578384.875000","175609.560625","","0.000000","","","-3.059999","","-2.736306","-3.059999","","","","","D1 PROFILE",""
