"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"96121500135496","Nodes","135496","21.000000","33.708314","Default Known Flow Node","Known Flow","588195.299938","116526.064898","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500135497","Nodes","135497","21.000000","33.708314","Default Known Flow Node","Known Flow","588198.801210","116526.808918","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137288","Nodes","137288","21.000000","38.058915","Default Known Flow Node","Known Flow","589931.926681","116961.309036","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138721","Nodes","138721","21.000000","21.053717","DDS demands","Known Flow","591350.927067","115900.683748","","0.000000","","","","","-6.179999","","","-5.526266","-6.179999","","","","","","","D1 PROFILE","",""
"96121500138720","Nodes","138720","21.000000","21.052960","DDS demands","Known Flow","591310.927057","115810.183723","","0.000000","","","","","-0.330000","","","-0.295091","-0.330000","","","","","","","D1 PROFILE","",""
"96121509704289","Nodes","9704289","21.000000","21.324662","DDS demands","Known Flow","591374.052074","116004.808776","","0.000000","","","-11.890000","","-13.609999","","","-22.802557","-25.500002","","","","","C3 PROFILE","","D1 PROFILE","",""
"96121500138724","Nodes","138724","21.000000","22.111763","Default Known Flow Node","Known Flow","591378.052075","116024.558781","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138725","Nodes","138725","21.000000","25.898654","Default Known Flow Node","Known Flow","591402.177081","116118.558807","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704288","Nodes","9704288","21.000000","25.916870","DDS demands","Known Flow","591405.677082","116128.183810","","0.000000","","","","","-7.880000","","","-7.046437","-7.880000","","","","","","","D1 PROFILE","",""
"96121500138722","Nodes","138722","21.000000","25.916870","Default Known Flow Node","Known Flow","591367.177072","116149.683815","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138727","Nodes","138727","21.000000","26.304469","Default Known Flow Node","Known Flow","591481.802103","116255.308844","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704287","Nodes","9704287","21.000000","26.419051","DDS demands","Known Flow","591505.802110","116292.183854","","0.000000","","","","","-8.560000","","","-7.654505","-8.560000","","","","","","","D1 PROFILE","",""
"96121509704119","Nodes","9704119","21.000000","26.689382","DDS demands","Known Flow","591551.927122","116409.058886","","0.000000","","","","","-5.810000","","","-5.195405","-5.810000","","","","","","","D1 PROFILE","",""
"96121500138730","Nodes","138730","21.000000","26.718511","Default Known Flow Node","Known Flow","591554.552123","116417.308888","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704283","Nodes","9704283","21.000000","26.854633","DDS demands","Known Flow","591574.098478","116459.215147","","0.000000","","","","","-18.189999","","","-16.265823","-18.189999","","","","","","","D1 PROFILE","",""
"96121500138733","Nodes","138733","21.000000","26.852703","Default Known Flow Node","Known Flow","591581.177130","116441.683895","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704285","Nodes","9704285","21.000000","26.820400","DDS demands","Known Flow","591599.802135","116385.933880","","0.000000","","","","","-1.320000","","","-1.180367","-1.320000","","","","","","","D1 PROFILE","",""
"96121500138735","Nodes","138735","21.000000","26.820400","Default Known Flow Node","Known Flow","591603.427136","116375.433877","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704286","Nodes","9704286","21.000000","26.696428","DDS demands","Known Flow","591749.031176","116114.468806","","0.000000","","","","","-5.820000","","","-5.204348","-5.820000","","","","","","","D1 PROFILE","",""
"96121500138739","Nodes","138739","21.000000","26.820400","Default Known Flow Node","Known Flow","591623.552142","116323.558863","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704284","Nodes","9704284","21.000000","26.749947","DDS demands","Known Flow","591683.427158","116410.683886","","0.000000","","","","","-19.669999","","","-17.589266","-19.669999","","","","","","","D1 PROFILE","",""
"96121500148746","Nodes","148746","21.000000","26.749947","Default Known Flow Node","Known Flow","591684.927158","116407.058885","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500148748","Nodes","148748","21.000000","26.749947","Default Known Flow Node","Known Flow","591754.802177","116451.808898","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500148747","Nodes","148747","21.000000","26.749947","Default Known Flow Node","Known Flow","591729.802170","116314.058860","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138745","Nodes","138745","21.000000","30.826906","Default Known Flow Node","Known Flow","591669.177154","116901.809020","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138746","Nodes","138746","21.000000","30.826906","Default Known Flow Node","Known Flow","591676.052156","116997.059046","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138747","Nodes","138747","21.000000","29.117448","Default Known Flow Node","Known Flow","591676.552156","116678.933959","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138741","Nodes","138741","21.000000","30.673501","Default Known Flow Node","Known Flow","591641.302146","116962.434037","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138752","Nodes","138752","21.000000","29.047801","Default Known Flow Node","Known Flow","591688.802159","116725.058972","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704281","Nodes","9704281","21.000000","28.986765","DDS demands","Known Flow","591692.927710","116768.562000","","0.000000","","","","","-29.009999","","","-25.941261","-29.009999","","","","","","","D1 PROFILE","",""
"96121500138757","Nodes","138757","21.000000","28.987001","Default Known Flow Node","Known Flow","591704.677164","116767.308983","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138754","Nodes","138754","21.000000","29.054672","Default Known Flow Node","Known Flow","591694.177161","116724.058972","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137291","Nodes","137291","21.000000","38.714568","Default Known Flow Node","Known Flow","590092.551725","117010.684050","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137289","Nodes","137289","21.000000","38.714568","Default Known Flow Node","Known Flow","590091.426725","117008.809049","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704131","Nodes","9704131","21.000000","39.977993","DDS demands","Known Flow","590352.224772","117475.446054","","0.000000","","","","","-3.400000","","","-3.040340","-3.400000","","","","","","","D1 PROFILE","",""
"96121509704143","Nodes","9704143","21.000000","39.933741","DDS demands","Known Flow","590444.938629","117466.557328","","0.000000","","","","","-3.400000","","","-3.040340","-3.400000","","","","","","","D1 PROFILE","",""
"96121500137290","Nodes","137290","21.000000","38.724357","Default Known Flow Node","Known Flow","590091.801725","117002.684048","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704124","Nodes","9704124","21.000000","40.184007","DDS demands","Known Flow","590332.176790","117305.059130","","0.000000","-6.000000","","","","-7.560000","","","-12.125594","-13.560000","","","C1 PROFILE","","","","D1 PROFILE","",""
"96121500137295","Nodes","137295","21.000000","40.184143","Default Known Flow Node","Known Flow","590326.176789","117305.809130","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704130","Nodes","9704130","21.000000","40.338993","DDS demands","Known Flow","590344.301794","117421.684162","","0.000000","","","","","-5.280000","","","-4.721470","-5.280000","","","","","","","D1 PROFILE","",""
"96121500137298","Nodes","137298","21.000000","40.338721","Default Known Flow Node","Known Flow","590344.551794","117424.059162","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704125","Nodes","9704125","21.000000","40.208870","DDS demands","Known Flow","590408.301811","117297.684128","","0.000000","","","","","-27.830000","","","-24.886084","-27.830000","","","","","","","D1 PROFILE","",""
"96121500137309","Nodes","137309","21.000000","40.210465","Default Known Flow Node","Known Flow","590411.676812","117297.434128","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137307","Nodes","137307","21.000000","40.167791","Default Known Flow Node","Known Flow","590403.926810","117241.184112","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137310","Nodes","137310","21.000000","40.223657","Default Known Flow Node","Known Flow","590431.220552","117412.427629","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137311","Nodes","137311","21.000000","40.224713","Default Known Flow Node","Known Flow","590431.426817","117413.809159","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704129","Nodes","9704129","21.000000","40.228490","DDS demands","Known Flow","590436.426819","117413.559159","","0.000000","","","","0.000000","-21.519999","","","-19.243569","-21.519999","","","","","","C4 PROFILE","D1 PROFILE","",""
"96121509704126","Nodes","9704126","21.000000","39.117243","DDS demands","Known Flow","590518.551841","117290.184126","","0.000000","","","","","-33.279999","","","-29.759570","-33.279999","","","","","","","D1 PROFILE","",""
"96121500137315","Nodes","137315","21.000000","37.884154","DDS demands","Known Flow","590507.051838","117218.434106","","0.000000","","-18.579999","","","-0.950000","","","-17.464075","-19.530001","","","","C2 PROFILE","","","D1 PROFILE","",""
"96121500137317","Nodes","137317","21.000000","40.235238","Default Known Flow Node","Known Flow","590537.176846","117404.934157","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704127","Nodes","9704127","21.000000","40.248672","DDS demands","Known Flow","590640.176874","117397.434155","","0.000000","","","-5.859999","","-18.839999","","","-22.087182","-24.700000","","","","","C3 PROFILE","","D1 PROFILE","",""
"96121500137323","Nodes","137323","21.000000","40.333925","Default Known Flow Node","Known Flow","590619.801868","117308.809131","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704275","Nodes","9704275","21.000000","39.884048","DDS demands","Known Flow","590643.669263","117499.250246","","0.000000","","","","","-10.260000","","","-9.174676","-10.260000","","","","","","","D1 PROFILE","",""
"96121500137329","Nodes","137329","21.000000","39.900569","Default Known Flow Node","Known Flow","590648.051876","117498.684183","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137330","Nodes","137330","21.000000","40.168403","Default Known Flow Node","Known Flow","590682.051885","117404.184157","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138748","Nodes","138748","21.000000","30.826906","Default Known Flow Node","Known Flow","591682.052157","117064.184064","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138750","Nodes","138750","21.000000","31.399052","Default Known Flow Node","Known Flow","591688.552159","117151.184088","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138751","Nodes","138751","21.000000","31.399052","Default Known Flow Node","Known Flow","591688.677159","117154.309089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704279","Nodes","9704279","21.000000","30.826906","DDS demands","Known Flow","591609.052138","117002.684048","","0.000000","","","","","-12.669999","","","-11.329740","-12.669999","","","","","","","D1 PROFILE","",""
"96121500138738","Nodes","138738","21.000000","30.827426","Default Known Flow Node","Known Flow","591609.302138","117005.184048","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138742","Nodes","138742","21.000000","30.827426","Default Known Flow Node","Known Flow","591644.552147","117001.934047","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704141","Nodes","9704141","21.000000","31.388604","DDS demands","Known Flow","591626.552142","117160.684091","","0.000000","","","","","-39.520001","","","-35.339494","-39.520001","","","","","","","D1 PROFILE","",""
"96121500138744","Nodes","138744","21.000000","30.827426","Default Known Flow Node","Known Flow","591664.052153","117002.059047","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138749","Nodes","138749","21.000000","31.399052","Default Known Flow Node","Known Flow","591686.427159","117131.559083","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138755","Nodes","138755","21.000000","31.399052","Default Known Flow Node","Known Flow","591698.677162","117330.309137","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500138756","Nodes","138756","21.000000","31.399052","Default Known Flow Node","Known Flow","591702.552163","117439.934167","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704135","Nodes","9704135","21.000000","39.710479","DDS demands","Known Flow","590453.676823","117523.434189","","0.000000","","","-2.180000","","-11.689999","","","-12.402802","-13.869998","","","","","C3 PROFILE","","D1 PROFILE","",""
"96121500137300","Nodes","137300","21.000000","39.754625","Default Known Flow Node","Known Flow","590361.260586","117528.920630","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137293","Nodes","137293","21.000000","39.754625","Default Known Flow Node","Known Flow","590238.426765","117535.934193","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704132","Nodes","9704132","21.000000","39.747848","DDS demands","Known Flow","590361.585595","117530.928721","","0.000000","","","","","-16.679999","","","-14.915554","-16.679999","","","","","","","D1 PROFILE","",""
"96121500137303","Nodes","137303","21.000000","39.746553","Default Known Flow Node","Known Flow","590362.051798","117533.809192","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137304","Nodes","137304","21.000000","39.183354","Default Known Flow Node","Known Flow","590372.551801","117630.434218","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137302","Nodes","137302","21.000000","39.183354","Default Known Flow Node","Known Flow","590361.926798","117643.059222","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704133","Nodes","9704133","21.000000","39.183354","DDS demands","Known Flow","590373.301801","117628.934218","","0.000000","","","","","-5.769999","","","-5.159637","-5.769999","","","","","","","D1 PROFILE","",""
"96121500137306","Nodes","137306","21.000000","39.184944","Default Known Flow Node","Known Flow","590374.051802","117625.434217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137325","Nodes","137325","21.000000","39.841395","Default Known Flow Node","Known Flow","590630.676871","117554.559198","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704134","Nodes","9704134","21.000000","39.701216","DDS demands","Known Flow","590554.176851","117510.809186","","0.000000","","","","","-18.409999","","","-16.462551","-18.409999","","","","","","","D1 PROFILE","",""
"96121500137336","Nodes","137336","21.000000","39.826505","Default Known Flow Node","Known Flow","590876.551938","117521.809189","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500148734","Nodes","148734","21.000000","39.868912","Default Known Flow Node","Known Flow","590872.557483","117522.236077","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704004","Nodes","STRAND HOUSE, Site ID 7513","21.000000","40.000000","Default Known Pressure Node","Known Pressure","590877.051938","117526.809190","","5229.999962","","","","","","","","700.806394","783.708739","","","","","","","","",""
"96121509704137","Nodes","9704137","21.000000","39.867030","Default Known Flow Node","Known Flow","590876.801938","117515.559187","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704142","Nodes","9704142","21.000000","39.225432","DDS demands","Known Flow","590540.426847","117584.684206","","0.000000","","","","","-21.990000","","","-19.663852","-21.990000","","","","","","","D1 PROFILE","",""
"96121500137321","Nodes","137321","21.000000","39.298566","Default Known Flow Node","Known Flow","590565.051854","117575.809203","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704276","Nodes","9704276","21.000000","39.555786","DDS demands","Known Flow","590624.176870","117631.934219","","0.000000","","","","","-8.699999","","","-7.779695","-8.699999","","","","","","","D1 PROFILE","",""
"96121500137322","Nodes","137322","21.000000","39.555786","Default Known Flow Node","Known Flow","590590.176860","117667.059228","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137332","Nodes","137332","21.000000","40.579334","Default Known Flow Node","Known Flow","590711.926894","117574.684203","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500137331","Nodes","137331","21.000000","39.728907","Default Known Flow Node","Known Flow","590710.051893","117575.309203","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704136","Nodes","9704136","21.000000","40.582753","DDS demands","Known Flow","590713.680766","117574.070548","","0.000000","","","","","-15.829999","","","-14.155468","-15.829999","","","","","","","D1 PROFILE","",""
"96121509704277","Nodes","9704277","21.000000","39.722660","DDS demands","Known Flow","590717.051895","117581.559205","","0.000000","","","","","-2.589999","","","-2.316024","-2.589999","","","","","","","D1 PROFILE","",""
"96121500137335","Nodes","137335","21.000000","39.722660","Default Known Flow Node","Known Flow","590756.426906","117565.059201","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500477252","Nodes","477252","21.000000","37.730246","Default Known Flow Node","Known Flow","585305.288589","115947.474252","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500477251","Nodes","477251","21.000000","36.204550","DDS demands","Known Flow","585283.675417","116220.433835","","0.000000","","","","","-5.500000","","","-4.918198","-5.500000","","","","","","","D1 PROFILE","",""
"96121500947363","Nodes","947363","21.000000","32.733746","Default Known Flow Node","Known Flow","587385.050988","116306.558858","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121501182442","Nodes","1182442","21.000000","38.908644","DDS demands","Known Flow","584759.300274","115484.058634","","0.000000","","","","","-7.219999","","","-6.456253","-7.219999","","","","","","","D1 PROFILE","",""
"96121500008001","Nodes","Low point 8001","21.000000","38.907546","Low Point","Known Flow","584888.843676","115667.690948","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500001000","Nodes","1000","21.000000","38.902648","Default Known Flow Node","Known Flow","584890.112574","115668.895196","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500001001","Nodes","1001","21.000000","38.900396","Default Known Flow Node","Known Flow","584890.217572","115668.994499","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500008000","Nodes","Low point 8000","21.000000","38.894178","Low Point","Known Flow","584891.827893","115670.523425","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509704401","Nodes","9704401","21.000000","39.971648","Default Known Flow Node","Known Flow","584423.925183","115105.933531","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121501557206","Nodes","1557206","21.000000","31.399052","Default Known Flow Node","Known Flow","591682.552158","117154.934089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121501557207","Nodes","1557207","21.000000","31.399052","Default Known Flow Node","Known Flow","591685.427158","117154.684089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121502995441","Nodes","2995441","21.000000","38.570247","Default Known Flow Node","Known Flow","584318.079432","114904.027289","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121502995442","Nodes","2995442","21.000000","38.527047","Default Known Flow Node","Known Flow","584326.050156","114897.183475","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121502995445","Nodes","2995445","21.000000","38.561564","Default Known Flow Node","Known Flow","584369.925168","114629.683402","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121502995444","Nodes","2995444","21.000000","38.603839","DDS demands","Known Flow","584353.550164","114613.183397","","0.000000","","","","","-0.629999","","","-0.563357","-0.629999","","","","","","","D1 PROFILE","",""
"96121502995443","Nodes","2995443","21.000000","38.603839","Default Known Flow Node","Known Flow","584345.925161","114607.058396","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121502995446","Nodes","2995446","21.000000","38.604476","Default Known Flow Node","Known Flow","584372.050169","114616.183398","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500947364","Nodes","947364","21.000000","32.820442","Default Known Flow Node","Known Flow","587399.050992","116334.808866","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121503414239","Nodes","3414239","21.000000","31.374728","DDS demands","Known Flow","587468.926011","116620.058943","","0.000000","","","","","-2.400000","","","-2.146123","-2.400000","","","","","","","D1 PROFILE","",""
"96121503372532","Nodes","3372532","21.000000","29.114119","Default Known Flow Node","Known Flow","591678.393970","116680.718217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121503372533","Nodes","3372533","21.000000","29.111688","DDS demands","Known Flow","591707.177164","116592.808936","","0.000000","","","","","-0.569999","","","-0.509704","-0.569999","","","","","","","D1 PROFILE","",""
"96121509705023","Nodes","9705023","21.000000","37.662984","Default Known Flow Node","Known Flow","584261.349138","114834.055457","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705024","Nodes","9705024","21.000000","37.662984","Default Known Flow Node","Known Flow","584258.434138","114834.763458","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705171","Nodes","9705171","21.000000","32.887568","Default Known Flow Node","Known Flow","591643.846147","117423.373162","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705190","Nodes","9705190","21.000000","26.696428","Default Known Flow Node","Known Flow","591762.232822","116099.275850","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705181","Nodes","9705181","21.000000","26.696428","Default Known Flow Node","Known Flow","591771.406182","116088.718799","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705191","Nodes","9705191","21.000000","26.696428","Default Known Flow Node","Known Flow","591738.802173","116084.058798","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705212","Nodes","9705212","21.000000","28.990422","Default Known Flow Node","Known Flow","591690.135078","116768.859819","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705216","Nodes","9705216","21.000000","31.472197","Default Known Flow Node","Known Flow","591617.572406","117160.900064","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705198","Nodes","9705198","21.000000","30.826906","Default Known Flow Node","Known Flow","591666.406153","116881.715015","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705201","Nodes","9705201","21.000000","30.673501","Default Known Flow Node","Known Flow","591596.122270","116959.142025","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705179","Nodes","9705179","21.000000","29.971214","Default Known Flow Node","Known Flow","591564.842126","116720.941971","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705200","Nodes","9705200","21.000000","30.673501","Default Known Flow Node","Known Flow","591605.593137","116959.702036","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705204","Nodes","9705204","21.000000","30.829390","Default Known Flow Node","Known Flow","591599.789958","117005.040063","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705217","Nodes","9705217","21.000000","31.399052","Default Known Flow Node","Known Flow","591627.574143","117160.579091","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705223","Nodes","9705223","21.000000","31.399052","Default Known Flow Node","Known Flow","591695.238161","117256.631117","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705224","Nodes","9705224","21.000000","31.399052","Default Known Flow Node","Known Flow","591697.141162","117256.168117","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121509705225","Nodes","9705225","21.000000","31.399052","Default Known Flow Node","Known Flow","591701.062163","117255.685116","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500000001","Nodes","","0.000000","39.249210","Default Known Flow Node","Known Flow","590956.809723","117464.831620","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121500000002","Nodes","","0.000000","39.249210","Default Known Flow Node","Known Flow","590940.047925","117414.066676","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
