"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)"
"96121609100161","Nodes","","21.000000","36.696444","Default Known Flow Node","Known Flow","591767.266181","120183.463913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100164","Nodes","","21.000000","36.242318","Default Known Flow Node","Known Flow","591774.690183","120309.145947","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100165","Nodes","","21.000000","36.242318","Default Known Flow Node","Known Flow","591741.910174","120343.961957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100166","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591663.323152","120340.331956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100168","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591663.625152","120340.731956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100167","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591726.474170","120416.196976","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100169","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591647.343148","120352.734959","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100170","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591651.017149","120324.783952","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100384","Nodes","","21.000000","32.380734","Default Known Flow Node","Known Flow","592089.297268","120644.056038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100172","Nodes","","21.000000","30.183150","Default Known Flow Node","Known Flow","592038.279366","120915.539112","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100173","Nodes","","21.000000","29.789496","Default Known Flow Node","Known Flow","592030.976252","120902.867109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100178","Nodes","","21.000000","30.880688","Default Known Flow Node","Known Flow","592053.533259","120809.359083","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100176","Nodes","","21.000000","30.880688","Default Known Flow Node","Known Flow","592038.673254","120801.786081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100243","Nodes","","21.000000","30.880688","Default Known Flow Node","Known Flow","592038.333254","120804.090082","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100177","Nodes","","21.000000","30.880688","Default Known Flow Node","Known Flow","592052.302258","120806.624083","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100179","Nodes","","21.000000","31.273747","Default Known Flow Node","Known Flow","592056.312259","120800.422081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100181","Nodes","","21.000000","31.688238","DDS demands","Known Flow","592068.873263","120741.081065","","0.000000","","","","","-13.770000","","","","","-12.313380","-13.770000","","","","","","","D1 PROFILE","","","",""
"96121609100180","Nodes","","21.000000","31.965566","Default Known Flow Node","Known Flow","592068.767263","120713.613057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100182","Nodes","","21.000000","31.688238","Default Known Flow Node","Known Flow","592064.503262","120740.430065","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100183","Nodes","","21.000000","32.051510","Default Known Flow Node","Known Flow","592067.474262","120721.000059","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100185","Nodes","","21.000000","33.552408","Default Known Flow Node","Known Flow","591890.906214","120514.225003","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100186","Nodes","","21.000000","33.552408","Default Known Flow Node","Known Flow","591878.053211","120504.869001","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100187","Nodes","","21.000000","33.638153","DDS demands","Known Flow","591971.858236","120451.165986","","0.000000","","","","-10.949999","","","","","","-9.791686","-10.949999","","","","","","C4 PROFILE","","","","",""
"96121609100159","Nodes","","21.000000","33.414447","Default Known Flow Node","Known Flow","591990.431241","120461.077989","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100188","Nodes","","21.000000","33.447712","Default Known Flow Node","Known Flow","591901.831217","120520.584005","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100189","Nodes","","21.000000","33.447712","Default Known Flow Node","Known Flow","591909.855219","120554.554014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100191","Nodes","","21.000000","34.141141","DDS demands","Known Flow","591933.643226","120425.570979","","0.000000","","","","","-4.389999","","","","","-3.925616","-4.389999","","","","","","","D1 PROFILE","","","",""
"96121609100193","Nodes","","21.000000","33.527287","Default Known Flow Node","Known Flow","591989.016241","120467.147990","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100196","Nodes","","21.000000","33.393359","Default Known Flow Node","Known Flow","591992.085242","120462.235989","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100199","Nodes","","21.000000","33.215259","Default Known Flow Node","Known Flow","592024.067251","120485.147995","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100197","Nodes","","21.000000","33.520111","Default Known Flow Node","Known Flow","592037.341254","120430.761980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100200","Nodes","","21.000000","33.168899","DDS demands","Known Flow","592032.071253","120491.534997","","0.000000","","","-3.180000","","-2.580000","","","","","-5.150695","-5.760000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96121609100201","Nodes","","21.000000","33.168899","Default Known Flow Node","Known Flow","592032.954253","120490.199997","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100202","Nodes","","21.000000","33.168899","Default Known Flow Node","Known Flow","592034.536253","120487.808996","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100203","Nodes","","21.000000","33.168899","Default Known Flow Node","Known Flow","592064.445262","120478.764993","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100372","Nodes","","21.000000","32.897775","DDS demands","Known Flow","592083.139267","120528.084007","","0.000000","","","","","-3.579999","","","","","-3.201299","-3.579999","","","","","","","D1 PROFILE","","","",""
"96121609100206","Nodes","","21.000000","32.726090","Default Known Flow Node","Known Flow","592079.017265","120532.387008","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100207","Nodes","","21.000000","32.726090","Default Known Flow Node","Known Flow","592078.960265","120570.985019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100210","Nodes","","21.000000","34.459296","DDS demands","Known Flow","591912.451220","120405.861974","","0.000000","","","","-4.600000","","","","","","-4.113402","-4.600000","","","","","","C4 PROFILE","","","","",""
"96121609100211","Nodes","","21.000000","34.459296","Default Known Flow Node","Known Flow","591910.091220","120408.334974","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100212","Nodes","","21.000000","34.644281","Default Known Flow Node","Known Flow","591778.808184","120427.329979","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100213","Nodes","","21.000000","34.634488","Default Known Flow Node","Known Flow","591775.713183","120428.175980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100216","Nodes","","21.000000","34.643693","Default Known Flow Node","Known Flow","591777.180183","120427.770980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100214","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591730.578171","120422.238978","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100217","Nodes","","21.000000","33.900397","Default Known Flow Node","Known Flow","591766.253180","120428.374980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100218","Nodes","","21.000000","33.412427","Default Known Flow Node","Known Flow","591737.211172","120439.402983","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100219","Nodes","","21.000000","34.284993","Default Known Flow Node","Known Flow","591764.068180","120431.391981","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100221","Nodes","","21.000000","33.680718","Default Known Flow Node","Known Flow","591750.648176","120435.303982","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100228","Nodes","","21.000000","31.910436","Default Known Flow Node","Known Flow","591587.829132","120463.220989","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100222","Nodes","","21.000000","32.655456","DDS demands","Known Flow","591666.793153","120461.547989","","0.000000","","","","","-19.849999","","","","","-17.750225","-19.849999","","","","","","","D1 PROFILE","","","",""
"96121609100224","Nodes","","21.000000","32.654415","Default Known Flow Node","Known Flow","591680.450157","120498.805999","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100223","Nodes","","21.000000","32.654267","Default Known Flow Node","Known Flow","591682.135157","120504.190000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100225","Nodes","","21.000000","32.654415","Default Known Flow Node","Known Flow","591720.087168","120548.381012","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100227","Nodes","","21.000000","32.676163","Default Known Flow Node","Known Flow","591694.464161","120654.966041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100229","Nodes","","21.000000","31.910436","Default Known Flow Node","Known Flow","591566.631126","120498.042999","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100230","Nodes","","21.000000","29.503978","Default Known Flow Node","Known Flow","591479.022102","120652.697041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100231","Nodes","","21.000000","29.503978","Default Known Flow Node","Known Flow","591496.813107","120644.937039","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100236","Nodes","","21.000000","29.560882","Default Known Flow Node","Known Flow","591549.773121","120707.279056","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100233","Nodes","","21.000000","29.702772","Default Known Flow Node","Known Flow","591496.124107","120695.167052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100235","Nodes","","21.000000","29.311780","Default Known Flow Node","Known Flow","591471.842100","120727.219061","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100237","Nodes","","21.000000","31.774223","Default Known Flow Node","Known Flow","591943.274229","120759.056070","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100238","Nodes","","21.000000","29.215503","Default Known Flow Node","Known Flow","591481.103103","120756.497069","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100175","Nodes","","21.000000","31.273747","Default Known Flow Node","Known Flow","592056.860259","120797.169080","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100240","Nodes","","21.000000","30.991235","Default Known Flow Node","Known Flow","591964.062234","120786.282077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100242","Nodes","","21.000000","30.880688","Default Known Flow Node","Known Flow","592030.222252","120800.977081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100244","Nodes","","21.000000","29.169293","Default Known Flow Node","Known Flow","591855.142205","120837.212091","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100245","Nodes","","21.000000","29.169293","Default Known Flow Node","Known Flow","591851.480204","120815.646085","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100248","Nodes","","21.000000","29.083599","DDS demands","Known Flow","591926.027224","120884.338104","","0.000000","","-36.599998","","","","","","","","-32.728374","-36.599998","","","","C2 PROFILE","","","","","","",""
"96121609100249","Nodes","","21.000000","29.310809","Default Known Flow Node","Known Flow","591959.011233","120895.811107","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100250","Nodes","","21.000000","31.248372","Default Known Flow Node","Known Flow","591763.339180","120916.186112","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100251","Nodes","","21.000000","29.789496","Default Known Flow Node","Known Flow","592032.352253","120902.770109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100252","Nodes","","21.000000","30.183150","Default Known Flow Node","Known Flow","592034.952253","120951.106122","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100253","Nodes","","21.000000","30.183150","Default Known Flow Node","Known Flow","592038.644254","120913.687112","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100254","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591945.797229","121397.888244","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100255","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591901.864217","121376.835238","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100256","Nodes","","21.000000","34.791766","DDS demands","Known Flow","591946.879230","121442.582256","","0.000000","","","","","-12.960000","","","","","-11.589064","-12.960000","","","","","","","D1 PROFILE","","","",""
"96121609100277","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591940.094228","121441.564255","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100257","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591856.249205","121412.308247","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100258","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591893.774215","121433.445253","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100259","Nodes","","21.000000","34.891572","DDS demands","Known Flow","592002.015245","121488.539268","","0.000000","","","","","-3.790000","","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","","",""
"96121609100261","Nodes","","21.000000","34.443891","Default Known Flow Node","Known Flow","592009.675247","121301.059217","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100262","Nodes","","21.000000","34.443891","DDS demands","Known Flow","592047.833145","121307.149995","","0.000000","","","","","-5.290000","","","","","-4.730413","-5.290000","","","","","","","D1 PROFILE","","","",""
"96121609100263","Nodes","","21.000000","34.443891","Default Known Flow Node","Known Flow","592046.317257","121201.383190","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100264","Nodes","","21.000000","34.448549","Default Known Flow Node","Known Flow","592050.233258","121312.680220","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100265","Nodes","","21.000000","34.455239","Default Known Flow Node","Known Flow","592068.949263","121337.794227","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100266","Nodes","","21.000000","34.601578","Default Known Flow Node","Known Flow","592061.462261","121405.578246","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100267","Nodes","","21.000000","34.601492","Default Known Flow Node","Known Flow","592063.102261","121406.430246","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100268","Nodes","","21.000000","34.588279","DDS demands","Known Flow","592123.931278","121406.456246","","0.000000","","","","","-5.209999","","","","","-4.658875","-5.209999","","","","","","","D1 PROFILE","","","",""
"96121609100269","Nodes","","21.000000","34.458359","Default Known Flow Node","Known Flow","592079.996266","121347.396230","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100270","Nodes","","21.000000","34.443891","Default Known Flow Node","Known Flow","591999.549244","121198.816189","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100273","Nodes","","21.000000","34.443891","Default Known Flow Node","Known Flow","592047.950257","121191.687187","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100272","Nodes","","21.000000","32.914610","Default Known Flow Node","Known Flow","592012.250247","121072.952155","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100271","Nodes","","21.000000","34.443891","Default Known Flow Node","Known Flow","592093.508269","121196.494189","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100274","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591932.005225","121444.673256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100275","Nodes","","21.000000","34.795785","Default Known Flow Node","Known Flow","591965.024234","121438.114254","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100276","Nodes","","21.000000","34.797277","Default Known Flow Node","Known Flow","591966.926235","121444.804256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100278","Nodes","","21.000000","34.791766","Default Known Flow Node","Known Flow","591945.090229","121451.274258","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100279","Nodes","","21.000000","34.807395","Default Known Flow Node","Known Flow","592006.532246","121462.363261","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100281","Nodes","","21.000000","34.802570","Default Known Flow Node","Known Flow","591991.138242","121448.860257","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100280","Nodes","","21.000000","34.802570","Default Known Flow Node","Known Flow","591970.733236","121479.216266","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100284","Nodes","","21.000000","34.871422","Default Known Flow Node","Known Flow","592190.350296","121532.641280","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100285","Nodes","","21.000000","36.136734","Default Known Flow Node","Known Flow","591915.901221","121664.420316","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100286","Nodes","","21.000000","35.467975","Default Known Flow Node","Known Flow","591868.251208","121570.816291","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100287","Nodes","","21.000000","35.467975","Default Known Flow Node","Known Flow","591850.833203","121545.436284","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100288","Nodes","","21.000000","35.215576","Default Known Flow Node","Known Flow","591961.628234","121553.904286","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100289","Nodes","","21.000000","35.215576","Default Known Flow Node","Known Flow","591971.951236","121559.439287","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100290","Nodes","","21.000000","35.467975","Default Known Flow Node","Known Flow","591867.759208","121569.948290","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100292","Nodes","","21.000000","35.467975","Default Known Flow Node","Known Flow","591879.180211","121580.848293","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100293","Nodes","","21.000000","35.467975","Default Known Flow Node","Known Flow","591853.545204","121599.771298","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100294","Nodes","","21.000000","35.467975","Default Known Flow Node","Known Flow","591844.507202","121588.239295","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100295","Nodes","","21.000000","36.696831","Default Known Flow Node","Known Flow","591867.015208","121660.190315","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100296","Nodes","","21.000000","36.696831","Default Known Flow Node","Known Flow","591914.027221","121664.031316","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100297","Nodes","","21.000000","36.352857","DDS demands","Known Flow","591910.670220","121747.395339","","0.000000","","-12.069999","","","","","","","","-10.793209","-12.069999","","","","C2 PROFILE","","","","","","",""
"96121609100300","Nodes","","21.000000","35.665080","Default Known Flow Node","Known Flow","591874.883210","122013.683411","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100301","Nodes","","21.000000","36.352857","Default Known Flow Node","Known Flow","591909.438219","121766.182344","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100302","Nodes","","21.000000","36.352857","Default Known Flow Node","Known Flow","591944.586229","121767.515344","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100303","Nodes","","21.000000","32.713950","Default Known Flow Node","Known Flow","592221.186304","120048.750876","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100305","Nodes","","21.000000","32.713950","Default Known Flow Node","Known Flow","592141.776283","120157.908906","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100306","Nodes","","21.000000","32.713950","Default Known Flow Node","Known Flow","592220.312304","120050.749877","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100307","Nodes","","21.000000","32.713950","Default Known Flow Node","Known Flow","592253.936313","120075.124884","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100313","Nodes","","21.000000","32.259390","Default Known Flow Node","Known Flow","592286.521322","120242.907929","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100309","Nodes","","21.000000","32.713950","Default Known Flow Node","Known Flow","592181.402293","120061.784880","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100310","Nodes","","21.000000","32.713950","Default Known Flow Node","Known Flow","592235.295308","120091.499888","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100311","Nodes","","21.000000","32.051603","Default Known Flow Node","Known Flow","592290.901323","120152.533905","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100312","Nodes","","21.000000","32.051603","Default Known Flow Node","Known Flow","592377.369347","120327.898952","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100315","Nodes","","21.000000","32.155436","Default Known Flow Node","Known Flow","592202.618299","120291.425942","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100316","Nodes","","21.000000","32.155436","Default Known Flow Node","Known Flow","592236.046308","120269.157936","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100318","Nodes","","21.000000","32.503586","Default Known Flow Node","Known Flow","592132.901280","120284.533941","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100319","Nodes","","21.000000","31.967580","Default Known Flow Node","Known Flow","592143.527283","120315.033949","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100133","Nodes","","21.000000","32.007862","DDS demands","Known Flow","592277.907320","120332.234954","","0.000000","","","","","-9.009999","","","","","-8.056903","-9.009999","","","","","","","D1 PROFILE","","","",""
"96121609100323","Nodes","","21.000000","31.914022","Default Known Flow Node","Known Flow","592135.902281","120342.784956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100327","Nodes","","21.000000","32.509405","Default Known Flow Node","Known Flow","592186.862295","120373.469965","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100328","Nodes","","21.000000","31.867877","Default Known Flow Node","Known Flow","592228.265306","120729.068062","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100397","Nodes","","21.000000","31.867877","Default Known Flow Node","Known Flow","592230.063307","120731.946062","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100330","Nodes","","21.000000","31.855074","Default Known Flow Node","Known Flow","592236.411308","120724.147060","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100332","Nodes","","21.000000","31.861485","DDS demands","Known Flow","592232.694307","120743.170065","","0.000000","","","","","-7.929999","","","","","-7.091147","-7.929999","","","","","","","D1 PROFILE","","","",""
"96121609100329","Nodes","","21.000000","31.849053","Default Known Flow Node","Known Flow","592236.121308","120772.933073","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100333","Nodes","","21.000000","31.861485","Default Known Flow Node","Known Flow","592241.152310","120789.783078","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100335","Nodes","","21.000000","31.996961","Default Known Flow Node","Known Flow","592234.892308","120866.130099","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100336","Nodes","","21.000000","31.668325","Default Known Flow Node","Known Flow","592295.411324","120643.764038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100337","Nodes","","21.000000","31.803336","Default Known Flow Node","Known Flow","592251.164312","120699.638054","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100338","Nodes","","21.000000","31.803336","Default Known Flow Node","Known Flow","592243.258310","120695.397052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100339","Nodes","","21.000000","31.668325","Default Known Flow Node","Known Flow","592289.287323","120643.752038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100341","Nodes","","21.000000","31.571914","DDS demands","Known Flow","592310.981329","120881.401103","","0.000000","","","","","-14.789999","","","","","-13.225482","-14.789999","","","","","","","D1 PROFILE","","","",""
"96121609100342","Nodes","","21.000000","31.592150","Default Known Flow Node","Known Flow","592342.197337","121036.794145","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100343","Nodes","","21.000000","31.396504","Default Known Flow Node","Known Flow","592469.596372","120650.906040","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100344","Nodes","","21.000000","31.347208","Default Known Flow Node","Known Flow","592514.718384","120665.281044","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100345","Nodes","","21.000000","31.314152","Default Known Flow Node","Known Flow","592531.263389","120669.502045","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100346","Nodes","","21.000000","31.304741","Default Known Flow Node","Known Flow","592530.289388","120663.474044","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100348","Nodes","","21.000000","31.304741","Default Known Flow Node","Known Flow","592533.120389","120664.535044","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96121609100349","Nodes","","21.000000","31.048017","Default Known Flow Node","Known Flow","592557.352396","120917.535113","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
