"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-DC)"
"96112706324572","Nodes","-672","21.000000","29.532252","Default Known Flow Node","Known Flow","601000.202049","161262.841052","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324656","Nodes","-794","21.000000","31.377740","Default Known Flow Node","Known Flow","601010.929695","161472.071148","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324626","Nodes","-739","21.000000","29.870846","Default Known Flow Node","Known Flow","601024.804699","161383.821124","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324532","Nodes","-598","21.000000","27.945747","Default Known Flow Node","Known Flow","601066.429711","161093.446045","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322116","Nodes","6322116","21.000000","33.157809","DDS demands","Known Flow","601178.929741","161473.071148","","0.000000","","","","","","","-29.949999","","","","","","","-26.781826","-29.949999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324655","Nodes","-790","21.000000","33.137580","Default Known Flow Node","Known Flow","601178.679741","161469.571147","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322119","Nodes","","21.000000","34.741045","DDS demands","Known Flow","601260.981273","161456.029897","","0.000000","","","","","","","-9.859999","","","","","","","-8.816988","-9.859999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324643","Nodes","-769","21.000000","35.492283","Default Known Flow Node","Known Flow","601426.981809","161434.998138","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322122","Nodes","6322122","21.000000","35.504234","DDS demands","Known Flow","601424.530311","161435.616934","","0.000000","","","","","","","-41.560002","","","","","","","-37.163698","-41.560002","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324530","Nodes","-596","21.000000","29.750295","Default Known Flow Node","Known Flow","601434.429811","161086.696043","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324529","Nodes","-595","21.000000","29.750295","Default Known Flow Node","Known Flow","601458.304817","161076.821040","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324561","Nodes","-657","21.000000","29.632941","Default Known Flow Node","Known Flow","601092.304718","161243.196086","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324548","Nodes","-635","21.000000","29.676162","Default Known Flow Node","Known Flow","601110.289693","161205.885766","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324576","Nodes","-678","21.000000","34.775681","Default Known Flow Node","Known Flow","601228.304755","161280.571096","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324588","Nodes","-691","21.000000","34.775681","Default Known Flow Node","Known Flow","601213.054750","161314.571105","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324593","Nodes","-697","21.000000","34.775681","Default Known Flow Node","Known Flow","601230.929755","161321.946107","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324646","Nodes","-775","21.000000","31.256630","Default Known Flow Node","Known Flow","601051.179706","161446.071141","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322107","Nodes","6322107","21.000000","31.385842","DDS demands","Known Flow","601012.648465","161473.851302","","0.000000","","","","","","","-29.509999","","","","","","","-26.388369","-29.509999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323730","Nodes","-1462723","21.000000","29.164612","Default Known Flow Node","Known Flow","601276.429768","161133.696056","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323780","Nodes","-1462869","21.000000","29.785500","Default Known Flow Node","Known Flow","601367.054792","161099.946047","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324618","Nodes","-729","21.000000","29.827666","Default Known Flow Node","Known Flow","601048.179706","161367.571120","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324616","Nodes","-727","21.000000","29.827666","Default Known Flow Node","Known Flow","601045.304705","161362.071118","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324545","Nodes","-629","21.000000","29.655080","Default Known Flow Node","Known Flow","601062.927435","161196.329379","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322094","Nodes","6322094","21.000000","29.661316","DDS demands","Known Flow","601065.179710","161196.946073","","0.000000","","","","-1.240000","","","-32.480000","","","","-6.000000","","","-35.518336","-39.720000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","I2 PROFILE","",""
"96112706322095","Nodes","6322095","21.000000","28.139331","DDS demands","Known Flow","601065.901363","161136.570764","","0.000000","","","","","","","-24.429999","","","","","","","-21.845743","-24.429999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323696","Nodes","-1462626","21.000000","27.989109","Default Known Flow Node","Known Flow","601065.304710","161057.196035","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324521","Nodes","-583","21.000000","27.989109","Default Known Flow Node","Known Flow","601065.179710","161035.946029","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322096","Nodes","6322096","21.000000","27.945747","DDS demands","Known Flow","601065.737859","161094.446823","","0.000000","","","","","","","-24.870001","","","","","","","-22.239199","-24.870001","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324511","Nodes","-570","21.000000","28.075850","Default Known Flow Node","Known Flow","601100.054720","161006.821021","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322117","Nodes","6322117","21.000000","30.967859","DDS demands","Known Flow","601086.929716","161261.696091","","0.000000","","","","","","","-0.889999","","","","","","","-0.795853","-0.889999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323694","Nodes","-1462619","21.000000","32.138780","Default Known Flow Node","Known Flow","601115.429724","161312.321105","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324606","Nodes","-714","21.000000","32.876777","Default Known Flow Node","Known Flow","601145.679732","161345.821114","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323828","Nodes","-1463021","21.000000","32.876777","Default Known Flow Node","Known Flow","601143.804732","161370.071120","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322114","Nodes","6322114","21.000000","33.256261","DDS demands","Known Flow","601148.304733","161367.571120","","0.000000","","","-3.099999","","","","-23.780001","","","","","","","-24.036579","-26.880002","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"96112706323670","Nodes","-1462544","21.000000","33.934671","Default Known Flow Node","Known Flow","601168.804738","161357.446117","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322115","Nodes","6322115","21.000000","33.053736","DDS demands","Known Flow","601167.304738","161460.821145","","0.000000","","","","-3.690000","","","-13.229999","","","","","","","-15.130167","-16.920000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"96112706324536","Nodes","-604","21.000000","27.816155","Default Known Flow Node","Known Flow","601163.554737","161120.446052","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324332","Nodes","-326903","21.000000","34.415343","Default Known Flow Node","Known Flow","601177.054741","161355.696116","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322113","Nodes","6322113","21.000000","34.621904","DDS demands","Known Flow","601200.554747","161342.821113","","0.000000","","","","","","","-7.790000","","","","","","","-6.965957","-7.790000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322098","Nodes","6322098","21.000000","29.674783","DDS demands","Known Flow","601177.215781","161232.747200","","0.000000","","","","","","","-24.290000","","","","","","","-21.720554","-24.290000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322099","Nodes","6322099","21.000000","29.664766","DDS demands","Known Flow","601222.304753","161259.321090","","0.000000","","","","","","","-24.670000","","","","","","","-22.060355","-24.670000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322097","Nodes","6322097","21.000000","27.961484","DDS demands","Known Flow","601165.054737","161143.446059","","0.000000","","","","","","","-27.150000","","","","","","","-24.278016","-27.150000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323851","Nodes","-1463062","21.000000","34.581798","Default Known Flow Node","Known Flow","601251.311692","161459.619978","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323680","Nodes","-1462590","21.000000","34.724369","Default Known Flow Node","Known Flow","601227.679754","161329.196109","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324613","Nodes","-723","21.000000","34.637689","Default Known Flow Node","Known Flow","601199.896102","161356.080063","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324638","Nodes","-753","21.000000","34.562594","Default Known Flow Node","Known Flow","601208.503957","161408.033618","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322274","Nodes","6322274","21.000000","34.584519","DDS demands","Known Flow","601231.593756","161401.155129","","0.000000","","","","","","","-17.069999","","","","","","","-15.264299","-17.069999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322100","Nodes","6322100","21.000000","29.661314","DDS demands","Known Flow","601288.679771","161231.696083","","0.000000","","","","","","","-27.930000","","","","","","","-24.975505","-27.930000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324598","Nodes","-703","21.000000","34.732834","Default Known Flow Node","Known Flow","601234.835806","161325.125695","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324523","Nodes","-587","21.000000","27.259722","Default Known Flow Node","Known Flow","601231.554756","161049.071033","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322102","Nodes","6322102","21.000000","27.255024","DDS demands","Known Flow","601230.804755","161046.571032","","0.000000","","","","","","","-30.040000","","","","","","","-26.862306","-30.040000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322120","Nodes","6322120","21.000000","34.562635","DDS demands","Known Flow","601260.679763","161392.446126","","0.000000","","","","","","","-35.439999","","","","","","","-31.691082","-35.439999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322112","Nodes","6322112","21.000000","34.779363","DDS demands","Known Flow","601237.948978","161323.354899","","0.000000","","","","","","","-6.800000","","","","","","","-6.080681","-6.800000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323776","Nodes","-1462852","21.000000","34.783477","Default Known Flow Node","Known Flow","601241.304758","161321.446107","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322111","Nodes","","21.000000","34.889332","DDS demands","Known Flow","601281.694825","161301.683208","","0.000000","","","","","","","-34.310000","","","","","","","-30.680617","-34.310000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324534","Nodes","-602","21.000000","28.797218","Default Known Flow Node","Known Flow","601243.429759","161099.071046","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322101","Nodes","6322101","21.000000","29.136804","DDS demands","Known Flow","601255.767713","161141.707027","","0.000000","","","","","","","-26.559999","","","","","","","-23.750427","-26.559999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324601","Nodes","-708","21.000000","34.691142","Default Known Flow Node","Known Flow","601242.304758","161333.196110","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324628","Nodes","-741","21.000000","34.881717","Default Known Flow Node","Known Flow","601307.304776","161385.071124","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322118","Nodes","","21.000000","35.608934","DDS demands","Known Flow","601405.949923","161434.423785","","0.000000","","","","","","","-35.610000","","","","","","","-31.843099","-35.610000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324547","Nodes","-633","21.000000","29.597767","Default Known Flow Node","Known Flow","601275.929768","161197.071073","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324582","Nodes","-684","21.000000","34.676660","Default Known Flow Node","Known Flow","601296.552626","161294.579002","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324584","Nodes","-688","21.000000","34.911211","Default Known Flow Node","Known Flow","601285.615770","161299.630101","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322291","Nodes","6322291","21.000000","35.552189","DDS demands","Known Flow","601355.978794","161356.085451","","0.000000","","","","","","","-3.759999","","","","","","","-3.362259","-3.759999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324557","Nodes","-652","21.000000","29.661493","Default Known Flow Node","Known Flow","601300.054774","161234.821083","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324567","Nodes","-665","21.000000","34.698614","Default Known Flow Node","Known Flow","601443.179813","161251.946088","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322105","Nodes","6322105","21.000000","29.706335","Daily Metered Site","Known Flow","601416.804806","161191.446072","","0.000000","","-92.059994","","","","","-21.270000","","","","","","","-101.341714","-113.329997","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","",""
"96112706324604","Nodes","-711","21.000000","35.010154","Default Known Flow Node","Known Flow","601289.054771","161341.821113","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324623","Nodes","-736","21.000000","35.561551","Default Known Flow Node","Known Flow","601373.096710","161372.093026","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322104","Nodes","6322104","21.000000","29.785691","DDS demands","Known Flow","601376.304795","161096.071046","","0.000000","","","","","","","-29.769999","","","","","","","-26.620867","-29.769999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324602","Nodes","-709","21.000000","35.561678","Default Known Flow Node","Known Flow","601418.179806","161335.196111","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322106","Nodes","6322106","21.000000","29.706172","DDS demands","Known Flow","601450.066102","161179.226791","","0.000000","","","","","","","-24.860000","","","","","","","-22.230256","-24.860000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323665","Nodes","-1462518","21.000000","29.749467","Default Known Flow Node","Known Flow","601419.304807","161113.696050","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324528","Nodes","-593","21.000000","29.792714","Default Known Flow Node","Known Flow","601399.179801","161071.071039","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324645","Nodes","-772","21.000000","35.338942","Default Known Flow Node","Known Flow","601422.437561","161436.123695","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322128","Nodes","6322128","21.000000","34.566038","DDS demands","Known Flow","601427.679809","161463.571146","","0.000000","-57.160001","","","","","","","","","","-13.600000","","","-63.274860","-70.760002","","","C1 PROFILE","","","","","","","","","","I2 PROFILE","",""
"96112706322127","Nodes","6322127","21.000000","35.585855","Default Known Flow Node","Known Flow","601422.785016","161433.038553","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324568","Nodes","-667","21.000000","34.698614","Default Known Flow Node","Known Flow","601447.804814","161258.321090","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324544","Nodes","-625","21.000000","29.706226","Default Known Flow Node","Known Flow","601452.812777","161178.217739","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322129","Nodes","6322129","21.000000","29.692500","DDS demands","Known Flow","601466.417640","161213.951813","","0.000000","","","","","","","-5.559999","","","","","","","-4.971851","-5.559999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322121","Nodes","6322121","21.000000","29.707054","DDS demands","Known Flow","601496.168440","161162.290067","","0.000000","","","","","","","-26.390000","","","","","","","-23.598409","-26.390000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324527","Nodes","-592","21.000000","29.750295","Default Known Flow Node","Known Flow","601481.304823","161067.071038","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324558","Nodes","-654","21.000000","29.606034","Default Known Flow Node","Known Flow","601478.304823","161239.196085","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324559","Nodes","-655","21.000000","29.606034","Default Known Flow Node","Known Flow","601483.679824","161239.196085","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323723","Nodes","-1462698","21.000000","29.707054","Default Known Flow Node","Known Flow","601494.179827","161156.321062","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324550","Nodes","-641","21.000000","29.531103","Default Known Flow Node","Known Flow","601001.929693","161217.821079","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324554","Nodes","-646","21.000000","29.531103","Default Known Flow Node","Known Flow","600990.429690","161223.446080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322086","Nodes","6322086","21.000000","29.510821","DDS demands","Known Flow","601014.429696","161247.696087","","0.000000","","","","","","","-19.600000","","","","","","","-17.526672","-19.600000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324552","Nodes","-644","21.000000","29.597249","Default Known Flow Node","Known Flow","601044.054704","161222.696080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324539","Nodes","-607","21.000000","28.128741","Default Known Flow Node","Known Flow","601067.304711","161134.696056","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324513","Nodes","-572","21.000000","29.928721","Default Known Flow Node","Known Flow","601334.804784","161009.946022","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324512","Nodes","-571","21.000000","29.928721","Default Known Flow Node","Known Flow","601333.929783","161008.196022","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324662","Nodes","-803","21.000000","34.105059","Default Known Flow Node","Known Flow","601439.679812","161492.571154","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324551","Nodes","-643","21.000000","29.692500","Default Known Flow Node","Known Flow","601469.804820","161220.946080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324333","Nodes","-326920","21.000000","29.692500","Default Known Flow Node","Known Flow","601449.429815","161217.071079","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324328","Nodes","-326878","21.000000","29.649265","Default Known Flow Node","Known Flow","601484.679824","161215.821078","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324562","Nodes","-658","21.000000","34.732834","Default Known Flow Node","Known Flow","601112.679723","161244.946086","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324647","Nodes","-777","21.000000","31.256630","Default Known Flow Node","Known Flow","601053.429707","161451.446142","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324661","Nodes","-801","21.000000","32.520234","Default Known Flow Node","Known Flow","601115.179724","161487.446152","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324514","Nodes","-574","21.000000","29.875253","Default Known Flow Node","Known Flow","601327.679782","161012.696023","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324633","Nodes","-748","21.000000","33.473866","Default Known Flow Node","Known Flow","601506.176860","161395.816424","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324641","Nodes","-761","21.000000","33.311769","Default Known Flow Node","Known Flow","601536.804839","161421.696134","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324553","Nodes","-645","21.000000","29.606034","Default Known Flow Node","Known Flow","601536.929839","161222.821080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324634","Nodes","-749","21.000000","33.531388","Default Known Flow Node","Known Flow","601503.850713","161396.955896","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324632","Nodes","-747","21.000000","33.474158","Default Known Flow Node","Known Flow","601505.304830","161394.321127","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324619","Nodes","-731","21.000000","32.112427","Default Known Flow Node","Known Flow","601556.554844","161367.571120","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324594","Nodes","-698","21.000000","32.155454","Default Known Flow Node","Known Flow","601537.179839","161321.571107","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324611","Nodes","-721","21.000000","31.766308","Default Known Flow Node","Known Flow","601569.929848","161355.321116","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324591","Nodes","-695","21.000000","31.809363","Default Known Flow Node","Known Flow","601568.429847","161318.821106","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324660","Nodes","-800","21.000000","32.298519","Default Known Flow Node","Known Flow","601574.429849","161486.321152","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323079","Nodes","6323079","21.000000","32.044896","DDS demands","Known Flow","601608.054858","161471.571148","","0.000000","-13.159999","","","","","","-9.109999","","","","","","","-19.914232","-22.269999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"96112706323728","Nodes","-1462718","21.000000","31.484676","Default Known Flow Node","Known Flow","601609.804858","161414.196132","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324642","Nodes","-763","21.000000","31.441632","Default Known Flow Node","Known Flow","601615.054860","161428.446136","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323605","Nodes","-1402","21.000000","29.034483","Default Known Flow Node","Known Flow","601760.554899","161117.946052","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323088","Nodes","6323088","21.000000","29.034483","DDS demands","Known Flow","601760.238763","161116.910859","","0.000000","","","","","","","-26.570000","","","","","","","-23.759370","-26.570000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323645","Nodes","-1455","21.000000","29.985146","Default Known Flow Node","Known Flow","601798.679910","161278.446095","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323643","Nodes","-1453","21.000000","29.980617","Default Known Flow Node","Known Flow","601803.554911","161276.946095","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323766","Nodes","-1462817","21.000000","29.981090","Default Known Flow Node","Known Flow","601802.179911","161287.946098","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323789","Nodes","-1462890","21.000000","29.943417","Default Known Flow Node","Known Flow","601806.054912","161294.321100","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322143","Nodes","6322143","21.000000","28.940250","DDS demands","Known Flow","601811.554423","161084.943959","","0.000000","","","","","","","-27.049998","","","","","","","-24.188592","-27.049998","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322140","Nodes","6322140","21.000000","27.659966","DDS demands","Known Flow","601845.304922","161205.321075","","0.000000","","","","","","","-23.700001","","","","","","","-21.192966","-23.700001","","","","","","","","","D1 PROFILE","","","","","",""
"96112700001775","Nodes","Logger 1775, Os 23 East Street","21.000000","29.755076","Default Known Flow Node","Known Flow","601847.429923","161281.321096","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323640","Nodes","-1450","21.000000","29.798252","Default Known Flow Node","Known Flow","601845.554923","161273.946094","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323644","Nodes","-1454","21.000000","29.691811","Default Known Flow Node","Known Flow","601860.929927","161277.196095","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323642","Nodes","-1452","21.000000","29.691811","Default Known Flow Node","Known Flow","601862.554927","161276.446095","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323585","Nodes","-1375","21.000000","29.160946","Default Known Flow Node","Known Flow","601872.429930","161050.696033","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323091","Nodes","6323091","21.000000","29.160946","DDS demands","Known Flow","601871.543018","161061.574352","","0.000000","-5.090000","","","","","","-39.140000","","","","","","","-39.551258","-44.229999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"96112706323638","Nodes","-1449","21.000000","29.667396","Default Known Flow Node","Known Flow","601874.804931","161271.821094","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323635","Nodes","-1446","21.000000","29.667396","Default Known Flow Node","Known Flow","601886.670099","161265.926296","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323632","Nodes","-1443","21.000000","29.624017","Default Known Flow Node","Known Flow","601902.054938","161258.071090","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
