"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"96109300000083","Nodes","","21.000000","24.360799","Default Known Flow Node","Known Flow","610850.806372","154928.026367","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000084","Nodes","","21.000000","24.606926","Default Known Flow Node","Known Flow","610920.352391","154835.966342","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000079","Nodes","","21.000000","33.888680","Default Known Flow Node","Known Flow","610656.614320","155204.700443","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000091","Nodes","","21.000000","34.383576","Default Known Flow Node","Known Flow","610629.333312","155093.691412","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000094","Nodes","","21.000000","25.397193","Default Known Flow Node","Known Flow","610806.078360","154771.115325","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000095","Nodes","","21.000000","25.266180","Default Known Flow Node","Known Flow","610842.332370","154780.026327","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000096","Nodes","","21.000000","34.304354","Default Known Flow Node","Known Flow","610603.474305","155018.528392","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000088","Nodes","","21.000000","34.320005","Default Known Flow Node","Known Flow","610618.168309","155093.727412","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000100","Nodes","","21.000000","25.101691","Default Known Flow Node","Known Flow","610720.538648","154790.056145","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000101","Nodes","","21.000000","25.099451","Default Known Flow Node","Known Flow","610709.994435","154786.478704","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000102","Nodes","","21.000000","25.117231","Default Known Flow Node","Known Flow","610764.029120","154812.482685","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000103","Nodes","","21.000000","25.397193","Default Known Flow Node","Known Flow","610798.896358","154741.075316","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000108","Nodes","","21.000000","24.400280","Default Known Flow Node","Known Flow","610877.156428","154942.662665","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000099","Nodes","","21.000000","24.394421","Default Known Flow Node","Known Flow","610918.261391","154950.865374","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000109","Nodes","","21.000000","24.356627","Default Known Flow Node","Known Flow","610970.060405","154977.244381","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000111","Nodes","","21.000000","34.383239","Default Known Flow Node","Known Flow","610710.020227","155115.863394","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000115","Nodes","","21.000000","33.607607","Default Known Flow Node","Known Flow","610488.186274","155085.016410","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000086","Nodes","","21.000000","33.595387","Default Known Flow Node","Known Flow","610451.500264","155120.548420","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000118","Nodes","","21.000000","34.318538","Default Known Flow Node","Known Flow","610672.752324","155079.631409","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000077","Nodes","","21.000000","37.119367","Default Known Flow Node","Known Flow","610960.786402","154347.400209","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000064","Nodes","","21.000000","35.835957","Default Known Flow Node","Known Flow","610369.041241","154506.438253","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000066","Nodes","","21.000000","30.692734","Default Known Flow Node","Known Flow","610577.244298","154594.856277","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000097","Nodes","","21.000000","34.290732","Default Known Flow Node","Known Flow","610531.943286","155043.638399","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000131","Nodes","","21.000000","36.933572","Default Known Flow Node","Known Flow","611054.682428","154403.069224","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000137","Nodes","","21.000000","24.477191","Default Known Flow Node","Known Flow","610947.519399","154916.387364","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96109300000139","Nodes","","21.000000","30.199831","DDS demands","Known Flow","609995.410541","154810.585543","","0.000000","","","","","-17.649999","","","-15.782945","-17.649999","","","","","","","D1 PROFILE","",""
"96109301511098","Nodes","-379553","21.000000","29.835148","Default Known Flow Node","Known Flow","609777.411080","154669.134297","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"961093-5511087","Nodes","-5511087","21.000000","30.694503","Default Known Flow Node","Known Flow","610602.293263","154583.484336","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
