"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64302300000352","Nodes","352","21.000000","41.653911","DDS demands","Known Flow","340269.983746","672638.085240","","0.000000","","","","","","-5.059999","","","","","-4.524742","-5.059999","","","","","","","","D1 PROFILE","","","",""
"64302300000620","Nodes","-1462534","21.000000","36.687691","Default Known Flow Node","Known Flow","340451.108796","672814.835289","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000421","Nodes","421","21.000000","36.687691","DDS demands","Known Flow","340453.735201","672814.912536","","0.000000","-8.520000","","","","","-0.920000","","","","","-8.441416","-9.440000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000340","Nodes","","21.000000","42.201120","DDS demands","Known Flow","340092.483698","672680.710252","","0.000000","","","","","","-15.149999","","-6.000000","","","-18.912709","-21.149999","","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"64302300000339","Nodes","339","21.000000","43.016982","Default Known Flow Node","Known Flow","340024.733680","672585.335226","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000363","Nodes","363","21.000000","41.062195","DDS demands","Known Flow","340180.733722","672587.210227","","0.000000","","","","","","-5.850000","","","","","-5.231174","-5.850000","","","","","","","","D1 PROFILE","","","",""
"64302300000778","Nodes","-626","21.000000","41.049361","Default Known Flow Node","Known Flow","340185.608723","672576.710224","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000365","Nodes","365","21.000000","41.025110","DDS demands","Known Flow","340173.858720","672624.960237","","0.000000","","","","","","-3.440000","","","","","-3.076109","-3.440000","","","","","","","","D1 PROFILE","","","",""
"64302300000341","Nodes","341","21.000000","41.967103","DDS demands","Known Flow","340176.358721","672673.210250","","0.000000","","","","","","-13.250000","","","","","-11.848388","-13.250000","","","","","","","","D1 PROFILE","","","",""
"64302300000787","Nodes","-658","21.000000","41.909446","Default Known Flow Node","Known Flow","340185.733723","672647.335243","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000343","Nodes","343","21.000000","41.893065","Default Known Flow Node","Known Flow","340195.108726","672677.585251","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000344","Nodes","344","21.000000","41.830505","DDS demands","Known Flow","340179.733722","672721.460263","","0.000000","","","","","","-4.480000","","","","","-4.006096","-4.480000","","","","","","","","D1 PROFILE","","","",""
"64302300000345","Nodes","345","21.000000","41.825507","DDS demands","Known Flow","340202.233728","672678.335251","","0.000000","","","","","","-1.630000","","","","","-1.457575","-1.630000","","","","","","","","D1 PROFILE","","","",""
"64302300000349","Nodes","349","21.000000","41.717898","DDS demands","Known Flow","340244.358739","672695.210256","","0.000000","","","","","","-3.180000","","","","","-2.843613","-3.180000","","","","","","","","D1 PROFILE","","","",""
"64302300000793","Nodes","-674","21.000000","41.712271","Default Known Flow Node","Known Flow","340246.858740","672695.085256","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000360","Nodes","360","21.000000","41.843187","DDS demands","Known Flow","340140.858711","672572.085223","","0.000000","","","","","","-16.059999","","","","","-14.361139","-16.059999","","","","","","","","D1 PROFILE","","","",""
"64302300000661","Nodes","-1462674","21.000000","41.800163","Default Known Flow Node","Known Flow","340126.608707","672607.460232","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000361","Nodes","361","21.000000","41.265924","DDS demands","Known Flow","340158.233716","672578.710224","","0.000000","","","","","","-6.350000","","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","","",""
"64302300000779","Nodes","-631","21.000000","41.219510","Default Known Flow Node","Known Flow","340163.233717","672580.960225","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000362","Nodes","362","21.000000","41.233245","DDS demands","Known Flow","340182.733723","672516.710207","","0.000000","","","","","","-7.329999","","","","","-6.554617","-7.329999","","","","","","","","D1 PROFILE","","","",""
"64302300000358","Nodes","358","21.000000","42.269800","DDS demands","Known Flow","340090.733697","672557.210218","","0.000000","","","","","","-1.009999","","","","","-0.903160","-1.009999","","","","","","","","D1 PROFILE","","","",""
"64302300000359","Nodes","359","21.000000","42.113261","DDS demands","Known Flow","340053.483687","672495.210202","","0.000000","","","","","","-6.599999","","","","","-5.901837","-6.599999","","","","","","","","D1 PROFILE","","","",""
"64302300000777","Nodes","-622","21.000000","41.903943","Default Known Flow Node","Known Flow","340133.608709","672569.710222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000356","Nodes","356","21.000000","42.581661","DDS demands","Known Flow","340063.983690","672569.460222","","0.000000","","","","","","-4.969999","","","","","-4.444263","-4.969999","","","","","","","","D1 PROFILE","","","",""
"64302300000357","Nodes","357","21.000000","42.466769","DDS demands","Known Flow","340046.858686","672526.960210","","0.000000","","","","","","-6.500000","","","","","-5.812416","-6.500000","","","","","","","","D1 PROFILE","","","",""
"64302300000354","Nodes","354","21.000000","42.771429","DDS demands","Known Flow","340049.733686","672575.335223","","0.000000","","","","","","-4.199999","","","","","-3.755715","-4.199999","","","","","","","","D1 PROFILE","","","",""
"64302300000781","Nodes","-646","21.000000","42.706333","Default Known Flow Node","Known Flow","340075.483693","672613.460234","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000353","Nodes","353","21.000000","42.934876","DDS demands","Known Flow","340041.858684","672578.960224","","0.000000","","","","","","-5.850000","","","","","-5.231174","-5.850000","","","","","","","","D1 PROFILE","","","",""
"64302300000338","Nodes","338","21.000000","43.172205","DDS demands","Known Flow","340016.108677","672588.710227","","0.000000","","","","","","-9.670000","","","","","-8.647087","-9.670000","","","","","","","","D1 PROFILE","","","",""
"64302300000632","Nodes","-1462589","21.000000","42.977817","Default Known Flow Node","Known Flow","340025.733680","672541.585214","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000415","Nodes","415","21.000000","35.612173","DDS demands","Known Flow","340410.983785","672816.835289","","0.000000","","-5.630000","","","","-16.780000","","","","","-20.039423","-22.410000","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"64302300000416","Nodes","416","21.000000","35.606575","Default Known Flow Node","Known Flow","340410.483785","672806.210286","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000417","Nodes","417","21.000000","35.473034","DDS demands","Known Flow","340382.733777","672787.710281","","0.000000","","","","","","-14.500000","","","","","-12.966160","-14.500000","","","","","","","","D1 PROFILE","","","",""
"64302300000418","Nodes","418","21.000000","34.561000","DDS demands","Known Flow","340224.608734","672795.085283","","0.000000","","","","","","-17.129999","","","","","-15.317952","-17.129999","","","","","","","","D1 PROFILE","","","",""
"64302300000820","Nodes","","21.000000","37.837223","Default Known Flow Node","Known Flow","340465.858800","672963.710329","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000393","Nodes","393","21.000000","37.799891","DDS demands","Known Flow","340457.358797","672974.210332","","0.000000","","","","","","-1.679999","","","","","-1.502286","-1.679999","","","","","","","","D1 PROFILE","","","",""
"64302300000388","Nodes","388","21.000000","31.178244","DDS demands","Known Flow","340145.483712","672894.960310","","0.000000","","","","","","-15.649999","","","","","-13.994510","-15.649999","","","","","","","","D1 PROFILE","","","",""
"64302300000389","Nodes","389","21.000000","30.962677","DDS demands","Known Flow","340135.733710","672968.210330","","0.000000","","","","","","-6.780000","","","","","-6.062797","-6.780000","","","","","","","","D1 PROFILE","","","",""
"64302300000419","Nodes","P10123564, 76 ELPHINSTONE ROAD, -12.74SCMH","22.999998","33.956928","CSEP DDS Matched","Known Flow","340176.483721","672779.835279","","0.000000","","","","","","-3.390000","-12.740000","","","","-14.423734","-16.130000","","","","","","","","D1 PROFILE","DC PROFILE","","",""
"64302300000212","Nodes","212","21.000000","32.728461","DDS demands","Known Flow","340262.229645","672858.571354","","0.000000","","","","","","-13.170000","","","","","-11.776849","-13.170000","","","","","","","","D1 PROFILE","","","",""
"64302300000616","Nodes","-1462525","21.000000","32.728461","Default Known Flow Node","Known Flow","340264.733745","672857.835300","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000028","Nodes","28","21.000000","32.042237","DDS demands","Known Flow","340223.483734","672869.960304","","0.000000","","","","","","-2.269999","","","","","-2.029874","-2.269999","","","","","","","","D1 PROFILE","","","",""
"64302300000603","Nodes","","21.000000","32.042210","DDS demands","Known Flow","340222.983733","672868.460303","","0.000000","","","","-8.380000","","","","","","","-7.493546","-8.380000","","","","","","C4 PROFILE","","","","","",""
"64302300000355","Nodes","355","21.000000","42.646835","DDS demands","Known Flow","340081.108695","672625.960237","","0.000000","","","","","","-4.199999","","","","","-3.755715","-4.199999","","","","","","","","D1 PROFILE","","","",""
"64302300000683","Nodes","-1462747","21.000000","42.160698","Default Known Flow Node","Known Flow","340105.608702","672643.835242","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000667","Nodes","-1462695","21.000000","41.903943","Default Known Flow Node","Known Flow","340147.148999","672535.503025","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000692","Nodes","-1462774","21.000000","42.055114","Default Known Flow Node","Known Flow","340155.608715","672648.585243","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000680","Nodes","-1462742","21.000000","41.219510","Default Known Flow Node","Known Flow","340150.358714","672615.710234","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000364","Nodes","364","21.000000","41.098668","DDS demands","Known Flow","340198.233727","672545.960215","","0.000000","","","","","","-3.999999","","","","","-3.576871","-3.999999","","","","","","","","D1 PROFILE","","","",""
"64302300000677","Nodes","-1462726","21.000000","41.049361","Default Known Flow Node","Known Flow","340212.108731","672586.210226","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000342","Nodes","342","21.000000","41.839644","DDS demands","Known Flow","340209.233730","672604.835231","","0.000000","","","","","","-5.840000","","","","","-5.222232","-5.840000","","","","","","","","D1 PROFILE","","","",""
"64302300000698","Nodes","-1462795","21.000000","41.638907","Default Known Flow Node","Known Flow","340245.983740","672653.085245","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000351","Nodes","351","21.000000","41.709185","DDS demands","Known Flow","340285.858751","672710.710260","","0.000000","","","","","","-1.029999","","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","","",""
"64302300000701","Nodes","-1462811","21.000000","41.720852","Default Known Flow Node","Known Flow","340276.858748","672664.085248","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000774","Nodes","-614","21.000000","43.784728","Default Known Flow Node","Known Flow","340345.108767","672543.085215","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000317","Nodes","317","21.000000","43.353615","DDS demands","Known Flow","340216.983732","672539.460214","","0.000000","","","","","","-7.239999","","","","","-6.474137","-7.239999","","","","","","","","D1 PROFILE","","","",""
"64302300000631","Nodes","-1462583","21.000000","44.252417","Default Known Flow Node","Known Flow","340396.983781","672505.835204","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000822","Nodes","-764","21.000000","37.812495","Default Known Flow Node","Known Flow","340459.611943","672970.207060","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000818","Nodes","","21.000000","35.529204","DDS demands","Known Flow","340447.108794","672949.335325","","0.000000","","-51.659998","","","","","","","","","-46.195296","-51.659998","","","","C2 PROFILE","","","","","","","",""
"64302300000817","Nodes","-746","21.000000","37.699375","Default Known Flow Node","Known Flow","340499.733809","672926.085319","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000663","Nodes","-1462678","21.000000","37.699375","Default Known Flow Node","Known Flow","340494.358807","672938.210322","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000601","Nodes","-1462476","21.000000","37.742645","Default Known Flow Node","Known Flow","340508.983811","672905.835313","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000046","Nodes","46","21.000000","36.804975","DDS demands","Known Flow","340510.233812","672822.085291","","0.000000","-2.869999","","","-2.630000","","-7.860000","","","","","-11.946751","-13.359999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300000408","Nodes","408","21.000000","36.588317","DDS demands","Known Flow","340513.858813","672761.210274","","0.000000","","-5.550000","","","","","","","","","-4.962909","-5.550000","","","","C2 PROFILE","","","","","","","",""
"64302300000799","Nodes","-690","21.000000","36.624374","Default Known Flow Node","Known Flow","340525.233816","672750.085271","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000630","Nodes","-1462581","21.000000","36.552469","Default Known Flow Node","Known Flow","340545.108821","672735.585267","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000050","Nodes","50","21.000000","36.552469","Default Known Flow Node","Known Flow","340543.983821","672734.710267","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000798","Nodes","-689","21.000000","35.578277","Default Known Flow Node","Known Flow","340608.108838","672747.585270","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000218","Nodes","218","21.000000","36.244833","DDS demands","Known Flow","340558.983825","672781.960280","","0.000000","-1.220000","-6.000000","","-8.470000","","-21.959999","","","","","-33.667303","-37.649999","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300000797","Nodes","","21.000000","35.042714","DDS demands","Known Flow","340649.358850","672720.210263","","0.000000","","","","-17.909999","","-1.779999","","","","","-17.607150","-19.689999","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300000700","Nodes","","21.000000","34.427929","DDS demands","Known Flow","340663.233853","672761.710274","","0.000000","","","","","","-0.369999","","","","","-0.330860","-0.369999","","","","","","","","D1 PROFILE","","","",""
"64302300000383","Nodes","383","21.000000","34.390710","DDS demands","Known Flow","340658.108852","672781.460279","","0.000000","","","","","","-4.500000","","","","","-4.023980","-4.500000","","","","","","","","D1 PROFILE","","","",""
"64302300000671","Nodes","-1462704","21.000000","31.808508","Default Known Flow Node","Known Flow","340679.483858","672903.335313","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000234","Nodes","234","21.000000","31.808508","DDS demands","Known Flow","340693.108861","672908.335314","","0.000000","","","","","","-6.650000","","","","","-5.946549","-6.650000","","","","","","","","D1 PROFILE","","","",""
"64302300000807","Nodes","-725","21.000000","32.129551","Default Known Flow Node","Known Flow","340747.433471","672854.565485","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000097","Nodes","97","21.000000","33.638065","DDS demands","Known Flow","340666.358854","672847.460297","","0.000000","","","","","","-1.529999","","","","","-1.368153","-1.529999","","","","","","","","D1 PROFILE","","","",""
"64302300000223","Nodes","223","21.000000","32.240422","DDS demands","Known Flow","340821.483896","672577.460224","","0.000000","","","","","","-7.730000","","","","","-6.912304","-7.730000","","","","","","","","D1 PROFILE","","","",""
"64302300000783","Nodes","-651","21.000000","32.250347","DDS demands","Known Flow","340903.983919","672636.460240","","0.000000","-39.999997","","","","","","","","","","-35.768714","-39.999997","","","C1 PROFILE","","","","","","","","",""
"64302300000219","Nodes","","21.000000","33.409908","DDS demands","Known Flow","340776.358884","672667.960249","","0.000000","-7.389999","","","","","-15.580000","","","","","-20.540184","-22.970001","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000378","Nodes","378","21.000000","32.059830","DDS demands","Known Flow","340835.388486","672536.486865","","0.000000","","","","","","-9.770000","","","","","-8.736509","-9.770000","","","","","","","","D1 PROFILE","","","",""
"64302300000379","Nodes","379","21.000000","31.179941","DDS demands","Known Flow","340913.358921","672516.085207","","0.000000","","","","","","-13.250000","","","","","-11.848388","-13.250000","","","","","","","","D1 PROFILE","","","",""
"64302300000395","Nodes","395","21.000000","31.793105","DDS demands","Known Flow","340815.983895","672529.710211","","0.000000","","","","","","-2.730000","","","","","-2.441214","-2.730000","","","","","","","","D1 PROFILE","","","",""
"64302300000051","Nodes","P12128674, WELL WYND, -27.69SCMH","24.000000","36.298356","CSEP DDS Matched","Known Flow","340587.354518","672681.894961","","0.000000","","","","","","","-27.690000","","","","-24.760893","-27.690000","","","","","","","","","DC PROFILE","","",""
"64302300000405","Nodes","405","21.000000","36.615054","DDS demands","Known Flow","340532.858818","672743.835269","","0.000000","","","","","","","","-0.039999","","","-0.035768","-0.039999","","","","","","","","","","I2 PROFILE","",""
"64302300000407","Nodes","407","21.000000","36.634718","DDS demands","Known Flow","340529.483817","672746.835270","","0.000000","","","","","","-1.739999","","","","","-1.555939","-1.739999","","","","","","","","D1 PROFILE","","","",""
"64302300000225","Nodes","","21.000000","36.169504","DDS demands","Known Flow","340549.733822","672822.210291","","0.000000","-12.969999","","","","","-1.399999","","","","","-12.849911","-14.369999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000803","Nodes","-712","21.000000","36.751361","Default Known Flow Node","Known Flow","340513.983813","672808.960287","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000062","Nodes","62","21.000000","33.594347","DDS demands","Known Flow","340635.733846","672912.085315","","0.000000","","","","","","-0.899999","","","","","-0.804796","-0.899999","","","","","","","","D1 PROFILE","","","",""
"64302300000382","Nodes","382","21.000000","34.426154","DDS demands","Known Flow","340623.108842","672851.960299","","0.000000","","","","","","-3.160000","","","","","-2.825728","-3.160000","","","","","","","","D1 PROFILE","","","",""
"64302300000216","Nodes","216","21.000000","35.018492","Default Known Flow Node","Known Flow","340593.233834","672852.585299","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000226","Nodes","226","21.000000","35.865201","DDS demands","Known Flow","340545.733821","672837.835295","","0.000000","-3.989999","","","","","-9.899999","","","","","-12.420686","-13.889999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000231","Nodes","231","21.000000","30.011589","DDS demands","Known Flow","340932.733927","672923.335318","","0.000000","","","","","","-19.889998","","","","","-17.785992","-19.889998","","","","","","","","D1 PROFILE","","","",""
"64302300000233","Nodes","233","21.000000","32.110561","DDS demands","Known Flow","340750.443537","672857.385059","","0.000000","","","","","","-6.010000","","","","","-5.374249","-6.010000","","","","","","","","D1 PROFILE","","","",""
"64302300000696","Nodes","-1462790","21.000000","33.550761","Default Known Flow Node","Known Flow","340646.233849","672935.835322","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000380","Nodes","380","21.000000","31.233935","DDS demands","Known Flow","340773.358883","672787.210281","","0.000000","","","","","","-2.470000","","","","","-2.208718","-2.470000","","","","","","","","D1 PROFILE","","","",""
"64302300000381","Nodes","381","21.000000","30.123401","DDS demands","Known Flow","340766.858881","672742.210269","","0.000000","","","","","","-15.120000","","","","","-13.520574","-15.120000","","","","","","","","D1 PROFILE","","","",""
"64302300000232","Nodes","232","21.000000","29.177608","DDS demands","Known Flow","340973.483938","672996.960338","","0.000000","","","","","","-10.800000","","","","","-9.657553","-10.800000","","","","","","","","D1 PROFILE","","","",""
"64302300000217","Nodes","217","21.000000","36.650183","DDS demands","Known Flow","340535.358818","672794.585283","","0.000000","-8.819999","","","","","-4.790000","","","","","-12.170305","-13.609999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000109","Nodes","109","21.000000","36.650183","DDS demands","Known Flow","340542.108820","672790.460282","","0.000000","","","","","","-1.549999","","","","","-1.386037","-1.549999","","","","","","","","D1 PROFILE","","","",""
"64302300000801","Nodes","-707","21.000000","36.586772","Default Known Flow Node","Known Flow","340536.483819","672791.835282","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000604","Nodes","-1462491","21.000000","36.395799","Default Known Flow Node","Known Flow","340549.112501","672786.459650","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000693","Nodes","-1462785","21.000000","35.578277","Default Known Flow Node","Known Flow","340590.733834","672729.835265","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000668","Nodes","","21.000000","35.035543","DDS demands","Known Flow","340651.233850","672724.960264","","0.000000","","","","","","-4.579999","","","","","-4.095518","-4.579999","","","","","","","","D1 PROFILE","","","",""
"64302300000784","Nodes","-652","21.000000","32.190513","Default Known Flow Node","Known Flow","340904.483919","672638.085240","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000487","Nodes","","21.000000","31.694812","DDS demands","Known Flow","340930.233926","672676.585251","","0.000000","","-34.630001","","","","","","","","","-30.966767","-34.630001","","","","C2 PROFILE","","","","","","","",""
"64302300000763","Nodes","-595","21.000000","29.031792","Default Known Flow Node","Known Flow","341072.608965","672504.335204","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000762","Nodes","-591","21.000000","28.299151","Default Known Flow Node","Known Flow","341389.234051","672501.460203","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000227","Nodes","227","21.000000","31.083341","DDS demands","Known Flow","341004.233946","672601.835231","","0.000000","","","","","","-8.590000","","","","","-7.681332","-8.590000","","","","","","","","D1 PROFILE","","","",""
"64302300000222","Nodes","222","21.000000","31.170945","DDS demands","Known Flow","341052.483959","672589.335227","","0.000000","-2.529999","","","","","-11.390000","","","","","-12.447513","-13.920000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000100","Nodes","100","21.000000","30.418708","DDS demands","Known Flow","341174.342212","672578.237502","","0.000000","","","","","","-1.700000","","","","","-1.520170","-1.700000","","","","","","","","D1 PROFILE","","","",""
"64302300000770","Nodes","-608","21.000000","29.083355","Default Known Flow Node","Known Flow","341285.359023","672529.960211","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000095","Nodes","95","21.000000","28.447095","DDS demands","Known Flow","341278.734021","672505.210204","","0.000000","","","","","","-5.749999","","","","","-5.141752","-5.749999","","","","","","","","D1 PROFILE","","","",""
"64302300000766","Nodes","-601","21.000000","28.708445","Default Known Flow Node","Known Flow","341330.984035","672515.460207","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000815","Nodes","","21.000000","29.070027","DDS demands","Known Flow","341071.733964","672921.710318","","0.000000","","","","","","-14.800000","","","","","-13.234425","-14.800000","","","","","","","","D1 PROFILE","","","",""
"64302300000079","Nodes","79","21.000000","29.249888","DDS demands","Known Flow","341138.129463","672753.120899","","0.000000","","","","","","-15.370000","","","","","-13.744129","-15.370000","","","","","","","","D1 PROFILE","","","",""
"64302300000255","Nodes","255","21.000000","28.984445","DDS demands","Known Flow","341232.109008","672772.710277","","0.000000","","","","","","-15.120000","","","","","-13.520574","-15.120000","","","","","","","","D1 PROFILE","","","",""
"64302300000802","Nodes","-710","21.000000","28.747734","Default Known Flow Node","Known Flow","341223.484006","672803.460285","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000101","Nodes","101","21.000000","29.589145","DDS demands","Known Flow","341139.387199","672641.299421","","0.000000","","","","","","-10.010000","","","","","-8.951121","-10.010000","","","","","","","","D1 PROFILE","","","",""
"64302300000080","Nodes","80","21.000000","29.806666","DDS demands","Known Flow","341186.665713","672625.331916","","0.000000","","","","","","-9.090000","","","","","-8.128440","-9.090000","","","","","","","","D1 PROFILE","","","",""
"64302300000221","Nodes","221","21.000000","31.176573","DDS demands","Known Flow","341053.983960","672598.710230","","0.000000","","","","","","-10.560000","","","","","-9.442941","-10.560000","","","","","","","","D1 PROFILE","","","",""
"64302300000087","Nodes","87","21.000000","29.751094","DDS demands","Known Flow","341106.608974","672575.460223","","0.000000","","","","","","-10.960000","","","","","-9.800629","-10.960000","","","","","","","","D1 PROFILE","","","",""
"64302300000254","Nodes","254","21.000000","29.162993","DDS demands","Known Flow","341090.233969","672510.960206","","0.000000","","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","","D1 PROFILE","","","",""
"64302300000251","Nodes","251","21.000000","29.015585","DDS demands","Known Flow","341073.983965","672504.085204","","0.000000","","","","","","-18.469999","","","","","-16.516204","-18.469999","","","","","","","","D1 PROFILE","","","",""
"64302300000776","Nodes","-620","21.000000","30.638559","Default Known Flow Node","Known Flow","341174.741787","672568.708930","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000371","Nodes","371","21.000000","29.738057","DDS demands","Known Flow","341237.609010","672549.460216","","0.000000","","","","","","-0.950000","","","","","-0.849507","-0.950000","","","","","","","","D1 PROFILE","","","",""
"64302300000772","Nodes","-611","21.000000","29.155558","Default Known Flow Node","Known Flow","341281.894022","672533.407212","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000206","Nodes","206","21.000000","28.505936","DDS demands","Known Flow","341170.733991","672911.585315","","0.000000","","","","","","-11.260000","","","","","-10.068893","-11.260000","","","","","","","","D1 PROFILE","","","",""
"64302300000256","Nodes","256","21.000000","28.321212","DDS demands","Known Flow","341198.608999","672868.710303","","0.000000","","","","","","-10.229999","","","","","-9.147848","-10.229999","","","","","","","","D1 PROFILE","","","",""
"64302300000771","Nodes","-609","21.000000","29.129214","Default Known Flow Node","Known Flow","341281.734022","672531.210211","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000662","Nodes","","21.000000","27.706414","DDS demands","Known Flow","341342.234038","672551.585217","","0.000000","-25.709999","","","","","","","","","","-22.990341","-25.709999","","","C1 PROFILE","","","","","","","","",""
"64302300000237","Nodes","237","21.000000","23.944708","DDS demands","Known Flow","339958.733662","673181.335388","","0.000000","","","","","","-11.629999","","","","","-10.399753","-11.629999","","","","","","","","D1 PROFILE","","","",""
"64302300000238","Nodes","","21.000000","25.003093","DDS demands","Known Flow","340045.858685","673166.710384","","0.000000","","","","","","-33.589999","","","","","-30.036779","-33.589999","","","","","","","","D1 PROFILE","","","",""
"64302300000249","Nodes","249","21.000000","42.468696","DDS demands","Known Flow","340330.358763","673117.710371","","0.000000","","","","","","-5.339999","","","","","-4.775123","-5.339999","","","","","","","","D1 PROFILE","","","",""
"64302300000839","Nodes","-808","21.000000","42.562896","Default Known Flow Node","Known Flow","340389.608779","673188.710390","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
