"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64301601462658","Nodes","1462658","21.000000","43.916054","Default Known Flow Node","Known Flow","367251.763088","678824.896924","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301601462498","Nodes","1462498","21.000000","48.323526","Default Known Flow Node","Known Flow","367237.188124","678730.153900","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000343","Nodes","343","21.000000","28.127864","DDS demands","Known Flow","367522.624162","678948.476958","","0.000000","-4.719999","","","","","","","","-4.220708","-4.719999","","","C1 PROFILE","","","","","","",""
"64301600000465","Nodes","465","21.000000","37.510177","DDS demands","Known Flow","368080.686314","677916.893677","","0.000000","","","","","-3.640000","","","","-3.254953","-3.640000","","","","","","","D1 PROFILE","","",""
"64301600000521","Nodes","521","21.000000","39.455195","Default Known Flow Node","Known Flow","368205.823348","678047.514712","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001387","Nodes","1387","21.000000","38.501938","Default Known Flow Node","Known Flow","367808.052721","678914.960905","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001370","Nodes","1370","21.000000","37.753712","Default Known Flow Node","Known Flow","367571.756175","679014.451976","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000558","Nodes","558","21.000000","30.761296","Default Known Flow Node","Known Flow","367709.878213","678741.086901","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001384","Nodes","1384","21.000000","36.125042","Default Known Flow Node","Known Flow","367682.391206","678964.978962","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001395","Nodes","1395","21.000000","35.387945","Default Known Flow Node","Known Flow","367791.520235","679062.911989","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
