"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"64402900003086","Nodes","-590104",21.000000,24.286454,"DDS demands","Known Flow",279386.933035,679291.810983,,0.000000,,,,-6.569999,,,,,-5.875011,-6.569999,,"",,,,"D1 PROFILE",,,,
"64402900000571","Nodes","571",21.000000,24.414505,"DDS demands","Known Flow",279748.615278,679452.475095,,0.000000,,,,-4.869999,,,,,-4.354840,-4.869999,,"",,,,"D1 PROFILE",,,,
"64402900000572","Nodes","572",21.000000,24.408382,"DDS demands","Known Flow",279735.799274,679448.470094,,0.000000,,,,-2.549999,,,,,-2.280255,-2.549999,,"",,,,"D1 PROFILE",,,,
"64402900002908","Nodes","-153063",21.000000,26.171912,"Default Known Flow Node","Known Flow",279728.985223,679346.659410,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002901","Nodes","-151143",21.000000,27.238892,"Default Known Flow Node","Known Flow",277961.170491,679232.578210,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002903","Nodes","-151617",21.000000,29.352459,"Default Known Flow Node","Known Flow",278349.860059,679220.131368,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002972","Nodes","-255867",21.000000,25.385282,"Default Known Flow Node","Known Flow",279244.721299,679364.667225,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000573","Nodes","573",21.000000,24.409319,"DDS demands","Known Flow",279763.636282,679460.628097,,0.000000,,,,-2.079999,,,,,-1.859973,-2.079999,,"",,,,"D1 PROFILE",,,,
"64402900002996","Nodes","-263198",21.000000,46.156479,"Default Known Flow Node","Known Flow",281038.477574,680280.618911,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003052","Nodes","-3064236",21.000000,46.152488,"DDS demands","Known Flow",281042.030567,680287.825785,,0.000000,,,,-2.689999,,,,,-2.405446,-2.689999,,"",,,,"D1 PROFILE",,,,
"64402900003128","Nodes","-594637",21.000000,46.152488,"Default Known Flow Node","Known Flow",281038.092629,680357.337341,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003039","Nodes","-263382",21.000000,23.596336,"Default Known Flow Node","Known Flow",281162.342662,681176.962564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000520","Nodes","520",21.000000,46.685626,"DDS demands","Known Flow",280859.967580,680008.590246,,0.000000,,,,-7.089999,,,,,-6.340004,-7.089999,,"",,,,"D1 PROFILE",,,,
"64402900002909","Nodes","-154135",21.000000,46.986231,"Default Known Flow Node","Known Flow",280871.327604,679978.223472,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900001005","Nodes",,21.000000,23.737077,"Default Known Flow Node","Known Flow",281008.442621,680582.699402,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003131","Nodes","-594645",21.000000,24.370992,"Default Known Flow Node","Known Flow",281057.565955,680840.620471,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003021","Nodes","-263274",21.000000,24.335313,"Default Known Flow Node","Known Flow",281096.723849,680844.654199,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003068","Nodes","-588394",21.000000,27.863514,"Default Known Flow Node","Known Flow",278303.432820,679079.259564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002981","Nodes","-263103",21.000000,24.468567,"Default Known Flow Node","Known Flow",279754.332117,679442.853320,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002955","Nodes","-255794",21.000000,31.098107,"Default Known Flow Node","Known Flow",278929.544609,679217.229863,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002906","Nodes","-151993",21.000000,31.098107,"Default Known Flow Node","Known Flow",278934.496428,679219.702108,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003096","Nodes","-593734",21.000000,45.867225,"Default Known Flow Node","Known Flow",280964.787929,680119.644256,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003127","Nodes","-594635",21.000000,46.056846,"Default Known Flow Node","Known Flow",281030.989068,680237.438535,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000101","Nodes","101",21.000000,46.052958,"DDS demands","Known Flow",281038.851596,680261.950478,,0.000000,-3.720000,,,-12.130000,,,,,-14.173354,-15.850000,,"","C1 PROFILE",,,"D1 PROFILE",,,,
"64402900003111","Nodes","-593763",21.000000,24.964667,"Default Known Flow Node","Known Flow",280997.467618,680842.087473,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002907","Nodes","-151994",21.000000,30.429586,"Default Known Flow Node","Known Flow",278955.088291,679184.774966,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002905","Nodes","-151631",21.000000,27.061210,"Default Known Flow Node","Known Flow",278296.506477,679221.845416,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003126","Nodes","-594634",21.000000,37.794989,"DDS demands","Known Flow",281083.964345,680155.639176,,0.000000,,,,-8.149999,,,,,-7.287875,-8.149999,,"",,,,"D1 PROFILE",,,,
"64402900003135","Nodes","-594654",21.000000,24.344968,"Default Known Flow Node","Known Flow",281035.136112,680757.777611,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003054","Nodes","-514680",21.000000,26.078016,"Default Known Flow Node","Known Flow",278156.506118,678854.845217,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002991","Nodes","-263174",21.000000,43.718235,"Default Known Flow Node","Known Flow",280650.582523,679920.781222,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003078","Nodes","-589099",21.000000,31.986367,"Default Known Flow Node","Known Flow",278573.187193,679219.888168,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003018","Nodes","-263263",21.000000,24.291186,"Default Known Flow Node","Known Flow",281091.717643,680823.087468,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003056","Nodes","-586164",21.000000,26.413287,"Default Known Flow Node","Known Flow",277432.688877,679092.244182,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000504","Nodes","504",21.000000,26.439847,"DDS demands","Known Flow",277472.297912,679117.560730,,0.000000,,,,-8.199999,,,,,-7.332586,-8.199999,,"",,,,"D1 PROFILE",,,,
"64402900000092","Nodes","92",21.000000,43.333182,"DDS demands","Known Flow",280658.036525,679872.839209,,0.000000,,,,-6.480000,,,,,-5.794532,-6.480000,,"",,,,"D1 PROFILE",,,,
"64402900003051","Nodes","-3059912",21.000000,43.620328,"Default Known Flow Node","Known Flow",280664.803408,679878.467121,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002990","Nodes","-263173",21.000000,43.695139,"Default Known Flow Node","Known Flow",280669.311218,679881.818684,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003094","Nodes","-593729",21.000000,45.027453,"Default Known Flow Node","Known Flow",280761.603924,679934.190813,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000036","Nodes","P07116387, Glasgow Road, 35.91",24.000000,41.746110,"CSEP DDS Matched","Known Flow",280543.696881,679801.887969,,0.000000,,,,,-35.909999,,,,-32.111365,-35.909999,,"",,,,,"DC PROFILE",,,
"64402900003057","Nodes","-587255",21.000000,26.375505,"Default Known Flow Node","Known Flow",277504.025318,679115.651192,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003058","Nodes","-587256",21.000000,26.386998,"Default Known Flow Node","Known Flow",277519.225805,679121.970969,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900003059","Nodes","-587258",21.000000,26.747752,"Default Known Flow Node","Known Flow",277588.319934,679129.715127,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000577","Nodes","P00086631, Glasgow Road, 49.9",25.000000,41.279605,"CSEP DDS Matched","Known Flow",280494.106420,679780.437029,,0.000000,,,,,-49.900003,,,,-44.621474,-49.900003,,"",,,,,"DC PROFILE",,,
"64402900000004","Nodes","Logger 7027, 23 Denny Road",21.000000,45.904758,"Val Log Post","Known Flow",280979.635468,680143.823320,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000006","Nodes",,21.000000,44.074118,"Default Known Flow Node","Known Flow",280700.263007,679903.921162,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000016","Nodes",,21.000000,23.654932,"Default Known Flow Node","Known Flow",281028.203157,680614.189937,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000028","Nodes",,21.000000,23.621355,"Default Known Flow Node","Known Flow",281053.588791,680616.683426,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000041","Nodes","Haypark DG, Tel, Clocked, Site ID 5107",21.000000,24.999999,"Default Known Pressure Node","Known Pressure",280995.967617,680850.087475,,2343.810086,,,,,,,,,719.156860,804.229974,,"",,,,,,,,
"64402900000042","Nodes","Dennyloanhead DG, Tel, Clocked, Site ID 5111",21.000000,46.999998,"Default Known Pressure Node","Known Pressure",280872.842584,679977.087237,,1387.709986,,,,,,,,,586.141048,655.478965,,"",,,,,,,,
"64402900000045","Nodes",,21.000000,46.175387,"DDS demands","Known Flow",281013.389858,680287.002430,,0.000000,,,,-8.319999,,,,,-7.439892,-8.319999,,"",,,,"D1 PROFILE",,,,
"64402900000047","Nodes",,21.000000,45.976178,"Default Known Flow Node","Known Flow",280905.669760,680042.287970,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000043","Nodes","Banknock DG, Tel, Clocked, Site ID 5102",21.000000,35.999999,"Default Known Pressure Node","Known Pressure",278561.655955,679285.220049,,4134.809959,,,,,,,,,1319.755666,1475.877034,,"",,,,,,,,
"64402900000049","Nodes","049",21.000000,45.586987,"DDS demands","Known Flow",280828.108572,680100.787271,,0.000000,,,-0.379999,-11.719999,,,,,-10.820036,-12.099999,,"",,,"C4 PROFILE","D1 PROFILE",,,,
"64402900000048","Nodes",,21.000000,45.668583,"Default Known Flow Node","Known Flow",280820.408247,680106.107113,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000055","Nodes","055",21.000000,45.305011,"DDS demands","Known Flow",280771.584968,680187.499356,,0.000000,,,,-13.170000,,,,,-11.776849,-13.170000,,"",,,,"D1 PROFILE",,,,
"64402900000056","Nodes",,21.000000,45.262518,"Default Known Flow Node","Known Flow",280818.394801,680184.210000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000010","Nodes",,21.000000,30.946489,"Default Known Flow Node","Known Flow",280088.894457,679565.319531,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000012","Nodes",,21.000000,23.957226,"Default Known Flow Node","Known Flow",279795.716291,679459.455097,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900000018","Nodes","018",21.000000,46.095110,"DDS demands","Known Flow",280859.092580,680247.087311,,0.000000,,,,-5.929999,,,,,-5.302711,-5.929999,,"",,,,"D1 PROFILE",,,,
"64402900000061","Nodes","061",21.000000,45.345302,"DDS demands","Known Flow",280749.213689,680239.174822,,0.000000,,,,-12.950000,,,,,-11.580122,-12.950000,,"",,,,"D1 PROFILE",,,,
"64402900002000","Nodes",,21.000000,25.411501,"Default Known Flow Node","Known Flow",277246.182597,679056.677987,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002002","Nodes",,21.000000,25.645004,"Default Known Flow Node","Known Flow",277304.414613,679092.353997,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002003","Nodes",,21.000000,25.556985,"Default Known Flow Node","Known Flow",277319.765617,679057.639987,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002004","Nodes",,21.000000,25.177482,"DDS demands","Known Flow",277317.555447,679147.011874,,0.000000,,,,-7.669999,,,,,-6.858651,-7.669999,,"",,,,"D1 PROFILE",,,,
"64402900002007","Nodes",,21.000000,26.732654,"Default Known Flow Node","Known Flow",277627.326701,679137.174009,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002008","Nodes",,21.000000,26.732654,"Default Known Flow Node","Known Flow",277625.378700,679146.463011,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002014","Nodes",,21.000000,26.505331,"Default Known Flow Node","Known Flow",277367.966630,679058.828988,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002016","Nodes",,21.000000,26.267119,"Default Known Flow Node","Known Flow",277355.138627,679051.989986,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002017","Nodes",,21.000000,26.135340,"Default Known Flow Node","Known Flow",277303.203612,678968.836963,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002021","Nodes",,21.000000,26.776565,"Default Known Flow Node","Known Flow",277624.111700,679152.517013,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002015","Nodes",,21.000000,26.438016,"Default Known Flow Node","Known Flow",277469.083658,679118.466004,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002024","Nodes",,21.000000,25.341593,"Default Known Flow Node","Known Flow",277206.041586,679040.902983,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002030","Nodes",,21.000000,27.217547,"Default Known Flow Node","Known Flow",277949.310788,679233.975035,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002031","Nodes",,21.000000,26.008697,"Default Known Flow Node","Known Flow",278120.559835,678848.309930,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002032","Nodes",,21.000000,26.056712,"Default Known Flow Node","Known Flow",278126.251836,678850.233931,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002036","Nodes",,21.000000,26.304549,"Default Known Flow Node","Known Flow",278319.343889,678736.120900,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002211","Nodes",,21.000000,26.520971,"Default Known Flow Node","Known Flow",278375.173122,678857.562622,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002041","Nodes",,21.000000,26.234908,"Default Known Flow Node","Known Flow",278106.883831,679210.255029,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002187","Nodes",,21.000000,26.293784,"Default Known Flow Node","Known Flow",278106.485604,679170.233257,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002043","Nodes",,21.000000,26.662805,"Default Known Flow Node","Known Flow",278136.008839,678977.149965,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002045","Nodes",,21.000000,26.733525,"Default Known Flow Node","Known Flow",278164.385847,679017.843976,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002046","Nodes",,21.000000,26.733525,"Default Known Flow Node","Known Flow",278146.331842,679042.927983,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002047","Nodes",,21.000000,26.361103,"Default Known Flow Node","Known Flow",278115.750833,678948.477958,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002049","Nodes",,21.000000,27.279133,"Default Known Flow Node","Known Flow",278270.102875,679149.864012,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002050","Nodes",,21.000000,27.279133,"DDS demands","Known Flow",278283.054879,679151.061013,,0.000000,,-26.429999,,,,,,,-23.634177,-26.429999,,"",,"C2 PROFILE",,,,,,
"64402900002051","Nodes",,21.000000,27.244600,"Default Known Flow Node","Known Flow",278275.366877,679003.477973,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002052","Nodes",,21.000000,27.244600,"Default Known Flow Node","Known Flow",278290.141881,679003.634973,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002053","Nodes",,21.000000,27.444553,"Default Known Flow Node","Known Flow",278274.625877,679029.293980,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002193","Nodes",,21.000000,27.598568,"Default Known Flow Node","Known Flow",278282.818879,679057.902987,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002055","Nodes",,21.000000,27.061210,"Default Known Flow Node","Known Flow",278299.127883,679219.056031,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002221","Nodes",,21.000000,27.068422,"Default Known Flow Node","Known Flow",278297.811012,679218.807214,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002057","Nodes",,21.000000,27.493478,"Default Known Flow Node","Known Flow",278278.991878,679030.917980,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002059","Nodes",,21.000000,28.097775,"Default Known Flow Node","Known Flow",278325.802891,679103.428000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002060","Nodes",,21.000000,28.097775,"Default Known Flow Node","Known Flow",278325.312890,679098.927999,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002062","Nodes",,21.000000,28.097775,"Default Known Flow Node","Known Flow",278330.860892,679101.052999,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002064","Nodes",,21.000000,29.323176,"Default Known Flow Node","Known Flow",278345.547896,679181.195021,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002065","Nodes",,21.000000,28.512972,"Default Known Flow Node","Known Flow",278354.751899,679147.125012,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002176","Nodes",,21.000000,29.181233,"Default Known Flow Node","Known Flow",278422.721806,679177.726742,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002071","Nodes",,21.000000,26.349409,"Default Known Flow Node","Known Flow",278179.810851,678882.106940,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002072","Nodes",,21.000000,26.211200,"Default Known Flow Node","Known Flow",278299.362883,678831.261926,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002074","Nodes",,21.000000,26.211200,"Default Known Flow Node","Known Flow",278302.236884,678825.401924,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002076","Nodes",,21.000000,26.618600,"Default Known Flow Node","Known Flow",278359.316900,678897.094944,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002077","Nodes",,21.000000,26.618600,"Default Known Flow Node","Known Flow",278362.461901,678894.558943,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002078","Nodes",,21.000000,26.107134,"Default Known Flow Node","Known Flow",278392.846909,678702.209891,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002082","Nodes",,21.000000,24.240129,"Default Known Flow Node","Known Flow",277959.130791,679129.850007,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002083","Nodes",,21.000000,24.300774,"Default Known Flow Node","Known Flow",277954.358790,679164.910016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002084","Nodes",,21.000000,24.374983,"Default Known Flow Node","Known Flow",277974.783795,679171.132018,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002085","Nodes",,21.000000,24.330947,"Default Known Flow Node","Known Flow",277976.223796,679161.914016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002087","Nodes",,21.000000,24.845801,"Default Known Flow Node","Known Flow",278030.196810,679161.531016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002089","Nodes",,21.000000,27.218085,"Default Known Flow Node","Known Flow",278029.780810,679247.740039,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002136","Nodes",,21.000000,26.366842,"Default Known Flow Node","Known Flow",278215.585267,678902.142806,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002093","Nodes",,21.000000,28.124142,"Default Known Flow Node","Known Flow",278295.659882,679103.223000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002094","Nodes",,21.000000,27.863514,"Default Known Flow Node","Known Flow",278305.079885,679095.388998,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002096","Nodes",,21.000000,27.839386,"Default Known Flow Node","Known Flow",278339.704894,678981.121966,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002097","Nodes",,21.000000,27.839386,"Default Known Flow Node","Known Flow",278346.042896,678983.351967,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002098","Nodes",,21.000000,28.613149,"Default Known Flow Node","Known Flow",278376.977905,679123.719005,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002099","Nodes",,21.000000,28.613149,"Default Known Flow Node","Known Flow",278378.426905,679118.892004,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002100","Nodes",,21.000000,28.188299,"DDS demands","Known Flow",278381.952906,679076.114992,,0.000000,,,,-10.020000,,,,,-8.960063,-10.020000,,"",,,,"D1 PROFILE",,,,
"64402900002102","Nodes",,21.000000,28.724427,"Default Known Flow Node","Known Flow",278404.617912,679129.138007,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002103","Nodes",,21.000000,28.724427,"Default Known Flow Node","Known Flow",278407.778913,679129.669007,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002104","Nodes",,21.000000,29.346207,"Default Known Flow Node","Known Flow",278393.604909,679265.223044,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002107","Nodes",,21.000000,28.108945,"Default Known Flow Node","Known Flow",278350.343897,679057.341987,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002109","Nodes",,21.000000,26.310553,"Default Known Flow Node","Known Flow",278110.622832,678885.411940,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002110","Nodes",,21.000000,26.310553,"Default Known Flow Node","Known Flow",278113.198833,678877.360938,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002204","Nodes",,21.000000,25.558156,"Default Known Flow Node","Known Flow",278227.889864,678681.109885,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002233","Nodes",,21.000000,26.610383,"Default Known Flow Node","Known Flow",278319.916889,678909.018947,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002114","Nodes",,21.000000,24.288396,"DDS demands","Known Flow",277946.672787,679162.658016,,0.000000,,,,-5.409999,,,,,-4.837718,-5.409999,,"",,,,"D1 PROFILE",,,,
"64402900002183","Nodes",,21.000000,24.293502,"Default Known Flow Node","Known Flow",277949.876788,679163.469016,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002117","Nodes",,21.000000,27.130403,"Default Known Flow Node","Known Flow",278036.482812,679224.700033,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002119","Nodes",,21.000000,27.049787,"Default Known Flow Node","Known Flow",278192.283854,678959.227961,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002048","Nodes",,21.000000,26.877351,"Default Known Flow Node","Known Flow",278171.903849,678991.517969,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002121","Nodes",,21.000000,27.728896,"Default Known Flow Node","Known Flow",278290.087881,679102.215999,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002124","Nodes",,21.000000,27.671088,"Default Known Flow Node","Known Flow",278333.015893,679026.970979,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002125","Nodes",,21.000000,29.190237,"Default Known Flow Node","Known Flow",278421.438917,679188.295023,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002175","Nodes",,21.000000,29.186134,"Default Known Flow Node","Known Flow",278423.708820,679184.063679,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002127","Nodes",,21.000000,24.263214,"DDS demands","Known Flow",277901.652775,679143.966011,,0.000000,,,,-15.250000,,,,,-13.636823,-15.250000,,"",,,,"D1 PROFILE",,,,
"64402900002129","Nodes",,21.000000,24.351355,"Default Known Flow Node","Known Flow",277887.639771,679177.301020,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002130","Nodes",,21.000000,26.006474,"Default Known Flow Node","Known Flow",278117.646834,678846.926930,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002131","Nodes",,21.000000,25.870140,"Default Known Flow Node","Known Flow",278055.471817,678822.993923,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002132","Nodes",,21.000000,26.310553,"Default Known Flow Node","Known Flow",278106.893831,678900.862945,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002134","Nodes",,21.000000,26.360774,"Default Known Flow Node","Known Flow",278121.289835,678929.275952,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002092","Nodes",,21.000000,26.366842,"Default Known Flow Node","Known Flow",278215.820861,678900.761945,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002139","Nodes",,21.000000,26.516049,"Default Known Flow Node","Known Flow",278359.027900,678853.402932,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002140","Nodes",,21.000000,26.516049,"Default Known Flow Node","Known Flow",278353.627898,678857.814933,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002141","Nodes",,21.000000,27.131404,"DDS demands","Known Flow",277994.053800,679247.158039,,0.000000,,,,-10.270000,,,,,-9.183618,-10.270000,,"",,,,"D1 PROFILE",,,,
"64402900002142","Nodes",,21.000000,27.087552,"Default Known Flow Node","Known Flow",278007.322804,679218.425031,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002144","Nodes",,21.000000,24.845801,"Default Known Flow Node","Known Flow",278008.203804,679153.893013,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64402900002145","Nodes",,21.000000,25.700730,"DDS demands","Known Flow",278080.018824,679202.811027,,0.000000,,,,-6.979999,,,,,-6.241640,-6.979999,,"",,,,"D1 PROFILE",,,,
