"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"644002-1462507","Nodes","-1462507","21.000000","37.636412","Default Known Flow Node","Known Flow","271501.250000","678280.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000980","Nodes","980","21.000000","37.174398","Default Known Flow Node","Known Flow","271884.875000","678109.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000065","Nodes","65","21.000000","42.141034","DDS demands","Known Flow","271687.125000","678049.000000","0.000000","","","","","","-1.490000","","","","","","","","-1.332384","-1.490000","","","","","","","D1 PROFILE","","","","","","",""
"644002-973","Nodes","-973","21.000000","35.399711","Default Known Flow Node","Known Flow","271900.250000","678420.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-864","Nodes","-864","21.000000","36.799176","Default Known Flow Node","Known Flow","271958.500000","678119.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1463007","Nodes","-1463007","21.000000","37.174398","Default Known Flow Node","Known Flow","271888.625000","678109.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-326932","Nodes","-326932","21.000000","37.154660","Default Known Flow Node","Known Flow","271880.625000","678105.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000069","Nodes","69","21.000000","41.899694","Default Known Flow Node","Known Flow","271700.750000","678049.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462796","Nodes","-1462796","21.000000","41.899694","Default Known Flow Node","Known Flow","271701.875000","678047.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462644","Nodes","-1462644","21.000000","42.141034","Default Known Flow Node","Known Flow","271689.500000","678044.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001001","Nodes","1001","21.000000","43.540162","Default Known Flow Node","Known Flow","271638.625000","678015.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000972","Nodes","972","21.000000","43.183786","Default Known Flow Node","Known Flow","271653.500000","678019.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-819","Nodes","-819","21.000000","43.168396","Default Known Flow Node","Known Flow","271654.250000","678019.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462934","Nodes","-1462934","21.000000","43.446640","Default Known Flow Node","Known Flow","271587.375000","678016.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-326944","Nodes","-326944","21.000000","43.447080","Default Known Flow Node","Known Flow","271581.625000","678011.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000887","Nodes","Kilsyth DG,Profiled,Telephone,Pmac5326,Fogger","21.000000","44.000001","Default Known Pressure Node","Known Pressure","271638.375000","678012.250000","999998.967025","","","","","","","","","","","","","","2774.946162","3103.210693","","","","","","","","","","","","","",""
"64400200000067","Nodes","67","21.000000","42.826486","Default Known Flow Node","Known Flow","271672.000000","678026.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000990","Nodes","990","21.000000","36.911738","Default Known Flow Node","Known Flow","271714.750000","678175.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000991","Nodes","991","21.000000","37.127377","Default Known Flow Node","Known Flow","271699.875000","678235.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-4904579","Nodes","-4904579","21.000000","36.911738","Default Known Flow Node","Known Flow","271707.000000","678210.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-915","Nodes","-915","21.000000","36.911738","Default Known Flow Node","Known Flow","271712.750000","678181.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462780","Nodes","-1462780","21.000000","36.782417","Default Known Flow Node","Known Flow","271709.750000","678174.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000128","Nodes","128","21.000000","35.398708","DDS demands","Known Flow","271920.750000","678415.625000","0.000000","","","","","","-0.799999","","","","","","","","-0.715374","-0.799999","","","","","","","D1 PROFILE","","","","","","",""
"644002-1463035","Nodes","-1463035","21.000000","35.398708","Default Known Flow Node","Known Flow","271921.625000","678420.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462920","Nodes","-1462920","21.000000","35.399711","Default Known Flow Node","Known Flow","271901.125000","678420.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000964","Nodes","964","21.000000","42.781469","DDS demands","Known Flow","271662.875000","677989.375000","0.000000","-15.999999","","","","","","","","","","","","","-14.307486","-15.999999","","C1 PROFILE","","","","","","","","","","","",""
"644002-870","Nodes","-870","21.000000","36.619714","Default Known Flow Node","Known Flow","272006.625000","678127.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-326848","Nodes","-326848","21.000000","36.611647","Default Known Flow Node","Known Flow","272010.125000","678127.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-307","Nodes","-307","21.000000","31.731697","Default Known Flow Node","Known Flow","271127.250000","678671.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462475","Nodes","-1462475","21.000000","31.731697","Default Known Flow Node","Known Flow","271144.750000","678674.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462758","Nodes","-1462758","21.000000","31.775682","Default Known Flow Node","Known Flow","271076.250000","678661.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-345","Nodes","-345","21.000000","31.634140","Default Known Flow Node","Known Flow","271659.500000","677296.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000542","Nodes","542","21.000000","31.504961","DDS demands","Known Flow","271661.875000","677293.375000","0.000000","","","","","","-9.100000","","","","","","","","-8.137383","-9.100000","","","","","","","D1 PROFILE","","","","","","",""
"644002-1462890","Nodes","-1462890","21.000000","31.634140","Default Known Flow Node","Known Flow","271659.625000","677295.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-346","Nodes","-346","21.000000","31.623831","Default Known Flow Node","Known Flow","271661.625000","677296.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462665","Nodes","-1462665","21.000000","31.623831","Default Known Flow Node","Known Flow","271661.500000","677297.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-336","Nodes","-336","21.000000","31.614296","Default Known Flow Node","Known Flow","271683.000000","677274.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000197","Nodes","197","21.000000","31.041476","DDS demands","Known Flow","271612.625000","677223.125000","0.000000","","","","","","-8.550000","","","","","","","","-7.645563","-8.550000","","","","","","","D1 PROFILE","","","","","","",""
"644002-455","Nodes","-455","21.000000","32.398344","Default Known Flow Node","Known Flow","272085.000000","677478.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-446","Nodes","-446","21.000000","32.267683","Default Known Flow Node","Known Flow","272092.750000","677472.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-443","Nodes","-443","21.000000","32.267683","Default Known Flow Node","Known Flow","272085.625000","677463.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-442","Nodes","-442","21.000000","32.476907","Default Known Flow Node","Known Flow","272189.625000","677452.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462832","Nodes","-1462832","21.000000","32.476907","Default Known Flow Node","Known Flow","272177.250000","677462.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1463005","Nodes","-1463005","21.000000","32.476907","Default Known Flow Node","Known Flow","272201.125000","677443.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000085","Nodes","85","21.000000","32.243691","DDS demands","Known Flow","272106.250000","677448.250000","0.000000","","","","","","-14.160000","","","","","","","","-12.662125","-14.160000","","","","","","","D1 PROFILE","","","","","","",""
"644002-444","Nodes","-444","21.000000","32.267683","Default Known Flow Node","Known Flow","272099.875000","677467.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-50","Nodes","-50","21.000000","27.441582","Default Known Flow Node","Known Flow","270103.125000","677689.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-69","Nodes","-69","21.000000","27.791906","Default Known Flow Node","Known Flow","270181.875000","677871.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462767","Nodes","-1462767","21.000000","27.791906","Default Known Flow Node","Known Flow","270182.875000","677869.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-72","Nodes","-72","21.000000","27.835723","Default Known Flow Node","Known Flow","270188.375000","677875.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462579","Nodes","-1462579","21.000000","27.791906","Default Known Flow Node","Known Flow","270193.625000","677869.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462655","Nodes","-1462655","21.000000","27.835723","Default Known Flow Node","Known Flow","270187.375000","677877.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000899","Nodes","Low Craigends DG,Profiled,Pmac5327","21.000000","38.000000","Default Known Pressure Node","Known Pressure","272267.750000","677506.750000","999998.967025","","","","","","","","","","","","","","344.938562","385.743346","","","","","","","","","","","","","",""
"64400200000977","Nodes","977","21.000000","37.907908","Default Known Flow Node","Known Flow","272263.250000","677506.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462969","Nodes","-1462969","21.000000","32.614786","Default Known Flow Node","Known Flow","272588.375000","677739.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-641","Nodes","-641","21.000000","32.605625","Default Known Flow Node","Known Flow","272586.125000","677741.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000105","Nodes","105","21.000000","32.139098","DDS demands","Known Flow","272671.625000","677737.250000","0.000000","","","","","","-9.649999","","","","","","","","-8.629202","-9.649999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000276","Nodes","276","21.000000","38.346739","DDS demands","Known Flow","270963.625000","678154.500000","0.000000","","","","","","-18.290000","","","","","","","","-16.355246","-18.290000","","","","","","","D1 PROFILE","","","","","","",""
"644002-182","Nodes","-182","21.000000","38.116326","Default Known Flow Node","Known Flow","270930.125000","678196.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462791","Nodes","-1462791","21.000000","38.346739","Default Known Flow Node","Known Flow","270967.250000","678149.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462826","Nodes","-1462826","21.000000","37.900383","Default Known Flow Node","Known Flow","270917.000000","678168.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-258","Nodes","-258","21.000000","35.363365","Default Known Flow Node","Known Flow","270984.625000","678477.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-155","Nodes","-155","21.000000","41.272467","Default Known Flow Node","Known Flow","270962.000000","678153.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-137","Nodes","-137","21.000000","40.179384","Default Known Flow Node","Known Flow","271174.250000","678115.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462932","Nodes","-1462932","21.000000","39.749340","Default Known Flow Node","Known Flow","271232.375000","678062.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-196","Nodes","-196","21.000000","40.899932","Default Known Flow Node","Known Flow","271102.625000","678224.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-47","Nodes","-47","21.000000","27.248566","Default Known Flow Node","Known Flow","270726.000000","677672.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001012","Nodes","1012, ""317959"", ""SOUTH DRUMBRECK ROAD"", 73.29","22.999998","26.854327","CSEP DDS Matched","Known Flow","270801.500000","677673.000000","0.000000","","","","","","","-72.999998","","","","","","","-65.277907","-72.999998","","","","","","","","DC PROFILE","","","","","",""
"644002-262","Nodes","-262","21.000000","35.363365","Default Known Flow Node","Known Flow","270987.250000","678481.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-230","Nodes","-230","21.000000","33.027184","Default Known Flow Node","Known Flow","271183.875000","678385.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-798","Nodes","-798","21.000000","34.800507","Default Known Flow Node","Known Flow","272110.125000","677996.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-4904570","Nodes","-4904570","21.000000","35.923910","Default Known Flow Node","Known Flow","271678.375000","678541.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-859","Nodes","-859","21.000000","41.653525","Default Known Flow Node","Known Flow","271575.750000","678111.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-4904540","Nodes","-4904540","21.000000","27.580147","Default Known Flow Node","Known Flow","270120.905800","677697.063608","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-51","Nodes","-51","21.000000","27.580147","Default Known Flow Node","Known Flow","270120.810281","677697.268290","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-536","Nodes","-536","21.000000","37.330115","Default Known Flow Node","Known Flow","271801.250000","677612.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-539","Nodes","-539","21.000000","37.330115","Default Known Flow Node","Known Flow","271798.625000","677614.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000544","Nodes","544","21.000000","31.089279","DDS demands","Known Flow","271590.750000","677267.125000","0.000000","","","","","","-4.590000","","","","","","","","-4.104460","-4.590000","","","","","","","D1 PROFILE","","","","","","",""
"644002-392","Nodes","-392","21.000000","33.592643","Default Known Flow Node","Known Flow","272530.375000","677378.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-939","Nodes","-939","21.000000","39.114317","Default Known Flow Node","Known Flow","271529.125000","678205.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-932","Nodes","-932","21.000000","39.114317","Default Known Flow Node","Known Flow","271536.250000","678193.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-377","Nodes","-377","21.000000","33.734844","Default Known Flow Node","Known Flow","272494.500000","677354.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462607","Nodes","-1462607","21.000000","33.908708","Default Known Flow Node","Known Flow","272440.000000","677335.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-292","Nodes","-292","21.000000","33.435973","Default Known Flow Node","Known Flow","271128.000000","678592.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-5","Nodes","-5","21.000000","29.441109","Default Known Flow Node","Known Flow","270059.125000","677323.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462967","Nodes","-1462967","21.000000","34.751241","Default Known Flow Node","Known Flow","272018.750000","677762.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-832","Nodes","-832","21.000000","43.014290","Default Known Flow Node","Known Flow","271367.750000","678059.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462602","Nodes","-1462602","21.000000","39.114317","Default Known Flow Node","Known Flow","271526.250000","678188.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462956","Nodes","-1462956","21.000000","39.114317","Default Known Flow Node","Known Flow","271545.125000","678199.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-404","Nodes","-404","21.000000","34.335556","Default Known Flow Node","Known Flow","272426.000000","677390.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-374","Nodes","-374","21.000000","34.205164","Default Known Flow Node","Known Flow","272411.250000","677348.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000833","Nodes","","21.000000","43.317714","DDS demands","Known Flow","270932.173657","677938.876538","0.000000","","-24.999999","","","","-1.200000","","","","","","","","-23.428508","-26.199999","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"644002-747","Nodes","-747","21.000000","43.373896","Default Known Flow Node","Known Flow","271307.375000","677886.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-395","Nodes","-395","21.000000","33.908708","Default Known Flow Node","Known Flow","272521.375000","677381.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-778","Nodes","-778","21.000000","35.096784","Default Known Flow Node","Known Flow","271971.250000","677940.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-777","Nodes","-777","21.000000","35.096784","Default Known Flow Node","Known Flow","271974.250000","677940.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-457","Nodes","-457","21.000000","35.411846","Default Known Flow Node","Known Flow","272341.125000","677480.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-464","Nodes","-464","21.000000","33.619705","Default Known Flow Node","Known Flow","271778.125000","677492.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000335","Nodes","335","21.000000","34.912354","DDS demands","Known Flow","271959.625000","677919.250000","0.000000","-4.030000","","","","","-8.720000","","","","","","","","-11.401278","-12.750001","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"64400200000294","Nodes","294","21.000000","33.035380","DDS demands","Known Flow","272587.625000","677356.875000","0.000000","","","","","","-5.019999","","","","","","","","-4.488973","-5.019999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000236","Nodes","236","21.000000","32.917379","DDS demands","Known Flow","272733.375000","677438.625000","0.000000","","","","","","-4.480000","","","","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","","","","",""
"644002-192","Nodes","-192","21.000000","41.015851","Default Known Flow Node","Known Flow","271174.000000","678211.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-410","Nodes","-410","21.000000","34.292086","Default Known Flow Node","Known Flow","272423.625000","677395.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462640","Nodes","-1462640","21.000000","34.248621","Default Known Flow Node","Known Flow","272368.750000","677369.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-297","Nodes","-297","21.000000","33.435973","Default Known Flow Node","Known Flow","271128.000000","678597.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-76","Nodes","-76","21.000000","43.501520","Default Known Flow Node","Known Flow","271159.875000","677909.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462660","Nodes","-1462660","21.000000","29.327251","Default Known Flow Node","Known Flow","272292.250000","677787.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462992","Nodes","-1462992","21.000000","34.292086","Default Known Flow Node","Known Flow","272421.625000","677400.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-419","Nodes","-419","21.000000","33.261515","Default Known Flow Node","Known Flow","272245.750000","677405.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001007","Nodes","1007, ""335056"", ""BARR FARM, MANSE ROAD"", 59.446 scmh","26.000000","33.257167","CSEP DDS Matched","Known Flow","272246.375000","677403.750000","0.000000","","","","","","","-52.400003","","","","","","","-46.857020","-52.400003","","","","","","","","DC PROFILE","","","","","",""
"644002-1462812","Nodes","-1462812","21.000000","34.118265","Default Known Flow Node","Known Flow","272466.625000","677311.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000878","Nodes","878","21.000000","33.445958","DDS demands","Known Flow","272519.250000","677335.875000","0.000000","","","","","","-8.529999","","","","","","","","-7.627678","-8.529999","","","","","","","D1 PROFILE","","","","","","",""
"644002-383","Nodes","-383","21.000000","33.373390","Default Known Flow Node","Known Flow","272532.750000","677369.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-223","Nodes","-223","21.000000","32.895919","Default Known Flow Node","Known Flow","271211.000000","678347.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462481","Nodes","-1462481","21.000000","34.205164","Default Known Flow Node","Known Flow","272417.500000","677333.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-881","Nodes","-881","21.000000","36.186374","Default Known Flow Node","Known Flow","272093.750000","678137.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-195","Nodes","-195","21.000000","40.899932","Default Known Flow Node","Known Flow","271101.875000","678222.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000874","Nodes","874","21.000000","27.288705","Default Known Flow Node","Known Flow","270791.250000","677682.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462942","Nodes","-1462942","21.000000","43.611657","Default Known Flow Node","Known Flow","271361.625000","678081.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-879","Nodes","-879","21.000000","36.186374","Default Known Flow Node","Known Flow","272093.875000","678134.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-274","Nodes","-274","21.000000","35.450768","Default Known Flow Node","Known Flow","270966.375000","678514.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-814","Nodes","-814","21.000000","35.105246","Default Known Flow Node","Known Flow","272030.375000","678013.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-739","Nodes","-739","21.000000","43.373896","Default Known Flow Node","Known Flow","271317.625000","677874.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-413","Nodes","-413","21.000000","34.335556","Default Known Flow Node","Known Flow","272473.125000","677398.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462689","Nodes","-1462689","21.000000","32.454415","Default Known Flow Node","Known Flow","271962.125000","677300.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000184","Nodes","184","21.000000","31.503605","DDS demands","Known Flow","271923.625000","677489.000000","0.000000","","","","","","-9.479999","","","","","","","","-8.477185","-9.479999","","","","","","","D1 PROFILE","","","","","","",""
"64400200001018","Nodes","1018","21.000000","43.321910","Default Known Flow Node","Known Flow","270918.406250","677932.562500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001030","Nodes","1030","21.000000","44.217428","Default Known Flow Node","Known Flow","271226.125000","678022.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000254","Nodes","254","21.000000","31.828959","Default Known Flow Node","Known Flow","272511.468750","677811.062500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000432","Nodes","432","21.000000","32.198321","Default Known Flow Node","Known Flow","272112.812500","677442.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000903","Nodes","903","21.000000","33.496999","Default Known Flow Node","Known Flow","272561.952062","677558.839996","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000917","Nodes","917","21.000000","40.607637","Default Known Flow Node","Known Flow","270940.750000","678138.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001033","Nodes","1033","21.000000","29.810030","Default Known Flow Node","Known Flow","270193.593750","677420.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000603","Nodes","603","21.000000","29.643914","Default Known Flow Node","Known Flow","270113.875000","677377.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001032","Nodes","1032","21.000000","29.580094","Default Known Flow Node","Known Flow","270068.218750","677353.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
