"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64300800000845","Nodes","845","21.000000","36.637176","DDS demands","Known Flow","333272.103815","672301.335527","","0.000000","","","","","","-6.229999","","","","","","","","-5.570977","-6.229999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000797","Nodes","797","21.000000","34.644947","Default Known Flow Node","Known Flow","333327.731857","671985.210063","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000793","Nodes","793","21.000000","35.276550","Default Known Flow Node","Known Flow","333311.981853","672104.210095","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000849","Nodes","849","21.000000","35.198431","DDS demands","Known Flow","333371.981869","672155.335109","","0.000000","","","","","","-3.209999","","","","","","","","-2.870439","-3.209999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000850","Nodes","850","21.000000","35.051525","DDS demands","Known Flow","333395.856876","672127.460102","","0.000000","","","","","","-7.050000","","","","","","","","-6.304236","-7.050000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000792","Nodes","792","21.000000","34.975991","Default Known Flow Node","Known Flow","333381.867753","672116.446278","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020059","Nodes","-142","21.000000","36.701433","Default Known Flow Node","Known Flow","333007.606770","672011.835070","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001204","Nodes","1204","21.000000","37.519617","Default Known Flow Node","Known Flow","333057.231784","672232.960130","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000990","Nodes","990","21.000000","38.392844","DDS demands","Known Flow","333109.856798","672272.960141","","0.000000","","","","","","-7.020000","","","","","","","","-6.277409","-7.020000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001153","Nodes","1153","21.000000","38.350178","Default Known Flow Node","Known Flow","333087.731792","672302.960149","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020156","Nodes","-176","21.000000","39.254926","Default Known Flow Node","Known Flow","333071.786633","672128.912923","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000505","Nodes","505","21.000000","39.485388","DDS demands","Known Flow","333276.601891","672469.093036","","0.000000","","","","","","-12.780000","","","","","","","","-11.428104","-12.780000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800020146","Nodes","-1463189","21.000000","39.485388","Default Known Flow Node","Known Flow","333277.731844","672467.710194","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000510","Nodes","510","21.000000","35.270801","DDS demands","Known Flow","333358.356866","672358.085164","","0.000000","","","","","","-20.379998","","","","","","","","-18.224160","-20.379998","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000511","Nodes","511","21.000000","35.094861","DDS demands","Known Flow","333366.356868","672428.460183","","0.000000","","","","","","-16.870000","","","","","","","","-15.085456","-16.870000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000508","Nodes","508","21.000000","36.287457","DDS demands","Known Flow","333289.106847","672316.460153","","0.000000","","","","","","-11.560000","","","","","","","","-10.337159","-11.560000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001027","Nodes","1027","21.000000","34.354032","DDS demands","Known Flow","333440.731888","672382.960171","","0.000000","","","","","","-3.880000","","","","","","","","-3.469565","-3.880000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800020105","Nodes","-1462892","21.000000","34.354032","Default Known Flow Node","Known Flow","333438.606887","672381.960171","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000861","Nodes","861","21.000000","34.983100","DDS demands","Known Flow","333404.731878","672197.585121","","0.000000","","","","","","-8.479999","","","","","","","","-7.582967","-8.479999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800020158","Nodes","-189","21.000000","34.722400","Default Known Flow Node","Known Flow","333443.501907","672158.098726","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000868","Nodes","868","21.000000","34.697574","DDS demands","Known Flow","333468.731896","672123.210100","","0.000000","","","","","","-7.409999","","","","","","","","-6.626154","-7.409999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000788","Nodes","788","21.000000","34.654662","Default Known Flow Node","Known Flow","333494.356903","672132.960103","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000858","Nodes","858","21.000000","35.778685","DDS demands","Known Flow","333407.356879","672255.210136","","0.000000","","","","","","-7.210000","","","","","","","","-6.447311","-7.210000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000782","Nodes","782","21.000000","35.778685","Default Known Flow Node","Known Flow","333422.356883","672265.710139","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000785","Nodes","785","21.000000","35.778685","Default Known Flow Node","Known Flow","333415.356881","672243.960133","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000864","Nodes","864","21.000000","34.722038","DDS demands","Known Flow","333446.231889","672154.085109","","0.000000","","","","","","-2.549999","","","","","","","","-2.280255","-2.549999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000796","Nodes","796","21.000000","34.722038","Default Known Flow Node","Known Flow","333457.196003","672138.251180","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000856","Nodes","856","21.000000","35.449326","DDS demands","Known Flow","333252.981837","672123.085100","","0.000000","","","","","","-5.379999","","","","","","","","-4.810892","-5.379999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001145","Nodes","1145","21.000000","35.592841","Default Known Flow Node","Known Flow","333213.981826","672188.335118","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001146","Nodes","1146","21.000000","37.424381","Default Known Flow Node","Known Flow","333178.481817","672119.085099","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000506","Nodes","506","21.000000","38.899940","DDS demands","Known Flow","333219.731828","672276.835142","","0.000000","","","","","","-8.899999","","","","","","","","-7.958538","-8.899999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000507","Nodes","507","21.000000","38.932068","DDS demands","Known Flow","333203.981824","672255.710136","","0.000000","","","","","","-7.469999","","","","","","","","-6.679807","-7.469999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001150","Nodes","1150","21.000000","38.805764","Default Known Flow Node","Known Flow","333191.606820","672247.335134","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000988","Nodes","988","21.000000","38.635647","DDS demands","Known Flow","333171.231815","672258.835137","","0.000000","","","","","","-18.440000","","","","","","","","-16.489378","-18.440000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001151","Nodes","1151","21.000000","38.536988","Default Known Flow Node","Known Flow","333143.231807","672238.335132","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001156","Nodes","1156","21.000000","38.283439","Default Known Flow Node","Known Flow","333136.644056","672305.611915","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000501","Nodes","501","21.000000","39.831729","DDS demands","Known Flow","333128.606803","672404.595000","","0.000000","","","","","","-12.289999","","","","","","","","-10.989937","-12.289999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000503","Nodes","503","21.000000","39.646078","DDS demands","Known Flow","333183.731818","672436.710186","","0.000000","","","","","","-19.050000","","","","","","","","-17.034851","-19.050000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000504","Nodes","504","21.000000","39.645256","DDS demands","Known Flow","333189.981820","672426.710183","","0.000000","","","","","","-5.680000","","","","","","","","-5.079157","-5.680000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800020168","Nodes","-262","21.000000","39.831449","Default Known Flow Node","Known Flow","333128.606803","672405.585177","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001124","Nodes","1124","21.000000","36.666929","Default Known Flow Node","Known Flow","333007.521897","672009.458636","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001203","Nodes","1203","21.000000","38.157677","Default Known Flow Node","Known Flow","332996.481767","672099.085094","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001248","Nodes","1248","21.000000","38.772513","Default Known Flow Node","Known Flow","333092.981793","672105.460096","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001155","Nodes","1155","21.000000","38.132111","Default Known Flow Node","Known Flow","333110.106798","672321.210154","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001152","Nodes","1152","21.000000","38.490858","Default Known Flow Node","Known Flow","333134.231805","672251.835135","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001154","Nodes","1154","21.000000","38.283439","Default Known Flow Node","Known Flow","333127.856803","672299.085148","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001190","Nodes","1190","21.000000","39.992348","Default Known Flow Node","Known Flow","333149.976518","672337.092485","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000007","Nodes","Stoneyhill DG, Tel, Clocked, Site ID 5742","21.000000","40.000000","Default Known Pressure Node","Known Pressure","333148.356808","672339.335159","","1869.160078","","","","","","","","","","","","","","632.794757","707.651613","","","","","","","","","","","","","","",""
"64300800001147","Nodes","1147","21.000000","37.424381","Default Known Flow Node","Known Flow","333140.981806","672186.585118","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020070","Nodes","-1462560","21.000000","39.963121","Default Known Flow Node","Known Flow","333153.606810","672342.710160","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001149","Nodes","1149","21.000000","38.805764","Default Known Flow Node","Known Flow","333195.606821","672240.710132","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000860","Nodes","860","21.000000","35.261357","DDS demands","Known Flow","333280.856844","672052.210081","","0.000000","","","","","","-4.670000","","","","","","","","-4.175997","-4.670000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000794","Nodes","794","21.000000","35.276550","Default Known Flow Node","Known Flow","333304.731851","672107.085096","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000783","Nodes","783","21.000000","35.780572","Default Known Flow Node","Known Flow","333375.231870","672300.210149","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000791","Nodes","791","21.000000","35.018887","Default Known Flow Node","Known Flow","333372.981870","672129.710102","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000870","Nodes","870","21.000000","34.667397","DDS demands","Known Flow","333410.481880","672076.585088","","0.000000","","","","","","-2.679999","","","","","","","","-2.396503","-2.679999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000790","Nodes","790","21.000000","34.671721","Default Known Flow Node","Known Flow","333407.106879","672065.710085","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000779","Nodes","779","21.000000","33.895907","Default Known Flow Node","Known Flow","333462.856894","672349.585162","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000781","Nodes","781","21.000000","33.895907","Default Known Flow Node","Known Flow","333449.856890","672341.085160","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000867","Nodes","867","21.000000","34.627801","DDS demands","Known Flow","333491.356902","672192.210119","","0.000000","","","","","","-4.179999","","","","","","","","-3.737830","-4.179999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000776","Nodes","776","21.000000","34.636062","Default Known Flow Node","Known Flow","333477.106898","672200.335121","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800002010","Nodes","2010,","21.000000","38.877538","DDS demands","Known Flow","333109.606798","672085.335090","","0.000000","","-34.339999","","","","","","","","","","","","-30.707442","-34.339999","","","","C2 PROFILE","","","","","","","","","","",""
"64300800000269","Nodes","269","21.000000","34.217699","DDS demands","Known Flow","333592.481929","672021.085073","","0.000000","","","","","","-23.939999","","","","","","","","-21.407576","-23.939999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001217","Nodes","1217","21.000000","34.248812","Default Known Flow Node","Known Flow","333533.981913","672006.335069","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000274","Nodes","274,","21.000000","34.321145","DDS demands","Known Flow","333706.856960","672016.460071","","0.000000","-0.460000","-14.959999","","","","-3.400000","","","","","","","","-16.829180","-18.819999","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"64300800000270","Nodes","270","21.000000","34.045895","DDS demands","Known Flow","333628.856939","672050.585081","","0.000000","","","","","","-0.910000","","","","","","","","-0.813738","-0.910000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001216","Nodes","1216","21.000000","34.174745","Default Known Flow Node","Known Flow","333599.107982","672026.458778","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000515","Nodes","515","21.000000","33.360449","Default Known Flow Node","Known Flow","333543.122916","672406.994178","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000596","Nodes","596","21.000000","33.360449","DDS demands","Known Flow","333546.628390","672399.859450","","0.000000","","","","","","-1.949999","","","","","","","","-1.743724","-1.949999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000805","Nodes","805","21.000000","22.862387","Default Known Flow Node","Known Flow","333857.982001","672276.460142","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001078","Nodes","1078,","21.000000","22.862387","DDS demands","Known Flow","333867.482004","672302.210149","","0.000000","-31.000000","","","","","-1.490000","","","","-22.309998","","","","-49.003142","-54.799999","","","C1 PROFILE","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"64300800000869","Nodes","869","21.000000","34.536116","DDS demands","Known Flow","333522.606910","672131.210103","","0.000000","","","","","","-5.260000","","","","","","","","-4.703586","-5.260000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000276","Nodes","276","21.000000","35.603214","DDS demands","Known Flow","333698.106958","672009.210069","","0.000000","","","","","","-28.420000","","","","","","","","-25.413673","-28.420000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000277","Nodes","277","21.000000","35.943406","DDS demands","Known Flow","333624.106938","671947.335053","","0.000000","","","","","","-3.299999","","","","","","","","-2.950918","-3.299999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000275","Nodes","275","21.000000","34.455767","Default Known Flow Node","Known Flow","333706.856960","672009.210069","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000271","Nodes","271","21.000000","31.622699","DDS demands","Known Flow","333651.106945","672081.710089","","0.000000","","","","","","-19.229999","","","","","","","","-17.195810","-19.229999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001211","Nodes","1211","21.000000","34.455767","Default Known Flow Node","Known Flow","333706.606960","672001.210067","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000933","Nodes","933","21.000000","33.728079","DDS demands","Known Flow","333503.356905","672378.335170","","0.000000","","","","","","-6.630000","","","","","","","","-5.928664","-6.630000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000934","Nodes","934","21.000000","33.385822","DDS demands","Known Flow","333565.731922","672306.585150","","0.000000","","","","","","-9.189999","","","","","","","","-8.217862","-9.189999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000246","Nodes","246,","21.000000","33.398551","DDS demands","Known Flow","333539.106915","672407.210178","","0.000000","-20.360000","","","","","-0.049999","","","","","","","","-18.250988","-20.410000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"64300800020167","Nodes","-260","21.000000","33.436775","Default Known Flow Node","Known Flow","333534.981914","672403.835177","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020166","Nodes","-256","21.000000","33.357918","Default Known Flow Node","Known Flow","333549.481918","672397.335175","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000244","Nodes","244","21.000000","33.363864","DDS demands","Known Flow","333542.981916","672403.085177","","0.000000","","","","","","-12.359999","","","","","","","","-11.052533","-12.359999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000247","Nodes","247","21.000000","33.220608","DDS demands","Known Flow","333571.856924","672377.585170","","0.000000","","","","","","-11.680000","","","","","","","","-10.444465","-11.680000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000250","Nodes","250","21.000000","33.128056","DDS demands","Known Flow","333685.481955","672404.835177","","0.000000","","","","","","-4.659999","","","","","","","","-4.167055","-4.659999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000248","Nodes","248","21.000000","32.935860","DDS demands","Known Flow","333628.856939","672291.335146","","0.000000","","","","","","-28.550000","","","","","","","","-25.529921","-28.550000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000249","Nodes","249","21.000000","32.824476","DDS demands","Known Flow","333667.856950","672367.085167","","0.000000","","","","","","-9.109999","","","","","","","","-8.146324","-9.109999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800020165","Nodes","-254","21.000000","32.557295","Default Known Flow Node","Known Flow","333722.856965","672383.835171","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000251","Nodes","251","21.000000","32.557295","DDS demands","Known Flow","333732.470940","672377.692909","","0.000000","","","","","","-13.090000","","","","","","","","-11.705312","-13.090000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000252","Nodes","252","21.000000","32.461843","DDS demands","Known Flow","333749.856972","672366.585167","","0.000000","","","","","","-20.700001","","","","","","","","-18.510311","-20.700001","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000732","Nodes","732","21.000000","33.252359","Default Known Flow Node","Known Flow","333564.481922","672376.835169","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000830","Nodes","830,","21.000000","30.537011","DDS demands","Known Flow","333770.481978","672454.460191","","0.000000","","-4.619999","","","","-15.120000","","","","","","","","-17.651861","-19.739999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"64300800020111","Nodes","-1462944","21.000000","30.537011","Default Known Flow Node","Known Flow","333751.231972","672469.210195","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000741","Nodes","741,","21.000000","31.045007","DDS demands","Known Flow","333856.982001","672401.585176","","0.000000","","","","","","-2.900000","","","","-8.060000","","","","-9.800629","-10.960000","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"64300800000831","Nodes","831","21.000000","30.457895","DDS demands","Known Flow","333775.481979","672462.835193","","0.000000","","","","","","-6.079999","","","","","","","","-5.436844","-6.079999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800020169","Nodes","-273","21.000000","30.454482","Default Known Flow Node","Known Flow","333776.731979","672461.585192","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020087","Nodes","-1462703","21.000000","30.947800","Default Known Flow Node","Known Flow","333869.982005","672413.585179","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000516","Nodes","516","21.000000","31.907648","Default Known Flow Node","Known Flow","333827.481993","672325.710155","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000739","Nodes","739","21.000000","32.214480","DDS demands","Known Flow","333805.606987","672331.335157","","0.000000","","","","","","-1.570000","","","","","","","","-1.403922","-1.570000","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000738","Nodes","738","21.000000","31.882269","Default Known Flow Node","Known Flow","333826.106993","672322.585155","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000263","Nodes","263","21.000000","33.273478","DDS demands","Known Flow","333729.981967","672125.460101","","0.000000","","","","","","-2.049999","","","","","","","","-1.833146","-2.049999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800001079","Nodes","1079","21.000000","23.056826","Default Known Flow Node","Known Flow","333885.982009","672295.585147","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000804","Nodes","804","21.000000","23.072334","Default Known Flow Node","Known Flow","333884.780238","672317.714842","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000743","Nodes","P12130523, OLIVE BANK ROAD CSEP, 67.85 SCMH","24.000000","23.287475","CSEP Unmatched","Known Flow","333992.357038","672363.085166","","0.000000","-10.569999","","","","","-2.559999","","","","","","-44.310001","","-51.363877","-57.440002","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","PL-CC PROFILE",""
"64300800000939","Nodes","939","21.000000","23.326504","Default Known Flow Node","Known Flow","333997.982040","672365.835166","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000940","Nodes","940","21.000000","23.326504","Default Known Flow Node","Known Flow","333973.107033","672309.835151","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000744","Nodes","744","21.000000","23.303948","Default Known Flow Node","Known Flow","333992.232038","672365.960166","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000264","Nodes","264","21.000000","32.965266","DDS demands","Known Flow","333661.981948","672187.710118","","0.000000","","","","","","-32.799998","","","","","","","","-29.330346","-32.799998","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000273","Nodes","273","21.000000","31.493154","DDS demands","Known Flow","333677.981953","672036.710077","","0.000000","","","","","","-1.559999","","","","","","","","-1.394979","-1.559999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000265","Nodes","265","21.000000","31.634680","DDS demands","Known Flow","333525.481911","672170.085113","","0.000000","","","","","","-18.280001","","","","","","","","-16.346304","-18.280001","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000768","Nodes","768","21.000000","33.436775","Default Known Flow Node","Known Flow","333530.356912","672412.210179","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001214","Nodes","1214","21.000000","34.217684","Default Known Flow Node","Known Flow","333610.106934","672013.585071","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001213","Nodes","1213","21.000000","34.045965","Default Known Flow Node","Known Flow","333629.356939","672029.460075","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001215","Nodes","1215","21.000000","34.217684","Default Known Flow Node","Known Flow","333578.731926","671987.335063","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020164","Nodes","-231","21.000000","23.069555","Default Known Flow Node","Known Flow","333877.982007","672312.460152","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800001189","Nodes","1189,","21.000000","22.505696","DDS demands","Known Flow","333901.357013","672292.335146","","0.000000","-18.959999","","","","","","","","","","","","","-16.954371","-18.959999","","","C1 PROFILE","","","","","","","","","","","",""
"64300800001212","Nodes","1212","21.000000","33.085881","Default Known Flow Node","Known Flow","333699.481958","672049.960080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020152","Nodes","-151","21.000000","33.085881","Default Known Flow Node","Known Flow","333695.356957","672049.960080","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020130","Nodes","-1463077","21.000000","27.990597","Default Known Flow Node","Known Flow","334342.607133","672496.210202","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000521","Nodes","521","21.000000","27.990597","Default Known Flow Node","Known Flow","334346.107134","672497.335202","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800020071","Nodes","-1462597","21.000000","27.412030","Default Known Flow Node","Known Flow","334374.482142","672417.085180","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000803","Nodes","803,","21.000000","23.784814","DDS demands","Known Flow","334011.512863","672374.816152","","0.000000","-15.999999","","","","","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","","","","","",""
"64300800020133","Nodes","-1463099","21.000000","23.784814","Default Known Flow Node","Known Flow","334009.982043","672372.335168","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000745","Nodes","745,","21.000000","23.560317","DDS demands","Known Flow","334011.232043","672367.460167","","0.000000","-4.839999","","","-1.630000","","","","","-19.700000","","","","","-5.785589","-6.469999","","","C1 PROFILE","","","C4 PROFILE","","","","","DM PROFILE","","","",""
"64300800000802","Nodes","802,","21.000000","28.452143","DDS demands","Known Flow","334128.607075","672495.835202","","0.000000","","","","-1.379999","","-13.560000","","","","","","","","-13.359615","-14.940000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"64300800000540","Nodes","540","21.000000","27.913156","Default Known Flow Node","Known Flow","334119.982073","672489.460200","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"64300800000379","Nodes","379","21.000000","26.975958","DDS demands","Known Flow","334233.357104","672324.960155","","0.000000","","","","","","-23.829999","","","","","","","","-21.309212","-23.829999","","","","","","","","D1 PROFILE","","","","","","",""
"64300800000806","Nodes","806","21.000000","26.889108","Default Known Flow Node","Known Flow","334191.107092","672357.585164","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
