"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-DC)"
"64403300004801","Nodes","4801","21.000000","25.822896","Default Known Flow Node","Known Flow","296498.662836","698292.312221","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000226","Nodes","226","21.000000","25.859679","DDS demands","Known Flow","296488.786833","698406.313252","","0.000000","","","","","-6.090000","","","","-5.445787","-6.090000","","","","","","","D1 PROFILE","","",""
"64403300004885","Nodes","4885","21.000000","25.929852","Default Known Flow Node","Known Flow","296549.771971","698404.458901","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000426","Nodes","426","21.000000","25.922129","DDS demands","Known Flow","296571.412855","698411.063254","","0.000000","","","","","-2.180000","","","","-1.949395","-2.180000","","","","","","","D1 PROFILE","","",""
"64403300004805","Nodes","4805","21.000000","25.929852","Default Known Flow Node","Known Flow","296555.787851","698396.812250","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004785","Nodes","4785","21.000000","24.974137","DDS demands","Known Flow","296684.310886","698286.362220","","0.000000","","","","","-4.570000","","","","-4.086576","-4.570000","","","","","","","D1 PROFILE","","",""
"64403300000257","Nodes","257","21.000000","31.234132","DDS demands","Known Flow","296373.662802","698881.938382","","0.000000","","","","","-2.689999","","","","-2.405446","-2.689999","","","","","","","D1 PROFILE","","",""
"64403300000022","Nodes","22","21.000000","30.039841","DDS demands","Known Flow","296422.038020","698708.615577","","0.000000","","","","","-2.789999","","","","-2.494867","-2.789999","","","","","","","D1 PROFILE","","",""
"64403300000021","Nodes","21","21.000000","30.248943","DDS demands","Known Flow","296419.423418","698752.517980","","0.000000","","","","","-3.319999","","","","-2.968803","-3.319999","","","","","","","D1 PROFILE","","",""
"64403300004913","Nodes","4913","21.000000","27.429524","DDS demands","Known Flow","296446.412821","698938.438397","","0.000000","","","","","-1.649999","","","","-1.475459","-1.649999","","","","","","","D1 PROFILE","","",""
"64403300004911","Nodes","4911","21.000000","27.331342","DDS demands","Known Flow","296480.411831","698912.938390","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004890","Nodes","4890","21.000000","30.046897","Default Known Flow Node","Known Flow","296431.998817","698545.655290","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004891","Nodes","4891","21.000000","30.046897","Default Known Flow Node","Known Flow","296449.662822","698548.187291","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000182","Nodes","182","21.000000","27.139043","DDS demands","Known Flow","296509.037838","698937.687397","","0.000000","","","","","-15.270000","","","","-13.654708","-15.270000","","","","","","","D1 PROFILE","","",""
"64403300000179","Nodes","179","21.000000","28.004869","DDS demands","Known Flow","296521.911842","698884.937382","","0.000000","","","","","-3.710000","","","","-3.317548","-3.710000","","","","","","","D1 PROFILE","","",""
"64403300000183","Nodes","183","21.000000","27.470180","DDS demands","Known Flow","296478.411830","698842.437371","","0.000000","","","","","-9.920000","","","","-8.870642","-9.920000","","","","","","","D1 PROFILE","","",""
"64403300000406","Nodes","406","21.000000","29.326474","DDS demands","Known Flow","296609.184866","698936.411396","","0.000000","","","","","-3.739999","","","","-3.344374","-3.739999","","","","","","","D1 PROFILE","","",""
"64403300000405","Nodes","405","21.000000","29.404696","DDS demands","Known Flow","296688.002887","698944.813399","","0.000000","","","","","-5.090000","","","","-4.551569","-5.090000","","","","","","","D1 PROFILE","","",""
"64403300000409","Nodes","409","21.000000","28.520747","DDS demands","Known Flow","296649.756877","698952.770401","","0.000000","","","","","-3.589999","","","","-3.210242","-3.589999","","","","","","","D1 PROFILE","","",""
"64403300000408","Nodes","408","21.000000","29.209088","DDS demands","Known Flow","296695.988889","698988.632411","","0.000000","","","","","-7.900000","","","","-7.064321","-7.900000","","","","","","","D1 PROFILE","","",""
"64403300004899","Nodes","4899","21.000000","32.608630","Default Known Flow Node","Known Flow","296506.412838","698669.938324","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000040","Nodes","40","21.000000","32.521054","DDS demands","Known Flow","296530.666844","698647.936318","","0.000000","","","","","-5.509999","","","","-4.927140","-5.509999","","","","","","","D1 PROFILE","","",""
"64403300004914","Nodes","4914","21.000000","29.612537","Default Known Flow Node","Known Flow","296771.000740","698956.700712","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000347","Nodes","347","21.000000","27.872175","DDS demands","Known Flow","296551.286850","698870.813379","","0.000000","","","","","-10.689999","","","","-9.559189","-10.689999","","","","","","","D1 PROFILE","","",""
"64403300000025","Nodes","25","21.000000","29.697550","DDS demands","Known Flow","296563.408853","698798.400359","","0.000000","","","","","-13.789999","","","","-12.331264","-13.789999","","","","","","","D1 PROFILE","","",""
"64403300000026","Nodes","26","21.000000","29.521277","Default Known Flow Node","Known Flow","296622.661869","698810.926362","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000024","Nodes","24","21.000000","29.961298","DDS demands","Known Flow","296620.758869","698880.729381","","0.000000","","","","","-8.279999","","","","-7.404124","-8.279999","","","","","","","D1 PROFILE","","",""
"64403300000041","Nodes","41","21.000000","29.032182","Default Known Flow Node","Known Flow","296525.946843","698761.408349","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000028","Nodes","28","21.000000","29.228337","Default Known Flow Node","Known Flow","296527.787844","698735.313342","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000027","Nodes","27","21.000000","29.497871","DDS demands","Known Flow","296563.546853","698739.052343","","0.000000","","","","","-8.819999","","","","-7.887001","-8.819999","","","","","","","D1 PROFILE","","",""
"64403300004918","Nodes","4918","21.000000","29.228337","Default Known Flow Node","Known Flow","296528.089568","698732.445741","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000038","Nodes","38","21.000000","32.644252","DDS demands","Known Flow","296566.442854","698648.062318","","0.000000","","","","","-11.680000","","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","","",""
"64403300000039","Nodes","39","21.000000","32.609519","DDS demands","Known Flow","296568.185855","698704.558333","","0.000000","","","","","-4.539999","","","","-4.059749","-4.539999","","","","","","","D1 PROFILE","","",""
"64403300000032","Nodes","32","21.000000","32.167226","DDS demands","Known Flow","296630.031871","698648.067318","","0.000000","","","","","-9.980000","","","","-8.924294","-9.980000","","","","","","","D1 PROFILE","","",""
"64403300000033","Nodes","33","21.000000","31.815802","DDS demands","Known Flow","296711.286893","698644.188317","","0.000000","","","","","-12.570000","","","","-11.240319","-12.570000","","","","","","","D1 PROFILE","","",""
"64403300000031","Nodes","31","21.000000","32.092768","DDS demands","Known Flow","296653.757069","698710.560637","","0.000000","","","","","-3.700000","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","",""
"64403300004777","Nodes","4777","21.000000","28.520747","Default Known Flow Node","Known Flow","296635.659873","698948.272400","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000404","Nodes","404","21.000000","29.693839","DDS demands","Known Flow","296764.286908","698930.312395","","0.000000","","","","","-11.539999","","","","-10.319274","-11.539999","","","","","","","D1 PROFILE","","",""
"64403300004910","Nodes","4910","21.000000","29.910493","DDS demands","Known Flow","296695.024029","698890.219319","","0.000000","","","","","-9.809999","","","","-8.772278","-9.809999","","","","","","","D1 PROFILE","","",""
"64403300000401","Nodes","401","21.000000","30.627256","Default Known Flow Node","Known Flow","296691.761888","698827.183367","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000030","Nodes","30","21.000000","31.888082","DDS demands","Known Flow","296669.662882","698752.551346","","0.000000","","","","","-3.710000","","","","-3.317548","-3.710000","","","","","","","D1 PROFILE","","",""
"64403300000029","Nodes","29","21.000000","32.206898","DDS demands","Known Flow","296663.911881","698738.301343","","0.000000","","","","","-9.770000","","","","-8.736509","-9.770000","","","","","","","D1 PROFILE","","",""
"64403300000034","Nodes","34","21.000000","31.868200","DDS demands","Known Flow","296698.627890","698687.836329","","0.000000","","","","","-5.749999","","","","-5.141752","-5.749999","","","","","","","D1 PROFILE","","",""
"64403300004895","Nodes","4895","21.000000","31.377785","Default Known Flow Node","Known Flow","296697.661890","698599.937305","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000248","Nodes","248","21.000000","32.637023","Default Known Flow Node","Known Flow","296646.805126","698547.260299","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000247","Nodes","247","21.000000","32.986790","DDS demands","Known Flow","296619.000868","698532.143286","","0.000000","","","","","-10.739999","","","","-9.603899","-10.739999","","","","","","","D1 PROFILE","","",""
"64403300004792","Nodes","4792","21.000000","29.228337","Default Known Flow Node","Known Flow","296522.553842","698714.061336","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004892","Nodes","4892","21.000000","32.623208","Default Known Flow Node","Known Flow","296651.661877","698549.439291","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004909","Nodes","4909","21.000000","29.954622","DDS demands","Known Flow","296652.237877","698886.787383","","0.000000","","","","","-10.849999","","","","-9.702263","-10.849999","","","","","","","D1 PROFILE","","",""
"64403300004907","Nodes","4907","21.000000","29.954622","Default Known Flow Node","Known Flow","296652.687878","698879.435381","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004905","Nodes","4905","21.000000","30.407226","Default Known Flow Node","Known Flow","296663.862802","698824.020057","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000402","Nodes","402","21.000000","30.407226","Default Known Flow Node","Known Flow","296654.119878","698822.915366","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004904","Nodes","4904","21.000000","30.407226","Default Known Flow Node","Known Flow","296664.333881","698816.518364","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004908","Nodes","4908","21.000000","29.910493","Default Known Flow Node","Known Flow","296693.605889","698882.186382","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004778","Nodes","4778","21.000000","27.094635","Default Known Flow Node","Known Flow","296527.286843","698943.812399","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000249","Nodes","Hillfoots DG, Tel, Clocked, Site ID 5041","21.000000","32.999999","Default Known Pressure Node","Known Pressure","296620.000869","698529.893286","","2973.659977","","","","","","","","","489.147472","547.011512","","","","","","","","","",""
"64403300000250","Nodes","250","21.000000","32.899552","Default Known Flow Node","Known Flow","296544.423848","698505.269279","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000407","Nodes","407","21.000000","29.537751","DDS demands","Known Flow","296755.323905","699023.537420","","0.000000","","","","","-11.010000","","","","-9.845339","-11.010000","","","","","","","D1 PROFILE","","",""
"64403300000410","Nodes","410","21.000000","29.802783","DDS demands","Known Flow","296745.931903","699044.515426","","0.000000","","","","","-1.620000","","","","-1.448633","-1.620000","","","","","","","D1 PROFILE","","",""
"64403300000076","Nodes","76","21.000000","32.554336","DDS demands","Known Flow","295797.190645","697790.211085","","0.000000","","","","","-14.730000","","","","-13.171829","-14.730000","","","","","","","D1 PROFILE","","",""
"64403300004849","Nodes","4849","21.000000","32.575237","Default Known Flow Node","Known Flow","295799.060645","697791.089085","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004828","Nodes","4828","21.000000","40.776171","Default Known Flow Node","Known Flow","295987.889697","697984.190137","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004823","Nodes","4823","21.000000","40.776171","Default Known Flow Node","Known Flow","295988.873697","697976.817135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004916","Nodes","4916","21.000000","32.824451","Default Known Flow Node","Known Flow","295777.138029","697840.585365","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004824","Nodes","4824","21.000000","40.776171","Default Known Flow Node","Known Flow","295992.267698","697977.170135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004821","Nodes","4821","21.000000","40.776171","Default Known Flow Node","Known Flow","295986.871696","697976.460135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000075","Nodes","75","21.000000","32.822863","DDS demands","Known Flow","295776.367639","697839.192098","","0.000000","","","","","-3.790000","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","",""
"64403300004829","Nodes","4829","21.000000","40.776171","Default Known Flow Node","Known Flow","296008.191389","697986.840344","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004826","Nodes","4826","21.000000","40.776171","Default Known Flow Node","Known Flow","296011.156703","697977.771136","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000357","Nodes","357","21.000000","38.804059","Default Known Flow Node","Known Flow","296136.988737","697941.599126","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004786","Nodes","Logger 0097, 37 Bridge Street","21.000000","38.718386","OPR","Known Flow","296140.404738","697922.650121","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004755","Nodes","4755","21.000000","38.850205","Default Known Flow Node","Known Flow","296134.348887","697941.281081","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004743","Nodes","4743","21.000000","38.764541","Default Known Flow Node","Known Flow","296133.631736","697919.523120","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000327","Nodes","Dollar DG, Tel, Clocked, Site ID 5040","21.000000","41.000000","Default Known Pressure Node","Known Pressure","295995.157699","698012.050145","","3823.280159","","","","","","","","","955.497325","1068.528471","","","","","","","","","",""
"64403300000328","Nodes","328","21.000000","40.974591","Default Known Flow Node","Known Flow","295999.536700","698011.686145","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004738","Nodes","4738","21.000000","40.956394","Default Known Flow Node","Known Flow","295998.411699","698014.437146","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004739","Nodes","4739","21.000000","40.937896","Default Known Flow Node","Known Flow","295997.161699","698017.187146","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004836","Nodes","4836","21.000000","40.893722","Default Known Flow Node","Known Flow","296001.412158","698020.804225","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004924","Nodes","4924","21.000000","40.845911","Default Known Flow Node","Known Flow","296011.660464","698022.130538","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000171","Nodes","171","21.000000","40.878287","DDS demands","Known Flow","296003.025701","698022.063148","","0.000000","","","","","-6.969999","","","","-6.232698","-6.969999","","","","","","","D1 PROFILE","","",""
"64403300004919","Nodes","4919","21.000000","25.525411","Default Known Flow Node","Known Flow","296105.313279","698321.400349","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000349","Nodes","349","21.000000","40.904235","Default Known Flow Node","Known Flow","296029.786708","698025.437149","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004865","Nodes","4865","21.000000","25.393450","Default Known Flow Node","Known Flow","296091.036725","698313.122227","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004768","Nodes","4768","21.000000","25.525411","Default Known Flow Node","Known Flow","296120.471733","698292.967221","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004774","Nodes","4774","21.000000","40.878287","Default Known Flow Node","Known Flow","296001.902700","698021.932148","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004857","Nodes","4857","21.000000","26.102408","Default Known Flow Node","Known Flow","296571.661855","698281.812218","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004842","Nodes","4842","21.000000","22.809019","Default Known Flow Node","Known Flow","296525.969640","698097.299706","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004815","Nodes","4815","21.000000","25.749727","Default Known Flow Node","Known Flow","296516.536840","698253.312211","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004841","Nodes","4841","21.000000","22.749580","Default Known Flow Node","Known Flow","296504.724828","698089.978633","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004889","Nodes","4889","21.000000","31.922374","Default Known Flow Node","Known Flow","296654.037878","698527.562285","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004803","Nodes","4803","21.000000","31.752153","DDS demands","Known Flow","296733.286899","698547.437291","","0.000000","","","","","-3.790000","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","",""
"64403300000037","Nodes","37","21.000000","32.515110","DDS demands","Known Flow","296629.304951","698567.572072","","0.000000","","","","","-5.659999","","","","-5.061273","-5.659999","","","","","","","D1 PROFILE","","",""
"64403300004894","Nodes","4894","21.000000","32.542336","Default Known Flow Node","Known Flow","296630.931872","698567.342296","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004897","Nodes","4897","21.000000","32.310717","Default Known Flow Node","Known Flow","296597.934863","698609.266307","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000036","Nodes","36","21.000000","32.353841","DDS demands","Known Flow","296604.518864","698600.460305","","0.000000","","","","","-6.469999","","","","-5.785589","-6.469999","","","","","","","D1 PROFILE","","",""
"64403300004935","Nodes","4935","21.000000","28.684348","DDS demands","Known Flow","296406.967811","697864.661105","","0.000000","","","","","-7.929999","","","","-7.091147","-7.929999","","","","","","","D1 PROFILE","","",""
"64403300004877","Nodes","4877","21.000000","26.972701","DDS demands","Known Flow","296414.970813","697800.599087","","0.000000","","-24.069999","","","","","","","-21.523824","-24.069999","","","","C2 PROFILE","","","","","",""
"64403300004901","Nodes","4901","21.000000","30.427589","Default Known Flow Node","Known Flow","296602.540864","698751.054346","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004902","Nodes","4902","21.000000","30.427589","Default Known Flow Node","Known Flow","296603.789819","698751.179791","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004903","Nodes","4903","21.000000","30.427589","Default Known Flow Node","Known Flow","296605.039865","698751.305346","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004896","Nodes","4896","21.000000","32.328924","Default Known Flow Node","Known Flow","296603.251864","698602.148306","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004900","Nodes","4900","21.000000","30.427589","DDS demands","Known Flow","296604.683864","698743.929344","","0.000000","","","","","-4.780000","","","","-4.274362","-4.780000","","","","","","","D1 PROFILE","","",""
"64403300004839","Nodes","4839","21.000000","31.517635","Default Known Flow Node","Known Flow","296552.785850","698057.062157","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004840","Nodes","4840","21.000000","31.517635","Default Known Flow Node","Known Flow","296564.714549","698060.407124","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004884","Nodes","4884","21.000000","38.959438","Default Known Flow Node","Known Flow","296127.567735","697946.159127","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000149","Nodes","P14133377, PARK PLACE CSEP, 42.55 SCMH","24.000000","28.280605","CSEP Unmatched","Known Flow","296448.038822","697868.899106","","0.000000","-5.659999","","","","0.000000","","","-42.549997","-43.110244","-48.209996","","","C1 PROFILE","","","","D1 PROFILE","","","PL-DC PROFILE"
"64403300004752","Nodes","4752","21.000000","40.002482","Default Known Flow Node","Known Flow","296082.698722","697934.729124","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000140","Nodes","140","21.000000","37.925070","DDS demands","Known Flow","296187.586751","697938.638125","","0.000000","-2.160000","","","","-7.550000","","","","-8.682855","-9.710000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"64403300004754","Nodes","4754","21.000000","38.959438","Default Known Flow Node","Known Flow","296128.105735","697940.477125","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000220","Nodes","220","21.000000","39.807684","DDS demands","Known Flow","296077.703731","697934.142916","","0.000000","-3.589999","","","","-14.140000","","","","-15.854483","-17.730000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"64403300004820","Nodes","4820","21.000000","25.934759","DDS demands","Known Flow","296726.085897","698406.215252","","0.000000","","","","","-7.219999","","","","-6.456253","-7.219999","","","","","","","D1 PROFILE","","",""
"64403300004817","Nodes","4817","21.000000","30.692317","Default Known Flow Node","Known Flow","295735.842944","697804.530158","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004750","Nodes","4750","21.000000","39.678141","Default Known Flow Node","Known Flow","296062.106712","697932.202410","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004819","Nodes","4819","21.000000","39.592632","Default Known Flow Node","Known Flow","296066.654718","697922.916121","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004746","Nodes","4746","21.000000","39.361168","Default Known Flow Node","Known Flow","296012.868860","697925.759713","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000308","Nodes","308","21.000000","39.403945","Default Known Flow Node","Known Flow","296006.725702","697977.022135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004748","Nodes","4748","21.000000","39.600523","Default Known Flow Node","Known Flow","296048.176713","697930.310123","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004818","Nodes","4818","21.000000","39.515002","Default Known Flow Node","Known Flow","296049.947714","697916.760119","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004837","Nodes","4837","21.000000","36.964497","Default Known Flow Node","Known Flow","296296.655781","697899.033114","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300004825","Nodes","4825","21.000000","22.985348","Default Known Flow Node","Known Flow","296538.412846","698126.188176","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000046","Nodes","46","21.000000","39.728422","Default Known Flow Node","Known Flow","295937.339280","698013.701993","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000001","Nodes","1","21.000000","37.720297","Default Known Flow Node","Known Flow","295864.904647","697950.700469","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001008","Nodes","1008","21.000000","23.310273","Default Known Flow Node","Known Flow","295421.096542","698093.448167","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001009","Nodes","1009","21.000000","23.266327","Default Known Flow Node","Known Flow","295426.941544","698119.004174","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001010","Nodes","1010","21.000000","23.310273","Default Known Flow Node","Known Flow","295413.477540","698090.363166","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001011","Nodes","1011","21.000000","23.561400","Default Known Flow Node","Known Flow","295436.837547","698043.405153","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001023","Nodes","1023","21.000000","49.860753","Default Known Flow Node","Known Flow","294887.468397","697958.361130","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001027","Nodes","1027","21.000000","23.266327","Default Known Flow Node","Known Flow","295428.163544","698120.988175","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001028","Nodes","Logger 9181, Woodcot","21.000000","23.574068","Val Log Cath","Known Flow","295432.214545","698127.286176","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001031","Nodes","1031","21.000000","23.561400","Default Known Flow Node","Known Flow","295436.321547","698044.490154","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001034","Nodes","1034","21.000000","49.995552","Default Known Flow Node","Known Flow","294896.351226","697903.495543","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001071","Nodes","1071","21.000000","31.143487","Default Known Flow Node","Known Flow","295616.100595","697866.579105","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001050","Nodes","1050","21.000000","31.143409","Default Known Flow Node","Known Flow","295615.317595","697868.407106","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001077","Nodes","1077","21.000000","33.784931","Default Known Flow Node","Known Flow","295728.103626","697941.160126","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001093","Nodes","1093","21.000000","35.229076","Default Known Flow Node","Known Flow","295763.873962","697946.142717","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001094","Nodes","1094","21.000000","33.036441","Default Known Flow Node","Known Flow","295797.409645","697859.230103","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001102","Nodes","1102","21.000000","39.784374","Default Known Flow Node","Known Flow","295940.137684","698015.432146","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001103","Nodes","1103","21.000000","39.784374","Default Known Flow Node","Known Flow","295944.302685","698008.324144","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001146","Nodes","1146","21.000000","30.972221","Default Known Flow Node","Known Flow","295635.522704","697836.335874","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001117","Nodes","1117","21.000000","33.663228","Default Known Flow Node","Known Flow","295714.975622","697934.843124","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001118","Nodes","1118","21.000000","31.270658","DDS demands","Known Flow","295879.618667","698234.072205","","0.000000","","-34.369999","","","","","","","-30.734269","-34.369999","","","","C2 PROFILE","","","","","",""
"64403300001135","Nodes","1135","21.000000","33.203664","Default Known Flow Node","Known Flow","295923.725679","698197.857196","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001143","Nodes","1143","21.000000","33.203664","Default Known Flow Node","Known Flow","295922.314679","698199.471196","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001111","Nodes","1111","21.000000","31.162878","Default Known Flow Node","Known Flow","295620.790597","697868.760106","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001149","Nodes","1149","21.000000","33.410364","Default Known Flow Node","Known Flow","295718.539623","697956.560130","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001150","Nodes","1150","21.000000","30.053415","DDS demands","Known Flow","295848.525645","698275.179078","","0.000000","","-24.790001","","","","","","","-22.167662","-24.790001","","","","C2 PROFILE","","","","","",""
