"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64401900009129","Nodes","-458","21.000000","32.152806","Default Known Flow Node","Known Flow","285001.124707","650735.906281","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009043","Nodes","-1462673","21.000000","32.152806","Default Known Flow Node","Known Flow","284994.658705","650748.058284","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009101","Nodes","-367","21.000000","34.466695","Default Known Flow Node","Known Flow","285054.239721","650559.781233","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009102","Nodes","-368","21.000000","34.466695","Default Known Flow Node","Known Flow","285070.216726","650560.158233","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009100","Nodes","-366","21.000000","34.466695","Default Known Flow Node","Known Flow","285044.715087","650559.426853","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009095","Nodes","-343","21.000000","35.484479","Default Known Flow Node","Known Flow","285054.924722","650530.469225","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009093","Nodes","-340","21.000000","35.648584","Default Known Flow Node","Known Flow","285045.940719","650525.635223","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009096","Nodes","-344","21.000000","35.484479","Default Known Flow Node","Known Flow","285070.685726","650530.609225","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009125","Nodes","-451","21.000000","31.537831","Default Known Flow Node","Known Flow","285086.665730","650709.032273","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009037","Nodes","-1462634","21.000000","32.237751","Default Known Flow Node","Known Flow","285194.383760","650778.331292","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000660","Nodes","660","21.000000","30.613680","DDS demands","Known Flow","285003.481215","650808.458327","","0.000000","","","","","-12.300000","","","","","-10.998880","-12.300000","","","","","","","D1 PROFILE","","","",""
"64401900009115","Nodes","-409","21.000000","34.088111","Default Known Flow Node","Known Flow","285000.947376","650602.579271","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009149","Nodes","-504","21.000000","30.930634","Default Known Flow Node","Known Flow","285061.509723","650834.466308","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009029","Nodes","-1462599","21.000000","30.930634","Default Known Flow Node","Known Flow","285049.342811","650834.640939","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000211","Nodes","Old Works DG, Tel, Clocked, Site ID 5519","21.000000","38.000000","Default Known Pressure Node","Known Pressure","283368.710649","651270.164734","","999998.967025","","","","","","","","","","1103.089382","1233.580223","","","","","","","","","","",""
"64401900000008","Nodes","8","21.000000","35.423094","DDS demands","Known Flow","283376.822174","651267.910298","","0.000000","","","","","-0.340000","","","","","-0.304034","-0.340000","","","","","","","D1 PROFILE","","","",""
"64401900000020","Nodes","20","21.000000","30.261395","DDS demands","Known Flow","284123.720142","651006.957135","","0.000000","","","","","-9.050000","","","","","-8.092672","-9.050000","","","","","","","D1 PROFILE","","","",""
"64401900000662","Nodes","662","21.000000","28.865639","Default Known Flow Node","Known Flow","284467.701562","651069.076371","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000767","Nodes","767","21.000000","28.856532","DDS demands","Known Flow","284412.616452","651062.426852","","0.000000","","","","","-4.230000","","","","","-3.782541","-4.230000","","","","","","","D1 PROFILE","","","",""
"64401900000618","Nodes","618","21.000000","27.738329","DDS demands","Known Flow","284167.129878","651199.765148","","0.000000","","","","","-9.500000","","","","","-8.495070","-9.500000","","","","","","","D1 PROFILE","","","",""
"64401900000351","Nodes","351","21.000000","27.539974","DDS demands","Known Flow","284272.516509","651294.848433","","0.000000","","","","","-18.750000","","","","","-16.766585","-18.750000","","","","","","","D1 PROFILE","","","",""
"64401900000355","Nodes","355","21.000000","27.334551","DDS demands","Known Flow","284374.843537","651331.348443","","0.000000","","","","","-8.499999","","","","","-7.600851","-8.499999","","","","","","","D1 PROFILE","","","",""
"64401900000350","Nodes","350","21.000000","27.387820","DDS demands","Known Flow","284314.897520","651312.568438","","0.000000","","","","","-21.450000","","","","","-19.180974","-21.450000","","","","","","","D1 PROFILE","","","",""
"64401900000648","Nodes","648","21.000000","27.292405","DDS demands","Known Flow","284300.568516","651375.916455","","0.000000","-6.000000","","","","-0.620000","","-14.850000","","","-19.198858","-21.470000","","","C1 PROFILE","","","","D1 PROFILE","","I2 PROFILE","",""
"64401900000613","Nodes","613","21.000000","27.201448","DDS demands","Known Flow","284252.598503","651434.393471","","0.000000","","","","","","","-0.820000","","","-0.733258","-0.820000","","","","","","","","","I2 PROFILE","",""
"64401900000617","Nodes","617","21.000000","28.104024","DDS demands","Known Flow","284196.747746","651164.759006","","0.000000","","","","","-1.960000","","","","","-1.752667","-1.960000","","","","","","","D1 PROFILE","","","",""
"64401900009184","Nodes","646","21.000000","27.043405","Default Known Flow Node","Known Flow","284261.472506","651439.545472","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009186","Nodes","-636","21.000000","27.330588","Default Known Flow Node","Known Flow","284275.225510","651366.398452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009176","Nodes","-596","21.000000","28.159053","Default Known Flow Node","Known Flow","284213.971841","651181.605245","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000354","Nodes","354","21.000000","28.138152","DDS demands","Known Flow","284242.819155","651138.468220","","0.000000","","","","","-21.519999","","","","","-19.243569","-21.519999","","","","","","","D1 PROFILE","","","",""
"64401900000353","Nodes","353","21.000000","27.340196","DDS demands","Known Flow","284365.605783","651267.105877","","0.000000","","","","","-4.469999","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","",""
"64401900009182","Nodes","-623","21.000000","27.544511","Default Known Flow Node","Known Flow","284270.804415","651295.838535","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000649","Nodes","649","21.000000","27.166697","DDS demands","Known Flow","284329.728524","651396.011460","","0.000000","","","","","","","-11.430000","","","-10.220911","-11.430000","","","","","","","","","I2 PROFILE","",""
"64401900009187","Nodes","-637","21.000000","27.319771","Default Known Flow Node","Known Flow","284282.828512","651368.443453","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000776","Nodes","776","21.000000","26.898544","Default Known Flow Node","Known Flow","284363.290533","651426.173469","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009044","Nodes","-1462677","21.000000","27.201448","Default Known Flow Node","Known Flow","284247.788502","651440.586472","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000646","Nodes","-628","21.000000","27.418556","DDS demands","Known Flow","284289.725944","651304.048177","","0.000000","","","","","-0.999999","","","","","-0.894217","-0.999999","","","","","","","D1 PROFILE","","","",""
"64401900000647","Nodes","647","21.000000","26.436272","DDS demands","Known Flow","284307.012518","651472.642481","","0.000000","-2.789999","","","","","","-9.970000","","","-11.410220","-12.760000","","","C1 PROFILE","","","","","","I2 PROFILE","",""
"64401900000722","Nodes","722","21.000000","26.146247","DDS demands","Known Flow","284342.828283","651495.337620","","0.000000","","","","","-4.670000","","","","","-4.175997","-4.670000","","","","","","","D1 PROFILE","","","",""
"64401900009189","Nodes","-645","21.000000","26.582142","Default Known Flow Node","Known Flow","284257.657505","651443.490473","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009183","Nodes","-624","21.000000","27.537931","Default Known Flow Node","Known Flow","284272.935675","651296.945257","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009066","Nodes","-1462798","21.000000","27.375571","Default Known Flow Node","Known Flow","284269.969508","651363.987452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009188","Nodes","-639","21.000000","27.319771","Default Known Flow Node","Known Flow","284278.745510","651381.300456","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000777","Nodes","777","21.000000","26.660500","DDS demands","Known Flow","284416.346548","651413.940465","","0.000000","","","","","-7.050000","","","","","-6.304236","-7.050000","","","","","","","D1 PROFILE","","","",""
"64401900000520","Nodes","520","21.000000","33.537875","DDS demands","Known Flow","284930.906688","651098.533379","","0.000000","","","","","-22.000000","","","","","-19.672795","-22.000000","","","","","","","D1 PROFILE","","","",""
"64401900000207","Nodes","207","21.000000","37.837950","DDS demands","Known Flow","284988.783400","651006.772668","","0.000000","","","","","-47.619999","","","","","-42.582656","-47.619999","","","","","","","D1 PROFILE","","","",""
"64401900000621","Nodes","621","21.000000","27.281979","DDS demands","Known Flow","284621.870604","651208.728409","","0.000000","","","","","-13.040000","","","","","-11.660601","-13.040000","","","","","","","D1 PROFILE","","","",""
"64401900009178","Nodes","-605","21.000000","27.236973","Default Known Flow Node","Known Flow","284634.117607","651226.547414","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000782","Nodes","782","21.000000","23.881472","DDS demands","Known Flow","284731.545634","651298.557434","","0.000000","","","","","-21.489999","","","","","-19.216742","-21.489999","","","","","","","D1 PROFILE","","","",""
"64401900000610","Nodes","610","21.000000","27.574398","DDS demands","Known Flow","284641.360609","651103.581381","","0.000000","","","","","-18.360000","","","","","-16.417840","-18.360000","","","","","","","D1 PROFILE","","","",""
"64401900009006","Nodes","-1462469","21.000000","27.574398","Default Known Flow Node","Known Flow","284658.972614","651114.727384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009170","Nodes","-580","21.000000","27.707754","Default Known Flow Node","Known Flow","284629.613044","651092.289457","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009174","Nodes","-589","21.000000","27.458363","Default Known Flow Node","Known Flow","284628.974606","651170.030399","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000781","Nodes","781","21.000000","24.021482","DDS demands","Known Flow","284578.147592","651303.066435","","0.000000","","","","","-30.440001","","","","","-27.219995","-30.440001","","","","","","","D1 PROFILE","","","",""
"64401900009185","Nodes","-629","21.000000","23.999105","Default Known Flow Node","Known Flow","284572.281590","651304.410435","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000829","Nodes","829","21.000000","23.800751","DDS demands","Known Flow","284627.805605","651370.127453","","0.000000","","","","","-6.439999","","","","","-5.758763","-6.439999","","","","","","","D1 PROFILE","","","",""
"64401900009181","Nodes","-620","21.000000","24.108365","Default Known Flow Node","Known Flow","284544.968583","651285.678430","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000057","Nodes","57","21.000000","26.464737","DDS demands","Known Flow","284535.358759","651261.385902","","0.000000","","","","","-26.270001","","","","","-23.491104","-26.270001","","","","","","","D1 PROFILE","","","",""
"64401900009180","Nodes","-610","21.000000","26.464642","Default Known Flow Node","Known Flow","284533.772027","651266.967931","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009011","Nodes","-1462499","21.000000","26.419611","Default Known Flow Node","Known Flow","284547.832584","651284.873430","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000640","Nodes","640","21.000000","28.040847","DDS demands","Known Flow","284561.435850","651089.949449","","0.000000","","","","","-13.999999","","","","","-12.519050","-13.999999","","","","","","","D1 PROFILE","","","",""
"64401900009172","Nodes","-585","21.000000","27.431604","Default Known Flow Node","Known Flow","284606.743600","651148.565393","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009067","Nodes","-1462806","21.000000","27.431604","Default Known Flow Node","Known Flow","284604.832599","651158.509396","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009175","Nodes","-592","21.000000","27.458363","Default Known Flow Node","Known Flow","284648.237611","651173.104400","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009173","Nodes","-586","21.000000","27.476622","Default Known Flow Node","Known Flow","284632.571607","651153.025394","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009169","Nodes","-576","21.000000","27.790727","Default Known Flow Node","Known Flow","284629.589092","651072.833151","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009047","Nodes","-1462689","21.000000","27.790727","Default Known Flow Node","Known Flow","284643.840274","651073.127561","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009062","Nodes","-1462765","21.000000","27.326992","Default Known Flow Node","Known Flow","284643.335610","651209.569410","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000622","Nodes","622","21.000000","31.323853","DDS demands","Known Flow","284007.800169","650909.373054","","0.000000","","","","","-9.300000","","","","","-8.316226","-9.300000","","","","","","","D1 PROFILE","","","",""
"64401900009027","Nodes","-1462586","21.000000","27.458363","Default Known Flow Node","Known Flow","284651.547612","651155.415395","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009168","Nodes","-570","21.000000","28.789593","Default Known Flow Node","Known Flow","284570.111590","651039.680363","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000591","Nodes","591","21.000000","28.880939","DDS demands","Known Flow","284572.664355","651033.936789","","0.000000","","","","","-7.809999","","","","","-6.983841","-7.809999","","","","","","","D1 PROFILE","","","",""
"64401900000234","Nodes","234","21.000000","29.533943","Default Known Flow Node","Known Flow","285425.452746","651395.753006","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000233","Nodes","233","21.000000","29.533943","DDS demands","Known Flow","285416.840560","651372.826623","","0.000000","","","","","-3.680000","","","","","-3.290721","-3.680000","","","","","","","D1 PROFILE","","","",""
"64401900000228","Nodes","228","21.000000","29.400977","DDS demands","Known Flow","285355.219989","651415.516821","","0.000000","","","","","-3.589999","","","","","-3.210242","-3.589999","","","","","","","D1 PROFILE","","","",""
"64401900000227","Nodes","227","21.000000","29.421996","DDS demands","Known Flow","285337.207798","651411.368465","","0.000000","","","","","-3.619999","","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","","",""
"64401900000222","Nodes","222","21.000000","29.546395","DDS demands","Known Flow","285326.635796","651360.768451","","0.000000","","","","","-1.580000","","","","","-1.412864","-1.580000","","","","","","","D1 PROFILE","","","",""
"64401900000528","Nodes","528","21.000000","29.884672","DDS demands","Known Flow","285299.585575","651058.385004","","0.000000","","","","","-5.300000","","","","","-4.739355","-5.300000","","","","","","","D1 PROFILE","","","",""
"64401900009236","Nodes","-947","21.000000","29.896644","Default Known Flow Node","Known Flow","285293.087786","651059.154369","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009179","Nodes","-606","21.000000","31.692915","Default Known Flow Node","Known Flow","285131.202089","651240.191811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000215","Nodes","215","21.000000","29.690061","DDS demands","Known Flow","285248.634058","651296.079785","","0.000000","","","","","-4.419999","","","","","-3.952443","-4.419999","","","","","","","D1 PROFILE","","","",""
"64401900009035","Nodes","-1462628","21.000000","29.896644","Default Known Flow Node","Known Flow","285297.258788","651050.897366","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000091","Nodes","91","21.000000","30.241558","DDS demands","Known Flow","285382.442723","651216.637569","","0.000000","","","","","-4.449999","","","","","-3.979269","-4.449999","","","","","","","D1 PROFILE","","","",""
"64401900000232","Nodes","232","21.000000","29.445180","DDS demands","Known Flow","285368.675807","651377.264455","","0.000000","","","","","-0.820000","","","","","-0.733258","-0.820000","","","","","","","D1 PROFILE","","","",""
"64401900000235","Nodes","235","21.000000","29.467070","DDS demands","Known Flow","285378.498620","651412.046303","","0.000000","","","","","-16.920000","","","","","-15.130167","-16.920000","","","","","","","D1 PROFILE","","","",""
"64401900000236","Nodes","236","21.000000","29.415844","DDS demands","Known Flow","285407.374818","651408.834464","","0.000000","","","","","-4.689999","","","","","-4.193881","-4.689999","","","","","","","D1 PROFILE","","","",""
"64401900000239","Nodes","239","21.000000","29.466998","Default Known Flow Node","Known Flow","285381.750811","651428.096469","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000229","Nodes","229","21.000000","29.245571","DDS demands","Known Flow","285322.217961","651411.828073","","0.000000","","","","","-8.550000","","","","","-7.645563","-8.550000","","","","","","","D1 PROFILE","","","",""
"64401900000226","Nodes","226","21.000000","29.463373","DDS demands","Known Flow","285349.941316","651369.017508","","0.000000","","","","","-4.770000","","","","","-4.265419","-4.770000","","","","","","","D1 PROFILE","","","",""
"64401900000217","Nodes","217","21.000000","29.761976","DDS demands","Known Flow","285300.861789","651321.948440","","0.000000","","","","","-4.070000","","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","","",""
"64401900000231","Nodes","231","21.000000","29.211985","DDS demands","Known Flow","285331.876797","651438.201472","","0.000000","","","","","-3.339999","","","","","-2.986687","-3.339999","","","","","","","D1 PROFILE","","","",""
"64401900000218","Nodes","218","21.000000","29.663416","Default Known Flow Node","Known Flow","285265.419203","651341.093449","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000221","Nodes","221","21.000000","29.656329","DDS demands","Known Flow","285262.133841","651358.378358","","0.000000","","","","","-2.460000","","","","","-2.199776","-2.460000","","","","","","","D1 PROFILE","","","",""
"64401900000219","Nodes","219","21.000000","29.633531","DDS demands","Known Flow","285255.580306","651335.758821","","0.000000","","","","","-2.850000","","","","","-2.548521","-2.850000","","","","","","","D1 PROFILE","","","",""
"64401900000213","Nodes","213","21.000000","29.891199","DDS demands","Known Flow","285295.624121","651300.425713","","0.000000","","","","","-3.660000","","","","","-3.272837","-3.660000","","","","","","","D1 PROFILE","","","",""
"64401900000212","Nodes","212","21.000000","30.397281","DDS demands","Known Flow","285285.363784","651244.934419","","0.000000","","","","","-2.859999","","","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","","","",""
"64401900000216","Nodes","P06110555, Bellstane Road CSEP, 41.50","22.999998","32.547232","CSEP DDS Matched","Known Flow","285106.453219","651200.602673","","0.000000","","","","-41.500001","","","","","","-37.110044","-41.500001","","","","","","CC PROFILE","","","","",""
"64401900009026","Nodes","-1462579","21.000000","30.241722","Default Known Flow Node","Known Flow","285392.386346","651214.949069","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000238","Nodes","238","21.000000","29.614857","DDS demands","Known Flow","285370.944910","651143.049657","","0.000000","","","","","-19.229999","","","","","-17.195810","-19.229999","","","","","","","D1 PROFILE","","","",""
"64401900000546","Nodes","546","21.000000","28.711412","DDS demands","Known Flow","285294.411787","651172.100399","","0.000000","","","","","-15.100000","","","","","-13.502690","-15.100000","","","","","","","D1 PROFILE","","","",""
"64401900000547","Nodes","547","21.000000","29.121087","DDS demands","Known Flow","285318.337793","651050.287366","","0.000000","","","","","-9.390000","","","","","-8.396706","-9.390000","","","","","","","D1 PROFILE","","","",""
"64401900000527","Nodes","527","21.000000","29.906920","DDS demands","Known Flow","285264.114779","651067.458371","","0.000000","","","","","-6.090000","","","","","-5.445787","-6.090000","","","","","","","D1 PROFILE","","","",""
"64401900000529","Nodes","529","21.000000","29.825523","DDS demands","Known Flow","285231.274770","651041.585364","","0.000000","","","","","-13.009999","","","","","-11.633774","-13.009999","","","","","","","D1 PROFILE","","","",""
"64401900000526","Nodes","526","21.000000","30.116337","DDS demands","Known Flow","285235.953771","651104.202381","","0.000000","","","","","-24.830000","","","","","-22.203430","-24.830000","","","","","","","D1 PROFILE","","","",""
"64401900000524","Nodes","524","21.000000","30.467785","DDS demands","Known Flow","285243.027773","651253.665422","","0.000000","","","","","-7.030000","","","","","-6.286352","-7.030000","","","","","","","D1 PROFILE","","","",""
"64401900000210","Nodes","P12130667, Dunnard Court, Belstane Road CSEP, 277.76","26.000000","30.939544","CSEP DDS Matched","Known Flow","285151.878748","651273.360427","","0.000000","","","","","-7.259999","-208.249996","","","","-192.712894","-215.509994","","","","","","","D1 PROFILE","DC PROFILE","","",""
"64401900000525","Nodes","525","21.000000","30.417387","DDS demands","Known Flow","285215.380765","651202.973408","","0.000000","","","","","-10.090000","","","","","-9.022658","-10.090000","","","","","","","D1 PROFILE","","","",""
"64401900000531","Nodes","531","21.000000","29.853770","DDS demands","Known Flow","285168.126752","651139.822391","","0.000000","","","","","-10.150000","","","","","-9.076311","-10.150000","","","","","","","D1 PROFILE","","","",""
"64401900000532","Nodes","532","21.000000","29.714806","DDS demands","Known Flow","285173.155754","651182.859402","","0.000000","","","","","-3.940000","","","","","-3.523218","-3.940000","","","","","","","D1 PROFILE","","","",""
"64401900000530","Nodes","530","21.000000","29.647567","DDS demands","Known Flow","285166.418752","651048.038366","","0.000000","","","","","-5.550000","","","","","-4.962909","-5.550000","","","","","","","D1 PROFILE","","","",""
"64401900000287","Nodes","","21.000000","26.269959","Default Known Flow Node","Known Flow","284241.517738","651501.954653","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009045","Nodes","-1462683","21.000000","26.232890","Default Known Flow Node","Known Flow","284311.662194","651503.886509","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000728","Nodes","728","21.000000","25.378743","DDS demands","Known Flow","284257.820409","651784.024356","","0.000000","-6.000000","","","","-6.880000","","","","","-11.517526","-12.879999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"64401900000725","Nodes","725","21.000000","25.736586","DDS demands","Known Flow","284261.685506","651645.391528","","0.000000","","","","","-7.459999","","","","","-6.670865","-7.459999","","","","","","","D1 PROFILE","","","",""
"64401900009190","Nodes","-651","21.000000","26.239963","Default Known Flow Node","Known Flow","284253.497632","651508.445368","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009191","Nodes","-654","21.000000","26.214773","Default Known Flow Node","Known Flow","284263.400197","651514.178580","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009192","Nodes","-655","21.000000","26.206136","Default Known Flow Node","Known Flow","284266.788987","651516.154992","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009193","Nodes","-657","21.000000","26.075231","Default Known Flow Node","Known Flow","284283.004723","651525.188804","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000616","Nodes","616","21.000000","26.022812","DDS demands","Known Flow","284285.945219","651526.820796","","0.000000","-5.919999","","","","","","","","","-5.293770","-5.919999","","","C1 PROFILE","","","","","","","",""
"64401900009205","Nodes","-694","21.000000","67.082597","Default Known Flow Node","Known Flow","285651.196118","649721.121919","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009021","Nodes","-1462565","21.000000","20.475914","Default Known Flow Node","Known Flow","284332.279614","650494.239901","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000625","Nodes","625","21.000000","36.510740","DDS demands","Known Flow","285277.122782","650488.199213","","0.000000","","","-4.530000","","-5.249999","","","","","-8.745451","-9.780000","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64401900001036","Nodes","1036","21.000000","36.434137","Default Known Flow Node","Known Flow","285272.005781","650488.402213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009235","Nodes","-933","21.000000","36.436069","Default Known Flow Node","Known Flow","285272.242113","650491.177198","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009147","Nodes","-498","21.000000","31.769797","Default Known Flow Node","Known Flow","283992.298433","650828.193306","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009146","Nodes","-497","21.000000","31.769797","Default Known Flow Node","Known Flow","283993.565433","650827.656306","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009143","Nodes","-494","21.000000","31.769830","Default Known Flow Node","Known Flow","283992.442433","650825.191305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009160","Nodes","-542","21.000000","31.475279","Default Known Flow Node","Known Flow","283963.262469","650987.186202","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009031","Nodes","-1462608","21.000000","31.769830","Default Known Flow Node","Known Flow","283993.509433","650824.644305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009141","Nodes","-490","21.000000","31.769580","Default Known Flow Node","Known Flow","284009.580437","650820.141304","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009103","Nodes","-377","21.000000","31.913808","Default Known Flow Node","Known Flow","284470.103577","650577.406641","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009061","Nodes","-1462760","21.000000","29.386832","Default Known Flow Node","Known Flow","284392.421477","650854.696807","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000284","Nodes","284","21.000000","31.769547","DDS demands","Known Flow","284008.712437","650817.672303","","0.000000","","","","","-7.159999","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","",""
"64401900009119","Nodes","-421","21.000000","30.144504","Default Known Flow Node","Known Flow","284064.154453","650646.844942","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009142","Nodes","-4904557","21.000000","30.132565","Default Known Flow Node","Known Flow","284063.378758","650643.325116","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009139","Nodes","-489","21.000000","31.769580","Default Known Flow Node","Known Flow","284011.126438","650819.126303","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009064","Nodes","-1462786","21.000000","27.054747","Default Known Flow Node","Known Flow","284508.769573","650682.405266","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900000062","Nodes","62","21.000000","31.199704","DDS demands","Known Flow","284677.344652","650992.286433","","0.000000","-0.839999","","","","-8.050000","","","","","-7.949597","-8.890000","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"64401900009163","Nodes","-552","21.000000","31.221255","Default Known Flow Node","Known Flow","284677.050369","650994.755289","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"64401900009161","Nodes","-545","21.000000","29.755095","Default Known Flow Node","Known Flow","284589.058595","650990.699350","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
