"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"64403600000070","Nodes","70",21.000000,26.695616,"DDS demands","Known Flow",289517.594936,678574.086856,,0.000000,,-3.119999,,-2.789959,-3.119999,,"",,"D1 PROFILE",
"64403600000068","Nodes","68",21.000000,26.875460,"DDS demands","Known Flow",289612.719962,678620.586868,,0.000000,,-1.620000,,-1.448633,-1.620000,,"",,"D1 PROFILE",
"64403600000318","Nodes","318",21.000000,27.226976,"DDS demands","Known Flow",289750.344999,678609.086865,,0.000000,,-2.580000,,-2.307082,-2.580000,,"",,"D1 PROFILE",
"64403601462483","Nodes","-1462483",21.000000,26.951301,"Default Known Flow Node","Known Flow",289560.719948,678577.211857,,0.000000,,,,0.000000,0.000000,,"",,,
"64403601462526","Nodes","-1462526",21.000000,26.633331,"Default Known Flow Node","Known Flow",289594.094957,678538.586846,,0.000000,,,,0.000000,0.000000,,"",,,
"64403600000041","Nodes","41",21.000000,27.609407,"DDS demands","Known Flow",289768.095004,678602.461863,,0.000000,,-2.079999,,-1.859973,-2.079999,,"",,"D1 PROFILE",
"64403600000316","Nodes","316",21.000000,27.228820,"Default Known Flow Node","Known Flow",289778.595007,678562.961853,,0.000000,,,,0.000000,0.000000,,"",,,
"64403600004478","Nodes","4478",21.000000,27.643613,"Default Known Flow Node","Known Flow",289914.345044,678460.461825,,0.000000,,,,0.000000,0.000000,,"",,,
"64403610000065","Nodes","-65",21.000000,27.639617,"DDS demands","Known Flow",289915.470044,678460.711825,,0.000000,-7.119999,,,-6.366831,-7.119999,,"","C1 PROFILE",,
"64403610000077","Nodes","-77",21.000000,27.930589,"Default Known Flow Node","Known Flow",289873.459573,678486.342986,,0.000000,,,,0.000000,0.000000,,"",,,
"64403601462482","Nodes","-1462482",21.000000,28.001280,"Default Known Flow Node","Known Flow",289878.036116,678482.930324,,0.000000,,,,0.000000,0.000000,,"",,,
"64403600004652","Nodes",,21.000000,28.018347,"Default Known Flow Node","Known Flow",289878.216621,678483.212931,,0.000000,,,,0.000000,0.000000,,"",,,
"6440361-54","Nodes","-54",21.000000,28.260104,"Default Known Flow Node","Known Flow",289833.220022,678446.336821,,0.000000,,,,0.000000,0.000000,,"",,,
