"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304200000687","Nodes","687","21.000000","28.036049","DDS demands","Known Flow","334664.857221","665655.458340","","0.000000","","","","-3.400000","","","","","","","","-3.040340","-3.400000","","","","","","D1 PROFILE","","","","","","",""
"64304200000688","Nodes","688","21.000000","25.897646","Default Known Flow Node","Known Flow","334517.857181","665813.833384","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000346","Nodes","346","21.000000","25.986324","Default Known Flow Node","Known Flow","334542.482188","665849.208393","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001811","Nodes","-1462515","21.000000","25.897646","Default Known Flow Node","Known Flow","334516.482181","665811.958383","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000608","Nodes","608","21.000000","26.352422","DDS demands","Known Flow","334556.482192","665727.833360","","0.000000","","","","-20.909998","","","","","","","","-18.698092","-20.909998","","","","","","D1 PROFILE","","","","","","",""
"64304200000692","Nodes","692","21.000000","25.986324","Default Known Flow Node","Known Flow","334553.232191","665871.333399","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000222","Nodes","222","21.000000","28.257478","DDS demands","Known Flow","334679.107225","665654.208340","","0.000000","","","","-9.609999","","","","","","","","-8.593432","-9.609999","","","","","","D1 PROFILE","","","","","","",""
"64304200000686","Nodes","686","21.000000","28.390894","DDS demands","Known Flow","334649.732217","665575.333319","","0.000000","","","","-3.999999","","","","","","","","-3.576871","-3.999999","","","","","","D1 PROFILE","","","","","","",""
"64304200000610","Nodes","610","21.000000","28.520077","DDS demands","Known Flow","334651.232217","665523.958305","","0.000000","","","","-4.780000","","","","","","","","-4.274361","-4.780000","","","","","","D1 PROFILE","","","","","","",""
"64304210002060","Nodes","-435","21.000000","25.897646","Default Known Flow Node","Known Flow","334513.107180","665812.333383","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002058","Nodes","-430","21.000000","26.198176","Default Known Flow Node","Known Flow","334515.107180","665726.708360","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002051","Nodes","","21.000000","27.862799","Default Known Flow Node","Known Flow","334800.078694","665619.094255","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000690","Nodes","690","21.000000","24.837362","Default Known Flow Node","Known Flow","334460.607165","666013.833438","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002065","Nodes","-455","21.000000","24.855551","Default Known Flow Node","Known Flow","334478.232170","666019.333439","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002064","Nodes","-454","21.000000","24.845447","Default Known Flow Node","Known Flow","334483.607172","666014.208438","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001853","Nodes","-1462613","21.000000","24.811231","Default Known Flow Node","Known Flow","334471.107168","666023.833441","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002063","Nodes","-452","21.000000","24.845447","Default Known Flow Node","Known Flow","334483.232172","666003.333435","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001796","Nodes","-1462487","21.000000","24.845447","Default Known Flow Node","Known Flow","334484.857172","665998.333434","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000851","Nodes","851","21.000000","24.699569","DDS demands","Known Flow","334513.732180","666036.708444","","0.000000","","","","-16.139999","","","","","","","","-14.432674","-16.139999","","","","","","D1 PROFILE","","","","","","",""
"64304200000855","Nodes","855","21.000000","24.412752","DDS demands","Known Flow","334491.607174","666080.583456","","0.000000","","","","-6.360000","","","","","","","","-5.687225","-6.360000","","","","","","D1 PROFILE","","","","","","",""
"64304210002067","Nodes","-457","21.000000","24.826428","Default Known Flow Node","Known Flow","334534.357186","666035.208444","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000852","Nodes","852","21.000000","24.825565","DDS demands","Known Flow","334537.232186","666035.833444","","0.000000","","","","-1.990000","","","","","","","","-1.779493","-1.990000","","","","","","D1 PROFILE","","","","","","",""
"64304200000853","Nodes","853","21.000000","24.786429","DDS demands","Known Flow","334553.232191","666065.083452","","0.000000","","","","-9.260000","","","","","","","","-8.280456","-9.260000","","","","","","D1 PROFILE","","","","","","",""
"64304200000854","Nodes","854","21.000000","24.606778","DDS demands","Known Flow","334563.357193","666096.708461","","0.000000","","","","-4.219999","","","","","","","","-3.773598","-4.219999","","","","","","D1 PROFILE","","","","","","",""
"64304210002066","Nodes","-456","21.000000","24.915105","Default Known Flow Node","Known Flow","334545.482189","666024.708441","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001866","Nodes","-1462636","21.000000","24.826428","Default Known Flow Node","Known Flow","334552.482190","666028.083442","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001847","Nodes","-1462603","21.000000","24.915105","Default Known Flow Node","Known Flow","334551.482190","666017.083439","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002108","Nodes","-60","21.000000","42.444569","Default Known Flow Node","Known Flow","333433.237434","663599.290476","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000599","Nodes","599","21.000000","42.530862","Default Known Flow Node","Known Flow","333434.981886","663506.082756","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001885","Nodes","-1462672","21.000000","42.444569","Default Known Flow Node","Known Flow","333427.481884","663607.207783","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002139","Nodes","-78","21.000000","42.244822","DDS demands","Known Flow","333412.477577","663750.207139","","0.000000","-36.919997","","","-2.190000","","","","","","","","-34.972854","-39.109997","","","C1 PROFILE","","","D1 PROFILE","","","","","","",""
"64304210001802","Nodes","-1462497","21.000000","42.244822","Default Known Flow Node","Known Flow","333398.106876","663757.957824","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000830","Nodes","830","21.000000","45.250703","Default Known Flow Node","Known Flow","332969.481760","664488.208023","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000534","Nodes","534","21.000000","40.759191","DDS demands","Known Flow","333632.106940","664266.957963","","0.000000","","","","-10.110000","","","","","","","","-9.040541","-10.110000","","","","","","D1 PROFILE","","","","","","",""
"64304200000787","Nodes","787","21.000000","35.129365","DDS demands","Known Flow","335080.357334","664478.208020","","0.000000","","","","-4.590000","","","","","","","","-4.104459","-4.590000","","","","","","D1 PROFILE","","","","","","",""
"64304200000832","Nodes","832","21.000000","46.596752","DDS demands","Known Flow","332879.981735","664615.833058","","0.000000","","","","-5.310000","","","","","","","","-4.748296","-5.310000","","","","","","D1 PROFILE","","","","","","",""
"64304210001989","Nodes","-243","21.000000","43.882331","Default Known Flow Node","Known Flow","333493.481902","664630.458062","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001807","Nodes","-1462510","21.000000","43.718892","DDS demands","Known Flow","333481.106899","664620.583059","","0.000000","","","","-2.130000","","","","","","","","-1.904684","-2.130000","","","","","","D1 PROFILE","","","","","","",""
"64304200000865","Nodes","865","21.000000","44.285581","Default Known Flow Node","Known Flow","333584.123482","664697.789075","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000040","Nodes","40","21.000000","44.241711","Default Known Flow Node","Known Flow","333526.606911","664662.958070","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001992","Nodes","-251","21.000000","44.129544","Default Known Flow Node","Known Flow","333505.981906","664652.333067","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000864","Nodes","864","21.000000","44.122208","DDS demands","Known Flow","333502.731905","664642.958065","","0.000000","","","","-1.120000","","","","","","","","-1.001523","-1.120000","","","","","","D1 PROFILE","","","","","","",""
"64304210001987","Nodes","-241","21.000000","43.982055","Default Known Flow Node","Known Flow","333503.880944","664628.087869","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001995","Nodes","-260","21.000000","44.214502","Default Known Flow Node","Known Flow","333567.852956","664681.340857","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001882","Nodes","-1462668","21.000000","43.982055","Default Known Flow Node","Known Flow","333504.356905","664625.708060","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001792","Nodes","-1462483","21.000000","43.936746","DDS demands","Known Flow","333508.106906","664677.333074","","0.000000","","","","-3.599999","","","","","","","","-3.219184","-3.599999","","","","","","D1 PROFILE","","","","","","",""
"64304210001997","Nodes","-262","21.000000","44.206475","Default Known Flow Node","Known Flow","333566.231922","664684.833076","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001797","Nodes","-1462488","21.000000","43.736999","DDS demands","Known Flow","333523.731911","664684.333076","","0.000000","","","","-5.830000","","","","","","","","-5.213289","-5.830000","","","","","","D1 PROFILE","","","","","","",""
"64304210001793","Nodes","-1462484","21.000000","35.204969","DDS demands","Known Flow","335125.355346","664515.643030","","0.000000","","","","-4.639999","","","","","","","","-4.149170","-4.639999","","","","","","D1 PROFILE","","","","","","",""
"64304200000289","Nodes","289","21.000000","34.762892","DDS demands","Known Flow","335123.857346","664909.583137","","0.000000","","","","-14.250000","","","","","","","","-12.742604","-14.250000","","","","","","D1 PROFILE","","","","","","",""
"64304200000860","Nodes","860","21.000000","36.427192","DDS demands","Known Flow","335516.972355","664996.798244","","0.000000","","","","-2.240000","","","","","","","","-2.003047","-2.240000","","","","","","D1 PROFILE","","","","","","",""
"64304210002027","Nodes","-343","21.000000","36.437655","Default Known Flow Node","Known Flow","334168.482086","665124.083196","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001932","Nodes","-1462772","21.000000","36.437655","Default Known Flow Node","Known Flow","334163.857085","665121.833195","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000850","Nodes","850","21.000000","34.977836","DDS demands","Known Flow","334988.232309","665027.958170","","0.000000","","","","-2.750000","","","","","","","","-2.459098","-2.750000","","","","","","D1 PROFILE","","","","","","",""
"64304200000969","Nodes","969","21.000000","27.689012","Default Known Flow Node","Known Flow","334617.732208","665357.083259","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000859","Nodes","859","21.000000","36.341211","DDS demands","Known Flow","335457.107437","665032.833171","","0.000000","","","","-5.830000","","","","","","","","-5.213289","-5.830000","","","","","","D1 PROFILE","","","","","","",""
"64304200000795","Nodes","795","21.000000","36.464162","Default Known Flow Node","Known Flow","335485.232444","665010.458165","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001833","Nodes","-1462568","21.000000","35.920236","DDS demands","Known Flow","335390.607419","665085.208185","","0.000000","","","","-7.040000","","","","","","","","-6.295293","-7.040000","","","","","","D1 PROFILE","","","","","","",""
"64304210001924","Nodes","-1462761","21.000000","36.168801","DDS demands","Known Flow","335486.857445","665029.583170","","0.000000","","","","-7.349999","","","","","","","","-6.572500","-7.349999","","","","","","D1 PROFILE","","","","","","",""
"64304200000695","Nodes","695","21.000000","24.680381","Default Known Flow Node","Known Flow","334260.607111","665564.083316","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000696","Nodes","696","21.000000","24.673037","DDS demands","Known Flow","334232.732103","665537.333308","","0.000000","","","","-1.640000","","","","","","","","-1.466517","-1.640000","","","","","","D1 PROFILE","","","","","","",""
"64304210001999","Nodes","-27","21.000000","49.726250","Default Known Flow Node","Known Flow","333655.356946","663477.957748","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000650","Nodes","650","21.000000","49.747940","DDS demands","Known Flow","333683.231954","663464.082744","","0.000000","","","","-9.869999","","","","","","","","-8.825929","-9.869999","","","","","","D1 PROFILE","","","","","","",""
"64304210001976","Nodes","-22","21.000000","37.833537","Default Known Flow Node","Known Flow","333958.482029","663348.207713","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000602","Nodes","602","21.000000","40.386672","DDS demands","Known Flow","333608.981934","663741.582820","","0.000000","","","","-13.179999","","","","","","","","-11.785790","-13.179999","","","","","","D1 PROFILE","","","","","","",""
"64304200001000","Nodes","1000","21.000000","41.360367","Default Known Flow Node","Known Flow","333536.484863","663716.945594","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000647","Nodes","647","21.000000","49.949623","DDS demands","Known Flow","333512.106907","663550.082768","","0.000000","","","","-4.110000","","","","","","","","-3.675235","-4.110000","","","","","","D1 PROFILE","","","","","","",""
"64304210002021","Nodes","-33","21.000000","49.849509","DDS demands","Known Flow","333592.715146","663506.671140","","0.000000","","","","-12.649999","","","","","","","","-11.311854","-12.649999","","","","","","D1 PROFILE","","","","","","",""
"64304210002134","Nodes","-68","21.000000","49.619092","Default Known Flow Node","Known Flow","333725.231965","663652.707795","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001933","Nodes","-1462773","21.000000","49.409244","DDS demands","Known Flow","333771.731978","663632.832790","","0.000000","","","","-8.689999","","","","","","","","-7.770752","-8.689999","","","","","","D1 PROFILE","","","","","","",""
"64304210002136","Nodes","-74","21.000000","49.499141","Default Known Flow Node","Known Flow","333727.231966","663695.332807","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002137","Nodes","-75","21.000000","49.207463","DDS demands","Known Flow","333673.481951","663711.457811","","0.000000","","","","-5.899999","","","","","","","","-5.275884","-5.899999","","","","","","D1 PROFILE","","","","","","",""
"64304210001925","Nodes","-1462763","21.000000","49.220190","DDS demands","Known Flow","333782.981981","663779.082830","","0.000000","","","","-7.739999","","","","","","","","-6.921245","-7.739999","","","","","","D1 PROFILE","","","","","","",""
"64304210002140","Nodes","-79","21.000000","49.312286","Default Known Flow Node","Known Flow","333732.856967","663762.832825","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002026","Nodes","-34","21.000000","49.746514","Default Known Flow Node","Known Flow","333663.606949","663528.832762","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001903","Nodes","-1462716","21.000000","49.895832","DDS demands","Known Flow","333702.606959","663522.082760","","0.000000","","","","-5.030000","","","","","","","","-4.497915","-5.030000","","","","","","D1 PROFILE","","","","","","",""
"64304210002113","Nodes","-61","21.000000","49.759940","Default Known Flow Node","Known Flow","333693.899882","663600.796215","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001869","Nodes","-1462645","21.000000","49.376059","DDS demands","Known Flow","333654.481946","663658.082797","","0.000000","","","","-7.109999","","","","","","","","-6.357888","-7.109999","","","","","","D1 PROFILE","","","","","","",""
"64304210002133","Nodes","-66","21.000000","49.753550","Default Known Flow Node","Known Flow","333708.731961","663618.207786","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002104","Nodes","-58","21.000000","49.755601","DDS demands","Known Flow","333727.731966","663595.207780","","0.000000","","","","-4.510000","","","","","","","","-4.032922","-4.510000","","","","","","D1 PROFILE","","","","","","",""
"64304200000648","Nodes","648","21.000000","47.345093","DDS demands","Known Flow","333560.356921","663666.957799","","0.000000","","","","-12.610000","","","","","","","","-11.276086","-12.610000","","","","","","D1 PROFILE","","","","","","",""
"64304210001825","Nodes","-1462548","21.000000","49.849509","Default Known Flow Node","Known Flow","333595.231930","663577.582775","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000004","Nodes","Lingerwood DG, Tel, Constant, Site ID 6085","21.000000","49.999998","Default Known Pressure Node","Known Pressure","333505.231906","663553.082768","","999998.967025","","","","","","","","","","","","230.368393","257.620008","","","","","","","","","","","","",""
"64304200000649","Nodes","P00022867, CSEP, LINGERWORTH NORTH, -32.86 SCMH","24.000000","41.057703","CSEP DDS Matched","Known Flow","333530.106912","663759.457825","","0.000000","","","","","-32.860001","","","","","","","-29.383998","-32.860001","","","","","","","DC PROFILE","","","","","",""
"64304210002138","Nodes","-76","21.000000","49.489295","Default Known Flow Node","Known Flow","333728.106966","663713.457812","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001842","Nodes","-1462586","21.000000","49.400384","DDS demands","Known Flow","333773.106978","663720.707814","","0.000000","","","","-4.070000","","","","","","","","-3.639466","-4.070000","","","","","","D1 PROFILE","","","","","","",""
"64304210001804","Nodes","-1462502","21.000000","48.527428","DDS demands","Known Flow","333660.856948","663784.457831","","0.000000","","","","-10.679999","","","","","","","","-9.550246","-10.679999","","","","","","D1 PROFILE","","","","","","",""
"64304210001837","Nodes","-1462579","21.000000","49.755601","Default Known Flow Node","Known Flow","333736.106968","663590.582779","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001809","Nodes","-1462513","21.000000","49.712861","Default Known Flow Node","Known Flow","333714.731963","663579.957776","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001906","Nodes","-1462719","21.000000","49.207463","Default Known Flow Node","Known Flow","333659.731948","663718.082813","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001786","Nodes","-1462472","21.000000","49.207463","Default Known Flow Node","Known Flow","333664.106949","663689.582806","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001851","Nodes","-1462610","21.000000","42.308352","DDS demands","Known Flow","333269.731841","664106.582919","","0.000000","","","","-4.550000","","","","","","","","-4.068691","-4.550000","","","","","","D1 PROFILE","","","","","","",""
"64304210001779","Nodes","-130","21.000000","46.460769","Default Known Flow Node","Known Flow","334177.749833","664199.332446","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001952","Nodes","-156","21.000000","45.714031","Default Known Flow Node","Known Flow","334280.107116","664304.332973","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000842","Nodes","Peggys Mill, Mayfield Ind Est","21.000000","45.701353","DDS demands","Known Flow","334281.232117","664300.957972","","0.000000","","","","","","","","-149.590000","","","","-133.766043","-149.590000","","","","","","","","","","I2 PROFILE","","",""
"64304210001856","Nodes","-1462618","21.000000","26.181896","DDS demands","Known Flow","334794.482256","664393.582997","","0.000000","","","","-5.280000","","","","","","","","-4.721470","-5.280000","","","","","","D1 PROFILE","","","","","","",""
"64304200000970","Nodes","970","21.000000","44.180696","Default Known Flow Node","Known Flow","333140.481806","664574.708046","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001889","Nodes","-1462680","21.000000","23.661177","Default Known Flow Node","Known Flow","334868.107276","664632.333062","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001988","Nodes","-242","21.000000","23.661177","Default Known Flow Node","Known Flow","334868.232276","664628.458061","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002087","Nodes","","21.000000","25.341268","DDS demands","Known Flow","334994.732311","664656.458069","","0.000000","-15.020000","","","","","","","","","","","-13.431151","-15.020000","","","C1 PROFILE","","","","","","","","","",""
"64304210001824","Nodes","-1462546","21.000000","23.750873","Default Known Flow Node","Known Flow","334868.232276","664622.958059","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001979","Nodes","-222","21.000000","26.138071","Default Known Flow Node","Known Flow","334951.607299","664587.833050","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002093","Nodes","-547","21.000000","33.760738","Default Known Flow Node","Known Flow","335327.232401","664751.708095","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000302","Nodes","302","21.000000","33.726146","DDS demands","Known Flow","335333.857403","664748.458094","","0.000000","","","","-9.310000","","","","","","","","-8.325167","-9.310000","","","","","","D1 PROFILE","","","","","","",""
"64304210002091","Nodes","-540","21.000000","33.645976","Default Known Flow Node","Known Flow","335304.870326","664720.363258","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002094","Nodes","-551","21.000000","33.639487","Default Known Flow Node","Known Flow","335295.895671","664754.498834","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002096","Nodes","-553","21.000000","33.739541","Default Known Flow Node","Known Flow","335288.266650","664758.121649","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002101","Nodes","-572","21.000000","35.300912","Default Known Flow Node","Known Flow","335268.142762","664816.291923","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002102","Nodes","-573","21.000000","35.433290","Default Known Flow Node","Known Flow","335277.732388","664825.458115","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002098","Nodes","-557","21.000000","33.820073","Default Known Flow Node","Known Flow","335268.620112","664767.451255","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002090","Nodes","-539","21.000000","33.645976","Default Known Flow Node","Known Flow","335301.482394","664713.708084","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002097","Nodes","-554","21.000000","33.639487","Default Known Flow Node","Known Flow","335298.482393","664763.208098","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002125","Nodes","-633","21.000000","31.388978","Default Known Flow Node","Known Flow","334975.482306","665210.708219","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000224","Nodes","224","21.000000","29.308575","DDS demands","Known Flow","334723.820166","665447.577001","","0.000000","","","","-14.999999","","","","","","","","-13.413266","-14.999999","","","","","","D1 PROFILE","","","","","","",""
"64304200000678","Nodes","678","21.000000","29.412149","Default Known Flow Node","Known Flow","334814.982262","665411.333274","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000228","Nodes","228","21.000000","29.456492","DDS demands","Known Flow","334792.107256","665455.958286","","0.000000","","","","-37.229999","","","","","","","","-33.291726","-37.229999","","","","","","D1 PROFILE","","","","","","",""
"64304210002042","Nodes","-380","21.000000","30.098493","Default Known Flow Node","Known Flow","334739.857241","665394.833270","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000229","Nodes","229","21.000000","29.344686","DDS demands","Known Flow","334721.529813","665437.467133","","0.000000","","","","-15.630000","","","","","","","","-13.976624","-15.630000","","","","","","D1 PROFILE","","","","","","",""
"64304210001790","Nodes","-1462480","21.000000","31.211823","Default Known Flow Node","Known Flow","334970.357304","665197.083216","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002037","Nodes","-359","21.000000","29.927626","Default Known Flow Node","Known Flow","334943.482297","665247.333229","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000249","Nodes","249","21.000000","30.017188","DDS demands","Known Flow","334980.857307","665283.208239","","0.000000","","","","-6.439999","","","","","","","","-5.758762","-6.439999","","","","","","D1 PROFILE","","","","","","",""
"64304210002045","Nodes","-389","21.000000","28.839008","Default Known Flow Node","Known Flow","334666.107221","665460.458287","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001931","Nodes","-1462771","21.000000","29.016227","Default Known Flow Node","Known Flow","334690.482228","665468.708290","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002018","Nodes","-326837","21.000000","29.308575","Default Known Flow Node","Known Flow","334723.607237","665448.833284","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002046","Nodes","-390","21.000000","29.222820","Default Known Flow Node","Known Flow","334785.857254","665475.333291","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001841","Nodes","-1462585","21.000000","29.267175","Default Known Flow Node","Known Flow","334815.107262","665450.708285","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002041","Nodes","-377","21.000000","28.923732","DDS demands","Known Flow","334705.232232","665375.708264","","0.000000","","-31.999999","","","","","","","","","","-28.614968","-31.999999","","","","C2 PROFILE","","","","","","","","",""
"64304210002117","Nodes","-616","21.000000","34.289543","Default Known Flow Node","Known Flow","335096.982339","665030.083170","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002127","Nodes","-639","21.000000","32.508353","Default Known Flow Node","Known Flow","335028.601551","665254.004385","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002124","Nodes","-632","21.000000","33.117367","Default Known Flow Node","Known Flow","335054.732327","665165.208207","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002122","Nodes","-629","21.000000","34.065446","Default Known Flow Node","Known Flow","335115.563468","665104.572290","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002128","Nodes","-640","21.000000","32.627606","Default Known Flow Node","Known Flow","335034.232322","665254.708231","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002114","Nodes","-610","21.000000","34.480456","Default Known Flow Node","Known Flow","335018.107317","665009.208165","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001884","Nodes","-1462670","21.000000","32.671843","Default Known Flow Node","Known Flow","335034.732322","665282.958239","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210002129","Nodes","-641","21.000000","33.159856","Default Known Flow Node","Known Flow","335055.607327","665268.208235","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
