"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64304700000238","Nodes","238",21.000000,28.114088,"DDS demands","Known Flow",313518.163526,582051.941047,,0.000000,,,-0.059999,,-6.210000,,,,,,-5.606746,-6.270000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"64304700000059","Nodes","59",21.000000,30.010732,"DDS demands","Known Flow",313891.253203,582128.151217,,0.000000,,,,,-4.659999,,,,-4.460000,,-8.155266,-9.119999,,"",,,,,"D1 PROFILE",,,,"I2 PROFILE",
"64304700011073","Nodes","-259585",21.000000,31.536656,"Default Known Flow Node","Known Flow",313981.054879,582013.420408,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000244","Nodes",,21.000000,27.857555,"DDS demands","Known Flow",313553.735476,582237.044642,,0.000000,,-160.490007,,,-10.029999,,,,,,-152.482042,-170.520001,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"64304700000243","Nodes","243",21.000000,28.020700,"DDS demands","Known Flow",313533.692471,582149.399618,,0.000000,-36.080001,,,,-13.090000,,,,,,-43.968697,-49.170003,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"64304700000246","Nodes","246",21.000000,27.812152,"Default Known Flow Node","Known Flow",313555.285477,582329.610667,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000041","Nodes","Lockerbie Academy",21.000000,27.812152,"Daily Metered Site","Known Flow",313563.858479,582296.798658,,0.000000,,0.000000,,,-10.419999,,,,,,-9.317750,-10.419999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"64304700000282","Nodes","282",21.000000,49.709265,"DDS demands","Known Flow",313899.351510,582263.903490,,0.000000,,,,,-8.220000,,,,,,-7.350471,-8.220000,,"",,,,,"D1 PROFILE",,,,,
"64304700000281","Nodes","Mathews Loaning DG, GCU, Constant, Site ID 6239",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",313879.910565,582197.915000,,1699.239931,,,,,,,,,,,346.876062,387.910014,,"",,,,,,,,,,
"64304700011027","Nodes","-247652",21.000000,27.812399,"Default Known Flow Node","Known Flow",313563.233479,582292.424657,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000245","Nodes","245",21.000000,27.813075,"Default Known Flow Node","Known Flow",313561.633479,582280.326653,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011028","Nodes","-247653",21.000000,27.838114,"Default Known Flow Node","Known Flow",313610.981492,582152.756619,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000241","Nodes","241",21.000000,28.026342,"Default Known Flow Node","Known Flow",313516.143466,582117.331609,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000046","Nodes","46",21.000000,27.807221,"DDS demands","Known Flow",313614.722493,582127.771612,,0.000000,,,,,-4.230000,,,,,,-3.782541,-4.230000,,"",,,,,"D1 PROFILE",,,,,
"64304700000047","Nodes","47",21.000000,27.645255,"DDS demands","Known Flow",313621.190495,582074.514597,,0.000000,,,,,-7.199999,,,,,,-6.438368,-7.199999,,"",,,,,"D1 PROFILE",,,,,
"64304700011025","Nodes","-247650",21.000000,28.032211,"Default Known Flow Node","Known Flow",313514.757439,582114.652659,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000239","Nodes","239",21.000000,28.089289,"Default Known Flow Node","Known Flow",313518.133467,582066.043595,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000285","Nodes","285",21.000000,47.236349,"DDS demands","Known Flow",313877.321565,582468.303705,,0.000000,,,,,-5.709999,,,,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,,,,
"64304700000284","Nodes","284",21.000000,47.790869,"DDS demands","Known Flow",313880.795265,582411.716888,,0.000000,,,,,-13.760000,,,,,,-12.304439,-13.760000,,"",,,,,"D1 PROFILE",,,,,
"64304700000309","Nodes","309",21.000000,45.470295,"DDS demands","Known Flow",313938.105581,582453.796701,,0.000000,,,,,-3.000000,,,,,,-2.682653,-3.000000,,"",,,,,"D1 PROFILE",,,,,
"64304700000311","Nodes","311",21.000000,45.372705,"DDS demands","Known Flow",313982.825593,582446.761699,,0.000000,,,,,-11.799999,,,,,,-10.551771,-11.799999,,"",,,,,"D1 PROFILE",,,,,
"64304700000283","Nodes","283",21.000000,48.578251,"Default Known Flow Node","Known Flow",313882.969455,582348.665661,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000315","Nodes","315",21.000000,49.563650,"Default Known Flow Node","Known Flow",313926.902721,582268.254724,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011026","Nodes","-247651",21.000000,27.812510,"Default Known Flow Node","Known Flow",313562.967391,582290.412699,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011029","Nodes","-247654",21.000000,27.794140,"Default Known Flow Node","Known Flow",313637.075393,582160.225426,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000060","Nodes","60",21.000000,31.521261,"DDS demands","Known Flow",313981.102368,582015.791955,,0.000000,,,,,-11.310000,,,,,,-10.113604,-11.310000,,"",,,,,"D1 PROFILE",,,,,
"64304700000313","Nodes","313",21.000000,46.584735,"DDS demands","Known Flow",314006.254600,582353.774673,,0.000000,,,,,-3.059999,,,,,,-2.736306,-3.059999,,"",,,,,"D1 PROFILE",,,,,
"64304700000317","Nodes","317",21.000000,49.080386,"DDS demands","Known Flow",314016.063602,582297.125658,,0.000000,,,,,-6.130000,,,,,,-5.481555,-6.130000,,"",,,,,"D1 PROFILE",,,,,
"64304700011035","Nodes","-247667",21.000000,43.548907,"Default Known Flow Node","Known Flow",314043.095865,582459.954852,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011061","Nodes","-250663",21.000000,46.584735,"Default Known Flow Node","Known Flow",314004.135599,582337.625669,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011062","Nodes","-250667",21.000000,37.732979,"Default Known Flow Node","Known Flow",314102.339824,582453.678740,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000305","Nodes","305",21.000000,43.509611,"Default Known Flow Node","Known Flow",314037.089811,582434.345734,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000314","Nodes","314",21.000000,46.357536,"DDS demands","Known Flow",314007.822600,582396.184685,,0.000000,,,,,-8.970000,,,,,,-8.021135,-8.970000,,"",,,,,"D1 PROFILE",,,,,
"64304700000308","Nodes","308",21.000000,43.208690,"Default Known Flow Node","Known Flow",313997.183597,582450.883700,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000310","Nodes","310",21.000000,45.110118,"DDS demands","Known Flow",313944.076583,582505.260715,,0.000000,,,,,-12.310000,,,,,,-11.007822,-12.310000,,"",,,,,"D1 PROFILE",,,,,
"64304700011031","Nodes","-247656",21.000000,29.213793,"Default Known Flow Node","Known Flow",313748.589530,582689.504765,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000293","Nodes","293",21.000000,41.520078,"Default Known Flow Node","Known Flow",313988.408342,582636.945490,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011032","Nodes","-247657",21.000000,41.089257,"Default Known Flow Node","Known Flow",313888.362568,582650.652754,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011033","Nodes","-247658",21.000000,37.494166,"Default Known Flow Node","Known Flow",313976.975419,582685.587825,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011034","Nodes","-247659",21.000000,37.524355,"Default Known Flow Node","Known Flow",313991.794807,582659.926364,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000289","Nodes","289",21.000000,40.174683,"DDS demands","Known Flow",313880.476565,582677.934762,,0.000000,,,,,-4.099999,,,,,,-3.666293,-4.099999,,"",,,,,"D1 PROFILE",,,,,
"64304700000290","Nodes","290",21.000000,37.749002,"DDS demands","Known Flow",313935.388738,582683.965540,,0.000000,,,,,-19.200001,,,,,,-17.168985,-19.200001,,"",,,,,"D1 PROFILE",,,,,
"64304700011080","Nodes","-288",21.000000,41.089257,"Default Known Flow Node","Known Flow",313885.851567,582653.056755,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000287","Nodes","287",21.000000,44.760186,"DDS demands","Known Flow",313876.434575,582555.575075,,0.000000,,,,,-0.469999,,,,,,-0.420282,-0.469999,,"",,,,,"D1 PROFILE",,,,,
"64304700000294","Nodes","294",21.000000,43.977896,"DDS demands","Known Flow",313948.825584,582543.636725,,0.000000,,,,,-14.550000,,,,,,-13.010870,-14.550000,,"",,,,,"D1 PROFILE",,,,,
"64304700000286","Nodes","286",21.000000,46.403609,"DDS demands","Known Flow",313871.626563,582534.672723,,0.000000,,,,,-4.260000,,,,,,-3.809368,-4.260000,,"",,,,,"D1 PROFILE",,,,,
"64304700000295","Nodes","295",21.000000,43.126992,"DDS demands","Known Flow",313959.576587,582602.011741,,0.000000,,,,,-17.540001,,,,,,-15.684583,-17.540001,,"",,,,,"D1 PROFILE",,,,,
"64304700000296","Nodes","296",21.000000,43.819060,"Default Known Flow Node","Known Flow",313974.194880,582545.467107,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011102","Nodes","-970696",21.000000,43.884123,"Default Known Flow Node","Known Flow",313986.714594,582542.252725,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011085","Nodes","-320",21.000000,29.126051,"Default Known Flow Node","Known Flow",313690.292257,582738.997040,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011060","Nodes","-250662",21.000000,36.974746,"Default Known Flow Node","Known Flow",313999.182130,582724.005765,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000297","Nodes","297",21.000000,43.878152,"DDS demands","Known Flow",313988.969197,582540.334482,,0.000000,,,,,-8.290000,,,,,,-7.413066,-8.290000,,"",,,,,"D1 PROFILE",,,,,
"64304700000298","Nodes","298",21.000000,43.437821,"Default Known Flow Node","Known Flow",314034.727909,582602.771493,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000299","Nodes","299",21.000000,42.894676,"Default Known Flow Node","Known Flow",314068.290715,582569.149991,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011103","Nodes","-970698",21.000000,40.322780,"Default Known Flow Node","Known Flow",314074.430204,582533.809400,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000348","Nodes","348",21.000000,35.861062,"DDS demands","Known Flow",314028.582606,582800.546795,,0.000000,,,,,-15.619999,,,,,,-13.967683,-15.619999,,"",,,,,"D1 PROFILE",,,,,
"64304700011014","Nodes","-131984",21.000000,34.846641,"Default Known Flow Node","Known Flow",313630.965497,581128.943340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011015","Nodes","-131985",21.000000,34.845861,"Default Known Flow Node","Known Flow",313632.665498,581128.906340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000067","Nodes","67",21.000000,23.187320,"DDS demands","Known Flow",313915.964379,581366.585897,,0.000000,,,,,-2.069999,,,,,,-1.851031,-2.069999,,"",,,,,"D1 PROFILE",,,,,
"64304700000068","Nodes",,21.000000,22.932533,"DDS demands","Known Flow",313923.351577,581316.968391,,0.000000,,,,,-8.770000,,,,,,-7.842291,-8.770000,,"",,,,,"D1 PROFILE",,,,,
"64304700011013","Nodes","-131983",21.000000,34.881125,"Default Known Flow Node","Known Flow",313627.671527,581126.827087,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011010","Nodes","-131980",21.000000,34.780345,"Default Known Flow Node","Known Flow",313620.587495,581127.619340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000362","Nodes","362",21.000000,34.764860,"Default Known Flow Node","Known Flow",313620.494547,581130.529445,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011091","Nodes","-843318",21.000000,23.065524,"Default Known Flow Node","Known Flow",313925.900377,581316.102722,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011024","Nodes","-247648",21.000000,27.848284,"Default Known Flow Node","Known Flow",313477.040456,582147.584617,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011098","Nodes","-846138",21.000000,27.595920,"Default Known Flow Node","Known Flow",313450.873930,582181.655329,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011078","Nodes","-259622",21.000000,27.604061,"Default Known Flow Node","Known Flow",313459.077451,582188.640628,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011093","Nodes","-846131",21.000000,27.181307,"Default Known Flow Node","Known Flow",313386.144052,582282.492873,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011096","Nodes","-846135",21.000000,27.194837,"Default Known Flow Node","Known Flow",313389.223432,582279.669653,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000038","Nodes","38",21.000000,27.181709,"DDS demands","Known Flow",313388.792432,582283.649654,,0.000000,-45.710001,,,,-6.260000,,,,,,-46.472507,-51.970002,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"64304700011095","Nodes","-846134",21.000000,27.181709,"Default Known Flow Node","Known Flow",313387.385431,582285.955655,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011094","Nodes","-846133",21.000000,27.181426,"Default Known Flow Node","Known Flow",313387.421431,582283.013654,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000368","Nodes","368",21.000000,27.137061,"DDS demands","Known Flow",313369.737426,582275.326652,,0.000000,,,,,-1.370000,,,,,,-1.225078,-1.370000,,"",,,,,"D1 PROFILE",,,,,
"64304700011092","Nodes","-846130",21.000000,27.137061,"Default Known Flow Node","Known Flow",313367.381426,582274.340652,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011097","Nodes","-846137",21.000000,27.194837,"Default Known Flow Node","Known Flow",313391.430432,582279.625653,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011099","Nodes","-846139",21.000000,27.604061,"Default Known Flow Node","Known Flow",313452.528815,582181.128362,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011100","Nodes","-846141",21.000000,27.848284,"Default Known Flow Node","Known Flow",313478.493042,582148.794574,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000242","Nodes","242",21.000000,27.939239,"Default Known Flow Node","Known Flow",313498.720462,582120.186610,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011101","Nodes","-846142",21.000000,27.939239,"Default Known Flow Node","Known Flow",313500.659610,582122.073213,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000234","Nodes","234",21.000000,27.768430,"Default Known Flow Node","Known Flow",313505.134463,582283.588654,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000039","Nodes","39",21.000000,26.688938,"DDS demands","Known Flow",313261.986397,582508.795716,,0.000000,,,,,-3.559999,,,,,,-3.183415,-3.559999,,"",,,,,"D1 PROFILE",,,,,
"64304700000329","Nodes",,21.000000,47.785917,"DDS demands","Known Flow",313039.740681,581045.661132,,0.000000,,,,,-14.749999,,,,,,-13.189713,-14.749999,,"",,,,,"D1 PROFILE",,,,,
"64304700011011","Nodes","-131981",21.000000,34.613504,"Default Known Flow Node","Known Flow",313622.329495,581131.053341,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000117","Nodes","117",21.000000,32.399009,"Default Known Flow Node","Known Flow",313675.001509,581321.662392,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000318","Nodes","318",21.000000,33.733588,"Default Known Flow Node","Known Flow",313858.297944,581761.960671,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011020","Nodes","-1523400",21.000000,33.627296,"Default Known Flow Node","Known Flow",313866.768580,581764.250376,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011019","Nodes","-1516911",21.000000,30.528944,"Default Known Flow Node","Known Flow",313850.800051,581680.793919,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000056","Nodes","56",21.000000,30.591122,"Default Known Flow Node","Known Flow",313863.404318,581682.698359,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700009000","Nodes","Sydney Place DG, Tel, Clocked, Site ID 6244",21.000000,33.999999,"Default Known Pressure Node","Known Pressure",313832.165311,581758.151479,,2449.999934,,,,,,,,,,,568.023372,635.218059,,"",,,,,,,,,,
"64304700011030","Nodes","-247655",21.000000,29.257674,"Default Known Flow Node","Known Flow",313747.842529,582666.560758,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011087","Nodes","-400218",21.000000,28.507072,"Default Known Flow Node","Known Flow",313586.422485,582760.466784,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011088","Nodes","-400219",21.000000,28.411654,"DDS demands","Known Flow",313597.428934,582700.380910,,0.000000,,,,,-10.189999,,,,,,-9.112080,-10.189999,,"",,,,,"D1 PROFILE",,,,,
"64304700011089","Nodes","-400220",21.000000,28.499463,"Default Known Flow Node","Known Flow",313621.871495,582619.795746,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011018","Nodes","P00067540, Green Park Lane CSEP, -11.08",22.999998,33.162891,"CSEP DDS Matched","Known Flow",313852.369558,582797.377794,,0.000000,,,,,,-11.079999,,,,,-9.907934,-11.079999,,"",,,,,,"DC PROFILE",,,,
"64304700011086","Nodes","-363",21.000000,34.758219,"Default Known Flow Node","Known Flow",313620.454664,581131.778171,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000119","Nodes","119",21.000000,43.465528,"Default Known Flow Node","Known Flow",314054.908060,582413.054808,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000372","Nodes","372",21.000000,29.589883,"Default Known Flow Node","Known Flow",313618.292494,581764.162513,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000271","Nodes","Glenannan Park RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",312667.005853,581178.162145,,499.999994,,,,,,,,,,,10.873689,12.159999,,"",,,,,,,,,,
"64304700010055","Nodes",,21.000000,30.147385,"Default Known Flow Node","Known Flow",313441.580464,581425.717390,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011002","Nodes","11002",21.000000,58.418267,"Default Known Flow Node","Known Flow",313188.037278,580925.012565,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011003","Nodes","11003",21.000000,59.343168,"Default Known Flow Node","Known Flow",313234.006637,580932.592266,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011008","Nodes","11008",21.000000,61.556613,"Default Known Flow Node","Known Flow",313254.556298,581042.646937,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700000693","Nodes",,21.000000,29.413791,"DDS demands","Known Flow",313709.679784,582781.793563,,0.000000,,,,,-6.780000,,,,,,-6.062797,-6.780000,,"",,,,,"D1 PROFILE",,,,,
"64304700000006","Nodes","6,",21.000000,27.812152,"Default Known Flow Node","Known Flow",313568.368768,582323.119558,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700011009","Nodes",,21.000000,32.394446,"Default Known Flow Node","Known Flow",313904.575502,581773.421595,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002001","Nodes",,21.000000,51.091832,"Default Known Flow Node","Known Flow",313107.786355,580991.022303,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002006","Nodes",,21.000000,48.318894,"Default Known Flow Node","Known Flow",313009.469328,581114.702336,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002031","Nodes",,21.000000,48.318894,"Default Known Flow Node","Known Flow",313010.629329,581103.587333,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002014","Nodes",,21.000000,59.121201,"Default Known Flow Node","Known Flow",313231.719389,580931.392286,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002018","Nodes",,21.000000,54.148191,"Default Known Flow Node","Known Flow",313126.323360,580928.557286,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002023","Nodes",,21.000000,48.350181,"DDS demands","Known Flow",313082.524348,581128.225340,,0.000000,,,,,-10.470000,,,,,,-9.362461,-10.470000,,"",,,,,"D1 PROFILE",,,,,
"64304700002025","Nodes",,21.000000,57.823029,"DDS demands","Known Flow",313153.587893,580919.672846,,0.000000,,,,,-1.440000,,,,,,-1.287673,-1.440000,,"",,,,,"D1 PROFILE",,,,,
"64304700002026","Nodes",,21.000000,62.212430,"Default Known Flow Node","Known Flow",313258.692005,580954.434906,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002022","Nodes",,21.000000,47.785917,"Default Known Flow Node","Known Flow",313037.793336,581045.262317,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002030","Nodes",,21.000000,47.658712,"Default Known Flow Node","Known Flow",313020.327331,580955.531293,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002007","Nodes",,21.000000,48.318894,"Default Known Flow Node","Known Flow",313011.501329,581092.212330,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002034","Nodes",,21.000000,26.173325,"Default Known Flow Node","Known Flow",313273.147400,582041.320588,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002293","Nodes",,21.000000,27.180881,"Default Known Flow Node","Known Flow",313385.391431,582283.820654,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002049","Nodes",,21.000000,31.746613,"Default Known Flow Node","Known Flow",313589.199486,581435.718424,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002050","Nodes",,21.000000,31.746613,"Default Known Flow Node","Known Flow",313588.842486,581443.372426,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002051","Nodes",,21.000000,34.806178,"Default Known Flow Node","Known Flow",313626.259496,581128.681340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002056","Nodes",,21.000000,32.599124,"Default Known Flow Node","Known Flow",313596.592488,581356.307402,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002057","Nodes",,21.000000,32.810966,"Default Known Flow Node","Known Flow",313594.802488,581336.993397,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002058","Nodes",,21.000000,32.208583,"Default Known Flow Node","Known Flow",313562.099479,581022.509311,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002060","Nodes",,21.000000,31.746613,"Default Known Flow Node","Known Flow",313612.319492,581433.208423,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002061","Nodes",,21.000000,34.780345,"Default Known Flow Node","Known Flow",313617.885494,581127.572340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002063","Nodes",,21.000000,34.841418,"Default Known Flow Node","Known Flow",313632.682498,581131.324341,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002064","Nodes",,21.000000,34.842902,"Default Known Flow Node","Known Flow",313632.667498,581130.255340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002065","Nodes",,21.000000,31.379234,"Default Known Flow Node","Known Flow",313660.601506,581433.435423,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002066","Nodes",,21.000000,31.422909,"Default Known Flow Node","Known Flow",313618.551494,581463.199431,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002067","Nodes",,21.000000,32.399108,"Default Known Flow Node","Known Flow",313658.917505,581322.763393,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002098","Nodes",,21.000000,30.335518,"DDS demands","Known Flow",313475.920455,581307.379389,,0.000000,,,,,-10.710000,,,,,,-9.577073,-10.710000,,"",,,,,"D1 PROFILE",,,,,
"64304700002070","Nodes",,21.000000,33.949412,"Default Known Flow Node","Known Flow",313590.417486,581261.618376,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002071","Nodes",,21.000000,33.905949,"Default Known Flow Node","Known Flow",313567.128480,581258.915375,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002072","Nodes",,21.000000,34.004709,"Default Known Flow Node","Known Flow",313592.028487,581258.478375,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002101","Nodes",,21.000000,34.004709,"Default Known Flow Node","Known Flow",313598.623489,581260.354376,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002076","Nodes",,21.000000,34.004709,"Default Known Flow Node","Known Flow",313613.645493,581246.110372,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002077","Nodes",,21.000000,34.126320,"Default Known Flow Node","Known Flow",313599.904489,581255.790375,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64304700002103","Nodes",,21.000000,34.255192,"Default Known Flow Node","Known Flow",313610.362945,581225.144512,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
