"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"644003-4219","Nodes","-4219",21.000000,43.050089,"Default Known Flow Node","Known Flow",288906.094032,680672.328139,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4227","Nodes","-4227",21.000000,43.387071,"Default Known Flow Node","Known Flow",288856.095966,680675.732219,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4226","Nodes","-4226",21.000000,43.327815,"Default Known Flow Node","Known Flow",288878.969762,680674.337427,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4215","Nodes","-4215",21.000000,42.710151,"Default Known Flow Node","Known Flow",288937.347886,680670.646473,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002866","Nodes","2866",21.000000,42.585856,"DDS demands","Known Flow",288946.093399,680670.186183,,0.000000,,,,,,,-15.829999,,,,,,,-14.155468,-15.829999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-4156","Nodes","-4156",21.000000,42.875850,"Default Known Flow Node","Known Flow",288833.732875,680632.336758,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4155","Nodes","-4155",21.000000,42.875850,"Default Known Flow Node","Known Flow",288844.469753,680631.712416,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4162","Nodes","-4162",21.000000,43.016678,"Default Known Flow Node","Known Flow",288834.252875,680642.710758,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4017","Nodes","-4017",21.000000,39.457887,"Default Known Flow Node","Known Flow",288818.565468,680366.964556,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4904759","Nodes","-4904759",21.000000,40.563779,"Default Known Flow Node","Known Flow",288844.090405,680349.676106,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3984","Nodes","-3984",21.000000,39.004553,"Default Known Flow Node","Known Flow",288840.132747,680320.082682,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003057","Nodes","3057",21.000000,38.435555,"Default Known Flow Node","Known Flow",288864.469758,680295.587324,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4212","Nodes","-4212",21.000000,42.535284,"Default Known Flow Node","Known Flow",288953.218401,680669.811183,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4210","Nodes","-4210",21.000000,42.505111,"Default Known Flow Node","Known Flow",288957.469784,680669.587426,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4218","Nodes","-4218",21.000000,42.945183,"Default Known Flow Node","Known Flow",288913.844772,680671.712427,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2486","Nodes","-2486",21.000000,37.519995,"Default Known Flow Node","Known Flow",288774.478989,680173.336822,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3849","Nodes","-3849",21.000000,37.434359,"Default Known Flow Node","Known Flow",288779.344735,680173.337291,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2495","Nodes","-2495",21.000000,37.378962,"Default Known Flow Node","Known Flow",288773.968327,680193.462228,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4168","Nodes","-4168",21.000000,43.541970,"Default Known Flow Node","Known Flow",288823.701737,680647.463756,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4170","Nodes","-4170",21.000000,43.541970,"Default Known Flow Node","Known Flow",288815.094745,680648.212420,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003223","Nodes","3223",21.000000,43.100357,"DDS demands","Known Flow",288826.844748,680567.462398,,0.000000,-7.179999,,,,,,,,,,,,,-6.420484,-7.179999,,"","C1 PROFILE",,,,,,,,,,,,
"644003-3996","Nodes","-3996",21.000000,38.919033,"Default Known Flow Node","Known Flow",288777.218539,680336.818041,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001164","Nodes","Logger 9338, Meeks Road",21.000000,38.997103,"Val Log Cath","Known Flow",288784.311946,680336.378402,,0.000000,,,,,,,-0.850000,,,,,,,-0.760085,-0.850000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-2602","Nodes","-2602",21.000000,35.310726,"Default Known Flow Node","Known Flow",288640.219697,680713.337438,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2605","Nodes","-2605",21.000000,35.310726,"Default Known Flow Node","Known Flow",288644.844699,680717.212439,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2470","Nodes","-2470",21.000000,37.537379,"Default Known Flow Node","Known Flow",288761.217812,680141.672099,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2465","Nodes","-2465",21.000000,37.537379,"Default Known Flow Node","Known Flow",288756.969729,680136.212281,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3994","Nodes","-3994",21.000000,39.392820,"Default Known Flow Node","Known Flow",288820.099272,680334.160356,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003120","Nodes","3120",21.000000,39.470162,"DDS demands","Known Flow",288827.095640,680333.726731,,0.000000,,,,,,,-0.319999,,,-26.329999,,,,-23.830905,-26.650000,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"644003-4209","Nodes","-4209",21.000000,42.503443,"Default Known Flow Node","Known Flow",288963.094820,680669.463052,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4206","Nodes","-4206",21.000000,42.499432,"Default Known Flow Node","Known Flow",288969.844787,680669.087426,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003219","Nodes","3219",21.000000,40.056183,"Default Known Flow Node","Known Flow",288755.844729,680631.587416,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2590","Nodes","-2590",21.000000,40.056183,"Default Known Flow Node","Known Flow",288760.719730,680631.587416,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4222","Nodes","-4222",21.000000,43.276807,"Default Known Flow Node","Known Flow",288889.340523,680673.659026,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001172","Nodes","1172",21.000000,36.161412,"Default Known Flow Node","Known Flow",288660.719703,680545.337392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010172","Nodes",,21.000000,36.155239,"Default Known Flow Node","Known Flow",288660.786594,680546.279329,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4262","Nodes","-4262",21.000000,43.947739,"Default Known Flow Node","Known Flow",288828.813720,680731.589261,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4273","Nodes","-4273",21.000000,43.947719,"Default Known Flow Node","Known Flow",288829.846574,680749.212341,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4236","Nodes","-4236",21.000000,40.246695,"Default Known Flow Node","Known Flow",289031.594804,680688.087431,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464030","Nodes","-1464030",21.000000,40.246695,"Default Known Flow Node","Known Flow",289031.219804,680685.587430,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010169","Nodes",,21.000000,36.229048,"Default Known Flow Node","Known Flow",288481.330642,680561.060203,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010124","Nodes",,21.000000,36.186222,"Default Known Flow Node","Known Flow",288576.067680,680555.519395,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010171","Nodes",,21.000000,36.228398,"Default Known Flow Node","Known Flow",288574.614206,680551.867425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002872","Nodes","2872",21.000000,36.189382,"DDS demands","Known Flow",288574.719679,680553.462394,,0.000000,,,,,,,-10.100000,,,,,,,-9.031600,-10.100000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-2581","Nodes","-2581",21.000000,36.085557,"Default Known Flow Node","Known Flow",288662.219703,680566.837398,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002873","Nodes","2873",21.000000,35.614560,"DDS demands","Known Flow",288541.972814,680560.256488,,0.000000,,,,,,,-18.939999,,,,,,,-16.936487,-18.939999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-1464848","Nodes","-1464848",21.000000,35.614560,"Default Known Flow Node","Known Flow",288544.344671,680560.087396,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464236","Nodes","-1464236",21.000000,39.470162,"Default Known Flow Node","Known Flow",288829.344749,680333.587334,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3993","Nodes","-3993",21.000000,39.669729,"Default Known Flow Node","Known Flow",288841.258510,680333.961132,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003061","Nodes","3061",21.000000,37.361315,"Default Known Flow Node","Known Flow",288931.227763,680242.752121,,0.000000,,,,,,,,,,-141.690001,,,,-126.701735,-141.690001,,"",,,,,,,,,,"I2 PROFILE",,,
"64400300003063","Nodes","3063",21.000000,37.249764,"Default Known Flow Node","Known Flow",288958.219784,680237.337308,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4159","Nodes","-4159",21.000000,42.787317,"Default Known Flow Node","Known Flow",288913.239254,680637.336819,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4198","Nodes","-4198",21.000000,42.915347,"Default Known Flow Node","Known Flow",288914.094772,680665.212425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462988","Nodes","-1462988",21.000000,36.490406,"Default Known Flow Node","Known Flow",289087.969819,680296.962325,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462871","Nodes","-1462871",21.000000,36.787805,"Default Known Flow Node","Known Flow",289062.094812,680263.212315,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2485","Nodes","-2485",21.000000,35.195817,"Default Known Flow Node","Known Flow",288577.406098,680173.215040,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2488","Nodes","-2488",21.000000,35.188741,"Default Known Flow Node","Known Flow",288577.344680,680174.587291,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3841","Nodes","-3841",21.000000,37.441009,"Default Known Flow Node","Known Flow",288779.094735,680162.587288,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4140","Nodes","-4140",21.000000,42.668936,"Default Known Flow Node","Known Flow",288833.219750,680617.087412,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4147","Nodes","-4147",21.000000,42.723207,"Default Known Flow Node","Known Flow",288833.319765,680621.088037,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000899","Nodes","899",21.000000,43.439210,"DDS demands","Known Flow",288835.969751,680676.962428,,0.000000,-13.170000,,,-12.789999,,,-12.430000,,,,,,,-34.329023,-38.389998,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"64400300004224","Nodes","4224",21.000000,42.403452,"Default Known Flow Node","Known Flow",288851.307858,680439.960086,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462532","Nodes","-1462532",21.000000,42.403452,"Default Known Flow Node","Known Flow",288851.469755,680437.337363,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2471","Nodes","-2471",21.000000,37.529883,"Default Known Flow Node","Known Flow",288729.842690,680143.169719,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4268","Nodes","-4268",21.000000,41.307312,"Default Known Flow Node","Known Flow",288920.740595,680738.336582,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4277","Nodes","-4277",21.000000,40.887583,"Default Known Flow Node","Known Flow",288921.496743,680756.586332,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4149","Nodes","-4149",21.000000,42.723207,"Default Known Flow Node","Known Flow",288842.344752,680623.212413,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300009980","Nodes",,21.000000,40.381461,"Default Known Flow Node","Known Flow",288841.537752,680342.958337,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4084","Nodes","-4084",21.000000,41.068816,"Default Known Flow Node","Known Flow",288902.856768,680505.165118,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000912","Nodes","912",21.000000,41.046238,"DDS demands","Known Flow",289012.844799,680533.337389,,0.000000,,,,,,,-9.819999,,,,,,,-8.781219,-9.819999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-1464774","Nodes","-1464774",21.000000,39.137762,"Default Known Flow Node","Known Flow",288849.028913,680328.313793,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000923","Nodes","923",21.000000,39.146721,"DDS demands","Known Flow",288849.594754,680328.837333,,0.000000,-16.059999,,,-12.099999,,,-1.940000,,,,,,,-26.915957,-30.099999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"64400300010220","Nodes",,21.000000,34.868274,"Default Known Flow Node","Known Flow",288568.924176,680292.824547,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000924","Nodes","924",21.000000,34.868274,"Default Known Flow Node","Known Flow",288568.983415,680293.852855,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010222","Nodes",,21.000000,34.868274,"Default Known Flow Node","Known Flow",288570.657218,680280.893480,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010212","Nodes",,21.000000,34.868274,"Default Known Flow Node","Known Flow",288570.561678,680283.008321,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3827","Nodes","-3827",21.000000,32.069048,"Default Known Flow Node","Known Flow",288965.967194,680148.035348,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000932","Nodes","932",21.000000,32.781878,"DDS demands","Known Flow",288989.969792,680146.837284,,0.000000,-8.720000,,,,,,-34.430000,,,,,,,-38.585502,-43.150000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"644003-4287","Nodes","-4287",21.000000,44.572045,"Default Known Flow Node","Known Flow",288840.771895,680772.585172,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003703","Nodes","3703",21.000000,44.585943,"DDS demands","Known Flow",288841.094752,680779.962456,,0.000000,-6.139999,,,,,,-7.570000,,,,,,,-12.259727,-13.709999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"64400300010254","Nodes",,21.000000,38.749348,"Default Known Flow Node","Known Flow",289066.782121,680883.645818,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4338","Nodes","-4338",21.000000,38.749348,"Default Known Flow Node","Known Flow",289109.844825,680843.962473,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2622","Nodes","-2622",21.000000,38.345789,"Default Known Flow Node","Known Flow",288667.842097,680808.047394,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2625","Nodes","-2625",21.000000,38.303152,"Default Known Flow Node","Known Flow",288670.344705,680835.587471,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002870","Nodes","2870",21.000000,38.345789,"DDS demands","Known Flow",288678.719846,680807.339595,,0.000000,,,,,,,-1.279999,,,,,,,-1.144598,-1.279999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300002798","Nodes","2798",21.000000,43.938781,"Default Known Flow Node","Known Flow",288757.094729,680864.212479,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2628","Nodes","-2628",21.000000,43.938781,"Default Known Flow Node","Known Flow",288748.469727,680860.212478,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2709","Nodes","-2709",21.000000,39.183604,"Default Known Flow Node","Known Flow",288496.844658,681174.587563,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2708","Nodes","-2708",21.000000,39.184126,"Default Known Flow Node","Known Flow",288497.719658,681173.462563,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4453","Nodes","-4453",21.000000,42.584262,"Default Known Flow Node","Known Flow",288848.844754,680985.587512,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003037","Nodes","3037",21.000000,42.428771,"DDS demands","Known Flow",288883.344763,680976.462509,,0.000000,,,,,,,-6.269999,,,,,,,-5.606746,-6.269999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300002737","Nodes","2737",21.000000,43.947715,"DDS demands","Known Flow",288830.124865,680753.960684,,0.000000,,,,-6.249999,,,-4.460000,,,,,,,-9.577073,-10.710000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"644003-2623","Nodes","-2623",21.000000,38.345789,"Default Known Flow Node","Known Flow",288650.094034,680809.202233,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2700","Nodes","-2700",21.000000,40.402642,"Default Known Flow Node","Known Flow",288631.844695,681139.462554,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2704","Nodes","-2704",21.000000,40.402642,"Default Known Flow Node","Known Flow",288618.532565,681153.011262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2694","Nodes","-2694",21.000000,40.425027,"Default Known Flow Node","Known Flow",288577.199799,681107.109108,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2710","Nodes","-2710",21.000000,39.898370,"Default Known Flow Node","Known Flow",288676.344707,681180.962565,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2713","Nodes","-2713",21.000000,39.898370,"Default Known Flow Node","Known Flow",288680.844708,681195.087569,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4468","Nodes","-4468",21.000000,42.690713,"Default Known Flow Node","Known Flow",288806.214782,681003.086746,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000872","Nodes","872",21.000000,42.699832,"DDS demands","Known Flow",288809.844743,680979.712510,,0.000000,-0.449999,,,-11.929999,,,-3.910000,,,,,,,-14.566809,-16.289999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"644003-2753","Nodes","-2753",21.000000,37.528025,"Default Known Flow Node","Known Flow",288759.717408,681346.461038,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000630","Nodes","630",21.000000,37.381867,"DDS demands","Known Flow",288765.219731,681338.337608,,0.000000,-23.350000,,,,,,-22.940001,,,,,,,-41.393347,-46.290001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"644003-2611","Nodes","-2611",21.000000,38.582354,"Default Known Flow Node","Known Flow",288752.196727,680777.339176,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000879","Nodes","879",21.000000,38.304932,"DDS demands","Known Flow",288754.094728,680802.712462,,0.000000,-10.479999,,,,,,-8.949999,,,-1.469999,,,,-18.689154,-20.899998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"64400300003035","Nodes","3035",21.000000,42.811687,"DDS demands","Known Flow",288819.469746,680970.462508,,0.000000,-3.069999,,,,,,-8.729999,,,,,,,-10.551770,-11.799999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"644003-4409","Nodes","-4409",21.000000,43.168482,"Default Known Flow Node","Known Flow",288823.219747,680947.462502,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4296","Nodes","-4296",21.000000,40.277784,"Default Known Flow Node","Known Flow",288922.594774,680783.087457,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2676","Nodes","-2676",21.000000,40.460600,"Default Known Flow Node","Known Flow",288521.455100,681062.606787,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2667","Nodes","-2667",21.000000,40.460600,"Default Known Flow Node","Known Flow",288463.594649,681018.837521,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2749","Nodes","-2749",21.000000,39.934485,"Default Known Flow Node","Known Flow",288683.472662,681316.714441,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000628","Nodes","628",21.000000,39.942729,"DDS demands","Known Flow",288684.719709,681314.712601,,0.000000,,,,-3.400000,,,-6.459999,,,-16.729999,,,,-23.777254,-26.589999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,,
"644003-2701","Nodes","-2701",21.000000,39.088697,"Default Known Flow Node","Known Flow",288479.594654,681142.462555,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4272","Nodes","-4272",21.000000,40.887583,"Default Known Flow Node","Known Flow",288895.594767,680744.962446,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4267","Nodes","-4267",21.000000,40.887583,"Default Known Flow Node","Known Flow",288895.094767,680736.462444,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002676","Nodes","2676",21.000000,43.341175,"DDS demands","Known Flow",288828.542189,680846.079636,,0.000000,-3.049999,-9.149999,,,,,-3.309999,,,,,,,-13.869319,-15.510000,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"644003-1462978","Nodes","-1462978",21.000000,43.341175,"Default Known Flow Node","Known Flow",288828.969749,680843.212473,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003036","Nodes","3036",21.000000,42.671381,"Default Known Flow Node","Known Flow",288815.219745,680990.462513,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4439","Nodes","-4439",21.000000,42.719205,"Default Known Flow Node","Known Flow",288818.393553,680976.471251,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300004190","Nodes","4190",21.000000,41.467935,"DDS demands","Known Flow",288988.476549,681111.047006,,0.000000,,,,,,,-6.049999,,,,,,,-5.410018,-6.049999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-4521","Nodes","-4521",21.000000,41.463670,"Default Known Flow Node","Known Flow",288993.219793,681111.837546,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2610","Nodes","-2610",21.000000,38.664579,"Default Known Flow Node","Known Flow",288751.925683,680773.715749,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2705","Nodes","-2705",21.000000,39.158865,"Default Known Flow Node","Known Flow",288496.969658,681156.212558,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003134","Nodes","3134",21.000000,39.189062,"DDS demands","Known Flow",288504.469660,681161.837560,,0.000000,,,,,,,-5.039999,,,,,,,-4.506857,-5.039999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-2649","Nodes","-2649",21.000000,40.460600,"Default Known Flow Node","Known Flow",288499.202103,680971.074420,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462722","Nodes","-1462722",21.000000,40.460600,"Default Known Flow Node","Known Flow",288499.844659,680970.212508,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4375","Nodes","-4375",21.000000,38.749348,"Default Known Flow Node","Known Flow",289054.094810,680895.337487,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4306","Nodes","-4306",21.000000,44.685597,"Default Known Flow Node","Known Flow",288841.879110,680792.960386,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4304","Nodes","-4304",21.000000,44.685597,"Default Known Flow Node","Known Flow",288851.594755,680792.212459,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
