"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64305200000318","Nodes","","21.000000","40.883058","Default Known Flow Node","Known Flow","383871.243611","639501.698224","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000321","Nodes","","21.000000","36.683779","Default Known Flow Node","Known Flow","383948.442632","639568.424242","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000491","Nodes","","21.000000","28.140525","Default Known Flow Node","Known Flow","384185.073696","640299.930441","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000369","Nodes","","21.000000","28.256993","Default Known Flow Node","Known Flow","384017.740651","640382.728464","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000355","Nodes","","21.000000","28.320338","Default Known Flow Node","Known Flow","384006.027647","640269.716433","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000516","Nodes","","21.000000","28.085541","Default Known Flow Node","Known Flow","384105.601674","640257.326429","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000512","Nodes","","21.000000","28.088650","Default Known Flow Node","Known Flow","384209.239703","640325.681448","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000335","Nodes","","21.000000","24.649017","Default Known Flow Node","Known Flow","383763.612581","640100.934387","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000348","Nodes","","21.000000","24.754479","Default Known Flow Node","Known Flow","383710.388567","640183.208409","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000453","Nodes","","21.000000","33.150996","Default Known Flow Node","Known Flow","384354.192742","639623.816257","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000452","Nodes","","21.000000","33.058203","Default Known Flow Node","Known Flow","384325.516734","639633.713260","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000426","Nodes","","21.000000","33.474205","Default Known Flow Node","Known Flow","384377.573748","639708.159280","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000461","Nodes","","21.000000","25.729541","Default Known Flow Node","Known Flow","384441.743766","640195.960413","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000466","Nodes","","21.000000","25.864257","Default Known Flow Node","Known Flow","384530.509790","640232.593423","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000003","Nodes","","21.000000","31.120200","Default Known Flow Node","Known Flow","384009.538236","639947.319411","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000005","Nodes","","21.000000","31.120200","Default Known Flow Node","Known Flow","384010.461534","639947.572866","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000032","Nodes","32","21.000000","31.135993","DDS demands","Known Flow","384025.587653","639955.150347","","0.000000","","","","","","-0.079999","","","","","","-0.071537","-0.079999","","","","","","","","D1 PROFILE","","","","",""
"64305200000034","Nodes","34","21.000000","31.002704","DDS demands","Known Flow","383882.647614","639928.744340","","0.000000","-4.190000","","","","","-16.339999","","","","","","-18.358293","-20.529999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"64305200000266","Nodes","266, LEESMILL DR RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383977.978640","639494.314222","","999998.967025","","","","","","","","","","","","7.904886","8.839999","","","","","","","","","","","","",""
"64305200000275","Nodes","275","21.000000","24.790747","DDS demands","Known Flow","383762.462581","640126.685394","","0.000000","","","","","","-6.969999","","","","","","-6.232698","-6.969999","","","","","","","","D1 PROFILE","","","","",""
"64305200000069","Nodes","69","21.000000","25.713799","DDS demands","Known Flow","385142.209957","640844.737589","","0.000000","","-6.000000","","","","-12.899999","","","","","","-16.900717","-18.900000","","","","C2 PROFILE","","","","D1 PROFILE","","","","",""
"64305200000200","Nodes","200","21.000000","28.870424","DDS demands","Known Flow","384201.681701","640244.956426","","0.000000","","","","","","-4.159999","","","","","","-3.719946","-4.159999","","","","","","","","D1 PROFILE","","","","",""
"64305200000050","Nodes","50","21.000000","40.826526","DDS demands","Known Flow","383826.628599","639515.042227","","0.000000","","","","","","-9.500000","","","","","","-8.495070","-9.500000","","","","","","","","D1 PROFILE","","","","",""
"64305200000103","Nodes","103","21.000000","32.966339","DDS demands","Known Flow","384038.409656","639554.123238","","0.000000","","","","","","-1.720000","","","","","","-1.538054","-1.720000","","","","","","","","D1 PROFILE","","","","",""
"64305200000051","Nodes","51","21.000000","40.794582","DDS demands","Known Flow","383765.576582","639580.605245","","0.000000","","","","","","-16.790000","","","","","","-15.013919","-16.790000","","","","","","","","D1 PROFILE","","","","",""
"64305200000035","Nodes","35","21.000000","30.610526","DDS demands","Known Flow","383703.707565","639871.500324","","0.000000","","","","","","-10.830000","","","","","","-9.684380","-10.830000","","","","","","","","D1 PROFILE","","","","",""
"64305200000036","Nodes","36","21.000000","30.861754","DDS demands","Known Flow","383822.621597","639909.365335","","0.000000","","","","","","-7.450000","","","","","","-6.661923","-7.450000","","","","","","","","D1 PROFILE","","","","",""
"64305200000052","Nodes","52","21.000000","40.989320","DDS demands","Known Flow","383762.362581","639480.617218","","0.000000","","","","","","-6.829999","","","","","","-6.107508","-6.829999","","","","","","","","D1 PROFILE","","","","",""
"64305200000278","Nodes","278","21.000000","24.660072","DDS demands","Known Flow","383671.192556","640134.568396","","0.000000","","","","","","-3.400000","","","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","","","",""
"64305200000277","Nodes","277, P00044901, Duns Road CSEP, -22.70scm/h","22.999998","24.645378","CSEP DDS Matched","Known Flow","383713.318568","640114.720391","","0.000000","","","","","","","-22.700000","","","","","-20.298747","-22.700000","","","","","","","","","DC PROFILE","","","",""
"64305200000279","Nodes","279, P00044903, Duns Road CSEP, -37.20scm/h","22.999998","24.653085","CSEP DDS Matched","Known Flow","383655.216552","640127.606394","","0.000000","","","","","","","-18.600000","","","","","-16.632453","-18.600000","","","","","","","","","DC PROFILE","","","",""
"64305200000075","Nodes","75","21.000000","25.911411","DDS demands","Known Flow","384446.176767","640255.189429","","0.000000","","","","","","-15.640000","","","","","","-13.985568","-15.640000","","","","","","","","D1 PROFILE","","","","",""
"64305200000205","Nodes","205","21.000000","28.141760","DDS demands","Known Flow","384125.865680","640327.048448","","0.000000","","","","","","-5.519999","","","","","","-4.936082","-5.519999","","","","","","","","D1 PROFILE","","","","",""
"64305200000098","Nodes","98","21.000000","25.828804","DDS demands","Known Flow","384485.102778","640191.628412","","0.000000","","","","","","-2.869999","","","","","","-2.566405","-2.869999","","","","","","","","D1 PROFILE","","","","",""
"64305200000067","Nodes","67","21.000000","26.117439","DDS demands","Known Flow","384527.201789","640017.094364","","0.000000","-4.770000","","","","","-0.569999","","","","","","-4.775123","-5.339999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"64305200000106","Nodes","106","21.000000","28.664990","DDS demands","Known Flow","384205.920702","640172.945406","","0.000000","-20.919999","","","","","-1.970000","","","","","","-20.468647","-22.889999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"64305200000099","Nodes","99","21.000000","25.907213","DDS demands","Known Flow","384572.702802","640162.666404","","0.000000","","","","","","-3.079999","","","","","","-2.754191","-3.079999","","","","","","","","D1 PROFILE","","","","",""
"64305200000268","Nodes","268","21.000000","31.086355","DDS demands","Known Flow","384018.257416","639935.046104","","0.000000","","","","","","-10.840000","","","","","","-9.693321","-10.840000","","","","","","","","D1 PROFILE","","","","",""
"64305200000267","Nodes","267","21.000000","47.445383","DDS demands","Known Flow","383958.522634","639480.934218","","0.000000","","","","","","-8.839999","","","","","","-7.904886","-8.839999","","","","","","","","D1 PROFILE","","","","",""
"64305200000209","Nodes","209","21.000000","28.139689","DDS demands","Known Flow","384163.082690","640327.672449","","0.000000","","","","","","-0.600000","","","","","","-0.536530","-0.600000","","","","","","","","D1 PROFILE","","","","",""
"64305200000251","Nodes","251","21.000000","25.371989","DDS demands","Known Flow","385155.678960","641013.878635","","0.000000","","","","","","-15.880000","","","","","","-14.200180","-15.880000","","","","","","","","D1 PROFILE","","","","",""
"64305200000256","Nodes","256","21.000000","31.113762","DDS demands","Known Flow","384012.831683","639943.489853","","0.000000","","","","","","-4.929999","","","","","","-4.408494","-4.929999","","","","","","","","D1 PROFILE","","","","",""
"64305200000219","Nodes","219","21.000000","25.884741","DDS demands","Known Flow","384519.701787","640183.828409","","0.000000","","","","","","-1.779999","","","","","","-1.591707","-1.779999","","","","","","","","D1 PROFILE","","","","",""
"64305200000269","Nodes","269","21.000000","30.999791","DDS demands","Known Flow","384002.328646","639905.858334","","0.000000","-0.019999","","","","","","","","","","","-0.017884","-0.019999","","","C1 PROFILE","","","","","","","","","",""
"64305200000223","Nodes","223","21.000000","25.888029","DDS demands","Known Flow","384352.141742","640089.279384","","0.000000","","","","","","-6.340000","","","","","","-5.669341","-6.340000","","","","","","","","D1 PROFILE","","","","",""
"64305200000218","Nodes","218","21.000000","25.956140","DDS demands","Known Flow","384496.172781","640162.136403","","0.000000","","","","","","-4.439999","","","","","","-3.970327","-4.439999","","","","","","","","D1 PROFILE","","","","",""
"64305200000252","Nodes","252","21.000000","25.260738","DDS demands","Known Flow","385094.654944","641091.505656","","0.000000","","","","","","-1.840000","","","","","","-1.645360","-1.840000","","","","","","","","D1 PROFILE","","","","",""
"64305200000224","Nodes","224","21.000000","26.526157","DDS demands","Known Flow","384514.502492","640046.302358","","0.000000","","","","","","-13.069999","","","","","","-11.687427","-13.069999","","","","","","","","D1 PROFILE","","","","",""
"64305200000226","Nodes","226, Guards Road Potential","21.000000","28.764234","DDS demands","Known Flow","384183.048696","640153.876401","","0.000000","","","","","","-1.249999","","-1.649999","","","","-2.593231","-2.899999","","","","","","","","D1 PROFILE","","DH PROFILE","","",""
"64305200000228","Nodes","228","21.000000","28.598153","DDS demands","Known Flow","383941.953630","640287.614438","","0.000000","","","","","","-4.309999","","","","","","-3.854079","-4.309999","","","","","","","","D1 PROFILE","","","","",""
"64305200000232","Nodes","232","21.000000","25.767634","DDS demands","Known Flow","383804.302592","640409.808471","","0.000000","","","","","","-6.840000","","","","","","-6.116450","-6.840000","","","","","","","","D1 PROFILE","","","","",""
"64305200000001","Nodes","Logger 9536, Minnow Cottage","21.000000","25.386683","Val Log Cath","Known Flow","385186.104741","640982.423572","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64305200000002","Nodes","","0.000000","28.085541","Default Known Flow Node","Known Flow","384101.597460","640235.998714","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
