"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64401201463729","Nodes",,21.000000,32.621641,"Default Known Flow Node","Known Flow",273881.215681,659266.831602,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000862","Nodes",,21.000000,32.758909,"Default Known Flow Node","Known Flow",273880.737479,659297.564759,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462820","Nodes",,21.000000,32.758909,"Default Known Flow Node","Known Flow",273895.215685,659286.456607,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463608","Nodes",,21.000000,32.864456,"Default Known Flow Node","Known Flow",273861.715676,659315.831615,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464322","Nodes",,21.000000,33.131911,"Default Known Flow Node","Known Flow",273955.715701,659316.081615,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003167","Nodes","3167",21.000000,39.155462,"DDS demands","Known Flow",273952.090701,659475.831659,,0.000000,,,,,,,-10.920000,,,,,,,,,,-9.764859,-10.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201000433","Nodes",,21.000000,28.242205,"Default Known Flow Node","Known Flow",272489.590303,660327.081891,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002080","Nodes","2080",21.000000,36.415952,"DDS demands","Known Flow",273653.590619,658996.706529,,0.000000,,,,,,,-3.359999,,,,,,,,,,-3.004572,-3.359999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000789","Nodes",,21.000000,36.521433,"Default Known Flow Node","Known Flow",273666.840623,659037.081540,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463760","Nodes",,21.000000,36.478196,"Default Known Flow Node","Known Flow",273683.340627,659049.331543,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463313","Nodes",,21.000000,36.521433,"Default Known Flow Node","Known Flow",273665.590623,659038.831540,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002904","Nodes","2904",21.000000,32.141110,"DDS demands","Known Flow",273609.715607,659397.831638,,0.000000,,,,,,,-5.820000,,,,,,,,,,-5.204348,-5.820000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200002905","Nodes","2905,",21.000000,29.904875,"DDS demands","Known Flow",273643.215616,659440.081649,,0.000000,,,,,,,-32.759997,,,,,,,,,,-29.294577,-32.759997,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200002906","Nodes","2906",21.000000,30.867714,"DDS demands","Known Flow",273571.340597,659465.456656,,0.000000,,,,,,,-7.849999,,,,,,,,,,-7.019610,-7.849999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201463459","Nodes",,21.000000,30.780447,"Default Known Flow Node","Known Flow",273576.840598,659477.956659,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002907","Nodes","2907",21.000000,30.485606,"DDS demands","Known Flow",273580.340599,659485.831662,,0.000000,,,,,,,-11.260000,,,,,,,,,,-10.068893,-11.260000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000466","Nodes","466",21.000000,40.167409,"Default Known Flow Node","Known Flow",274378.840817,659448.331651,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463855","Nodes",,21.000000,40.167409,"Default Known Flow Node","Known Flow",274377.590816,659445.581651,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001606","Nodes","1606",21.000000,40.050976,"DDS demands","Known Flow",274424.465829,659426.831646,,0.000000,,,,,,,-4.159999,,,,,,,,,,-3.719946,-4.159999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000480","Nodes","480",21.000000,39.946115,"DDS demands","Known Flow",274406.661467,659384.606623,,0.000000,,,,,,,-15.229999,,,,,,,,,,-13.618938,-15.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001723","Nodes","1723",21.000000,40.077557,"DDS demands","Known Flow",274447.840835,659460.331655,,0.000000,,,,,,,-15.779999,,,,,,,,,,-14.110758,-15.779999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001724","Nodes","1724",21.000000,40.070706,"DDS demands","Known Flow",274457.715838,659472.581658,,0.000000,,,,,,,-2.509999,,,,,,,,,,-2.244486,-2.509999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462636","Nodes",,21.000000,40.113589,"Default Known Flow Node","Known Flow",274481.090844,659495.706664,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005133","Nodes",,21.000000,40.081407,"Default Known Flow Node","Known Flow",274475.340843,659435.456648,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003034","Nodes","3034",21.000000,38.130862,"DDS demands","Known Flow",274086.590737,659366.706629,,0.000000,,,,,,,-11.799999,,,,,,,,,,-10.551771,-11.799999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000867","Nodes",,21.000000,38.147543,"Default Known Flow Node","Known Flow",274046.590726,659328.706619,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003036","Nodes","3036",21.000000,38.042616,"DDS demands","Known Flow",274147.215754,659424.206645,,0.000000,,,,,,,-13.770000,,,,,,,,,,-12.313380,-13.770000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200003170","Nodes","3170",21.000000,38.214784,"Default Known Flow Node","Known Flow",274128.340748,659450.956652,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003038","Nodes","3038",21.000000,37.928312,"DDS demands","Known Flow",274179.590762,659455.081653,,0.000000,,,,,,,-1.919999,,,,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200003039","Nodes","3039",21.000000,38.080675,"DDS demands","Known Flow",274219.590773,659492.581663,,0.000000,,,,,,,-7.909999,,,,,,,,,,-7.073263,-7.909999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200003172","Nodes","3172",21.000000,38.059967,"DDS demands","Known Flow",274077.340735,659412.831642,,0.000000,,,,,,,-3.920000,,,,,,,,,,-3.505334,-3.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200003168","Nodes","3168",21.000000,38.677689,"DDS demands","Known Flow",274006.215715,659431.331647,,0.000000,,,,,,,-8.869999,,,,,,,,,,-7.931712,-8.869999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200003169","Nodes","3169",21.000000,38.025701,"DDS demands","Known Flow",273951.090700,659405.706640,,0.000000,,,,,,,-11.289999,,,,,,,,,,-10.095719,-11.289999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201464109","Nodes",,21.000000,38.018604,"Default Known Flow Node","Known Flow",274026.465721,659310.081614,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003035","Nodes","3035",21.000000,38.116145,"DDS demands","Known Flow",274005.465715,659333.206620,,0.000000,,,,,,,-5.739999,,,,,,,,,,-5.132810,-5.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005134","Nodes",,21.000000,40.081407,"Default Known Flow Node","Known Flow",274512.465853,659437.456648,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001725","Nodes","1725",21.000000,40.034056,"DDS demands","Known Flow",274544.590862,659387.456635,,0.000000,,,,,,,-10.399999,,,,,,,,,,-9.299865,-10.399999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001726","Nodes","1726",21.000000,39.945671,"DDS demands","Known Flow",274569.715869,659363.581628,,0.000000,,,,,,,-11.709999,,,,,,,,,,-10.471291,-11.709999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201464085","Nodes",,21.000000,39.945671,"Default Known Flow Node","Known Flow",274602.215877,659339.831622,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001727","Nodes","1727",21.000000,39.998956,"DDS demands","Known Flow",274573.090869,659418.456643,,0.000000,,,,,,,-4.280000,,,,,,,,,,-3.827252,-4.280000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001804","Nodes","1804",21.000000,39.595760,"DDS demands","Known Flow",274636.090887,659423.081645,,0.000000,,,,,,,-10.450000,,,,,,,,,,-9.344577,-10.450000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001805","Nodes","1805",21.000000,39.586834,"DDS demands","Known Flow",274657.340892,659411.831642,,0.000000,,,,,,,-7.639999,,,,,,,,,,-6.831824,-7.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001806","Nodes","1806",21.000000,39.530590,"DDS demands","Known Flow",274694.840903,659339.831622,,0.000000,,,,,,,-4.960000,,,,,,,,,,-4.435321,-4.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001807","Nodes","1807",21.000000,39.638985,"DDS demands","Known Flow",274641.590888,659439.581649,,0.000000,,,,,,,-5.650000,,,,,,,,,,-5.052331,-5.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001808","Nodes","1808",21.000000,39.136056,"DDS demands","Known Flow",274606.340879,659489.831663,,0.000000,,,,,,,-10.320000,,,,,,,,,,-9.228329,-10.320000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001809","Nodes","1809",21.000000,39.089860,"DDS demands","Known Flow",274577.215871,659494.331664,,0.000000,,,,,,,-6.780000,,,,,,,,,,-6.062797,-6.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005138","Nodes",,21.000000,39.046886,"Default Known Flow Node","Known Flow",274558.215865,659463.081655,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001810","Nodes","1810",21.000000,39.082763,"DDS demands","Known Flow",274562.340867,659496.206664,,0.000000,,,,,,,-6.550000,,,,,,,,,,-5.857127,-6.550000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201464330","Nodes",,21.000000,40.124299,"Default Known Flow Node","Known Flow",274505.465851,659424.956645,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464146","Nodes",,21.000000,39.046886,"Default Known Flow Node","Known Flow",274547.590863,659473.581658,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002226","Nodes","2226",21.000000,22.657569,"DDS demands","Known Flow",275869.466222,659298.831611,,0.000000,,,,,,,-8.020000,,,,,,,,,,-7.171628,-8.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005122","Nodes",,21.000000,22.745563,"Default Known Flow Node","Known Flow",275874.841224,659322.331617,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000516","Nodes","516",21.000000,25.579275,"DDS demands","Known Flow",275965.716248,659392.206636,,0.000000,,,,,,,-12.910000,,,,,,,,,,-11.544353,-12.910000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000514","Nodes","514",21.000000,25.331023,"DDS demands","Known Flow",275964.466248,659382.581634,,0.000000,,,,,,,-6.679999,,,,,,,,,,-5.973375,-6.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005132","Nodes",,21.000000,25.574675,"Default Known Flow Node","Known Flow",275962.809988,659425.953953,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000513","Nodes","513",21.000000,23.786908,"DDS demands","Known Flow",275874.466224,659412.081642,,0.000000,,,,,,,-22.299999,,,,,,,,,,-19.941059,-22.299999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001822","Nodes","1822",21.000000,23.352896,"DDS demands","Known Flow",275795.966202,659418.706643,,0.000000,,,,,,,-10.670000,,,,,,,,,,-9.541305,-10.670000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005131","Nodes",,21.000000,23.293152,"Default Known Flow Node","Known Flow",275741.091187,659418.831643,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005130","Nodes",,21.000000,23.210315,"Default Known Flow Node","Known Flow",275794.216430,659391.210227,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002224","Nodes","2224",21.000000,22.963129,"DDS demands","Known Flow",275790.716201,659343.581623,,0.000000,,,,,,,-4.489999,,,,,,,,,,-4.015038,-4.489999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005120","Nodes",,21.000000,22.884040,"Default Known Flow Node","Known Flow",275781.841198,659297.831610,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001823","Nodes","1823",21.000000,22.894723,"DDS demands","Known Flow",275823.591210,659336.081621,,0.000000,,,,,,,-7.309999,,,,,,,,,,-6.536732,-7.309999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001529","Nodes","1529",21.000000,23.159478,"DDS demands","Known Flow",275755.216191,659478.081660,,0.000000,,,,,,,-13.859999,,,,,,,,,,-12.393859,-13.859999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201000511","Nodes",,21.000000,29.880384,"Default Known Flow Node","Known Flow",272691.840358,660438.956921,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002225","Nodes","2225",21.000000,22.858678,"DDS demands","Known Flow",275791.216201,659295.956610,,0.000000,,,,,,,-6.639999,,,,,,,,,,-5.937606,-6.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462485","Nodes",,21.000000,22.745563,"Default Known Flow Node","Known Flow",275878.841225,659339.331622,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005137","Nodes",,21.000000,25.613979,"DDS demands","Known Flow",275959.934865,659459.339717,,0.000000,,,,,,,-4.929999,,,,,,,,,,-4.408494,-4.929999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201463296","Nodes",,21.000000,25.613979,"Default Known Flow Node","Known Flow",275973.216250,659459.956655,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464271","Nodes",,21.000000,25.574675,"Default Known Flow Node","Known Flow",275976.091251,659427.206646,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001912","Nodes","1912",21.000000,28.848740,"DDS demands","Known Flow",276133.466294,659475.331659,,0.000000,,,,,,,-5.400000,,,,,,,,,,-4.828776,-5.400000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005139","Nodes",,21.000000,28.809103,"Default Known Flow Node","Known Flow",276131.466294,659467.706657,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463521","Nodes",,21.000000,27.369127,"Default Known Flow Node","Known Flow",276046.966271,659370.206630,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000517","Nodes","517",21.000000,27.369127,"DDS demands","Known Flow",276042.341269,659371.706631,,0.000000,,,,,,,-2.369999,,,,,,,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005135","Nodes",,21.000000,28.519894,"Default Known Flow Node","Known Flow",276125.216292,659441.206649,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463798","Nodes",,21.000000,28.519894,"Default Known Flow Node","Known Flow",276114.091289,659444.331650,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464404","Nodes",,21.000000,30.573032,"Default Known Flow Node","Known Flow",276250.341326,659434.206648,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002088","Nodes","2088",21.000000,30.573032,"Default Known Flow Node","Known Flow",276253.716327,659440.456649,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464055","Nodes",,21.000000,31.539009,"Default Known Flow Node","Known Flow",276302.966340,659385.581634,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005443","Nodes",,21.000000,31.539009,"Default Known Flow Node","Known Flow",276306.341341,659390.456636,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464368","Nodes",,21.000000,32.711807,"DDS demands","Known Flow",276359.091355,659325.581618,,0.000000,,,,,,,-21.979999,,,,,,,,,,-19.654909,-21.979999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005435","Nodes",,21.000000,32.717394,"Default Known Flow Node","Known Flow",276362.841356,659330.206619,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005441","Nodes",,21.000000,32.854390,"Default Known Flow Node","Known Flow",276419.216372,659381.331633,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462942","Nodes",,21.000000,32.854390,"Default Known Flow Node","Known Flow",276438.341377,659391.706636,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005438","Nodes",,21.000000,33.086820,"Default Known Flow Node","Known Flow",276452.216381,659357.331627,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462647","Nodes",,21.000000,33.086820,"Default Known Flow Node","Known Flow",276460.716383,659369.081630,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000542","Nodes","542",21.000000,35.519805,"DDS demands","Known Flow",276479.216388,659180.456579,,0.000000,,,,,,,-18.079999,,,,,,,,,,-16.167459,-18.079999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000541","Nodes","541",21.000000,32.785145,"DDS demands","Known Flow",276353.091354,659315.331615,,0.000000,,,,,,,-11.960000,,,,,,,,,,-10.694846,-11.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005452","Nodes",,21.000000,29.958818,"Default Known Flow Node","Known Flow",276198.091312,659481.956661,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463375","Nodes",,21.000000,29.958818,"Default Known Flow Node","Known Flow",276193.466310,659476.956659,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001710","Nodes",,21.000000,25.929462,"DDS demands","Known Flow",276051.716272,659106.956559,,0.000000,,,,,,,-7.199999,,,,,,,,,,-6.438368,-7.199999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462814","Nodes",,21.000000,35.960190,"Default Known Flow Node","Known Flow",276462.216384,659062.831547,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201000543","Nodes",,21.000000,29.845814,"Default Known Flow Node","Known Flow",272711.568804,660484.968148,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002086","Nodes","2086",21.000000,32.704412,"DDS demands","Known Flow",276397.159435,659372.150938,,0.000000,,,,,,,-6.480000,,,,,,,,,,-5.794532,-6.480000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000540","Nodes","540",21.000000,32.644173,"DDS demands","Known Flow",276406.716368,659383.831634,,0.000000,,,,,,,-23.979998,,,,,,,,,,-21.443343,-23.979998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200003256","Nodes","3256",21.000000,32.813522,"Default Known Flow Node","Known Flow",276412.466370,659382.206633,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000539","Nodes","539",21.000000,31.560748,"DDS demands","Known Flow",276301.091340,659376.456632,,0.000000,,,,,,,-10.239999,,,,,,,,,,-9.156791,-10.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001672","Nodes","1672",21.000000,30.703820,"DDS demands","Known Flow",276243.966324,659421.581644,,0.000000,,,,,,,-6.159999,,,,,,,,,,-5.508382,-6.159999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001670","Nodes","1670",21.000000,31.436016,"DDS demands","Known Flow",276325.966346,659417.081643,,0.000000,,,,,,,-9.370000,,,,,,,,,,-8.378822,-9.370000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005447","Nodes",,21.000000,31.352649,"Default Known Flow Node","Known Flow",276355.341354,659459.706655,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001675","Nodes","1675",21.000000,29.919510,"DDS demands","Known Flow",276191.970143,659463.461414,,0.000000,,,,,,,-7.129999,,,,,,,,,,-6.375773,-7.129999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001673","Nodes","1673",21.000000,30.543650,"DDS demands","Known Flow",276268.841331,659460.206655,,0.000000,,,,,,,-8.470000,,,,,,,,,,-7.574026,-8.470000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005449","Nodes",,21.000000,30.251055,"Default Known Flow Node","Known Flow",276226.591319,659477.581659,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462860","Nodes",,21.000000,30.543650,"Default Known Flow Node","Known Flow",276283.341335,659436.456648,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001853","Nodes","1853",21.000000,27.575219,"DDS demands","Known Flow",276101.341285,659346.956624,,0.000000,-23.709998,,,,,,-23.370000,,,,,,,,,,-42.099778,-47.079998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"64401200001734","Nodes",,21.000000,27.395464,"Default Known Flow Node","Known Flow",276040.216269,659362.706628,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005121","Nodes",,21.000000,26.900533,"Default Known Flow Node","Known Flow",276091.966283,659310.956614,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005127","Nodes",,21.000000,26.540097,"Default Known Flow Node","Known Flow",276008.091260,659380.581633,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001856","Nodes","1856",21.000000,26.033073,"DDS demands","Known Flow",276079.091279,659256.581599,,0.000000,-2.850000,,,,,,-5.909999,,,,,,,,,,-7.833348,-8.759999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"64401200005115","Nodes",,21.000000,25.931168,"Default Known Flow Node","Known Flow",276064.466275,659201.206584,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005128","Nodes",,21.000000,26.392297,"DDS demands","Known Flow",276001.966258,659382.081633,,0.000000,,,,,,,-6.999999,,,,,,,,,,-6.259525,-6.999999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201464141","Nodes",,21.000000,26.392297,"Default Known Flow Node","Known Flow",275998.716257,659367.706629,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463796","Nodes",,21.000000,26.540097,"Default Known Flow Node","Known Flow",276009.466260,659386.706635,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463164","Nodes",,21.000000,27.395464,"Default Known Flow Node","Known Flow",276028.466266,659360.456628,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005119","Nodes",,21.000000,26.321082,"DDS demands","Known Flow",276084.841281,659279.831606,,0.000000,,,,,,,-10.069999,,,,,,,,,,-9.004774,-10.069999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005118","Nodes",,21.000000,26.036811,"Default Known Flow Node","Known Flow",276079.775415,659259.347889,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462639","Nodes",,21.000000,26.321082,"Default Known Flow Node","Known Flow",276054.216273,659288.331608,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462494","Nodes",,21.000000,26.900533,"Default Known Flow Node","Known Flow",276085.841281,659312.331614,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005125","Nodes",,21.000000,27.591152,"Default Known Flow Node","Known Flow",276101.716285,659348.456624,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005129","Nodes",,21.000000,27.957993,"Default Known Flow Node","Known Flow",276111.091288,659385.956634,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464283","Nodes",,21.000000,27.957993,"Default Known Flow Node","Known Flow",276086.966281,659405.081640,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
