"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64301900000367","Nodes","367",21.000000,33.330244,"Default Known Flow Node","Known Flow",330604.356116,665836.958390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005302","Nodes","5302",21.000000,33.289661,"Default Known Flow Node","Known Flow",330642.231126,665813.208383,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000032","Nodes","32",21.000000,32.835331,"DDS demands","Known Flow",330586.481111,665902.708408,,0.000000,,,,,,,-13.319999,,,,,-11.910982,-13.319999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005318","Nodes","5318",21.000000,32.244213,"Default Known Flow Node","Known Flow",330850.731183,665947.583420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000093","Nodes","93",21.000000,32.310203,"DDS demands","Known Flow",330872.731189,665929.958415,,0.000000,,,,,,,-18.780000,,,,,-16.793412,-18.780000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000796","Nodes","796",21.000000,31.277447,"DDS demands","Known Flow",330937.356207,665866.958398,,0.000000,,,,,,,-4.909999,,,,,-4.390609,-4.909999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000735","Nodes","735",21.000000,30.943261,"DDS demands","Known Flow",330957.043825,665839.884793,,0.000000,,,,,,,-20.410000,,,,,-18.250988,-20.410000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000746","Nodes","746",21.000000,29.685131,"DDS demands","Known Flow",330846.606182,665745.833365,,0.000000,,,,,,,-13.979999,,,,,-12.501165,-13.979999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000738","Nodes","738",21.000000,27.799205,"DDS demands","Known Flow",330882.481192,665704.958354,,0.000000,,,,,,,-19.830000,,,,,-17.732341,-19.830000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000847","Nodes","847",21.000000,26.146829,"DDS demands","Known Flow",330924.606203,665670.208344,,0.000000,,,,,,,-13.859999,,,,,-12.393859,-13.859999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000733","Nodes","733",21.000000,29.674553,"DDS demands","Known Flow",330834.481179,665735.458362,,0.000000,,,,,,,-8.649999,,,,,-7.734984,-8.649999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005464","Nodes","5464",21.000000,30.669094,"DDS demands","Known Flow",330987.281528,665864.758049,,0.000000,-15.999999,,,,,,,,,,,-14.164411,-15.839999,,,"","C1 PROFILE",,,,,,,,,,,
"64301900000846","Nodes","P00079393, Eldindean Road, 64.43scmh",24.000000,25.972946,"CSEP DDS Matched","Known Flow",330925.207203,665663.036343,,0.000000,,,,,-64.400001,,-17.020000,,,,,-72.807219,-81.420001,,,"",,,,,"CC PROFILE",,"D1 PROFILE",,,,,
"64301900000814","Nodes","814",21.000000,31.513239,"DDS demands","Known Flow",330484.106083,665501.833299,,0.000000,,,,,,,-3.069999,,,,,-2.745248,-3.069999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000098","Nodes","98",21.000000,33.300258,"DDS demands","Known Flow",330729.731150,665724.458359,,0.000000,,,,,,,-19.500000,,,,,-17.437249,-19.500000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005301","Nodes","5301",21.000000,29.674393,"Default Known Flow Node","Known Flow",330837.231180,665737.958363,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005422","Nodes","5422",21.000000,35.423012,"DDS demands","Known Flow",331046.981237,665511.083301,,0.000000,,,,,,,-6.010000,,,,,-5.374249,-6.010000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000736","Nodes","736",21.000000,29.948895,"DDS demands","Known Flow",331052.856238,665918.083412,,0.000000,,,,,,,-12.770000,,,,,-11.419162,-12.770000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000142","Nodes","142",21.000000,39.171362,"DDS demands","Known Flow",331405.856334,665889.333404,,0.000000,,,,,,,-14.040000,,,,,-12.554819,-14.040000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005471","Nodes","5471",21.000000,39.266359,"Default Known Flow Node","Known Flow",331383.731328,665925.958414,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000143","Nodes","143",21.000000,39.349681,"DDS demands","Known Flow",331452.606347,665818.708385,,0.000000,,,,,,,-10.249999,,,,,-9.165733,-10.249999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005462","Nodes","5462",21.000000,39.341027,"Default Known Flow Node","Known Flow",331449.856346,665817.583385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000145","Nodes","145",21.000000,39.523341,"Default Known Flow Node","Known Flow",331477.356354,665767.208371,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000840","Nodes","840",21.000000,39.321642,"DDS demands","Known Flow",331421.231338,665738.208363,,0.000000,,,,,,,-11.490000,,,,,-10.274563,-11.490000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005459","Nodes","5459",21.000000,39.615535,"Default Known Flow Node","Known Flow",331472.356352,665764.583370,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000119","Nodes","119",21.000000,38.938931,"DDS demands","Known Flow",331348.981319,665628.583333,,0.000000,,,,,,,-11.000000,,,,,-9.836397,-11.000000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000147","Nodes","147",21.000000,38.908685,"DDS demands","Known Flow",331387.981329,665648.083338,,0.000000,,,,,,,-3.589999,,,,,-3.210242,-3.589999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000655","Nodes","655",21.000000,39.245228,"Default Known Flow Node","Known Flow",331452.356347,665675.708346,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000656","Nodes","656",21.000000,39.134248,"DDS demands","Known Flow",331459.231349,665661.333342,,0.000000,,,,,,,-10.549999,,,,,-9.433998,-10.549999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005434","Nodes","5434",21.000000,38.739846,"Default Known Flow Node","Known Flow",331488.981357,665605.708327,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000747","Nodes","747",21.000000,27.790236,"DDS demands","Known Flow",331058.731240,665882.833402,,0.000000,,,,,,,-7.929999,,,,,-7.091147,-7.929999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000739","Nodes","739",21.000000,28.059539,"DDS demands","Known Flow",331106.106253,665828.958388,,0.000000,,,,,,,-14.999999,,,,,-13.413268,-14.999999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005463","Nodes","5463",21.000000,28.038535,"DDS demands","Known Flow",331103.731252,665828.208387,,0.000000,,,,,,,-3.489999,,,,,-3.120820,-3.489999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005125","Nodes","5125",21.000000,38.881582,"Default Known Flow Node","Known Flow",331351.731320,665562.333315,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005429","Nodes","5429",21.000000,38.751875,"Default Known Flow Node","Known Flow",331375.106326,665557.583314,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005440","Nodes","5440",21.000000,38.714872,"Default Known Flow Node","Known Flow",331361.106322,665629.083333,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000240","Nodes","240",21.000000,38.892830,"DDS demands","Known Flow",331389.981330,665643.083337,,0.000000,,,,,,,-8.560000,,,,,-7.654505,-8.560000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000986","Nodes","986",21.000000,39.331168,"Default Known Flow Node","Known Flow",331363.356323,665941.208418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000146","Nodes","146",21.000000,38.765913,"DDS demands","Known Flow",331355.606321,665719.958358,,0.000000,,,,,,,-8.790000,,,,,-7.860175,-8.790000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005427","Nodes","5427",21.000000,38.762585,"DDS demands","Known Flow",331422.356339,665548.583311,,0.000000,,,,,,,-3.450000,,,,,-3.085051,-3.450000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000670","Nodes","670",21.000000,38.751875,"DDS demands","Known Flow",331397.981332,665553.083313,,0.000000,,,,,,,-17.459998,,,,,-15.613043,-17.459998,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005461","Nodes","5461",21.000000,39.277805,"DDS demands","Known Flow",331430.106341,665808.583382,,0.000000,,,,,,,-0.880000,,,,,-0.786911,-0.880000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005465","Nodes","5465",21.000000,39.186539,"Default Known Flow Node","Known Flow",331499.106360,665842.708391,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005467","Nodes","5467",21.000000,39.249116,"Default Known Flow Node","Known Flow",331398.606332,665878.958401,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005114","Nodes","5114",21.000000,39.023782,"DDS demands","Known Flow",331320.481311,665896.208406,,0.000000,,,,,,,-9.300000,,,,,-8.316226,-9.300000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000987","Nodes","987",21.000000,39.269565,"Default Known Flow Node","Known Flow",331417.106337,665838.708390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000744","Nodes","744",21.000000,20.983897,"DDS demands","Known Flow",331348.981319,665718.708358,,0.000000,,,,,,,-4.940000,,,,,-4.417436,-4.940000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000743","Nodes","743",21.000000,21.264377,"DDS demands","Known Flow",331268.231297,665677.208346,,0.000000,,,,,,,-11.910000,,,,,-10.650135,-11.910000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000841","Nodes","841",21.000000,39.263844,"Default Known Flow Node","Known Flow",331411.606336,665632.458334,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000849","Nodes","849",21.000000,21.725516,"DDS demands","Known Flow",331165.731269,665700.583353,,0.000000,,,,,,,-14.290000,,,,,-12.778373,-14.290000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000742","Nodes","742",21.000000,20.991327,"DDS demands","Known Flow",331139.606262,665780.333374,,0.000000,,,,,,,-14.290000,,,,,-12.778373,-14.290000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000848","Nodes","848",21.000000,23.177373,"DDS demands","Known Flow",331116.856256,665698.708352,,0.000000,,,,,,,-14.089999,,,,,-12.599530,-14.089999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000741","Nodes","741",21.000000,21.734204,"DDS demands","Known Flow",331170.231270,665688.458349,,0.000000,-2.470000,,,,,,-8.350000,,,,,-9.653350,-10.795300,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301900000850","Nodes","850",21.000000,25.802535,"Default Known Flow Node","Known Flow",331163.731268,665604.208327,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000851","Nodes","851",21.000000,31.805300,"Default Known Flow Node","Known Flow",331229.981286,665580.083320,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000852","Nodes","852",21.000000,31.173664,"DDS demands","Known Flow",331211.856281,665608.083328,,0.000000,,,,,,,-17.930000,,,,,-16.033327,-17.930000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000853","Nodes","853",21.000000,38.014667,"Default Known Flow Node","Known Flow",331268.606297,665564.708316,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001025","Nodes","1025",21.000000,37.853756,"Default Known Flow Node","Known Flow",331248.731291,665541.458309,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000745","Nodes","745",21.000000,25.873101,"DDS demands","Known Flow",331160.231267,665597.333325,,0.000000,,,,,,,-0.460000,,,,,-0.411340,-0.460000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000787","Nodes","787",21.000000,21.125910,"DDS demands","Known Flow",331233.981287,665664.583343,,0.000000,,,,,,,-5.359999,,,,,-4.793007,-5.359999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005132","Nodes","5132",21.000000,38.809183,"Default Known Flow Node","Known Flow",331345.856318,665740.083363,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005468","Nodes","5468",21.000000,34.595138,"DDS demands","Known Flow",331216.106283,665889.208404,,0.000000,,,,,,,-2.339999,,,,,-2.092469,-2.339999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005096","Nodes","5096",21.000000,37.853756,"Default Known Flow Node","Known Flow",331246.606291,665538.458309,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005426","Nodes","5426",21.000000,37.845060,"Default Known Flow Node","Known Flow",331250.981292,665539.833309,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000668","Nodes","668",21.000000,38.496349,"DDS demands","Known Flow",331483.231355,665541.208309,,0.000000,,,,,,,-16.940001,,,,,-15.148052,-16.940001,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000839","Nodes","839",21.000000,35.104921,"DDS demands","Known Flow",331003.106225,665536.708308,,0.000000,,,,,,,-10.600000,,,,,-9.478710,-10.600000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005028","Nodes","5028",21.000000,35.337117,"DDS demands","Known Flow",331028.731232,665492.083296,,0.000000,,,,,,,-7.560000,,,,,-6.760287,-7.560000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000141","Nodes","141",21.000000,34.580048,"DDS demands","Known Flow",331216.981283,665891.208405,,0.000000,,,,,,,-11.759999,,,,,-10.516002,-11.759999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005347","Nodes","-5347",21.000000,36.048788,"Default Known Flow Node","Known Flow",331224.011343,665819.507680,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005050","Nodes","5050",21.000000,37.845060,"Default Known Flow Node","Known Flow",331253.106293,665542.208310,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005110","Nodes","5110",21.000000,38.671623,"Default Known Flow Node","Known Flow",331366.606324,665616.833330,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005151","Nodes","5151",21.000000,39.241702,"DDS demands","Known Flow",331394.356331,665939.208418,,0.000000,,,,,,,-4.679999,,,,,-4.184939,-4.679999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005064","Nodes","5064",21.000000,38.676143,"Default Known Flow Node","Known Flow",331425.106339,665560.583315,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005425","Nodes","5425",21.000000,38.441748,"Default Known Flow Node","Known Flow",331551.356374,665533.833307,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005106","Nodes","5106",21.000000,38.736279,"Default Known Flow Node","Known Flow",331509.106362,665602.458326,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000658","Nodes","658",21.000000,38.164790,"DDS demands","Known Flow",331693.606413,665742.458364,,0.000000,,,,,,,-17.709998,,,,,-15.836598,-17.709998,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000660","Nodes","660",21.000000,37.824956,"DDS demands","Known Flow",331732.231423,665634.833335,,0.000000,,,,,,,-15.890000,,,,,-14.209122,-15.890000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000834","Nodes","834",21.000000,39.436410,"DDS demands","Known Flow",331555.231375,665797.958379,,0.000000,,,,,,,-0.710000,,,,,-0.634894,-0.710000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000833","Nodes","833",21.000000,39.524438,"DDS demands","Known Flow",331511.356363,665776.833373,,0.000000,,,,,,,-15.970000,,,,,-14.280660,-15.970000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000659","Nodes","659",21.000000,37.967678,"DDS demands","Known Flow",331728.480539,665752.324045,,0.000000,,,,,,,-11.709999,,,,,-10.471291,-11.709999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005457","Nodes","5457",21.000000,37.967678,"Default Known Flow Node","Known Flow",331745.981427,665761.333369,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000262","Nodes","262",21.000000,38.914586,"Default Known Flow Node","Known Flow",331592.231385,665885.958403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005438","Nodes","5438",21.000000,38.683327,"Default Known Flow Node","Known Flow",331559.356376,665628.083333,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000657","Nodes","657",21.000000,38.917705,"DDS demands","Known Flow",331505.106361,665687.083349,,0.000000,,,,,,,-13.430000,,,,,-12.009346,-13.430000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005041","Nodes","5041",21.000000,38.389511,"Default Known Flow Node","Known Flow",331608.981390,665569.708317,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005428","Nodes","5428",21.000000,38.389511,"Default Known Flow Node","Known Flow",331610.981390,665550.958312,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005017","Nodes","5017",21.000000,38.517164,"Default Known Flow Node","Known Flow",331651.356401,665628.458333,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000667","Nodes","667",21.000000,38.517164,"DDS demands","Known Flow",331622.356393,665621.958331,,0.000000,,,,,,,-16.770000,,,,,-14.996035,-16.770000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005466","Nodes","5466",21.000000,39.433772,"Default Known Flow Node","Known Flow",331661.856404,665860.958396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000264","Nodes","264",21.000000,39.375880,"Default Known Flow Node","Known Flow",331719.606420,665814.958384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005181","Nodes","5181",21.000000,39.289690,"Default Known Flow Node","Known Flow",331727.106422,665819.708385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005448","Nodes","5448",21.000000,37.661595,"Default Known Flow Node","Known Flow",331772.300362,665712.083867,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000661","Nodes","661",21.000000,37.710557,"DDS demands","Known Flow",331769.270805,665677.693527,,0.000000,,,,,,,-11.190000,,,,,-10.006298,-11.190000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005084","Nodes","5084",21.000000,37.326844,"DDS demands","Known Flow",331837.731452,665662.208342,,0.000000,,,,,,,-4.949999,,,,,-4.426378,-4.949999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000664","Nodes","664",21.000000,37.526389,"DDS demands","Known Flow",331858.981458,665639.708336,,0.000000,,,,,,,-17.809999,,,,,-15.926020,-17.809999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005454","Nodes","5454",21.000000,38.158174,"Default Known Flow Node","Known Flow",331721.856420,665748.583366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005455","Nodes","5455",21.000000,38.190541,"Default Known Flow Node","Known Flow",331684.356410,665749.708366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000666","Nodes","666",21.000000,38.531810,"DDS demands","Known Flow",331578.481381,665623.833332,,0.000000,,,,,,,-17.499999,,,,,-15.648813,-17.499999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005452","Nodes","5452",21.000000,37.547648,"Default Known Flow Node","Known Flow",331801.107001,665702.660501,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000662","Nodes","662",21.000000,37.532020,"DDS demands","Known Flow",331802.231442,665707.333355,,0.000000,,,,,,,-7.570000,,,,,-6.769229,-7.570000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005035","Nodes","5035",21.000000,37.661595,"Default Known Flow Node","Known Flow",331767.835502,665708.182396,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005436","Nodes","5436",21.000000,37.689721,"DDS demands","Known Flow",331819.606447,665610.208328,,0.000000,,,,,,,-2.740000,,,,,-2.450157,-2.740000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000663","Nodes","663",21.000000,37.835842,"DDS demands","Known Flow",331754.106429,665582.208321,,0.000000,,,,,,,-12.619999,,,,,-11.285030,-12.619999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000665","Nodes","665",21.000000,37.918293,"DDS demands","Known Flow",331665.231405,665567.208316,,0.000000,,,,,,,-17.870000,,,,,-15.979674,-17.870000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005435","Nodes","5435",21.000000,37.848520,"DDS demands","Known Flow",331745.606427,665606.708327,,0.000000,,,,,,,-8.909999,,,,,-7.967481,-8.909999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005432","Nodes","5432",21.000000,37.875085,"Default Known Flow Node","Known Flow",331663.731404,665584.958321,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000669","Nodes","669",21.000000,38.389511,"DDS demands","Known Flow",331605.856389,665537.958308,,0.000000,,,,,,,-9.809999,,,,,-8.772278,-9.809999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005424","Nodes","5424",21.000000,38.389511,"Default Known Flow Node","Known Flow",331632.481396,665533.458307,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000260","Nodes","260",21.000000,38.839870,"DDS demands","Known Flow",331544.856372,665909.708410,,0.000000,,,,,,,-17.600000,,,,,-15.738235,-17.600000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000984","Nodes","984",21.000000,38.898041,"Default Known Flow Node","Known Flow",331510.846288,665942.596341,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000985","Nodes","985",21.000000,39.002692,"DDS demands","Known Flow",331456.481348,665995.708433,,0.000000,,,,,,,-15.779999,,,,,-14.110758,-15.779999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005453","Nodes","5453",21.000000,39.900096,"Default Known Flow Node","Known Flow",331508.606362,665704.958354,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005437","Nodes","5437",21.000000,38.643690,"Default Known Flow Node","Known Flow",331541.231371,665618.083330,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005161","Nodes","5161",21.000000,38.441596,"Default Known Flow Node","Known Flow",331551.602018,665544.577087,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000263","Nodes","263",21.000000,39.536861,"DDS demands","Known Flow",331604.856388,665824.833387,,0.000000,,,,,,,-12.799999,,,,,-11.445988,-12.799999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005036","Nodes","5036",21.000000,37.831889,"Default Known Flow Node","Known Flow",331683.606410,665591.458323,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005456","Nodes","5456",21.000000,37.532020,"Default Known Flow Node","Known Flow",331780.563065,665719.106746,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005090","Nodes","5090",21.000000,38.158174,"Default Known Flow Node","Known Flow",331723.356421,665763.208370,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005433","Nodes","5433",21.000000,37.848520,"Default Known Flow Node","Known Flow",331732.481423,665603.958326,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001092","Nodes","1092",21.000000,37.967678,"Default Known Flow Node","Known Flow",331741.731426,665771.333372,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005439","Nodes","5439",21.000000,37.646546,"Default Known Flow Node","Known Flow",331805.856443,665628.708333,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005053","Nodes","5053",21.000000,37.646546,"Default Known Flow Node","Known Flow",331811.106445,665641.958337,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000879","Nodes","879",21.000000,29.686085,"Default Known Flow Node","Known Flow",330166.980997,666054.458449,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005324","Nodes","5324",21.000000,30.553328,"Default Known Flow Node","Known Flow",330167.105997,666057.333450,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000858","Nodes","858",21.000000,33.295530,"Default Known Flow Node","Known Flow",330448.106074,666069.958453,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005112","Nodes","5112",21.000000,31.697894,"Default Known Flow Node","Known Flow",330343.606045,666001.958435,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005055","Nodes","5055",21.000000,31.697894,"Default Known Flow Node","Known Flow",330327.856041,666001.833435,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000233","Nodes","233",21.000000,31.351829,"Default Known Flow Node","Known Flow",330407.731063,666105.458463,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000721","Nodes","721",21.000000,29.113616,"DDS demands","Known Flow",330316.356038,666067.708453,,0.000000,,,,,,,-14.060000,,,,,-12.572704,-14.060000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005066","Nodes","5066",21.000000,29.113616,"Default Known Flow Node","Known Flow",330316.606038,666066.208452,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
