"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64302803361772","Nodes","-3361772","21.000000","38.327530","Default Known Flow Node","Known Flow","372202.232435","634879.465966","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199637","Nodes","-199637","21.000000","47.201212","Default Known Flow Node","Known Flow","372914.057629","634782.389940","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199646","Nodes","-199646","21.000000","47.296238","Default Known Flow Node","Known Flow","372946.362638","634782.090940","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803732426","Nodes","-3732426","21.000000","47.129820","Default Known Flow Node","Known Flow","372966.916643","634880.397966","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000307","Nodes","307","21.000000","47.129820","DDS demands","Known Flow","372968.516644","634878.669966","","0.000000","","","","","","","-5.889999","","","","","","","-5.266943","-5.889999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302801568794","Nodes","-1568794,","21.000000","42.818151","DDS demands","Known Flow","372574.310537","634903.671973","","0.000000","-39.820000","","","","","","","","","","","","","-35.607757","-39.820000","","","","C1 PROFILE","","","","","","","","","","","","",""
"64302800000308","Nodes","308","21.000000","47.068759","Default Known Flow Node","Known Flow","372957.083365","634879.812226","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199653","Nodes","-199653","21.000000","47.068759","Default Known Flow Node","Known Flow","372958.162641","634881.165966","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199638","Nodes","-199638","21.000000","46.652088","Default Known Flow Node","Known Flow","372897.660625","634800.399945","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302801568793","Nodes","-1568793","21.000000","42.818151","Default Known Flow Node","Known Flow","372574.100533","634887.649114","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803421085","Nodes","","21.000000","71.611527","Point Loads","Known Flow","373355.414749","634921.549977","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302801389080","Nodes","-1389080","21.000000","71.611527","Default Known Flow Node","Known Flow","373357.757750","634919.065977","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803421086","Nodes","-3421086","21.000000","71.814204","Default Known Flow Node","Known Flow","373504.126790","634927.279979","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302801648495","Nodes","-1648495","21.000000","36.051636","Default Known Flow Node","Known Flow","373587.071539","634540.815324","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199696","Nodes","-199696","21.000000","24.296870","Default Known Flow Node","Known Flow","373057.726180","635204.094105","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803366835","Nodes","-3366835","21.000000","49.394474","Default Known Flow Node","Known Flow","373124.155782","635271.307811","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803366833","Nodes","-3366833","21.000000","49.392218","Default Known Flow Node","Known Flow","373092.036678","635276.992074","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199694","Nodes","-199694","21.000000","24.330283","Default Known Flow Node","Known Flow","373052.490462","635191.842843","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803718610","Nodes","-3718610","21.000000","24.330283","Default Known Flow Node","Known Flow","373041.635664","635171.087045","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803366834","Nodes","-3366834","21.000000","49.395058","Default Known Flow Node","Known Flow","373124.405971","635269.266082","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803366831","Nodes","-3366831","21.000000","49.392218","Default Known Flow Node","Known Flow","373067.813752","635300.651008","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302803366836","Nodes","-3366836","21.000000","49.394778","Default Known Flow Node","Known Flow","373124.974686","635270.374072","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000370","Nodes","P00083692, Eschiehugh, 6.1","22.999998","47.066187","CSEP DDS Matched","Known Flow","373034.246692","634653.812174","","0.000000","","","","","","","","-6.099999","","","","","","-5.454729","-6.099999","","","","","","","","","","","DC PROFILE","","","","","",""
"64302800001000","Nodes","1000","21.000000","39.412702","Default Known Flow Node Sub","Known Flow","372740.251647","634344.116701","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000006","Nodes","","21.000000","26.267207","Default Known Flow Node","Known Flow","373386.156758","633143.461494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000008","Nodes","","21.000000","26.662513","Default Known Flow Node","Known Flow","372736.834603","633085.849525","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000009","Nodes","","21.000000","38.765724","Default Known Flow Node","Known Flow","371680.465689","635357.040192","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000194","Nodes","","21.000000","39.555030","Default Known Flow Node","Known Flow","372715.542575","634358.615824","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000089","Nodes","","21.000000","47.057705","Default Known Flow Node","Known Flow","373033.063112","634658.255280","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000078","Nodes","","21.000000","49.203744","DDS demands","Known Flow","373130.375469","635305.461194","","0.000000","","","","","","","-1.580000","","","","","","","-1.412864","-1.580000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000072","Nodes","","21.000000","49.187926","DDS demands","Known Flow","373126.230589","635309.627392","","0.000000","","","","","","","-3.499999","","","","","","","-3.129762","-3.499999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000075","Nodes","","21.000000","49.343207","Default Known Flow Node","Known Flow","373151.603901","635322.535954","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000140","Nodes","","21.000000","36.437030","DDS demands","Known Flow","373759.320584","634614.370172","","0.000000","","","","","","","-5.219999","","","","","","","-4.667817","-5.219999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000146","Nodes","","21.000000","36.662799","DDS demands","Known Flow","373865.923597","634747.584556","","0.000000","","","","","","","-2.740000","","","","","","","-2.450157","-2.740000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000191","Nodes","","21.000000","35.740458","DDS demands","Known Flow","373935.227810","634837.328530","","0.000000","","","","","","","-1.019999","","","","","","","-0.912102","-1.019999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000015","Nodes","Logger 10060, 11 HENDERSYDE DRIVE","21.000000","26.915839","Val Log Post","Known Flow","373257.676129","635206.983891","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000017","Nodes","","21.000000","45.342413","Default Known Flow Node","Known Flow","372937.524968","634586.898203","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000024","Nodes","","21.000000","47.403424","DDS demands","Known Flow","373056.496117","634580.742856","","0.000000","","","","","","","-8.770000","","","","","","","-7.842291","-8.770000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001101","Nodes","","21.000000","49.562105","Default Known Flow Node","Known Flow","371584.544267","632377.905285","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001105","Nodes","","21.000000","52.558982","Default Known Flow Node","Known Flow","371581.127266","633338.963547","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001104","Nodes","","21.000000","52.738756","Default Known Flow Node","Known Flow","371592.362269","633186.417505","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001106","Nodes","","21.000000","58.891992","Default Known Flow Node","Known Flow","371701.335299","633116.381486","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001133","Nodes","","21.000000","58.931995","Default Known Flow Node","Known Flow","371834.158335","633174.767502","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001110","Nodes","","21.000000","52.475352","Default Known Flow Node","Known Flow","371558.883260","633384.251559","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001120","Nodes","","21.000000","58.892078","Default Known Flow Node","Known Flow","371692.073297","633107.482484","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001115","Nodes","","21.000000","52.558982","Default Known Flow Node","Known Flow","371579.893960","633340.477150","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001114","Nodes","","21.000000","52.558982","Default Known Flow Node","Known Flow","371480.213239","633320.224542","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001109","Nodes","","21.000000","59.542631","Default Known Flow Node","Known Flow","371751.758313","633243.805521","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001116","Nodes","","21.000000","58.864252","Default Known Flow Node","Known Flow","371641.668283","633163.858499","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001121","Nodes","","21.000000","39.399699","Default Known Flow Node","Known Flow","371274.742183","634790.140942","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001125","Nodes","","21.000000","38.824167","Default Known Flow Node","Known Flow","371679.401293","635326.105088","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001126","Nodes","","21.000000","39.153292","Default Known Flow Node","Known Flow","371751.706313","635147.384039","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001127","Nodes","","21.000000","38.647989","Default Known Flow Node","Known Flow","371683.951294","635396.405107","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001128","Nodes","","21.000000","38.244336","Default Known Flow Node","Known Flow","371696.538298","635559.258151","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001129","Nodes","","21.000000","39.153292","Default Known Flow Node","Known Flow","371752.717313","635145.672038","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001130","Nodes","","21.000000","39.154393","Default Known Flow Node","Known Flow","371755.254314","635147.368039","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001131","Nodes","","21.000000","58.981051","Default Known Flow Node","Known Flow","371824.400333","633171.700501","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001107","Nodes","","21.000000","58.837207","DDS demands","Known Flow","371842.085337","633182.712504","","0.000000","","","","","","","-4.679999","","","","","","","-4.184939","-4.679999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001134","Nodes","","21.000000","58.666005","DDS demands","Known Flow","371845.018338","633234.971519","","0.000000","","","","","","","-4.670000","","","","","","","-4.175997","-4.670000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001135","Nodes","","21.000000","38.368117","Default Known Flow Node","Known Flow","372264.744452","634560.736879","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001124","Nodes","","21.000000","38.883740","Default Known Flow Node","Known Flow","372244.803447","634473.874856","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001142","Nodes","","21.000000","38.590261","Default Known Flow Node","Known Flow","372044.617393","634791.715942","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001144","Nodes","","21.000000","38.259065","Default Known Flow Node","Known Flow","372416.412494","634950.141985","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001145","Nodes","","21.000000","38.588621","Default Known Flow Node","Known Flow","372045.228393","634787.089941","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001149","Nodes","","21.000000","38.589176","Default Known Flow Node","Known Flow","372213.776439","634518.511868","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001151","Nodes","","21.000000","38.058537","Default Known Flow Node","Known Flow","372350.223476","634603.016891","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001154","Nodes","","21.000000","38.817349","Default Known Flow Node","Known Flow","371951.313367","634874.352965","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001140","Nodes","","21.000000","38.552888","Default Known Flow Node","Known Flow","372164.093425","634593.168888","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001156","Nodes","","21.000000","40.007155","Default Known Flow Node","Known Flow","372317.611467","634755.518932","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001163","Nodes","","21.000000","38.817349","Default Known Flow Node","Known Flow","371954.155522","634872.458195","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001165","Nodes","","21.000000","38.435798","Default Known Flow Node","Known Flow","372099.121886","634861.082233","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001167","Nodes","","21.000000","38.327530","Default Known Flow Node","Known Flow","372224.309441","634879.408966","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001171","Nodes","","21.000000","36.796464","Default Known Flow Node","Known Flow","372369.456481","635001.726999","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001164","Nodes","","21.000000","38.816712","Default Known Flow Node","Known Flow","371955.530368","634874.851965","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001176","Nodes","","21.000000","27.322964","Default Known Flow Node","Known Flow","372855.576613","633024.856461","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001177","Nodes","","21.000000","26.231561","Default Known Flow Node","Known Flow","372550.755530","632913.313431","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001179","Nodes","","21.000000","26.231561","Default Known Flow Node","Known Flow","372551.818330","632915.974952","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001191","Nodes","","21.000000","26.068615","Default Known Flow Node","Known Flow","372609.989370","633034.836347","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001181","Nodes","","21.000000","27.488435","Default Known Flow Node","Known Flow","372698.780571","632931.127436","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001183","Nodes","","21.000000","37.343052","Default Known Flow Node","Known Flow","372676.262564","633453.881578","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001184","Nodes","","21.000000","27.124272","Default Known Flow Node","Known Flow","372657.402559","633173.093502","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001186","Nodes","","21.000000","26.152367","Default Known Flow Node","Known Flow","372645.334556","633066.104473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001187","Nodes","","21.000000","26.152367","Default Known Flow Node","Known Flow","372641.231555","633053.347469","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001189","Nodes","","21.000000","26.840490","Default Known Flow Node","Known Flow","372928.205633","633219.910514","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001192","Nodes","","21.000000","26.125128","Default Known Flow Node","Known Flow","372688.219568","633027.562462","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001194","Nodes","","21.000000","28.007791","Default Known Flow Node","Known Flow","372733.929580","633296.507535","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001209","Nodes","1209,","21.000000","27.333651","DDS demands","Known Flow","372862.464615","633028.978462","","0.000000","","","","","","","","","","-20.950000","","","","-18.733864","-20.950000","","","","","","","","","","","","","I2 PROFILE","","","",""
"64302800001197","Nodes","","21.000000","29.341339","Default Known Flow Node","Known Flow","372929.153633","633342.175548","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001242","Nodes","","21.000000","28.465666","Default Known Flow Node","Known Flow","372984.646487","633236.151421","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001201","Nodes","","21.000000","25.893144","Default Known Flow Node","Known Flow","372549.068530","633227.949517","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001203","Nodes","","21.000000","26.297725","Default Known Flow Node","Known Flow","372582.607539","633098.204481","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001204","Nodes","","21.000000","26.297725","Default Known Flow Node","Known Flow","372589.803541","633110.485485","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001205","Nodes","","21.000000","28.416526","Default Known Flow Node","Known Flow","372772.368591","633320.460542","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001206","Nodes","","21.000000","28.503910","Default Known Flow Node","Known Flow","372779.850593","633307.626538","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001220","Nodes","","21.000000","28.182022","Default Known Flow Node","Known Flow","372748.992584","633282.875532","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001210","Nodes","","21.000000","27.320162","Default Known Flow Node","Known Flow","372857.894614","633031.222463","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001214","Nodes","","21.000000","26.112600","Default Known Flow Node","Known Flow","372586.249540","633053.640469","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001215","Nodes","","21.000000","26.297725","Default Known Flow Node","Known Flow","372580.960538","633114.537486","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001218","Nodes","","21.000000","26.074235","Default Known Flow Node","Known Flow","372620.424549","633075.363475","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001234","Nodes","","21.000000","28.189452","Default Known Flow Node","Known Flow","372751.325012","633285.479212","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001198","Nodes","","21.000000","28.538973","Default Known Flow Node","Known Flow","372993.621502","633224.148396","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001225","Nodes","","21.000000","26.672387","Default Known Flow Node","Known Flow","372740.657582","633083.080477","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001226","Nodes","","21.000000","26.753516","Default Known Flow Node","Known Flow","372769.547590","633061.135471","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001227","Nodes","","21.000000","26.069170","Default Known Flow Node","Known Flow","372563.815534","633222.592515","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001229","Nodes","","21.000000","26.214177","Default Known Flow Node","Known Flow","372543.696528","633049.477468","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001232","Nodes","","21.000000","26.697243","Default Known Flow Node","Known Flow","372649.275557","633003.010455","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001230","Nodes","","21.000000","26.256395","Default Known Flow Node","Known Flow","372612.054547","633190.267506","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001236","Nodes","","21.000000","37.343052","Default Known Flow Node","Known Flow","372681.345566","633467.777582","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001237","Nodes","","21.000000","26.741185","Default Known Flow Node","Known Flow","372762.141588","633066.189473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001238","Nodes","","21.000000","26.697209","Default Known Flow Node","Known Flow","372791.280596","633079.803476","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001208","Nodes","","21.000000","28.550264","Default Known Flow Node","Known Flow","372785.268594","633311.573539","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001240","Nodes","","21.000000","26.068929","Default Known Flow Node","Known Flow","372547.162529","633225.195516","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001241","Nodes","","21.000000","26.800643","Default Known Flow Node","Known Flow","372798.770598","633177.585503","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001244","Nodes","","21.000000","37.159711","Default Known Flow Node","Known Flow","372702.725572","633908.168702","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001247","Nodes","","21.000000","41.042625","Default Known Flow Node","Known Flow","372653.650558","634141.503765","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001248","Nodes","","21.000000","41.042625","Default Known Flow Node","Known Flow","372642.893555","634129.165762","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001251","Nodes","","21.000000","38.133858","Default Known Flow Node","Known Flow","372644.946556","634058.096743","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001255","Nodes","","21.000000","41.446364","Default Known Flow Node","Known Flow","372729.927579","634091.807752","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001256","Nodes","","21.000000","41.446364","Default Known Flow Node","Known Flow","372732.375580","634099.339754","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001257","Nodes","","21.000000","41.919062","Default Known Flow Node","Known Flow","372791.390596","634098.311753","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001259","Nodes","","21.000000","42.120679","Default Known Flow Node","Known Flow","372804.799599","634072.946747","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001260","Nodes","","21.000000","42.120679","Default Known Flow Node","Known Flow","372795.577597","634073.321747","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001314","Nodes","","21.000000","42.223702","DDS demands","Known Flow","372821.711604","634084.699750","","0.000000","","","","","","","-16.350000","","","","","","","-14.620463","-16.350000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800001262","Nodes","","21.000000","42.452443","Default Known Flow Node","Known Flow","372836.696608","634126.134761","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001272","Nodes","","21.000000","42.456618","Default Known Flow Node","Known Flow","372837.116304","634126.454803","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001266","Nodes","","21.000000","38.587836","Default Known Flow Node","Known Flow","372661.597560","633988.474724","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001267","Nodes","","21.000000","38.587836","Default Known Flow Node","Known Flow","372662.892561","633986.681723","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001271","Nodes","","21.000000","40.198407","Default Known Flow Node","Known Flow","372764.335588","634024.586733","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001287","Nodes","","21.000000","41.712526","Default Known Flow Node","Known Flow","372763.224202","634079.042303","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001263","Nodes","","21.000000","42.783996","Default Known Flow Node","Known Flow","372860.919615","634144.326766","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001341","Nodes","","21.000000","42.788410","Default Known Flow Node","Known Flow","372862.467408","634144.447474","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001276","Nodes","","21.000000","41.010768","Default Known Flow Node","Known Flow","372964.798643","633899.191699","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800001277","Nodes","","21.000000","41.010768","Default Known Flow Node","Known Flow","372970.356644","633903.142700","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
