"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)"
"64402000000320","Nodes","320","21.000000","31.912472","DDS demands","Known Flow","291078.399149","691942.133810","","0.000000","","","","-6.569999","","","","-5.875011","-6.569999","","","","","","D1 PROFILE","","",""
"64402000000383","Nodes","383","21.000000","32.827833","DDS demands","Known Flow","291136.986377","691979.181503","","0.000000","","","","-8.390000","","","","-7.502488","-8.390000","","","","","","D1 PROFILE","","",""
"64402000000381","Nodes","381","21.000000","32.761435","DDS demands","Known Flow","291175.454387","691970.775501","","0.000000","","","","-6.510000","","","","-5.821358","-6.510000","","","","","","D1 PROFILE","","",""
"64402000002723","Nodes","-212","21.000000","32.760853","DDS demands","Known Flow","291195.450510","691966.997535","","0.000000","","","","-9.529999","","","","-8.521896","-9.529999","","","","","","D1 PROFILE","","",""
"64402000002727","Nodes","-222","21.000000","32.672867","Default Known Flow Node","Known Flow","291176.833023","691992.519847","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000316","Nodes","316","21.000000","32.741891","DDS demands","Known Flow","291231.685402","691960.151498","","0.000000","","","","-12.239999","","","","-10.945226","-12.239999","","","","","","D1 PROFILE","","",""
"64402000002711","Nodes","-192","21.000000","32.836192","Default Known Flow Node","Known Flow","291052.906354","691909.765484","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002706","Nodes","-188","21.000000","32.836192","Default Known Flow Node","Known Flow","291048.589353","691905.646483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002616","Nodes","-1462535","21.000000","32.836192","Default Known Flow Node","Known Flow","291046.664352","691923.702488","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002717","Nodes","-198","21.000000","32.635202","Default Known Flow Node","Known Flow","291077.961361","691930.928490","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002721","Nodes","-203","21.000000","31.912472","Default Known Flow Node","Known Flow","291080.849361","691942.677493","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002701","Nodes","-182","21.000000","33.124396","Default Known Flow Node","Known Flow","291094.673365","691901.148482","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002704","Nodes","","21.000000","33.146756","DDS demands","Known Flow","291124.691410","691882.061995","","0.000000","","","","-3.520000","","","","-3.147647","-3.520000","","","","","","D1 PROFILE","","",""
"64402000000306","Nodes","306","21.000000","33.067828","DDS demands","Known Flow","291099.188366","691939.629493","","0.000000","","","","-0.799999","","","","-0.715374","-0.799999","","","","","","D1 PROFILE","","",""
"64402000002776","Nodes","-4904541","21.000000","32.984857","Default Known Flow Node","Known Flow","291118.042149","691981.112426","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002703","Nodes","-185","21.000000","33.037992","Default Known Flow Node","Known Flow","291146.457379","691902.661483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002585","Nodes","-1462469","21.000000","33.037992","Default Known Flow Node","Known Flow","291156.009382","691902.653483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002590","Nodes","-1462478","21.000000","30.034469","Default Known Flow Node","Known Flow","291160.206383","691804.162456","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002679","Nodes","-148","21.000000","29.679244","Default Known Flow Node","Known Flow","291193.343881","691866.018359","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002640","Nodes","-1462573","21.000000","29.752524","Default Known Flow Node","Known Flow","291154.064381","691842.649466","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002573","Nodes","-132","21.000000","29.617442","Default Known Flow Node","Known Flow","291224.184400","691841.512466","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002655","Nodes","-1462614","21.000000","29.725202","Default Known Flow Node","Known Flow","291200.472394","691827.787462","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002611","Nodes","-1462524","21.000000","30.419705","Default Known Flow Node","Known Flow","291185.712390","691636.059410","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002589","Nodes","-1462474","21.000000","29.679244","Default Known Flow Node","Known Flow","291196.326393","691867.787473","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002620","Nodes","-1462543","21.000000","32.760853","Default Known Flow Node","Known Flow","291187.804390","691942.931493","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002694","Nodes","-175","21.000000","33.632566","Default Known Flow Node","Known Flow","291224.275400","691895.627481","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002628","Nodes","-1462556","21.000000","33.312727","Default Known Flow Node","Known Flow","291211.675397","691917.150486","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002685","Nodes","-158","21.000000","33.632566","Default Known Flow Node","Known Flow","291224.042400","691882.671477","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002586","Nodes","-1462470","21.000000","33.546289","Default Known Flow Node","Known Flow","291230.318402","691882.888477","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002654","Nodes","-1462612","21.000000","33.632566","Default Known Flow Node","Known Flow","291219.068399","691882.643477","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000313","Nodes","313","21.000000","29.533997","DDS demands","Known Flow","291240.584405","691850.754468","","0.000000","","","","-5.870000","","","","-5.249059","-5.870000","","","","","","D1 PROFILE","","",""
"64402000002591","Nodes","-1462479","21.000000","29.617442","Default Known Flow Node","Known Flow","291217.695399","691835.930464","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000110","Nodes","110","21.000000","29.750020","DDS demands","Known Flow","291258.156410","691783.174450","","0.000000","","","","-4.849999","","","","-4.336956","-4.849999","","","","","","D1 PROFILE","","",""
"64402000002722","Nodes","2722, North St High Potential","21.000000","32.830408","DDS demands","Known Flow","291247.730179","691956.530997","","0.000000","","","","","","-1.799999","0.000000","-1.609592","-1.799999","","","","","","","","DH PROFILE","DM PROFILE"
"64402000002715","Nodes","-196","21.000000","32.830408","Default Known Flow Node","Known Flow","291257.562409","691925.768489","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002600","Nodes","-1462500","21.000000","30.099709","Default Known Flow Node","Known Flow","291266.056412","691835.709464","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002610","Nodes","-1462521","21.000000","30.094272","Default Known Flow Node","Known Flow","291270.553413","691835.284464","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002567","Nodes","-125","21.000000","30.129500","Default Known Flow Node","Known Flow","291271.298413","691833.054464","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002582","Nodes","Logger 9203, Clackmannan OPR","21.000000","30.461752","OPR","Known Flow","291311.688585","691856.016228","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002575","Nodes","-134","21.000000","30.397959","DDS demands","Known Flow","291327.539429","691844.772467","","0.000000","","","","-8.310000","","","","-7.430950","-8.310000","","","","","","D1 PROFILE","","",""
"64402000002578","Nodes","-137","21.000000","30.397959","Default Known Flow Node","Known Flow","291333.419430","691848.412468","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002779","Nodes","-4904545","21.000000","33.624355","Default Known Flow Node","Known Flow","291346.705783","691913.649582","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002597","Nodes","-1462489","21.000000","30.397959","Default Known Flow Node","Known Flow","291333.579430","691868.178473","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002642","Nodes","-1462581","21.000000","30.397959","Default Known Flow Node","Known Flow","291342.270433","691834.267464","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002697","Nodes","-179","21.000000","33.624355","Default Known Flow Node","Known Flow","291362.577438","691899.371482","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002686","Nodes","-159","21.000000","33.624355","Default Known Flow Node","Known Flow","291354.676436","691883.541477","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002644","Nodes","-1462586","21.000000","33.624355","Default Known Flow Node","Known Flow","291344.349433","691883.172477","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002663","Nodes","-1462632","21.000000","33.624355","Default Known Flow Node","Known Flow","291359.579437","691879.179476","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002690","Nodes","-169","21.000000","33.624355","Default Known Flow Node","Known Flow","291355.209436","691891.276479","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002707","Nodes","-189","21.000000","33.624355","Default Known Flow Node","Known Flow","291380.625237","691906.394855","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002710","Nodes","-191","21.000000","33.624355","Default Known Flow Node","Known Flow","291380.044443","691908.968484","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002593","Nodes","-1462483","21.000000","33.624355","Default Known Flow Node","Known Flow","291377.064442","691886.762478","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002790","Nodes","-93","21.000000","29.630739","DDS demands","Known Flow","291395.906447","691697.539427","","0.000000","","","","-8.109999","","","","-7.252106","-8.109999","","","","","","D1 PROFILE","","",""
"64402000002607","Nodes","-1462515","21.000000","32.672867","Default Known Flow Node","Known Flow","291190.331391","691990.392506","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002657","Nodes","-1462618","21.000000","33.388397","Default Known Flow Node","Known Flow","291357.568437","691951.282496","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002680","Nodes","-149","21.000000","32.452888","Default Known Flow Node","Known Flow","291024.684346","691869.545474","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002605","Nodes","-1462508","21.000000","32.452888","Default Known Flow Node","Known Flow","291013.853343","691868.634473","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002687","Nodes","-160","21.000000","32.366332","Default Known Flow Node","Known Flow","291025.443346","691883.970477","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002681","Nodes","-150","21.000000","32.409608","Default Known Flow Node","Known Flow","291026.035346","691869.753474","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002683","Nodes","-152","21.000000","32.409608","Default Known Flow Node","Known Flow","291041.724351","691870.746474","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002618","Nodes","-1462538","21.000000","32.409608","Default Known Flow Node","Known Flow","291061.647356","691872.415474","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002652","Nodes","-1462606","21.000000","31.570552","Default Known Flow Node","Known Flow","290986.932336","691776.447448","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000070","Nodes","70","21.000000","31.202990","DDS demands","Known Flow","291006.345341","691962.973499","","0.000000","","","","-18.049999","","","","-16.140632","-18.049999","","","","","","D1 PROFILE","","",""
"64402000002647","Nodes","-1462590","21.000000","31.202990","Default Known Flow Node","Known Flow","291004.791341","691938.348492","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002712","Nodes","-193","21.000000","33.131701","Default Known Flow Node","Known Flow","291178.285388","691911.780485","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000104","Nodes","104","21.000000","33.991118","DDS demands","Known Flow","291427.761718","691714.121140","","0.000000","","","","-8.409999","","","","-7.520372","-8.409999","","","","","","D1 PROFILE","","",""
"64402000000101","Nodes","101","21.000000","26.927048","DDS demands","Known Flow","291542.219487","691657.353416","","0.000000","","","","-4.780000","","","","-4.274362","-4.780000","","","","","","D1 PROFILE","","",""
"64402000000296","Nodes","296","21.000000","28.675666","DDS demands","Known Flow","291959.852601","691535.012383","","0.000000","","","","-5.429999","","","","-4.855602","-5.429999","","","","","","D1 PROFILE","","",""
"64402000000285","Nodes","Logger 9192, 15 Mannan Drive","21.000000","28.678545","Val Log Cath","Known Flow","291946.986597","691543.807385","","0.000000","","","","-6.099999","","","","-5.454729","-6.099999","","","","","","D1 PROFILE","","",""
"64402000000361","Nodes","361","21.000000","28.331484","DDS demands","Known Flow","291662.513520","691797.217454","","0.000000","","","","-7.389999","","","","-6.608270","-7.389999","","","","","","D1 PROFILE","","",""
"64402000000360","Nodes","360","21.000000","28.437731","DDS demands","Known Flow","291744.692542","691804.916456","","0.000000","","","","-7.860000","","","","-7.028552","-7.860000","","","","","","D1 PROFILE","","",""
"64402000002667","Nodes","-1462647","21.000000","28.217860","Default Known Flow Node","Known Flow","291844.292569","691706.479429","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000290","Nodes","290","21.000000","28.217860","DDS demands","Known Flow","291838.099567","691698.494427","","0.000000","","","","-3.700000","","","","-3.308606","-3.700000","","","","","","D1 PROFILE","","",""
"64402000002612","Nodes","-1462527","21.000000","26.393698","Default Known Flow Node","Known Flow","291665.812521","691569.399392","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000295","Nodes","295","21.000000","28.002408","DDS demands","Known Flow","291990.830609","691593.172398","","0.000000","","","","-6.749999","","","","-6.035970","-6.749999","","","","","","D1 PROFILE","","",""
"64402000002630","Nodes","-1462559","21.000000","28.002408","Default Known Flow Node","Known Flow","291997.723611","691593.563398","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002748","Nodes","-286","21.000000","28.634365","Default Known Flow Node","Known Flow","291887.359581","691588.659397","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000346","Nodes","346","21.000000","28.835735","Default Known Flow Node","Known Flow","291918.112589","691511.896376","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000287","Nodes","287","21.000000","28.592986","DDS demands","Known Flow","291891.400582","691594.380399","","0.000000","","","","-15.039999","","","","-13.449037","-15.039999","","","","","","D1 PROFILE","","",""
"64402000000291","Nodes","291","21.000000","28.291931","DDS demands","Known Flow","291938.125595","691672.633420","","0.000000","","","","-11.490000","","","","-10.274563","-11.490000","","","","","","D1 PROFILE","","",""
"64402000000292","Nodes","292","21.000000","28.298934","DDS demands","Known Flow","291873.168577","691698.490427","","0.000000","","","","-6.030000","","","","-5.392134","-6.030000","","","","","","D1 PROFILE","","",""
"64402000000288","Nodes","288","21.000000","28.443791","DDS demands","Known Flow","291836.323567","691635.434410","","0.000000","","","","-9.580000","","","","-8.566607","-9.580000","","","","","","D1 PROFILE","","",""
"64402000002784","Nodes","-62","21.000000","28.550552","Default Known Flow Node","Known Flow","291859.817990","691618.147435","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000289","Nodes","289","21.000000","28.440232","DDS demands","Known Flow","291808.011559","691657.245416","","0.000000","","","","-2.809999","","","","-2.512752","-2.809999","","","","","","D1 PROFILE","","",""
"64402000002788","Nodes","-76","21.000000","28.440232","Default Known Flow Node","Known Flow","291803.385558","691650.327414","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000293","Nodes","293","21.000000","28.297169","DDS demands","Known Flow","291853.886572","691719.595433","","0.000000","","","","-0.880000","","","","-0.786911","-0.880000","","","","","","D1 PROFILE","","",""
"64402000000412","Nodes","412","21.000000","28.644881","DDS demands","Known Flow","291779.445551","691715.861432","","0.000000","","","","-6.639999","","","","-5.937606","-6.639999","","","","","","D1 PROFILE","","",""
"64402000002658","Nodes","-1462624","21.000000","28.731703","Default Known Flow Node","Known Flow","291746.340542","691678.003421","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000413","Nodes","413","21.000000","28.568998","DDS demands","Known Flow","291824.442564","691756.613443","","0.000000","","","","-2.769999","","","","-2.476983","-2.769999","","","","","","D1 PROFILE","","",""
"64402000000411","Nodes","411","21.000000","28.818553","DDS demands","Known Flow","291757.652546","691742.417439","","0.000000","","","","-3.769999","","","","-3.371201","-3.769999","","","","","","D1 PROFILE","","",""
"64402000000367","Nodes","367","21.000000","28.622470","DDS demands","Known Flow","291779.676552","691770.006446","","0.000000","","","","-7.690000","","","","-6.876535","-7.690000","","","","","","D1 PROFILE","","",""
"64402000002778","Nodes","-4904544","21.000000","28.362184","Default Known Flow Node","Known Flow","291827.113244","691812.256789","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000391","Nodes","391","21.000000","29.292373","DDS demands","Known Flow","291726.411537","691711.039430","","0.000000","","","","-5.610000","","","","-5.016562","-5.610000","","","","","","D1 PROFILE","","",""
"64402000000392","Nodes","392","21.000000","29.225465","DDS demands","Known Flow","291684.750526","691771.352447","","0.000000","","","","-3.609999","","","","-3.228126","-3.609999","","","","","","D1 PROFILE","","",""
"64402000000342","Nodes","342","21.000000","29.999984","DDS demands","Known Flow","291684.608526","691687.085424","","0.000000","","","","-10.020000","","","","-8.960063","-10.020000","","","","","","D1 PROFILE","","",""
"64402000002791","Nodes","-96","21.000000","30.374674","Default Known Flow Node","Known Flow","291675.213999","691700.287364","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000362","Nodes","362","21.000000","29.440014","Default Known Flow Node","Known Flow","291734.640539","691638.659411","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000363","Nodes","363","21.000000","29.476877","DDS demands","Known Flow","291709.054532","691602.551401","","0.000000","","","","-5.359999","","","","-4.793007","-5.359999","","","","","","D1 PROFILE","","",""
"64402000002770","Nodes","-365","21.000000","29.476877","Default Known Flow Node","Known Flow","291691.042527","691616.545405","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000364","Nodes","364","21.000000","29.383355","DDS demands","Known Flow","291746.335542","691572.810393","","0.000000","","","","-15.330000","","","","-13.708360","-15.330000","","","","","","D1 PROFILE","","",""
"64402000002771","Nodes","-385","21.000000","27.520755","Default Known Flow Node","Known Flow","291718.564535","691537.174383","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000365","Nodes","365","21.000000","26.437342","DDS demands","Known Flow","291694.694528","691507.544375","","0.000000","","","","-13.100000","","","","-11.714255","-13.100000","","","","","","D1 PROFILE","","",""
"64402000000345","Nodes","345","21.000000","28.855732","Default Known Flow Node","Known Flow","291908.560587","691507.154375","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000339","Nodes","339","21.000000","34.389915","DDS demands","Known Flow","291526.999483","691772.338447","","0.000000","","","","-5.960000","","","","-5.329538","-5.960000","","","","","","D1 PROFILE","","",""
"64402000000340","Nodes","340","21.000000","34.382440","DDS demands","Known Flow","291531.324917","691765.737439","","0.000000","","","","-1.249999","","","","-1.117772","-1.249999","","","","","","D1 PROFILE","","",""
"64402000002596","Nodes","-1462487","21.000000","34.381501","Default Known Flow Node","Known Flow","291532.986484","691763.201445","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000416","Nodes","416","21.000000","33.495669","DDS demands","Known Flow","291558.313491","691724.201434","","0.000000","","","","-9.800000","","","","-8.763336","-9.800000","","","","","","D1 PROFILE","","",""
"64402000002632","Nodes","-1462563","21.000000","30.461294","Default Known Flow Node","Known Flow","291639.850513","691678.487422","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002629","Nodes","-1462558","21.000000","28.440232","Default Known Flow Node","Known Flow","291797.138556","691654.572415","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002653","Nodes","-1462608","21.000000","28.440232","Default Known Flow Node","Known Flow","291808.533559","691646.442413","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000368","Nodes","368","21.000000","28.362184","Default Known Flow Node","Known Flow","291829.129565","691814.427459","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002783","Nodes","-61","21.000000","28.550552","Default Known Flow Node","Known Flow","291855.944572","691611.591403","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002634","Nodes","-1462566","21.000000","28.550552","Default Known Flow Node","Known Flow","291848.669570","691616.727405","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002633","Nodes","-1462564","21.000000","28.550552","Default Known Flow Node","Known Flow","291863.166574","691606.271402","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002774","Nodes","-44","21.000000","26.393698","Default Known Flow Node","Known Flow","291643.224514","691544.312385","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002638","Nodes","-1462570","21.000000","26.393698","Default Known Flow Node","Known Flow","291613.313506","691562.898390","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000297","Nodes","297","21.000000","28.371380","DDS demands","Known Flow","292005.940613","691500.769373","","0.000000","","","","-16.899999","","","","-15.112282","-16.899999","","","","","","D1 PROFILE","","",""
"64402000000294","Nodes","294","21.000000","28.146897","DDS demands","Known Flow","292010.684614","691639.140411","","0.000000","","","","-7.710000","","","","-6.894420","-7.710000","","","","","","D1 PROFILE","","",""
"64402000000298","Nodes","298","21.000000","28.038246","DDS demands","Known Flow","292075.374632","691594.772399","","0.000000","","","","-10.150000","","","","-9.076311","-10.150000","","","","","","D1 PROFILE","","",""
"64402000002615","Nodes","-1462531","21.000000","28.371380","Default Known Flow Node","Known Flow","292013.289615","691495.172372","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002662","Nodes","-1462630","21.000000","28.038246","Default Known Flow Node","Known Flow","292090.366636","691581.315395","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002665","Nodes","-1462643","21.000000","28.125067","Default Known Flow Node","Known Flow","292032.895620","691619.130405","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000301","Nodes","301","21.000000","32.311619","DDS demands","Known Flow","290938.970323","692227.965571","","0.000000","","","","-3.250000","","","","-2.906208","-3.250000","","","","","","D1 PROFILE","","",""
"64402000000300","Nodes","300","21.000000","32.865436","DDS demands","Known Flow","290963.296329","692171.384556","","0.000000","","","","-2.369999","","","","-2.119296","-2.369999","","","","","","D1 PROFILE","","",""
"64402000002626","Nodes","-1462550","21.000000","31.829335","Default Known Flow Node","Known Flow","290833.845294","692137.215546","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002625","Nodes","-1462549","21.000000","31.829335","Default Known Flow Node","Known Flow","290870.815087","692142.532308","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002730","Nodes","-230","21.000000","32.045167","Default Known Flow Node","Known Flow","290968.345331","692032.378518","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002731","Nodes","-231","21.000000","32.045167","Default Known Flow Node","Known Flow","290974.396332","692046.183522","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000032","Nodes","32","21.000000","32.064766","DDS demands","Known Flow","290872.533305","692120.010542","","0.000000","","","","-10.209999","","","","-9.129964","-10.209999","","","","","","D1 PROFILE","","",""
"64402000000033","Nodes","33","21.000000","32.055638","DDS demands","Known Flow","290912.342164","692123.428025","","0.000000","","","","-5.229999","","","","-4.676759","-5.229999","","","","","","D1 PROFILE","","",""
"64402000000369","Nodes","369","21.000000","32.151049","DDS demands","Known Flow","290919.625534","692059.364985","","0.000000","","","","-15.350000","","","","-13.726245","-15.350000","","","","","","D1 PROFILE","","",""
"64402000000370","Nodes","370","21.000000","31.812624","DDS demands","Known Flow","290890.845310","692080.587531","","0.000000","","","","-4.829999","","","","-4.319072","-4.829999","","","","","","D1 PROFILE","","",""
"64402000002587","Nodes","-1462471","21.000000","32.650038","Default Known Flow Node","Known Flow","290952.742327","692177.792557","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002734","Nodes","-242","21.000000","31.547766","Default Known Flow Node","Known Flow","290812.595288","692077.840530","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000031","Nodes","31","21.000000","31.751290","DDS demands","Known Flow","290813.095289","692062.965526","","0.000000","","","","-11.560000","","","","-10.337159","-11.560000","","","","","","D1 PROFILE","","",""
"64402000002637","Nodes","-1462569","21.000000","31.547766","Default Known Flow Node","Known Flow","290790.845282","692077.840530","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000171","Nodes","171","21.000000","31.816945","DDS demands","Known Flow","290870.644304","692144.826548","","0.000000","-2.049999","","","-8.140000","","","","-9.112080","-10.190000","","","C1 PROFILE","","","D1 PROFILE","","",""
"64402000002743","Nodes","-268","21.000000","31.786149","Default Known Flow Node","Known Flow","290889.720309","692145.465549","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002645","Nodes","-1462587","21.000000","31.786149","Default Known Flow Node","Known Flow","290914.345316","692146.840549","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002733","Nodes","-235","21.000000","32.045167","Default Known Flow Node","Known Flow","290958.095328","692054.840524","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002668","Nodes","-1462655","21.000000","32.045167","Default Known Flow Node","Known Flow","290947.470325","692058.840525","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002732","Nodes","-234","21.000000","32.045167","Default Known Flow Node","Known Flow","290968.595331","692050.840523","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002649","Nodes","-1462599","21.000000","32.088404","Default Known Flow Node","Known Flow","290990.472337","692039.587520","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002737","Nodes","-259","21.000000","32.255582","Default Known Flow Node","Known Flow","290968.595331","692133.215545","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002617","Nodes","-1462537","21.000000","32.217353","Default Known Flow Node","Known Flow","290965.095330","692132.715545","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000384","Nodes","384","21.000000","32.651786","DDS demands","Known Flow","291142.571378","692033.786518","","0.000000","","","","-4.010000","","","","-3.585814","-4.010000","","","","","","D1 PROFILE","","",""
"64402000000317","Nodes","317","21.000000","32.436283","DDS demands","Known Flow","291249.314407","692037.784519","","0.000000","","","","-6.860000","","","","-6.134335","-6.860000","","","","","","D1 PROFILE","","",""
"64402000000382","Nodes","382","21.000000","32.611545","DDS demands","Known Flow","291178.696388","692021.909515","","0.000000","","","","-5.810000","","","","-5.195405","-5.810000","","","","","","D1 PROFILE","","",""
"64402000000025","Nodes","25","21.000000","22.769824","DDS demands","Known Flow","290972.845332","692443.965630","","0.000000","","","","-17.419999","","","","-15.577275","-17.419999","","","","","","D1 PROFILE","","",""
