"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64400700000404","Nodes","404",21.000000,30.904456,"Default Known Flow Node","Known Flow",285778.718919,694929.216306,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000221","Nodes",,21.000000,30.904456,"Default Known Flow Node","Known Flow",285801.416813,694927.367169,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000248","Nodes","248",21.000000,27.366896,"DDS demands","Known Flow",285979.343973,694764.591261,,0.000000,,,,,-11.649999,,,,,,-10.417637,-11.649999,,"",,,,,"D1 PROFILE",,,,,
"64400701000137","Nodes",,21.000000,27.354828,"Default Known Flow Node","Known Flow",285997.218978,694738.966254,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000387","Nodes","387",21.000000,22.198175,"DDS demands","Known Flow",285982.843974,694530.216198,,0.000000,,,,,-2.300000,,,,,,-2.056701,-2.300000,,"",,,,,"D1 PROFILE",,,,,
"64400701000177","Nodes",,21.000000,28.444867,"Default Known Flow Node","Known Flow",285516.718847,694831.716280,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000176","Nodes",,21.000000,28.407384,"Default Known Flow Node","Known Flow",285523.718849,694829.466279,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000112","Nodes",,21.000000,28.691679,"Default Known Flow Node","Known Flow",285522.056434,694631.961227,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000333","Nodes","333",21.000000,28.418755,"DDS demands","Known Flow",285529.718851,694827.591278,,0.000000,-1.440000,,,,-6.380000,,,,,,-6.992784,-7.820000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"64400701000196","Nodes",,21.000000,28.596694,"Default Known Flow Node","Known Flow",285525.093850,694861.091288,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000186","Nodes",,21.000000,28.596694,"Default Known Flow Node","Known Flow",285539.093853,694849.091284,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000331","Nodes","331",21.000000,27.126836,"DDS demands","Known Flow",285598.468870,694611.966220,,0.000000,,,,,-3.229999,,,,,,-2.888323,-3.229999,,"",,,,,"D1 PROFILE",,,,,
"64400701462665","Nodes",,21.000000,27.900360,"Default Known Flow Node","Known Flow",285600.593870,694514.716193,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000087","Nodes",,21.000000,28.305232,"Default Known Flow Node","Known Flow",285622.093876,694544.841202,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000091","Nodes",,21.000000,28.305232,"Default Known Flow Node","Known Flow",285624.468877,694552.216204,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000105","Nodes",,21.000000,29.240709,"Default Known Flow Node","Known Flow",285649.343883,694610.216219,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000106","Nodes",,21.000000,29.240709,"Default Known Flow Node","Known Flow",285652.218884,694617.341221,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462698","Nodes",,21.000000,27.480144,"Default Known Flow Node","Known Flow",285728.093905,694536.591199,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462799","Nodes",,21.000000,30.644607,"Default Known Flow Node","Known Flow",285735.468907,694600.091217,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000140","Nodes","140",21.000000,30.644607,"DDS demands","Known Flow",285734.093906,694598.091216,,0.000000,,,,,-7.590000,,,,,,-6.787114,-7.590000,,"",,,,,"D1 PROFILE",,,,,
"64400701000125","Nodes",,21.000000,31.333173,"Default Known Flow Node","Known Flow",285742.843909,694687.466240,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400704904551","Nodes",,21.000000,31.333173,"Default Known Flow Node","Known Flow",285743.762003,694689.445882,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000190","Nodes",,21.000000,32.347683,"DDS demands","Known Flow",285775.718918,694850.591285,,0.000000,,,,,-4.999999,,,,,,-4.471089,-4.999999,,"",,,,,"D1 PROFILE",,,,,
"64400701462747","Nodes",,21.000000,32.390870,"Default Known Flow Node","Known Flow",285790.718922,694885.341294,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000132","Nodes",,21.000000,31.869112,"Default Known Flow Node","Known Flow",285790.681589,694710.481587,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000183","Nodes",,21.000000,32.490279,"Default Known Flow Node","Known Flow",285807.218926,694844.716283,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000205","Nodes",,21.000000,32.472509,"DDS demands","Known Flow",285820.843930,694878.216292,,0.000000,,,,,-4.999999,,,,,,-4.471089,-4.999999,,"",,,,,"D1 PROFILE",,,,,
"64400701000166","Nodes",,21.000000,31.178683,"Default Known Flow Node","Known Flow",285890.218949,694816.341275,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000085","Nodes","85",21.000000,31.000376,"DDS demands","Known Flow",285897.968951,694794.841270,,0.000000,,,,,-3.710000,,,,,,-3.317548,-3.710000,,"",,,,,"D1 PROFILE",,,,,
"64400701000193","Nodes",,21.000000,27.715790,"Default Known Flow Node","Known Flow",285990.468976,694853.466285,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000194","Nodes",,21.000000,27.672257,"Default Known Flow Node","Known Flow",285967.093970,694854.341286,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000249","Nodes",,21.000000,31.005530,"Default Known Flow Node","Known Flow",285846.468937,694932.966307,,0.000000,,-15.999999,,,,,,,,,-14.307486,-15.999999,,"",,"C2 PROFILE",,,,,,,,
"64400701000251","Nodes",,21.000000,30.032593,"Default Known Flow Node","Known Flow",285817.343929,694992.716323,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462735","Nodes",,21.000000,30.382986,"Default Known Flow Node","Known Flow",285846.343937,694975.341319,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000076","Nodes","76",21.000000,30.382986,"Default Known Flow Node","Known Flow",285843.961415,694976.703161,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000332","Nodes","332",21.000000,28.640737,"DDS demands","Known Flow",285509.593845,694863.841288,,0.000000,,,,,-1.940000,,,,,,-1.734782,-1.940000,,"",,,,,"D1 PROFILE",,,,,
"64400700000223","Nodes","223",21.000000,30.185622,"Default Known Flow Node","Known Flow",285378.593810,694849.966285,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000172","Nodes",,21.000000,28.418755,"Default Known Flow Node","Known Flow",285537.218853,694825.466278,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000334","Nodes","334",21.000000,28.323591,"DDS demands","Known Flow",285524.709698,694799.467288,,0.000000,,,,,-2.030000,,,,,,-1.815262,-2.030000,,"",,,,,"D1 PROFILE",,,,,
"64400700000158","Nodes",,21.000000,28.323591,"Default Known Flow Node","Known Flow",285523.593849,694799.591271,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000225","Nodes","225",21.000000,28.296797,"DDS demands","Known Flow",285558.810875,694881.288481,,0.000000,,,,,-6.130000,,,,,,-5.481555,-6.130000,,"",,,,,"D1 PROFILE",,,,,
"64400700000255","Nodes","255, P00025695, NEWMILLS, 23.10",27.000000,28.274967,"CSEP DDS Matched","Known Flow",285563.218860,694882.841293,,0.000000,,,,,-0.980000,-23.079999,,,-37.660000,,-55.191127,-61.719999,,"",,,,,"D1 PROFILE","DC PROFILE",,,"PL-AF PROFILE",
"64400700000241","Nodes","241",21.000000,27.349216,"DDS demands","Known Flow",285541.821073,694507.142331,,0.000000,,,,,-10.249999,,,,,,-9.165733,-10.249999,,"",,,,,"D1 PROFILE",,,,,
"64400700000242","Nodes","242",21.000000,27.208681,"DDS demands","Known Flow",285554.016589,694536.468894,,0.000000,,,,,-7.020000,,,,,,-6.277409,-7.020000,,"",,,,,"D1 PROFILE",,,,,
"64400700000237","Nodes","237",21.000000,27.906605,"DDS demands","Known Flow",285611.718873,694520.591195,,0.000000,,,,,-1.549999,,,,,,-1.386037,-1.549999,,"",,,,,"D1 PROFILE",,,,,
"64400700000235","Nodes","235",21.000000,28.305232,"DDS demands","Known Flow",285617.593875,694555.216204,,0.000000,,,,,-11.949999,,,,,,-10.685903,-11.949999,,"",,,,,"D1 PROFILE",,,,,
"64400700000232","Nodes","232",21.000000,29.240709,"DDS demands","Known Flow",285646.093883,694620.591222,,0.000000,,,,,-11.649999,,,,,,-10.417637,-11.649999,,"",,,,,"D1 PROFILE",,,,,
"64400700000228","Nodes","228",21.000000,29.958483,"DDS demands","Known Flow",285663.968887,694665.216234,,0.000000,,,,,-3.209999,,,,,,-2.870439,-3.209999,,"",,,,,"D1 PROFILE",,,,,
"64400700000229","Nodes","229",21.000000,29.819480,"DDS demands","Known Flow",285627.218877,694703.716245,,0.000000,,,,,-8.960000,,,,,,-8.012192,-8.960000,,"",,,,,"D1 PROFILE",,,,,
"64400700000233","Nodes","233",21.000000,29.633919,"DDS demands","Known Flow",285595.583369,694656.253595,,0.000000,,,,,-10.859999,,,,,,-9.711205,-10.859999,,"",,,,,"D1 PROFILE",,,,,
"64400700000197","Nodes","197",21.000000,30.818601,"DDS demands","Known Flow",285755.593912,694625.091223,,0.000000,,,,,-3.039999,,,,,,-2.718422,-3.039999,,"",,,,,"D1 PROFILE",,,,,
"64400701000124","Nodes",,21.000000,31.289951,"Default Known Flow Node","Known Flow",285772.744972,694666.830528,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462664","Nodes",,21.000000,30.027927,"Default Known Flow Node","Known Flow",285721.572460,694568.475274,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000230","Nodes","230",21.000000,29.725021,"DDS demands","Known Flow",285598.343870,694740.591255,,0.000000,,,,,-4.289999,,,,,,-3.836194,-4.289999,,"",,,,,"D1 PROFILE",,,,,
"64400700000313","Nodes","313",21.000000,28.927355,"DDS demands","Known Flow",285539.218853,694653.716231,,0.000000,,,,,-6.269999,,,,,,-5.606746,-6.269999,,"",,,,,"D1 PROFILE",,,,,
"64400701462675","Nodes",,21.000000,28.970725,"Default Known Flow Node","Known Flow",285576.593864,694637.466227,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000337","Nodes","337",21.000000,32.910389,"Default Known Flow Node","Known Flow",285822.468931,694787.341267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000003","Nodes","PARK TERRACE DG, Clocked, Site ID 5071",21.000000,32.999999,"Default Known Pressure Node","Known Pressure",285825.468931,694786.091267,,999998.967025,,,,,,,,,,,1225.339617,1370.291954,,"",,,,,,,,,,
"64400700000141","Nodes",,21.000000,32.607499,"Default Known Flow Node","Known Flow",285814.093928,694766.966262,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000395","Nodes","395",21.000000,31.864575,"DDS demands","Known Flow",285926.218959,694909.216301,,0.000000,,,,,-2.890000,,,,,,-2.584289,-2.890000,,"",,,,,"D1 PROFILE",,,,,
"64400701000195","Nodes",,21.000000,31.754327,"Default Known Flow Node","Known Flow",285880.093946,694860.966288,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000227","Nodes","227",21.000000,30.600554,"Default Known Flow Node","Known Flow",285842.593936,694959.841314,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000370","Nodes","370",21.000000,29.677991,"DDS demands","Known Flow",285908.093954,694771.841263,,0.000000,,,,,-3.229999,,,,,,-2.888323,-3.229999,,"",,,,,"D1 PROFILE",,,,,
"64400700000371","Nodes","371",21.000000,29.504249,"Default Known Flow Node","Known Flow",285903.593953,694769.716263,,0.000000,-30.090000,,,,,,,,,,-26.907016,-30.090000,,"","C1 PROFILE",,,,,,,,,
"64400700000086","Nodes","86",21.000000,27.278176,"DDS demands","Known Flow",285929.968960,694718.091249,,0.000000,,,,,-4.419999,,,,,,-3.952443,-4.419999,,"",,,,,"D1 PROFILE",,,,,
"64400700000139","Nodes",,21.000000,27.323040,"Default Known Flow Node","Known Flow",285970.218971,694755.591259,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000087","Nodes","87",21.000000,23.756222,"DDS demands","Known Flow",285962.093969,694637.591227,,0.000000,,,,,-5.090000,,,,,,-4.551569,-5.090000,,"",,,,,"D1 PROFILE",,,,,
"64400700000093","Nodes","93",21.000000,27.394878,"DDS demands","Known Flow",285994.718977,694778.591265,,0.000000,,,,,-23.540001,,,,,,-21.049891,-23.540001,,"",,,,,"D1 PROFILE",,,,,
"64400700000157","Nodes",,21.000000,27.472013,"Default Known Flow Node","Known Flow",285993.343977,694798.841271,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000388","Nodes","388",21.000000,22.112151,"DDS demands","Known Flow",285965.593969,694562.591206,,0.000000,,,,,-5.099999,,,,,,-4.560511,-5.099999,,"",,,,,"D1 PROFILE",,,,,
"64400701000168","Nodes",,21.000000,28.401458,"Default Known Flow Node","Known Flow",285511.843846,694818.466276,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000199","Nodes",,21.000000,28.553289,"Default Known Flow Node","Known Flow",285517.843848,694866.591289,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000178","Nodes",,21.000000,28.407384,"Default Known Flow Node","Known Flow",285523.093849,694837.716281,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000192","Nodes",,21.000000,28.553289,"Default Known Flow Node","Known Flow",285520.093848,694853.091285,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000103","Nodes",,21.000000,27.166722,"Default Known Flow Node","Known Flow",285569.093862,694598.341216,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462482","Nodes",,21.000000,27.166722,"Default Known Flow Node","Known Flow",285532.843852,694612.841220,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462632","Nodes",,21.000000,28.305232,"Default Known Flow Node","Known Flow",285614.718874,694529.216197,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000094","Nodes",,21.000000,28.392049,"Default Known Flow Node","Known Flow",285627.343877,694559.091205,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462793","Nodes",,21.000000,28.392049,"Default Known Flow Node","Known Flow",285639.093881,694585.591213,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462694","Nodes",,21.000000,29.240709,"Default Known Flow Node","Known Flow",285643.343882,694596.966216,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000109","Nodes",,21.000000,29.240709,"Default Known Flow Node","Known Flow",285655.218885,694624.091223,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000097","Nodes",,21.000000,30.027927,"Default Known Flow Node","Known Flow",285715.343901,694571.466209,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462712","Nodes",,21.000000,30.071232,"Default Known Flow Node","Known Flow",285723.968904,694592.466214,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462598","Nodes",,21.000000,30.027927,"Default Known Flow Node","Known Flow",285710.343900,694559.591206,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400704904583","Nodes",,21.000000,31.333173,"Default Known Flow Node","Known Flow",285741.844030,694684.841559,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000128","Nodes",,21.000000,31.333173,"Default Known Flow Node","Known Flow",285748.343910,694694.966242,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462796","Nodes",,21.000000,32.304499,"Default Known Flow Node","Known Flow",285774.718918,694837.966281,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000182","Nodes",,21.000000,32.372998,"DDS demands","Known Flow",285789.968922,694844.216283,,0.000000,,,,,-4.999999,,,,,,-4.471089,-4.999999,,"",,,,,"D1 PROFILE",,,,,
"64400701462767","Nodes",,21.000000,32.372998,"Default Known Flow Node","Known Flow",285788.843921,694840.966282,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000133","Nodes",,21.000000,31.825920,"Default Known Flow Node","Known Flow",285757.343913,694715.841248,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462623","Nodes",,21.000000,30.904456,"Default Known Flow Node","Known Flow",285801.593925,694924.716305,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000142","Nodes",,21.000000,32.607499,"Default Known Flow Node","Known Flow",285801.468925,694771.841263,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462537","Nodes",,21.000000,32.496682,"Default Known Flow Node","Known Flow",285804.843926,694828.591279,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462526","Nodes",,21.000000,32.472509,"Default Known Flow Node","Known Flow",285821.343930,694913.466302,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462546","Nodes",,21.000000,32.472509,"Default Known Flow Node","Known Flow",285832.843933,694879.216292,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462541","Nodes",,21.000000,31.880054,"Default Known Flow Node","Known Flow",285852.343939,694881.091293,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000170","Nodes",,21.000000,27.544815,"Default Known Flow Node","Known Flow",285965.468969,694819.466276,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462503","Nodes",,21.000000,27.544815,"Default Known Flow Node","Known Flow",285965.468969,694831.341279,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462750","Nodes",,21.000000,27.544815,"Default Known Flow Node","Known Flow",285965.218969,694810.466274,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462498","Nodes",,21.000000,27.672257,"Default Known Flow Node","Known Flow",285967.093970,694860.716287,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462765","Nodes",,21.000000,27.672257,"Default Known Flow Node","Known Flow",285967.093970,694850.341285,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462661","Nodes",,21.000000,27.323040,"Default Known Flow Node","Known Flow",285968.968970,694756.841259,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000154","Nodes",,21.000000,27.472013,"Default Known Flow Node","Known Flow",285970.218971,694788.716268,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462704","Nodes",,21.000000,27.472013,"Default Known Flow Node","Known Flow",285967.593970,694794.841270,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462497","Nodes",,21.000000,27.472013,"Default Known Flow Node","Known Flow",285972.093971,694783.966267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000217","Nodes",,21.000000,27.918299,"Default Known Flow Node","Known Flow",285997.218978,694912.341302,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462811","Nodes",,21.000000,27.918299,"Default Known Flow Node","Known Flow",285993.468977,694905.091300,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462713","Nodes",,21.000000,30.600554,"Default Known Flow Node","Known Flow",285843.593936,694963.091315,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000233","Nodes",,21.000000,30.517957,"Default Known Flow Node","Known Flow",285846.218937,694964.341316,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000481","Nodes","481",21.000000,30.468097,"DDS demands","Known Flow",285848.593938,694969.216317,,0.000000,,,,,-0.610000,,,,,,-0.545472,-0.610000,,"",,,,,"D1 PROFILE",,,,,
"64400701000255","Nodes",,21.000000,30.032593,"Default Known Flow Node","Known Flow",285821.093930,694998.841325,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000407","Nodes","407",21.000000,29.518711,"DDS demands","Known Flow",285891.218949,694945.091310,,0.000000,,,,,-5.889999,,,,,,-5.266943,-5.889999,,"",,,,,"D1 PROFILE",,,,,
"64400701462702","Nodes",,21.000000,27.918299,"Default Known Flow Node","Known Flow",286001.093979,694919.466303,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462539","Nodes",,21.000000,27.394878,"Default Known Flow Node","Known Flow",286001.968979,694776.716265,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000088","Nodes","88",21.000000,23.780571,"DDS demands","Known Flow",286027.843986,694640.591228,,0.000000,,,,,-4.090000,,,,,,-3.657351,-4.090000,,"",,,,,"D1 PROFILE",,,,,
"64400700000335","Nodes","335",21.000000,23.642499,"DDS demands","Known Flow",285969.593971,694619.216222,,0.000000,,,,,-3.530000,,,,,,-3.156589,-3.530000,,"",,,,,"D1 PROFILE",,,,,
"64400700000384","Nodes","384",21.000000,22.737868,"DDS demands","Known Flow",286007.968981,694598.591216,,0.000000,,,,,-1.320000,,,,,,-1.180367,-1.320000,,"",,,,,"D1 PROFILE",,,,,
"64400700000213","Nodes",,21.000000,27.918299,"Default Known Flow Node","Known Flow",286009.218981,694905.216300,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000132","Nodes","132",21.000000,28.829893,"DDS demands","Known Flow",286448.828101,694873.308291,,0.000000,,,,,-2.499999,,,,,,-2.235544,-2.499999,,"",,,,,"D1 PROFILE",,,,,
"64400700000265","Nodes","265",21.000000,29.113256,"DDS demands","Known Flow",286152.344020,694921.091304,,0.000000,,,,,-6.199999,,,,,,-5.544150,-6.199999,,"",,,,,"D1 PROFILE",,,,,
"64400701462666","Nodes",,21.000000,29.113256,"Default Known Flow Node","Known Flow",286163.469023,694927.841306,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000264","Nodes","264",21.000000,29.252284,"DDS demands","Known Flow",286131.219015,694968.591317,,0.000000,,,,,-7.659999,,,,,,-6.849708,-7.659999,,"",,,,,"D1 PROFILE",,,,,
"64400701000252","Nodes",,21.000000,29.207528,"Default Known Flow Node","Known Flow",286097.469005,694994.716324,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000097","Nodes","97",21.000000,28.103625,"DDS demands","Known Flow",286033.843988,694949.716312,,0.000000,,,,,-17.739999,,,,,,-15.863424,-17.739999,,"",,,,,"D1 PROFILE",,,,,
"64400700000219","Nodes",,21.000000,28.157746,"Default Known Flow Node","Known Flow",286083.344002,694921.091304,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000096","Nodes","96",21.000000,28.156148,"DDS demands","Known Flow",286085.932247,694919.041956,,0.000000,,,,,-8.749999,,,,,,-7.824406,-8.749999,,"",,,,,"D1 PROFILE",,,,,
"64400700000360","Nodes","360",21.000000,27.976320,"DDS demands","Known Flow",286070.843998,694878.841292,,0.000000,,,,,-2.850000,,,,,,-2.548521,-2.850000,,"",,,,,"D1 PROFILE",,,,,
"64400700000369","Nodes","369",21.000000,27.542807,"Default Known Flow Node","Known Flow",286053.843993,694772.216263,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000094","Nodes","94",21.000000,27.670435,"DDS demands","Known Flow",286089.094003,694752.341258,,0.000000,,,,,-5.270000,,,,,,-4.712528,-5.270000,,"",,,,,"D1 PROFILE",,,,,
"64400700000392","Nodes","392",21.000000,22.343450,"DDS demands","Known Flow",286151.219020,694551.091203,,0.000000,,,,,-5.440000,,,,,,-4.864545,-5.440000,,"",,,,,"D1 PROFILE",,,,,
"64400700000394","Nodes","394",21.000000,22.411963,"DDS demands","Known Flow",286204.719035,694531.966198,,0.000000,,,,,-17.679999,,,,,,-15.809772,-17.679999,,"",,,,,"D1 PROFILE",,,,,
"64400700000089","Nodes","89",21.000000,23.735891,"DDS demands","Known Flow",286013.343982,694626.091224,,0.000000,,,,,-4.819999,,,,,,-4.310130,-4.819999,,"",,,,,"D1 PROFILE",,,,,
"64400701000113","Nodes",,21.000000,23.736241,"Default Known Flow Node","Known Flow",286020.468984,694633.466226,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000095","Nodes",,21.000000,22.477987,"Default Known Flow Node","Known Flow",286076.844000,694563.716207,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000223","Nodes",,21.000000,28.043284,"Default Known Flow Node","Known Flow",286025.843986,694935.216308,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400704904574","Nodes",,21.000000,28.043284,"Default Known Flow Node","Known Flow",286012.218982,694943.216310,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000126","Nodes",,21.000000,27.331243,"Default Known Flow Node","Known Flow",286032.843988,694689.841241,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000135","Nodes",,21.000000,27.302825,"Default Known Flow Node","Known Flow",286005.718980,694718.591249,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000250","Nodes","250",21.000000,29.469398,"DDS demands","Known Flow",286430.153096,694997.404325,,0.000000,,,,,-3.790000,,,,,,-3.389085,-3.790000,,"",,,,,"D1 PROFILE",,,,,
