"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64401100000151","Nodes","151",21.000000,36.785027,"DDS demands","Known Flow",267077.963830,674662.960791,,0.000000,,,,,-15.279999,,,,,,,,,-13.663647,-15.279999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002789","Nodes","-2789",21.000000,35.397718,"Default Known Flow Node","Known Flow",267482.963940,674658.460790,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001365","Nodes","1365",21.000000,34.986742,"DDS demands","Known Flow",267497.463944,674591.710772,,0.000000,,,,,-12.919999,,,,,,,,,-11.553293,-12.919999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001537","Nodes","1537",21.000000,35.563589,"DDS demands","Known Flow",267029.838817,674698.835801,,0.000000,,,,,-10.249999,,,,,,,,,-9.165732,-10.249999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002581","Nodes","-2581",21.000000,35.590725,"Default Known Flow Node","Known Flow",267048.338822,674663.960792,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001556","Nodes","1556",21.000000,35.460278,"DDS demands","Known Flow",267014.963813,674646.960787,,0.000000,,,,,-4.489999,,,,,,,,,-4.015037,-4.489999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002594","Nodes","-2594",21.000000,35.986092,"Default Known Flow Node","Known Flow",267049.213822,674712.710805,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001538","Nodes","1538",21.000000,36.891868,"DDS demands","Known Flow",267141.463847,674696.835801,,0.000000,,,,,-28.129999,,,,,,,,,-25.154346,-28.129999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001539","Nodes","1539",21.000000,34.541479,"DDS demands","Known Flow",267173.838856,674622.960781,,0.000000,,,,,-5.780000,,,,,,,,,-5.168579,-5.780000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001697","Nodes","1697",21.000000,34.163731,"Default Known Flow Node","Known Flow",267072.463829,674547.710760,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002527","Nodes","-2527",21.000000,34.183227,"Default Known Flow Node","Known Flow",267048.088822,674533.960756,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001699","Nodes","1699",21.000000,34.162926,"DDS demands","Known Flow",267089.696682,674526.994683,,0.000000,,,,,-1.009999,,,,,,,,,-0.903159,-1.009999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100000154","Nodes","154",21.000000,34.142801,"DDS demands","Known Flow",267125.157161,674526.930821,,0.000000,,,,,-15.989999,,,,,,,,,-14.298542,-15.989999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001540","Nodes","1540",21.000000,33.853297,"DDS demands","Known Flow",267180.213858,674554.585762,,0.000000,,,,,-15.680000,,,,,,,,,-14.021334,-15.680000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001541","Nodes","1541",21.000000,34.443515,"DDS demands","Known Flow",267163.838853,674576.210768,,0.000000,,,,,-4.679999,,,,,,,,,-4.184939,-4.679999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002049","Nodes","2049",21.000000,35.600518,"DDS demands","Known Flow",267248.141076,674559.738939,,0.000000,,,,,-4.900000,,,,,,,,,-4.381667,-4.900000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001536","Nodes","1536",21.000000,35.296239,"DDS demands","Known Flow",267200.338863,674513.085751,,0.000000,,,,,-8.239999,,,,,,,,,-7.368354,-8.239999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100000168","Nodes","168",21.000000,36.777523,"DDS demands","Known Flow",267324.338897,674689.710799,,0.000000,,,,,-10.339999,,,,,,,,,-9.246211,-10.339999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100000170","Nodes","170",21.000000,36.679554,"DDS demands","Known Flow",267326.976898,674646.337787,,0.000000,,,,,-5.909999,,,,,,,,,-5.284827,-5.909999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001860","Nodes",,21.000000,36.650906,"Default Known Flow Node","Known Flow",267282.088886,674729.210809,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100000149","Nodes","149",21.000000,36.489929,"DDS demands","Known Flow",267405.088919,674559.085763,,0.000000,,,,,-7.489999,,,,,,,,,-6.697690,-7.489999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002138","Nodes","2138",21.000000,35.850122,"Default Known Flow Node","Known Flow",267455.463933,674695.835800,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001360","Nodes","1360",21.000000,36.074301,"DDS demands","Known Flow",267449.963931,674694.210800,,0.000000,,,,,-13.729999,,,,,,,,,-12.277609,-13.729999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100000169","Nodes","169",21.000000,36.480978,"DDS demands","Known Flow",267442.338929,674692.085799,,0.000000,,,,,-5.480000,,,,,,,,,-4.900313,-5.480000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002267","Nodes","2267",21.000000,36.542618,"DDS demands","Known Flow",267381.588913,674690.960799,,0.000000,,,,,-1.760000,,,,,,,,,-1.573823,-1.760000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001555","Nodes","1555",21.000000,35.533544,"DDS demands","Known Flow",267018.213814,674647.210787,,0.000000,,,,,-2.419999,,,,,,,,,-2.164007,-2.419999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002537","Nodes","-2537",21.000000,34.163347,"Default Known Flow Node","Known Flow",267094.703835,674550.041761,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002529","Nodes","-2529",21.000000,34.163119,"Default Known Flow Node","Known Flow",267103.463837,674534.460757,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463305","Nodes","-1463305",21.000000,36.650906,"Default Known Flow Node","Known Flow",267300.463891,674746.585814,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463456","Nodes","-1463456",21.000000,35.397718,"Default Known Flow Node","Known Flow",267485.963941,674658.710790,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002590","Nodes",,21.000000,36.543555,"DDS demands","Known Flow",267378.718293,674691.484801,,0.000000,,,,,-5.409999,,,,,,,,,-4.837718,-5.409999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002268","Nodes","2268",21.000000,36.556767,"DDS demands","Known Flow",267386.588914,674643.710786,,0.000000,,,,,-6.329999,,,,,,,,,-5.660398,-6.329999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002585","Nodes",,21.000000,36.543555,"Default Known Flow Node","Known Flow",267385.713914,674680.710796,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002768","Nodes","-2768",21.000000,33.840536,"Default Known Flow Node","Known Flow",267890.089051,674526.210754,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002765","Nodes","-2765",21.000000,35.564970,"Default Known Flow Node","Known Flow",267594.963971,674502.335748,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001146","Nodes","1146",21.000000,35.340027,"DDS demands","Known Flow",267651.463986,674513.835751,,0.000000,,,,,-8.010000,,,,,,,,,-7.162684,-8.010000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001366","Nodes","1366",21.000000,34.580183,"DDS demands","Known Flow",267532.088954,674620.335780,,0.000000,,,,,-9.750000,,,,,,,,,-8.718623,-9.750000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002139","Nodes","2139",21.000000,35.051172,"Default Known Flow Node","Known Flow",267577.338966,674726.085809,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001361","Nodes","1361",21.000000,34.966448,"DDS demands","Known Flow",267664.088990,674735.960811,,0.000000,,,,,-8.350000,,,,,,,,,-7.466718,-8.350000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002800","Nodes","-2800",21.000000,35.440277,"Default Known Flow Node","Known Flow",267503.088946,674697.460801,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462962","Nodes","-1462962",21.000000,35.520418,"Default Known Flow Node","Known Flow",267501.838945,674662.460791,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001626","Nodes","1626",21.000000,35.231250,"DDS demands","Known Flow",267541.963956,674706.835803,,0.000000,,,,,-3.800000,,,,,,,,,-3.398027,-3.800000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002775","Nodes","-2775",21.000000,34.832167,"Default Known Flow Node","Known Flow",267509.713948,674559.210763,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002766","Nodes","-2766",21.000000,34.676270,"Default Known Flow Node","Known Flow",267523.963951,674515.960751,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001368","Nodes","1368",21.000000,34.598089,"DDS demands","Known Flow",267552.088959,674522.710753,,0.000000,,,,,-9.540000,,,,,,,,,-8.530838,-9.540000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002806","Nodes","-2806",21.000000,35.144891,"Default Known Flow Node","Known Flow",267537.338955,674725.960809,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463045","Nodes","-1463045",21.000000,35.144891,"Default Known Flow Node","Known Flow",267535.588955,674733.835811,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463117","Nodes","-1463117",21.000000,34.554807,"Default Known Flow Node","Known Flow",267554.338960,674547.210760,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002771","Nodes","-2771",21.000000,34.554807,"Default Known Flow Node","Known Flow",267546.730682,674543.254145,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463236","Nodes","-1463236",21.000000,34.637064,"Default Known Flow Node","Known Flow",267632.713981,674677.085795,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001362","Nodes","1362",21.000000,34.637064,"DDS demands","Known Flow",267632.963981,674684.835797,,0.000000,,,,,-9.200000,,,,,,,,,-8.226803,-9.200000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002805","Nodes","-2805",21.000000,34.915448,"Default Known Flow Node","Known Flow",267663.463989,674718.585807,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002787","Nodes","-2787",21.000000,34.098475,"Default Known Flow Node","Known Flow",267788.714023,674634.835784,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002146","Nodes","2146",21.000000,34.094433,"DDS demands","Known Flow",267796.214025,674611.960778,,0.000000,,,,,-14.659999,,,,,,,,,-13.109232,-14.659999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001371","Nodes","1371",21.000000,33.931695,"DDS demands","Known Flow",267652.963986,674557.835763,,0.000000,,,,,-4.010000,,,,,,,,,-3.585813,-4.010000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101462772","Nodes","-1462772",21.000000,33.888382,"Default Known Flow Node","Known Flow",267658.338988,674577.460768,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001369","Nodes","1369",21.000000,34.036063,"Default Known Flow Node","Known Flow",267604.713973,674538.710758,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001370","Nodes","1370",21.000000,33.894863,"DDS demands","Known Flow",267598.338972,674564.460765,,0.000000,,,,,-10.110000,,,,,,,,,-9.040541,-10.110000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101462649","Nodes","-1462649",21.000000,33.808218,"Default Known Flow Node","Known Flow",267595.588971,674575.585768,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002140","Nodes","2140",21.000000,35.136524,"Default Known Flow Node","Known Flow",267578.963966,674715.585806,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001364","Nodes","1364",21.000000,35.108250,"DDS demands","Known Flow",267584.713968,674716.835806,,0.000000,,,,,-15.060000,,,,,,,,,-13.466920,-15.060000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002169","Nodes","2169",21.000000,34.679615,"DDS demands","Known Flow",267668.838991,674729.960810,,0.000000,,,,,-6.289999,,,,,,,,,-5.624629,-6.289999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002810","Nodes","-2810",21.000000,35.021870,"Default Known Flow Node","Known Flow",267609.463975,674733.085811,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001397","Nodes","1397",21.000000,34.893663,"DDS demands","Known Flow",267597.156668,674665.571884,,0.000000,,,,,-10.540000,,,,,,,,,-9.425055,-10.540000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101462960","Nodes","-1462960",21.000000,34.893663,"Default Known Flow Node","Known Flow",267600.338972,674652.460789,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002790","Nodes","-2790",21.000000,34.893663,"Default Known Flow Node","Known Flow",267577.088966,674660.585791,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462642","Nodes","-1462642",21.000000,34.637064,"Default Known Flow Node","Known Flow",267633.088981,674694.460800,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002141","Nodes","2141",21.000000,34.554116,"DDS demands","Known Flow",267708.964002,674727.960809,,0.000000,,,,,-7.880000,,,,,,,,,-7.046436,-7.880000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002142","Nodes","2142",21.000000,34.597345,"Default Known Flow Node","Known Flow",267735.839009,674692.335799,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002143","Nodes","2143",21.000000,34.367908,"DDS demands","Known Flow",267800.464027,674740.835813,,0.000000,,,,,-5.570000,,,,,,,,,-4.980793,-5.570000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002170","Nodes","2170",21.000000,34.348468,"DDS demands","Known Flow",267799.964026,674760.710818,,0.000000,,,,,-6.000000,,,,,,,,,-5.365306,-6.000000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002144","Nodes","2144",21.000000,34.291901,"DDS demands","Known Flow",267808.964029,674704.585803,,0.000000,,,,,-9.540000,,,,,,,,,-8.530838,-9.540000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002148","Nodes","2148",21.000000,34.123663,"DDS demands","Known Flow",267858.839043,674650.460788,,0.000000,,,,,-8.640000,,,,,,,,,-7.726042,-8.640000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002145","Nodes","2145",21.000000,34.245362,"DDS demands","Known Flow",267773.089019,674674.960795,,0.000000,,,,,-8.839999,,,,,,,,,-7.904885,-8.839999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101462517","Nodes","-1462517",21.000000,34.007908,"Default Known Flow Node","Known Flow",267826.839034,674598.085774,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002147","Nodes","2147",21.000000,34.088068,"DDS demands","Known Flow",267749.464013,674593.585773,,0.000000,,,,,-3.869999,,,,,,,,,-3.460622,-3.869999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101463170","Nodes","-1463170",21.000000,34.174618,"Default Known Flow Node","Known Flow",267702.714000,674595.085773,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002150","Nodes","2150",21.000000,32.553717,"Default Known Flow Node","Known Flow",267665.963990,674632.210783,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002151","Nodes","2151",21.000000,32.268281,"DDS demands","Known Flow",267717.839004,674624.210781,,0.000000,,,,,-9.609999,,,,,,,,,-8.593432,-9.609999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001367","Nodes","1367",21.000000,32.671884,"DDS demands","Known Flow",267641.838983,674633.835784,,0.000000,,,,,-9.819999,,,,,,,,,-8.781218,-9.819999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101462741","Nodes","-1462741",21.000000,32.715280,"Default Known Flow Node","Known Flow",267646.213985,674615.835779,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463148","Nodes","-1463148",21.000000,34.123663,"Default Known Flow Node","Known Flow",267846.589039,674651.960788,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002149","Nodes","2149",21.000000,34.090915,"DDS demands","Known Flow",267853.214041,674607.210776,,0.000000,,,,,-2.859999,,,,,,,,,-2.557462,-2.859999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101463463","Nodes","-1463463",21.000000,35.310767,"Default Known Flow Node","Known Flow",267506.963947,674725.335808,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463128","Nodes","-1463128",21.000000,34.832167,"Default Known Flow Node","Known Flow",267502.088945,674557.210763,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463358","Nodes","-1463358",21.000000,34.676270,"Default Known Flow Node","Known Flow",267508.963947,674511.460750,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463332","Nodes","-1463332",21.000000,35.231250,"Default Known Flow Node","Known Flow",267527.338952,674723.835808,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463053","Nodes","-1463053",21.000000,34.554807,"Default Known Flow Node","Known Flow",267536.213955,674542.835759,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463172","Nodes","-1463172",21.000000,34.893663,"Default Known Flow Node","Known Flow",267560.213961,674656.585790,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462788","Nodes","-1462788",21.000000,35.564970,"Default Known Flow Node","Known Flow",267599.463972,674503.585748,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001143","Nodes","1143",21.000000,35.514664,"DDS demands","Known Flow",267577.088966,674498.585747,,0.000000,,,,,-6.860000,,,,,,,,,-6.134334,-6.860000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101463382","Nodes","-1463382",21.000000,35.065058,"Default Known Flow Node","Known Flow",267629.213980,674738.210812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462663","Nodes","-1462663",21.000000,34.098475,"Default Known Flow Node","Known Flow",267786.964023,674644.085786,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462965","Nodes","-1462965",21.000000,33.883800,"Default Known Flow Node","Known Flow",267893.464052,674516.085752,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001786","Nodes","1786",21.000000,33.807877,"DDS demands","Known Flow",267886.589050,674535.710757,,0.000000,,,,,-7.530000,,,,,,,,,-6.733460,-7.530000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401110001008","Nodes","-1008",21.000000,29.344832,"Default Known Flow Node","Known Flow",265658.588444,671881.460035,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002276","Nodes","2276",21.000000,49.729406,"DDS demands","Known Flow",265746.713468,671922.460046,,0.000000,,,,,-2.549999,,,,,,,,,-2.280255,-2.549999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002275","Nodes","2275",21.000000,49.892487,"DDS demands","Known Flow",265790.088480,671836.085022,,0.000000,,,,,-4.210000,,,,,,,,,-3.764656,-4.210000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401104904577","Nodes","-4904577",21.000000,49.993941,"Default Known Flow Node","Known Flow",265801.210070,671806.209518,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002274","Nodes","Millersneuk Road RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",265801.588483,671803.960014,,999998.967025,,,,,,,,,,,,,,6.044912,6.760000,,"",,,,,,,,,,,,,
"64401100002333","Nodes","2333",21.000000,32.913438,"DDS demands","Known Flow",265957.963525,671609.209961,,0.000000,,,,,-14.040000,,,,,,,,,-12.554817,-14.040000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100001409","Nodes","1409",21.000000,31.207362,"DDS demands","Known Flow",265601.963428,671710.834988,,0.000000,,,,,-4.860000,,,,,,,,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002322","Nodes","2322",21.000000,28.536376,"DDS demands","Known Flow",265718.338460,671913.960043,,0.000000,-6.030000,,,,-5.840000,,,,,,,,,-10.614365,-11.870000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,,
"64401100002334","Nodes","2334",21.000000,31.872056,"DDS demands","Known Flow",265940.338520,671530.334939,,0.000000,,,,,-8.489999,,,,,,,,,-7.591908,-8.489999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002335","Nodes","2335",21.000000,31.617514,"DDS demands","Known Flow",265933.399894,671484.606164,,0.000000,,,,,-1.019999,,,,,,,,,-0.912102,-1.019999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401110001118","Nodes",,21.000000,26.316672,"DDS demands","Known Flow",265778.338476,672082.085089,,0.000000,,,,,-22.949999,,,,,,,,,-20.522298,-22.949999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401110001114","Nodes","-1114",21.000000,26.128138,"Default Known Flow Node","Known Flow",265788.838479,672051.210081,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463154","Nodes",,21.000000,26.046043,"DDS demands","Known Flow",265786.338479,672047.210080,,0.000000,,,,,-1.330000,,,,,,,,,-1.189309,-1.330000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401110001115","Nodes","-1115",21.000000,26.135262,"Default Known Flow Node","Known Flow",265788.088479,672052.960081,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101463251","Nodes",,21.000000,26.118292,"DDS demands","Known Flow",265785.213478,672052.210081,,0.000000,,,,,-0.889999,,,,,,,,,-0.795853,-0.889999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401110001171","Nodes",,21.000000,22.757460,"DDS demands","Known Flow",265681.463450,672383.710171,,0.000000,,,,,-13.380000,,,,,,,,,-11.964634,-13.380000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100000560","Nodes","560",21.000000,22.367474,"DDS demands","Known Flow",265730.338463,672383.585171,,0.000000,,,,,-12.729999,,,,,,,,,-11.383392,-12.729999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101463437","Nodes","-1463437",21.000000,23.576614,"Default Known Flow Node","Known Flow",266455.838661,672035.960077,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001204","Nodes","1204",21.000000,27.210785,"Default Known Flow Node","Known Flow",265415.713378,672732.960266,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001243","Nodes","-1243",21.000000,26.895334,"Default Known Flow Node","Known Flow",265726.088462,672848.835298,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001245","Nodes","-1245",21.000000,26.895334,"Default Known Flow Node","Known Flow",265716.213459,672854.585299,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462943","Nodes","-1462943",21.000000,26.943891,"Default Known Flow Node","Known Flow",265541.213412,672693.960256,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001231","Nodes","-1231",21.000000,27.172019,"Default Known Flow Node","Known Flow",265757.588471,672795.460283,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002302","Nodes","2302",21.000000,27.174289,"Default Known Flow Node","Known Flow",265759.598445,672791.966020,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100000525","Nodes","525",21.000000,26.809546,"DDS demands","Known Flow",265750.963469,672845.085297,,0.000000,,,,,-9.859999,,,,,,,,,-8.816987,-9.859999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100002301","Nodes","2301",21.000000,27.214742,"Default Known Flow Node","Known Flow",265767.484565,672775.225292,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401101462969","Nodes","-1462969",21.000000,26.895334,"Default Known Flow Node","Known Flow",265727.088462,672846.960297,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100001222","Nodes","-1222",21.000000,27.385438,"Default Known Flow Node","Known Flow",265782.088477,672754.710272,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100002163","Nodes","2163",21.000000,46.594159,"DDS demands","Known Flow",266352.463232,672622.210071,,0.000000,,,,,-1.559999,,,,,,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401101463284","Nodes","-1463284",21.000000,46.594159,"Default Known Flow Node","Known Flow",266353.338633,672620.085236,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100000241","Nodes","241",21.000000,27.972178,"DDS demands","Known Flow",265204.838320,673023.085345,,0.000000,,,,,-13.210000,,,,,,,,,-11.812617,-13.210000,,"",,,,,"D1 PROFILE",,,,,,,,
