"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"64403500010275","Nodes","10275",21.000000,40.364764,"DDS demands","Known Flow",280441.920514,658404.558613,,0.000000,-4.670000,,,,-13.720000,,,-16.444667,-18.390000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"64403500010164","Nodes","10164",21.000000,40.495679,"Default Known Flow Node","Known Flow",280428.890758,658426.912979,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000188","Nodes","188",21.000000,38.391422,"DDS demands","Known Flow",280865.870582,658281.516334,,0.000000,,,,,-3.180000,,-6.000000,-8.208920,-9.180000,,"",,,,,"D1 PROFILE",,"I2 PROFILE"
"64403500000069","Nodes","69",21.000000,38.851779,"DDS demands","Known Flow",280795.495546,658364.133632,,0.000000,,,,,-16.280000,,,-14.557867,-16.280000,,"",,,,,"D1 PROFILE",,
"64403500000068","Nodes","68",21.000000,39.284396,"DDS demands","Known Flow",280567.532501,658384.009362,,0.000000,,,,,-14.330000,,,-12.814142,-14.330000,,"",,,,,"D1 PROFILE",,
"64403500000071","Nodes","71",21.000000,38.834893,"DDS demands","Known Flow",280804.763565,658364.762357,,0.000000,,,,,-9.549999,,,-8.539781,-9.549999,,"",,,,,"D1 PROFILE",,
"64403500000197","Nodes","P00071984, CARLISLE ROAD GTC site , 27.42",22.999998,31.955487,"CSEP DDS Matched","Known Flow",281282.805079,658277.926073,,0.000000,,,,,-18.180000,-27.419999,,-40.776334,-45.600000,,"",,,,,"D1 PROFILE","DC PROFILE",
"64403500010202","Nodes","10202",21.000000,39.174510,"Default Known Flow Node","Known Flow",280015.911351,658756.711463,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000314","Nodes","314",21.000000,39.645720,"DDS demands","Known Flow",280034.200355,658770.441467,,0.000000,,,,,-2.450000,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,
"64403500010237","Nodes","10237",21.000000,39.980632,"Default Known Flow Node","Known Flow",280068.387632,658871.251707,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000181","Nodes","181",21.000000,39.435087,"DDS demands","Known Flow",280032.723355,658922.903508,,0.000000,,,,,-6.309999,,,-5.642515,-6.309999,,"",,,,,"D1 PROFILE",,
"64403500000041","Nodes","41",21.000000,40.002289,"DDS demands","Known Flow",280070.329945,658871.913162,,0.000000,,,,,-5.810000,,,-5.195405,-5.810000,,"",,,,,"D1 PROFILE",,
"64403500010326","Nodes","10326",21.000000,40.001944,"Default Known Flow Node","Known Flow",280066.494364,658877.416496,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000038","Nodes","38",21.000000,40.494438,"DDS demands","Known Flow",280125.343050,658782.887674,,0.000000,,,,,-6.049999,,,-5.410018,-6.049999,,"",,,,,"D1 PROFILE",,
"64403500000037","Nodes","37",21.000000,39.805436,"DDS demands","Known Flow",280044.897358,658761.529465,,0.000000,,,,,-5.949999,,,-5.320596,-5.949999,,"",,,,,"D1 PROFILE",,
"64403500000184","Nodes","184",21.000000,47.441796,"DDS demands","Known Flow",280276.551521,658523.228379,,0.000000,,,,,-3.430000,,,-3.067167,-3.430000,,"",,,,,"D1 PROFILE",,
"64403500000183","Nodes","BIGGAR ROAD DG, Clocked, Site ID 5403",21.000000,48.500000,"Default Known Pressure Node","Known Pressure",280254.720415,658517.065398,,1699.199891,,,,,,,,847.710836,947.991315,,"",,,,,,,
"64403500000182","Nodes","182",21.000000,38.755808,"DDS demands","Known Flow",280007.742036,658965.569838,,0.000000,,,,,-1.869999,,,-1.672187,-1.869999,,"",,,,,"D1 PROFILE",,
"64403500010240","Nodes","10240",21.000000,38.710471,"DDS demands","Known Flow",280005.412791,658970.410165,,0.000000,,,,,-3.849999,,,-3.442738,-3.849999,,"",,,,,"D1 PROFILE",,
"64403500000260","Nodes","260",21.000000,40.724752,"DDS demands","Known Flow",280113.734377,658598.857420,,0.000000,,,,,-13.910000,,,-12.438570,-13.910000,,"",,,,,"D1 PROFILE",,
"64403500010286","Nodes","10286",21.000000,40.677755,"Default Known Flow Node","Known Flow",280102.879589,658592.930018,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000305","Nodes","305",21.000000,41.363091,"DDS demands","Known Flow",280148.649387,658662.549438,,0.000000,,,,,-3.619999,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,
"64403500010288","Nodes","10288",21.000000,41.344233,"DDS demands","Known Flow",280145.702483,658667.316322,,0.000000,,,,,-3.609999,,,-3.228126,-3.609999,,"",,,,,"D1 PROFILE",,
"64403500000304","Nodes","304",21.000000,41.895773,"DDS demands","Known Flow",280186.840379,658687.264649,,0.000000,-4.330000,,,,-3.629999,,,-7.117974,-7.960000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"64403500000303","Nodes","303",21.000000,40.525963,"DDS demands","Known Flow",280080.058417,658681.069798,,0.000000,,,,,-1.649999,,,-1.475459,-1.649999,,"",,,,,"D1 PROFILE",,
"64403500000308","Nodes","308",21.000000,40.225773,"DDS demands","Known Flow",280031.432355,658657.637436,,0.000000,,,,,-3.589999,,,-3.210242,-3.589999,,"",,,,,"D1 PROFILE",,
"64403500000309","Nodes","309",21.000000,40.158347,"DDS demands","Known Flow",280052.774361,658658.541437,,0.000000,,,,,-6.360000,,,-5.687226,-6.360000,,"",,,,,"D1 PROFILE",,
"64403500000301","Nodes","301",21.000000,41.132806,"DDS demands","Known Flow",280153.085633,658740.606827,,0.000000,,,,,-2.840000,,,-2.539578,-2.840000,,"",,,,,"D1 PROFILE",,
"64403500000302","Nodes","302",21.000000,40.906906,"DDS demands","Known Flow",280119.735379,658716.204452,,0.000000,,,,,-10.090000,,,-9.022658,-10.090000,,"",,,,,"D1 PROFILE",,
"64403500010293","Nodes","10293",21.000000,39.714231,"Default Known Flow Node","Known Flow",280052.768737,658733.072351,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000315","Nodes","315",21.000000,39.666474,"DDS demands","Known Flow",280060.108363,658782.381470,,0.000000,,,,,-2.329999,,,-2.083527,-2.329999,,"",,,,,"D1 PROFILE",,
"64403500010203","Nodes","10203",21.000000,39.676583,"Default Known Flow Node","Known Flow",280030.479354,658801.042475,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000252","Nodes","252",21.000000,39.396946,"DDS demands","Known Flow",280012.004349,658711.024451,,0.000000,,,,,-7.030000,,,-6.286352,-7.030000,,"",,,,,"D1 PROFILE",,
"64403500000307","Nodes","307",21.000000,40.427250,"DDS demands","Known Flow",280049.643449,658632.016979,,0.000000,,,,,-8.279999,,,-7.404124,-8.279999,,"",,,,,"D1 PROFILE",,
"64403500000306","Nodes","306",21.000000,41.288860,"DDS demands","Known Flow",280122.695380,658655.085436,,0.000000,,,,,-2.230000,,,-1.994105,-2.230000,,"",,,,,"D1 PROFILE",,
"64403500010230","Nodes","10230",21.000000,41.465453,"DDS demands","Known Flow",280168.323392,658685.017444,,0.000000,,,,,-1.860000,,,-1.663245,-1.860000,,"",,,,,"D1 PROFILE",,
"64403500000166","Nodes","166",21.000000,34.299256,"Default Known Flow Node","Known Flow",281000.340305,658527.022570,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000167","Nodes","167",21.000000,34.459372,"Default Known Flow Node","Known Flow",281151.384659,658597.564420,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010162","Nodes","10162",21.000000,33.415674,"DDS demands","Known Flow",281197.382672,658597.880420,,0.000000,,,,,-4.249999,,,-3.800425,-4.249999,,"",,,,,"D1 PROFILE",,
"64403500000223","Nodes","223",21.000000,40.887176,"DDS demands","Known Flow",278400.726445,657947.946416,,0.000000,,,,,-13.499999,,,-12.071941,-13.499999,,"",,,,,"D1 PROFILE",,
"64403500000224","Nodes","224",21.000000,40.356968,"DDS demands","Known Flow",278340.466895,657895.706229,,0.000000,,,,,-7.979999,,,-7.135858,-7.979999,,"",,,,,"D1 PROFILE",,
"64403500000225","Nodes","225",21.000000,30.802314,"DDS demands","Known Flow",278509.099312,657908.368678,,0.000000,,,,,-17.440000,,,-15.595160,-17.440000,,"",,,,,"D1 PROFILE",,
"64403500010235","Nodes","10235",21.000000,30.303839,"DDS demands","Known Flow",278534.048725,657943.410687,,0.000000,,,,,-17.979999,,,-16.078037,-17.979999,,"",,,,,"D1 PROFILE",,
"64403500000226","Nodes","226",21.000000,30.013823,"DDS demands","Known Flow",278642.682413,657854.966914,,0.000000,,,,,-8.810000,,,-7.878060,-8.810000,,"",,,,,"D1 PROFILE",,
"64403500010371","Nodes","371",21.000000,32.216580,"Default Known Flow Node","Known Flow",281329.317708,658265.919330,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010276","Nodes","10276",21.000000,36.096324,"Default Known Flow Node","Known Flow",279868.545748,657985.701506,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010266","Nodes","10266",21.000000,26.826363,"Default Known Flow Node","Known Flow",279721.615864,657783.179174,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000325","Nodes","PPS5316, Knowenoble Farm, 43.97",23.500000,25.355333,"CSEP DDS Matched","Known Flow",279662.463394,657713.348069,,0.000000,,,,,-10.050000,-43.969999,,-48.305650,-54.019999,,"",,,,,"D1 PROFILE","DC PROFILE",
"64403500000053","Nodes","53",21.000000,26.764213,"DDS demands","Known Flow",279716.019948,657769.192687,,0.000000,,,,,-8.069999,,,-7.216338,-8.069999,,"",,,,,"D1 PROFILE",,
"64403500010157","Nodes","157",21.000000,35.161309,"Default Known Flow Node","Known Flow",279788.921274,657884.778130,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500001000","Nodes","P00028393 - N1299, WISHAW LOW ROAD, 56.4",24.000000,26.996821,"CSEP DDS Matched","Known Flow",279738.482821,657826.143450,,0.000000,,,,,,-56.400002,,-50.433893,-56.400002,,"",,,,,,"DC PROFILE",
"64403500000210","Nodes","210",21.000000,54.954173,"DDS demands","Known Flow",278364.606013,658106.576708,,0.000000,,,,,-15.169999,,,-13.565285,-15.169999,,"",,,,,"D1 PROFILE",,
"64403500000211","Nodes","211",21.000000,52.954173,"DDS demands","Known Flow",278317.841888,657985.954254,,0.000000,,,,,-16.489999,,,-14.745652,-16.489999,,"",,,,,"D1 PROFILE",,
"64403500000221","Nodes","221",21.000000,42.983620,"DDS demands","Known Flow",278387.466135,658010.074273,,0.000000,,,,,-11.409999,,,-10.203026,-11.409999,,"",,,,,"D1 PROFILE",,
"64403500000222","Nodes","222",21.000000,40.534235,"DDS demands","Known Flow",278469.275098,657965.460980,,0.000000,,,,,-20.280000,,,-18.134738,-20.280000,,"",,,,,"D1 PROFILE",,
"64403500010342","Nodes","10342",21.000000,64.474064,"Default Known Flow Node","Known Flow",278347.955536,658136.023546,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000208","Nodes","208",21.000000,73.078669,"DDS demands","Known Flow",278325.343587,658165.599501,,0.000000,,,,,-7.340000,,,-6.563559,-7.340000,,"",,,,,"D1 PROFILE",,
"64403500000209","Nodes","209",21.000000,72.444148,"DDS demands","Known Flow",278241.716782,658177.829316,,0.000000,,,,,-7.040000,,,-6.295294,-7.040000,,"",,,,,"D1 PROFILE",,
"64403500000206","Nodes","206",21.000000,74.026013,"DDS demands","Known Flow",278299.650458,658186.494193,,0.000000,,,,,-7.360000,,,-6.581443,-7.360000,,"",,,,,"D1 PROFILE",,
"64403500000207","Nodes","207",21.000000,73.974627,"DDS demands","Known Flow",278324.841890,658264.456329,,0.000000,,,,,-4.239999,,,-3.791483,-4.239999,,"",,,,,"D1 PROFILE",,
"64403500000239","Nodes","Cleland Estate DG, Tel, Site ID 5405",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",278269.716875,658208.081314,,1790.700008,,,,,,,,256.604765,286.960007,,"",,,,,,,
"64403500010340","Nodes","10340",21.000000,34.739110,"DDS demands","Known Flow",278500.059682,658063.963603,,0.000000,,,,,-14.319999,,,-12.805199,-14.319999,,"",,,,,"D1 PROFILE",,
"64403500010314","Nodes","Logger ID: 10268, No 51 MORRIS CRESCENT",21.000000,31.415893,"Val Log Cath","Known Flow",278535.286173,658026.235069,,0.000000,,,,,-12.960000,,,-11.589064,-12.960000,,"",,,,,"D1 PROFILE",,
"64403500000034","Nodes","34",21.000000,37.981576,"DDS demands","Known Flow",279824.639150,658787.104841,,0.000000,,,,,-9.200000,,,-8.226804,-9.200000,,"",,,,,"D1 PROFILE",,
"64403500010313","Nodes","10313",21.000000,38.020753,"Default Known Flow Node","Known Flow",279826.364830,658789.868766,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000036","Nodes","36",21.000000,38.165029,"DDS demands","Known Flow",279857.873694,658768.111007,,0.000000,,,,,-13.990000,,,-12.510108,-13.990000,,"",,,,,"D1 PROFILE",,
"64403500000035","Nodes","35",21.000000,38.106874,"DDS demands","Known Flow",279840.715303,658725.901455,,0.000000,,,,,-4.309999,,,-3.854079,-4.309999,,"",,,,,"D1 PROFILE",,
"64403500010253","Nodes","10253",21.000000,38.106874,"Default Known Flow Node","Known Flow",279840.967832,658725.798807,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010321","Nodes","10321",21.000000,38.014383,"Default Known Flow Node","Known Flow",279779.398062,658831.923739,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010345","Nodes","10345",21.000000,38.025183,"Default Known Flow Node","Known Flow",279825.390843,658788.486330,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010312","Nodes","10312",21.000000,38.027530,"Default Known Flow Node","Known Flow",279826.864778,658787.557589,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010310","Nodes","10310",21.000000,38.084481,"Default Known Flow Node","Known Flow",279834.286301,658781.574470,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010320","Nodes","10320",21.000000,37.957260,"Default Known Flow Node","Known Flow",279817.890939,658824.822013,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010324","Nodes","10324",21.000000,37.934842,"Default Known Flow Node","Known Flow",279758.835337,658858.949151,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010296","Nodes","10296",21.000000,38.144855,"Default Known Flow Node","Known Flow",279852.342306,658753.301462,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010323","Nodes","10323",21.000000,37.943830,"Default Known Flow Node","Known Flow",279761.324588,658857.199796,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010222","Nodes","10222",21.000000,37.989245,"Default Known Flow Node","Known Flow",279791.650289,658857.911491,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010300","Nodes","10300",21.000000,38.144855,"Default Known Flow Node","Known Flow",279844.861304,658756.349463,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010254","Nodes","10254",21.000000,38.100948,"Default Known Flow Node","Known Flow",279819.128297,658748.220461,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010234","Nodes","10234",21.000000,38.089079,"Default Known Flow Node","Known Flow",279829.784300,658838.466485,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000002","Nodes","CLELAND DISTRICT DG , Tel, Clocked, Site ID 5404",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",280006.427348,658013.655261,,4163.040087,,,,,,,,446.209964,498.994651,,"",,,,,,,
"64403500010279","Nodes","10279",21.000000,39.363588,"DDS demands","Known Flow",280523.430321,658489.614949,,0.000000,-6.000000,,,,,,-6.000000,-10.730614,-12.000000,,"","C1 PROFILE",,,,,,"I2 PROFILE"
"64403500010228","Nodes","10228",21.000000,44.106933,"DDS demands","Known Flow",280261.433417,658576.103414,,0.000000,,,,,-5.989999,,,-5.356365,-5.989999,,"",,,,,"D1 PROFILE",,
"64403500010285","Nodes","10285",21.000000,42.689566,"DDS demands","Known Flow",280287.438424,658587.382417,,0.000000,,,,,-7.150000,,,-6.393657,-7.150000,,"",,,,,"D1 PROFILE",,
"64403500000040","Nodes","40",21.000000,40.096543,"DDS demands","Known Flow",280082.620982,658853.010915,,0.000000,,,,,-11.029999,,-2.230000,-11.857328,-13.260000,,"",,,,,"D1 PROFILE",,"I2 PROFILE"
"64403500010175","Nodes","10175",21.000000,40.775423,"DDS demands","Known Flow",280206.496402,658668.367439,,0.000000,,,,,-8.319999,,,-7.439892,-8.319999,,"",,,,,"D1 PROFILE",,
"64403500000321","Nodes","321",21.000000,43.060252,"DDS demands","Known Flow",280226.831394,658626.925082,,0.000000,,,,,-8.979999,,,-8.030076,-8.979999,,"",,,,,"D1 PROFILE",,
"64403500010169","Nodes","10169",21.000000,39.363588,"Default Known Flow Node","Known Flow",280514.508711,658514.519302,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000236","Nodes","236",21.000000,38.991764,"DDS demands","Known Flow",280557.353498,658325.245346,,0.000000,,,,,-4.039999,,,-3.612640,-4.039999,,"",,,,,"D1 PROFILE",,
"64403500010156","Nodes","10156",21.000000,37.870934,"DDS demands","Known Flow",279670.810319,658183.799749,,0.000000,,,,,-6.399999,,,-5.722994,-6.399999,,"",,,,,"D1 PROFILE",,
"64403500010355","Nodes","10355",21.000000,39.010303,"DDS demands","Known Flow",279849.290305,658112.906288,,0.000000,,,,,-4.790000,,,-4.283303,-4.790000,,"",,,,,"D1 PROFILE",,
"64403500010365","Nodes","10365",21.000000,38.485347,"Default Known Flow Node","Known Flow",279774.018093,658142.661936,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010367","Nodes","10367",21.000000,38.385989,"Default Known Flow Node","Known Flow",279753.796971,658150.880531,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000044","Nodes","44",21.000000,37.962845,"DDS demands","Known Flow",279683.248047,658182.931253,,0.000000,,,,,-6.320000,,,-5.651457,-6.320000,,"",,,,,"D1 PROFILE",,
"64403500010153","Nodes","10153",21.000000,37.826374,"Default Known Flow Node","Known Flow",279679.542259,658178.003306,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010333","Nodes","10333",21.000000,33.543988,"Default Known Flow Node","Known Flow",279786.591288,658037.316267,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010336","Nodes","10336",21.000000,33.543988,"Default Known Flow Node","Known Flow",279789.086289,658042.636269,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010166","Nodes","10166",21.000000,37.451525,"DDS demands","Known Flow",279741.720276,658123.967291,,0.000000,,,,,-4.559999,,,-4.077633,-4.559999,,"",,,,,"D1 PROFILE",,
"64403500010257","Nodes","10257",21.000000,37.616188,"DDS demands","Known Flow",279566.022405,658266.046269,,0.000000,,,,,-9.270000,,,-8.289400,-9.270000,,"",,,,,"D1 PROFILE",,
"64403500010187","Nodes","10187",21.000000,37.865291,"Default Known Flow Node","Known Flow",279680.708952,658178.769104,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010232","Nodes","10232",21.000000,37.935993,"DDS demands","Known Flow",279760.981281,658115.050289,,0.000000,,,,,-3.420000,,,-3.058225,-3.420000,,"",,,,,"D1 PROFILE",,
"64403500010260","Nodes","10260",21.000000,39.002819,"Default Known Flow Node","Known Flow",280554.343497,658302.706340,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500010197","Nodes","10197",21.000000,30.935564,"DDS demands","Known Flow",278603.966966,658053.956272,,0.000000,,,,,-10.490000,,,-9.380345,-10.490000,,"",,,,,"D1 PROFILE",,
"64403500010255","Nodes","10255",21.000000,34.443876,"DDS demands","Known Flow",278464.805366,658221.894253,,0.000000,,,,,-6.560000,,,-5.866069,-6.560000,,"",,,,,"D1 PROFILE",,
"64403500001002","Nodes","95432/01 - GUC1740, Biggar Road, 46.43",25.000000,38.061146,"CSEP DDS Matched","Known Flow",279972.486339,659063.983547,,0.000000,,,,,,-46.400002,,-41.491712,-46.400002,,"",,,,,,"DC PROFILE",
"64403500010298","Nodes","10298",21.000000,39.010303,"Default Known Flow Node","Known Flow",279874.836312,658122.286291,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009859","Nodes","9859",21.000000,28.499472,"Default Known Flow Node","Known Flow",279811.937127,657788.981768,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009882","Nodes","9882",21.000000,30.394755,"Default Known Flow Node","Known Flow",279836.389302,657906.862232,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009886","Nodes","9886",21.000000,39.291757,"Default Known Flow Node","Known Flow",279894.717318,658095.777283,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009892","Nodes","9892",21.000000,41.452578,"Default Known Flow Node","Known Flow",279988.749609,658010.576755,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009895","Nodes","9895",21.000000,39.291757,"Default Known Flow Node","Known Flow",279891.636317,658088.592281,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009907","Nodes","9907",21.000000,34.895570,"Default Known Flow Node","Known Flow",279768.528115,657858.193853,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009901","Nodes","9901",21.000000,30.270009,"Default Known Flow Node","Known Flow",279837.419302,657881.856225,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009910","Nodes","9910",21.000000,29.779206,"DDS demands","Known Flow",279632.576246,658052.951272,,0.000000,,,,,-4.860000,,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",,
"64403500009911","Nodes","9911",21.000000,30.281791,"DDS demands","Known Flow",279632.859246,658042.731269,,0.000000,,,,,-4.349999,,,-3.889847,-4.349999,,"",,,,,"D1 PROFILE",,
"64403500009915","Nodes","9915",21.000000,31.515031,"Default Known Flow Node","Known Flow",279623.466445,658008.002314,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500009964","Nodes","9964",21.000000,37.952497,"DDS demands","Known Flow",279793.440290,658970.206589,,0.000000,,,,,-5.590000,,,-4.998678,-5.590000,,"",,,,,"D1 PROFILE",,
"64403500010020","Nodes","10020",21.000000,38.124549,"Default Known Flow Node","Known Flow",279954.434758,659096.207518,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000234","Nodes","234",21.000000,33.388158,"DDS demands","Known Flow",279804.724851,657907.485403,,0.000000,,,,,-12.510000,,,-11.186666,-12.510000,,"",,,,,"D1 PROFILE",,
"64403500000204","Nodes","204",21.000000,31.815387,"DDS demands","Known Flow",281352.371743,658304.174094,,0.000000,,,,,-13.480000,,,-12.054057,-13.480000,,"",,,,,"D1 PROFILE",,
"64403500000324","Nodes","324",21.000000,30.125708,"Default Known Flow Node","Known Flow",279825.460998,657906.506316,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000072","Nodes","72",21.000000,35.049565,"DDS demands","Known Flow",281069.520465,658347.789846,,0.000000,,,,,-6.730000,,,-6.018086,-6.730000,,"",,,,,"D1 PROFILE",,
"64403500001004","Nodes","1004",21.000000,38.019064,"DDS demands","Known Flow",278381.841906,658230.331320,,0.000000,,,,,-19.929999,,,-17.821762,-19.929999,,"",,,,,"D1 PROFILE",,
"64403500000187","Nodes","187",21.000000,27.507345,"DDS demands","Known Flow",279878.363313,657739.810187,,0.000000,,,,,-13.359999,,,-11.946751,-13.359999,,"",,,,,"D1 PROFILE",,
"64403500009758","Nodes","P12128625 - N9000926, Wishaw High St, 91.48",25.000000,41.323339,"CSEP DDS Matched","Known Flow",279998.943346,657998.912257,,0.000000,,,,,,-91.480007,,-81.803062,-91.480007,,"",,,,,,"DC PROFILE",
"64403500000090","Nodes","90",21.000000,41.894779,"Default Known Flow Node","Known Flow",280003.173347,658010.149260,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000318","Nodes","P06110737 - 1020597, Omoa Road CSEP, 25.2",22.999998,39.148430,"CSEP DDS Matched","Known Flow",279870.569663,658098.954177,,0.000000,,,,,,-25.200000,,-22.534292,-25.200000,,"",,,,,,"DC PROFILE",
"64403500000055","Nodes","55",21.000000,35.893380,"DDS demands","Known Flow",279859.539308,657988.821254,,0.000000,,,,,-9.460000,,,-8.459301,-9.460000,,"",,,,,"D1 PROFILE",,
"64403500000354","Nodes","354",21.000000,34.309174,"Default Known Flow Node","Known Flow",281165.127663,658332.095348,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000203","Nodes","203",21.000000,32.104051,"DDS demands","Known Flow",281341.507711,658262.788329,,0.000000,,,,,-9.489999,,,-8.486127,-9.489999,,"",,,,,"D1 PROFILE",,
"64403500000198","Nodes","198",21.000000,32.110337,"DDS demands","Known Flow",281379.385722,658252.699326,,0.000000,,,,,-6.380000,,,-5.705110,-6.380000,,"",,,,,"D1 PROFILE",,
"64403500000199","Nodes","199",21.000000,31.994798,"DDS demands","Known Flow",281508.531757,658244.759324,,0.000000,,,,,-3.559999,,,-3.183415,-3.559999,,"",,,,,"D1 PROFILE",,
"64403500011370","Nodes","11370",21.000000,31.439655,"Default Known Flow Node","Known Flow",279533.591118,658163.424158,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000067","Nodes","67",21.000000,30.152879,"DDS demands","Known Flow",279552.347224,658177.577306,,0.000000,,-33.220001,,,,,,-29.705919,-33.220001,,"",,"C2 PROFILE",,,,,
"64403500009814","Nodes","9814",21.000000,26.948993,"DDS demands","Known Flow",279724.251368,657781.832291,,0.000000,,,,,,,-6.000000,-5.365307,-6.000000,,"",,,,,,,"I2 PROFILE"
"64403500000001","Nodes","1",21.000000,30.744270,"DDS demands","Known Flow",279750.708681,657822.486881,,0.000000,,,-4.780000,,,,,-4.274362,-4.780000,,"",,,"C4 PROFILE",,,,
"64403500009779","Nodes","9779",21.000000,29.274732,"DDS demands","Known Flow",278623.591972,657937.581240,,0.000000,,,,,-11.400000,,,-10.194084,-11.400000,,"",,,,,"D1 PROFILE",,
"64403500009760","Nodes","9760",21.000000,41.224027,"DDS demands","Known Flow",278397.475157,657960.561077,,0.000000,,,,,-9.079999,,,-8.119498,-9.079999,,"",,,,,"D1 PROFILE",,
"64403500009815","Nodes","9815",21.000000,25.355280,"DDS demands","Known Flow",279662.189254,657713.033179,,0.000000,,,,,-4.099999,,,-3.666293,-4.099999,,"",,,,,"D1 PROFILE",,
"64403500009818","Nodes","9818",21.000000,31.445994,"DDS demands","Known Flow",279518.238215,658152.376299,,0.000000,,,,,-4.500000,,,-4.023980,-4.500000,,"",,,,,"D1 PROFILE",,
