"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64404100000314","Nodes","314",21.000000,32.738696,"DDS demands","Known Flow",289798.500000,664504.125000,,0.000000,,,,,-6.810999,,,,,,-6.090517,-6.810999,,"",,,,,"D1 PROFILE",,,,,
"64404100000304","Nodes","304",21.000000,33.639425,"DDS demands","Known Flow",289929.750000,664502.750000,,0.000000,,,,,-4.619999,,,,,,-4.131286,-4.619999,,"",,,,,"D1 PROFILE",,,,,
"64404100000319","Nodes","319",21.000000,33.444271,"Default Known Flow Node","Known Flow",289953.750000,664518.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000307","Nodes","307",21.000000,32.930390,"DDS demands","Known Flow",289863.500000,664494.750000,,0.000000,,,,,-6.173998,,,,,,-5.520900,-6.173998,,"",,,,,"D1 PROFILE",,,,,
"64404100000309","Nodes","309",21.000000,32.847313,"DDS demands","Known Flow",289841.000000,664509.625000,,0.000000,,,,,-3.359998,,,,,,-3.004571,-3.359998,,"",,,,,"D1 PROFILE",,,,,
"64404100000303","Nodes","303",21.000000,33.721586,"Default Known Flow Node","Known Flow",289926.875000,664521.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000302","Nodes","302",21.000000,33.750627,"Default Known Flow Node","Known Flow",289924.875000,664538.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000305","Nodes","305",21.000000,33.424331,"DDS demands","Known Flow",289908.125000,664518.875000,,0.000000,,,,,-5.606998,,,,,,-5.013878,-5.606998,,"",,,,,"D1 PROFILE",,,,,
"64404100000310","Nodes","310",21.000000,32.842365,"DDS demands","Known Flow",289849.625000,664511.250000,,0.000000,,,,,-2.823998,,,,,,-2.525270,-2.823998,,"",,,,,"D1 PROFILE",,,,,
"64404100000306","Nodes","306",21.000000,32.986716,"DDS demands","Known Flow",289863.000000,664502.125000,,0.000000,,,,,-0.829999,,,,,,-0.742200,-0.829999,,"",,,,,"D1 PROFILE",,,,,
"64404100000315","Nodes","315",21.000000,32.670874,"DDS demands","Known Flow",289795.125000,664549.125000,,0.000000,,,,,-5.120998,,,,,,-4.579288,-5.120998,,"",,,,,"D1 PROFILE",,,,,
"64404100000316","Nodes","316",21.000000,32.638821,"DDS demands","Known Flow",289835.375000,664554.875000,,0.000000,,,,,-3.339999,,,,,,-2.986687,-3.339999,,"",,,,,"D1 PROFILE",,,,,
"64404100000298","Nodes","298",21.000000,33.802442,"Default Known Flow Node","Known Flow",289983.500000,664555.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000299","Nodes","299",21.000000,33.538808,"DDS demands","Known Flow",289986.000000,664529.500000,,0.000000,,,,,-5.495998,,,,,,-4.914620,-5.495998,,"",,,,,"D1 PROFILE",,,,,
"64404100000300","Nodes","300",21.000000,33.693345,"DDS demands","Known Flow",289959.375000,664526.875000,,0.000000,,,,,-3.512000,,,,,,-3.140493,-3.512000,,"",,,,,"D1 PROFILE",,,,,
"64404100000320","Nodes","320",21.000000,33.370547,"DDS demands","Known Flow",290021.000000,664490.375000,,0.000000,,,,,-7.044000,,,,,,-6.298871,-7.044000,,"",,,,,"D1 PROFILE",,,,,
"64404100000272","Nodes","272",21.000000,35.170293,"DDS demands","Known Flow",290408.500000,664494.500000,,0.000000,,,,,-3.603000,,,,,,-3.221867,-3.603000,,"",,,,,"D1 PROFILE",,,,,
"64404100000242","Nodes","242",21.000000,35.244754,"Default Known Flow Node","Known Flow",290441.125000,664497.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000362","Nodes","362",21.000000,32.091657,"DDS demands","Known Flow",290089.000000,664450.250000,,0.000000,,,,,-3.126998,,,,,,-2.796218,-3.126998,,"",,,,,"D1 PROFILE",,,,,
"64404100000269","Nodes","269",21.000000,35.247709,"DDS demands","Known Flow",290460.500000,664499.625000,,0.000000,,,,,-6.001999,,,,,,-5.367094,-6.001999,,"",,,,,"D1 PROFILE",,,,,
"644041-303479","Nodes","-303479",21.000000,35.348065,"Default Known Flow Node","Known Flow",290462.125000,664472.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000270","Nodes","270",21.000000,35.289093,"DDS demands","Known Flow",290441.500000,664470.750000,,0.000000,,,,,-2.834000,,,,,,-2.534213,-2.834000,,"",,,,,"D1 PROFILE",,,,,
"64404100000271","Nodes","271",21.000000,34.471561,"DDS demands","Known Flow",290416.125000,664469.125000,,0.000000,,,,,-4.099000,,,,,,-3.665399,-4.099000,,"",,,,,"D1 PROFILE",,,,,
"64404100000085","Nodes","85",21.000000,33.359040,"DDS demands","Known Flow",290399.125000,664384.500000,,0.000000,,,,-11.709998,,,,,,,-10.471290,-11.709998,,"",,,,"C4 PROFILE",,,,,,
"64404100000261","Nodes","261",21.000000,33.815486,"DDS demands","Known Flow",290479.875000,664395.375000,,0.000000,-1.220000,,,,-3.632998,,,,,,-4.339638,-4.852998,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"64404100000188","Nodes","188",21.000000,32.575915,"DDS demands","Known Flow",290322.375000,664368.750000,,0.000000,-10.970000,-15.359998,,-7.860000,-28.308001,,,,,,-55.886828,-62.498000,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE","D1 PROFILE",,,,,
"644041-303420","Nodes","-303420",21.000000,32.943432,"Default Known Flow Node","Known Flow",290358.625000,664379.125000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000333","Nodes","333",21.000000,30.923260,"DDS demands","Known Flow",290313.375000,664167.750000,,0.000000,,,,,-10.465000,,,,,,-9.357990,-10.465000,,"",,,,,"D1 PROFILE",,,,,
"64404100000238","Nodes","238",21.000000,30.838019,"DDS demands","Known Flow",290480.000000,664198.875000,,0.000000,,,,,-3.339999,,,,,,-2.986687,-3.339999,,"",,,,,"D1 PROFILE",,,,,
"64404100000253","Nodes","253",21.000000,30.535421,"DDS demands","Known Flow",290476.250000,664125.250000,,0.000000,,,,,-5.688000,,-9.989998,,,,-14.019547,-15.677998,,"",,,,,"D1 PROFILE",,"DH PROFILE",,,
"64404100000254","Nodes","254",21.000000,30.404448,"DDS demands","Known Flow",290479.625000,664106.500000,,0.000000,,,,,-9.079000,,,,,,-8.118604,-9.079000,,"",,,,,"D1 PROFILE",,,,,
"64404100000084","Nodes","84",21.000000,30.556885,"DDS demands","Known Flow",290324.750000,664097.000000,,0.000000,,,,,-11.163000,,,,,,-9.982154,-11.163000,,"",,,,,"D1 PROFILE",,,,,
"64404100000256","Nodes","256",21.000000,30.533773,"DDS demands","Known Flow",290324.500000,664077.875000,,0.000000,,,,,-1.659998,,,,,,-1.484400,-1.659998,,"",,,,,"D1 PROFILE",,,,,
"64404100000257","Nodes","257",21.000000,30.351847,"DDS demands","Known Flow",290327.250000,664069.750000,,0.000000,,,,,-1.822000,,,,,,-1.629265,-1.822000,,"",,,,,"D1 PROFILE",,,,,
"644041-604294","Nodes","-604294",21.000000,30.351847,"Default Known Flow Node","Known Flow",290331.000000,664058.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000066","Nodes","66",21.000000,34.181729,"DDS demands","Known Flow",290145.520896,664401.021639,,0.000000,,,,,-13.036000,,,,,,-11.657024,-13.036000,,"",,,,,"D1 PROFILE",,,,,
"64404100000196","Nodes","196",21.000000,33.915089,"DDS demands","Known Flow",289986.875000,664376.875000,,0.000000,,,,,-14.259998,,,,,,-12.751546,-14.259998,,"",,,,,"D1 PROFILE",,,,,
"64404100000187","Nodes","187",21.000000,31.429772,"DDS demands","Known Flow",290111.375000,664344.500000,,0.000000,,,,,-7.692000,,,,,,-6.878324,-7.692000,,"",,,,,"D1 PROFILE",,,,,
"644041-303411","Nodes","-303411",21.000000,31.814818,"Default Known Flow Node","Known Flow",290182.250000,664353.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000287","Nodes","287",21.000000,32.895728,"DDS demands","Known Flow",290166.125000,664415.500000,,0.000000,,,,,-1.902998,,,,,,-1.701695,-1.902998,,"",,,,,"D1 PROFILE",,,,,
"64404100000329","Nodes","329",21.000000,32.938063,"DDS demands","Known Flow",290178.125000,664416.750000,,0.000000,,,,,-1.628999,,,,,,-1.456680,-1.628999,,"",,,,,"D1 PROFILE",,,,,
"64404100000286","Nodes","286",21.000000,32.732883,"DDS demands","Known Flow",290164.500000,664433.000000,,0.000000,,,,,-3.592998,,,,,,-3.212923,-3.592998,,"",,,,,"D1 PROFILE",,,,,
"64404100000197","Nodes","197",21.000000,34.117589,"DDS demands","Known Flow",290148.663808,664431.379491,,0.000000,,,,,-1.730998,,,,,,-1.547890,-1.730998,,"",,,,,"D1 PROFILE",,,,,
"64404100000295","Nodes","295",21.000000,34.293650,"DDS demands","Known Flow",290120.875000,664456.500000,,0.000000,,,,,-2.793000,,,,,,-2.497550,-2.793000,,"",,,,,"D1 PROFILE",,,,,
"64404100000296","Nodes","296",21.000000,34.290297,"DDS demands","Known Flow",290108.375000,664455.000000,,0.000000,,,,,-1.942998,,,,,,-1.737464,-1.942998,,"",,,,,"D1 PROFILE",,,,,
"64404100000297","Nodes","297",21.000000,34.290385,"DDS demands","Known Flow",290123.000000,664433.875000,,0.000000,,,,,-1.427000,,,,,,-1.276049,-1.427000,,"",,,,,"D1 PROFILE",,,,,
"64404100000285","Nodes","285",21.000000,32.730380,"DDS demands","Known Flow",290163.125000,664474.125000,,0.000000,,,,,-6.842000,,,,,,-6.118239,-6.842000,,"",,,,,"D1 PROFILE",,,,,
"64404100000284","Nodes","284",21.000000,32.678639,"DDS demands","Known Flow",290161.500000,664489.500000,,0.000000,,,,,-7.439000,,,,,,-6.652087,-7.439000,,"",,,,,"D1 PROFILE",,,,,
"64404100000292","Nodes","292",21.000000,34.561641,"DDS demands","Known Flow",290105.375000,664499.250000,,0.000000,,,,,-2.055000,,,,,,-1.837617,-2.055000,,"",,,,,"D1 PROFILE",,,,,
"64404100000293","Nodes","293",21.000000,34.448931,"DDS demands","Known Flow",290090.875000,664497.375000,,0.000000,,,,,-1.902998,,,,,,-1.701695,-1.902998,,"",,,,,"D1 PROFILE",,,,,
"64404100000321","Nodes","321",21.000000,33.309137,"DDS demands","Known Flow",290077.750000,664498.000000,,0.000000,,,,,-3.897000,,,,,,-3.484767,-3.897000,,"",,,,,"D1 PROFILE",,,,,
"644041-303412","Nodes","-303412",21.000000,32.130749,"Default Known Flow Node","Known Flow",290238.625000,664360.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303413","Nodes","-303413",21.000000,32.173477,"Default Known Flow Node","Known Flow",290247.625000,664361.125000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303396","Nodes","-303396",21.000000,32.220170,"Default Known Flow Node","Known Flow",290273.250000,664301.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303428","Nodes","-303428",21.000000,31.994714,"Default Known Flow Node","Known Flow",290243.875000,664388.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303433","Nodes","-303433",21.000000,31.994714,"Default Known Flow Node","Known Flow",290242.750000,664398.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303423","Nodes","-303423",21.000000,31.994714,"Default Known Flow Node","Known Flow",290244.875000,664380.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303421","Nodes","-303421",21.000000,31.994714,"Default Known Flow Node","Known Flow",290239.875000,664379.375000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303418","Nodes","-303418",21.000000,31.994714,"Default Known Flow Node","Known Flow",290245.375000,664376.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303429","Nodes","-303429",21.000000,32.976720,"Default Known Flow Node","Known Flow",290360.375000,664392.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604288","Nodes","-604288",21.000000,32.976720,"Default Known Flow Node","Known Flow",290357.500000,664392.125000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303422","Nodes","-303422",21.000000,32.976720,"Default Known Flow Node","Known Flow",290361.875000,664379.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604291","Nodes","-604291",21.000000,35.348065,"Default Known Flow Node","Known Flow",290465.250000,664472.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303410","Nodes","-303410",21.000000,33.032734,"Default Known Flow Node","Known Flow",290367.250000,664350.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000083","Nodes","83",21.000000,33.994190,"DDS demands","Known Flow",290517.375000,664399.000000,,0.000000,-2.650000,,-5.500000,-5.070000,-16.284999,,,,,,-26.383900,-29.504999,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,,
"644041-604488","Nodes","-604488",21.000000,30.404448,"Default Known Flow Node","Known Flow",290523.875000,664092.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303444","Nodes","-303444",21.000000,32.533745,"Default Known Flow Node","Known Flow",290752.250000,664408.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303436","Nodes","-303436",21.000000,32.533745,"Default Known Flow Node","Known Flow",290751.375000,664399.750000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000189","Nodes","189",21.000000,31.365084,"DDS demands","Known Flow",290798.750000,664437.625000,,0.000000,,,,,-2.905000,,,,,,-2.597702,-2.905000,,"",,,,,"D1 PROFILE",,,,,
"644041-604480","Nodes","-604480",21.000000,31.365084,"Default Known Flow Node","Known Flow",290798.609810,664440.132542,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000266","Nodes","266",21.000000,35.426851,"Default Known Flow Node","Known Flow",290542.000000,664481.375000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604485","Nodes","-604485",21.000000,35.426851,"Default Known Flow Node","Known Flow",290553.125000,664482.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604484","Nodes","-604484",21.000000,35.471263,"Default Known Flow Node","Known Flow",290524.000000,664479.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000082","Nodes","82",21.000000,35.326367,"DDS demands","Known Flow",290627.750000,664419.875000,,0.000000,-9.939998,-12.329998,,-4.190000,-25.160996,,,,,,-46.160418,-51.620993,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE","D1 PROFILE",,,,,
"644041-303452","Nodes","-303452",21.000000,33.086565,"Default Known Flow Node","Known Flow",290726.625000,664427.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100001012","Nodes","Logger - 9075",21.000000,35.165776,"Val Log Cath","Known Flow",290627.750000,664408.125000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000260","Nodes","260",21.000000,33.938528,"Default Known Flow Node","Known Flow",290531.750000,664428.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303458","Nodes","-303458",21.000000,33.938528,"Default Known Flow Node","Known Flow",290538.375000,664431.125000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000259","Nodes","259",21.000000,34.116753,"Default Known Flow Node","Known Flow",290530.125000,664415.375000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000258","Nodes","258",21.000000,34.116753,"DDS demands","Known Flow",290532.500000,664400.625000,,0.000000,,,-4.449998,,-0.718999,,,,,,-4.622210,-5.168997,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"64404100000116","Nodes","116",21.000000,32.261486,"DDS demands","Known Flow",290525.250000,664293.875000,,0.000000,,,,,-30.190997,,,,,,-26.997329,-30.190997,,"",,,,,"D1 PROFILE",,,,,
"644041-303395","Nodes","-303395",21.000000,32.233964,"Default Known Flow Node","Known Flow",290526.250000,664296.750000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303439","Nodes","-303439",21.000000,34.218570,"Default Known Flow Node","Known Flow",290540.250000,664401.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303442","Nodes","-303442",21.000000,34.597748,"Default Known Flow Node","Known Flow",290569.125000,664403.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303485","Nodes","-303485",21.000000,35.549793,"Default Known Flow Node","Known Flow",290575.375000,664484.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000264","Nodes","264",21.000000,35.596951,"Default Known Flow Node","Known Flow",290562.000000,664482.750000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604487","Nodes","-604487",21.000000,35.549793,"Default Known Flow Node","Known Flow",290583.625000,664485.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303476","Nodes","-303476",21.000000,36.067409,"Default Known Flow Node","Known Flow",290612.500000,664470.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-521204","Nodes","-521204",21.000000,36.067409,"Default Known Flow Node","Known Flow",290609.375000,664470.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303472","Nodes","-303472",21.000000,33.086565,"Default Known Flow Node","Known Flow",290724.750000,664466.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303456","Nodes","-303456",21.000000,32.489116,"Default Known Flow Node","Known Flow",290754.125000,664429.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303486","Nodes","-303486",21.000000,32.991903,"Default Known Flow Node","Known Flow",290750.875000,664487.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303450","Nodes","-303450",21.000000,32.533745,"Default Known Flow Node","Known Flow",290754.500000,664416.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000239","Nodes","239",21.000000,32.007907,"DDS demands","Known Flow",290531.375000,664267.500000,,0.000000,,,,-3.599999,,,-3.329999,,,,-6.196928,-6.929997,,"",,,,"C4 PROFILE",,,"DH PROFILE",,,
"64404100000361","Nodes","361",21.000000,32.007907,"Default Known Flow Node","Known Flow",290568.250000,664319.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604490","Nodes","-604490",21.000000,33.503529,"Default Known Flow Node","Known Flow",290606.625000,664335.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000226","Nodes","226",21.000000,30.775680,"DDS demands","Known Flow",291023.500000,664452.375000,,0.000000,,,,,-7.499998,,,,,,-6.706633,-7.499998,,"",,,,,"D1 PROFILE",,,,,
"64404100000280","Nodes","280",21.000000,34.610200,"Default Known Flow Node","Known Flow",290128.625000,664570.750000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000301","Nodes","301",21.000000,33.723742,"DDS demands","Known Flow",290070.875000,664509.625000,,0.000000,,,,,-5.728000,,,,,,-5.122080,-5.728000,,"",,,,,"D1 PROFILE",,,,,
"64404100000308","Nodes","308",21.000000,34.575404,"Default Known Flow Node","Known Flow",290117.500000,664498.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-303505","Nodes","-303505",21.000000,34.575404,"Default Known Flow Node","Known Flow",290117.250000,664507.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000072","Nodes","72",21.000000,36.590256,"DDS demands","Known Flow",290430.750000,664653.625000,,0.000000,,,,,-22.843001,,,,,,-20.426621,-22.843001,,"",,,,,"D1 PROFILE",,,,,
"64404100000245","Nodes","245",21.000000,36.644626,"DDS demands","Known Flow",290434.250000,664553.875000,,0.000000,,,,,-17.600000,,,,,,-15.738235,-17.600000,,"",,,,,"D1 PROFILE",,,,,
"644041-604317","Nodes","-604317",21.000000,36.644626,"Default Known Flow Node","Known Flow",290435.125000,664527.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000276","Nodes","276",21.000000,36.047827,"Default Known Flow Node","Known Flow",290357.750000,664650.875000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000277","Nodes","277",21.000000,36.108283,"DDS demands","Known Flow",290367.750000,664622.125000,,0.000000,,,,,-2.267000,,,,,,-2.027191,-2.267000,,"",,,,,"D1 PROFILE",,,,,
"644041-604315","Nodes","-604315",21.000000,36.108283,"Default Known Flow Node","Known Flow",290374.000000,664623.125000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000278","Nodes","278",21.000000,36.121339,"DDS demands","Known Flow",290376.000000,664587.500000,,0.000000,,,,,-3.522000,,,,,,-3.149435,-3.522000,,"",,,,,"D1 PROFILE",,,,,
"64404100000068","Nodes","68",21.000000,35.749976,"DDS demands","Known Flow",290318.500000,664635.000000,,0.000000,,,,,-0.940998,,,,,,-0.841458,-0.940998,,"",,,,,"D1 PROFILE",,,,,
"64404100000330","Nodes","330",21.000000,35.403409,"DDS demands","Known Flow",290254.625000,664621.000000,,0.000000,,,,,-0.992000,,,,,,-0.887064,-0.992000,,"",,,,,"D1 PROFILE",,,,,
"64404100000069","Nodes","69",21.000000,34.884363,"DDS demands","Known Flow",290325.750000,664609.250000,,0.000000,,,,,-6.699998,,,,,,-5.991258,-6.699998,,"",,,,,"D1 PROFILE",,,,,
"64404100000331","Nodes","331",21.000000,34.773228,"DDS demands","Known Flow",290232.375000,664588.875000,,0.000000,,,,,-12.640998,,,,,,-11.303807,-12.640998,,"",,,,,"D1 PROFILE",,,,,
"644041-303562","Nodes","-303562",21.000000,35.388155,"Default Known Flow Node","Known Flow",290252.125000,664620.625000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000279","Nodes","279",21.000000,34.904287,"Default Known Flow Node","Known Flow",290197.375000,664579.500000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000281","Nodes","281",21.000000,34.011070,"DDS demands","Known Flow",290155.000000,664546.375000,,0.000000,,,,,-3.664000,,,,,,-3.276414,-3.664000,,"",,,,,"D1 PROFILE",,,,,
"64404100000282","Nodes","282",21.000000,34.007630,"DDS demands","Known Flow",290183.375000,664549.875000,,0.000000,,,,,-1.305999,,,,,,-1.167847,-1.305999,,"",,,,,"D1 PROFILE",,,,,
"64404100000283","Nodes","283",21.000000,33.732257,"DDS demands","Known Flow",290158.625000,664532.875000,,0.000000,,,,,-6.164000,,,,,,-5.511959,-6.164000,,"",,,,,"D1 PROFILE",,,,,
"64404100000198","Nodes","198",21.000000,34.651168,"Default Known Flow Node","Known Flow",290152.625000,664575.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000289","Nodes","289",21.000000,34.353864,"DDS demands","Known Flow",290111.250000,664541.625000,,0.000000,,,,,-2.631000,,,,,,-2.352687,-2.631000,,"",,,,,"D1 PROFILE",,,,,
"64404100000290","Nodes","290",21.000000,34.315480,"DDS demands","Known Flow",290082.500000,664539.250000,,0.000000,,,,,-4.402998,,,,,,-3.937240,-4.402998,,"",,,,,"D1 PROFILE",,,,,
"64404100000291","Nodes","291",21.000000,34.551153,"DDS demands","Known Flow",290136.375000,664501.375000,,0.000000,,,,,-3.148000,,,,,,-2.814998,-3.148000,,"",,,,,"D1 PROFILE",,,,,
"64404100000294","Nodes","294",21.000000,34.292528,"DDS demands","Known Flow",290140.375000,664458.625000,,0.000000,,,,,-1.518000,,,,,,-1.357422,-1.518000,,"",,,,,"D1 PROFILE",,,,,
"644041-303478","Nodes","-303478",21.000000,36.067409,"Default Known Flow Node","Known Flow",290624.875000,664471.250000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000081","Nodes","81",21.000000,36.003587,"DDS demands","Known Flow",290622.375000,664515.250000,,0.000000,,,,,-15.413998,,,,,,-13.783473,-15.413998,,"",,,,,"D1 PROFILE",,,,,
"644041-303547","Nodes","-303547",21.000000,29.670764,"Default Known Flow Node","Known Flow",290988.750000,664576.375000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"644041-604501","Nodes","-604501",21.000000,29.670764,"Default Known Flow Node","Known Flow",290988.250000,664587.375000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000097","Nodes","97",21.000000,28.627175,"DDS demands","Known Flow",290935.250000,664704.625000,,0.000000,,,,,-16.031999,,,,,,-14.336101,-16.031999,,"",,,,,"D1 PROFILE",,,,,
"64404100000094","Nodes","94",21.000000,27.703657,"DDS demands","Known Flow",290896.250000,664633.250000,,0.000000,,,,,-1.822000,,,,,,-1.629265,-1.822000,,"",,,,,"D1 PROFILE",,,,,
"64404100000092","Nodes","92",21.000000,27.487613,"DDS demands","Known Flow",290879.750000,664601.875000,,0.000000,,-33.369998,,,-1.952998,,,,,,-31.586457,-35.322998,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"64404100000093","Nodes","93",21.000000,29.211547,"DDS demands","Known Flow",290956.750000,664543.750000,,0.000000,,,,,-12.640998,,,,,,-11.303807,-12.640998,,"",,,,,"D1 PROFILE",,,,,
"64404100000195","Nodes","195",21.000000,39.074178,"Default Known Flow Node","Known Flow",290600.875000,664759.000000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64404100000076","Nodes","76",21.000000,38.663638,"DDS demands","Known Flow",290601.250000,664732.750000,,0.000000,-13.890000,,,,-9.645000,,,,,,-21.045419,-23.535000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"64404100000275","Nodes","275",21.000000,37.891490,"DDS demands","Known Flow",290602.625000,664658.250000,,0.000000,,,,,-1.537999,,,,,,-1.375306,-1.537999,,"",,,,,"D1 PROFILE",,,,,
