"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64302600000020","Nodes","20","21.000000","25.982453","Default Known Flow Node","Known Flow","302836.375560","663784.182831","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000327","Nodes","327","21.000000","38.768202","Default Known Flow Node","Known Flow","301477.664190","662906.443592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000326","Nodes","326","21.000000","38.768202","Default Known Flow Node","Known Flow","301481.972192","662907.881593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000104","Nodes","104","21.000000","37.084970","Default Known Flow Node","Known Flow","301510.398659","663027.953184","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000400","Nodes","400","21.000000","31.223768","Default Known Flow Node","Known Flow","302103.497875","662957.688984","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000331","Nodes","331","21.000000","35.005391","Default Known Flow Node","Known Flow","301582.200193","662929.949277","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001006","Nodes","1006","21.000000","35.005391","Default Known Flow Node","Known Flow","301583.024219","662928.303598","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000387","Nodes","387","21.000000","26.394438","Default Known Flow Node","Known Flow","302504.435661","662829.800228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000089","Nodes","89","21.000000","24.162176","Default Known Flow Node","Known Flow","301062.562147","662766.719428","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000329","Nodes","329","21.000000","35.005391","Default Known Flow Node","Known Flow","301579.446218","662937.776601","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000330","Nodes","330","21.000000","35.005391","Default Known Flow Node","Known Flow","301578.911269","662936.517649","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000133","Nodes","P12130469, WEST END CSEP, 34.52 SCMH","24.000000","31.331149","CSEP Unmatched","Known Flow","301243.555999","662889.305736","","0.000000","","","","","","","","","-34.520001","","-30.868399","-34.520001","","","","","","","","","","","PL-DC PROFILE",""
"64302600000134","Nodes","134","21.000000","47.344937","DDS demands","Known Flow","303251.414673","664275.714965","","0.000000","","","","-7.080000","","","","","","","-6.331061","-7.080000","","","","","","D1 PROFILE","","","","","",""
"64302600001638","Nodes","-1462570","21.000000","24.586346","Default Known Flow Node","Known Flow","301190.058112","662760.378553","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000332","Nodes","332","21.000000","35.005391","Default Known Flow Node","Known Flow","301580.812219","662968.431609","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000321","Nodes","321","21.000000","32.722089","Default Known Flow Node","Known Flow","301420.391370","662990.757821","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001646","Nodes","-326859","21.000000","35.848068","Default Known Flow Node","Known Flow","301306.617263","662929.073580","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000039","Nodes","39","21.000000","47.344937","Default Known Flow Node","Known Flow","303269.430678","664223.213951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600000405","Nodes","","21.000000","22.151749","DDS demands","Known Flow","302600.089496","664265.300962","","0.000000","","","","-3.329999","","","","","","","-2.977745","-3.329999","","","","","","D1 PROFILE","","","","","",""
"64302600001630","Nodes","","21.000000","32.476276","Default Known Flow Node","Known Flow","302205.846473","663058.619443","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001629","Nodes","","21.000000","32.602510","Default Known Flow Node","Known Flow","302156.311689","663042.292656","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001633","Nodes","","21.000000","32.258934","Default Known Flow Node","Known Flow","302304.343094","663068.158209","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001631","Nodes","","21.000000","32.541226","Default Known Flow Node","Known Flow","302179.394381","663053.328632","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001632","Nodes","","21.000000","32.345135","Default Known Flow Node","Known Flow","302262.198653","663064.199145","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001635","Nodes","","21.000000","32.143405","DDS demands","Known Flow","302370.148433","663075.159638","","0.000000","","","","-7.099999","","","","","","","-6.348945","-7.099999","","","","","","D1 PROFILE","","","","","",""
"64302600001634","Nodes","","21.000000","32.239758","Default Known Flow Node","Known Flow","302314.133631","663069.110211","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001015","Nodes","","21.000000","39.927692","Default Known Flow Node","Known Flow","301404.915171","662893.975589","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001016","Nodes","","21.000000","39.624905","Default Known Flow Node","Known Flow","301405.375171","662897.006590","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001018","Nodes","","21.000000","29.006199","Default Known Flow Node","Known Flow","301317.660147","662998.235617","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001019","Nodes","","21.000000","35.582814","Default Known Flow Node","Known Flow","301306.935144","662925.594598","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001053","Nodes","","21.000000","35.833495","Default Known Flow Node","Known Flow","301305.746924","662928.649525","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001021","Nodes","","21.000000","29.725368","DDS demands","Known Flow","301334.519152","662963.043608","","0.000000","","-64.999999","","","","","","","","","-58.124158","-64.999999","","","","C2 PROFILE","","","","","","","",""
"64302600001023","Nodes","","21.000000","35.656088","Default Known Flow Node","Known Flow","301452.516184","663067.419636","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001024","Nodes","","21.000000","35.610332","Default Known Flow Node","Known Flow","301459.922186","663070.594637","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001028","Nodes","","21.000000","23.818120","Default Known Flow Node","Known Flow","301040.600072","662751.863550","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001029","Nodes","","21.000000","22.006489","DDS demands","Known Flow","300884.017974","662705.850403","","0.000000","","","","-4.990000","","","","","","","-4.462146","-4.990000","","","","","","D1 PROFILE","","","","","",""
"64302600001030","Nodes","","21.000000","24.141724","Default Known Flow Node","Known Flow","301061.405077","662765.942554","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001032","Nodes","","21.000000","24.605595","Default Known Flow Node","Known Flow","301182.932110","662740.057547","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001070","Nodes","","21.000000","24.605595","Default Known Flow Node","Known Flow","301184.012111","662740.466547","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001035","Nodes","","21.000000","29.329861","DDS demands","Known Flow","301325.592149","662981.774613","","0.000000","","","","-3.319999","","","","","","","-2.968802","-3.319999","","","","","","D1 PROFILE","","","","","",""
"64302600001038","Nodes","","21.000000","33.057467","DDS demands","Known Flow","301343.811154","662952.255605","","0.000000","","","-19.739999","","","","","","","","-17.651859","-19.739999","","","","","C4 PROFILE","","","","","","",""
"64302600001039","Nodes","","21.000000","32.407670","Default Known Flow Node","Known Flow","301342.636154","662954.902606","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001040","Nodes","","21.000000","39.503783","Default Known Flow Node","Known Flow","301415.218173","662903.299592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001041","Nodes","","21.000000","39.503783","Default Known Flow Node","Known Flow","301414.243173","662905.112592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001042","Nodes","","21.000000","32.727867","Default Known Flow Node","Known Flow","301391.937167","662999.657618","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001043","Nodes","","21.000000","32.727867","Default Known Flow Node","Known Flow","301418.072174","662992.135616","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001047","Nodes","","21.000000","38.206655","Default Known Flow Node","Known Flow","301429.377177","662990.962615","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001100","Nodes","","21.000000","38.301274","Default Known Flow Node","Known Flow","301433.703053","662982.450911","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001049","Nodes","","21.000000","39.503783","Default Known Flow Node","Known Flow","301410.879172","662911.251594","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001050","Nodes","","21.000000","32.757621","Default Known Flow Node","Known Flow","301412.267173","662986.702614","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001067","Nodes","","21.000000","32.727867","Default Known Flow Node","Known Flow","301419.070283","662990.098398","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001055","Nodes","","21.000000","38.630552","Default Known Flow Node","Known Flow","301446.946097","662957.774557","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001059","Nodes","","21.000000","38.951441","Default Known Flow Node","Known Flow","301461.298626","662929.139200","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001058","Nodes","","21.000000","24.586346","DDS demands","Known Flow","301197.560114","662750.301550","","0.000000","","","","-13.270000","","","","","","","-11.866270","-13.270000","","","","","","D1 PROFILE","","","","","",""
"64302600001095","Nodes","","21.000000","39.624905","Default Known Flow Node","Known Flow","301405.347165","662892.952969","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001096","Nodes","","21.000000","29.050897","Default Known Flow Node","Known Flow","301321.182299","662990.992284","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001065","Nodes","","21.000000","35.227621","Default Known Flow Node","Known Flow","301411.589172","663073.584638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001074","Nodes","","21.000000","39.624905","Default Known Flow Node","Known Flow","301404.436171","662899.162590","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001090","Nodes","","21.000000","24.623139","Default Known Flow Node","Known Flow","301162.527697","662727.961423","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001081","Nodes","","21.000000","35.033455","Default Known Flow Node","Known Flow","301335.883768","662948.462844","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001080","Nodes","","21.000000","35.041243","Default Known Flow Node","Known Flow","301336.475152","662947.115603","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001020","Nodes","","21.000000","34.973895","Default Known Flow Node","Known Flow","301339.199153","662949.899604","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001075","Nodes","","21.000000","35.293708","Default Known Flow Node","Known Flow","301441.946181","663088.236642","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001086","Nodes","","21.000000","34.487113","DDS demands","Known Flow","301385.160165","663058.165634","","0.000000","","","","-11.140000","","","","","","","-9.961586","-11.140000","","","","","","D1 PROFILE","","","","","",""
"64302600001088","Nodes","","21.000000","37.618605","Default Known Flow Node","Known Flow","301474.001189","663013.464622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001093","Nodes","","21.000000","31.901512","Default Known Flow Node","Known Flow","301252.314479","662895.130439","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001094","Nodes","","21.000000","31.901512","Default Known Flow Node","Known Flow","301242.699127","662906.913593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001097","Nodes","","21.000000","28.909165","DDS demands","Known Flow","301253.053129","663015.608622","","0.000000","","","","-0.959999","","","","","","","-0.858449","-0.959999","","","","","","D1 PROFILE","","","","","",""
"64302600001051","Nodes","","21.000000","32.629284","Default Known Flow Node","Known Flow","301427.002177","662994.057616","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001101","Nodes","","21.000000","36.804075","Default Known Flow Node","Known Flow","301469.022188","663031.066626","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001231","Nodes","","21.000000","34.735580","Default Known Flow Node","Known Flow","301478.490191","663089.098642","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001105","Nodes","","21.000000","28.701717","Default Known Flow Node","Known Flow","301187.048111","663239.160683","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001107","Nodes","","21.000000","29.528697","Default Known Flow Node","Known Flow","301490.179194","663434.216736","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001108","Nodes","","21.000000","29.723580","Default Known Flow Node","Known Flow","301491.745194","663389.672724","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001060","Nodes","","21.000000","38.768202","Default Known Flow Node","Known Flow","301488.706193","662896.207590","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001117","Nodes","","21.000000","34.797836","Default Known Flow Node","Known Flow","301725.440258","663142.933657","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001118","Nodes","","21.000000","34.808825","Default Known Flow Node","Known Flow","301728.698259","663144.437657","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001119","Nodes","","21.000000","34.802492","Default Known Flow Node","Known Flow","301729.908259","663153.359660","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001120","Nodes","","21.000000","34.830688","Default Known Flow Node","Known Flow","301725.242258","663150.685659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001122","Nodes","","21.000000","34.467599","Default Known Flow Node","Known Flow","301754.188266","663173.146665","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001125","Nodes","","21.000000","34.027788","DDS demands","Known Flow","301980.633327","663173.550665","","0.000000","","-53.520001","","","","","","","","","-47.858536","-53.520001","","","","C2 PROFILE","","","","","","","",""
"64302600001127","Nodes","","21.000000","32.851996","Default Known Flow Node","Known Flow","302057.191348","663099.028645","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001128","Nodes","","21.000000","32.852709","Default Known Flow Node","Known Flow","302058.735349","663099.702645","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001131","Nodes","","21.000000","32.516616","Default Known Flow Node","Known Flow","301643.812236","662835.630573","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001133","Nodes","","21.000000","35.005391","Default Known Flow Node","Known Flow","301583.583219","662927.240598","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001138","Nodes","","21.000000","36.062441","Default Known Flow Node","Known Flow","301616.400228","663001.314618","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001141","Nodes","","21.000000","34.785515","Default Known Flow Node","Known Flow","301656.306239","663042.050629","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001142","Nodes","","21.000000","34.785515","Default Known Flow Node","Known Flow","301653.058238","663047.517631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001146","Nodes","","21.000000","35.211586","DDS demands","Known Flow","301689.761248","663129.771653","","0.000000","","","","-14.460000","","","","","","","-12.930389","-14.460000","","","","","","D1 PROFILE","","","","","",""
"64302600001147","Nodes","","21.000000","34.640557","Default Known Flow Node","Known Flow","301756.655266","663168.797664","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001148","Nodes","","21.000000","34.560445","Default Known Flow Node","Known Flow","301766.448269","663202.846673","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001150","Nodes","","21.000000","34.762880","Default Known Flow Node","Known Flow","301775.691272","663153.299660","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001151","Nodes","","21.000000","34.762880","Default Known Flow Node","Known Flow","301780.567273","663139.553656","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001155","Nodes","","21.000000","32.078942","Default Known Flow Node","Known Flow","301951.230319","663055.680633","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001158","Nodes","","21.000000","34.243145","Default Known Flow Node","Known Flow","301995.846331","663071.534637","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001160","Nodes","","21.000000","31.690100","Default Known Flow Node","Known Flow","301985.794329","662915.418595","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001126","Nodes","","21.000000","33.843592","Default Known Flow Node","Known Flow","301980.213327","663184.195668","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001162","Nodes","","21.000000","31.989390","Default Known Flow Node","Known Flow","302083.941355","663239.184683","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001163","Nodes","","21.000000","32.505651","Default Known Flow Node","Known Flow","301641.799235","662825.888570","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001170","Nodes","","21.000000","37.095153","Default Known Flow Node","Known Flow","301509.447199","663027.509625","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001171","Nodes","","21.000000","37.183419","Default Known Flow Node","Known Flow","301510.901199","663024.223624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001173","Nodes","","21.000000","34.600846","Default Known Flow Node","Known Flow","301766.202269","663149.317659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001176","Nodes","","21.000000","34.429427","Default Known Flow Node","Known Flow","301869.075297","663200.992673","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001178","Nodes","","21.000000","31.167386","Default Known Flow Node","Known Flow","301888.587302","662966.375609","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001180","Nodes","","21.000000","31.866917","Default Known Flow Node","Known Flow","301982.313328","662979.701612","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001182","Nodes","","21.000000","32.245327","Default Known Flow Node","Known Flow","302108.130362","663155.007660","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001186","Nodes","","21.000000","33.268273","Default Known Flow Node","Known Flow","301671.050243","663191.455670","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001189","Nodes","","21.000000","35.769973","DDS demands","Known Flow","301641.234235","663101.093645","","0.000000","-17.180000","","","","","","","","","","-15.362662","-17.180000","","","C1 PROFILE","","","","","","","","",""
"64302600001190","Nodes","","21.000000","31.279256","Default Known Flow Node","Known Flow","301878.796300","662986.878614","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001191","Nodes","","21.000000","34.217896","Default Known Flow Node","Known Flow","301825.001285","663085.728641","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001193","Nodes","","21.000000","34.411548","Default Known Flow Node","Known Flow","301869.845297","663198.475672","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001194","Nodes","","21.000000","34.230459","Default Known Flow Node","Known Flow","301981.757328","663085.028641","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001195","Nodes","","21.000000","32.855072","Default Known Flow Node","Known Flow","302058.735349","663103.437646","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001203","Nodes","","21.000000","36.880994","Default Known Flow Node","Known Flow","301520.709202","663046.816631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001204","Nodes","","21.000000","36.880994","DDS demands","Known Flow","301524.713203","663038.582628","","0.000000","","","-9.960000","","","","","","","","-8.906409","-9.960000","","","","","C4 PROFILE","","","","","","",""
"64302600001233","Nodes","","21.000000","36.686774","Default Known Flow Node","Known Flow","301543.046565","663047.979316","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001213","Nodes","","21.000000","31.167386","Default Known Flow Node","Known Flow","301888.122302","662970.351610","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001215","Nodes","","21.000000","31.941944","Default Known Flow Node","Known Flow","302097.062359","662985.312614","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001219","Nodes","","21.000000","34.662449","Default Known Flow Node","Known Flow","301492.747195","663108.440647","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001185","Nodes","","21.000000","36.199870","Default Known Flow Node","Known Flow","301598.857223","663074.671638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001223","Nodes","","21.000000","33.030989","Default Known Flow Node","Known Flow","301624.719230","663176.173666","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001187","Nodes","","21.000000","33.030989","Default Known Flow Node","Known Flow","301630.916232","663178.303666","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001225","Nodes","","21.000000","34.758375","Default Known Flow Node","Known Flow","301719.298256","663001.470618","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001227","Nodes","","21.000000","34.209705","Default Known Flow Node","Known Flow","301791.842276","663236.075682","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001229","Nodes","","21.000000","31.774655","Default Known Flow Node","Known Flow","301984.314328","662949.881604","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001025","Nodes","","21.000000","34.841007","Default Known Flow Node","Known Flow","301479.526191","663085.003641","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001206","Nodes","","21.000000","36.702091","Default Known Flow Node","Known Flow","301541.500208","663047.134631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001234","Nodes","","21.000000","36.686774","Default Known Flow Node","Known Flow","301528.503204","663065.887636","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001235","Nodes","","21.000000","36.717707","Default Known Flow Node","Known Flow","301540.378208","663045.379630","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001238","Nodes","","21.000000","34.905269","Default Known Flow Node","Known Flow","301701.114542","663144.223175","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001239","Nodes","","21.000000","34.949533","Default Known Flow Node","Known Flow","301667.143242","663127.872653","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001226","Nodes","","21.000000","34.785515","Default Known Flow Node","Known Flow","301732.145260","663048.943631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001241","Nodes","","21.000000","34.262273","Default Known Flow Node","Known Flow","301787.510275","663060.701634","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001242","Nodes","","21.000000","34.315285","Default Known Flow Node","Known Flow","301887.557302","663178.361666","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001244","Nodes","","21.000000","34.410091","Default Known Flow Node","Known Flow","301874.131298","663202.853673","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001260","Nodes","","21.000000","34.410091","Default Known Flow Node","Known Flow","301874.964810","663200.643865","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001245","Nodes","","21.000000","34.886348","Default Known Flow Node","Known Flow","301724.792258","663145.347657","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001248","Nodes","","21.000000","32.442670","Default Known Flow Node","Known Flow","302073.173240","663058.548670","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001249","Nodes","","21.000000","32.442670","Default Known Flow Node","Known Flow","302054.790347","663051.158632","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001220","Nodes","","21.000000","34.662449","Default Known Flow Node","Known Flow","301509.166199","663116.822650","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001251","Nodes","","21.000000","34.685615","DDS demands","Known Flow","301776.959206","662934.200517","","0.000000","","","","-8.790000","","","","","","","-7.860174","-8.790000","","","","","","D1 PROFILE","","","","","",""
"64302600001252","Nodes","","21.000000","34.729962","Default Known Flow Node","Known Flow","301741.330262","662923.740597","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001253","Nodes","","21.000000","32.708606","Default Known Flow Node","Known Flow","302105.921361","663116.501650","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001256","Nodes","","21.000000","33.498626","Default Known Flow Node","Known Flow","301941.124317","663239.876683","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001261","Nodes","","21.000000","34.380432","Default Known Flow Node","Known Flow","301880.087225","663198.687339","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302600001257","Nodes","1257","21.000000","32.796526","DDS demands","Known Flow","301991.038199","663285.465181","","0.000000","","","","","","-13.199999","","","","","-11.803674","-13.199999","","","","","","","","DH PROFILE","","","",""
