"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94119100008948","Nodes","-4904547",21.000000,33.707778,"Default Known Flow Node","Known Flow",533712.917175,123001.688902,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305292","Nodes","9305292",21.000000,27.359649,"DDS demands","Known Flow",533916.537091,123498.944765,,0.000000,,,,,-21.550000,,,,,,,-19.270395,-21.550000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007934","Nodes","-1462888",21.000000,28.632536,"DDS demands","Known Flow",533958.718506,123373.784191,,0.000000,,,,,-12.069999,,,,,,,-10.793209,-12.069999,,"",,,,,"D1 PROFILE",,,,,,
"94119100007653","Nodes","-1358",21.000000,30.888158,"DDS demands","Known Flow",533973.161455,123264.935752,,0.000000,,,,,-10.710000,,,,,,,-9.577073,-10.710000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007647","Nodes","-1351",21.000000,34.292438,"Default Known Flow Node","Known Flow",533864.411425,123205.185735,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305296","Nodes","P00106767, Franklyn Road, 4.06",22.999998,34.748517,"CSEP DDS Matched","Known Flow",533954.958008,123161.880506,,0.000000,,,,,,-4.060000,,,,,,-3.630524,-4.060000,,"",,,,,,"DC PROFILE",,,,,
"94119100007783","Nodes","-1462554",21.000000,33.683679,"Default Known Flow Node","Known Flow",533889.036432,123160.310723,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007994","Nodes","-1463029",21.000000,33.683679,"Default Known Flow Node","Known Flow",533896.661434,123131.185715,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009282","Nodes","-860",21.000000,33.468653,"Default Known Flow Node","Known Flow",533577.286347,123015.810684,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008092","Nodes","-1463235",21.000000,33.381521,"Default Known Flow Node","Known Flow",533572.036346,123014.560683,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008198","Nodes","-1463434",21.000000,33.468653,"Default Known Flow Node","Known Flow",533585.661350,123001.060680,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009288","Nodes","-867",21.000000,33.425083,"Default Known Flow Node","Known Flow",533577.411347,123035.310689,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009289","Nodes","-868",21.000000,33.425083,"Default Known Flow Node","Known Flow",533593.036352,123043.685691,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008014","Nodes","-1463082",21.000000,33.381521,"Default Known Flow Node","Known Flow",533570.411345,123033.060688,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009285","Nodes","-863",21.000000,33.468653,"Default Known Flow Node","Known Flow",533585.661350,123020.310685,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009286","Nodes","-865",21.000000,33.468653,"Default Known Flow Node","Known Flow",533591.911351,123023.685686,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007930","Nodes","-1462882",21.000000,33.468653,"Default Known Flow Node","Known Flow",533601.661354,123005.435681,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009290","Nodes","-869",21.000000,33.425083,"Default Known Flow Node","Known Flow",533599.411353,123047.060692,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008132","Nodes","-1463315",21.000000,33.425083,"Default Known Flow Node","Known Flow",533578.786348,123070.435699,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008146","Nodes","-1463339",21.000000,33.425083,"Default Known Flow Node","Known Flow",533590.911351,123073.435699,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009332","Nodes","-931",21.000000,33.321669,"Default Known Flow Node","Known Flow",533541.661338,123406.185790,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008139","Nodes","-1463327",21.000000,33.358002,"Default Known Flow Node","Known Flow",533594.911352,123268.185752,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007746","Nodes","-1462482",21.000000,33.401541,"Default Known Flow Node","Known Flow",533589.036351,123315.435765,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009319","Nodes","-915",21.000000,33.401541,"Default Known Flow Node","Known Flow",533613.786357,123288.810758,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009325","Nodes","-925",21.000000,33.488634,"Default Known Flow Node","Known Flow",533636.036363,123348.060774,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305294","Nodes","9305294",21.000000,33.657277,"DDS demands","Known Flow",533766.150399,123264.781752,,0.000000,-3.670000,,,,-36.630001,,,,,,,-36.036981,-40.300001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"94119100007651","Nodes","-1356",21.000000,30.756792,"Default Known Flow Node","Known Flow",533986.036459,123258.060750,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007838","Nodes","-1462657",21.000000,33.488952,"Default Known Flow Node","Known Flow",533641.786365,123382.560784,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100009336","Nodes","-935",21.000000,33.358320,"Default Known Flow Node","Known Flow",533670.036373,123432.310797,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008164","Nodes","-1463372",21.000000,27.606857,"Default Known Flow Node","Known Flow",534050.661476,123354.810776,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007640","Nodes","-1339",21.000000,35.067639,"Default Known Flow Node","Known Flow",534038.411473,123158.560723,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008015","Nodes","-1463083",21.000000,30.446031,"DDS demands","Known Flow",534024.786469,123328.310769,,0.000000,,,,,-4.449999,,,,,,,-3.979269,-4.449999,,"",,,,,"D1 PROFILE",,,,,,
"94119100007631","Nodes","-1320",21.000000,30.139328,"Default Known Flow Node","Known Flow",534319.411549,123004.060681,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008999","Nodes","-4904669",21.000000,30.039382,"DDS demands","Known Flow",534330.164320,123026.193067,,0.000000,,,,,-10.100000,,,,,,,-9.031600,-10.100000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007879","Nodes","-1462762",21.000000,35.119950,"Default Known Flow Node","Known Flow",534058.161478,123127.810714,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305297","Nodes","P08120128, Lewes Road, 14.4",22.999998,30.261607,"CSEP DDS Matched","Known Flow",534574.411619,122918.185657,,0.000000,,,,,,-14.399999,,,,,,-12.876737,-14.399999,,"",,,,,,"DC PROFILE",,,,,
"94119100008047","Nodes","-1463147",21.000000,32.389703,"Default Known Flow Node","Known Flow",534211.661520,123346.685774,,0.000000,,,,,-0.999999,,,,,,,-0.894217,-0.999999,,"",,,,,"",,,,,,
"94119100007663","Nodes","-1370",21.000000,32.391234,"Default Known Flow Node","Known Flow",534214.786521,123333.935770,,0.000000,,,,,-3.079999,,,,,,,-2.754191,-3.079999,,"",,,,,"",,,,,,
"94119100007636","Nodes",,21.000000,34.397915,"DDS demands","Known Flow",534362.915355,123134.048935,,0.000000,,,-29.750000,,,,,,,,,-26.602983,-29.750000,,"",,,"C3  PROFILE",,,,,,,,
"94119100007637","Nodes",,21.000000,34.514701,"Default Known Flow Node","Known Flow",534266.884038,123127.991484,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007869","Nodes","-1462731",21.000000,29.974001,"Default Known Flow Node","Known Flow",534340.411555,123073.810700,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007633","Nodes","-1323",21.000000,29.974001,"DDS demands","Known Flow",534340.036555,123069.060698,,0.000000,,,,,-12.560000,,,,,,,-11.231377,-12.560000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007644","Nodes","-1346",21.000000,35.119950,"Default Known Flow Node","Known Flow",534058.411478,123163.185724,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008187","Nodes","-1463411",21.000000,27.606857,"Default Known Flow Node","Known Flow",534073.036482,123346.185774,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008138","Nodes","-1463324",21.000000,27.519072,"Default Known Flow Node","Known Flow",534123.036496,123394.810787,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305298","Nodes","9305298",21.000000,34.843189,"DDS demands","Known Flow",534143.786501,123154.935722,,0.000000,,,,,-3.579999,,,,,,,-3.201299,-3.579999,,"",,,,,"D1 PROFILE",,,,,,
"94119100007797","Nodes","-1462573",21.000000,34.579275,"Default Known Flow Node","Known Flow",534170.286509,123146.560719,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305375","Nodes","9305375",21.000000,34.413646,"DDS demands","Known Flow",534172.911509,123161.935724,,0.000000,,,,,-6.740000,,,,,,,-6.027028,-6.740000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007661","Nodes","-1369",21.000000,32.653730,"Default Known Flow Node","Known Flow",534217.161521,123324.435768,,0.000000,,,,,-1.420000,,,,,,,-1.269789,-1.420000,,"",,,,,"",,,,,,
"94119100007913","Nodes","-1462845",21.000000,32.651000,"Default Known Flow Node","Known Flow",534219.411522,123310.560764,,0.000000,,,,,-1.290000,,,,,,,-1.153541,-1.290000,,"",,,,,"",,,,,,
"94119100007638","Nodes","-1333",21.000000,34.582883,"DDS demands","Known Flow",534224.159600,123139.045333,,0.000000,,,,,-7.070000,,,,,,,-6.322121,-7.070000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007657","Nodes","-1362",21.000000,32.977090,"Default Known Flow Node","Known Flow",534225.911524,123277.560755,,0.000000,,,,,-3.910000,,,,,,,-3.496392,-3.910000,,"",,,,,"",,,,,,
"94119100007904","Nodes","-1462822",21.000000,33.073080,"Default Known Flow Node","Known Flow",534258.161533,123230.560742,,0.000000,,,,,-2.269999,,,,,,,-2.029874,-2.269999,,"",,,,,"",,,,,,
"94119100007928","Nodes","-1462879",21.000000,32.977168,"Default Known Flow Node","Known Flow",534230.786525,123284.060757,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007786","Nodes","-1462559",21.000000,32.564525,"Default Known Flow Node","Known Flow",534243.536529,123337.185771,,0.000000,,,,,-2.689999,,,,,,,-2.405446,-2.689999,,"",,,,,"",,,,,,
"94119100007658","Nodes","-1363",21.000000,32.978060,"Default Known Flow Node","Known Flow",534232.286526,123281.310756,,0.000000,,,,,-3.599999,,,,,,,-3.219184,-3.599999,,"",,,,,"",,,,,,
"94119100007648","Nodes","-1353",21.000000,33.099095,"Default Known Flow Node","Known Flow",534280.511061,123215.965103,,0.000000,,,,,-12.669999,,,,,,,-11.329740,-12.669999,,"",,,,,"D1 PROFILE",,,,,,
"94119100007654","Nodes","-1359",21.000000,32.570351,"DDS demands","Known Flow",534320.411550,123266.435752,,0.000000,,,,,-2.920000,,,,,,,-2.611116,-2.920000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007650","Nodes","-1355",21.000000,32.331133,"Default Known Flow Node","Known Flow",534340.661555,123243.935746,,0.000000,,,,,-4.340000,,,,,,,-3.880905,-4.340000,,"",,,,,"",,,,,,
"94119100007649","Nodes","-1354",21.000000,32.326471,"Default Known Flow Node","Known Flow",534335.036554,123239.685745,,0.000000,,,,,-7.080000,,,,,,,-6.331062,-7.080000,,"",,,,,"",,,,,,
"94119109305299","Nodes","9305299",21.000000,32.025133,"DDS demands","Known Flow",534342.786556,123297.560760,,0.000000,,,,,-0.750000,,,,,,,-0.670663,-0.750000,,"",,,,,"D1 PROFILE",,,,,,
"94119109305309","Nodes","9305309",21.000000,31.460489,"Default Known Flow Node","Known Flow",534398.161571,123289.810758,,0.000000,,,,,-3.710000,,,,,,,-3.317548,-3.710000,,"",,,,,"",,,,,,
"94119100007659","Nodes","-1365",21.000000,31.384897,"Default Known Flow Node","Known Flow",534408.161573,123294.435760,,0.000000,,,,,-5.310000,,,,,,,-4.748297,-5.310000,,"",,,,,"",,,,,,
"94119109305310","Nodes","9305310",21.000000,31.074139,"DDS demands","Known Flow",534431.786580,123311.810764,,0.000000,,,,,-10.310000,,,,,,,-9.219387,-10.310000,,"",,,,,"D1 PROFILE",,,,,,
"94119100007922","Nodes","-1462862",21.000000,30.334780,"Default Known Flow Node","Known Flow",534459.786587,123450.560802,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305324","Nodes","9305324",21.000000,30.332590,"DDS demands","Known Flow",534466.286589,123470.310807,,0.000000,,,,,-5.469999,,,,,,,-4.891371,-5.469999,,"",,,,,"D1 PROFILE",,,,,,
"94119100007667","Nodes","-1380",21.000000,30.244837,"Default Known Flow Node","Known Flow",534467.786590,123475.060809,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305325","Nodes","9305325",21.000000,30.340922,"DDS demands","Known Flow",534483.411594,123370.435780,,0.000000,,,,,-5.079999,,,,,,,-4.542626,-5.079999,,"",,,,,"D1 PROFILE",,,,,,
"94119109305332","Nodes","9305332",21.000000,35.154306,"Default Known Flow Node","Known Flow",534048.423256,123160.772628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007632","Nodes","-1321",21.000000,29.623049,"Default Known Flow Node","Known Flow",534503.786599,123057.435695,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007920","Nodes","-1462858",21.000000,30.289979,"Default Known Flow Node","Known Flow",534512.286602,123412.560792,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008404","Nodes","-1727",21.000000,27.986095,"Default Known Flow Node","Known Flow",534897.161706,123247.060747,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008405","Nodes","-1728",21.000000,27.982540,"DDS demands","Known Flow",534895.536706,123249.810747,,0.000000,,,,,-11.499999,,,,,,,-10.283505,-11.499999,,"",,,,,"D1 PROFILE",,,,,,
"94119100009021","Nodes","-4904718",21.000000,28.153602,"DDS demands","Known Flow",534840.131912,123190.505728,,0.000000,,,,,-10.339999,,,,,,,-9.246212,-10.339999,,"",,,,,"D1 PROFILE",,,,,,
"94119100008396","Nodes","-1719",21.000000,28.347984,"DDS demands","Known Flow",534795.631793,123172.003349,,0.000000,,,,,-36.139999,,,,,,,-32.317034,-36.139999,,"",,,,,"D1 PROFILE",,,,,,
"94119100008429","Nodes","-1754",21.000000,28.736408,"Default Known Flow Node","Known Flow",534972.411727,123498.435815,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008428","Nodes","-1753",21.000000,28.774619,"DDS demands","Known Flow",534979.036729,123494.810814,,0.000000,,,,,-8.520000,,,,,,,-7.618736,-8.520000,,"",,,,,"D1 PROFILE",,,,,,
"94119100008086","Nodes","-1463224",21.000000,30.241562,"Default Known Flow Node","Known Flow",534521.036604,123445.185801,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305312","Nodes","9305312",21.000000,29.707966,"Default Known Flow Node","Known Flow",532536.208383,124759.855322,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305313","Nodes","9305313",21.000000,29.840157,"Default Known Flow Node","Known Flow",534583.661621,123499.935815,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007665","Nodes","-1376",21.000000,30.111763,"Default Known Flow Node","Known Flow",534535.036608,123440.560799,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008420","Nodes","-1744",21.000000,29.830148,"Default Known Flow Node","Known Flow",534592.661624,123422.560794,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008421","Nodes","-1745",21.000000,29.830148,"Default Known Flow Node","Known Flow",534593.161624,123423.560795,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008419","Nodes","-1743",21.000000,29.830231,"Default Known Flow Node","Known Flow",534600.536626,123420.310794,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008424","Nodes","-1748",21.000000,29.699079,"Default Known Flow Node","Known Flow",534614.911630,123458.685804,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008417","Nodes","-1741",21.000000,29.787289,"Default Known Flow Node","Known Flow",534670.068353,123402.169203,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008422","Nodes","-1746",21.000000,29.699079,"Default Known Flow Node","Known Flow",534619.911631,123452.310803,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008011","Nodes","-1463073",21.000000,30.087654,"Default Known Flow Node","Known Flow",534640.536637,123088.810704,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008391","Nodes","-1714",21.000000,30.043897,"Default Known Flow Node","Known Flow",534638.786636,123057.060695,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008395","Nodes","-1718",21.000000,30.087654,"DDS demands","Known Flow",534654.169529,123132.525730,,0.000000,,,,,-5.590000,,,,,,,-4.998678,-5.590000,,"",,,,,"D1 PROFILE",,,,,,
"94119100008414","Nodes","-1738",21.000000,29.925138,"Default Known Flow Node","Known Flow",534658.036641,123370.685780,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305319","Nodes","9305319",21.000000,29.784809,"DDS demands","Known Flow",534664.896005,123389.817068,,0.000000,,,,,-27.799998,,,,,,,-24.859255,-27.799998,,"",,,,,"D1 PROFILE",,,,,,
"94119100008418","Nodes","-1742",21.000000,29.785492,"Default Known Flow Node","Known Flow",534684.560930,123410.422783,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008413","Nodes","-1737",21.000000,29.872888,"Default Known Flow Node","Known Flow",534724.911660,123345.310773,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008124","Nodes","-1463295",21.000000,29.695699,"Default Known Flow Node","Known Flow",534698.536652,123431.560797,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008423","Nodes","-1747",21.000000,29.716391,"Default Known Flow Node","Known Flow",534699.536653,123452.810803,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008427","Nodes","-1751",21.000000,29.604538,"Default Known Flow Node","Known Flow",534719.911658,123483.685811,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008160","Nodes","-1463364",21.000000,29.872888,"Default Known Flow Node","Known Flow",534723.661659,123341.060772,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008411","Nodes","-1733",21.000000,29.960308,"Default Known Flow Node","Known Flow",534697.661652,123304.060762,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008412","Nodes","-1735",21.000000,29.916594,"Default Known Flow Node","Known Flow",534732.161662,123343.185773,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109305318","Nodes","9305318",21.000000,29.778861,"DDS demands","Known Flow",534729.661661,123491.310813,,0.000000,,,,,-5.769999,,,,,,,-5.159637,-5.769999,,"",,,,,"D1 PROFILE",,,,,,
"94119100008410","Nodes","-1732",21.000000,29.960308,"Default Known Flow Node","Known Flow",534748.286666,123297.685760,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007867","Nodes","-1462726",21.000000,29.728991,"Default Known Flow Node","Known Flow",534744.411665,123487.060812,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008409","Nodes","-1731",21.000000,29.960308,"Default Known Flow Node","Known Flow",534768.286671,123278.935755,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008408","Nodes","-1730",21.000000,30.004025,"Default Known Flow Node","Known Flow",534755.036668,123274.060754,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008406","Nodes","-1729",21.000000,30.004025,"Default Known Flow Node","Known Flow",534758.411669,123261.685751,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008394","Nodes","-1717",21.000000,28.391829,"Default Known Flow Node","Known Flow",534774.536673,123078.435701,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008425","Nodes","-1749",21.000000,29.810344,"Default Known Flow Node","Known Flow",534804.661681,123481.060810,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008426","Nodes","-1750",21.000000,29.810344,"Default Known Flow Node","Known Flow",534811.786683,123481.435810,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007804","Nodes","-1462583",21.000000,29.810344,"Default Known Flow Node","Known Flow",534810.536683,123488.310812,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008400","Nodes","-1722",21.000000,28.088818,"Default Known Flow Node","Known Flow",534861.173863,123202.041098,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008393","Nodes","-1716",21.000000,26.988694,"DDS demands","Known Flow",534925.161714,123067.685698,,0.000000,,,,,-10.369999,,,,,,,-9.273039,-10.369999,,"",,,,,"D1 PROFILE",,,,,,
"94119100007968","Nodes","-1462979",21.000000,27.630237,"DDS demands","Known Flow",534776.161674,123381.060783,,0.000000,,,,,-7.790000,,,,,,,-6.965957,-7.790000,,"",,,,,"D1 PROFILE",,,,,,
"94119100008402","Nodes","-1725",21.000000,27.989452,"Default Known Flow Node","Known Flow",534897.978162,123237.273547,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008403","Nodes","-1726",21.000000,27.988427,"Default Known Flow Node","Known Flow",534896.286706,123239.935745,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008401","Nodes","-1724",21.000000,28.008554,"DDS demands","Known Flow",534903.059414,123229.276121,,0.000000,,,,,-10.239999,,,,,,,-9.156791,-10.239999,,"",,,,,"D1 PROFILE",,,,,,
"94119100008392","Nodes","-1715",21.000000,27.076485,"Default Known Flow Node","Known Flow",534898.161707,123062.935697,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007782","Nodes","-1462551",21.000000,28.774619,"Default Known Flow Node","Known Flow",534982.036730,123429.810796,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008416","Nodes","-1740",21.000000,28.686974,"Default Known Flow Node","Known Flow",534863.911697,123395.060787,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008974","Nodes","-4904614",21.000000,21.623146,"DDS demands","Known Flow",535001.042202,123300.939907,,0.000000,,,,,-8.279999,,,,,,,-7.404124,-8.279999,,"",,,,,"D1 PROFILE",,,,,,
"94119109304289","Nodes","9304289",21.000000,25.749110,"DDS demands","Known Flow",530942.660630,123634.685852,,0.000000,,,-3.469999,,-29.830000,,,,,,,-29.777456,-33.300001,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,
"94119100008945","Nodes","-4904544",21.000000,33.595804,"Default Known Flow Node","Known Flow",531381.537411,123996.308348,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008863","Nodes","-386",21.000000,30.386573,"Default Known Flow Node","Known Flow",531631.785818,123992.310949,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109304238","Nodes","9304238",21.000000,28.275657,"DDS demands","Known Flow",531920.785897,123924.435931,,0.000000,,,,,-13.520000,,,,,,,-12.089825,-13.520000,,"",,,,,"D1 PROFILE",,,,,,
"94119109304237","Nodes","9304237",21.000000,30.469404,"DDS demands","Known Flow",531628.790090,123993.323590,,0.000000,,,,,-15.500000,,,,,,,-13.860377,-15.500000,,"",,,,,"D1 PROFILE",,,,,,
"94119100008852","Nodes","-362",21.000000,27.866113,"Default Known Flow Node","Known Flow",531965.410909,123905.435926,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007849","Nodes","-1462688",21.000000,27.741109,"Default Known Flow Node","Known Flow",532047.785931,123891.310922,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119109304243","Nodes","9304243",21.000000,25.484535,"DDS demands","Known Flow",532268.535991,123611.435846,,0.000000,,,,,-21.219998,,,,,,,-18.975303,-21.219998,,"",,,,,"D1 PROFILE",,,,,,
"94119100008819","Nodes",,21.000000,25.281254,"Default Known Flow Node","Known Flow",532252.760791,123501.942770,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100007742","Nodes","-1462475",21.000000,25.237100,"Default Known Flow Node","Known Flow",532298.035999,123569.685834,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008800","Nodes","-275",21.000000,25.281254,"Default Known Flow Node","Known Flow",532219.785978,123399.185788,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008834","Nodes","-334",21.000000,26.687713,"Default Known Flow Node","Known Flow",532439.911038,123695.435869,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119100008850","Nodes","P14133985, BUTLERS GREEN ROAD CSEP, 146.13 SCMH",25.000000,27.745957,"CSEP Unmatched","Known Flow",532146.036677,123907.014651,,0.000000,,,,,,,,,-106.149997,-39.969999,,-130.663121,-146.119997,,"",,,,,,,,,"CC PROFILE","DC PROFILE",
