"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"94115800029586","Nodes","-29586",21.000000,28.145130,"Default Known Flow Node","Known Flow",514484.531152,131318.187943,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361591","Nodes","-361591",21.000000,29.127321,"Default Known Flow Node","Known Flow",514383.656125,131362.187955,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421843","Nodes","-421843",21.000000,29.122910,"Default Known Flow Node","Known Flow",514384.656125,131364.062955,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361589","Nodes","-361589",21.000000,29.069140,"DDS demands","Known Flow",514359.781118,131373.687958,,0.000000,,,,-2.349999,,,-2.101411,-2.349999,,"",,,,"D1 PROFILE",,
"94115807702004","Nodes","Five Oaks Road DG, Constant, Site ID 3183",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",514387.906126,131222.812917,,1635.000064,,,,,,,539.982541,603.860136,,"",,,,,,
"94115800361596","Nodes","-361596",21.000000,30.595109,"Default Known Flow Node","Known Flow",514396.781128,131243.562923,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421845","Nodes","-421845",21.000000,30.321459,"DDS demands","Known Flow",514400.156129,131174.312904,,0.000000,,,,-3.899999,,,-3.487449,-3.899999,,"",,,,"D1 PROFILE",,
"94115800361597","Nodes","-361597",21.000000,30.321459,"Default Known Flow Node","Known Flow",514398.281129,131167.062902,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361615","Nodes","-361615",21.000000,30.430423,"Default Known Flow Node","Known Flow",514442.281141,131263.437928,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421853","Nodes","-421853",21.000000,30.430423,"Default Known Flow Node","Known Flow",514445.406141,131270.437930,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361618","Nodes","-361618",21.000000,30.156810,"Default Known Flow Node","Known Flow",514446.156142,131149.562897,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361605","Nodes","-361605",21.000000,30.086957,"DDS demands","Known Flow",514415.781133,131166.937902,,0.000000,,,,-3.270000,,,-2.924092,-3.270000,,"",,,,"D1 PROFILE",,
"94115800361623","Nodes","-361623",21.000000,30.454396,"DDS demands","Known Flow",514455.781144,131261.437927,,0.000000,,,,-4.860000,,,-4.345898,-4.860000,,"",,,,"D1 PROFILE",,
"94115800421852","Nodes","-421852",21.000000,30.469571,"Default Known Flow Node","Known Flow",514433.645392,131235.447073,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361627","Nodes","-361627",21.000000,28.470067,"Default Known Flow Node","Known Flow",514474.261349,131356.106148,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702011","Nodes","7702011",21.000000,28.466591,"DDS demands","Known Flow",514474.656149,131354.812953,,0.000000,,,,-3.619999,,,-3.237068,-3.619999,,"",,,,"D1 PROFILE",,
"94115800421857","Nodes","-421857",21.000000,30.028397,"DDS demands","Known Flow",514475.531150,131202.312911,,0.000000,,,,-2.840000,,,-2.539578,-2.840000,,"",,,,"D1 PROFILE",,
"94115800361624","Nodes","-361624",21.000000,29.970797,"DDS demands","Known Flow",514459.281145,131211.812914,,0.000000,,,,-3.260000,,,-2.915150,-3.260000,,"",,,,"D1 PROFILE",,
"94115800027148","Nodes","-27148",21.000000,29.142015,"DDS demands","Known Flow",514410.281132,131376.937959,,0.000000,,,,-0.419999,,,-0.375571,-0.419999,,"",,,,"D1 PROFILE",,
"94115800027147","Nodes","-27147",21.000000,29.143096,"Default Known Flow Node","Known Flow",514391.406127,131360.437954,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029580","Nodes","-29580",21.000000,29.221373,"Default Known Flow Node","Known Flow",514379.656123,131326.062945,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029581","Nodes","-29581",21.000000,29.143112,"Default Known Flow Node","Known Flow",514390.281126,131358.437954,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029579","Nodes","-29579",21.000000,29.175099,"DDS demands","Known Flow",514344.281114,131330.312946,,0.000000,,,,-1.059999,,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",,
"94115800029588","Nodes","-29588",21.000000,28.140055,"DDS demands","Known Flow",514495.156155,131303.562939,,0.000000,,,,-1.830000,,,-1.636418,-1.830000,,"",,,,"D1 PROFILE",,
"94115807702264","Nodes","7702264",21.000000,29.360002,"DDS demands","Known Flow",514419.179366,131306.920842,,0.000000,,,,-1.510000,,,-1.350269,-1.510000,,"",,,,"D1 PROFILE",,
"94115807702012","Nodes","7702012",21.000000,28.487046,"DDS demands","Known Flow",514466.760747,131361.707243,,0.000000,,,,-17.499999,,,-15.648813,-17.499999,,"",,,,"D1 PROFILE",,
"94115807702263","Nodes","7702263",21.000000,30.539697,"DDS demands","Known Flow",514398.843896,131246.084084,,0.000000,,,,-2.970000,,,-2.655827,-2.970000,,"",,,,"D1 PROFILE",,
"94115800421846","Nodes","-421846",21.000000,30.459147,"Default Known Flow Node","Known Flow",514400.417471,131249.573268,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702277","Nodes","7702277",21.000000,30.056049,"DDS demands","Known Flow",514487.906153,131162.062900,,0.000000,,,,-6.469999,,,-5.785589,-6.469999,,"",,,,"D1 PROFILE",,
"94115800361634","Nodes","-361634",21.000000,30.055128,"Default Known Flow Node","Known Flow",514496.531155,131170.437903,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361633","Nodes","-361633",21.000000,30.044879,"Default Known Flow Node","Known Flow",514492.906154,131159.312900,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361595","Nodes","-361595",21.000000,30.267309,"Default Known Flow Node","Known Flow",514392.031127,131257.562926,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361601","Nodes","-361601",21.000000,30.475018,"Default Known Flow Node","Known Flow",514401.281129,131249.062924,,0.000000,,,,-1.590000,,,-1.421806,-1.590000,,"",,,,"D1 PROFILE",,
"94115800361609","Nodes","-361609",21.000000,30.476760,"Default Known Flow Node","Known Flow",514428.406137,131239.562922,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361603","Nodes","-361603",21.000000,29.302427,"Default Known Flow Node","Known Flow",514402.406130,131301.562938,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421844","Nodes","-421844",21.000000,29.266158,"Default Known Flow Node","Known Flow",514390.031126,131310.562941,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702286","Nodes","7702286",21.000000,28.936700,"DDS demands","Known Flow",514425.531136,131451.437979,,0.000000,,,,-0.029999,,,-0.026826,-0.029999,,"",,,,"D1 PROFILE",,
"94115800421856","Nodes","-421856",21.000000,28.569031,"DDS demands","Known Flow",514461.081769,131483.729128,,0.000000,,,,-12.770000,,,-11.419162,-12.770000,,"",,,,"D1 PROFILE",,
"94115800361613","Nodes","-361613",21.000000,30.469047,"Default Known Flow Node","Known Flow",514431.281138,131228.062918,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361604","Nodes","-361604",21.000000,30.399449,"DDS demands","Known Flow",514413.906133,131194.437909,,0.000000,,,,-3.089999,,,-2.763133,-3.089999,,"",,,,"D1 PROFILE",,
"94115800421855","Nodes","-421855",21.000000,30.156814,"Default Known Flow Node","Known Flow",514447.781142,131149.312897,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421854","Nodes","-421854",21.000000,30.177058,"Default Known Flow Node","Known Flow",514446.528200,131142.174660,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361621","Nodes","-361621",21.000000,30.177031,"Default Known Flow Node","Known Flow",514448.156142,131141.812895,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361632","Nodes","-361632",21.000000,30.199835,"DDS demands","Known Flow",514489.531153,131137.812894,,0.000000,,,,-4.010000,,,-3.585814,-4.010000,,"",,,,"D1 PROFILE",,
"94115800361626","Nodes","-361626",21.000000,28.557571,"Default Known Flow Node","Known Flow",514465.281147,131488.937989,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029582","Nodes","-29582",21.000000,28.531613,"DDS demands","Known Flow",514453.531144,131499.187992,,0.000000,,,,-5.070000,,,-4.533684,-5.070000,,"",,,,"D1 PROFILE",,
"94115800361629","Nodes","-361629",21.000000,28.404692,"DDS demands","Known Flow",514479.656151,131480.437987,,0.000000,,,,-4.550000,,,-4.068691,-4.550000,,"",,,,"D1 PROFILE",,
"94115800361631","Nodes","-361631",21.000000,28.387146,"Default Known Flow Node","Known Flow",514484.031152,131482.187988,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421847","Nodes","-421847",21.000000,29.006581,"Default Known Flow Node","Known Flow",514402.156130,131419.687971,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421849","Nodes","-421849",21.000000,28.900262,"Default Known Flow Node","Known Flow",514421.520164,131449.239281,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361630","Nodes","-361630",21.000000,30.001810,"DDS demands","Known Flow",514481.531151,131278.562932,,0.000000,,,,-2.329999,,,-2.083527,-2.329999,,"",,,,"D1 PROFILE",,
"94115800421859","Nodes","-421859",21.000000,30.019759,"DDS demands","Known Flow",514507.893973,131245.670991,,0.000000,,,,-2.640000,,,-2.360735,-2.640000,,"",,,,"D1 PROFILE",,
"94115800361639","Nodes","-361639",21.000000,30.101787,"DDS demands","Known Flow",514510.781159,131112.437887,,0.000000,,,,-4.389999,,,-3.925616,-4.389999,,"",,,,"D1 PROFILE",,
"94115800029590","Nodes","-29590",21.000000,28.107036,"Default Known Flow Node","Known Flow",514511.906159,131336.062948,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029594","Nodes","-29594",21.000000,27.229292,"DDS demands","Known Flow",514574.656177,131462.812982,,0.000000,-52.929999,,,-7.159999,,,-53.733551,-60.089997,,"","C1 PROFILE",,,"D1 PROFILE",,
"94115800361636","Nodes","-361636",21.000000,28.366987,"DDS demands","Known Flow",514502.406157,131466.687983,,0.000000,,,,-3.380000,,,-3.022456,-3.380000,,"",,,,"D1 PROFILE",,
"94115800421858","Nodes","-421858",21.000000,30.038741,"Default Known Flow Node","Known Flow",514502.531157,131199.687911,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421866","Nodes","-421866",21.000000,25.160544,"DDS demands","Known Flow",514695.031209,131186.062907,,0.000000,,,,-3.020000,,,-2.700538,-3.020000,,"",,,,"D1 PROFILE",,
"94115800361668","Nodes","-361668",21.000000,25.019333,"Default Known Flow Node","Known Flow",514723.406217,131217.687916,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115802287149","Nodes","-2287149",21.000000,25.334910,"Default Known Flow Node","Known Flow",514654.906198,131201.562911,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115802287151","Nodes","-2287151",21.000000,25.147940,"Default Known Flow Node","Known Flow",514692.656209,131194.437909,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800027154","Nodes","-27154",21.000000,28.345867,"DDS demands","Known Flow",514505.781158,131498.187992,,0.000000,,,,-4.800000,,,-4.292246,-4.800000,,"",,,,"D1 PROFILE",,
"94115800029593","Nodes","-29593",21.000000,29.609052,"DDS demands","Known Flow",514555.031171,131106.312885,,0.000000,,,,-4.689999,,,-4.193881,-4.689999,,"",,,,"D1 PROFILE",,
"94115800029592","Nodes","-29592",21.000000,29.663839,"Default Known Flow Node","Known Flow",514546.031169,131084.562879,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029600","Nodes","-29600",21.000000,27.250455,"Default Known Flow Node","Known Flow",514618.281188,131425.312972,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800030941","Nodes","-30941",21.000000,25.134048,"DDS demands","Known Flow",514824.156244,131416.437970,,0.000000,,,,-2.900000,,,-2.593232,-2.900000,,"",,,,"D1 PROFILE",,
"94115807702278","Nodes","7702278",21.000000,25.165986,"DDS demands","Known Flow",514875.735773,131403.579466,,0.000000,,,,0.000000,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,
"94115807702019","Nodes","7702019",21.000000,27.166777,"DDS demands","Known Flow",514977.156286,131396.062964,,0.000000,,,,-11.680000,,,-10.444465,-11.680000,,"",,,,"D1 PROFILE",,
"94115807702026","Nodes","7702026",21.000000,25.270817,"DDS demands","Known Flow",514870.406257,131422.187971,,0.000000,,,,-10.439999,,,-9.335634,-10.439999,,"",,,,"D1 PROFILE",,
"94115800361684","Nodes","-361684",21.000000,25.197679,"Default Known Flow Node","Known Flow",514877.906259,131409.562968,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702034","Nodes","7702034",21.000000,24.882578,"DDS demands","Known Flow",514744.156223,131255.562926,,0.000000,,,,-2.419999,,,-2.164007,-2.419999,,"",,,,"D1 PROFILE",,
"94115807702033","Nodes","7702033",21.000000,24.851012,"DDS demands","Known Flow",514782.281233,131311.937941,,0.000000,,,,-6.780000,,,-6.062797,-6.780000,,"",,,,"D1 PROFILE",,
"94115800361675","Nodes","-361675",21.000000,24.820942,"Default Known Flow Node","Known Flow",514771.281230,131313.687942,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702030","Nodes","7702030",21.000000,25.056216,"DDS demands","Known Flow",514681.406206,131375.812959,,0.000000,,,,-20.930000,,,-18.715980,-20.930000,,"",,,,"D1 PROFILE",,
"94115800421870","Nodes","-421870",21.000000,24.897808,"Default Known Flow Node","Known Flow",514723.156217,131349.812952,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702028","Nodes","7702028",21.000000,24.978814,"DDS demands","Known Flow",514759.406227,131399.937965,,0.000000,,,,-4.750000,,,-4.247535,-4.750000,,"",,,,"D1 PROFILE",,
"94115800361669","Nodes","-361669",21.000000,24.978814,"Default Known Flow Node","Known Flow",514724.906217,131415.312969,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702279","Nodes","7702279",21.000000,24.795158,"DDS demands","Known Flow",514834.156247,131323.812944,,0.000000,,,,-2.970000,,,-2.655827,-2.970000,,"",,,,"D1 PROFILE",,
"94115800361681","Nodes","-361681",21.000000,24.795158,"Default Known Flow Node","Known Flow",514853.906253,131348.812951,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361637","Nodes","-361637",21.000000,30.033201,"Default Known Flow Node","Known Flow",514507.281158,131203.562912,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361641","Nodes","-361641",21.000000,29.933840,"Default Known Flow Node","Known Flow",514520.151991,131127.239236,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702276","Nodes","7702276",21.000000,29.938128,"Default Known Flow Node","Known Flow",514519.781162,131127.312891,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361646","Nodes","-361646",21.000000,27.965927,"DDS demands","Known Flow",514546.406169,131182.562906,,0.000000,,,,-5.260000,,,-4.703586,-5.260000,,"",,,,"D1 PROFILE",,
"94115800361647","Nodes","-361647",21.000000,28.130654,"DDS demands","Known Flow",514589.656181,131183.437906,,0.000000,,,,-3.629999,,,-3.246011,-3.629999,,"",,,,"D1 PROFILE",,
"94115800361652","Nodes","-361652",21.000000,27.070405,"Default Known Flow Node","Known Flow",514611.031186,131407.562967,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361651","Nodes","-361651",21.000000,27.070405,"Default Known Flow Node","Known Flow",514603.656184,131386.562962,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361655","Nodes","-361655",21.000000,25.215884,"Default Known Flow Node","Known Flow",514629.781192,131293.062936,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421864","Nodes","-421864",21.000000,25.288049,"Default Known Flow Node","Known Flow",514663.406201,131270.812930,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361656","Nodes","-361656",21.000000,25.118627,"Default Known Flow Node","Known Flow",514646.031196,131336.187948,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361654","Nodes","-361654",21.000000,25.031024,"Default Known Flow Node","Known Flow",514623.656190,131341.687949,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421871","Nodes","-421871",21.000000,24.961009,"Default Known Flow Node","Known Flow",514733.141537,131262.414323,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361664","Nodes","-361664",21.000000,24.929854,"DDS demands","Known Flow",514716.281215,131224.937918,,0.000000,,,,-3.289999,,,-2.941976,-3.289999,,"",,,,"D1 PROFILE",,
"94115800361673","Nodes","-361673",21.000000,25.121394,"Default Known Flow Node","Known Flow",514743.031222,131420.687971,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800260562","Nodes","-260562",21.000000,25.113861,"Default Known Flow Node","Known Flow",514725.796373,131424.081531,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361671","Nodes","-361671",21.000000,24.892833,"Default Known Flow Node","Known Flow",514731.906219,131354.312953,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702025","Nodes","7702025",21.000000,24.910607,"DDS demands","Known Flow",514860.781254,131343.062950,,0.000000,,,,-8.569999,,,-7.663447,-8.569999,,"",,,,"D1 PROFILE",,
"94115800421881","Nodes","-421881",21.000000,28.305684,"Default Known Flow Node","Known Flow",514925.935863,131280.820918,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361685","Nodes","-361685",21.000000,28.202130,"DDS demands","Known Flow",514892.281263,131265.687929,,0.000000,,,,-4.960000,,,-4.435321,-4.960000,,"",,,,"D1 PROFILE",,
"94115807702021","Nodes","7702021",21.000000,27.448239,"DDS demands","Known Flow",514938.388355,131327.634062,,0.000000,,,,-9.029999,,,-8.074787,-9.029999,,"",,,,"D1 PROFILE",,
"94115800421883","Nodes","421883",21.000000,27.437772,"Default Known Flow Node","Known Flow",514941.484164,131315.833519,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361696","Nodes","-361696",21.000000,27.376237,"DDS demands","Known Flow",514964.906283,131269.312930,,0.000000,,,,-4.060000,,,-3.630524,-4.060000,,"",,,,"D1 PROFILE",,
"94115800361648","Nodes","-361648",21.000000,27.514260,"DDS demands","Known Flow",514596.156182,131273.812931,,0.000000,,,,-4.880000,,,-4.363783,-4.880000,,"",,,,"D1 PROFILE",,
"94115800361645","Nodes","-361645",21.000000,29.670684,"Default Known Flow Node","Known Flow",514543.031168,131123.562890,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702013","Nodes","7702013",21.000000,26.795288,"DDS demands","Known Flow",514661.276704,131496.024376,,0.000000,0.000000,,,-10.229999,,,-9.147848,-10.229999,,"","C1 PROFILE",,,"D1 PROFILE",,
"94115800029598","Nodes","-29598",21.000000,29.312442,"Default Known Flow Node","Known Flow",514612.281187,131072.437876,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029597","Nodes","-29597",21.000000,29.297851,"DDS demands","Known Flow",514606.781185,131056.937872,,0.000000,,,,-3.559999,,,-3.183415,-3.559999,,"",,,,"D1 PROFILE",,
"94115800029655","Nodes","-29655",21.000000,29.312643,"Default Known Flow Node","Known Flow",514613.642495,131074.322765,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800029656","Nodes","-29656",21.000000,29.397548,"Default Known Flow Node","Known Flow",514632.531192,131078.062878,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702248","Nodes","7702248",21.000000,24.284354,"DDS demands","Known Flow",514803.031239,131242.312922,,0.000000,,,,-11.629999,,,-10.399753,-11.629999,,"",,,,"D1 PROFILE",,
"94115800421880","Nodes","-421880",21.000000,23.484160,"Default Known Flow Node","Known Flow",514920.781271,131198.687910,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361677","Nodes","-361677",21.000000,24.261879,"Default Known Flow Node","Known Flow",514795.281237,131235.812920,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702249","Nodes","7702249",21.000000,23.396603,"DDS demands","Known Flow",514913.531269,131186.312907,,0.000000,,,,-16.309999,,,-14.584693,-16.309999,,"",,,,"D1 PROFILE",,
"94115800421879","Nodes","-421879",21.000000,23.313261,"Default Known Flow Node","Known Flow",514913.281269,131170.062903,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702022","Nodes","7702022",21.000000,22.954501,"DDS demands","Known Flow",514832.406247,131147.187896,,0.000000,,,,-8.339999,,,-7.457777,-8.339999,,"",,,,"D1 PROFILE",,
"94115800421875","Nodes","-421875",21.000000,22.952533,"Default Known Flow Node","Known Flow",514831.757094,131146.492375,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800421876","Nodes","-421876",21.000000,23.282151,"Default Known Flow Node","Known Flow",514836.406248,131177.562905,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702029","Nodes","7702029",21.000000,25.113469,"DDS demands","Known Flow",514724.906217,131424.312972,,0.000000,,,,-10.770000,,,-9.630727,-10.770000,,"",,,,"D1 PROFILE",,
"94115807702027","Nodes","7702027",21.000000,25.136672,"DDS demands","Known Flow",514776.281231,131426.812972,,0.000000,,,,-10.479999,,,-9.371402,-10.479999,,"",,,,"D1 PROFILE",,
"94115807702275","Nodes","7702275",21.000000,29.236371,"DDS demands","Known Flow",514592.531181,131140.312894,,0.000000,,,,-9.109999,,,-8.146324,-9.109999,,"",,,,"D1 PROFILE",,
"94115800267724","Nodes","-267724",21.000000,29.225734,"Default Known Flow Node","Known Flow",514592.406181,131141.937895,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702024","Nodes","7702024",21.000000,24.434603,"DDS demands","Known Flow",514810.406241,131266.437929,,0.000000,,,,-8.669999,,,-7.752868,-8.669999,,"",,,,"D1 PROFILE",,
"94115807702031","Nodes","7702031",21.000000,24.892730,"DDS demands","Known Flow",514727.686655,131352.142891,,0.000000,,,,-4.330000,,,-3.871963,-4.330000,,"",,,,"D1 PROFILE",,
"94115807702032","Nodes","7702032",21.000000,24.816360,"DDS demands","Known Flow",514801.406238,131342.937950,,0.000000,,,,-6.340000,,,-5.669341,-6.340000,,"",,,,"D1 PROFILE",,
"94115800361640","Nodes","-361640",21.000000,30.011365,"Default Known Flow Node","Known Flow",514515.781161,131182.437906,,0.000000,,,,-3.599999,,,-3.219184,-3.599999,,"",,,,"D1 PROFILE",,
"94115800421861","Nodes","-421861",21.000000,29.420362,"Default Known Flow Node","Known Flow",514578.406178,131129.437892,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702274","Nodes","7702274",21.000000,27.206188,"DDS demands","Known Flow",514599.031183,131223.687917,,0.000000,,,,-2.259999,,,-2.020932,-2.259999,,"",,,,"D1 PROFILE",,
"94115800361650","Nodes","-361650",21.000000,27.512020,"Default Known Flow Node","Known Flow",514600.781184,131278.562932,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115800361653","Nodes","-361653",21.000000,27.503156,"DDS demands","Known Flow",514613.906187,131256.812926,,0.000000,,,,-2.200000,,,-1.967279,-2.200000,,"",,,,"D1 PROFILE",,
"94115800361649","Nodes","-361649",21.000000,26.865024,"DDS demands","Known Flow",514598.281183,131422.687971,,0.000000,,,,-13.820000,,,-12.358091,-13.820000,,"",,,,"D1 PROFILE",,
"94115800361657","Nodes","-361657",21.000000,25.135688,"Default Known Flow Node","Known Flow",514653.906198,131330.812946,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"94115807702023","Nodes","7702023",21.000000,23.539210,"DDS demands","Known Flow",514850.030005,131201.712849,,0.000000,,,,-8.369999,,,-7.484603,-8.369999,,"",,,,"D1 PROFILE",,
"94115800361678","Nodes","-361678",21.000000,22.925504,"DDS demands","Known Flow",514833.781247,131138.312894,,0.000000,,,,-3.819999,,,-3.415912,-3.819999,,"",,,,"D1 PROFILE",,
"94115800361688","Nodes","-361688",21.000000,22.827685,"DDS demands","Known Flow",514914.656269,131147.687897,,0.000000,,,,-5.850000,,,-5.231174,-5.850000,,"",,,,"D1 PROFILE",,
