"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"94116800036399","Nodes","-36399",21.000000,24.504782,"Default Known Flow Node","Known Flow",506959.654104,104257.305579,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102030","Nodes","8102030",21.000000,24.157885,"DDS demands","Known Flow",506669.826831,104062.055907,,0.000000,,,,-17.110001,,,,,-15.300069,-17.110001,,"",,,,"D1 PROFILE",,,,
"94116800035851","Nodes","-35851",21.000000,24.813859,"Default Known Flow Node","Known Flow",506671.528724,104014.809912,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102031","Nodes","8102031",21.000000,23.788955,"DDS demands","Known Flow",506702.529034,104071.680529,,0.000000,,,,-4.889999,,,,,-4.372725,-4.889999,,"",,,,"D1 PROFILE",,,,
"94116800035849","Nodes","-35849",21.000000,24.119198,"Default Known Flow Node","Known Flow",506669.779026,104068.055528,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035855","Nodes","-35855",21.000000,23.123837,"Default Known Flow Node","Known Flow",506699.654748,104004.192827,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102032","Nodes","8102032",21.000000,23.034038,"DDS demands","Known Flow",506701.659360,104032.680405,,0.000000,,,,-15.880000,,,,,-14.200180,-15.880000,,"",,,,"D1 PROFILE",,,,
"94116800035857","Nodes","-35857",21.000000,23.823586,"Default Known Flow Node","Known Flow",506705.404035,104190.555561,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035859","Nodes","-35859",21.000000,21.864647,"Default Known Flow Node","Known Flow",506728.529042,104475.180639,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102026","Nodes","8102026",21.000000,22.071148,"DDS demands","Known Flow",506728.654042,104468.680637,,0.000000,,-6.000000,,-24.830000,,,,,-27.568739,-30.830001,,"",,"C2 PROFILE",,"D1 PROFILE",,,,
"94116808102025","Nodes","8102025",21.000000,22.225722,"DDS demands","Known Flow",506728.997042,104451.426632,,0.000000,,-21.430001,,-28.430001,,,,,-44.585706,-49.860004,,"",,"C2 PROFILE",,"D1 PROFILE",,,,
"94116800035862","Nodes","-35862",21.000000,22.233810,"Default Known Flow Node","Known Flow",506729.029042,104447.180631,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102037","Nodes","8102037",21.000000,23.727837,"DDS demands","Known Flow",506756.154049,104247.055577,,0.000000,,,,-2.480000,,,,,-2.217660,-2.480000,,"",,,,"D1 PROFILE",,,,
"94116808102038","Nodes","8102038",21.000000,23.542800,"DDS demands","Known Flow",506811.779064,104300.430591,,0.000000,,,,-7.539999,,,,,-6.742402,-7.539999,,"",,,,"D1 PROFILE",,,,
"94116800035882","Nodes","-35882",21.000000,22.748713,"DDS demands","Known Flow",506771.779053,104372.055611,,0.000000,,,,-1.460000,,,,,-1.305558,-1.460000,,"",,,,"D1 PROFILE",,,,
"94116808102039","Nodes","8102039",21.000000,23.525277,"DDS demands","Known Flow",506806.779063,104323.305597,,0.000000,-11.810000,,,-21.420000,,,,,-29.714862,-33.230002,,"","C1 PROFILE",,,"D1 PROFILE",,,,
"94116800035897","Nodes","-35897",21.000000,22.748056,"DDS demands","Known Flow",506840.779072,104395.055617,,0.000000,,,,-1.080000,,,,,-0.965755,-1.080000,,"",,,,"D1 PROFILE",,,,
"94116800036377","Nodes","-36377",21.000000,22.822984,"Default Known Flow Node","Known Flow",506801.529061,104024.055516,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102287","Nodes","8102287",21.000000,22.816659,"DDS demands","Known Flow",506806.779773,104024.131339,,0.000000,,,,-5.169999,,,,,-4.623106,-5.169999,,"",,,,"D1 PROFILE",,,,
"94116800036378","Nodes","-36378",21.000000,22.446504,"Default Known Flow Node","Known Flow",506806.029063,104191.305561,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036380","Nodes","-36380",21.000000,22.451339,"Default Known Flow Node","Known Flow",506806.779063,104202.305564,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102033","Nodes","8102033",21.000000,22.760068,"DDS demands","Known Flow",506910.531365,104028.895113,,0.000000,,,,-8.489999,,,,,-7.591909,-8.489999,,"",,,,"D1 PROFILE",,,,
"94116808102288","Nodes","8102288",21.000000,22.465225,"DDS demands","Known Flow",506808.654063,104136.055546,,0.000000,,,,-20.700001,,,,,-18.510311,-20.700001,,"",,,,"D1 PROFILE",,,,
"94116800036382","Nodes","-36382",21.000000,22.480745,"Default Known Flow Node","Known Flow",506809.415721,104171.430305,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036375","Nodes","-36375",21.000000,22.436994,"Default Known Flow Node","Known Flow",506762.654051,104178.805558,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102035","Nodes","8102035",21.000000,22.624281,"DDS demands","Known Flow",506903.529089,104184.430560,,0.000000,,,,-21.069999,,,,,-18.841169,-21.069999,,"",,,,"D1 PROFILE",,,,
"94116808102040","Nodes","8102040",21.000000,23.883520,"DDS demands","Known Flow",506867.037325,104390.301417,,0.000000,,,-6.740000,-40.310002,,,,,-42.072953,-47.050000,,"",,,"C4 PROFILE","D1 PROFILE",,,,
"94116800036387","Nodes","-36387",21.000000,23.907305,"Default Known Flow Node","Known Flow",506874.404081,104407.055620,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036388","Nodes","-36388",21.000000,23.907305,"Default Known Flow Node","Known Flow",506877.904082,104420.930624,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102034","Nodes","8102034",21.000000,22.750583,"DDS demands","Known Flow",506901.029088,104045.055522,,0.000000,,,,-13.539999,,,,,-12.107709,-13.539999,,"",,,,"D1 PROFILE",,,,
"94116800036393","Nodes","-36393",21.000000,22.749993,"Default Known Flow Node","Known Flow",506901.404089,104051.555523,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036397","Nodes","-36397",21.000000,22.757771,"Default Known Flow Node","Known Flow",506940.279099,104030.805518,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036398","Nodes","-36398",21.000000,24.472093,"Default Known Flow Node","Known Flow",506959.029104,104306.930593,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102043","Nodes","8102043",21.000000,24.434019,"DDS demands","Known Flow",506964.654106,104352.430605,,0.000000,,,,-5.810000,,,,,-5.195405,-5.810000,,"",,,,"D1 PROFILE",,,,
"94116808102042","Nodes","8102042",21.000000,24.828633,"DDS demands","Known Flow",506969.404107,104467.305637,,0.000000,,,,-6.639999,,,,,-5.937606,-6.639999,,"",,,,"D1 PROFILE",,,,
"94116800036406","Nodes","-36406",21.000000,24.862991,"Default Known Flow Node","Known Flow",506982.029110,104443.930630,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036408","Nodes","-36408",21.000000,24.803542,"DDS demands","Known Flow",506989.279112,104424.680625,,0.000000,,,,-6.809999,,,,,-6.089623,-6.809999,,"",,,,"D1 PROFILE",,,,
"94116800036407","Nodes","-36407",21.000000,25.077779,"DDS demands","Known Flow",506983.029111,104409.305621,,0.000000,,,,-2.369999,,,,,-2.119296,-2.369999,,"",,,,"D1 PROFILE",,,,
"94116808102044","Nodes","8102044",21.000000,25.078665,"DDS demands","Known Flow",507049.654129,104436.180628,,0.000000,,,,-10.640000,,,,,-9.514479,-10.640000,,"",,,,"D1 PROFILE",,,,
"94116800036412","Nodes","-36412",21.000000,24.492649,"DDS demands","Known Flow",507014.779119,104255.680579,,0.000000,,,,-3.930000,,,,,-3.514276,-3.930000,,"",,,,"D1 PROFILE",,,,
"94116800034996","Nodes","-34996",21.000000,29.083770,"Default Known Flow Node","Known Flow",507304.779198,104388.055615,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034997","Nodes","-34997",21.000000,29.083770,"Default Known Flow Node","Known Flow",507313.529201,104390.055616,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035000","Nodes","-35000",21.000000,28.333686,"Default Known Flow Node","Known Flow",507323.779203,104190.930561,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035001","Nodes","-35001",21.000000,28.290349,"Default Known Flow Node","Known Flow",507328.029205,104233.055573,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034968","Nodes","-34968",21.000000,24.767047,"Default Known Flow Node","Known Flow",507014.030494,104346.180660,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034971","Nodes","-34971",21.000000,25.113272,"Default Known Flow Node","Known Flow",507048.029128,104455.805633,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034973","Nodes","-34973",21.000000,25.084186,"Default Known Flow Node","Known Flow",507053.529130,104437.680629,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034979","Nodes","-34979",21.000000,25.113272,"DDS demands","Known Flow",507084.029138,104467.055636,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036422","Nodes","-36422",21.000000,25.083683,"DDS demands","Known Flow",507090.029140,104452.930633,,0.000000,,,,-2.409999,,,,,-2.155065,-2.409999,,"",,,,"D1 PROFILE",,,,
"94116800034974","Nodes","-34974",21.000000,25.025505,"Default Known Flow Node","Known Flow",507058.654131,104348.930604,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034975","Nodes","-34975",21.000000,24.113097,"DDS demands","Known Flow",507059.779132,104236.555574,,0.000000,,,,-13.189999,,,,,-11.794733,-13.189999,,"",,,,"D1 PROFILE",,,,
"94116808102210","Nodes","8102210",21.000000,25.077555,"DDS demands","Known Flow",507065.529133,104349.305604,,0.000000,,,,-31.450001,,,,,-28.123154,-31.450001,,"",,,,"D1 PROFILE",,,,
"94116808102317","Nodes","8102317",21.000000,26.695205,"DDS demands","Known Flow",507188.257894,104468.682460,,0.000000,,,,-3.739999,,,,,-3.344374,-3.739999,,"",,,,"D1 PROFILE",,,,
"94116808102212","Nodes","8102212",21.000000,26.445917,"DDS demands","Known Flow",507128.779150,104472.305638,,0.000000,,,,-27.579999,,,,,-24.662529,-27.579999,,"",,,,"D1 PROFILE",,,,
"94116800034991","Nodes","-34991",21.000000,26.420218,"Default Known Flow Node","Known Flow",507195.779169,104337.930601,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034990","Nodes","-34990",21.000000,26.463693,"Default Known Flow Node","Known Flow",507193.029168,104237.305574,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034992","Nodes","-34992",21.000000,26.705516,"Default Known Flow Node","Known Flow",507199.904170,104445.180631,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102211","Nodes","8102211",21.000000,26.807972,"DDS demands","Known Flow",507234.154179,104364.930609,,0.000000,,,,-13.999999,,,,,-12.519050,-13.999999,,"",,,,"D1 PROFILE",,,,
"94116808102209","Nodes","8102209",21.000000,26.907846,"DDS demands","Known Flow",507237.141092,104319.030908,,0.000000,,,,-49.470002,,,,,-44.236960,-49.470002,,"",,,,"D1 PROFILE",,,,
"94116800034995","Nodes","-34995",21.000000,27.124091,"Default Known Flow Node","Known Flow",507244.404182,104315.180595,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035002","Nodes","-35002",21.000000,29.083770,"Default Known Flow Node","Known Flow",507335.404207,104394.805617,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034999","Nodes","-34999",21.000000,29.127048,"Default Known Flow Node","Known Flow",507321.276242,104319.097641,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800041382","Nodes","-41382",21.000000,28.386090,"Default Known Flow Node","Known Flow",507295.793473,104315.508816,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800041383","Nodes","-41383",21.000000,28.371172,"DDS demands","Known Flow",507317.029202,104300.680591,,0.000000,,,,-6.040000,,,,,-5.401076,-6.040000,,"",,,,"D1 PROFILE",,,,
"94116800035003","Nodes","-35003",21.000000,28.253919,"DDS demands","Known Flow",507367.154215,104254.430579,,0.000000,,,,-16.149999,,,,,-14.441618,-16.149999,,"",,,,"D1 PROFILE",,,,
"94116800035004","Nodes","-35004",21.000000,30.666552,"Default Known Flow Node","Known Flow",507424.654231,104309.180594,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102208","Nodes","8102208",21.000000,30.805892,"DDS demands","Known Flow",507381.152235,104317.418347,,0.000000,,,-6.329999,-13.460000,,0.000000,,,-17.696573,-19.790001,,"",,,"C4 PROFILE","D1 PROFILE",,"I2 PROFILE",,
"94116808102008","Nodes","Weavers Ring DG, Site ID3205",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",507387.154221,104304.430592,,1279.999934,,,,,,,,,268.460477,300.218183,,"",,,,,,,,
"94116800034998","Nodes","-34998",21.000000,28.371172,"Default Known Flow Node","Known Flow",507318.029202,104309.055594,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035009","Nodes","-35009",21.000000,30.161591,"Default Known Flow Node","Known Flow",507751.529320,104370.180610,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035007","Nodes","-35007",21.000000,30.085617,"Default Known Flow Node","Known Flow",507592.654277,104304.555592,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035005","Nodes","-35005",21.000000,30.359323,"Default Known Flow Node","Known Flow",507506.404253,104301.305591,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035006","Nodes","-35006",21.000000,30.086283,"Default Known Flow Node","Known Flow",507590.279276,104301.055591,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035008","Nodes","-35008",21.000000,28.634940,"DDS demands","Known Flow",507671.029298,104251.555578,,0.000000,,-54.229999,,,,,,,-48.493435,-54.229999,,"",,"C2 PROFILE",,,,,,
"94116800035827","Nodes","-35827",21.000000,20.693776,"Default Known Flow Node","Known Flow",506606.154008,104657.680688,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035828","Nodes","-35828",21.000000,20.693776,"Default Known Flow Node","Known Flow",506614.029010,104637.555683,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035853","Nodes","-35853",21.000000,20.917775,"Default Known Flow Node","Known Flow",506678.029028,104673.055693,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035847","Nodes","-35847",21.000000,20.873891,"Default Known Flow Node","Known Flow",506669.654025,104698.180699,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035817","Nodes","-35817",21.000000,20.704198,"Default Known Flow Node","Known Flow",506555.528994,104756.055715,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035818","Nodes","-35818",21.000000,20.704134,"Default Known Flow Node","Known Flow",506557.653995,104767.055718,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035816","Nodes","-35816",21.000000,20.704198,"Default Known Flow Node","Known Flow",506536.403989,104763.430717,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035815","Nodes","-35815",21.000000,20.660030,"DDS demands","Known Flow",506523.903986,104780.555722,,0.000000,,,,-1.179999,,,,,-1.055177,-1.179999,,"",,,,"D1 PROFILE",,,,
"94116808102012","Nodes","8102012",21.000000,20.704241,"DDS demands","Known Flow",506562.278996,104752.805714,,0.000000,,,,-23.489999,,,,,-21.005178,-23.489999,,"",,,,"D1 PROFILE",,,,
"94116800035820","Nodes","-35820",21.000000,20.695504,"Default Known Flow Node","Known Flow",506576.080246,104693.027830,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035821","Nodes","-35821",21.000000,20.694080,"Default Known Flow Node","Known Flow",506580.749785,104680.669655,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102011","Nodes","8102011",21.000000,20.686500,"DDS demands","Known Flow",506600.904007,104632.555682,,0.000000,,,,-15.319999,,,,,-13.699417,-15.319999,,"",,,,"D1 PROFILE",,,,
"94116800035823","Nodes","-35823",21.000000,20.768554,"Default Known Flow Node","Known Flow",506592.279004,104748.555713,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035824","Nodes","-35824",21.000000,20.768554,"Default Known Flow Node","Known Flow",506599.654006,104784.055723,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035822","Nodes","-35822",21.000000,20.686500,"Default Known Flow Node","Known Flow",506590.404004,104628.430680,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035830","Nodes","-35830",21.000000,20.804622,"Default Known Flow Node","Known Flow",506623.029013,104635.430682,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035845","Nodes","-35845",21.000000,20.855603,"Default Known Flow Node","Known Flow",506666.654025,104661.305689,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035839","Nodes","-35839",21.000000,20.895586,"Default Known Flow Node","Known Flow",506650.404020,104735.055709,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102013","Nodes","8102013",21.000000,20.934282,"DDS demands","Known Flow",506652.279021,104744.680712,,0.000000,,,,-9.699999,,,,,-8.673912,-9.699999,,"",,,,"D1 PROFILE",,,,
"94116800035843","Nodes","-35843",21.000000,20.873891,"Default Known Flow Node","Known Flow",506660.029023,104695.430699,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035844","Nodes","-35844",21.000000,20.871232,"Default Known Flow Node","Known Flow",506660.654023,104690.430697,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035835","Nodes","-35835",21.000000,20.871232,"Default Known Flow Node","Known Flow",506644.904019,104686.055696,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035846","Nodes","-35846",21.000000,20.873891,"Default Known Flow Node","Known Flow",506668.279025,104703.305701,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102018","Nodes","8102018",21.000000,21.470084,"DDS demands","Known Flow",506734.654043,104862.305744,,0.000000,,,,-7.159999,,,,,-6.402599,-7.159999,,"",,,,"D1 PROFILE",,,,
"94116808102017","Nodes","8102017",21.000000,21.470228,"DDS demands","Known Flow",506744.405399,104862.908872,,0.000000,,,,-10.600000,,,,,-9.478710,-10.600000,,"",,,,"D1 PROFILE",,,,
"94116808102019","Nodes","8102019",21.000000,21.518508,"DDS demands","Known Flow",506737.806440,104700.804585,,0.000000,,,-2.580000,-12.740000,,,,,-13.699418,-15.320000,,"",,,"C4 PROFILE","D1 PROFILE",,,,
"94116808102020","Nodes","8102020",21.000000,29.243884,"DDS demands","Known Flow",506860.778436,104714.938992,,0.000000,,,,-30.200001,,,,,-27.005381,-30.200001,,"",,,,"D1 PROFILE",,,,
"94116800035868","Nodes","-35868",21.000000,21.507015,"Default Known Flow Node","Known Flow",506738.167747,104709.680145,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035886","Nodes","-35886",21.000000,21.482876,"Default Known Flow Node","Known Flow",506793.154059,104714.680704,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035869","Nodes","-35869",21.000000,21.479832,"Default Known Flow Node","Known Flow",506739.529045,104744.180712,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035872","Nodes","-35872",21.000000,21.485832,"Default Known Flow Node","Known Flow",506742.052753,104964.679220,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035873","Nodes","-35873",21.000000,21.482536,"Default Known Flow Node","Known Flow",506742.904045,104977.680775,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102269","Nodes","8102269",21.000000,21.486038,"DDS demands","Known Flow",506745.404046,104975.805775,,0.000000,,,,-11.000000,,,,,-9.836397,-11.000000,,"",,,,"D1 PROFILE",,,,
"94116808102016","Nodes","8102016",0.000000,21.484332,"DDS demands","Known Flow",506791.937059,104864.523745,,0.000000,,,,-12.969999,,,,,-11.598006,-12.969999,,"",,,,"D1 PROFILE",,,,
"94116808102270","Nodes","8102270",21.000000,21.807790,"DDS demands","Known Flow",506807.154063,104976.680775,,0.000000,,,,-4.730000,,,,,-4.229650,-4.730000,,"",,,,"D1 PROFILE",,,,
"94116800035887","Nodes","-35887",21.000000,21.490371,"Default Known Flow Node","Known Flow",506796.090544,104865.520904,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102015","Nodes","8102015",0.000000,21.472250,"DDS demands","Known Flow",506806.024063,104846.826740,,0.000000,,,,-19.139998,,,,,-17.115329,-19.139998,,"",,,,"D1 PROFILE",,,,
"94116808102311","Nodes","8102311",21.000000,21.994235,"DDS demands","Known Flow",506967.178106,104920.474760,,0.000000,,,,-6.429999,,,,,-5.749820,-6.429999,,"",,,,"D1 PROFILE",,,,
"94116808102021","Nodes","8102021",21.000000,29.364135,"DDS demands","Known Flow",506971.654108,104723.305706,,0.000000,,,,-5.169999,,,,,-4.623106,-5.169999,,"",,,,"D1 PROFILE",,,,
"94116808102024","Nodes","8102024",0.000000,27.557318,"DDS demands","Known Flow",506875.168081,104578.297667,,0.000000,,,,-29.169999,,,,,-26.084336,-29.169999,,"",,,,"D1 PROFILE",,,,
"94116800035904","Nodes","-35904",21.000000,28.217225,"Default Known Flow Node","Known Flow",506910.393091,104589.098670,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035900","Nodes","-35900",21.000000,23.279605,"Default Known Flow Node","Known Flow",506883.585300,104984.479085,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035902","Nodes","-35902",21.000000,23.211283,"Default Known Flow Node","Known Flow",506885.833760,104952.520244,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035903","Nodes","-35903",21.000000,21.595904,"Default Known Flow Node","Known Flow",506889.756085,104836.598737,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800035901","Nodes","-35901",21.000000,21.595904,"Default Known Flow Node","Known Flow",506885.779084,104886.430751,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102023","Nodes","8102023",21.000000,29.682074,"DDS demands","Known Flow",506995.648685,104614.685154,,0.000000,,,,-11.810000,,,,,-10.560714,-11.810000,,"",,,,"D1 PROFILE",,,,
"94116800035908","Nodes","-35908",21.000000,28.173889,"Default Known Flow Node","Known Flow",506920.279094,104543.430657,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102014","Nodes","8102014",21.000000,21.733896,"DDS demands","Known Flow",506968.727874,104851.186780,,0.000000,,,,-13.550000,,,,,-12.116652,-13.550000,,"",,,,"D1 PROFILE",,,,
"94116808102022","Nodes","8102022",21.000000,29.328714,"DDS demands","Known Flow",506977.654109,104736.430710,,0.000000,,,,-13.270000,,,,,-11.866272,-13.270000,,"",,,,"D1 PROFILE",,,,
"94116800036403","Nodes","-36403",21.000000,29.400636,"Default Known Flow Node","Known Flow",506972.529108,104713.555704,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102041","Nodes","8102041",21.000000,24.830289,"DDS demands","Known Flow",506967.897079,104502.942798,,0.000000,,,,-13.029999,,,,,-11.651658,-13.029999,,"",,,,"D1 PROFILE",,,,
"94116808102309","Nodes","8102309",21.000000,22.872794,"Default Known Flow Node","Known Flow",506961.375269,104986.439437,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034988","Nodes","-34988",21.000000,26.654791,"Default Known Flow Node","Known Flow",507184.404166,104478.180640,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800034987","Nodes","-34987",21.000000,28.168168,"Default Known Flow Node","Known Flow",507179.404164,104567.305664,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036411","Nodes","-36411",21.000000,29.227678,"DDS demands","Known Flow",507001.904116,104713.055703,,0.000000,,,,-5.070000,,,,,-4.533684,-5.070000,,"",,,,"D1 PROFILE",,,,
"94116808102219","Nodes","8102219",21.000000,26.853764,"DDS demands","Known Flow",507051.404129,104836.430737,,0.000000,,,,-12.550000,,,,,-11.222435,-12.550000,,"",,,,"D1 PROFILE",,,,
"94116800035755","Nodes","-35755",21.000000,29.373926,"Default Known Flow Node","Known Flow",507122.279149,104635.305682,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102221","Nodes","8102221,''P07115146'',''DARLINGTON CLOSE'', 7.75",22.999998,26.898199,"CSEP Unmatched","Known Flow",507238.654180,104217.055568,,0.000000,,,,,-7.750000,,,,-6.930188,-7.750000,,"",,,,,"DC PROFILE",,,
"94116800036414","Nodes","-36414",21.000000,25.924294,"Default Known Flow Node","Known Flow",507042.279127,104892.180752,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800036409","Nodes","-36409",21.000000,25.924294,"Default Known Flow Node","Known Flow",506995.654114,104890.555752,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800037128","Nodes","-37128",21.000000,24.118865,"Default Known Flow Node","Known Flow",507141.387877,104940.278336,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102276","Nodes","8102276",21.000000,24.949079,"DDS demands","Known Flow",507158.154158,104851.555741,,0.000000,,,,-10.529999,,,,,-9.416113,-10.529999,,"",,,,"D1 PROFILE",,,,
"94116800037132","Nodes","-37132",21.000000,24.949079,"Default Known Flow Node","Known Flow",507182.154165,104853.305742,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800037144","Nodes","-37144",21.000000,25.108260,"Default Known Flow Node","Known Flow",507246.529182,104825.430734,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116800037145","Nodes","-37145",21.000000,24.671437,"DDS demands","Known Flow",507257.029185,104738.930710,,0.000000,,,,-8.020000,,,,,-7.171628,-8.020000,,"",,,,"D1 PROFILE",,,,
"94116800034967","Nodes","-34967",21.000000,25.465018,"Default Known Flow Node","Known Flow",507003.906489,104522.056733,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94116808102283","Nodes","8102283",21.000000,25.236533,"DDS demands","Known Flow",507016.800732,104504.893058,,0.000000,,,,-5.909999,,,,,-5.284827,-5.909999,,"",,,,"D1 PROFILE",,,,
