"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"94117408201097","Nodes","8201097","21.000000","25.101510","DDS demands","Known Flow","497750.067546","121542.940894","","0.000000","","","","","-1.789999","","","","","","","-1.600649","-1.789999","","","","","","","D1 PROFILE","","","","","",""
"94117400347983","Nodes",".","21.000000","25.095066","DDS demands","Known Flow","497743.060596","121544.458283","","0.000000","","","","","-3.579999","","","","","","","-3.201299","-3.579999","","","","","","","D1 PROFILE","","","","","",""
"94117400347988","Nodes",".","21.000000","28.044778","Default Known Flow Node","Known Flow","497764.399711","121671.597086","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400347989","Nodes",".","21.000000","25.180499","DDS demands","Known Flow","497767.959603","121539.066282","","0.000000","","","","","-8.050000","","","","","","","-7.198454","-8.050000","","","","","","","D1 PROFILE","","","","","",""
"94117408201096","Nodes","8201096","21.000000","25.521677","DDS demands","Known Flow","497822.188618","121524.481278","","0.000000","","-11.680000","","","-2.990000","","","","","","","-13.118176","-14.670000","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"94117408201035","Nodes","8201035","21.000000","27.200184","DDS demands","Known Flow","497962.501999","121565.956955","","0.000000","","","","","0.000000","","","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","","","",""
"94117408201028","Nodes","8201028","21.000000","26.836236","DDS demands","Known Flow","497983.337749","121593.706933","","0.000000","","","","","-22.830000","","","","","","","-20.414995","-22.830000","","","","","","","D1 PROFILE","","","","","",""
"94117408201056","Nodes","8201056","21.000000","26.880630","DDS demands","Known Flow","498074.299687","121549.516285","","0.000000","","","","","-8.909999","","","","","","","-7.967481","-8.909999","","","","","","","D1 PROFILE","","","","","",""
"94117408201105","Nodes","8201105","21.000000","26.460317","DDS demands","Known Flow","498194.701719","121533.136280","","0.000000","","","","","-2.859999","","","","","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","","","","","",""
"94117408201122","Nodes","51996/01, North End Close, 19.39","22.999998","25.810405","CSEP DDS Matched","Known Flow","497788.931447","122465.799471","","0.000000","","","","","","-19.390000","","","","","","-17.338884","-19.390000","","","","","","","","DC PROFILE","","","","",""
"94117400345123","Nodes",".","21.000000","27.121000","DDS demands","Known Flow","497386.629579","122970.237711","","0.000000","","","","","-0.199999","","","","","","","-0.178843","-0.199999","","","","","","","D1 PROFILE","","","","","",""
"94117400345126","Nodes",".","21.000000","27.077422","Default Known Flow Node","Known Flow","497476.108524","122808.692627","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400345128","Nodes",".","21.000000","27.082284","Default Known Flow Node","Known Flow","497505.688532","122951.901666","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201019","Nodes","8201019","21.000000","26.994899","DDS demands","Known Flow","497531.332161","122894.622609","","0.000000","-8.250000","","","","-23.289999","","","","","","","-28.203632","-31.539999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"94117400345143","Nodes",".","21.000000","27.237762","DDS demands","Known Flow","497621.278457","122587.120906","","0.000000","","","","","-1.279999","","","","","","","-1.144598","-1.279999","","","","","","","D1 PROFILE","","","","","",""
"94117400345131","Nodes",".","21.000000","27.055810","Default Known Flow Node","Known Flow","497537.376312","122796.301542","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400001378","Nodes","1378","21.000000","26.994899","Default Known Flow Node","Known Flow","497556.719550","122967.098999","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400404997","Nodes",".","21.000000","28.487163","Default Known Flow Node","Known Flow","497820.934408","121361.745204","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201090","Nodes","8201090","21.000000","28.618315","DDS demands","Known Flow","497823.860618","121384.425240","","0.000000","","","","","-0.980000","","","","","","","-0.876333","-0.980000","","","","","","","D1 PROFILE","","","","","",""
"94117401011044","Nodes",".","21.000000","29.192758","Default Known Flow Node","Known Flow","497578.776580","121431.680290","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400404999","Nodes",".","21.000000","28.662043","Default Known Flow Node","Known Flow","497845.243624","121396.466243","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400412484","Nodes",".","21.000000","27.007806","Default Known Flow Node","Known Flow","497999.370865","121454.249343","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201121","Nodes","8201121","21.000000","26.405335","Default Known Flow Node","Known Flow","498196.955720","121346.077229","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400662858","Nodes",".","21.000000","28.365914","Default Known Flow Node","Known Flow","497673.554446","121667.848713","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400345183","Nodes",".","21.000000","28.135485","Default Known Flow Node","Known Flow","497804.493613","121835.992363","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400485580","Nodes","Daintry House East Street(REF:5483)","21.000000","28.044778","Point Loads","Known Flow","497760.447601","121691.459323","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000118","Nodes",".","21.000000","29.144189","Default Known Flow Node","Known Flow","497580.323552","121449.457258","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400347972","Nodes",".","21.000000","28.292677","Default Known Flow Node","Known Flow","497664.710575","121603.164299","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000147","Nodes",".","21.000000","28.292677","Default Known Flow Node","Known Flow","497665.387575","121605.934300","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000119","Nodes",".","21.000000","29.144056","Default Known Flow Node","Known Flow","497582.009553","121449.436258","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000049","Nodes",".","21.000000","26.982778","Default Known Flow Node","Known Flow","498238.097110","121150.677026","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117401462506","Nodes",".","21.000000","29.268839","DDS demands","Known Flow","497630.042566","121477.474265","","0.000000","","","","","-1.070000","","","","","","","-0.956813","-1.070000","","","","","","","D1 PROFILE","","","","","",""
"94117400000148","Nodes",".","21.000000","28.292677","Default Known Flow Node","Known Flow","497650.775571","121607.587301","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201579","Nodes","","0.000000","28.820908","DDS demands","Known Flow","497708.956587","121220.215195","","0.000000","","-62.369997","","","","","","","","","","-55.772369","-62.369997","","","","C2 PROFILE","","","","","","","","",""
"94117408201582","Nodes","","0.000000","29.083427","Default Known Flow Node","Known Flow","497710.595588","121229.701198","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201640","Nodes","","0.000000","27.201589","Default Known Flow Node","Known Flow","497961.737920","121562.720656","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201663","Nodes","","0.000000","28.506894","Default Known Flow Node","Known Flow","497785.353737","121811.098616","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201664","Nodes","","0.000000","28.506746","Default Known Flow Node","Known Flow","497783.916398","121808.845450","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201666","Nodes","","0.000000","27.251145","Default Known Flow Node","Known Flow","497903.985182","121656.727407","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201673","Nodes","","0.000000","28.504927","DDS demands","Known Flow","497791.457610","121778.064347","","0.000000","","","","","-0.889999","","","","","","","-0.795853","-0.889999","","","","","","","D1 PROFILE","","","","","",""
"94117408201676","Nodes","","0.000000","27.172434","Default Known Flow Node","Known Flow","497733.897594","122446.249529","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201678","Nodes","","0.000000","27.298533","DDS demands","Known Flow","497669.122660","122445.324438","","0.000000","","","","","-0.610000","","","","","","","-0.545472","-0.610000","","","","","","","D1 PROFILE","","","","","",""
"94117408201679","Nodes","","0.000000","27.342183","Default Known Flow Node","Known Flow","497685.322396","122464.682256","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201681","Nodes","","0.000000","27.499656","Default Known Flow Node","Known Flow","497711.274667","122328.521410","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201690","Nodes","","0.000000","26.934499","Default Known Flow Node","Known Flow","497614.569779","122713.035018","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201691","Nodes","","0.000000","26.935166","Default Known Flow Node","Known Flow","497613.570561","122715.034602","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201696","Nodes","","0.000000","27.060293","Default Known Flow Node","Known Flow","497536.457412","122793.978073","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117408201693","Nodes","","0.000000","27.061878","Default Known Flow Node","Known Flow","497533.360073","122794.214736","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117418201063","Nodes","8201063","21.000000","28.011447","Default Known Flow Node","Known Flow","497769.523604","121609.946301","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117418201064","Nodes","","0.000000","28.528442","Default Known Flow Node","Known Flow","497724.513591","121493.822270","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002001","Nodes","","0.000000","28.269860","Default Known Flow Node","Known Flow","497722.772591","121308.798219","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002008","Nodes","","0.000000","29.686635","Default Known Flow Node","Known Flow","497369.386854","121029.830713","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002010","Nodes","","0.000000","29.556170","Default Known Flow Node","Known Flow","497433.183164","120990.463960","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002009","Nodes","","0.000000","29.556170","Default Known Flow Node","Known Flow","497457.166861","120995.175043","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002011","Nodes","","0.000000","29.556170","Default Known Flow Node","Known Flow","497420.802384","120972.110123","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002016","Nodes","","0.000000","29.584793","Default Known Flow Node","Known Flow","497368.131475","121046.329538","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002021","Nodes","","0.000000","28.820908","Default Known Flow Node","Known Flow","497708.771587","121219.096195","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002022","Nodes","","0.000000","28.619533","Default Known Flow Node","Known Flow","497712.620235","121098.489186","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002023","Nodes","","0.000000","29.524047","Default Known Flow Node","Known Flow","497555.190613","121117.344443","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002058","Nodes","","0.000000","28.953598","Default Known Flow Node","Known Flow","497610.914010","121110.771041","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002024","Nodes","","0.000000","29.524047","Default Known Flow Node","Known Flow","497545.653543","121041.839147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002050","Nodes","","0.000000","29.551976","Default Known Flow Node","Known Flow","497458.366045","121001.513592","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002145","Nodes","","0.000000","29.195423","Default Known Flow Node","Known Flow","497578.678587","121430.731949","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002037","Nodes","","0.000000","29.474872","Default Known Flow Node","Known Flow","497513.285534","121292.172215","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002043","Nodes","","0.000000","29.412159","Default Known Flow Node","Known Flow","497443.279515","121069.529154","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002046","Nodes","","0.000000","29.411724","Default Known Flow Node","Known Flow","497448.409516","121066.074153","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002042","Nodes","","0.000000","29.347910","Default Known Flow Node","Known Flow","497451.034517","121204.445191","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002078","Nodes","","0.000000","28.946435","Default Known Flow Node","Known Flow","497629.241566","121109.380165","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002068","Nodes","","0.000000","29.476057","Default Known Flow Node","Known Flow","497412.798507","121082.693158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002069","Nodes","","0.000000","28.199527","Default Known Flow Node","Known Flow","497732.872594","121309.439219","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002071","Nodes","","0.000000","29.534011","Default Known Flow Node","Known Flow","497521.110536","121332.803226","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002077","Nodes","","0.000000","28.787378","Default Known Flow Node","Known Flow","497663.229946","121104.035524","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002081","Nodes","","0.000000","27.740353","Default Known Flow Node","Known Flow","497769.731604","121315.942221","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002089","Nodes","","0.000000","28.091987","Default Known Flow Node","Known Flow","497755.166600","121670.053318","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002296","Nodes","","0.000000","28.062120","Default Known Flow Node","Known Flow","497761.103977","121670.462786","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002093","Nodes","","0.000000","28.350312","Default Known Flow Node","Known Flow","497673.463578","121672.927318","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002101","Nodes","","0.000000","28.703345","Default Known Flow Node","Known Flow","497726.301592","121427.087251","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002103","Nodes","2103, P14134128, ROSEMARY LANE, SCH 27.42","24.000000","26.038500","CSEP Unmatched","Known Flow","497851.665559","121516.738049","","0.000000","","","","","","","","","","","-27.419999","-24.519454","-27.419999","","","","","","","","","","","","","PL-DC PROFILE"
"94117400002190","Nodes","","0.000000","22.460226","Default Known Flow Node","Known Flow","497817.657617","121487.581268","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002105","Nodes","","0.000000","28.033836","Default Known Flow Node","Known Flow","497765.753603","121675.397319","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002106","Nodes","","0.000000","28.033836","Default Known Flow Node","Known Flow","497765.220603","121677.878320","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002107","Nodes","","0.000000","28.237902","Default Known Flow Node","Known Flow","497747.251598","121720.761331","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002108","Nodes","","0.000000","28.237902","Default Known Flow Node","Known Flow","497753.268599","121721.218331","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002052","Nodes","","0.000000","27.121000","Default Known Flow Node","Known Flow","497934.973649","121378.983238","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002111","Nodes","","0.000000","27.254560","Default Known Flow Node","Known Flow","497886.449635","121644.634311","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002120","Nodes","","0.000000","27.251145","Default Known Flow Node","Known Flow","497902.742927","121656.904504","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002119","Nodes","","0.000000","27.251145","Default Known Flow Node","Known Flow","497903.376640","121659.882315","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002121","Nodes","","0.000000","28.157905","Default Known Flow Node","Known Flow","497781.346607","121867.722371","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002122","Nodes","","0.000000","28.157905","Default Known Flow Node","Known Flow","497786.024608","121850.233367","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002114","Nodes","","0.000000","28.506680","Default Known Flow Node","Known Flow","497783.281607","121807.850355","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002124","Nodes","","0.000000","28.056168","Default Known Flow Node","Known Flow","497762.430453","121670.539662","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002178","Nodes","","0.000000","28.055105","Default Known Flow Node","Known Flow","497764.648098","121662.266066","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002127","Nodes","","0.000000","28.157905","Default Known Flow Node","Known Flow","497788.198609","121843.055365","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002131","Nodes","","0.000000","28.371230","Default Known Flow Node","Known Flow","497673.439578","121655.319314","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002134","Nodes","","0.000000","26.836275","Default Known Flow Node","Known Flow","497983.460662","121593.638297","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002136","Nodes","","0.000000","22.460226","Default Known Flow Node","Known Flow","497816.776617","121482.464267","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002137","Nodes","","0.000000","22.327578","Default Known Flow Node","Known Flow","497828.135620","121472.912264","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002138","Nodes","","0.000000","28.398844","Default Known Flow Node","Known Flow","497672.051577","121713.090329","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002139","Nodes","","0.000000","28.442580","Default Known Flow Node","Known Flow","497675.953578","121714.050330","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002143","Nodes","","0.000000","26.963919","Default Known Flow Node","Known Flow","497961.183656","121454.269259","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002144","Nodes","","0.000000","27.007806","Default Known Flow Node","Known Flow","497999.233666","121452.965258","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002146","Nodes","","0.000000","29.195423","Default Known Flow Node","Known Flow","497617.723562","121418.017249","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002147","Nodes","","0.000000","28.033836","Default Known Flow Node","Known Flow","497766.740603","121670.802318","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002150","Nodes","","0.000000","28.640038","Default Known Flow Node","Known Flow","497718.530590","121814.556357","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002161","Nodes","","0.000000","28.370572","Default Known Flow Node","Known Flow","497673.581578","121666.332317","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002149","Nodes","","0.000000","28.605777","Default Known Flow Node","Known Flow","497654.209572","121669.300317","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002166","Nodes","","0.000000","28.023326","Default Known Flow Node","Known Flow","497768.597603","121671.251318","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002168","Nodes","","0.000000","27.737571","Default Known Flow Node","Known Flow","497848.715402","121579.516955","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002243","Nodes","","0.000000","27.031791","Default Known Flow Node","Known Flow","498014.129670","121486.289268","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002172","Nodes","","0.000000","28.044778","Default Known Flow Node","Known Flow","497764.629602","121670.659318","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002160","Nodes","","0.000000","28.805049","Default Known Flow Node","Known Flow","497650.717571","121824.950360","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002179","Nodes","","0.000000","28.055105","Default Known Flow Node","Known Flow","497764.276602","121643.271310","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002090","Nodes","","0.000000","28.061052","Default Known Flow Node","Known Flow","497761.602080","121670.504505","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002182","Nodes","","0.000000","28.487163","Default Known Flow Node","Known Flow","497820.792618","121360.646233","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002187","Nodes","","0.000000","29.160603","Default Known Flow Node","Known Flow","497579.959269","121443.125915","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002125","Nodes","","0.000000","28.011352","Default Known Flow Node","Known Flow","497769.371604","121614.359302","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002194","Nodes","","0.000000","28.141596","Default Known Flow Node","Known Flow","497666.590576","121361.149234","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002151","Nodes","","0.000000","27.237762","Default Known Flow Node","Known Flow","497621.115563","122588.861568","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002200","Nodes","","0.000000","27.499656","Default Known Flow Node","Known Flow","497687.860581","122336.886499","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002203","Nodes","","0.000000","26.994899","Default Known Flow Node","Known Flow","497530.254539","122894.499651","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002205","Nodes","","0.000000","27.033772","Default Known Flow Node","Known Flow","497470.969522","122817.428630","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002207","Nodes","","0.000000","26.931669","Default Known Flow Node","Known Flow","497615.225562","122774.749618","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002208","Nodes","","0.000000","26.941738","Default Known Flow Node","Known Flow","497617.206562","122760.052614","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002209","Nodes","","0.000000","27.121000","Default Known Flow Node","Known Flow","497386.543499","122970.393671","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002210","Nodes","","0.000000","26.935166","Default Known Flow Node","Known Flow","497613.586561","122713.012601","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002212","Nodes","","0.000000","27.082284","Default Known Flow Node","Known Flow","497479.695525","122987.946676","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002214","Nodes","","0.000000","27.077065","Default Known Flow Node","Known Flow","497545.583543","122788.796622","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002222","Nodes","","0.000000","27.077484","Default Known Flow Node","Known Flow","497547.491543","122787.306622","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002215","Nodes","","0.000000","27.004970","Default Known Flow Node","Known Flow","497536.906540","122895.258651","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002218","Nodes","","0.000000","26.953688","Default Known Flow Node","Known Flow","497580.871465","122776.178233","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002219","Nodes","","0.000000","26.910055","Default Known Flow Node","Known Flow","497580.063552","122768.814617","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002220","Nodes","","0.000000","27.004970","Default Known Flow Node","Known Flow","497549.250544","122951.572666","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002221","Nodes","","0.000000","27.033772","Default Known Flow Node","Known Flow","497469.639376","122819.838621","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002223","Nodes","","0.000000","27.080291","Default Known Flow Node","Known Flow","497564.282439","122781.046501","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002225","Nodes","","0.000000","26.982778","Default Known Flow Node","Known Flow","498239.508732","121149.240176","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002227","Nodes","","0.000000","26.874996","Default Known Flow Node","Known Flow","498041.222115","120911.291329","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002228","Nodes","","0.000000","26.700260","Default Known Flow Node","Known Flow","498013.217670","120740.312065","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002239","Nodes","","0.000000","27.137266","Default Known Flow Node","Known Flow","498061.088442","121015.866150","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002230","Nodes","","0.000000","26.734850","Default Known Flow Node","Known Flow","498114.641698","121349.167230","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002231","Nodes","","0.000000","27.281636","Default Known Flow Node","Known Flow","498037.450038","121204.026506","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002232","Nodes","","0.000000","26.361475","Default Known Flow Node","Known Flow","498221.464727","121429.932252","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002236","Nodes","","0.000000","26.402729","Default Known Flow Node","Known Flow","498218.117726","121315.663221","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
