"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"94117508301047","Nodes","8301047,","21.000000","26.927623","DDS demands","Known Flow","506388.528949","118412.309431","","0.000000","","","","-9.809999","","-4.800000","","","","","-13.064524","-14.609999","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"94117500008275","Nodes","8275,","21.000000","29.084234","Default Known Flow Node","Known Flow","506166.153888","118496.934454","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301111","Nodes","8301111,","21.000000","26.438070","DDS demands","Known Flow","506538.524611","118431.330732","","0.000000","","","","","","-6.350000","","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","","",""
"94117500008281","Nodes","8281,","21.000000","25.742928","DDS demands","Known Flow","506537.153989","118347.934414","","0.000000","","","","","","-6.040000","","","","","-5.401076","-6.040000","","","","","","","","D1 PROFILE","","","",""
"94117500008277","Nodes","8277,","21.000000","25.747538","Default Known Flow Node","Known Flow","506748.904047","118393.434426","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301113","Nodes","8301113,","21.000000","25.666179","DDS demands","Known Flow","506909.159635","118348.823130","","0.000000","","","","","","-6.350000","","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","","",""
"94117500008288","Nodes","8288,","21.000000","25.404108","Default Known Flow Node","Known Flow","506905.154090","118217.934378","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301049","Nodes","8301049,","21.000000","25.612898","DDS demands","Known Flow","507002.270625","118347.307383","","0.000000","","","","","","-1.710000","","","","","-1.529112","-1.710000","","","","","","","","D1 PROFILE","","","",""
"94117508304091","Nodes","8304091,","21.000000","25.250715","DDS demands","Known Flow","507206.279172","118432.309437","","0.000000","","","","","","-5.079999","","","","","-4.542626","-5.079999","","","","","","","","D1 PROFILE","","","",""
"94117500008395","Nodes","8395,","21.000000","33.837477","DDS demands","Known Flow","507465.154242","118478.309449","","0.000000","","","","","","-7.349999","","","","","-6.572501","-7.349999","","","","","","","","D1 PROFILE","","","",""
"94117500008276","Nodes","8276,","21.000000","33.820987","DDS demands","Known Flow","507477.779245","118440.809439","","0.000000","","","","","","-8.050000","","","","","-7.198454","-8.050000","","","","","","","","D1 PROFILE","","","",""
"94117508304089","Nodes","8304089,","21.000000","33.926924","DDS demands","Known Flow","507502.154252","118368.809419","","0.000000","-8.579999","","","","","-9.880000","","","","","-16.507263","-18.460000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"94117500008279","Nodes","8279,","21.000000","33.950211","Default Known Flow Node","Known Flow","507502.579219","118364.814734","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304088","Nodes","8304088,","21.000000","33.595833","DDS demands","Known Flow","507646.329353","118322.792280","","0.000000","","","","","","-2.259999","","","-121.959996","","-111.079747","-124.219994","","","","","","","","D1 PROFILE","","","I2 PROFILE",""
"94117500008283","Nodes","8283,","21.000000","34.320646","Default Known Flow Node","Known Flow","507505.029253","118323.309407","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008284","Nodes","8284,","21.000000","34.397775","Default Known Flow Node","Known Flow","507510.779254","118311.309404","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008421","Nodes","8421,","21.000000","33.595833","Default Known Flow Node","Known Flow","507647.404292","118325.934408","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008287","Nodes","8287,","21.000000","33.552821","Default Known Flow Node","Known Flow","507687.029302","118303.809402","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008278","Nodes","8278,","21.000000","33.595833","Default Known Flow Node","Known Flow","507640.029290","118387.809424","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008396","Nodes","8396,","21.000000","33.509817","Default Known Flow Node","Known Flow","507752.279320","118283.184396","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008282","Nodes","8282,","21.000000","33.907219","Default Known Flow Node","Known Flow","507649.029292","118325.434407","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008043","Nodes","8043,","21.000000","47.198158","Default Known Flow Node","Known Flow","508478.904518","118102.684347","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304062","Nodes","8304062,","21.000000","44.128393","DDS demands","Known Flow","508857.529621","118177.184367","","0.000000","","","","","","-2.230000","","","","","-1.994105","-2.230000","","","","","","","","D1 PROFILE","","","",""
"94117508304090","Nodes","8304090,","21.000000","44.111490","DDS demands","Known Flow","508891.529630","118173.434366","","0.000000","","","","","","-6.769999","","","","","-6.053854","-6.769999","","","","","","","","D1 PROFILE","","","",""
"94117500008037","Nodes","8037,","21.000000","44.037707","DDS demands","Known Flow","508919.904638","118170.434365","","0.000000","","","","","","-6.210000","","","","","-5.553093","-6.210000","","","","","","","","D1 PROFILE","","","",""
"94117500008032","Nodes","8032,","21.000000","43.977834","Default Known Flow Node","Known Flow","508939.779643","118231.184382","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008040","Nodes","8040,","21.000000","44.122595","Default Known Flow Node","Known Flow","508983.279655","118163.559363","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304139","Nodes","8304139,","21.000000","43.980086","DDS demands","Known Flow","508920.529638","118178.684368","","0.000000","","","","","","-5.280000","","","","","-4.721470","-5.280000","","","","","","","","D1 PROFILE","","","",""
"94117500008036","Nodes","8036,","21.000000","44.082773","Default Known Flow Node","Known Flow","508976.904653","118171.934366","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008027","Nodes","8027,","21.000000","42.970576","Default Known Flow Node","Known Flow","508929.904641","118476.059448","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008407","Nodes","8407,","21.000000","42.842866","Default Known Flow Node","Known Flow","508926.154640","118474.934448","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008041","Nodes","8041,","21.000000","40.246523","Default Known Flow Node","Known Flow","508890.029630","118142.934358","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008441","Nodes","8441,","21.000000","40.374705","Default Known Flow Node","Known Flow","509074.029680","118124.684353","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304109","Nodes","8304109,","21.000000","43.599402","DDS demands","Known Flow","509078.529681","118156.559362","","0.000000","","","","","","-2.150000","","","","","-1.922568","-2.150000","","","","","","","","D1 PROFILE","","","",""
"94117508304168","Nodes","8304168,","21.000000","43.882524","DDS demands","Known Flow","509084.029682","118159.684362","","0.000000","","","","","","-6.119999","","","","","-5.472613","-6.119999","","","","","","","","D1 PROFILE","","","",""
"94117500008439","Nodes","8439,","21.000000","43.023853","Default Known Flow Node","Known Flow","509029.654668","118486.559451","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008026","Nodes","8026,","21.000000","43.026117","Default Known Flow Node","Known Flow","509034.529140","118486.610227","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008042","Nodes","8042,","21.000000","43.882524","Default Known Flow Node","Known Flow","509080.279681","118132.684355","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304110","Nodes","8304110,","21.000000","43.579861","DDS demands","Known Flow","509075.498940","118127.967741","","0.000000","","","","","","-10.260000","","","","","-9.174676","-10.260000","","","","","","","","D1 PROFILE","","","",""
"94117508304111","Nodes","8304111,","21.000000","40.502937","DDS demands","Known Flow","509164.279704","118118.059351","","0.000000","","","","","","-17.469999","","","","","-15.621985","-17.469999","","","","","","","","D1 PROFILE","","","",""
"94117500008044","Nodes","8044,","21.000000","43.537363","Default Known Flow Node","Known Flow","509051.654674","118006.809321","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304112","Nodes","8304112,","21.000000","43.458693","DDS demands","Known Flow","509083.779682","118186.809370","","0.000000","","","","","","-14.179999","","","","","-12.680009","-14.179999","","","","","","","","D1 PROFILE","","","",""
"94117500008029","Nodes","8029,","21.000000","43.416874","Default Known Flow Node","Known Flow","509136.404697","118321.309406","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008039","Nodes","8039,","21.000000","43.882524","Default Known Flow Node","Known Flow","509085.779683","118170.309365","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008034","Nodes","8034,","21.000000","43.840052","Default Known Flow Node","Known Flow","509085.529683","118208.434376","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508304136","Nodes","8304136,","21.000000","42.696980","Default Known Flow Node","Known Flow","509134.880189","118220.993567","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008033","Nodes","8033,","21.000000","42.824723","Default Known Flow Node","Known Flow","509202.029715","118222.809380","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008479","Nodes","8479,","21.000000","22.913964","DDS demands","Known Flow","504315.653385","118506.934457","","0.000000","","","","","","-1.240000","","","","","-1.108830","-1.240000","","","","","","","","D1 PROFILE","","","",""
"94117508301015","Nodes","8301015,","21.000000","23.046731","DDS demands","Known Flow","504306.278382","118529.309463","","0.000000","","","","-23.510000","","-10.779999","","","","","-30.662732","-34.289999","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"94117500008344","Nodes","8344,","21.000000","23.190024","Default Known Flow Node","Known Flow","504370.403400","118532.184464","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301074","Nodes","8301074,","21.000000","22.929948","DDS demands","Known Flow","504425.653415","118506.184457","","0.000000","","","","","","-19.889998","","","","","-17.785992","-19.889998","","","","","","","","D1 PROFILE","","","",""
"94117500008477","Nodes","8477,","21.000000","35.223306","DDS demands","Known Flow","504807.653519","118928.684572","","0.000000","","","","","","-0.860000","","","","","-0.769027","-0.860000","","","","","","","","D1 PROFILE","","","",""
"94117500008481","Nodes","8481,","21.000000","35.268935","DDS demands","Known Flow","504840.756933","118892.631539","","0.000000","","","","","","-9.859999","","","","","-8.816988","-9.859999","","","","","","","","D1 PROFILE","","","",""
"94117500008472","Nodes","8472,","21.000000","33.549628","DDS demands","Known Flow","504929.903552","118988.184588","","0.000000","","","","","","-3.410000","","","","","-3.049283","-3.410000","","","","","","","","D1 PROFILE","","","",""
"94117508301125","Nodes","8301125,","21.000000","33.634454","Default Known Flow Node","Known Flow","504956.403559","118953.434578","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301039","Nodes","8301039,","21.000000","36.249612","DDS demands","Known Flow","504993.769998","118754.809548","","0.000000","","","","","","-9.119999","","","","","-8.155266","-9.119999","","","","","","","","D1 PROFILE","","","",""
"94117500008257","Nodes","8257,","21.000000","23.840493","Default Known Flow Node","Known Flow","504557.528451","118563.934472","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008197","Nodes","8197,","21.000000","24.058476","Default Known Flow Node","Known Flow","504560.778452","118578.809476","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008233","Nodes","8233,","21.000000","24.271146","Default Known Flow Node","Known Flow","504597.778462","118569.184474","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008226","Nodes","8226,","21.000000","24.271146","Default Known Flow Node","Known Flow","504612.528466","118574.309475","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301118","Nodes","8301118,","21.000000","35.318764","DDS demands","Known Flow","504848.646861","118889.418186","","0.000000","","","","","","-5.119999","","","","","-4.578395","-5.119999","","","","","","","","D1 PROFILE","","","",""
"94117508301120","Nodes","8301120,","21.000000","33.806024","DDS demands","Known Flow","504887.278540","118944.309576","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"94117508301005","Nodes","London Road DG, Site ID 9430","21.000000","43.000001","Default Known Pressure Node","Known Pressure","504849.187530","118882.471559","","6910.000065","","","","","","","","","","","147.689020","165.159987","","","","","","","","","","","",""
"94117508301122","Nodes","8301122,","21.000000","33.750851","DDS demands","Known Flow","504911.903547","118919.434569","","0.000000","","","","","","-7.999999","","","","","-7.153743","-7.999999","","","","","","","","D1 PROFILE","","","",""
"94117508301124","Nodes","8301124,","21.000000","33.682023","DDS demands","Known Flow","504940.278555","118924.184570","","0.000000","","","","","","-25.069998","","","","","-22.418042","-25.069998","","","","","","","","D1 PROFILE","","","",""
"94117500008480","Nodes","8480,","21.000000","33.750851","Default Known Flow Node","Known Flow","504882.778539","118898.309563","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301127","Nodes","P08117517, Plots 1-12 Barn House Lane, -12.55","22.999998","30.934664","CSEP DDS Matched","Known Flow","505246.131115","118557.326541","","0.000000","","","","","","","-12.550000","","","","-11.222435","-12.550000","","","","","","","","","DC PROFILE","","",""
"94117508301128","Nodes","8301128,","21.000000","33.742991","DDS demands","Known Flow","504995.153570","118863.809554","","0.000000","","","","","","-6.329999","","","","","-5.660399","-6.329999","","","","","","","","D1 PROFILE","","","",""
"94117500008482","Nodes","8482,","21.000000","35.268935","Default Known Flow Node","Known Flow","504827.778524","118889.434561","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301040","Nodes","8301040,","21.000000","36.634800","DDS demands","Known Flow","505214.903630","118791.434534","","0.000000","","","","","","-7.519999","","","","","-6.724518","-7.519999","","","","","","","","D1 PROFILE","","","",""
"94117500008241","Nodes","8241,","21.000000","29.173271","Default Known Flow Node","Known Flow","505017.653576","118568.684474","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008203","Nodes","8203,","21.000000","31.387718","Default Known Flow Node","Known Flow","505087.028595","118578.684476","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301076","Nodes","8301076,","21.000000","31.387718","DDS demands","Known Flow","505112.403602","118577.309476","","0.000000","","","","","","-13.460000","","","","","-12.036173","-13.460000","","","","","","","","D1 PROFILE","","","",""
"94117500008013","Nodes","8013,","21.000000","37.204008","Default Known Flow Node","Known Flow","505359.028669","118757.934525","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008011","Nodes","8011,","21.000000","37.163833","Default Known Flow Node","Known Flow","505362.276216","118762.436297","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008014","Nodes","8014,","21.000000","37.152215","Default Known Flow Node","Known Flow","505365.528671","118751.184523","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008010","Nodes","8010,","21.000000","37.152215","Default Known Flow Node","Known Flow","505336.403663","118765.559527","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008484","Nodes","8484,","21.000000","33.742991","Default Known Flow Node","Known Flow","505008.903574","118860.309553","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008038","Nodes","8038,","21.000000","31.574528","DDS demands","Known Flow","505106.028600","118619.434487","","0.000000","","","","","","-9.020000","","","","","-8.065845","-9.020000","","","","","","","","D1 PROFILE","","","",""
"94117500008217","Nodes","8217,","21.000000","31.320869","DDS demands","Known Flow","505136.653608","118576.309476","","0.000000","","","","","","-7.699999","","","","","-6.885477","-7.699999","","","","","","","","D1 PROFILE","","","",""
"94117508301077","Nodes","8301077,","21.000000","31.069233","DDS demands","Known Flow","505229.153634","118554.684470","","0.000000","","","","","","-6.740000","","","","","-6.027028","-6.740000","","","","","","","","D1 PROFILE","","","",""
"94117508301041","Nodes","8301041,","21.000000","36.541874","DDS demands","Known Flow","505206.903627","118826.309544","","0.000000","","","","","","-12.180000","","","","","-10.891574","-12.180000","","","","","","","","D1 PROFILE","","","",""
"94117500008431","Nodes","8431,","21.000000","36.168587","DDS demands","Known Flow","505109.528601","118851.309551","","0.000000","","","","","","-5.630000","","","","","-5.034446","-5.630000","","","","","","","","D1 PROFILE","","","",""
"94117500008485","Nodes","8485,","21.000000","36.545910","Default Known Flow Node","Known Flow","505216.028630","118827.434544","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008467","Nodes","8467,","21.000000","30.879326","Default Known Flow Node","Known Flow","505216.778630","118513.434459","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008371","Nodes","8371,","21.000000","30.903458","Default Known Flow Node","Known Flow","505238.153636","118518.809460","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008419","Nodes","8419,","21.000000","31.068811","Default Known Flow Node","Known Flow","505229.278634","118551.934469","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008285","Nodes","8285,","21.000000","30.934664","Default Known Flow Node","Known Flow","505256.903641","118556.684470","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008289","Nodes","8289,","21.000000","30.934664","Default Known Flow Node","Known Flow","505269.153644","118555.934470","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008182","Nodes","8182,","21.000000","31.064026","Default Known Flow Node","Known Flow","505259.278642","118580.684477","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301103","Nodes","8301103,","21.000000","36.826653","DDS demands","Known Flow","505301.028653","118851.434551","","0.000000","","","","","","-2.269999","","","","","-2.029874","-2.269999","","","","","","","","D1 PROFILE","","","",""
"94117508301042","Nodes","8301042,","21.000000","37.356663","DDS demands","Known Flow","505323.528659","118975.434584","","0.000000","","","","","","-7.030000","","","","","-6.286352","-7.030000","","","","","","","","D1 PROFILE","","","",""
"94117500008473","Nodes","8473,","21.000000","37.327464","Default Known Flow Node","Known Flow","505309.278655","118977.059585","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008016","Nodes","8016,","21.000000","37.023667","Default Known Flow Node","Known Flow","505280.403647","118714.934513","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301018","Nodes","8301018,","21.000000","37.492720","DDS demands","Known Flow","505343.778665","118973.184584","","0.000000","","","","","","-5.579999","","","","","-4.989735","-5.579999","","","","","","","","D1 PROFILE","","","",""
"94117508301023","Nodes","8301023,","21.000000","33.486706","DDS demands","Known Flow","505318.234023","118621.878196","","0.000000","-4.190000","","","-6.000000","","-7.259999","","","","","-15.604102","-17.450000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","",""
"94117508301043","Nodes","8301043,","21.000000","37.207366","DDS demands","Known Flow","505362.778670","118745.809522","","0.000000","","","","","","-8.939999","","","","","-7.994307","-8.939999","","","","","","","","D1 PROFILE","","","",""
"94117500008012","Nodes","8012,","21.000000","37.157837","Default Known Flow Node","Known Flow","505369.028672","118757.934525","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008015","Nodes","8015,","21.000000","36.985419","DDS demands","Known Flow","505405.653682","118721.309515","","0.000000","","","","","","-2.529999","","","","","-2.262371","-2.529999","","","","","","","","D1 PROFILE","","","",""
"94117500008006","Nodes","8006,","21.000000","37.148566","Default Known Flow Node","Known Flow","505388.778677","118780.809531","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301104","Nodes","8301104,","21.000000","37.581224","DDS demands","Known Flow","505389.777414","118969.792456","","0.000000","","","","","","-8.109999","","","","","-7.252106","-8.109999","","","","","","","","D1 PROFILE","","","",""
"94117500008478","Nodes","8478,","21.000000","37.581224","Default Known Flow Node","Known Flow","505379.653674","118906.059565","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301084","Nodes","8301084,","21.000000","38.212754","DDS demands","Known Flow","505390.653677","118842.684548","","0.000000","","","","","","-9.549999","","","","","-8.539781","-9.549999","","","","","","","","D1 PROFILE","","","",""
"94117500008433","Nodes","8433,","21.000000","38.212754","Default Known Flow Node","Known Flow","505453.528695","118845.184549","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008319","Nodes","8319,","21.000000","35.777313","Default Known Flow Node","Known Flow","505482.968982","118541.038616","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301081","Nodes","8301081,","21.000000","35.464856","DDS demands","Known Flow","505496.528706","118508.809457","","0.000000","","","","","","-16.590000","","","","","-14.835074","-16.590000","","","","","","","","D1 PROFILE","","","",""
"94117500008303","Nodes","8303,","21.000000","35.794170","Default Known Flow Node","Known Flow","505483.738955","118546.188755","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008310","Nodes","8310,","21.000000","35.796069","Default Known Flow Node","Known Flow","505484.903703","118551.934469","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008486","Nodes","8486,","21.000000","38.537740","Default Known Flow Node","Known Flow","505497.028706","118821.934543","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301028","Nodes","8301028,","21.000000","38.593204","DDS demands","Known Flow","505498.653707","118806.059538","","0.000000","","","","","","-6.849999","","","","","-6.125392","-6.849999","","","","","","","","D1 PROFILE","","","",""
"94117500008487","Nodes","8487,","21.000000","38.575861","Default Known Flow Node","Known Flow","505498.778707","118810.059539","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301019","Nodes","8301019,","21.000000","37.710335","DDS demands","Known Flow","505498.718766","118951.680494","","0.000000","","","","","","-14.579999","","","","","-13.037696","-14.579999","","","","","","","","D1 PROFILE","","","",""
"94117500008475","Nodes","8475,","21.000000","37.697953","Default Known Flow Node","Known Flow","505498.028707","118961.809581","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008158","Nodes","8158,","21.000000","29.393068","DDS demands","Known Flow","505017.278576","118585.684478","","0.000000","","","","","","-6.199999","","","","","-5.544150","-6.199999","","","","","","","","D1 PROFILE","","","",""
"94117500008270","Nodes","8270,","21.000000","35.777313","Default Known Flow Node","Known Flow","505515.001139","118540.332673","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008274","Nodes","8274,","21.000000","35.552542","Default Known Flow Node","Known Flow","505502.778708","118512.184458","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008221","Nodes","8221,","21.000000","38.345880","Default Known Flow Node","Known Flow","505503.153708","118837.684547","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301105","Nodes","8301105,","21.000000","37.501152","DDS demands","Known Flow","505581.778729","118976.809585","","0.000000","","","","","","-11.989999","","","","","-10.721671","-11.989999","","","","","","","","D1 PROFILE","","","",""
"94117508301030","Nodes","8301030,","21.000000","38.771519","DDS demands","Known Flow","505613.653738","118788.309533","","0.000000","","","","","","-8.640000","","","","","-7.726043","-8.640000","","","","","","","","D1 PROFILE","","","",""
"94117508301031","Nodes","8301031,","21.000000","38.865489","DDS demands","Known Flow","505659.403751","118782.684532","","0.000000","","","","","","-12.570000","","","","","-11.240319","-12.570000","","","","","","","","D1 PROFILE","","","",""
"94117500008228","Nodes","8228,","21.000000","38.774811","Default Known Flow Node","Known Flow","505634.528744","118808.059539","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008225","Nodes","8225,","21.000000","38.781715","Default Known Flow Node","Known Flow","505669.653753","118829.184545","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008235","Nodes","8235,","21.000000","38.839442","Default Known Flow Node","Known Flow","505698.528761","118778.559531","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008232","Nodes","8232,","21.000000","38.839442","Default Known Flow Node","Known Flow","505699.153761","118784.184532","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008237","Nodes","8237,","21.000000","39.049188","Default Known Flow Node","Known Flow","505739.778772","118734.559519","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008240","Nodes","8240,","21.000000","38.878077","Default Known Flow Node","Known Flow","505801.153789","118697.309509","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008252","Nodes","8252,","21.000000","38.763320","Default Known Flow Node","Known Flow","505787.903786","118625.309489","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117500008258","Nodes","8258,","21.000000","38.421731","Default Known Flow Node","Known Flow","505755.403777","118599.434482","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301107","Nodes","8301107,","21.000000","38.314540","DDS demands","Known Flow","505805.403790","118996.309590","","0.000000","","","","","","-2.769999","","","","","-2.476983","-2.769999","","","","","","","","D1 PROFILE","","","",""
"94117500008214","Nodes","8214,","21.000000","38.319336","Default Known Flow Node","Known Flow","505807.128934","118991.176235","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301045","Nodes","8301045,","24.000000","32.505567","DDS demands","Known Flow","505870.153808","118546.559468","","0.000000","","","","","","-18.249999","","","","","-16.319476","-18.249999","","","","","","","","D1 PROFILE","","","",""
"94117500008266","Nodes","8266,","21.000000","34.696395","DDS demands","Known Flow","505713.028765","118572.059475","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"94117500008455","Nodes","8455,","21.000000","39.059766","Default Known Flow Node","Known Flow","505876.028810","118748.559523","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"94117508301035","Nodes","8301035,","21.000000","39.009715","DDS demands","Known Flow","505870.903808","118724.559516","","0.000000","","","","","","-5.700000","","","","","-5.097042","-5.700000","","","","","","","","D1 PROFILE","","","",""
"94117508301068","Nodes","8301068,","21.000000","38.037479","DDS demands","Known Flow","505502.278708","118875.934557","","0.000000","","","","","","-6.550000","","","","","-5.857127","-6.550000","","","","","","","","D1 PROFILE","","","",""
