"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"94122109902536","Nodes","-85",21.000000,25.840754,"Default Known Flow Node","Known Flow",544831.000000,101942.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902538","Nodes","-87",21.000000,30.983593,"Default Known Flow Node","Known Flow",544957.500000,101967.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902540","Nodes","-90",21.000000,30.983593,"Default Known Flow Node","Known Flow",544961.875000,101973.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902516","Nodes","-50",21.000000,30.224094,"Default Known Flow Node","Known Flow",544985.250000,101641.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902303","Nodes","-1462535",21.000000,30.157009,"Default Known Flow Node","Known Flow",544996.250000,101815.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902512","Nodes","-4904550",21.000000,30.157009,"Default Known Flow Node","Known Flow",544999.500000,101817.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902501","Nodes","-42",21.000000,31.978600,"Default Known Flow Node","Known Flow",545087.500000,101511.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902288","Nodes","-1462514",21.000000,30.716734,"Default Known Flow Node","Known Flow",545133.000000,101825.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902520","Nodes","-56",21.000000,30.673643,"Default Known Flow Node","Known Flow",545182.625000,101771.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902528","Nodes","-71",21.000000,28.753282,"Default Known Flow Node","Known Flow",545337.875000,101880.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902275","Nodes","-1462485",21.000000,30.990865,"Default Known Flow Node","Known Flow",545080.750000,101865.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902266","Nodes","-1462468",21.000000,30.717484,"Default Known Flow Node","Known Flow",545089.125000,101873.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902324","Nodes","-1462570",21.000000,30.760571,"Default Known Flow Node","Known Flow",545099.625000,101897.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902523","Nodes","-61",21.000000,30.691322,"Default Known Flow Node","Known Flow",545123.375000,101821.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902525","Nodes","-67",21.000000,30.717484,"Default Known Flow Node","Known Flow",545112.125000,101843.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902522","Nodes","-59",21.000000,30.691322,"Default Known Flow Node","Known Flow",545110.250000,101801.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902518","Nodes","-54",21.000000,29.517866,"Default Known Flow Node","Known Flow",545209.250000,101692.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902300","Nodes","-1462532",21.000000,29.517866,"Default Known Flow Node","Known Flow",545300.875000,101537.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902289","Nodes","-1462516",21.000000,29.474697,"Default Known Flow Node","Known Flow",545210.250000,101518.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902502","Nodes","-43",21.000000,29.474697,"Default Known Flow Node","Known Flow",545199.000000,101517.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902537","Nodes","-86",21.000000,23.864645,"Default Known Flow Node","Known Flow",545616.500000,101960.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902533","Nodes","-81",21.000000,23.908281,"Default Known Flow Node","Known Flow",545649.250000,101934.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902299","Nodes","-1462527",21.000000,23.908281,"Default Known Flow Node","Known Flow",545649.750000,101973.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902541","Nodes","-92",21.000000,24.082883,"Default Known Flow Node","Known Flow",545654.750000,101978.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902539","Nodes","-88",21.000000,28.532075,"Default Known Flow Node","Known Flow",544854.250000,101970.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902284","Nodes","-1462503",21.000000,28.575314,"Default Known Flow Node","Known Flow",544897.375000,102012.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902317","Nodes","-1462556",21.000000,31.026661,"Default Known Flow Node","Known Flow",544935.375000,102034.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902383","Nodes","-224",21.000000,21.499131,"Default Known Flow Node","Known Flow",544787.125000,102493.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902302","Nodes","-1462534",21.000000,21.499131,"Default Known Flow Node","Known Flow",544787.875000,102490.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902312","Nodes","-1462551",21.000000,21.499131,"Default Known Flow Node","Known Flow",544838.250000,102450.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902319","Nodes","-1462561",21.000000,21.472297,"Default Known Flow Node","Known Flow",544959.500000,102454.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902291","Nodes","-1462518",21.000000,21.472297,"Default Known Flow Node","Known Flow",544951.750000,102429.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902362","Nodes","-194",21.000000,21.455317,"Default Known Flow Node","Known Flow",544889.125000,102407.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902361","Nodes","-193",21.000000,21.531280,"Default Known Flow Node","Known Flow",544848.875000,102407.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902384","Nodes","-226",21.000000,21.499674,"Default Known Flow Node","Known Flow",544853.375000,102495.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902270","Nodes","-1462475",21.000000,21.499674,"Default Known Flow Node","Known Flow",544852.375000,102499.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902321","Nodes","-1462566",21.000000,21.499674,"Default Known Flow Node","Known Flow",544853.625000,102467.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902377","Nodes","-216",21.000000,21.499674,"Default Known Flow Node","Known Flow",544840.500000,102464.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902378","Nodes","-217",21.000000,21.499674,"Default Known Flow Node","Known Flow",544858.000000,102467.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902350","Nodes","-176",21.000000,21.823641,"Default Known Flow Node","Known Flow",544938.750000,102368.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902374","Nodes","-211",21.000000,21.499674,"Default Known Flow Node","Known Flow",544913.875000,102446.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902354","Nodes","-181",21.000000,21.867419,"Default Known Flow Node","Known Flow",544947.625000,102379.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902372","Nodes","-209",21.000000,21.499674,"Default Known Flow Node","Known Flow",544939.750000,102431.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902347","Nodes","-170",21.000000,24.871210,"Default Known Flow Node","Known Flow",544985.250000,102300.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902351","Nodes","-178",21.000000,21.823641,"Default Known Flow Node","Known Flow",544953.875000,102374.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902357","Nodes","-187",21.000000,22.479506,"Default Known Flow Node","Known Flow",544705.000000,102392.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902352","Nodes","-179",21.000000,22.628522,"Default Known Flow Node","Known Flow",544706.875000,102377.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902255","Nodes","-133",21.000000,25.840754,"Default Known Flow Node","Known Flow",544739.875000,102146.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902256","Nodes","-135",21.000000,25.840754,"Default Known Flow Node","Known Flow",544732.625000,102155.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902382","Nodes","-223",21.000000,21.606897,"Default Known Flow Node","Known Flow",544775.375000,102482.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902246","Nodes","-115",21.000000,25.840754,"Default Known Flow Node","Known Flow",544756.500000,102071.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902328","Nodes","-1462577",21.000000,26.791797,"Default Known Flow Node","Known Flow",544818.000000,102050.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902310","Nodes","-1462549",21.000000,28.575314,"Default Known Flow Node","Known Flow",544891.625000,102026.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902240","Nodes","-108",21.000000,28.575314,"Default Known Flow Node","Known Flow",544886.875000,102037.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902367","Nodes","-199",21.000000,21.867419,"Default Known Flow Node","Known Flow",545005.250000,102413.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902281","Nodes","-1462498",21.000000,21.603622,"Default Known Flow Node","Known Flow",545023.750000,102491.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902355","Nodes","-182",21.000000,21.867419,"Default Known Flow Node","Known Flow",545054.375000,102381.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902356","Nodes","-185",21.000000,21.867419,"Default Known Flow Node","Known Flow",545060.375000,102386.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902306","Nodes","-1462542",21.000000,21.823641,"Default Known Flow Node","Known Flow",545060.000000,102373.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902349","Nodes","-175",21.000000,21.823641,"Default Known Flow Node","Known Flow",545064.625000,102349.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902292","Nodes","-1462519",21.000000,23.734998,"Default Known Flow Node","Known Flow",545177.000000,102327.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902365","Nodes","-197",21.000000,21.867419,"Default Known Flow Node","Known Flow",545006.375000,102411.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902360","Nodes","-191",21.000000,21.867419,"Default Known Flow Node","Known Flow",545010.750000,102400.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902370","Nodes","-207",21.000000,21.867419,"Default Known Flow Node","Known Flow",545043.375000,102429.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902364","Nodes","-196",21.000000,21.867419,"Default Known Flow Node","Known Flow",545033.750000,102410.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902338","Nodes","-159",21.000000,26.489368,"Default Known Flow Node","Known Flow",545023.875000,102267.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902335","Nodes","-156",21.000000,25.588524,"Default Known Flow Node","Known Flow",545128.125000,102260.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902293","Nodes","-1462520",21.000000,21.867419,"Default Known Flow Node","Known Flow",545037.375000,102411.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902368","Nodes","-202",21.000000,21.867419,"Default Known Flow Node","Known Flow",545050.750000,102418.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902373","Nodes","-210",21.000000,21.867419,"Default Known Flow Node","Known Flow",545052.125000,102436.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902369","Nodes","-205",21.000000,21.867419,"Default Known Flow Node","Known Flow",545058.375000,102422.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902348","Nodes","-174",21.000000,21.823641,"Default Known Flow Node","Known Flow",545072.500000,102348.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902375","Nodes","-212",21.000000,21.921875,"Default Known Flow Node","Known Flow",545272.000000,102451.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902333","Nodes","-154",21.000000,25.315657,"Default Known Flow Node","Known Flow",545234.250000,102238.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902332","Nodes","-153",21.000000,25.341780,"Default Known Flow Node","Known Flow",545237.375000,102235.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902342","Nodes","-163",21.000000,25.359194,"Default Known Flow Node","Known Flow",545248.000000,102279.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902341","Nodes","-162",21.000000,25.315657,"Default Known Flow Node","Known Flow",545243.625000,102274.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902343","Nodes","-165",21.000000,25.359194,"Default Known Flow Node","Known Flow",545229.500000,102286.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902345","Nodes","-168",21.000000,25.359194,"Default Known Flow Node","Known Flow",545238.250000,102295.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902261","Nodes","-140",21.000000,26.162419,"Default Known Flow Node","Known Flow",545373.875000,102182.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902379","Nodes","-218",21.000000,21.680915,"Default Known Flow Node","Known Flow",545412.250000,102470.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902282","Nodes","-1462499",21.000000,21.680915,"Default Known Flow Node","Known Flow",545403.625000,102469.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902381","Nodes","-221",21.000000,22.120077,"Default Known Flow Node","Known Flow",545490.625000,102478.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902380","Nodes","-219",21.000000,22.470000,"Default Known Flow Node","Known Flow",545482.750000,102471.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902358","Nodes","-189",21.000000,23.535216,"Default Known Flow Node","Known Flow",545347.375000,102395.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902344","Nodes","-166",21.000000,22.969347,"Default Known Flow Node","Known Flow",545327.625000,102291.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902301","Nodes","-1462533",21.000000,22.971211,"Default Known Flow Node","Known Flow",545331.875000,102286.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902327","Nodes","-1462575",21.000000,23.199400,"Default Known Flow Node","Known Flow",545402.125000,102328.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902269","Nodes","-1462473",21.000000,23.204227,"Default Known Flow Node","Known Flow",545412.750000,102334.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902233","Nodes","Maximo, 193850, -5.54 scmh",21.000000,23.984117,"Point Loads","Known Flow",545475.017341,102148.366438,,0.000000,,,,,,,,-5.539999,-4.953967,-5.539999,,"",,,,,,,,"DC PROFILE"
"94122109902237","Nodes","-104",21.000000,22.780852,"Default Known Flow Node","Known Flow",545723.375000,102025.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902249","Nodes","-123",21.000000,24.687887,"Default Known Flow Node","Known Flow",545519.250000,102105.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902376","Nodes","-213",21.000000,27.318766,"Default Known Flow Node","Known Flow",545612.250000,102453.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902371","Nodes","-208",21.000000,26.277179,"Default Known Flow Node","Known Flow",545668.250000,102429.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902363","Nodes","-195",21.000000,26.630095,"Default Known Flow Node","Known Flow",545697.000000,102408.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902276","Nodes","-1462487",21.000000,22.780852,"Default Known Flow Node","Known Flow",545678.250000,102068.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902250","Nodes","-124",21.000000,22.868609,"Default Known Flow Node","Known Flow",545631.625000,102113.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902242","Nodes","-110",21.000000,22.780852,"Default Known Flow Node","Known Flow",545684.750000,102062.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902245","Nodes","-114",21.000000,22.780852,"Default Known Flow Node","Known Flow",545691.125000,102069.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902271","Nodes","-1462476",21.000000,22.912495,"Default Known Flow Node","Known Flow",545597.375000,102159.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902366","Nodes","-198",21.000000,26.585399,"Default Known Flow Node","Known Flow",545702.500000,102413.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902238","Nodes","-106",21.000000,22.930086,"Default Known Flow Node","Known Flow",545728.750000,102029.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902243","Nodes","-111",21.000000,22.798447,"Default Known Flow Node","Known Flow",545692.625000,102064.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902254","Nodes","-130",21.000000,24.289154,"Default Known Flow Node","Known Flow",545863.000000,102140.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902337","Nodes","-158",21.000000,25.551316,"Default Known Flow Node","Known Flow",545863.375000,102264.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902346","Nodes","-169",21.000000,26.089607,"Default Known Flow Node","Known Flow",545840.000000,102296.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902265","Nodes","-145",21.000000,24.773677,"Default Known Flow Node","Known Flow",545899.375000,102198.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902334","Nodes","-155",21.000000,25.517081,"Default Known Flow Node","Known Flow",545858.500000,102259.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902273","Nodes","-1462480",21.000000,24.025782,"Default Known Flow Node","Known Flow",545888.750000,102117.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902336","Nodes","-157",21.000000,25.551316,"Default Known Flow Node","Known Flow",545866.375000,102261.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902329","Nodes","-148",21.000000,24.800523,"Default Known Flow Node","Known Flow",545909.750000,102205.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902262","Nodes","-141",21.000000,24.773677,"Default Known Flow Node","Known Flow",545912.000000,102183.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902331","Nodes","-152",21.000000,25.064191,"Default Known Flow Node","Known Flow",545965.000000,102232.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902263","Nodes","-142",21.000000,24.773677,"Default Known Flow Node","Known Flow",545913.375000,102184.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902330","Nodes","-151",21.000000,24.812852,"Default Known Flow Node","Known Flow",545920.875000,102212.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902394","Nodes","-237",21.000000,21.718830,"Default Known Flow Node","Known Flow",544868.750000,102531.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902387","Nodes","-230",21.000000,21.674987,"Default Known Flow Node","Known Flow",544895.750000,102503.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902467","Nodes","-327",21.000000,21.830122,"Default Known Flow Node","Known Flow",544912.000000,102717.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902320","Nodes","-1462562",21.000000,21.579872,"Default Known Flow Node","Known Flow",544994.625000,102521.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902395","Nodes","-238",21.000000,21.930754,"Default Known Flow Node","Known Flow",544966.500000,102533.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902385","Nodes","-227",21.000000,21.495765,"Default Known Flow Node","Known Flow",544787.000000,102503.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902404","Nodes","-250",21.000000,21.472464,"Default Known Flow Node","Known Flow",544796.250000,102568.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902314","Nodes","-1462553",21.000000,21.457663,"Default Known Flow Node","Known Flow",544809.875000,102609.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902417","Nodes","-267",21.000000,21.869687,"Default Known Flow Node","Known Flow",544880.625000,102589.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902307","Nodes","-1462544",21.000000,21.869683,"Default Known Flow Node","Known Flow",544877.250000,102589.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902421","Nodes","-274",21.000000,21.870291,"Default Known Flow Node","Known Flow",544892.125000,102604.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902470","Nodes","-331",21.000000,21.834472,"Default Known Flow Node","Known Flow",544892.375000,102721.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902446","Nodes","-304",21.000000,21.527444,"Default Known Flow Node","Known Flow",544873.875000,102656.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902315","Nodes","-1462554",21.000000,21.830418,"Default Known Flow Node","Known Flow",544900.000000,102719.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902400","Nodes","-246",21.000000,21.870299,"Default Known Flow Node","Known Flow",544946.625000,102556.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902311","Nodes","-1462550",21.000000,22.225276,"Default Known Flow Node","Known Flow",544943.750000,102713.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902412","Nodes","-262",21.000000,22.045892,"Default Known Flow Node","Known Flow",544962.125000,102584.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902438","Nodes","-295",21.000000,22.221573,"Default Known Flow Node","Known Flow",544954.875000,102645.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902454","Nodes","-314",21.000000,22.221573,"Default Known Flow Node","Known Flow",544962.000000,102678.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902439","Nodes","-296",21.000000,22.221573,"Default Known Flow Node","Known Flow",544965.500000,102646.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902414","Nodes","-264",21.000000,22.045892,"Default Known Flow Node","Known Flow",544955.750000,102588.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902272","Nodes","-1462477",21.000000,22.045892,"Default Known Flow Node","Known Flow",544963.500000,102602.132812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902278","Nodes","-1462490",21.000000,22.045892,"Default Known Flow Node","Known Flow",544965.875000,102591.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902456","Nodes","-317",21.000000,22.444998,"Default Known Flow Node","Known Flow",544981.000000,102690.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902390","Nodes","-233",21.000000,21.579638,"Default Known Flow Node","Known Flow",544984.750000,102511.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902389","Nodes","-232",21.000000,21.579790,"Default Known Flow Node","Known Flow",544990.500000,102506.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902283","Nodes","-1462500",21.000000,21.602709,"Default Known Flow Node","Known Flow",545149.750000,102542.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902388","Nodes","-231",21.000000,21.628518,"Default Known Flow Node","Known Flow",545400.250000,102504.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902294","Nodes","-1462521",21.000000,21.931179,"Default Known Flow Node","Known Flow",545009.625000,102527.882812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902514","Nodes","-4904555",21.000000,21.403287,"Default Known Flow Node","Known Flow",544993.125000,102964.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902401","Nodes","-247",21.000000,21.759591,"Default Known Flow Node","Known Flow",545084.250000,102559.382812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902465","Nodes","-325",21.000000,22.363243,"Default Known Flow Node","Known Flow",545081.250000,102710.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902305","Nodes","-1462539",21.000000,22.345796,"Default Known Flow Node","Known Flow",545086.125000,102828.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902298","Nodes","-1462525",21.000000,21.785031,"Default Known Flow Node","Known Flow",545111.500000,102570.632812,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122109902399","Nodes","-243",21.000000,21.602668,"Default Known Flow Node","Known Flow",545158.125000,102546.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
