"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"94117208105070","Nodes","8105070",21.000000,29.805980,"Default Known Flow Node","Known Flow",496570.625000,107960.882812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-36557","Nodes","-36557",21.000000,29.762513,"Default Known Flow Node","Known Flow",496616.250000,107886.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105053","Nodes","8105053",21.000000,30.447699,"Default Known Flow Node","Known Flow",496668.750000,107808.882812,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105062","Nodes","8105062",21.000000,30.790844,"Default Known Flow Node","Known Flow",496774.375000,107702.750000,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105003","Nodes","8105003, ""SLINDON CROSS ROAD""",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",496786.000000,107699.132812,,1149.999998,,,,317.205864,354.730007,,"",,,
"941172-36086","Nodes","-36086",21.000000,28.017116,"Default Known Flow Node","Known Flow",496299.750000,108319.882812,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105074","Nodes","8105074",21.000000,27.929500,"DDS demands","Known Flow",496262.375000,108297.500000,,0.000000,,,-7.309999,-6.536732,-7.309999,,"",,,"D1 PROFILE"
"94117208105075","Nodes","8105075",21.000000,26.125083,"DDS demands","Known Flow",496314.125000,108416.132812,,0.000000,,,-5.659999,-5.061273,-5.659999,,"",,,"D1 PROFILE"
"941172-36085","Nodes","-36085",21.000000,25.949065,"Default Known Flow Node","Known Flow",496287.000000,108359.250000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-36088","Nodes","-36088",21.000000,28.936069,"Default Known Flow Node","Known Flow",496358.250000,108193.132812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-38271","Nodes","-38271",21.000000,29.329538,"Default Known Flow Node","Known Flow",496384.375000,108283.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-38260","Nodes","-38260",21.000000,32.229867,"Default Known Flow Node","Known Flow",496840.750000,108320.250000,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105068","Nodes","8105068",21.000000,32.229867,"Default Known Flow Node","Known Flow",496839.375000,108320.382812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-38261","Nodes","-38261",21.000000,32.316992,"Default Known Flow Node","Known Flow",496845.500000,108381.632812,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105067","Nodes","8105067",21.000000,32.099223,"Default Known Flow Node","Known Flow",496876.875000,108316.632812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-38266","Nodes","-38266",21.000000,31.620625,"Default Known Flow Node","Known Flow",497039.750000,108307.250000,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105066","Nodes","8105066",21.000000,31.620625,"Default Known Flow Node","Known Flow",497040.250000,108303.382812,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105101","Nodes","8105101",21.000000,31.577150,"DDS demands","Known Flow",497045.875000,108122.632812,,0.000000,,-11.579999,-13.329999,-22.274967,-24.910000,,"",,"C4 PROFILE","D1 PROFILE"
"941172-1494808","Nodes","-1494808",21.000000,29.698888,"Default Known Flow Node","Known Flow",496575.250000,107905.132812,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105100","Nodes","8105100",21.000000,31.496680,"Default Known Flow Node","Known Flow",496996.125000,107989.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105059","Nodes","8105059",21.000000,29.485785,"DDS demands","Known Flow",497215.000000,107677.750000,,0.000000,,,-19.030000,-17.016967,-19.030000,,"",,,"D1 PROFILE"
"94117208105057","Nodes","8105057",21.000000,29.979356,"DDS demands","Known Flow",497146.625000,107785.632812,,0.000000,,,-16.649999,-14.888727,-16.649999,,"",,,"D1 PROFILE"
"941172-1494807","Nodes","-1494807",21.000000,29.211985,"Default Known Flow Node","Known Flow",496428.125000,108034.632812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-36092","Nodes","-36092",21.000000,29.052870,"Default Known Flow Node","Known Flow",496412.250000,108153.132812,,0.000000,,,,0.000000,0.000000,,"",,,
"94117208105093","Nodes","8105093",21.000000,26.230412,"DDS demands","Known Flow",496481.000000,108335.250000,,0.000000,,0.000000,-40.810000,-36.493034,-40.810000,,"",,"C4 PROFILE","D1 PROFILE"
"941172-2673424","Nodes","-2673424",21.000000,22.106870,"Default Known Flow Node","Known Flow",496023.125000,108499.382812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-3353856","Nodes","-3353856",21.000000,27.193329,"Default Known Flow Node","Known Flow",496156.875000,108358.500000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-1494806","Nodes","-1494806",21.000000,28.998253,"Default Known Flow Node","Known Flow",496413.375000,108116.250000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-2673423","Nodes","-2673423",21.000000,22.106870,"Default Known Flow Node","Known Flow",496018.875000,108499.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-3353854","Nodes","-3353854",21.000000,27.105554,"Default Known Flow Node","Known Flow",496091.125000,108349.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-1652264","Nodes","-1652264",21.000000,31.453241,"Default Known Flow Node","Known Flow",496958.750000,108023.632812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-1652263","Nodes","-1652263",21.000000,31.409807,"Default Known Flow Node","Known Flow",496916.875000,108022.132812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-3373219","Nodes","-3373219",21.000000,32.099223,"Default Known Flow Node","Known Flow",496879.500000,108316.382812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-3373220","Nodes","-3373220",21.000000,32.186313,"Default Known Flow Node","Known Flow",496887.750000,108362.750000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-2994345","Nodes","-2994345",21.000000,22.106870,"Default Known Flow Node","Known Flow",496002.750000,108533.000000,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-3719123","Nodes","-3719123",21.000000,26.334785,"Default Known Flow Node","Known Flow",496417.781250,108409.382812,,0.000000,,,,0.000000,0.000000,,"",,,
"941172-3719124","Nodes","-3719124",21.000000,26.466890,"Default Known Flow Node","Known Flow",496436.750000,108431.250000,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000004","Nodes",,21.000000,28.773128,"Default Known Flow Node","Known Flow",496359.216701,108154.079586,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000006","Nodes",,21.000000,29.000514,"Default Known Flow Node","Known Flow",496413.252332,108118.703357,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000002","Nodes",,21.000000,27.949176,"Default Known Flow Node","Known Flow",496173.377387,108296.606129,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000001","Nodes",,21.000000,28.498681,"Default Known Flow Node","Known Flow",496235.147085,108200.999069,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000003","Nodes",,21.000000,28.905126,"Default Known Flow Node","Known Flow",496311.072772,108150.297863,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000005","Nodes",,21.000000,28.777942,"Default Known Flow Node","Known Flow",496356.979854,108153.754338,,0.000000,,,,0.000000,0.000000,,"",,,
"94117200000007","Nodes",,21.000000,29.036166,"Default Known Flow Node","Known Flow",496416.070620,108143.264703,,0.000000,,,,0.000000,0.000000,,"",,,
