"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"94119909404180","Nodes","9404180",21.000000,40.452598,"Default Known Flow Node","Known Flow",561116.918841,102355.430062,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404252","Nodes","9404252",21.000000,38.169069,"Default Known Flow Node","Known Flow",561135.168846,102497.180100,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404303","Nodes","9404303",21.000000,21.772314,"Default Known Flow Node","Known Flow",561511.543948,102162.805009,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404244","Nodes","9404244",21.000000,30.195159,"DDS demands","Known Flow",560931.918791,102492.430099,,0.000000,,,,,,-17.770000,,,,,,-15.890252,-17.770000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404140","Nodes","9404140",21.000000,30.643700,"DDS demands","Known Flow",560861.168771,102516.305106,,0.000000,,,,,,-14.869999,,,,,,-13.297020,-14.869999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404139","Nodes","9404139",21.000000,30.348297,"DDS demands","Known Flow",560829.293763,102517.305106,,0.000000,,,,,,-5.229999,,,,,,-4.676759,-5.229999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404134","Nodes","9404134",21.000000,26.936122,"Default Known Flow Node","Known Flow",560729.043735,102987.430234,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404158","Nodes","9404158",21.000000,26.964326,"DDS demands","Known Flow",560769.418746,102931.805219,,0.000000,,,,,,-19.440000,,,,,,-17.383595,-19.440000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404129","Nodes","9404129",21.000000,27.381185,"DDS demands","Known Flow",560738.043738,102611.430132,,0.000000,,,,,,-4.489999,,,,,,-4.015038,-4.489999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404130","Nodes","9404130",21.000000,27.082995,"DDS demands","Known Flow",560607.928477,102767.944316,,0.000000,,,,,,-2.640000,,,,,,-2.360735,-2.640000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462496","Nodes","1462496",21.000000,27.021852,"DDS demands","Known Flow",560704.168729,102830.805191,,0.000000,,,,,,-4.110000,,,,,,-3.675235,-4.110000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000349","Nodes","349",21.000000,27.021895,"DDS demands","Known Flow",560703.040121,102832.177224,,0.000000,,,,,,-6.119999,,,,,,-5.472613,-6.119999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404136","Nodes","9404136",21.000000,27.217035,"DDS demands","Known Flow",560802.918756,102700.555156,,0.000000,,,,,,-4.070000,,,,,,-3.639466,-4.070000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404135","Nodes","9404135",21.000000,27.022600,"DDS demands","Known Flow",560698.793727,102829.180191,,0.000000,,,,,,-10.779999,,,,,,-9.639668,-10.779999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000314","Nodes","314",21.000000,27.253381,"Default Known Flow Node","Known Flow",560872.418774,102773.180176,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000321","Nodes","321",21.000000,27.253613,"Default Known Flow Node","Known Flow",560865.233427,102782.257410,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404154","Nodes","9404154",21.000000,27.317686,"DDS demands","Known Flow",560880.293777,102777.930177,,0.000000,,,,,,-6.949999,,,,,,-6.214813,-6.949999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404279","Nodes","9404279",21.000000,27.126320,"Default Known Flow Node","Known Flow",560815.681638,102857.565478,,0.000000,,,,,,-6.500000,,,,,,-5.812416,-6.500000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000319","Nodes","319",21.000000,27.371649,"Default Known Flow Node","Known Flow",560882.168777,102779.680177,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404155","Nodes","9404155",21.000000,27.278712,"DDS demands","Known Flow",560875.064020,102788.434399,,0.000000,,,,,,-11.740000,,,,,,-10.498118,-11.740000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404160","Nodes","9404160",21.000000,30.002151,"DDS demands","Known Flow",560926.293789,102791.930181,,0.000000,,,,,,-5.590000,,,,,,-4.998678,-5.590000,,"",,,,,,"D1 PROFILE",,,,,
"94119900419372","Nodes","419372",21.000000,30.021456,"Default Known Flow Node","Known Flow",560928.793790,102830.305191,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462542","Nodes","1462542",21.000000,30.031025,"Default Known Flow Node","Known Flow",560935.668792,102811.805186,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404161","Nodes","9404161",21.000000,30.031025,"DDS demands","Known Flow",560937.543792,102829.430191,,0.000000,,,,,,-11.779999,,,,,,-10.533886,-11.779999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404277","Nodes","9404277",21.000000,27.776119,"DDS demands","Known Flow",560623.668707,102657.055144,,0.000000,,,,,,-2.949999,,,,,,-2.637942,-2.949999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000248","Nodes","248",21.000000,27.790024,"DDS demands","Known Flow",560693.543726,102570.055120,,0.000000,,,,,,-5.489999,,,,,,-4.909256,-5.489999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462558","Nodes","1462558",21.000000,25.149132,"Default Known Flow Node","Known Flow",560739.543738,102712.680159,,0.000000,,,,,,-4.179999,,,,,,-3.737830,-4.179999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404275","Nodes","9404275",21.000000,25.159725,"DDS demands","Known Flow",560731.668736,102708.805158,,0.000000,,,,,,-4.159999,,,,,,-3.719946,-4.159999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000275","Nodes","275",21.000000,31.228866,"DDS demands","Known Flow",560902.043783,102658.930144,,0.000000,,,,,,-4.790000,,,,,,-4.283303,-4.790000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404152","Nodes","9404152",21.000000,31.231615,"DDS demands","Known Flow",560904.793783,102651.805143,,0.000000,,,,,,-6.579999,,,,,,-5.883953,-6.579999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462557","Nodes","1462557",21.000000,30.603373,"Default Known Flow Node","Known Flow",560965.418800,102736.555166,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404268","Nodes","9404268",21.000000,30.603373,"Default Known Flow Node","Known Flow",560959.543798,102738.930166,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462520","Nodes","1462520",21.000000,30.603373,"Default Known Flow Node","Known Flow",560973.793802,102762.305173,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462592","Nodes","1462592",21.000000,27.513052,"Default Known Flow Node","Known Flow",560653.043715,102548.805115,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404294","Nodes","9404294",21.000000,27.513052,"DDS demands","Known Flow",560655.793716,102539.805112,,0.000000,,,,,,-10.899999,,,,,,-9.746974,-10.899999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404133","Nodes","9404133",21.000000,26.868287,"DDS demands","Known Flow",560712.668731,102983.930233,,0.000000,,,,,,-2.720000,,,,,,-2.432272,-2.720000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404283","Nodes","9404283",21.000000,26.888997,"DDS demands","Known Flow",560679.543722,102945.680223,,0.000000,,,,,,-6.659999,,,,,,-5.955491,-6.659999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404276","Nodes","9404276",21.000000,27.340597,"DDS demands","Known Flow",560746.918740,102626.430136,,0.000000,,,,,,-7.699999,,,,,,-6.885477,-7.699999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000397","Nodes","397",21.000000,26.919431,"Default Known Flow Node","Known Flow",560815.668759,102996.180236,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404284","Nodes","9404284",21.000000,26.915301,"Default Known Flow Node","Known Flow",560822.043761,102992.555235,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000345","Nodes","345",21.000000,27.020693,"DDS demands","Known Flow",560695.404279,102826.419447,,0.000000,,,,,,-5.550000,,,,,,-4.962909,-5.550000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000388","Nodes","388",21.000000,26.931373,"DDS demands","Known Flow",560648.530252,102963.812920,,0.000000,,,,,,-4.349999,,,,,,-3.889847,-4.349999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462476","Nodes","1462476",21.000000,27.020636,"DDS demands","Known Flow",560696.418727,102825.055190,,0.000000,,,,,,-4.800000,,,,,,-4.292246,-4.800000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404282","Nodes","9404282",21.000000,27.001460,"DDS demands","Known Flow",560715.043732,102963.930227,,0.000000,,,,,,-4.909999,,,,,,-4.390609,-4.909999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404280","Nodes","9404280",21.000000,27.050196,"Default Known Flow Node","Known Flow",560778.293749,102830.930191,,0.000000,,,,,,-6.300000,,,,,,-5.633573,-6.300000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462525","Nodes","1462525",21.000000,27.024567,"Default Known Flow Node","Known Flow",560818.668760,102787.055179,,0.000000,,,,,,-2.200000,,,,,,-1.967279,-2.200000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462615","Nodes","1462615",21.000000,27.050196,"Default Known Flow Node","Known Flow",560769.793747,102843.930195,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000350","Nodes","350",21.000000,27.056582,"Default Known Flow Node","Known Flow",560784.793751,102836.680193,,0.000000,,,,,,-5.460000,,,,,,-4.882429,-5.460000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000287","Nodes","287",21.000000,27.216735,"DDS demands","Known Flow",560809.185848,102708.040849,,0.000000,,,,,,-7.210000,,,,,,-6.447311,-7.210000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000377","Nodes","377",21.000000,26.998890,"Default Known Flow Node","Known Flow",560769.793747,102915.055214,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404278","Nodes","9404278",21.000000,27.193660,"Default Known Flow Node","Known Flow",560820.533809,102838.547080,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000366","Nodes","366",21.000000,27.193660,"Default Known Flow Node","Known Flow",560782.293750,102885.180206,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404156","Nodes","9404156",21.000000,27.175771,"DDS demands","Known Flow",560829.058037,102844.300327,,0.000000,,,,,,-7.479999,,,,,,-6.688749,-7.479999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000358","Nodes","358",21.000000,27.135669,"DDS demands","Known Flow",560823.418761,102851.055197,,0.000000,,,,,,-1.539999,,,,,,-1.377095,-1.539999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404157","Nodes","9404157",21.000000,26.986294,"DDS demands","Known Flow",560784.418751,102900.555210,,0.000000,,,,,,-16.440000,,,,,,-14.700943,-16.440000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000326","Nodes","326",21.000000,28.268802,"Default Known Flow Node","Known Flow",560900.168782,102789.055180,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000329","Nodes","329",21.000000,30.262856,"Default Known Flow Node","Known Flow",560949.168795,102795.555182,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404162","Nodes","9404162",21.000000,30.052751,"DDS demands","Known Flow",560999.168809,102905.055211,,0.000000,,,,,,-14.219999,,,,,,-12.715778,-14.219999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404273","Nodes","9404273",21.000000,30.139858,"Default Known Flow Node","Known Flow",560960.040518,102876.309389,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900419376","Nodes","419376",21.000000,30.139858,"Default Known Flow Node","Known Flow",560986.793806,102836.055193,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404274","Nodes","9404274",21.000000,26.565247,"Default Known Flow Node","Known Flow",560691.418725,102768.930174,,0.000000,,,,,,-5.929999,,,,,,-5.302711,-5.929999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000246","Nodes","246",21.000000,27.790131,"DDS demands","Known Flow",560695.232666,102566.712426,,0.000000,,,,,,-4.960000,,,,,,-4.435321,-4.960000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404127","Nodes","9404127",21.000000,27.779016,"DDS demands","Known Flow",560699.543727,102558.180117,,0.000000,,,,,,-11.989999,,,,,,-10.721671,-11.989999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000260","Nodes","260",21.000000,27.494258,"Default Known Flow Node","Known Flow",560727.043735,102597.805128,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462473","Nodes","1462473",21.000000,25.072106,"Default Known Flow Node","Known Flow",560722.918734,102701.680156,,0.000000,,,,,,-12.579999,,,,,,-11.249261,-12.579999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000234","Nodes","234",21.000000,29.586766,"Default Known Flow Node","Known Flow",560735.526483,102517.159333,,0.000000,,,,,,-8.090000,,,,,,-7.234223,-8.090000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404247","Nodes","9404247",21.000000,30.041904,"Default Known Flow Node","Known Flow",560791.664873,102528.268931,,0.000000,,,,,,-5.960000,,,,,,-5.329538,-5.960000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000242","Nodes","242",21.000000,29.939209,"Default Known Flow Node","Known Flow",560793.998783,102561.558271,,0.000000,,,,,,-4.249999,,,,,,-3.800425,-4.249999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404248","Nodes","9404248",21.000000,29.871885,"Default Known Flow Node","Known Flow",560813.187072,102596.304503,,0.000000,,,,,,-3.079999,,,,,,-2.754191,-3.079999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462541","Nodes","1462541",21.000000,27.216698,"DDS demands","Known Flow",560811.918758,102711.305159,,0.000000,,,,,,-5.110000,,,,,,-4.569453,-5.110000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404242","Nodes","9404242",21.000000,30.227721,"Default Known Flow Node","Known Flow",560812.164707,102519.264834,,0.000000,,,,,,-5.619999,,,,,,-5.025504,-5.619999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462472","Nodes","1462472",21.000000,30.179209,"Default Known Flow Node","Known Flow",560806.793757,102519.805107,,0.000000,,,,,,-5.859999,,,,,,-5.240117,-5.859999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000228","Nodes","228",21.000000,30.491113,"DDS demands","Known Flow",560806.830000,102526.905171,,0.000000,,,,,,-6.860000,,,,,,-6.134335,-6.860000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000327","Nodes","327",21.000000,28.268802,"Default Known Flow Node","Known Flow",560902.168783,102790.055180,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404159","Nodes","9404159",21.000000,28.631977,"DDS demands","Known Flow",560904.043783,102781.805178,,0.000000,,,,,,-2.190000,,,,,,-1.958337,-2.190000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404250","Nodes","9404250",21.000000,31.022903,"DDS demands","Known Flow",560843.293767,102680.680150,,0.000000,,,,,,-7.620000,,,,,,-6.813940,-7.620000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000324","Nodes","324",21.000000,29.692417,"Default Known Flow Node","Known Flow",560916.293786,102787.055179,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000273","Nodes","273",21.000000,31.811243,"DDS demands","Known Flow",560923.166178,102653.047798,,0.000000,,,,,,-1.570000,,,,,,-1.403922,-1.570000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462567","Nodes","1462567",21.000000,31.798671,"Default Known Flow Node","Known Flow",560927.168789,102706.555157,,0.000000,,,,,,-1.720000,,,,,,-1.538054,-1.720000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404245","Nodes","9404245",21.000000,34.907657,"DDS demands","Known Flow",560945.668794,102518.680106,,0.000000,,,,,,-5.719999,,,,,,-5.114926,-5.719999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000221","Nodes","221",21.000000,34.997496,"DDS demands","Known Flow",560952.293796,102507.430103,,0.000000,-7.340000,,,,,-14.930000,,,,,,-19.914232,-22.269999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"94119909404267","Nodes","9404267",21.000000,30.603373,"Default Known Flow Node","Known Flow",560981.582768,102774.111606,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462539","Nodes","1462539",21.000000,30.603373,"Default Known Flow Node","Known Flow",560928.168790,102750.555169,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000262","Nodes","262",21.000000,34.306659,"Default Known Flow Node","Known Flow",560973.668802,102605.055130,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000264","Nodes","264",21.000000,34.236855,"Default Known Flow Node","Known Flow",560984.043805,102606.930130,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404147","Nodes","9404147",21.000000,34.163041,"DDS demands","Known Flow",560987.410933,102617.557628,,0.000000,,,,,,-8.439999,,,,,,-7.547198,-8.439999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404249","Nodes","9404249",21.000000,34.080697,"Default Known Flow Node","Known Flow",560991.327548,102629.919446,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404148","Nodes","9404148",21.000000,34.056284,"DDS demands","Known Flow",560993.500912,102636.779125,,0.000000,,,,,,-13.319999,,,,,,-11.910982,-13.319999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404183","Nodes","9404183",21.000000,37.309789,"DDS demands","Known Flow",561270.293883,102471.680094,,0.000000,,,,,,-16.389999,,,,,,-14.656231,-16.389999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404257","Nodes","9404257",21.000000,37.281466,"Default Known Flow Node","Known Flow",561219.793869,102504.680103,,0.000000,,,,,,-2.250000,,,,,,-2.011990,-2.250000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000250","Nodes","250",21.000000,34.192233,"Default Known Flow Node","Known Flow",561377.043912,102572.555121,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404264","Nodes","9404264",21.000000,34.289440,"Default Known Flow Node","Known Flow",561352.418905,102531.555110,,0.000000,,,,,,-2.559999,,,,,,-2.289197,-2.559999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000369","Nodes","369",21.000000,30.290672,"Default Known Flow Node","Known Flow",561028.293817,102894.805209,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900419388","Nodes","419388",21.000000,30.198251,"Default Known Flow Node","Known Flow",561095.418835,102887.180207,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404176","Nodes","9404176",21.000000,34.189289,"DDS demands","Known Flow",561077.543830,102529.430109,,0.000000,,,,,,-15.209999,,,,,,-13.601054,-15.209999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404175","Nodes","9404175",21.000000,37.091496,"DDS demands","Known Flow",561083.543832,102525.055108,,0.000000,,,,,,-13.499999,,,,,,-12.071941,-13.499999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404170","Nodes","9404170",21.000000,30.466542,"DDS demands","Known Flow",561061.543826,102797.430182,,0.000000,,,-10.359999,,,-6.719999,,,,,,-15.273241,-17.079999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"94119900000333","Nodes","333",21.000000,30.443259,"DDS demands","Known Flow",561068.668828,102802.180183,,0.000000,,,,,,-1.630000,,,,,,-1.457575,-1.630000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462492","Nodes","1462492",21.000000,37.163972,"DDS demands","Known Flow",561180.043858,102586.305125,,0.000000,,,,,,-3.910000,,,,,,-3.496392,-3.910000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404186","Nodes","9404186",21.000000,37.152412,"DDS demands","Known Flow",561184.543859,102584.680124,,0.000000,,,,,,-11.350000,,,,,,-10.149373,-11.350000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000341","Nodes","341",21.000000,30.640926,"Default Known Flow Node","Known Flow",561034.168818,102816.555187,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404270","Nodes","9404270",21.000000,30.640926,"Default Known Flow Node","Known Flow",561024.668816,102809.555185,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404163","Nodes","9404163",21.000000,30.292400,"DDS demands","Known Flow",561036.293819,102893.805208,,0.000000,,,,,,-12.560000,,,,,,-11.231377,-12.560000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404169","Nodes","9404169",21.000000,30.402077,"DDS demands","Known Flow",561054.668824,102809.805186,,0.000000,,,,,,-5.219999,,,,,,-4.667817,-5.219999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000365","Nodes","365",21.000000,30.289472,"Default Known Flow Node","Known Flow",561087.418833,102879.055204,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000339","Nodes","339",21.000000,30.393484,"Default Known Flow Node","Known Flow",561060.668826,102814.180187,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404168","Nodes","9404168",21.000000,30.390494,"DDS demands","Known Flow",561078.442234,102784.943449,,0.000000,,,,,,-3.289999,,,,,,-2.941976,-3.289999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404171","Nodes","9404171",21.000000,30.374390,"DDS demands","Known Flow",561092.834180,102760.329046,,0.000000,,,,,,-7.780000,,,,,,-6.957015,-7.780000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404167","Nodes","9404167",21.000000,30.337340,"Default Known Flow Node","Known Flow",561125.168843,102811.805186,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000310","Nodes","310",21.000000,30.374335,"Default Known Flow Node","Known Flow",561085.418832,102756.680171,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404271","Nodes","9404271",21.000000,30.369375,"Default Known Flow Node","Known Flow",561163.049372,102763.793263,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404164","Nodes","9404164",21.000000,30.289449,"DDS demands","Known Flow",561089.786246,102874.800981,,0.000000,,,,,,-4.419999,,,,,,-3.952443,-4.419999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462551","Nodes","1462551",21.000000,30.346817,"Default Known Flow Node","Known Flow",561148.543850,102771.680175,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000371","Nodes","371",21.000000,30.243962,"Default Known Flow Node","Known Flow",561124.543843,102898.430210,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404165","Nodes","9404165",21.000000,30.252190,"DDS demands","Known Flow",561123.543843,102890.680208,,0.000000,,,,,,-11.799999,,-0.820000,,,,-11.285030,-12.619999,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"94119909404166","Nodes","9404166",21.000000,30.306899,"DDS demands","Known Flow",561137.293847,102816.930187,,0.000000,,,,,,-12.170000,,,,,,-10.882632,-12.170000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000318","Nodes","318",21.000000,30.367891,"Default Known Flow Node","Known Flow",561188.293860,102777.930177,,0.000000,,,,,,-4.849999,,,,,,-4.336956,-4.849999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000261","Nodes","261",21.000000,37.106257,"DDS demands","Known Flow",561282.554431,102600.369530,,0.000000,,,,,,,-25.140000,,,,,-22.480638,-25.140000,,"",,,,,,,"DH PROFILE",,,,
"94119900404266","Nodes","404266",21.000000,37.106019,"Default Known Flow Node","Known Flow",561310.918894,102605.305130,,0.000000,,,,,,-1.949999,,,,,,-1.743724,-1.949999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404185","Nodes","9404185",21.000000,37.108033,"DDS demands","Known Flow",561284.418887,102593.055127,,0.000000,,,,,,-1.940000,,,,,,-1.734782,-1.940000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462564","Nodes","1462564",21.000000,37.107963,"Default Known Flow Node","Known Flow",561290.918888,102592.805127,,0.000000,,,,,,-2.150000,,,,,,-1.922568,-2.150000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000256","Nodes","256",21.000000,37.282218,"Default Known Flow Node","Known Flow",561297.418890,102581.055123,,0.000000,,,,,,-3.940000,,,,,,-3.523218,-3.940000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404184","Nodes","9404184",21.000000,37.282547,"DDS demands","Known Flow",561304.918892,102578.680123,,0.000000,,,,,,-7.550000,,,,,,-6.751345,-7.550000,,"",,,,,,"D1 PROFILE",,,,,
"94119900940465","Nodes","940465",21.000000,34.185640,"Default Known Flow Node","Known Flow",561365.293909,102571.055121,,0.000000,,,,,,-6.390000,,,,,,-5.714052,-6.390000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404172","Nodes","9404172",21.000000,30.938375,"DDS demands","Known Flow",561013.168813,102743.180167,,0.000000,,,,,,-7.940000,,,,,,-7.100090,-7.940000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404269","Nodes","9404269",21.000000,30.641457,"DDS demands","Known Flow",561044.043821,102776.555177,,0.000000,,,,,,-1.299999,,,,,,-1.162483,-1.299999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404348","Nodes","9404348",21.000000,37.225892,"DDS demands","Known Flow",561163.040424,102584.178686,,0.000000,,,,,,-11.419999,,-4.039999,,,,-13.824608,-15.459999,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"94119909404251","Nodes","9404251",21.000000,34.189289,"Default Known Flow Node","Known Flow",561036.668819,102527.680109,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
