"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"94115307603357","Nodes","7603357",21.000000,60.161656,"Default Known Flow Node","Known Flow",528988.000000,135808.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462599","Nodes","1462599",21.000000,60.160423,"Default Known Flow Node","Known Flow",528989.000000,135806.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603344","Nodes","7603344",21.000000,59.946917,"DDS demands","Known Flow",528998.000000,135972.000000,,0.000000,,-8.420000,,,-7.529314,-8.420000,,"",,"D1 PROFILE",,
"94115300000274","Nodes","274",21.000000,60.045013,"DDS demands","Known Flow",529010.000000,135768.000000,,0.000000,,-8.169999,,,-7.305760,-8.169999,,"",,"D1 PROFILE",,
"94115307603345","Nodes","7603345",21.000000,59.941443,"Default Known Flow Node","Known Flow",529004.000000,135968.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000359","Nodes","359",21.000000,59.884225,"DDS demands","Known Flow",529023.000000,135978.000000,,0.000000,,-3.250000,,,-2.906208,-3.250000,,"",,"D1 PROFILE",,
"94115307603341","Nodes","7603341",21.000000,60.020483,"DDS demands","Known Flow",529065.000000,135955.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000340","Nodes","340",21.000000,59.904946,"DDS demands","Known Flow",529073.000000,135938.000000,,0.000000,,-7.900000,,,-7.064321,-7.900000,,"",,"D1 PROFILE",,
"94115300000333","Nodes","333",21.000000,59.941443,"Default Known Flow Node","Known Flow",529011.000000,135926.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603346","Nodes","7603346",21.000000,59.941443,"Default Known Flow Node","Known Flow",528996.000000,135955.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462498","Nodes","1462498",21.000000,60.985946,"Default Known Flow Node","Known Flow",529156.000000,135790.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462478","Nodes","1462478",21.000000,60.307850,"Default Known Flow Node","Known Flow",529049.000000,135834.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603356","Nodes","7603356",21.000000,60.307850,"DDS demands","Known Flow",529049.000000,135836.000000,,0.000000,,-5.500000,,,-4.918198,-5.500000,,"",,"D1 PROFILE",,
"94115307603267","Nodes","7603267",21.000000,60.504634,"DDS demands","Known Flow",529090.000000,135855.000000,,0.000000,,-9.200000,,,-8.226804,-9.200000,,"",,"D1 PROFILE",,
"94115307603355","Nodes","7603355",21.000000,60.116697,"DDS demands","Known Flow",529143.000000,135908.000000,,0.000000,,-8.039999,,,-7.189511,-8.039999,,"",,"D1 PROFILE",,
"94115307603237","Nodes","7603237",21.000000,60.253513,"DDS demands","Known Flow",529106.000000,135917.000000,,0.000000,,-9.930000,,,-8.879584,-9.930000,,"",,"D1 PROFILE",,
"94115300000306","Nodes","306",21.000000,60.564174,"Default Known Flow Node","Known Flow",529232.000000,135840.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603362","Nodes","7603362",21.000000,60.565362,"Default Known Flow Node","Known Flow",529234.000000,135840.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000358","Nodes","358",21.000000,59.977287,"DDS demands","Known Flow",529268.000000,135977.000000,,0.000000,,-1.850000,,,-1.654303,-1.850000,,"",,"D1 PROFILE",,
"94115307603368","Nodes","7603368",21.000000,60.020651,"Default Known Flow Node","Known Flow",529276.000000,135974.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462612","Nodes","1462612",21.000000,60.430349,"Default Known Flow Node","Known Flow",529286.000000,135903.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603366","Nodes","7603366",21.000000,60.430970,"Default Known Flow Node","Known Flow",529285.000000,135903.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603231","Nodes","7603231",21.000000,60.005931,"DDS demands","Known Flow",529048.000000,135986.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603342","Nodes","7603342",21.000000,60.010546,"Default Known Flow Node","Known Flow",529055.000000,135975.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462501","Nodes","1462501",21.000000,60.010546,"Default Known Flow Node","Known Flow",529055.000000,135976.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000363","Nodes","363",21.000000,60.009103,"DDS demands","Known Flow",529085.000000,135991.000000,,0.000000,,-0.739999,,,-0.661721,-0.739999,,"",,"D1 PROFILE",,
"94115300000362","Nodes","362",21.000000,56.365125,"Default Known Flow Node","Known Flow",529224.000000,135991.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603210","Nodes","7603210",21.000000,56.439233,"DDS demands","Known Flow",529221.000000,135985.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000361","Nodes","361",21.000000,56.312284,"DDS demands","Known Flow",529235.000000,135987.000000,,0.000000,,-3.749999,,,-3.353317,-3.749999,,"",,"D1 PROFILE",,
"94115301462536","Nodes","1462536",21.000000,60.162954,"Default Known Flow Node","Known Flow",529099.000000,135943.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603230","Nodes","7603230",21.000000,60.042379,"Default Known Flow Node","Known Flow",529101.000000,135950.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603340","Nodes","7603340",21.000000,60.035339,"DDS demands","Known Flow",529087.000000,135949.000000,,0.000000,,-2.200000,,,-1.967279,-2.200000,,"",,"D1 PROFILE",,
"94115307603266","Nodes","7603266",21.000000,60.526259,"Default Known Flow Node","Known Flow",529101.000000,135857.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000264","Nodes","264",21.000000,61.391234,"Default Known Flow Node","Known Flow",529130.000000,135744.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603239","Nodes","7603239",21.000000,61.395566,"DDS demands","Known Flow",529131.000000,135741.000000,,0.000000,0.000000,,,,0.000000,0.000000,,"","C2 PROFILE",,,
"94115307603240","Nodes","7603240",21.000000,61.104607,"DDS demands","Known Flow",529149.000000,135678.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115301462573","Nodes","1462573",21.000000,60.908188,"Default Known Flow Node","Known Flow",529158.000000,135803.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000290","Nodes","290",21.000000,60.985946,"Default Known Flow Node","Known Flow",529162.000000,135792.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603241","Nodes","7603241",21.000000,60.816972,"Default Known Flow Node","Known Flow",529219.000000,135805.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000287","Nodes","287",21.000000,60.349366,"Default Known Flow Node","Known Flow",529070.000000,135786.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603359","Nodes","7603359",21.000000,59.087946,"DDS demands","Known Flow",529128.000000,135855.000000,,0.000000,,-8.159999,,,-7.296817,-8.159999,,"",,"D1 PROFILE",,
"94115300000310","Nodes","310",21.000000,59.087033,"DDS demands","Known Flow",529132.000000,135855.000000,,0.000000,,-1.749999,,,-1.564881,-1.749999,,"",,"D1 PROFILE",,
"94115300000312","Nodes","312",21.000000,59.071803,"DDS demands","Known Flow",529112.000000,135856.000000,,0.000000,,-3.880000,,,-3.469565,-3.880000,,"",,"D1 PROFILE",,
"94115301462532","Nodes","1462532",21.000000,61.104545,"Default Known Flow Node","Known Flow",529151.000000,135677.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462482","Nodes","1462482",21.000000,60.501856,"Default Known Flow Node","Known Flow",529212.000000,135881.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603364","Nodes","7603364",21.000000,60.239853,"DDS demands","Known Flow",529214.000000,135902.000000,,0.000000,,-2.910000,,,-2.602174,-2.910000,,"",,"D1 PROFILE",,
"94115300000328","Nodes","328",21.000000,60.212541,"DDS demands","Known Flow",529210.000000,135915.000000,,0.000000,,-5.630000,,,-5.034446,-5.630000,,"",,"D1 PROFILE",,
"94115307603365","Nodes","7603365",21.000000,59.960355,"DDS demands","Known Flow",529258.000000,135924.000000,,0.000000,,-2.549999,,,-2.280255,-2.549999,,"",,"D1 PROFILE",,
"94115307603363","Nodes","7603363",21.000000,60.542669,"DDS demands","Known Flow",529220.000000,135857.000000,,0.000000,,-4.199999,,,-3.755715,-4.199999,,"",,"D1 PROFILE",,
"94115300000313","Nodes","313",21.000000,60.531758,"DDS demands","Known Flow",529203.000000,135856.000000,,0.000000,,-3.039999,,,-2.718422,-3.039999,,"",,"D1 PROFILE",,
"94115307603242","Nodes","7603242",21.000000,60.736868,"DDS demands","Known Flow",529225.000000,135812.000000,,0.000000,,-13.109999,,,-11.723196,-13.109999,,"",,"D1 PROFILE",,
"94115307603243","Nodes","7603243",21.000000,60.645976,"DDS demands","Known Flow",529232.000000,135811.000000,,0.000000,,-7.600000,,,-6.796056,-7.600000,,"",,"D1 PROFILE",,
"94115300000300","Nodes","300",21.000000,60.640493,"Default Known Flow Node","Known Flow",529232.000000,135810.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000292","Nodes","292",21.000000,60.640493,"Default Known Flow Node","Known Flow",529263.000000,135793.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603244","Nodes","7603244",21.000000,60.511062,"DDS demands","Known Flow",529267.000000,135867.000000,,0.000000,,-2.240000,,,-2.003048,-2.240000,,"",,"D1 PROFILE",,
"94115300000339","Nodes","339",21.000000,59.957988,"DDS demands","Known Flow",529264.000000,135937.000000,,0.000000,,-1.580000,,,-1.412864,-1.580000,,"",,"D1 PROFILE",,
"94115300000325","Nodes","325",21.000000,59.923020,"DDS demands","Known Flow",529266.000000,135904.000000,,0.000000,,-4.260000,,,-3.809368,-4.260000,,"",,"D1 PROFILE",,
"94115301462547","Nodes","1462547",21.000000,60.510343,"Default Known Flow Node","Known Flow",529268.000000,135869.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603369","Nodes","7603369",21.000000,59.649349,"Default Known Flow Node","Known Flow",529305.000000,135807.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603367","Nodes","7603367",21.000000,60.070476,"Default Known Flow Node","Known Flow",529309.000000,135961.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000349","Nodes","349",21.000000,60.006794,"DDS demands","Known Flow",529291.000000,135961.000000,,0.000000,,-2.799999,,,-2.503810,-2.799999,,"",,"D1 PROFILE",,
"94115300000326","Nodes","326",21.000000,60.443253,"Default Known Flow Node","Known Flow",529278.000000,135905.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000322","Nodes","322",21.000000,60.383155,"DDS demands","Known Flow",529299.000000,135901.000000,,0.000000,,-8.460000,,,-7.565083,-8.460000,,"",,"D1 PROFILE",,
"94115300000291","Nodes","291",21.000000,59.581701,"DDS demands","Known Flow",529312.000000,135793.000000,,0.000000,,-9.200000,,,-8.226804,-9.200000,,"",,"D1 PROFILE",,
"94115300000303","Nodes","303",21.000000,59.557364,"DDS demands","Known Flow",529324.000000,135836.000000,,0.000000,,-6.329999,,,-5.660399,-6.329999,,"",,"D1 PROFILE",,
"94115300000357","Nodes","357",21.000000,60.001686,"DDS demands","Known Flow",529315.000000,135976.000000,,0.000000,,-5.209999,,,-4.658875,-5.209999,,"",,"D1 PROFILE",,
"94115301462508","Nodes","1462508",21.000000,55.003780,"DDS demands","Known Flow",529704.000000,135903.000000,,0.000000,,-4.249999,,,-3.800425,-4.249999,,"",,"D1 PROFILE",,
"94115307603287","Nodes","7603287",21.000000,54.868373,"DDS demands","Known Flow",529734.000000,135892.000000,,0.000000,,-1.500000,,,-1.341326,-1.500000,,"",,"D1 PROFILE",,
"94115300000585","Nodes","585",21.000000,54.634073,"Default Known Flow Node","Known Flow",529735.000000,135894.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603291","Nodes","7603291",21.000000,54.708954,"DDS demands","Known Flow",529646.000000,135817.000000,,0.000000,,-2.539999,,,-2.271313,-2.539999,,"",,"D1 PROFILE",,
"94115307601292","Nodes","7601292",21.000000,54.582234,"Default Known Flow Node","Known Flow",529673.000000,135796.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000571","Nodes","571",21.000000,54.283796,"DDS demands","Known Flow",529695.000000,135791.000000,,0.000000,,-2.269999,,,-2.029874,-2.269999,,"",,"D1 PROFILE",,
"94115307603292","Nodes","7603292",21.000000,54.341659,"DDS demands","Known Flow",529676.000000,135764.000000,,0.000000,,-3.950000,,,-3.532160,-3.950000,,"",,"D1 PROFILE",,
"94115307603222","Nodes","7603222",21.000000,54.951712,"Default Known Flow Node","Known Flow",529672.000000,135862.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603223","Nodes","7603223",21.000000,54.748151,"DDS demands","Known Flow",529652.000000,135824.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603219","Nodes","7603219",21.000000,55.005095,"DDS demands","Known Flow",529703.000000,135903.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603286","Nodes","7603286",21.000000,55.082315,"DDS demands","Known Flow",529708.000000,135949.000000,,0.000000,,-1.970000,,,-1.761609,-1.970000,,"",,"D1 PROFILE",,
"94115300000594","Nodes","594",21.000000,55.102238,"Default Known Flow Node","Known Flow",529696.000000,135951.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000583","Nodes","583",21.000000,54.241685,"DDS demands","Known Flow",529753.000000,135855.000000,,0.000000,,-12.050000,,,-10.775325,-12.050000,,"",,"D1 PROFILE",,
"94115307603220","Nodes","7603220",21.000000,54.550315,"DDS demands","Known Flow",529776.000000,135903.000000,,0.000000,,-1.330000,,,-1.189309,-1.330000,,"",,"D1 PROFILE",,
"94115301462476","Nodes","1462476",21.000000,54.545191,"DDS demands","Known Flow",529778.000000,135904.000000,,0.000000,,-2.109999,,,-1.886799,-2.109999,,"",,"D1 PROFILE",,
"94115300000597","Nodes","597",21.000000,54.301553,"DDS demands","Known Flow",529768.000000,135969.000000,,0.000000,,-6.900000,,,-6.170103,-6.900000,,"",,"D1 PROFILE",,
"94115300000589","Nodes","589",21.000000,54.333744,"DDS demands","Known Flow",529799.000000,135909.000000,,0.000000,,-1.840000,,,-1.645360,-1.840000,,"",,"D1 PROFILE",,
"94115307603500","Nodes","7603500",21.000000,54.330740,"DDS demands","Known Flow",529801.000000,135907.000000,,0.000000,,-6.260000,,,-5.597804,-6.260000,,"",,"D1 PROFILE",,
"94115307603288","Nodes","7603288",21.000000,54.072225,"DDS demands","Known Flow",529847.000000,135932.000000,,0.000000,,-4.039999,,,-3.612640,-4.039999,,"",,"D1 PROFILE",,
"94115307603221","Nodes","7603221",21.000000,54.201571,"DDS demands","Known Flow",529854.000000,135902.000000,,0.000000,,-5.489999,,,-4.909256,-5.489999,,"",,"D1 PROFILE",,
"94115301462500","Nodes","1462500",21.000000,54.051217,"Default Known Flow Node","Known Flow",529855.000000,135934.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000596","Nodes","596",21.000000,53.789913,"DDS demands","Known Flow",529856.000000,135968.000000,,0.000000,,-8.939999,,,-7.994307,-8.939999,,"",,"D1 PROFILE",,
"94115307603289","Nodes","7603289",21.000000,53.047050,"DDS demands","Known Flow",529904.000000,135938.000000,,0.000000,,-4.060000,,,-3.630524,-4.060000,,"",,"D1 PROFILE",,
"94115307603290","Nodes","7603290",21.000000,52.011822,"DDS demands","Known Flow",529957.000000,135933.000000,,0.000000,,-11.549999,,,-10.328216,-11.549999,,"",,"D1 PROFILE",,
"94115300000598","Nodes","598",21.000000,52.971244,"DDS demands","Known Flow",529906.000000,135983.000000,,0.000000,,-6.659999,,,-5.955491,-6.659999,,"",,"D1 PROFILE",,
"94115301462569","Nodes","1462569",21.000000,54.705748,"Default Known Flow Node","Known Flow",529654.000000,135826.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000582","Nodes","582",21.000000,54.668906,"DDS demands","Known Flow",529667.000000,135842.000000,,0.000000,,-5.310000,,,-4.748297,-5.310000,,"",,"D1 PROFILE",,
"94115301462578","Nodes","1462578",21.000000,54.616566,"DDS demands","Known Flow",529680.000000,135801.000000,,0.000000,,-2.349999,,,-2.101411,-2.349999,,"",,"D1 PROFILE",,
"94115300000556","Nodes","556",21.000000,54.328578,"DDS demands","Known Flow",529696.000000,135743.000000,,0.000000,,-2.549999,,,-2.280255,-2.549999,,"",,"D1 PROFILE",,
"94115307603295","Nodes","7603295",21.000000,54.560297,"DDS demands","Known Flow",529673.000000,135784.000000,,0.000000,,-8.100000,,,-7.243165,-8.100000,,"",,"D1 PROFILE",,
"94115307603293","Nodes","7603293",21.000000,54.501571,"Default Known Flow Node","Known Flow",529711.000000,135806.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000577","Nodes","577",21.000000,54.498781,"DDS demands","Known Flow",529713.000000,135811.000000,,0.000000,,-2.850000,,,-2.548521,-2.850000,,"",,"D1 PROFILE",,
"94115307603294","Nodes","7603294",21.000000,54.454463,"Default Known Flow Node","Known Flow",529720.000000,135783.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000567","Nodes","567",21.000000,54.493036,"DDS demands","Known Flow",529714.000000,135774.000000,,0.000000,,-1.949999,,,-1.743724,-1.949999,,"",,"D1 PROFILE",,
"94115300000572","Nodes","572",21.000000,54.489041,"DDS demands","Known Flow",529729.000000,135791.000000,,0.000000,,-3.000000,,,-2.682653,-3.000000,,"",,"D1 PROFILE",,
"94115300000364","Nodes","364",21.000000,59.714836,"DDS demands","Known Flow",528955.000000,135997.000000,,0.000000,,-2.359999,,,-2.110354,-2.359999,,"",,"D1 PROFILE",,
"94115307603349","Nodes","7603349",21.000000,59.721904,"Default Known Flow Node","Known Flow",528967.000000,136011.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000376","Nodes","376",21.000000,57.979329,"DDS demands","Known Flow",528905.000000,136022.000000,,0.000000,,-7.450000,,,-6.661923,-7.450000,,"",,"D1 PROFILE",,
"94115307603336","Nodes","7603336",21.000000,58.170885,"Default Known Flow Node","Known Flow",528921.000000,136074.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603329","Nodes","7603329",21.000000,58.569623,"DDS demands","Known Flow",528907.000000,136318.000000,,0.000000,,-0.880000,,,-0.786911,-0.880000,,"",,"D1 PROFILE",,
"94115300000487","Nodes","487",21.000000,58.569623,"Default Known Flow Node","Known Flow",528917.000000,136318.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000413","Nodes","413",21.000000,57.896414,"DDS demands","Known Flow",528939.000000,136115.000000,,0.000000,,-9.450000,,,-8.450359,-9.450000,,"",,"D1 PROFILE",,
"94115307603332","Nodes","7603332",21.000000,58.187747,"Default Known Flow Node","Known Flow",528944.000000,136146.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000380","Nodes","380",21.000000,58.167261,"DDS demands","Known Flow",528948.000000,136047.000000,,0.000000,,-1.770000,,,-1.582765,-1.770000,,"",,"D1 PROFILE",,
"94115301462472","Nodes","1462472",21.000000,58.176133,"DDS demands","Known Flow",528926.000000,136068.000000,,0.000000,,-3.370000,,,-3.013514,-3.370000,,"",,"D1 PROFILE",,
"94115307603334","Nodes","7603334",21.000000,58.203976,"Default Known Flow Node","Known Flow",528952.000000,136101.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000389","Nodes","389",21.000000,58.203976,"Default Known Flow Node","Known Flow",528978.000000,136076.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000371","Nodes","371",21.000000,59.746730,"DDS demands","Known Flow",528954.000000,136017.000000,,0.000000,,-0.730000,,,-0.652779,-0.730000,,"",,"D1 PROFILE",,
"94115307603348","Nodes","7603348",21.000000,59.746813,"Default Known Flow Node","Known Flow",528952.000000,136015.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603328","Nodes","7603328",21.000000,58.611348,"Default Known Flow Node","Known Flow",528938.000000,136221.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603330","Nodes","7603330",21.000000,58.569623,"Default Known Flow Node","Known Flow",528916.000000,136387.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603335","Nodes","7603335",21.000000,58.176758,"DDS demands","Known Flow",528927.000000,136071.000000,,0.000000,,-0.579999,,,-0.518646,-0.579999,,"",,"D1 PROFILE",,
"94115300000390","Nodes","390",21.000000,58.125889,"Default Known Flow Node","Known Flow",528922.000000,136076.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000396","Nodes","396",21.000000,58.124981,"DDS demands","Known Flow",528929.000000,136083.000000,,0.000000,,-1.200000,,,-1.073061,-1.200000,,"",,"D1 PROFILE",,
"94115300000393","Nodes","393",21.000000,58.118878,"DDS demands","Known Flow",528916.000000,136080.000000,,0.000000,,-3.690000,,,-3.299664,-3.690000,,"",,"D1 PROFILE",,
"94115300000406","Nodes","406",21.000000,58.201235,"Default Known Flow Node","Known Flow",528951.000000,136099.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000448","Nodes","448",21.000000,58.606556,"DDS demands","Known Flow",528930.000000,136216.000000,,0.000000,,-2.700000,,,-2.414388,-2.700000,,"",,"D1 PROFILE",,
"94115301462490","Nodes","1462490",21.000000,58.186107,"DDS demands","Known Flow",528944.000000,136150.000000,,0.000000,,-2.109999,,,-1.886799,-2.109999,,"",,"D1 PROFILE",,
"94115300000429","Nodes","429",21.000000,58.116581,"DDS demands","Known Flow",528922.000000,136163.000000,,0.000000,,-5.400000,,,-4.828776,-5.400000,,"",,"D1 PROFILE",,
"94115307603236","Nodes","7603236",21.000000,58.223369,"DDS demands","Known Flow",528954.000000,136112.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603331","Nodes","7603331",21.000000,58.230088,"DDS demands","Known Flow",528961.000000,136138.000000,,0.000000,,-9.529999,,,-8.521896,-9.529999,,"",,"D1 PROFILE",,
"94115300000373","Nodes","373",21.000000,59.719488,"DDS demands","Known Flow",528974.000000,136018.000000,,0.000000,,-1.929999,,,-1.725840,-1.929999,,"",,"D1 PROFILE",,
"94115307603343","Nodes","7603343",21.000000,59.949716,"DDS demands","Known Flow",529061.000000,136025.000000,,0.000000,,-1.019999,,,-0.912102,-1.019999,,"",,"D1 PROFILE",,
"94115300000411","Nodes","411",21.000000,58.223369,"Default Known Flow Node","Known Flow",529003.000000,136108.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603327","Nodes","7603327",21.000000,58.620438,"DDS demands","Known Flow",528959.000000,136200.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603326","Nodes","7603326",21.000000,59.067801,"Default Known Flow Node","Known Flow",529108.000000,136049.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462557","Nodes","1462557",21.000000,59.056824,"DDS demands","Known Flow",529109.000000,136062.000000,,0.000000,,-3.000000,,,-2.682653,-3.000000,,"",,"D1 PROFILE",,
"94115300000434","Nodes","434",21.000000,54.453366,"DDS demands","Known Flow",529159.000000,136170.000000,,0.000000,,-7.420000,,,-6.635097,-7.420000,,"",,"D1 PROFILE",,
"94115307603315","Nodes","7603315",21.000000,54.689289,"DDS demands","Known Flow",529209.000000,136163.000000,,0.000000,,-4.070000,,,-3.639466,-4.070000,,"",,"D1 PROFILE",,
"94115301462562","Nodes","1462562",21.000000,57.429412,"Default Known Flow Node","Known Flow",529187.000000,136019.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000370","Nodes","370",21.000000,57.429412,"Default Known Flow Node","Known Flow",529195.000000,136016.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603312","Nodes","7603312",21.000000,53.863306,"Default Known Flow Node","Known Flow",529208.000000,136324.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000466","Nodes","466",21.000000,53.689408,"DDS demands","Known Flow",529207.000000,136252.000000,,0.000000,,-0.910000,,,-0.813738,-0.910000,,"",,"D1 PROFILE",,
"94115307603314","Nodes","7603314",21.000000,54.698072,"DDS demands","Known Flow",529219.000000,136164.000000,,0.000000,,-2.160000,,,-1.931510,-2.160000,,"",,"D1 PROFILE",,
"94115307603316","Nodes","7603316",21.000000,54.373237,"DDS demands","Known Flow",529212.000000,136213.000000,,0.000000,,-2.099999,,,-1.877857,-2.099999,,"",,"D1 PROFILE",,
"94115300000427","Nodes","427",21.000000,54.822383,"Default Known Flow Node","Known Flow",529245.000000,136161.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603206","Nodes","7603206",21.000000,54.859402,"DDS demands","Known Flow",529253.000000,136162.000000,,0.000000,,-8.220000,,,-7.350471,-8.220000,,"",,"D1 PROFILE",,
"94115307603207","Nodes","7603207",21.000000,55.162826,"DDS demands","Known Flow",529265.000000,136081.000000,,0.000000,,-13.529999,,,-12.098767,-13.529999,,"",,"D1 PROFILE",,
"94115307603208","Nodes","7603208",21.000000,55.148245,"DDS demands","Known Flow",529303.000000,136085.000000,,0.000000,,-2.589999,,,-2.316024,-2.589999,,"",,"D1 PROFILE",,
"94115307603313","Nodes","7603313",21.000000,54.540288,"Default Known Flow Node","Known Flow",529275.000000,136178.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000446","Nodes","446",21.000000,54.481858,"DDS demands","Known Flow",529255.000000,136208.000000,,0.000000,,-4.790000,,,-4.283303,-4.790000,,"",,"D1 PROFILE",,
"94115307603311","Nodes","7603311",21.000000,54.074309,"Default Known Flow Node","Known Flow",529296.000000,136305.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000484","Nodes","484",21.000000,54.116338,"Default Known Flow Node","Known Flow",529326.000000,136315.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603310","Nodes","7603310",21.000000,54.074358,"Default Known Flow Node","Known Flow",529299.000000,136300.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000475","Nodes","475",21.000000,54.074358,"Default Known Flow Node","Known Flow",529296.000000,136277.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462607","Nodes","1462607",21.000000,55.055335,"Default Known Flow Node","Known Flow",529332.000000,136060.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000384","Nodes","384",21.000000,54.895221,"DDS demands","Known Flow",529370.000000,136068.000000,,0.000000,,-6.419999,,,-5.740878,-6.419999,,"",,"D1 PROFILE",,
"94115307603308","Nodes","7603308",21.000000,54.034569,"Default Known Flow Node","Known Flow",529378.000000,136281.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000485","Nodes","485",21.000000,54.034569,"Default Known Flow Node","Known Flow",529392.000000,136315.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
