"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"94119409306327","Nodes","9306327",21.000000,43.647312,"Default Known Flow Node","Known Flow",530120.035407,120103.434891,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000141","Nodes","141",21.000000,43.272007,"DDS demands","Known Flow",530153.285416,120101.309891,,0.000000,,-1.080000,,-0.965755,-1.080000,,"",,"D1 PROFILE",
"94119404904541","Nodes","4904541",21.000000,43.607424,"Default Known Flow Node","Known Flow",530106.269635,120068.446890,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306346","Nodes","9306346",21.000000,43.531277,"Default Known Flow Node","Known Flow",530489.785507,120064.684881,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000129","Nodes","129",21.000000,43.353706,"DDS demands","Known Flow",530464.410500,120081.934885,,0.000000,,-7.739999,,-6.921246,-7.739999,,"",,"D1 PROFILE",
"94119409306345","Nodes","9306345",21.000000,43.708199,"DDS demands","Known Flow",530497.785509,120106.809892,,0.000000,,-5.599999,,-5.007620,-5.599999,,"",,"D1 PROFILE",
"94119400000182","Nodes","182",21.000000,43.648043,"DDS demands","Known Flow",530271.660448,120212.434921,,0.000000,,-10.339999,,-9.246212,-10.339999,,"",,"D1 PROFILE",
"94119409306959","Nodes","9306959",21.000000,43.211686,"DDS demands","Known Flow",530007.910376,120023.809870,,0.000000,,-0.739999,,-0.661721,-0.739999,,"",,"D1 PROFILE",
"94119409306960","Nodes","9306960",21.000000,43.073119,"DDS demands","Known Flow",530000.785374,120052.559877,,0.000000,,-2.779999,,-2.485925,-2.779999,,"",,"D1 PROFILE",
"94119409306964","Nodes","9306964",21.000000,43.155985,"DDS demands","Known Flow",530070.660393,120083.184886,,0.000000,,-3.410000,,-3.049283,-3.410000,,"",,"D1 PROFILE",
"94119409306965","Nodes","9306965",21.000000,43.138593,"DDS demands","Known Flow",530063.910391,120108.684893,,0.000000,,-0.829999,,-0.742200,-0.829999,,"",,"D1 PROFILE",
"94119409306966","Nodes","9306966",21.000000,43.131652,"DDS demands","Known Flow",530052.285388,120115.684895,,0.000000,,-2.720000,,-2.432272,-2.720000,,"",,"D1 PROFILE",
"94119409306324","Nodes","9306324",21.000000,48.500522,"DDS demands","Known Flow",530520.160515,120279.184939,,0.000000,,-1.279999,,-1.144598,-1.279999,,"",,"D1 PROFILE",
"94119409306350","Nodes","9306350",21.000000,43.367403,"DDS demands","Known Flow",530524.910517,120146.559903,,0.000000,,-6.730000,,-6.018086,-6.730000,,"",,"D1 PROFILE",
"94119400000113","Nodes","113",21.000000,43.524595,"DDS demands","Known Flow",530505.785512,120049.684877,,0.000000,,-1.860000,,-1.663245,-1.860000,,"",,"D1 PROFILE",
"94119400000155","Nodes","155",21.000000,43.719714,"Default Known Flow Node","Known Flow",530527.035517,120132.684899,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000149","Nodes","149",21.000000,43.762031,"Default Known Flow Node","Known Flow",530532.785519,120112.684894,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306338","Nodes","9306338",21.000000,43.871383,"DDS demands","Known Flow",530577.160531,120107.309892,,0.000000,,-1.620000,,-1.448633,-1.620000,,"",,"D1 PROFILE",
"94119409306339","Nodes","9306339",21.000000,43.550789,"DDS demands","Known Flow",530579.807477,120081.145982,,0.000000,,-5.059999,,-4.524742,-5.059999,,"",,"D1 PROFILE",
"94119409306321","Nodes","9306321",21.000000,49.972160,"DDS demands","Known Flow",530597.785537,120305.559946,,0.000000,,-2.150000,,-1.922568,-2.150000,,"",,"D1 PROFILE",
"94119400000187","Nodes","187",21.000000,46.993944,"DDS demands","Known Flow",530604.785538,120237.559928,,0.000000,,-5.650000,,-5.052331,-5.650000,,"",,"D1 PROFILE",
"94119409306243","Nodes","9306243",21.000000,43.108153,"DDS demands","Known Flow",530634.535547,120130.184899,,0.000000,,-4.489999,,-4.015038,-4.489999,,"",,"D1 PROFILE",
"94119400000169","Nodes","169",21.000000,43.055337,"DDS demands","Known Flow",530621.785543,120159.434907,,0.000000,,-4.780000,,-4.274362,-4.780000,,"",,"D1 PROFILE",
"94119401462492","Nodes","1462492",21.000000,46.126174,"Default Known Flow Node","Known Flow",530670.160556,120197.184917,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000175","Nodes","175",21.000000,46.126174,"Default Known Flow Node","Known Flow",530672.535557,120196.059916,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306336","Nodes","9306336",21.000000,46.132063,"Default Known Flow Node","Known Flow",530673.035557,120198.684917,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306335","Nodes","9306335",21.000000,46.150955,"DDS demands","Known Flow",530656.160552,120199.684917,,0.000000,,-2.650000,,-2.369677,-2.650000,,"",,"D1 PROFILE",
"94119401462474","Nodes","1462474",21.000000,46.121896,"DDS demands","Known Flow",530673.535557,120205.184919,,0.000000,,-4.929999,,-4.408494,-4.929999,,"",,"D1 PROFILE",
"94119401462468","Nodes","1462468",21.000000,43.162498,"DDS demands","Known Flow",530679.035559,120094.184889,,0.000000,,-1.529999,,-1.368153,-1.529999,,"",,"D1 PROFILE",
"94119400000137","Nodes","137",21.000000,43.164492,"Default Known Flow Node","Known Flow",530689.035894,120096.349081,,0.000000,,,,0.000000,0.000000,,"",,,
"94119401462499","Nodes","1462499",21.000000,43.162059,"DDS demands","Known Flow",530689.285561,120109.309893,,0.000000,,-1.649999,,-1.475459,-1.649999,,"",,"D1 PROFILE",
"94119409306347","Nodes","9306347",21.000000,46.681960,"DDS demands","Known Flow",530527.852110,120251.036038,,0.000000,,-5.290000,,-4.730413,-5.290000,,"",,"D1 PROFILE",
"94119400000151","Nodes","151",21.000000,43.804352,"Default Known Flow Node","Known Flow",530576.535531,120115.809895,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306344","Nodes","9306344",21.000000,43.762031,"Default Known Flow Node","Known Flow",530533.160519,120105.559892,,0.000000,,,,0.000000,0.000000,,"",,,
"94119401462476","Nodes","1462476",21.000000,43.581624,"DDS demands","Known Flow",530563.910527,120073.559883,,0.000000,,-1.809999,,-1.618534,-1.809999,,"",,"D1 PROFILE",
"94119409306340","Nodes","9306340",21.000000,43.279967,"DDS demands","Known Flow",530580.160532,120030.059871,,0.000000,,-8.239999,,-7.368355,-8.239999,,"",,"D1 PROFILE",
"94119400000125","Nodes","125",21.000000,43.580136,"DDS demands","Known Flow",530582.785532,120074.809883,,0.000000,,-1.409999,,-1.260847,-1.409999,,"",,"D1 PROFILE",
"94119409306341","Nodes","9306341",21.000000,43.269821,"DDS demands","Known Flow",530638.535548,120079.434885,,0.000000,,-3.710000,,-3.317548,-3.710000,,"",,"D1 PROFILE",
"94119409306332","Nodes","9306332",21.000000,46.509456,"DDS demands","Known Flow",530612.535541,120235.059927,,0.000000,,-0.939999,,-0.840564,-0.939999,,"",,"D1 PROFILE",
"94119409306337","Nodes","9306337",21.000000,45.132392,"DDS demands","Known Flow",530597.160536,120169.559909,,0.000000,,-3.370000,,-3.013514,-3.370000,,"",,"D1 PROFILE",
"94119409306333","Nodes","9306333",21.000000,46.273631,"DDS demands","Known Flow",530644.160549,120251.684932,,0.000000,,-2.900000,,-2.593232,-2.900000,,"",,"D1 PROFILE",
"94119409306244","Nodes","9306244",21.000000,42.897302,"DDS demands","Known Flow",530674.910558,120165.559908,,0.000000,,-6.150000,,-5.499440,-6.150000,,"",,"D1 PROFILE",
"94119400000133","Nodes","133",21.000000,43.258231,"DDS demands","Known Flow",530638.660548,120086.059887,,0.000000,,-2.529999,,-2.262371,-2.529999,,"",,"D1 PROFILE",
"94119401462507","Nodes","1462507",21.000000,43.225359,"DDS demands","Known Flow",530679.910559,120082.684886,,0.000000,,-5.519999,,-4.936082,-5.519999,,"",,"D1 PROFILE",
"94119409306334","Nodes","9306334",21.000000,45.988433,"DDS demands","Known Flow",530681.535559,120280.059939,,0.000000,,-7.960000,,-7.117974,-7.960000,,"",,"D1 PROFILE",
"94119401462471","Nodes","1462471",21.000000,46.120561,"DDS demands","Known Flow",530642.660549,120198.059917,,0.000000,,-6.110000,,-5.463671,-6.110000,,"",,"D1 PROFILE",
"94119401462479","Nodes","1462479",21.000000,46.125336,"DDS demands","Known Flow",530675.910558,120179.684912,,0.000000,,-6.059999,,-5.418960,-6.059999,,"",,"D1 PROFILE",
"94119409306242","Nodes","9306242",21.000000,43.176907,"DDS demands","Known Flow",530693.924677,120083.060167,,0.000000,,-1.990000,,-1.779493,-1.990000,,"",,"D1 PROFILE",
"94119401462516","Nodes","1462516",21.000000,43.249194,"DDS demands","Known Flow",530694.410563,120058.684879,,0.000000,,-2.730000,,-2.441214,-2.730000,,"",,"D1 PROFILE",
"94119400000190","Nodes","190",21.000000,46.542033,"DDS demands","Known Flow",530551.535524,120251.059931,,0.000000,,-10.390000,,-9.290924,-10.390000,,"",,"D1 PROFILE",
"94119400000166","Nodes","166",21.000000,44.987656,"DDS demands","Known Flow",530543.660522,120147.684903,,0.000000,,-4.260000,,-3.809368,-4.260000,,"",,"D1 PROFILE",
"94119409306320","Nodes","9306320",21.000000,51.744020,"Default Known Flow Node","Known Flow",530637.160547,120317.559950,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306999","Nodes","9306999, ""WEST END FARM""",21.000000,51.999999,"Default Known Pressure Node","Known Pressure",530644.660549,120319.809950,,6579.999973,,,,391.244277,437.526761,,"",,,
"94119400000148","Nodes","148",21.000000,42.860340,"DDS demands","Known Flow",529977.410368,120109.559893,,0.000000,,-1.420000,,-1.269789,-1.420000,,"",,"D1 PROFILE",
"94119400000157","Nodes","157",21.000000,42.816816,"DDS demands","Known Flow",529975.910367,120140.934901,,0.000000,,-2.549999,,-2.280255,-2.549999,,"",,"D1 PROFILE",
"94119400000161","Nodes","161",21.000000,42.585248,"Default Known Flow Node","Known Flow",529982.660369,120142.559902,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000160","Nodes","160",21.000000,42.516096,"DDS demands","Known Flow",529986.910370,120141.809902,,0.000000,,-7.210000,,-6.447311,-7.210000,,"",,"D1 PROFILE",
"94119400000123","Nodes","123",21.000000,42.860168,"DDS demands","Known Flow",529958.160363,120067.184881,,0.000000,,-2.240000,,-2.003048,-2.240000,,"",,"D1 PROFILE",
"94119401462480","Nodes","1462480",21.000000,42.856901,"DDS demands","Known Flow",529965.160364,120069.434882,,0.000000,,-2.250000,,-2.011990,-2.250000,,"",,"D1 PROFILE",
"94119401462498","Nodes","1462498",21.000000,42.855524,"DDS demands","Known Flow",529941.535358,120063.309880,,0.000000,,-1.929999,,-1.725840,-1.929999,,"",,"D1 PROFILE",
"94119400000136","Nodes","136",21.000000,42.922309,"DDS demands","Known Flow",529958.160363,120092.684888,,0.000000,,-3.119999,,-2.789959,-3.119999,,"",,"D1 PROFILE",
"94119401462470","Nodes","1462470",21.000000,42.910617,"DDS demands","Known Flow",529951.035361,120115.809895,,0.000000,,-2.519999,,-2.253428,-2.519999,,"",,"D1 PROFILE",
"94119400000135","Nodes","135",21.000000,42.928868,"DDS demands","Known Flow",529965.616920,120092.438118,,0.000000,,-3.119999,,-2.789959,-3.119999,,"",,"D1 PROFILE",
"94119400000164","Nodes","164",21.000000,42.612109,"DDS demands","Known Flow",529972.660366,120145.809903,,0.000000,,-4.190000,,-3.746773,-4.190000,,"",,"D1 PROFILE",
"94119401462473","Nodes","1462473",21.000000,42.366499,"DDS demands","Known Flow",529974.785367,120198.684917,,0.000000,,-7.770000,,-6.948073,-7.770000,,"",,"D1 PROFILE",
"94119401462493","Nodes","1462493",21.000000,42.180022,"DDS demands","Known Flow",530038.660384,120158.309906,,0.000000,,-8.189999,,-7.323644,-8.189999,,"",,"D1 PROFILE",
"94119401462483","Nodes","1462483",21.000000,42.489281,"DDS demands","Known Flow",530011.160377,120104.934892,,0.000000,,-2.970000,,-2.655827,-2.970000,,"",,"D1 PROFILE",
"94119400000156","Nodes","156",21.000000,42.882327,"DDS demands","Known Flow",530078.285395,120135.059900,,0.000000,,-2.099999,,-1.877857,-2.099999,,"",,"D1 PROFILE",
"94119409306967","Nodes","9306967",21.000000,42.851879,"DDS demands","Known Flow",530080.285396,120144.934903,,0.000000,,-3.530000,,-3.156589,-3.530000,,"",,"D1 PROFILE",
"94119400000118","Nodes","118",21.000000,43.053767,"DDS demands","Known Flow",530007.035376,120056.434878,,0.000000,,-6.949999,,-6.214813,-6.949999,,"",,"D1 PROFILE",
"94119401462478","Nodes","1462478",21.000000,42.793860,"DDS demands","Known Flow",530106.160403,120145.559903,,0.000000,,-3.640000,,-3.254953,-3.640000,,"",,"D1 PROFILE",
"94119401462494","Nodes","1462494",21.000000,42.874593,"DDS demands","Known Flow",530094.285400,120128.059898,,0.000000,,-2.539999,,-2.271313,-2.539999,,"",,"D1 PROFILE",
"94119409306322","Nodes","9306322",21.000000,44.974411,"Default Known Flow Node","Known Flow",530597.160536,120160.942812,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400910001","Nodes","910001",21.000000,51.698416,"Default Known Flow Node","Known Flow",530637.785547,120316.184949,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409306329","Nodes","9306329",21.000000,43.599344,"DDS demands","Known Flow",530053.907638,119902.285826,,0.000000,,-3.660000,,-3.272837,-3.660000,,"",,"D1 PROFILE",
"94119400000105","Nodes","105",21.000000,43.557003,"Default Known Flow Node","Known Flow",530084.410397,120010.684866,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400007227","Nodes","Logger 7227, Sussex Way",21.000000,43.599685,"Val Log Post","Known Flow",530038.662646,119843.316287,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000104","Nodes","104",21.000000,43.211341,"DDS demands","Known Flow",530000.035374,120007.184865,,0.000000,,-2.799999,,-2.503810,-2.799999,,"",,"D1 PROFILE",
"94119400000100","Nodes","100",21.000000,43.211329,"DDS demands","Known Flow",529992.439372,119988.615860,,0.000000,,-6.619999,,-5.919722,-6.619999,,"",,"D1 PROFILE",
"94119409306956","Nodes","9306956",21.000000,43.300010,"Default Known Flow Node","Known Flow",529987.935371,119967.904854,,0.000000,,,,0.000000,0.000000,,"",,,
"94119400000098","Nodes","98",21.000000,43.503883,"DDS demands","Known Flow",530045.035386,119980.559858,,0.000000,,-2.349999,,-2.101411,-2.349999,,"",,"D1 PROFILE",
"94119409306162","Nodes","9306162",21.000000,43.519499,"DDS demands","Known Flow",530055.535389,120020.434869,,0.000000,,-1.450000,,-1.296616,-1.450000,,"",,"D1 PROFILE",
"94119409307004","Nodes","The Oaks RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",529467.285229,119761.684798,,99999.988879,,,,0.894217,0.999999,,"",,,
"94119409307005","Nodes","9307005",0.000000,49.999522,"Default Known Flow Node","Known Flow",529473.910231,119788.684806,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307092","Nodes","9307092",0.000000,49.991570,"Default Known Flow Node","Known Flow",529550.314740,119843.939312,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307030","Nodes","9307030",0.000000,49.999522,"Default Known Flow Node","Known Flow",529469.785230,119794.809807,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307031","Nodes","9307031",0.000000,49.999522,"Default Known Flow Node","Known Flow",529454.910226,119802.309809,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307038","Nodes","9307038",0.000000,49.985779,"Default Known Flow Node","Known Flow",529535.910417,119926.062492,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307020","Nodes","9307020",0.000000,49.985779,"Default Known Flow Node","Known Flow",529517.660243,119913.934840,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307039","Nodes","9307039, Nominal Demand",0.000000,49.984587,"DDS demands","Known Flow",529533.660247,119943.434848,,0.000000,,-0.999999,,-0.894217,-0.999999,,"",,"D1 PROFILE",
"94119409307093","Nodes","9307093",0.000000,49.991570,"Default Known Flow Node","Known Flow",529501.785238,119860.684825,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307098","Nodes","9307098",0.000000,42.597051,"Default Known Flow Node","Known Flow",529927.604354,120210.873921,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307099","Nodes","9307099",0.000000,42.097895,"Default Known Flow Node","Known Flow",529810.845322,120186.472914,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307100","Nodes","9307100",0.000000,42.063704,"DDS demands","Known Flow",529614.392269,120145.877903,,0.000000,-28.920000,,,-25.860783,-28.920000,,"","C4 PROFILE",,
"94119409307101","Nodes","9307101",0.000000,42.063704,"Default Known Flow Node","Known Flow",529616.224269,120179.840912,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307106","Nodes","9307106",0.000000,42.817268,"Default Known Flow Node","Known Flow",530130.717220,120126.272004,,0.000000,,,,0.000000,0.000000,,"",,,
"94119409307088","Nodes","9307088",0.000000,49.999522,"Default Known Flow Node","Known Flow",529472.160230,119834.684818,,0.000000,,,,0.000000,0.000000,,"",,,
