"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"94115600000004","Nodes","-101",21.000000,36.949809,"DDS demands","Known Flow",526339.625000,134178.750000,,0.000000,-8.479999,-7.582967,-8.479999,,"","D1 PROFILE"
"94115600000078","Nodes","-66",21.000000,37.300810,"DDS demands","Known Flow",526326.625000,134012.750000,,0.000000,-5.619999,-5.025504,-5.619999,,"","D1 PROFILE"
"94115600000093","Nodes","-84",21.000000,37.406340,"DDS demands","Known Flow",526105.625000,134082.250000,,0.000000,-2.259999,-2.020932,-2.259999,,"","D1 PROFILE"
"94115600000089","Nodes","-78",21.000000,37.456004,"Default Known Flow Node","Known Flow",526116.250000,134053.625000,,0.000000,,0.000000,0.000000,,"",
"94115600000076","Nodes","-62",21.000000,37.511398,"DDS demands","Known Flow",526237.625000,134001.250000,,0.000000,-11.260000,-10.068893,-11.260000,,"","D1 PROFILE"
"94115600000017","Nodes","-1462478",21.000000,37.500466,"Default Known Flow Node","Known Flow",526244.375000,134009.750000,,0.000000,,0.000000,0.000000,,"",
"94115600000077","Nodes","-63",21.000000,37.337570,"Default Known Flow Node","Known Flow",526198.625000,134002.250000,,0.000000,,0.000000,0.000000,,"",
"94115607605301","Nodes","7605301",21.000000,37.213473,"DDS demands","Known Flow",526238.750000,134063.000000,,0.000000,-10.549999,-9.433998,-10.549999,,"","D1 PROFILE"
"94115600000092","Nodes","-82",21.000000,37.170605,"Default Known Flow Node","Known Flow",526267.250000,134076.500000,,0.000000,,0.000000,0.000000,,"",
"94115600000103","Nodes","-97",21.000000,37.018119,"Default Known Flow Node","Known Flow",526309.875000,134172.000000,,0.000000,,0.000000,0.000000,,"",
"94115600000003","Nodes","-100",21.000000,36.974668,"Default Known Flow Node","Known Flow",526295.250000,134176.125000,,0.000000,,0.000000,0.000000,,"",
"94115600000100","Nodes","-93",21.000000,37.099666,"Default Known Flow Node","Known Flow",526320.750000,134117.000000,,0.000000,,0.000000,0.000000,,"",
"94115607605306","Nodes","7605306",21.000000,37.143309,"Default Known Flow Node","Known Flow",526334.625000,134110.375000,,0.000000,,0.000000,0.000000,,"",
"94115600000097","Nodes","-89",21.000000,37.088081,"DDS demands","Known Flow",526319.375000,134105.875000,,0.000000,-3.780000,-3.380143,-3.780000,,"","D1 PROFILE"
"94115600000099","Nodes","-90",21.000000,37.141957,"DDS demands","Known Flow",526335.250000,134110.000000,,0.000000,-5.019999,-4.488973,-5.019999,,"","D1 PROFILE"
"94115600000094","Nodes","-85",21.000000,37.120485,"DDS demands","Known Flow",526315.125000,134089.250000,,0.000000,-2.730000,-2.441214,-2.730000,,"","D1 PROFILE"
"94115607605305","Nodes","7605305",21.000000,37.122153,"DDS demands","Known Flow",526350.375000,134099.625000,,0.000000,-8.390000,-7.502488,-8.390000,,"","D1 PROFILE"
"94115600000102","Nodes","-96",21.000000,37.055048,"Default Known Flow Node","Known Flow",526335.875000,134150.375000,,0.000000,,0.000000,0.000000,,"",
"94115607605304","Nodes","7605304",21.000000,36.950697,"Default Known Flow Node","Known Flow",526333.375000,134178.375000,,0.000000,,0.000000,0.000000,,"",
"94115600000014","Nodes","-1462475",21.000000,36.949809,"Default Known Flow Node","Known Flow",526340.625000,134191.750000,,0.000000,,0.000000,0.000000,,"",
"94115600000021","Nodes","-1462482",21.000000,37.122153,"Default Known Flow Node","Known Flow",526353.250000,134096.875000,,0.000000,,0.000000,0.000000,,"",
"94115600000105","Nodes","-99",21.000000,36.963695,"Default Known Flow Node","Known Flow",526378.375000,134175.375000,,0.000000,,0.000000,0.000000,,"",
"94115600000096","Nodes","-87",21.000000,37.120485,"Default Known Flow Node","Known Flow",526298.125000,134093.875000,,0.000000,,0.000000,0.000000,,"",
"94115600000005","Nodes","-102",21.000000,36.958932,"Default Known Flow Node","Known Flow",526323.875000,134180.750000,,0.000000,,0.000000,0.000000,,"",
"94115600000006","Nodes","-103",21.000000,36.949809,"Default Known Flow Node","Known Flow",526379.250000,134211.250000,,0.000000,,0.000000,0.000000,,"",
"94115600000095","Nodes","-86",21.000000,37.122153,"Default Known Flow Node","Known Flow",526375.750000,134089.750000,,0.000000,,0.000000,0.000000,,"",
"94115600000069","Nodes","-53",21.000000,37.893072,"Default Known Flow Node","Known Flow",525923.250000,133960.125000,,0.000000,,0.000000,0.000000,,"",
"94115600000064","Nodes","-48",21.000000,37.980035,"Default Known Flow Node","Known Flow",525929.750000,133922.250000,,0.000000,,0.000000,0.000000,,"",
"94115600000072","Nodes","-57",21.000000,37.545450,"Default Known Flow Node","Known Flow",525971.750000,133985.375000,,0.000000,,0.000000,0.000000,,"",
"94115600000067","Nodes","-50",21.000000,37.806134,"Default Known Flow Node","Known Flow",525979.500000,133954.500000,,0.000000,,0.000000,0.000000,,"",
"94115600000063","Nodes","-47",21.000000,37.980035,"Default Known Flow Node","Known Flow",525928.750000,133921.625000,,0.000000,,0.000000,0.000000,,"",
"94115600000070","Nodes","-54",21.000000,37.806134,"Default Known Flow Node","Known Flow",525988.750000,133960.500000,,0.000000,,0.000000,0.000000,,"",
"94115600000052","Nodes","-33",21.000000,37.556505,"DDS demands","Known Flow",525995.625000,133811.625000,,0.000000,-6.150000,-5.499440,-6.150000,,"","D1 PROFILE"
"94115607605315","Nodes","7605315",21.000000,37.180883,"DDS demands","Known Flow",525960.125000,133826.250000,,0.000000,-4.670000,-4.175997,-4.670000,,"","D1 PROFILE"
"94115600000058","Nodes","-42",21.000000,36.424233,"DDS demands","Known Flow",526017.500000,133876.125000,,0.000000,-7.629999,-6.822882,-7.629999,,"","D1 PROFILE"
"94115600000073","Nodes","-59",21.000000,37.549498,"Default Known Flow Node","Known Flow",526095.375000,133991.000000,,0.000000,,0.000000,0.000000,,"",
"94115600000054","Nodes","-37",21.000000,37.997896,"Default Known Flow Node","Known Flow",526051.625000,133828.250000,,0.000000,,0.000000,0.000000,,"",
"94115600000098","Nodes","-9",21.000000,38.167022,"DDS demands","Known Flow",526139.125000,133649.750000,,0.000000,-3.140000,-2.807844,-3.140000,,"","D1 PROFILE"
"94115600000062","Nodes","-46",21.000000,36.293174,"DDS demands","Known Flow",526029.500000,133902.000000,,0.000000,-4.829999,-4.319072,-4.829999,,"","D1 PROFILE"
"94115600000060","Nodes","-44",21.000000,36.395149,"DDS demands","Known Flow",525978.875000,133884.125000,,0.000000,-3.150000,-2.816786,-3.150000,,"","D1 PROFILE"
"94115600000019","Nodes","-1462480",21.000000,37.567777,"Default Known Flow Node","Known Flow",526028.375000,133782.750000,,0.000000,,0.000000,0.000000,,"",
"94115600000079","Nodes","-67",21.000000,37.445669,"DDS demands","Known Flow",525985.250000,134014.000000,,0.000000,-2.819999,-2.521694,-2.819999,,"","D1 PROFILE"
"94115600000045","Nodes","-26",21.000000,37.187052,"DDS demands","Known Flow",525915.000000,133758.500000,,0.000000,-7.129999,-6.375773,-7.129999,,"","D1 PROFILE"
"94115600000029","Nodes","-1462497",21.000000,36.982291,"Default Known Flow Node","Known Flow",525910.375000,133838.375000,,0.000000,,0.000000,0.000000,,"",
"94115600000057","Nodes","-40",21.000000,36.982291,"DDS demands","Known Flow",525917.750000,133849.125000,,0.000000,-6.919999,-6.187987,-6.919999,,"","D1 PROFILE"
"94115600000010","Nodes","-1462468",21.000000,36.851553,"Default Known Flow Node","Known Flow",525931.250000,133884.125000,,0.000000,,0.000000,0.000000,,"",
"94115607605314","Nodes","7605314",21.000000,37.589238,"DDS demands","Known Flow",526041.875000,133990.125000,,0.000000,-12.369999,-11.061474,-12.369999,,"","D1 PROFILE"
"94115600000035","Nodes","-16",21.000000,36.707351,"DDS demands","Known Flow",525940.000000,133715.000000,,0.000000,-6.999999,-6.259525,-6.999999,,"","D1 PROFILE"
"94115600000033","Nodes","-1462502",21.000000,36.643188,"DDS demands","Known Flow",525927.000000,133690.750000,,0.000000,-3.930000,-3.514276,-3.930000,,"","D1 PROFILE"
"94115600000016","Nodes","-1462477",21.000000,36.913809,"Default Known Flow Node","Known Flow",525840.000000,133712.125000,,0.000000,,0.000000,0.000000,,"",
"94115600000009","Nodes","-13",21.000000,36.826439,"Default Known Flow Node","Known Flow",525879.000000,133691.125000,,0.000000,,0.000000,0.000000,,"",
"94115600000025","Nodes","-1462489",21.000000,36.826439,"DDS demands","Known Flow",525890.000000,133692.500000,,0.000000,-7.699999,-6.885477,-7.699999,,"","D1 PROFILE"
"94115600000027","Nodes","-1462493",21.000000,36.826439,"Default Known Flow Node","Known Flow",525894.375000,133678.750000,,0.000000,,0.000000,0.000000,,"",
"94115600000038","Nodes","-19",21.000000,36.701076,"Default Known Flow Node","Known Flow",525948.375000,133721.875000,,0.000000,,0.000000,0.000000,,"",
"94115600000022","Nodes","-1462484",21.000000,36.556961,"DDS demands","Known Flow",525953.750000,133743.750000,,0.000000,-6.630000,-5.928664,-6.630000,,"","D1 PROFILE"
"94115607605320","Nodes","7605320",21.000000,36.858740,"DDS demands","Known Flow",525908.000000,133724.750000,,0.000000,-11.409999,-10.203026,-11.409999,,"","D1 PROFILE"
"94115600000030","Nodes","-1462498",21.000000,36.747440,"DDS demands","Known Flow",525882.250000,133821.500000,,0.000000,-5.310000,-4.748297,-5.310000,,"","D1 PROFILE"
"94115600000106","Nodes",,21.000000,37.161297,"DDS demands","Known Flow",525947.834581,133796.221954,,0.000000,-6.289999,-5.624630,-6.289999,,"","D1 PROFILE"
"94115600000107","Nodes",,21.000000,37.164614,"DDS demands","Known Flow",525929.399972,133778.287484,,0.000000,-7.400000,-6.617212,-7.400000,,"","D1 PROFILE"
