"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"94103304620911","Nodes","4620911","21.000000","28.265876","Default Known Flow Node","Known Flow","506171.153890","160813.695969","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625106","Nodes","4625106","21.000000","28.295210","Default Known Flow Node","Known Flow","506236.278908","160826.570972","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625094","Nodes","4625094","21.000000","28.295210","DDS demands","Known Flow","506211.659081","160778.802249","","0.000000","","","-9.770000","","","","-8.619999","","","","","","","","","-16.444667","-18.390001","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"94103304625095","Nodes","4625095","21.000000","28.838277","Default Known Flow Node","Known Flow","506419.903958","160790.820963","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620698","Nodes","4620698","21.000000","30.566987","Default Known Flow Node","Known Flow","506154.903885","160862.570982","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625122","Nodes","4625122","21.000000","31.539518","Default Known Flow Node","Known Flow","506339.403936","160952.446007","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625126","Nodes","4625126","21.000000","31.539518","Default Known Flow Node","Known Flow","506332.028934","160988.071016","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625038","Nodes","4625038","21.000000","30.015298","Default Known Flow Node","Known Flow","506594.154005","160513.195887","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625050","Nodes","4625050","21.000000","29.075713","Default Known Flow Node","Known Flow","506515.403984","160569.445902","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625063","Nodes","4625063","21.000000","30.442160","Default Known Flow Node","Known Flow","506600.643568","160645.465915","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625452","Nodes","4625452","21.000000","30.683463","Default Known Flow Node","Known Flow","506843.654073","160937.071002","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625067","Nodes","4625067","21.000000","30.442160","Default Known Flow Node","Known Flow","506597.279006","160651.695925","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625064","Nodes","4625064","21.000000","30.442160","Default Known Flow Node","Known Flow","506605.154008","160647.820924","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625084","Nodes","4625084","21.000000","32.041602","Default Known Flow Node","Known Flow","506645.654019","160722.070944","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625088","Nodes","4625088","21.000000","32.041602","Default Known Flow Node","Known Flow","506665.739176","160758.372412","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625053","Nodes","4625053","21.000000","30.396753","Default Known Flow Node","Known Flow","506662.529024","160580.320905","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625089","Nodes","4625089","21.000000","32.041602","Default Known Flow Node","Known Flow","506663.279024","160760.945954","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625087","Nodes","4625087","21.000000","32.041602","Default Known Flow Node","Known Flow","506657.779022","160757.820954","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625092","Nodes","4625092","21.000000","32.041602","Default Known Flow Node","Known Flow","506677.779028","160767.695956","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625046","Nodes","4625046","21.000000","30.457398","Default Known Flow Node","Known Flow","506683.154029","160556.195899","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625443","Nodes","4625443","21.000000","30.687879","Default Known Flow Node","Known Flow","506719.654039","160694.945937","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625118","Nodes","4625118","21.000000","29.934596","Default Known Flow Node","Known Flow","506671.795067","160907.387823","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604087","Nodes","4604087","21.000000","30.007901","DDS demands","Known Flow","506729.320168","160791.991309","","0.000000","","","","","","","-6.630000","","","","","","","","","-5.928664","-6.630000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625128","Nodes","4625128","21.000000","31.082342","Default Known Flow Node","Known Flow","506513.619959","160990.937237","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625127","Nodes","4625127","21.000000","31.082342","Default Known Flow Node","Known Flow","506485.528975","160990.946017","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625112","Nodes","4625112","21.000000","30.643450","Default Known Flow Node","Known Flow","506552.028993","160873.445985","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304619618","Nodes","4619618","21.000000","30.647060","Default Known Flow Node","Known Flow","506551.778993","160948.821006","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625120","Nodes","4625120","21.000000","30.643450","DDS demands","Known Flow","506552.048801","160946.698523","","0.000000","","","","","","","-30.540001","","","","","","","","","-27.309416","-30.540001","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625114","Nodes","4625114","21.000000","30.643450","Default Known Flow Node","Known Flow","506560.903996","160892.820990","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625115","Nodes","4625115","21.000000","30.643450","Default Known Flow Node","Known Flow","506587.404003","160901.570993","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625132","Nodes","4625132","21.000000","30.711192","DDS demands","Known Flow","506657.898945","160998.186822","","0.000000","","","","-11.719999","","","-12.600000","","","","","","","","","-21.747379","-24.319998","","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","","","","",""
"94103304625451","Nodes","4625451","21.000000","30.683463","Default Known Flow Node","Known Flow","506844.654073","160918.195997","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604088","Nodes","4604088","21.000000","30.683463","DDS demands","Known Flow","506867.159594","160982.321233","","0.000000","","","","","","","-15.279999","","","","","","","","","-13.663649","-15.279999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625453","Nodes","4625453","21.000000","30.683463","Default Known Flow Node","Known Flow","506868.904080","160938.196003","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625454","Nodes","4625454","21.000000","30.683463","Default Known Flow Node","Known Flow","506902.654089","160939.696003","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625456","Nodes","4625456","21.000000","30.603519","Default Known Flow Node","Known Flow","506998.029115","160991.196017","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625447","Nodes","4625447","21.000000","30.184297","Default Known Flow Node","Known Flow","507132.654151","160888.945989","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625446","Nodes","4625446","21.000000","30.184297","Default Known Flow Node","Known Flow","507165.529160","160841.820977","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625292","Nodes","4625292","21.000000","30.524892","Default Known Flow Node","Known Flow","505861.982945","161440.686234","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625230","Nodes","4625230","21.000000","30.677046","Default Known Flow Node","Known Flow","505812.778792","161226.071081","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625261","Nodes","4625261","21.000000","30.450311","DDS demands","Known Flow","505791.528787","161362.321118","","0.000000","","","","","","","-21.840000","","","","","","","","","-19.529718","-21.840000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625290","Nodes","462590","21.000000","30.524892","DDS demands","Known Flow","505846.653802","161437.196139","","0.000000","","","","","","","-11.969999","","","","","","","","","-10.703788","-11.969999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625286","Nodes","4625286","21.000000","30.524892","Default Known Flow Node","Known Flow","505850.528803","161419.946134","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625305","Nodes","4625305","21.000000","30.536623","Default Known Flow Node","Known Flow","505851.903803","161473.446148","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625289","Nodes","4625289","21.000000","30.524892","Default Known Flow Node","Known Flow","505864.653806","161428.321136","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625306","Nodes","4625306","21.000000","30.556614","DDS demands","Known Flow","505862.153806","161475.071149","","0.000000","","","","","","","-1.710000","","","","","","","","","-1.529112","-1.710000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625251","Nodes","4625251","21.000000","30.573677","Default Known Flow Node","Known Flow","505879.153810","161321.321107","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625248","Nodes","4625248","21.000000","30.573677","Default Known Flow Node","Known Flow","505880.403811","161315.946106","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625252","Nodes","4625252","21.000000","30.573677","Default Known Flow Node","Known Flow","505895.153815","161324.946108","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625313","Nodes","4625313","21.000000","30.695469","Default Known Flow Node","Known Flow","505914.653820","161488.071152","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625151","Nodes","4625151","21.000000","30.143801","Default Known Flow Node","Known Flow","505950.403830","161061.196036","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625173","Nodes","4625173","21.000000","30.143801","Default Known Flow Node","Known Flow","505951.028830","161088.946044","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625260","Nodes","4625260","21.000000","30.705879","Default Known Flow Node","Known Flow","505952.903830","161356.071116","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620163","Nodes","4620163","21.000000","30.716847","Default Known Flow Node","Known Flow","505965.403834","161273.696094","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625154","Nodes","4625154","21.000000","30.143801","Default Known Flow Node","Known Flow","505971.662070","161065.782876","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625175","Nodes","4625175","21.000000","30.143801","Default Known Flow Node","Known Flow","505980.778838","161090.946044","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625242","Nodes","4625242","21.000000","30.722477","Default Known Flow Node","Known Flow","505975.730653","161276.217822","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625244","Nodes","4625244","21.000000","30.723464","Default Known Flow Node","Known Flow","505990.903841","161277.696095","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625155","Nodes","4625155","21.000000","30.143801","DDS demands","Known Flow","505995.020114","161065.862441","","0.000000","","","","","","","-7.679999","","","","","","","","","-6.867593","-7.679999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625171","Nodes","4625171","21.000000","30.143801","Default Known Flow Node","Known Flow","505995.528842","161087.571043","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625137","Nodes","4625137","21.000000","31.082342","Default Known Flow Node","Known Flow","506491.278977","161020.696025","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625139","Nodes","4625139","21.000000","31.082342","Default Known Flow Node","Known Flow","506493.773514","161025.823685","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625294","Nodes","4625294","21.000000","30.197626","Default Known Flow Node","Known Flow","506008.403846","161441.821140","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304619612","Nodes","4619612","21.000000","30.095591","Default Known Flow Node","Known Flow","506079.153865","161399.696128","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625269","Nodes","4625269","21.000000","30.087391","Default Known Flow Node","Known Flow","506043.903855","161389.446126","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625246","Nodes","4625246,YORK CLOSE CSEP, 16.52 SCMH","22.999998","28.565309","CSEP Unmatched","Known Flow","506051.028857","161314.321105","","0.000000","","","","","","","","","","","","","","-16.520000","","-14.772480","-16.520000","","","","","","","","","","","","","","","","","PL-DC PROFILE","",""
"94103304625281","Nodes","4625281","21.000000","30.154400","Default Known Flow Node","Known Flow","506055.474817","161409.184075","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604005","Nodes","4604005, ""VISCOUNT GARDENS, BYFLEET RRI""","21.000000","30.000000","Default Known Pressure Node","Known Pressure","506469.528971","161416.196133","","494.000016","","","","","","","","","","","","","","","","28.248345","31.590002","","","","","","","","","","","","","","","","","","",""
"94103304623957","Nodes","4623957","21.000000","30.148052","Default Known Flow Node","Known Flow","506004.903845","161067.946038","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625142","Nodes","4625142","21.000000","30.180506","DDS demands","Known Flow","506058.153859","161030.446028","","0.000000","","","","","","","-2.079999","","","","","","","","","-1.859973","-2.079999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625144","Nodes","4625144","21.000000","30.176828","Default Known Flow Node","Known Flow","506055.653858","161038.821030","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625206","Nodes","4625206","21.000000","30.683356","Default Known Flow Node","Known Flow","506073.903863","161170.321066","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625148","Nodes","4625148","21.000000","29.479910","DDS demands","Known Flow","506044.153855","161056.071035","","0.000000","-15.140000","","","","","","","","","","","","","","","-13.538459","-15.140000","","","","C1 PROFILE","","","","","","","","","","","","","","",""
"94103304625192","Nodes","4625192","21.000000","30.634168","Default Known Flow Node","Known Flow","506088.653867","161149.946060","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625143","Nodes","4625143","21.000000","30.202704","Default Known Flow Node","Known Flow","506089.653868","161030.946028","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625146","Nodes","4625146","21.000000","30.357666","Default Known Flow Node","Known Flow","506089.778868","161047.196032","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625198","Nodes","4625198","21.000000","30.524257","Default Known Flow Node","Known Flow","506112.903874","161160.821063","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625160","Nodes","4625160","21.000000","30.650430","DDS demands","Known Flow","506103.900224","161072.691905","","0.000000","","","","","","","-4.260000","","","","","","","","","-3.809368","-4.260000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304620860","Nodes","4620860","21.000000","30.650430","Default Known Flow Node","Known Flow","506087.903867","161090.446044","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625153","Nodes","4625153","21.000000","30.650430","Default Known Flow Node","Known Flow","506073.528863","161061.821036","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625240","Nodes","4625240","21.000000","30.724822","Default Known Flow Node","Known Flow","506146.593883","161272.274094","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625237","Nodes","4625237","21.000000","30.724822","Default Known Flow Node","Known Flow","506110.903873","161263.571091","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625140","Nodes","4625140","21.000000","31.244455","Default Known Flow Node","Known Flow","506146.403883","161028.696027","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620686","Nodes","4620686","21.000000","31.410399","Default Known Flow Node","Known Flow","506184.653894","161111.946050","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304619536","Nodes","4619536","21.000000","31.379671","DDS demands","Known Flow","506161.403887","161099.821047","","0.000000","","","","","","","-4.060000","","","","","","","","","-3.630524","-4.060000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625180","Nodes","4625180","21.000000","31.413017","Default Known Flow Node","Known Flow","506187.903894","161096.946046","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625181","Nodes","4625181","21.000000","31.414208","Default Known Flow Node","Known Flow","506194.028896","161098.321046","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620017","Nodes","4620017","21.000000","31.312950","Default Known Flow Node","Known Flow","506179.153892","161167.196065","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625174","Nodes","4625174","21.000000","31.437724","Default Known Flow Node","Known Flow","506199.278898","161088.946044","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620900","Nodes","4620900","21.000000","31.222346","Default Known Flow Node","Known Flow","506200.903898","161407.321130","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304619573","Nodes","4619573","21.000000","31.433493","Default Known Flow Node","Known Flow","506219.403903","161066.696038","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625213","Nodes","4625213","21.000000","31.894026","DDS demands","Known Flow","506267.278916","161185.696070","","0.000000","","","","","","","-2.049999","","","","","","","","","-1.833146","-2.049999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625291","Nodes","4625291","21.000000","31.413592","DDS demands","Known Flow","506326.778932","161437.196139","","0.000000","","","","","","","-3.229999","","","","","","","","","-2.888323","-3.229999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625145","Nodes","4625145","21.000000","31.732918","DDS demands","Known Flow","506322.153931","161038.946030","","0.000000","","","","","","","-11.230000","","","","","","","","","-10.042066","-11.230000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304620028","Nodes","4620028","21.000000","32.088386","DDS demands","Known Flow","506325.778932","161165.696065","","0.000000","","","","","","","-21.899999","","","","","","","","","-19.583372","-21.899999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625201","Nodes","4625201","21.000000","32.088386","Default Known Flow Node","Known Flow","506319.403930","161163.821064","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620668","Nodes","4620668","21.000000","32.444731","Default Known Flow Node","Known Flow","506337.778935","161126.071054","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604030","Nodes","4604030","21.000000","32.481666","DDS demands","Known Flow","506345.392697","161088.662899","","0.000000","0.000000","","","","","","0.000000","","","","0.000000","","","","","0.000000","0.000000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"94103304604071","Nodes","4604071","21.000000","31.603790","DDS demands","Known Flow","506418.664887","161010.578788","","0.000000","-1.820000","","","","","","-5.659999","","","","","","","","","-6.688749","-7.479999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","",""
"94103304621072","Nodes","4621072","21.000000","31.599849","Default Known Flow Node","Known Flow","506407.528954","161005.821021","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625141","Nodes","4625141","21.000000","31.082342","Default Known Flow Node","Known Flow","506495.778978","161029.946028","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304620265","Nodes","4620265","21.000000","30.197626","Default Known Flow Node","Known Flow","506010.778846","161431.196137","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625274","Nodes","4625274","21.000000","30.142963","DDS demands","Known Flow","506041.778855","161399.696128","","0.000000","","","","","","","-12.770000","","","","","","","","","-11.419162","-12.770000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625296","Nodes","4625296","21.000000","30.154400","Default Known Flow Node","Known Flow","506043.778855","161447.071141","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625293","Nodes","4625293","21.000000","30.154400","Default Known Flow Node","Known Flow","506048.025972","161441.456717","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625288","Nodes","4625288","21.000000","30.154400","Default Known Flow Node","Known Flow","506052.116266","161424.229476","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625282","Nodes","4625282","21.000000","30.154400","Default Known Flow Node","Known Flow","506056.528859","161409.446131","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625273","Nodes","4625273","21.000000","29.344881","Default Known Flow Node","Known Flow","506420.903958","161394.821127","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625304","Nodes","4625304","21.000000","29.378196","Default Known Flow Node","Known Flow","506406.903954","161473.321148","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625276","Nodes","4625276","21.000000","29.378196","Default Known Flow Node","Known Flow","506425.778959","161407.071130","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625259","Nodes","4625259","21.000000","29.012238","Default Known Flow Node","Known Flow","506432.653961","161339.071112","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625249","Nodes","4625249","21.000000","29.012238","Default Known Flow Node","Known Flow","506404.153953","161316.696106","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625250","Nodes","4625250","21.000000","29.610170","Default Known Flow Node","Known Flow","506420.778958","161320.196107","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604019","Nodes","4604019","21.000000","29.855036","Default Known Flow Node","Known Flow","506442.153964","161424.946135","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625300","Nodes","4625300","21.000000","29.855036","Default Known Flow Node","Known Flow","506434.528962","161455.821144","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625136","Nodes","4625136","21.000000","31.082342","Default Known Flow Node","Known Flow","506520.778985","161012.321023","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304625166","Nodes","4625166","21.000000","31.512364","Default Known Flow Node","Known Flow","506517.138984","161080.910042","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604042","Nodes","4604042","21.000000","32.712193","DDS demands","Known Flow","506662.904024","161246.321087","","0.000000","","","","","","","-21.639999","","","","","","","","","-19.350874","-21.639999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625172","Nodes","4625172","21.000000","30.959780","DDS demands","Known Flow","506695.404033","161088.071044","","0.000000","","","","","","","-6.979999","","","","","","","","","-6.241640","-6.979999","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625481","Nodes","4625481","21.000000","32.727202","Default Known Flow Node","Known Flow","506853.404075","161285.946097","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
"94103304604052","Nodes","4604052","21.000000","32.772454","DDS demands","Known Flow","506918.154093","161314.196105","","0.000000","","","","","","","-6.510000","","","","","","","","","-5.821358","-6.510000","","","","","","","","","","D1 PROFILE","","","","","","","","",""
"94103304625138","Nodes","4625138","21.000000","31.082342","Default Known Flow Node","Known Flow","506501.028958","161022.195982","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","",""
