"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94104407802055","Nodes","7802055",21.000000,32.748366,"DDS demands","Known Flow",540116.000000,139080.375000,,0.000000,,,,,,,-8.409999,,,,,,,,,,-7.520372,-8.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802031","Nodes","7802031",21.000000,33.612217,"DDS demands","Known Flow",540166.250000,139344.375000,,0.000000,,,,,,,-13.780000,,,,,,,,,,-12.322322,-13.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802054","Nodes","7802054",21.000000,33.044968,"DDS demands","Known Flow",540218.375000,139171.625000,,0.000000,,,,,,,-45.830002,,,,,,,,,,-40.982009,-45.830002,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802052","Nodes","7802052",21.000000,35.424138,"DDS demands","Known Flow",540356.000000,139219.500000,,0.000000,,,,,,,-39.080003,,,,,,,,,,-34.946037,-39.080003,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802051","Nodes","7802051",21.000000,37.518405,"DDS demands","Known Flow",540389.375000,139275.625000,,0.000000,,,,,,,-10.930000,,,,,,,,,,-9.773801,-10.930000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802029","Nodes","7802029",21.000000,26.496286,"DDS demands","Known Flow",540039.000000,139488.125000,,0.000000,,,,,,,-15.039999,,,,,,,,,,-13.449037,-15.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802049","Nodes","7802049",21.000000,29.859327,"DDS demands","Known Flow",540515.000000,139201.500000,,0.000000,,,,,,,-8.390000,,,,,,,,,,-7.502488,-8.390000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802048","Nodes","7802048",21.000000,29.652468,"DDS demands","Known Flow",540553.750000,139133.875000,,0.000000,,,,,,,-26.110000,,,,,,,,,,-23.348030,-26.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802043","Nodes","7802043",21.000000,32.454507,"DDS demands","Known Flow",540613.750000,139376.375000,,0.000000,,,,,,,-8.229999,,,,,,,,,,-7.359412,-8.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802042","Nodes","7802042",21.000000,35.591156,"DDS demands","Known Flow",540566.875000,139389.875000,,0.000000,,,,,,,-8.819999,,,,,,,,,,-7.887001,-8.819999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802041","Nodes","7802041",21.000000,36.403623,"DDS demands","Known Flow",540545.375000,139391.750000,,0.000000,,,,,,,-25.229998,,,,,,,,,,-22.561117,-25.229998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802047","Nodes","7802047",21.000000,30.190239,"DDS demands","Known Flow",540638.000000,139160.250000,,0.000000,,,,,,,-16.719998,,,,,,,,,,-14.951322,-16.719998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802044","Nodes","7802044",21.000000,31.520287,"DDS demands","Known Flow",540629.875000,139378.750000,,0.000000,,,,,,,-2.209999,,,,,,,,,,-1.976221,-2.209999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802046","Nodes","7802046",21.000000,30.687529,"DDS demands","Known Flow",540651.250000,139251.125000,,0.000000,,,,,,,-12.659999,,,,,,,,,,-11.320798,-12.659999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802276","Nodes","P12128171, HOLTYE ROAD, SCH 160.15",25.000000,30.997715,"CSEP Unmatched","Known Flow",540659.677930,139386.951553,,0.000000,,,,,,,,,,,,,,,-31.750000,,-28.391417,-31.750000,,"",,,,,,,,,,,,,,,"DC PROFILE",
"94104407802045","Nodes","7802045",21.000000,30.884671,"DDS demands","Known Flow",540637.750000,139310.625000,,0.000000,,,,,,,-31.790001,,,,,,,,,,-28.427187,-31.790001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802035","Nodes","7802035",21.000000,28.380793,"DDS demands","Known Flow",540859.000000,139465.125000,,0.000000,,,,,,,-22.780000,,,,,,,,,,-20.370285,-22.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802039","Nodes","7802039",21.000000,25.618563,"DDS demands","Known Flow",541838.500000,139452.875000,,0.000000,,,,,,,-9.209999,,,,,,,,,,-8.235746,-9.209999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802033","Nodes","7802033",21.000000,39.684174,"DDS demands","Known Flow",540268.625000,139482.250000,,0.000000,,,,,,,-32.270000,,,,,,,,,,-28.856411,-32.270000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802034","Nodes","7802034 GT-31746 P109018/01  p07111539/1RH19 3ES",22.999998,31.419795,"CSEP Unmatched","Known Flow",540393.875000,139541.625000,,0.000000,,-14.880000,,,,,-37.759997,-7.539999,,,,,,,,,-53.814033,-60.179996,,"",,"C2 PROFILE",,,,,"D1 PROFILE","DC PROFILE",,,,,,,,
"94104407802025","Nodes","7802025",21.000000,26.966960,"DDS demands","Known Flow",540297.375000,139663.000000,,0.000000,,,,,,,-29.209998,,,,,,,,,,-26.120103,-29.209998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802024","Nodes","7802024",21.000000,27.658743,"DDS demands","Known Flow",540403.000000,139658.250000,,0.000000,,,,,,,-21.359999,,,,,,,,,,-19.100494,-21.359999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802022","Nodes","7802022",21.000000,26.249117,"DDS demands","Known Flow",540009.125000,139568.125000,,0.000000,,,,,,,-33.139998,,,,,,,,,,-29.634380,-33.139998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802023","Nodes","7802023",21.000000,26.233511,"DDS demands","Known Flow",540095.250000,139665.250000,,0.000000,,,,,,,-54.159998,,,,,,,,,,-48.430839,-54.159998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802027","Nodes","7802027",21.000000,26.488926,"DDS demands","Known Flow",540100.250000,139523.750000,,0.000000,,,,,,,-7.230000,,,,,,,,,,-6.465195,-7.230000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104407802277","Nodes","7802277, ""SEP01513"", ""HOLTYE ROAD EAST GRINSTEAD"", 10.04",24.000000,30.790503,"CSEP DDS Matched","Known Flow",540619.875000,139519.875000,,0.000000,,,,,,,-12.689999,-10.039999,,,,,,,,,-20.325572,-22.729998,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,,,,
"94104402801043","Nodes","2801043",21.000000,28.540027,"DDS demands","Known Flow",527221.250000,140082.125000,,0.000000,-511.320001,,,-3.260000,,,-14.189999,,,,,,,,,,-472.835607,-528.770007,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"94104402801042","Nodes","2801042",21.000000,32.209097,"DDS demands","Known Flow",527479.000000,140125.625000,,0.000000,-123.379993,,,,,,,,,,,,,,,,-110.328598,-123.379993,,"","C1 PROFILE",,,,,,,,,,,,,,,
"94104402801046","Nodes","2801046",21.000000,49.340084,"Default Known Flow Node","Known Flow",527900.000000,140068.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402801041","Nodes","2801041",21.000000,37.678625,"DDS demands","Known Flow",527678.250000,140125.500000,,0.000000,,,,-25.679999,,,,,,,,,,,,,-22.963514,-25.679999,,"",,,,"C4 PROFILE",,,,,,,,,,,,
"94104402801040","Nodes","2801040",21.000000,48.705685,"Default Known Flow Node","Known Flow",527892.500000,140106.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402802148","Nodes","2802148",21.000000,36.470519,"DDS demands","Known Flow",529913.125000,140256.500000,,0.000000,,,,,,,-17.909999,,,,,,,,,,-16.015442,-17.909999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402904046","Nodes","2904046",21.000000,26.756777,"DDS demands","Known Flow",524206.875000,140844.750000,,0.000000,,,,,,,-81.899998,,,,,,,,,,-73.236447,-81.899998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402802149","Nodes","2802149",21.000000,36.894547,"DDS demands","Known Flow",529863.625000,140587.250000,,0.000000,,,,,,,-25.599999,,,,,,,,,,-22.891977,-25.599999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402802150","Nodes","2802150",21.000000,36.877756,"Default Known Flow Node","Known Flow",529893.875000,140583.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402802151","Nodes","2802151",21.000000,37.156353,"Default Known Flow Node","Known Flow",529877.000000,140546.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104403106001","Nodes","3106001, ""ANTLAND LANE GOV""",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",529963.125000,140579.125000,,1635.000064,,,,,,,,,,,,,,,,,237.888935,266.030204,,"",,,,,,,,,,,,,,,,
"94104402904038","Nodes","2904038",21.000000,27.902035,"DDS demands","Known Flow",523879.000000,141080.500000,,0.000000,,,,,,,-39.610000,,,,,,,,,,-35.419972,-39.610000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402904037","Nodes","2904037",21.000000,28.277862,"DDS demands","Known Flow",523973.125000,141215.250000,,0.000000,,,,,,,-16.509999,,,,,,,,,,-14.763537,-16.509999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402802066","Nodes","2802066",21.000000,29.058771,"Default Known Flow Node","Known Flow",529554.625000,141190.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104403106043","Nodes","3106043",21.000000,28.976703,"Default Known Flow Node","Known Flow",529587.625000,141184.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402904022","Nodes","2904022",21.000000,35.530922,"DDS demands","Known Flow",526314.000000,141916.250000,,0.000000,,,,,,,-20.529999,,,,0.000000,,,,,,-18.358293,-20.529999,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,,
"94104402904023","Nodes","2904023",21.000000,35.191465,"DDS demands","Known Flow",526237.500000,141910.750000,,0.000000,,,,,,,-4.190000,,,,,,,,,,-3.746773,-4.190000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005220","Nodes","3005220",21.000000,25.084885,"DDS demands","Known Flow",528514.750000,141914.250000,,0.000000,,,,,,,-25.499999,,,,,,,,,,-22.802555,-25.499999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005221","Nodes","3005221",21.000000,24.753703,"DDS demands","Known Flow",528580.375000,141822.000000,,0.000000,,,,,,,-26.099999,,,,,,,,,,-23.339087,-26.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005224","Nodes","3005224",21.000000,30.415628,"DDS demands","Known Flow",529376.250000,141715.000000,,0.000000,-13.919999,,,,,,-16.040000,,,,,,,,,,-26.790768,-29.960000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"94104402802062","Nodes","2802062",21.000000,30.034778,"Default Known Flow Node","Known Flow",529395.625000,141655.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402802063","Nodes","2802063",21.000000,29.100864,"DDS demands","Known Flow",529442.125000,141509.375000,,0.000000,,,,,,,-9.029999,,,,,,-193.909998,,,,-181.472578,-202.939996,,"",,,,,,,"D1 PROFILE",,,,,,"PL-AF PROFILE",,,
"94104402802065","Nodes","2802065",21.000000,29.083268,"Default Known Flow Node","Known Flow",529464.750000,141443.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402904015","Nodes","2904015",21.000000,33.627838,"DDS demands","Known Flow",526933.000000,142156.500000,,0.000000,,,,,,,-31.319998,,,,-37.259997,,,,,,-61.325460,-68.579998,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,,
"94104402904010","Nodes","2904010",21.000000,30.357975,"DDS demands","Known Flow",526857.250000,142342.250000,,0.000000,,,,-7.469999,,,-25.590000,,,,,,,,,,-29.562844,-33.060000,,"",,,,"",,,"D1 PROFILE",,,,,,,,,
"94104402904049","Nodes","2904049",21.000000,37.703090,"Default Known Flow Node","Known Flow",526740.250000,142003.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104402904016","Nodes","2904016",21.000000,35.533811,"DDS demands","Known Flow",526899.500000,142106.875000,,0.000000,,,,,,,-4.249999,,,,,,,,,,-3.800425,-4.249999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402904017","Nodes","2904017, ""SEP00693"", ""POVEY CROSS ROAD HORLEY"", 19.68",22.999998,33.139787,"CSEP DDS Matched","Known Flow",527109.250000,142280.500000,,0.000000,,,,,,,-23.790000,-19.680000,,,,,,,,,-38.871652,-43.470000,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,,,,
"94104402904018","Nodes","2904018",21.000000,32.450959,"DDS demands","Known Flow",527433.250000,142461.875000,,0.000000,-30.740000,,-190.630003,,,,-23.299998,,,,,,,,,,-218.788293,-244.669995,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94104403005217","Nodes","3005217",21.000000,25.694032,"DDS demands","Known Flow",527935.625000,142313.500000,,0.000000,,,,,,,-44.560000,,,,,,,,,,-39.846350,-44.560000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005216","Nodes","3005216",21.000000,27.125494,"DDS demands","Known Flow",527712.125000,142359.625000,,0.000000,,,,,,,-21.129999,,,,,,,,,,-18.894823,-21.129999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005158","Nodes","3005158",21.000000,25.824750,"DDS demands","Known Flow",527977.250000,142341.375000,,0.000000,,,,,,,-1.850000,,,,,,,,,,-1.654303,-1.850000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005218","Nodes","3005218",21.000000,25.749039,"DDS demands","Known Flow",527979.625000,142336.375000,,0.000000,,,,,,,-24.950001,,,,,,,,,,-22.310737,-24.950001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005160","Nodes","3005160",21.000000,25.475327,"DDS demands","Known Flow",528172.750000,142258.625000,,0.000000,,,,,,,-35.979999,,,,,,,,,,-32.173959,-35.979999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005174","Nodes","3005174, ""SEP00855"", ""UPFIELD HORLEY"", 6.88",22.999998,26.532007,"CSEP DDS Matched","Known Flow",528344.875000,142366.500000,,0.000000,,,-1.729999,,,,-23.309999,-7.530000,,,,,,,,,-29.124677,-32.569999,,"",,,"C3  PROFILE",,,,"D1 PROFILE","DC PROFILE",,,,,,,,
"94104403005161","Nodes","3005161",21.000000,25.647700,"DDS demands","Known Flow",528325.125000,142138.000000,,0.000000,,,,,,,-67.690002,,,,,,,,,,-60.529612,-67.690002,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005175","Nodes","3005175",21.000000,26.105764,"DDS demands","Known Flow",528355.750000,142232.750000,,0.000000,,,,,,,-28.589999,,,,,,,,,,-25.565688,-28.589999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005162","Nodes","3005162",21.000000,25.917690,"DDS demands","Known Flow",528362.125000,142156.375000,,0.000000,,,,,,,-10.979999,,,,,,,,,,-9.818512,-10.979999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005165","Nodes","3005165",21.000000,25.740762,"DDS demands","Known Flow",528586.250000,142006.000000,,0.000000,,,,,,,-37.560000,,,,,,,,,,-33.586825,-37.560000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005166","Nodes","3005166",21.000000,27.308792,"DDS demands","Known Flow",528599.875000,142201.000000,,0.000000,,,,,,,-58.930001,,,,,,,,,,-52.696260,-58.930001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005168","Nodes","3005168",21.000000,29.669973,"DDS demands","Known Flow",528617.250000,142406.000000,,0.000000,,,,,,,-8.270000,,,,,,,,,,-7.395182,-8.270000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005164","Nodes","3005164",21.000000,26.391116,"DDS demands","Known Flow",528526.375000,142162.625000,,0.000000,,,,,,,-21.280001,,,,,,,,,,-19.028959,-21.280001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005228","Nodes","3005228",21.000000,30.233700,"DDS demands","Known Flow",528616.000000,142495.250000,,0.000000,,,0.000000,,,,-10.150000,,,,,,,,,,-9.076311,-10.150000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94104403005185","Nodes","3005185",21.000000,31.743529,"DDS demands","Known Flow",528842.125000,142442.125000,,0.000000,,,-2.519999,,,,-46.889999,,,,,,,,,,-44.183307,-49.410001,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94104403005186","Nodes","3005186",21.000000,33.887034,"DDS demands","Known Flow",529100.000000,142485.375000,,0.000000,,,,,,,-36.650000,,,,,,,,,,-32.773087,-36.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005203","Nodes","3005203",21.000000,33.998548,"DDS demands","Known Flow",529154.125000,142391.000000,,0.000000,,,,,,,-37.599997,,,,,,,,,,-33.622591,-37.599997,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005238","Nodes","3005238",21.000000,34.123509,"DDS demands","Known Flow",529178.125000,142307.375000,,0.000000,,,,,,,-1.100000,,,,,,,,,,-0.983639,-1.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005226","Nodes","3005226",21.000000,34.067310,"DDS demands","Known Flow",529128.000000,142450.000000,,0.000000,,,,,,,-14.999999,,,,,,,,,,-13.413268,-14.999999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005202","Nodes","3005202",21.000000,29.701315,"DDS demands","Known Flow",529276.250000,142393.625000,,0.000000,,,,,,,-50.949999,,,,,,,,,,-45.560401,-50.949999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005200","Nodes","3005200",21.000000,26.444756,"DDS demands","Known Flow",529481.500000,142405.375000,,0.000000,,,,,,,-52.929999,,,,,,,,,,-47.330951,-52.929999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005206","Nodes","3005206",21.000000,33.685385,"DDS demands","Known Flow",529245.875000,142159.875000,,0.000000,,,,,,,-35.380001,,,,,,,,,,-31.637430,-35.380001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005187","Nodes","3005187",21.000000,33.889934,"DDS demands","Known Flow",529105.500000,142479.625000,,0.000000,,,,,,,-33.130000,,,,,,,,,,-29.625439,-33.130000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005204","Nodes","3005204",21.000000,34.244497,"DDS demands","Known Flow",529220.000000,142198.500000,,0.000000,,,,,,,-60.340001,,,,,,,,,,-53.957108,-60.340001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005205","Nodes","3005205",21.000000,34.116274,"DDS demands","Known Flow",529231.625000,142202.125000,,0.000000,,,,,,,-2.980000,,,,,,,,,,-2.664769,-2.980000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005201","Nodes","3005201",21.000000,22.814259,"DDS demands","Known Flow",529819.250000,142440.875000,,0.000000,,,,,,,-39.499999,,,,,,,,,,-35.321608,-39.499999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104402904013","Nodes","2904013",21.000000,27.953019,"DDS demands","Known Flow",526752.250000,142599.375000,,0.000000,-115.340000,,,,,,-35.200001,,,,,,,,,,-134.615565,-150.540001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"94104403005219","Nodes","3005219",21.000000,27.381023,"DDS demands","Known Flow",527880.250000,142514.500000,,0.000000,,,,,,,-46.979998,,,,,,,,,,-42.010357,-46.979998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005214","Nodes","3005214",21.000000,32.196741,"DDS demands","Known Flow",527629.000000,142604.375000,,0.000000,,,,,,,-14.160000,,,,,,,,,,-12.662125,-14.160000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005227","Nodes","3005227",21.000000,32.083421,"DDS demands","Known Flow",527918.000000,142770.750000,,0.000000,,-62.880000,,-8.329999,,,-44.770000,,,,,,,,,,-103.711396,-115.980001,,"",,"C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"94104403005210","Nodes","3005210",21.000000,32.081048,"DDS demands","Known Flow",527777.875000,142764.375000,,0.000000,,,-4.130000,,,,-26.780000,,,,,,,,,,-27.640276,-30.909999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94104403005213","Nodes","3005213",21.000000,32.080281,"DDS demands","Known Flow",527790.625000,142756.875000,,0.000000,,,,,,,-26.559999,,,,,,,,,,-23.750427,-26.559999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005215","Nodes","3005215",21.000000,28.055709,"DDS demands","Known Flow",527702.250000,142511.125000,,0.000000,,,-1.320000,,,,-19.979999,,,,,,,,,,-19.046840,-21.299998,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94104403005209","Nodes","3005209",21.000000,32.019453,"DDS demands","Known Flow",527916.875000,142918.750000,,0.000000,-14.029999,,,-2.259999,,,-55.529999,,,,,,,,,,-64.222730,-71.819999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"94104403005060","Nodes","3005060",21.000000,32.018802,"DDS demands","Known Flow",527930.250000,142925.875000,,0.000000,,,,,,,-19.600000,,,,,,,,,,-17.526672,-19.600000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005208","Nodes","3005208",21.000000,31.248010,"DDS demands","Known Flow",527840.250000,142891.375000,,0.000000,,,,,,,-32.169998,,,,,,,,,,-28.766988,-32.169998,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005150","Nodes","3005150",21.000000,32.202811,"DDS demands","Known Flow",528167.125000,142802.375000,,0.000000,,,-46.860001,-5.590000,,,-61.029998,,,,,,,,,,-101.475849,-113.480001,,"",,,"C3  PROFILE","",,,"D1 PROFILE",,,,,,,,,
"94104403005148","Nodes","3005148",21.000000,32.938453,"DDS demands","Known Flow",528306.125000,142853.750000,,0.000000,,,,-4.210000,,,-47.220001,,,-22.120000,,,,,,,-45.989629,-51.430000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,"DM PROFILE",,,,,,
"94104403005247","Nodes","3005247, ""SEP01332"", ""SUFFOLK CLOSE HORLEY"", 6.11",22.999998,32.154285,"CSEP DDS Matched","Known Flow",528097.500000,142720.250000,,0.000000,,,,,,,,-6.110000,,,,,,,,,-5.463671,-6.110000,,"",,,,,,,,"DC PROFILE",,,,,,,,
"94104403005155","Nodes","3005155",21.000000,24.357373,"DDS demands","Known Flow",528104.750000,142506.875000,,0.000000,,,,,,,-34.869999,,,,,,,,,,-31.181377,-34.869999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005149","Nodes","3005149, ""SEP01071"", ""MASSETTS ROAD HORLEY"", 5.81",22.999998,32.554130,"CSEP DDS Matched","Known Flow",528233.000000,142818.250000,,0.000000,,,-1.830000,,,,-12.229999,-4.579999,,,,,,,,,-16.668221,-18.639999,,"",,,"C3  PROFILE",,,,"D1 PROFILE","DC PROFILE",,,,,,,,
"94104403005153","Nodes","3005153",21.000000,28.427504,"DDS demands","Known Flow",528267.125000,142534.125000,,0.000000,,,,,,,-4.469999,,,,,,,,,,-3.997153,-4.469999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005152","Nodes","3005152",21.000000,28.546401,"DDS demands","Known Flow",528281.500000,142528.000000,,0.000000,,,,,,,-18.740000,,,,,,,,,,-16.757644,-18.740000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005181","Nodes","3005181",21.000000,35.053186,"DDS demands","Known Flow",528481.250000,142992.375000,,0.000000,-11.799999,,,,,,-16.299999,,,,,,,,,,-25.127523,-28.099999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"94104403005184","Nodes","3005184",21.000000,31.269680,"DDS demands","Known Flow",528854.625000,142685.500000,,0.000000,,,,,,,-107.960001,,,-22.540000,-19.700000,,,,,,-114.155856,-127.660003,,"",,,,,,,"D1 PROFILE",,,"DM PROFILE","I2 PROFILE",,,,,
"94104403005199","Nodes","3005199",21.000000,27.501528,"DDS demands","Known Flow",529457.250000,142524.000000,,0.000000,,,,,,,-24.769999,,,,,,,,,,-22.149776,-24.769999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005193","Nodes","3005193",21.000000,35.407922,"DDS demands","Known Flow",529027.375000,142700.500000,,0.000000,,,-4.030000,,,,-37.380000,,,,,,,,,,-37.029566,-41.410002,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94104403005195","Nodes","3005195, ""SEP00554"", ""117A-119A BALCOMBE ROAD"", 14.40",22.999998,36.623951,"CSEP DDS Matched","Known Flow",528966.266882,142848.040784,,0.000000,,,,,,,,-7.179999,,,,,,,,,-6.420484,-7.179999,,"",,,,,,,,"DC PROFILE",,,,,,,,
"94104403005043","Nodes","3005043",21.000000,27.199563,"DDS demands","Known Flow",527128.125000,143498.375000,,0.000000,,,,,,,-28.730000,,,-18.540000,,,,,,,-25.690879,-28.730000,,"",,,,,,,"D1 PROFILE",,,"DM PROFILE",,,,,,
"94104403005046","Nodes","3005046",21.000000,27.816486,"DDS demands","Known Flow",527342.625000,143450.250000,,0.000000,,,,,,,-19.530001,,,,,,,,,,-17.464075,-19.530001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94104403005047","Nodes","3005047",21.000000,27.884775,"DDS demands","Known Flow",527358.000000,143430.625000,,0.000000,,,,,,,-11.300000,,,,,,,,,,-10.104662,-11.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
