",model,name,name_out,loaded,balanced,feasible,solved,min_pressure,location"
" ,961139_MAYFIELD,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961139_MAYFIELD\FY1\961139 Mayfield FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961139_MAYFIELD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,25.4114,96113906902190"
" ,961140_MEDWAY,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961140_MEDWAY\FY1\961140_MEDWAY_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\961140_MEDWAY_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.0553,96114007304187"
" ,961141_CHILHAM,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961141_CHILHAM\FY1\961141_CHILHAM_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961141_CHILHAM_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7925,96114105511149"
" ,961142_FRANT,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961142_FRANT\FY1\961142 FRANT FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961142_FRANT_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,29.2734,96114206808012"
" ,961143_KINGSMEAD_PARK,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961143_KINGSMEAD_PARK\FY1\961143_KINGSMEAD_PARK_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961143_KINGSMEAD_PARK_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,59.1304,96114307314038"
" ,961144_STROOD,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961144_STROOD\FY1\961144_STROOD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961144_STROOD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.1448,96114400007235"
" ,961146_CLIFFE,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961146_CLIFFE\FY1\961146_CLIFFE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961146_CLIFFE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,29.0391,96114607311076"
" ,961147_ISLE_OF_GRAIN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961147_ISLE_OF_GRAIN\FY1\961147_ISLE_OF_GRAIN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961147_ISLE_OF_GRAIN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,32.4271,96114700000005"
" ,961148_CLIFFE_WOODS,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961148_CLIFFE_WOODS\FY1\961148_CLIFFE_WOODS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961148_CLIFFE_WOODS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,40.4879,96114807310070"
" ,961149_LOWER_STOKE,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961149_LOWER_STOKE\FY1\961149_LOWER_STOKE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961149_LOWER_STOKE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.2447,96114907313085"
" ,961150_ALLHALLOWS,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961150_ALLHALLOWS\FY1\961150_ALLHALLOWS_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961150_ALLHALLOWS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.0223,96115000000001"
" ,961151_HIGH_HALSTOW,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961151_HIGH_HALSTOW\FY1\961151_HIGH_HALSTOW_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961151_HIGH_HALSTOW_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,50.3724,96115107315077"
" ,961152_LOWER_HALSTOW,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961152_LOWER_HALSTOW\FY1\961152_LOWER_HALSTOW_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961152_LOWER_HALSTOW_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.0744,96115207415081"
" ,961153_SANDHURST_RYE ROAD,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961153_SANDHURST_RYE ROAD\FY1\961153_SANDHURST_RYE ROAD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961153_SANDHURST_RYE ROAD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,40.6253,96115300000078"
" ,961205_ROBERTSBRIDGE,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961205_ROBERTSBRIDGE\FY1\961205_ROBERTSBRIDGE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961205_ROBERTSBRIDGE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,44.4533,96120509703451"
" ,961210_HASTINGS,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961210_HASTINGS\FY1\961210 HASTINGS_BEXHILL FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961210_HASTINGS_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7791,96121000001822"
" ,961212_TILE_BARN_ROAD,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961212_TILE_BARN_ROAD\FY1\961212_TILE_BARN_ROAD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961212_TILE_BARN_ROAD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,29.2864,96121209603303"
" ,961213_FAIRLIGHT,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961213_FAIRLIGHT\FY1\961213_FAIRLIGHT_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\961213_FAIRLIGHT_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,24.922,961213-00740"
" ,961214_NETHERFIELD,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961214_NETHERFIELD\FY1\961214_NETHERFIELD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961214_NETHERFIELD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.8354,96121409703030"
" ,961215_WINCHELSEA,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961215_WINCHELSEA\FY1\961215_WINCHELSEA_FY1.mdb,S:\TEST AREA\ac00418\ASP_models_out\961215_WINCHELSEA_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.053,96121500138720"
" ,961216_RYE,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961216_RYE\FY1\961216 RYE FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961216_RYE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,28.392,96121609707026"
" ,961217_WESTFIELD,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961217_WESTFIELD\FY1\961217_WESTFIELD_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961217_WESTFIELD_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7651,96121709709097"
" ,961218_BREDE,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961218_BREDE\FY1\961218_BREDE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961218_BREDE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,21.7332,96121809709071"
" ,961219_BROADOAK,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961219_BROADOAK\FY1\961219_BROADOAK_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961219_BROADOAK_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,49.6618,96121909710048"
" ,961227_SMARDEN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961227_SMARDEN\FY1\961227_SMARDEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961227_SMARDEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,40.4971,96122705707059"
" ,961228_BETHERSDEN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961228_BETHERSDEN\FY1\961228_BETHERSDEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961228_BETHERSDEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.0007,96122805708052"
" ,961229_BIDDENDEN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961229_BIDDENDEN\FY1\961229_BIDDENDEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961229_BIDDENDEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.3421,96122900000004"
" ,961230_HEADCORN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961230_HEADCORN\FY1\961230_HEADCORN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961230_HEADCORN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.3703,96123000000002"
" ,961231_STUDD_HILL,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961231_STUDD_HILL\FY1\961231_STUDD_HILL_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961231_STUDD_HILL_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,56.4629,96123100000001"
" ,961232_MARDEN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961232_MARDEN\FY1\961232_MARDEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961232_MARDEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.6568,96123200000002"
" ,961237_PEASMARSH,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961237_PEASMARSH\FY1\961237_PEASMARSH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961237_PEASMARSH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,33.8464,96123700000187"
" ,961238_WOODCHURCH,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961238_WOODCHURCH\FY1\961238_WOODCHURCH_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961238_WOODCHURCH_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,33.8351,96123805710082"
" ,961240_HURST_GREEN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961240_HURST_GREEN\FY1\961240_HURST_GREEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961240_HURST_GREEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,45.0142,96124009001033"
" ,961241_ROLVENDEN,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961241_ROLVENDEN\FY1\961241_ROLVENDEN_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961241_ROLVENDEN_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,26.1237,96124109007079"
" ,961242_ROLVENDEN_LAYNE,\\vpoct502\Syn471\Southern Networks_471\S9 (96) district LP models_471\961242_ROLVENDEN_LAYNE\FY1\961242_ROLVENDEN_LAYNE_FY1.MDB,S:\TEST AREA\ac00418\ASP_models_out\961242_ROLVENDEN_LAYNE_LRMM1415.MDB,TRUE,TRUE,TRUE,TRUE,23.3946,96124209007032"
