"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"90100400025235","Nodes","","21.000000","29.564233","Default Known Flow Node","Known Flow","536473.530000","180164.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025236","Nodes","","21.000000","29.559682","Default Known Flow Node","Known Flow","536475.780000","180153.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311552","Nodes","311552","21.000000","29.409698","DDS demands","Known Flow","536369.530000","179726.330000","","0.000000","","","","","","-7.159999","","","","","","-6.402599","-7.159999","","","","","","","","D1 PROFILE","","","","",""
"90100400025008","Nodes","","21.000000","29.411631","Default Known Flow Node","Known Flow","536371.280000","179729.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025198","Nodes","","21.000000","29.974556","Default Known Flow Node","Known Flow","536401.155000","180094.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311532","Nodes","311532","21.000000","29.998165","DDS demands","Known Flow","536302.030000","180066.330000","","0.000000","","","","","","-2.640000","","","","","","-2.360735","-2.640000","","","","","","","","D1 PROFILE","","","","",""
"90100400025028","Nodes","","21.000000","29.385326","Default Known Flow Node","Known Flow","536419.030000","179735.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025033","Nodes","","21.000000","29.342165","Default Known Flow Node","Known Flow","536439.530000","179748.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400689276","Nodes","","21.000000","23.781625","DDS demands","Known Flow","536591.030000","180019.830000","","0.000000","","","","","","-19.790001","","","","","","-17.696573","-19.790001","","","","","","","","D1 PROFILE","","","","",""
"90100400689282","Nodes","","21.000000","23.824266","Default Known Flow Node","Known Flow","536594.405000","180009.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027046","Nodes","","21.000000","29.471968","Default Known Flow Node","Known Flow","536371.530000","179766.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025240","Nodes","","21.000000","29.951217","Default Known Flow Node","Known Flow","536485.780000","180049.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025243","Nodes","","21.000000","29.951217","Default Known Flow Node","Known Flow","536493.905000","180051.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024871","Nodes","","21.000000","23.671128","Default Known Flow Node","Known Flow","536000.905000","179172.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024873","Nodes","","21.000000","23.631021","DDS demands","Known Flow","536009.155000","179153.080000","","0.000000","","","","","","-5.300000","","","","","","-4.739355","-5.300000","","","","","","","","D1 PROFILE","","","","",""
"90100400024874","Nodes","","21.000000","23.932795","Default Known Flow Node","Known Flow","536028.030000","179265.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024870","Nodes","","21.000000","23.606460","Default Known Flow Node","Known Flow","536000.655000","179199.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024883","Nodes","","21.000000","22.607302","DDS demands","Known Flow","536054.655000","179218.580000","","0.000000","","","","","","-20.159999","","","","","","-18.027431","-20.159999","","","","","","","","D1 PROFILE","","","","",""
"90100400024899","Nodes","","21.000000","24.649434","Default Known Flow Node","Known Flow","536100.155000","179265.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024913","Nodes","","21.000000","29.536464","Default Known Flow Node","Known Flow","536228.030000","179497.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311222","Nodes","311222","21.000000","29.424681","DDS demands","Known Flow","536248.030000","179459.580000","","0.000000","","","","","","-9.100000","","","","","","-8.137383","-9.100000","","","","","","","","D1 PROFILE","","","","",""
"90100400025121","Nodes","","21.000000","25.161173","Default Known Flow Node","Known Flow","536228.905000","180300.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400002082","Nodes","","21.000000","25.157162","Default Known Flow Node","Known Flow","536229.945078","180301.080925","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311513","Nodes","311513","21.000000","25.109209","DDS demands","Known Flow","536230.780000","180288.705000","","0.000000","","","","","","-1.940000","","","","","","-1.734782","-1.940000","","","","","","","","D1 PROFILE","","","","",""
"90100400002159","Nodes","","21.000000","25.111496","Default Known Flow Node","Known Flow","536231.659070","180288.796268","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748570","Nodes","","21.000000","27.333660","Default Known Flow Node","Known Flow","535875.155000","180432.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748571","Nodes","","21.000000","27.333660","Default Known Flow Node","Known Flow","535875.405000","180431.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311259","Nodes","311259","21.000000","24.973796","DDS demands","Known Flow","536307.717500","179457.376875","","0.000000","","","","","","0.000000","","","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","","","",""
"90100400027043","Nodes","","21.000000","25.052902","Default Known Flow Node","Known Flow","536354.280000","179506.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024933","Nodes","","21.000000","24.213077","Default Known Flow Node","Known Flow","536453.155000","179499.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311260","Nodes","311260","21.000000","24.165307","DDS demands","Known Flow","536454.030000","179495.080000","","0.000000","","","","","","-30.379998","","","","","","-27.166339","-30.379998","","","","","","","","D1 PROFILE","","","","",""
"90100400024932","Nodes","","21.000000","24.229384","DDS demands","Known Flow","536445.280000","179498.330000","","0.000000","","","","","","-0.649999","","","","","","-0.581241","-0.649999","","","","","","","","D1 PROFILE","","","","",""
"90100400024936","Nodes","","21.000000","23.938133","Default Known Flow Node","Known Flow","536476.780000","179383.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027045","Nodes","","21.000000","25.069973","Default Known Flow Node","Known Flow","536362.905000","179495.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027252","Nodes","","21.000000","25.070707","Default Known Flow Node","Known Flow","536363.405000","179496.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027293","Nodes","","21.000000","29.994939","Default Known Flow Node","Known Flow","536366.405000","179534.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400026538","Nodes","","21.000000","29.994939","Default Known Flow Node","Known Flow","536370.905000","179534.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024930","Nodes","","21.000000","25.119091","DDS demands","Known Flow","536429.280000","179298.205000","","0.000000","","","","","","-6.280000","","","","","","-5.615688","-6.280000","","","","","","","","D1 PROFILE","","","","",""
"90100400311321","Nodes","311321","21.000000","25.124140","DDS demands","Known Flow","536431.155000","179298.830000","","0.000000","","","","","","-9.140000","","","","","","-8.173152","-9.140000","","","","","","","","D1 PROFILE","","","","",""
"90100400027264","Nodes","","21.000000","25.093735","DDS demands","Known Flow","536470.405000","179312.455000","","0.000000","","","","","","-26.099999","","","","","","-23.339087","-26.099999","","","","","","","","D1 PROFILE","","","","",""
"90100490100401","Nodes","","21.000000","26.111453","Default Known Flow Node","Known Flow","536340.842500","179439.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027332","Nodes","","21.000000","25.834711","Default Known Flow Node","Known Flow","536346.655000","179447.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311257","Nodes","311257","21.000000","24.116734","DDS demands","Known Flow","536526.030000","179736.580000","","0.000000","-6.070000","","","","","-3.400000","","","","","","-8.468243","-9.469999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"90100400002669","Nodes","","21.000000","24.114169","Default Known Flow Node","Known Flow","536527.131150","179736.827118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400026547","Nodes","","21.000000","29.872913","Default Known Flow Node","Known Flow","536441.405000","179790.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311504","Nodes","""Nelsons Reach"", 90800100140055","21.000000","30.000000","Default Known Pressure Node","Known Pressure","536446.280000","179793.955000","","1559.999952","","","","","","","","","","","","343.594306","384.240030","","","","","","","","","","","","",""
"90100400027295","Nodes","Downtown Place Downtown Road, NA:17398","21.000000","29.681975","Point Loads","Known Flow","536432.530000","179788.830000","","0.000000","","","","","","","","","-230.600012","","","-206.206667","-230.600012","","","","","","","","","","","PL-AF PROFILE","",""
"90100400311543","Nodes","311543","21.000000","29.442636","DDS demands","Known Flow","536491.655000","180107.330000","","0.000000","","","","","","-3.599999","","","","","","-3.219184","-3.599999","","","","","","","","D1 PROFILE","","","","",""
"90100400025245","Nodes","","21.000000","29.434197","DDS demands","Known Flow","536495.780000","180084.330000","","0.000000","","","","","","-2.279999","","","","","","-2.038816","-2.279999","","","","","","","","D1 PROFILE","","","","",""
"90100400025215","Nodes","","21.000000","26.524155","Default Known Flow Node","Known Flow","536437.780000","180347.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400028333","Nodes","","21.000000","26.611275","Default Known Flow Node","Known Flow","536444.155000","180363.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400028326","Nodes","","21.000000","26.921525","Default Known Flow Node","Known Flow","536414.280000","180431.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024907","Nodes","","21.000000","29.542727","Default Known Flow Node","Known Flow","536213.280000","179487.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024912","Nodes","","21.000000","29.542727","DDS demands","Known Flow","536225.655000","179498.955000","","0.000000","","","","","","-2.700000","","","","","","-2.414388","-2.700000","","","","","","","","D1 PROFILE","","","","",""
"90100401055302","Nodes","","21.000000","24.770326","DDS demands","Known Flow","536184.655000","179291.455000","","0.000000","","","","","","-0.910000","","","","","","-0.813738","-0.910000","","","","","","","","D1 PROFILE","","","","",""
"90100400311221","Nodes","311221","21.000000","29.721935","DDS demands","Known Flow","536232.280000","179549.080000","","0.000000","","","","","","-17.129999","","","","","","-15.317952","-17.129999","","","","","","","","D1 PROFILE","","","","",""
"90100400024948","Nodes","","21.000000","29.844859","Default Known Flow Node","Known Flow","536228.780000","179571.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027447","Nodes","","21.000000","24.648902","Default Known Flow Node","Known Flow","536100.530000","179261.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024015","Nodes","","21.000000","24.244713","DDS demands","Known Flow","535985.155000","179185.955000","","0.000000","","","","","","-2.910000","","","","","","-2.602174","-2.910000","","","","","","","","D1 PROFILE","","","","",""
"90100400024949","Nodes","","21.000000","29.844859","Default Known Flow Node","Known Flow","536228.905000","179572.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024946","Nodes","","21.000000","29.844859","Default Known Flow Node","Known Flow","536226.030000","179577.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024909","Nodes","","21.000000","24.814948","Default Known Flow Node","Known Flow","536220.530000","179226.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024911","Nodes","","21.000000","24.814948","Default Known Flow Node","Known Flow","536224.780000","179227.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024898","Nodes","","21.000000","23.550273","DDS demands","Known Flow","536096.405000","179183.830000","","0.000000","","","","","","-3.640000","","","","","","-3.254953","-3.640000","","","","","","","","D1 PROFILE","","","","",""
"90100400024906","Nodes","","21.000000","24.747205","DDS demands","Known Flow","536191.280000","179204.330000","","0.000000","","","","-7.139999","","-1.640000","","","","","","-7.851233","-8.779999","","","","","","C4 PROFILE","","D1 PROFILE","","","","",""
"90100400024011","Nodes","","21.000000","24.111850","Default Known Flow Node","Known Flow","535919.655000","179121.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024010","Nodes","","21.000000","23.994120","Default Known Flow Node","Known Flow","535901.155000","179115.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027448","Nodes","","21.000000","24.623652","DDS demands","Known Flow","536102.155000","179227.955000","","0.000000","","","","","","-3.229999","","","","","","-2.888323","-3.229999","","","","","","","","D1 PROFILE","","","","",""
"90100400024945","Nodes","","21.000000","29.304770","Default Known Flow Node","Known Flow","536219.655000","179626.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311565","Nodes","311565","21.000000","29.304770","DDS demands","Known Flow","536218.280000","179645.830000","","0.000000","","","","","","-7.250000","","","","","","-6.483080","-7.250000","","","","","","","","D1 PROFILE","","","","",""
"90100400024897","Nodes","","21.000000","23.544705","Default Known Flow Node","Known Flow","536091.655000","179197.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027212","Nodes","","21.000000","23.065649","DDS demands","Known Flow","535894.030000","179173.955000","","0.000000","","","","","","-16.309999","","","","","","-14.584693","-16.309999","","","","","","","","D1 PROFILE","","","","",""
"90100400024942","Nodes","","21.000000","29.304770","Default Known Flow Node","Known Flow","536215.280000","179682.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024943","Nodes","","21.000000","29.304770","Default Known Flow Node","Known Flow","536217.905000","179648.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024890","Nodes","","21.000000","23.514966","DDS demands","Known Flow","536076.905000","179239.455000","","0.000000","","","","","","-2.419999","","","","","","-2.164007","-2.419999","","","","","","","","D1 PROFILE","","","","",""
"90100400024894","Nodes","","21.000000","23.530229","Default Known Flow Node","Known Flow","536089.280000","179204.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024947","Nodes","","21.000000","29.304770","Default Known Flow Node","Known Flow","536227.405000","179616.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024018","Nodes","","21.000000","24.161196","Default Known Flow Node","Known Flow","535998.655000","179149.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400026533","Nodes","","21.000000","29.883351","Default Known Flow Node","Known Flow","536282.155000","179565.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024016","Nodes","","21.000000","24.244195","Default Known Flow Node","Known Flow","535986.405000","179182.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027227","Nodes","","21.000000","24.656872","Default Known Flow Node","Known Flow","536232.405000","179294.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311562","Nodes","311562","21.000000","29.381290","DDS demands","Known Flow","536301.280000","179693.830000","","0.000000","","","","","","-3.720000","","","","","","-3.326490","-3.720000","","","","","","","","D1 PROFILE","","","","",""
"90100400311563","Nodes","311563","21.000000","29.313911","DDS demands","Known Flow","536270.530000","179662.580000","","0.000000","","","","","","-13.130000","","","","","","-11.741081","-13.130000","","","","","","","","D1 PROFILE","","","","",""
"90100400024012","Nodes","","21.000000","23.233528","DDS demands","Known Flow","535934.405000","179168.205000","","0.000000","","","","","","-21.040001","","","","","","-18.814344","-21.040001","","","","","","","","D1 PROFILE","","","","",""
"90100400027236","Nodes","","21.000000","24.835223","Default Known Flow Node","Known Flow","536255.030000","179238.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400024902","Nodes","","21.000000","23.507470","DDS demands","Known Flow","536116.905000","179214.330000","","0.000000","","","","","","-3.329999","","","","","","-2.977745","-3.329999","","","","","","","","D1 PROFILE","","","","",""
"90100400093779","Nodes","","21.000000","23.799276","DDS demands","Known Flow","535891.905000","179138.955000","","0.000000","","","","","","-10.830000","","","","","","-9.684380","-10.830000","","","","","","","","D1 PROFILE","","","","",""
"90100400024910","Nodes","","21.000000","29.384681","DDS demands","Known Flow","536223.280000","179406.830000","","0.000000","","","","","","-2.460000","","","","","","-2.199776","-2.460000","","","","","","","","D1 PROFILE","","","","",""
"90100400024915","Nodes","","21.000000","29.396771","DDS demands","Known Flow","536236.405000","179431.955000","","0.000000","","","","","","-2.840000","","","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","","","",""
"90100400027207","Nodes","","21.000000","24.687018","Default Known Flow Node","Known Flow","535850.655000","179202.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027210","Nodes","","21.000000","24.687018","Default Known Flow Node","Known Flow","535872.655000","179174.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311301","Nodes","311301","21.000000","24.687018","Default Known Flow Node","Known Flow","535872.155000","179116.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027209","Nodes","","21.000000","24.687018","Default Known Flow Node","Known Flow","535872.655000","179113.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400027211","Nodes","","21.000000","24.687018","Default Known Flow Node","Known Flow","535874.905000","179116.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025048","Nodes","","21.000000","24.470747","Default Known Flow Node","Known Flow","536052.655000","180214.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025054","Nodes","","21.000000","24.470747","Default Known Flow Node","Known Flow","536067.280000","180205.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025070","Nodes","","21.000000","23.237414","Default Known Flow Node","Known Flow","536139.280000","180170.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400002064","Nodes","","21.000000","25.157162","Default Known Flow Node","Known Flow","536227.857069","180316.046276","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748565","Nodes","","21.000000","25.074007","DDS demands","Known Flow","535861.155000","180292.580000","","0.000000","","","","","","-30.859999","","","","","","-27.595563","-30.859999","","","","","","","","D1 PROFILE","","","","",""
"90100400025100","Nodes","","21.000000","24.956780","Default Known Flow Node","Known Flow","536196.155000","180213.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748480","Nodes","","21.000000","25.162536","DDS demands","Known Flow","535638.530000","180120.830000","","0.000000","","","","","","-6.159999","","","","","","-5.508382","-6.159999","","","","","","","","D1 PROFILE","","","","",""
"90100400748478","Nodes","","21.000000","26.722306","Default Known Flow Node","Known Flow","535636.905000","180149.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025071","Nodes","","21.000000","23.359812","Default Known Flow Node","Known Flow","536140.030000","180133.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025065","Nodes","","21.000000","23.359812","Default Known Flow Node","Known Flow","536120.530000","180130.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025043","Nodes","","21.000000","24.470747","Default Known Flow Node","Known Flow","536022.405000","180223.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025046","Nodes","","21.000000","24.470747","Default Known Flow Node","Known Flow","536051.530000","180215.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100401299810","Nodes","","21.000000","27.387808","Default Known Flow Node","Known Flow","535671.405000","180229.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311524","Nodes","311524","21.000000","24.470747","DDS demands","Known Flow","536071.280000","180211.205000","","0.000000","","","","","","-15.460000","","","","","","-13.824608","-15.460000","","","","","","","","D1 PROFILE","","","","",""
"90100400025044","Nodes","","21.000000","24.470747","Default Known Flow Node","Known Flow","536047.655000","180238.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025050","Nodes","","21.000000","24.470747","Default Known Flow Node","Known Flow","536055.280000","180221.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748540","Nodes","","21.000000","26.834561","DDS demands","Known Flow","535806.155000","180262.330000","","0.000000","","","","","","-14.689999","","","","","","-13.136060","-14.689999","","","","","","","","D1 PROFILE","","","","",""
"90100400311534","Nodes","311534","21.000000","29.991680","DDS demands","Known Flow","536248.280000","180061.455000","","0.000000","","","","","","-0.170000","","","","","","-0.152017","-0.170000","","","","","","","","D1 PROFILE","","","","",""
"90100400025060","Nodes","","21.000000","24.563213","Default Known Flow Node","Known Flow","536100.280000","180282.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100401436377","Nodes","","21.000000","27.455891","Default Known Flow Node","Known Flow","535668.030000","180226.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025102","Nodes","","21.000000","24.956780","Default Known Flow Node","Known Flow","536198.030000","180201.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400029726","Nodes","","21.000000","22.684527","Default Known Flow Node","Known Flow","536072.280000","180191.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400311520","Nodes","311520","21.000000","23.006987","DDS demands","Known Flow","536094.780000","180194.330000","","0.000000","","","","","","-0.039999","","","","","","-0.035768","-0.039999","","","","","","","","D1 PROFILE","","","","",""
"90100400025058","Nodes","","21.000000","24.643806","Default Known Flow Node","Known Flow","536075.530000","180309.705000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025061","Nodes","","21.000000","24.643806","Default Known Flow Node","Known Flow","536101.280000","180320.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025062","Nodes","","21.000000","24.643806","Default Known Flow Node","Known Flow","536107.030000","180284.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025049","Nodes","","21.000000","23.924454","Default Known Flow Node","Known Flow","536053.780000","180288.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025080","Nodes","","21.000000","24.774805","Default Known Flow Node","Known Flow","536159.405000","180256.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100409311294","Nodes","311294","21.000000","27.499334","Default Known Flow Node","Known Flow","535711.780000","180239.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748503","Nodes","","21.000000","27.493502","Default Known Flow Node","Known Flow","535720.780000","180246.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100409311295","Nodes","","21.000000","27.747751","Default Known Flow Node","Known Flow","535722.280000","180227.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025081","Nodes","","21.000000","25.852919","Default Known Flow Node","Known Flow","536160.405000","180333.205000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025082","Nodes","","21.000000","25.852919","Default Known Flow Node","Known Flow","536161.030000","180329.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025073","Nodes","","21.000000","23.747727","Default Known Flow Node","Known Flow","536148.155000","180200.455000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025066","Nodes","","21.000000","23.179179","Default Known Flow Node","Known Flow","536123.780000","180169.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025069","Nodes","","21.000000","23.221504","Default Known Flow Node","Known Flow","536134.530000","180170.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748499","Nodes","","21.000000","27.349989","DDS demands","Known Flow","535714.155000","180312.705000","","0.000000","","","","","","-2.660000","","","","","","-2.378619","-2.660000","","","","","","","","D1 PROFILE","","","","",""
"90100400748510","Nodes","","21.000000","27.352477","Default Known Flow Node","Known Flow","535746.280000","180345.080000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025101","Nodes","","21.000000","24.956780","Default Known Flow Node","Known Flow","536196.780000","180209.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025078","Nodes","","21.000000","23.605634","Default Known Flow Node","Known Flow","536152.030000","180173.830000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025094","Nodes","","21.000000","23.403924","Default Known Flow Node","Known Flow","536180.780000","180141.330000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025105","Nodes","","21.000000","24.956780","Default Known Flow Node","Known Flow","536202.905000","180210.955000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400025042","Nodes","","21.000000","23.872805","DDS demands","Known Flow","536020.280000","180253.080000","","0.000000","","","","","","-3.190000","","","","","","-2.852555","-3.190000","","","","","","","","D1 PROFILE","","","","",""
"90100400025064","Nodes","","21.000000","25.074091","Default Known Flow Node","Known Flow","536112.280000","180271.580000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"90100400748474","Nodes","","21.000000","26.929604","DDS demands","Known Flow","535622.280000","180186.205000","","0.000000","","","","","","-5.579999","","","","","","-4.989735","-5.579999","","","","","","","","D1 PROFILE","","","","",""
