"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60208300000026","Nodes","26","21.000000","60.028209","DDS demands","Known Flow","334318.875000","734316.875000","","0.000000","","","-4.650000","","-4.158113","-4.650000","","","","","D1 PROFILE",""
"60208300000014","Nodes","14","21.000000","63.676190","DDS demands","Known Flow","334431.750000","734274.125000","","0.000000","-4.999999","-10.609999","-8.989999","","-21.997759","-24.599998","","","C1 PROFILE","C2 PROFILE","D1 PROFILE",""
"60208300000169","Nodes","-236060","21.000000","74.082118","Default Known Flow Node","Known Flow","334441.250000","734372.375000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000002","Nodes","2","21.000000","74.304504","DDS demands","Known Flow","334443.875000","734370.500000","","0.000000","","-6.000000","-1.059999","","-6.313178","-7.060000","","","","C2 PROFILE","D1 PROFILE",""
"60208300000013","Nodes","13","21.000000","74.304504","Default Known Flow Node","Known Flow","334447.250000","734368.250000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000003","Nodes","3","21.000000","74.005474","DDS demands","Known Flow","334444.000000","734380.750000","","0.000000","","","-1.669999","","-1.493343","-1.669999","","","","","D1 PROFILE",""
"60208300000170","Nodes","-236061","21.000000","73.628196","Default Known Flow Node","Known Flow","334447.250000","734406.000000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000004","Nodes","4","21.000000","73.613846","DDS demands","Known Flow","334447.375000","734407.750000","","0.000000","","","-4.159999","","-3.719946","-4.159999","","","","","D1 PROFILE",""
"60208300000021","Nodes","21","21.000000","72.234148","DDS demands","Known Flow","334453.625000","734452.875000","","0.000000","","","-16.659999","","-14.897669","-16.659999","","","","","D1 PROFILE",""
"60208300000022","Nodes","22","21.000000","72.177953","DDS demands","Known Flow","334478.250000","734463.875000","","0.000000","","","-5.570000","","-4.980793","-5.570000","","","","","D1 PROFILE",""
"60208300000162","Nodes","-219501","21.000000","64.608115","Default Known Flow Node","Known Flow","334287.875000","734492.000000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000001","Nodes","MUIRHEAD DG, SITE ID 1708","21.000000","74.999996","Default Known Pressure Node","Known Pressure","334501.750000","734315.625000","","999998.967025","","","","","257.239624","287.670005","","","","","",""
"60208300000005","Nodes","5","21.000000","71.091269","DDS demands","Known Flow","334534.625000","734400.125000","","0.000000","","","-6.630000","","-5.928664","-6.630000","","","","","D1 PROFILE",""
"60208300000040","Nodes","DRONLEY ROAD DG, SITE ID 1707, Tel","21.000000","49.999998","Default Known Pressure Node","Known Pressure","334920.625000","734416.000000","","999998.967025","","","","","149.978200","167.719993","","","","","",""
"60208300000141","Nodes","P00050753, DRONLEY RD, -98.13","49.000000","49.764046","CSEP DDS Matched","Known Flow","334925.125000","734412.625000","","0.000000","","","","-98.129997","-87.749601","-98.129997","","","","","","DC PROFILE"
"60208300000062","Nodes","62","21.000000","42.286809","DDS demands","Known Flow","334681.750000","734392.250000","","0.000000","","","-5.349999","","-4.784065","-5.349999","","","","","D1 PROFILE",""
"60208300000163","Nodes","-233461","21.000000","42.286809","Default Known Flow Node","Known Flow","334649.625000","734407.250000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000161","Nodes","161","21.000000","42.375975","Default Known Flow Node","Known Flow","334725.125000","734389.125000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000047","Nodes","47","21.000000","48.878469","DDS demands","Known Flow","334843.250000","734264.625000","","0.000000","","","-2.720000","","-2.432272","-2.720000","","","","","D1 PROFILE",""
"60208300000050","Nodes","50","21.000000","48.616930","DDS demands","Known Flow","334819.750000","734263.250000","","0.000000","","","-2.359999","","-2.110354","-2.359999","","","","","D1 PROFILE",""
"60208300000045","Nodes","45","21.000000","44.268165","DDS demands","Known Flow","334829.250000","734330.250000","","0.000000","","","-4.039999","","-3.612640","-4.039999","","","","","D1 PROFILE",""
"60208300000044","Nodes","44","21.000000","44.094974","DDS demands","Known Flow","334858.500000","734317.625000","","0.000000","","","-7.199999","","-6.438368","-7.199999","","","","","D1 PROFILE",""
"60208300000046","Nodes","46","21.000000","44.129305","DDS demands","Known Flow","334782.000000","734296.500000","","0.000000","","","-5.610000","","-5.016562","-5.610000","","","","","D1 PROFILE",""
"60208300000025","Nodes","25","21.000000","70.200720","DDS demands","Known Flow","334559.625000","734466.125000","","0.000000","","","-12.950000","","-11.580122","-12.950000","","","","","D1 PROFILE",""
"60208300000006","Nodes","6","21.000000","71.067507","DDS demands","Known Flow","334580.000000","734388.125000","","0.000000","","","-4.369999","","-3.907732","-4.369999","","","","","D1 PROFILE",""
"60208300000061","Nodes","61","21.000000","42.446977","DDS demands","Known Flow","334760.125000","734376.625000","","0.000000","","","-11.039999","","-9.872165","-11.039999","","","","","D1 PROFILE",""
"60208300000049","Nodes","49","21.000000","41.562764","DDS demands","Known Flow","334702.125000","734284.500000","","0.000000","","","-10.930000","","-9.773801","-10.930000","","","","","D1 PROFILE",""
"60208300000043","Nodes","43","21.000000","44.859552","DDS demands","Known Flow","334835.750000","734373.750000","","0.000000","","","-6.740000","","-6.027028","-6.740000","","","","","D1 PROFILE",""
"60208300000164","Nodes","-233465","21.000000","49.437152","Default Known Flow Node","Known Flow","334878.750000","734392.875000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000042","Nodes","42","21.000000","49.436593","DDS demands","Known Flow","334873.875000","734396.000000","","0.000000","","","-6.049999","","-5.410018","-6.049999","","","","","D1 PROFILE",""
"60208300000041","Nodes","41","21.000000","49.679043","DDS demands","Known Flow","334925.750000","734400.125000","","0.000000","","","-1.320000","","-1.180367","-1.320000","","","","","D1 PROFILE",""
"60208300000165","Nodes","-233468","21.000000","49.677798","Default Known Flow Node","Known Flow","334925.875000","734396.000000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000048","Nodes","48","21.000000","49.116900","DDS demands","Known Flow","334932.000000","734282.000000","","0.000000","","","-6.229999","","-5.570977","-6.229999","","","","","D1 PROFILE",""
"60208300000060","Nodes","60","21.000000","45.322140","DDS demands","Known Flow","335149.875000","734340.125000","","0.000000","","","-0.839999","","-0.751143","-0.839999","","","","","D1 PROFILE",""
"60208300000058","Nodes","58","21.000000","45.323764","DDS demands","Known Flow","335127.125000","734363.500000","","0.000000","","","-5.919999","","-5.293770","-5.919999","","","","","D1 PROFILE",""
"60208300000063","Nodes","HILL TERRACE RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","335169.125000","734034.000000","","999998.967025","","","","","26.325773","29.440000","","","","","",""
"60208300000038","Nodes","38","21.000000","43.816689","DDS demands","Known Flow","335353.000000","734040.125000","","0.000000","","","-7.679999","","-6.867593","-7.679999","","","","","D1 PROFILE",""
"60208300000157","Nodes","WOOD ROAD RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","335173.125000","734083.875000","","999998.967025","","","","","20.638546","23.079999","","","","","",""
"60208300000052","Nodes","52","21.000000","46.276997","DDS demands","Known Flow","335343.375000","734094.000000","","0.000000","","","-23.079999","","-20.638548","-23.079999","","","","","D1 PROFILE",""
"60208300000057","Nodes","57","21.000000","45.619182","DDS demands","Known Flow","335088.125000","734343.875000","","0.000000","","","-9.930000","","-8.879584","-9.930000","","","","","D1 PROFILE",""
"60208300000059","Nodes","59","21.000000","44.380677","DDS demands","Known Flow","335146.500000","734435.875000","","0.000000","","","-10.689999","","-9.559189","-10.689999","","","","","D1 PROFILE",""
"60208300000370","Nodes","370","21.000000","39.633864","Default Known Flow Node","Known Flow","333027.125000","734820.500000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000137","Nodes","137","21.000000","39.633864","DDS demands","Known Flow","333059.625000","734803.125000","","0.000000","","","-5.209999","","-4.658875","-5.209999","","","","","D1 PROFILE",""
"60208300000036","Nodes","36","21.000000","39.871686","DDS demands","Known Flow","333207.500000","734749.500000","","0.000000","","","-2.470000","","-2.208718","-2.470000","","","","","D1 PROFILE",""
"60208300000034","Nodes","34","21.000000","40.648092","DDS demands","Known Flow","333399.125000","734708.250000","","0.000000","","","-1.379999","","-1.234020","-1.379999","","","","","D1 PROFILE",""
"60208300000035","Nodes","35","21.000000","40.460571","DDS demands","Known Flow","333375.750000","734750.500000","","0.000000","","","-1.840000","","-1.645360","-1.840000","","","","","D1 PROFILE",""
"60208300000166","Nodes","-236055","21.000000","39.808431","Default Known Flow Node","Known Flow","333047.625000","734764.875000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000028","Nodes","28","21.000000","45.738746","DDS demands","Known Flow","333893.000000","734625.625000","","0.000000","","","-5.519999","","-4.936082","-5.519999","","","","","D1 PROFILE",""
"60208300000029","Nodes","29","21.000000","45.322831","DDS demands","Known Flow","333859.875000","734793.125000","","0.000000","","","-1.659999","","-1.484401","-1.659999","","","","","D1 PROFILE",""
"60208300000030","Nodes","30","21.000000","45.322831","Default Known Flow Node","Known Flow","333841.500000","734789.750000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000031","Nodes","31","21.000000","45.279051","DDS demands","Known Flow","333961.875000","734808.125000","","0.000000","","","-2.460000","","-2.199776","-2.460000","","","","","D1 PROFILE",""
"60208300000008","Nodes","8","21.000000","70.847948","DDS demands","Known Flow","334452.750000","734525.625000","","0.000000","","","-10.169999","","-9.094195","-10.169999","","","","","D1 PROFILE",""
"60208300000011","Nodes","11","21.000000","69.708111","DDS demands","Known Flow","334314.250000","734576.375000","","0.000000","","","-10.849999","","-9.702263","-10.849999","","","","","D1 PROFILE",""
"60208300000010","Nodes","10","21.000000","70.468098","DDS demands","Known Flow","334390.750000","734543.625000","","0.000000","","","-12.289999","","-10.989937","-12.289999","","","","","D1 PROFILE",""
"60208300000167","Nodes","-236058","21.000000","51.952989","Default Known Flow Node","Known Flow","334076.250000","734577.000000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000023","Nodes","23","21.000000","70.755096","DDS demands","Known Flow","334453.000000","734539.875000","","0.000000","","","-4.619999","","-4.131286","-4.619999","","","","","D1 PROFILE",""
"60208300000171","Nodes","-236062","21.000000","70.754825","Default Known Flow Node","Known Flow","334453.500000","734542.125000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000024","Nodes","24","21.000000","70.737096","DDS demands","Known Flow","334454.750000","734567.500000","","0.000000","","","-3.209999","","-2.870439","-3.209999","","","","","D1 PROFILE",""
"60208300000009","Nodes","9","21.000000","69.965371","DDS demands","Known Flow","334582.500000","734540.500000","","0.000000","","","-10.970000","","-9.809570","-10.970000","","","","","D1 PROFILE",""
"60208300000007","Nodes","7","21.000000","70.122087","DDS demands","Known Flow","334568.625000","734514.750000","","0.000000","","","-3.240000","","-2.897266","-3.240000","","","","","D1 PROFILE",""
"60208300000172","Nodes","-282249","21.000000","49.199737","Default Known Flow Node","Known Flow","335039.250000","734397.125000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000053","Nodes","POST BOX ROAD RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","335036.125000","734406.500000","","999998.967025","","","","","39.721153","44.419997","","","","","",""
"60208300000055","Nodes","55","21.000000","46.741566","DDS demands","Known Flow","335069.750000","734437.625000","","0.000000","","","-6.979999","","-6.241640","-6.979999","","","","","D1 PROFILE",""
"60208300000178","Nodes","-3704602","21.000000","49.747061","Default Known Flow Node","Known Flow","334925.250000","734410.125000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000177","Nodes","-3704601","21.000000","49.747061","Default Known Flow Node","Known Flow","334921.625000","734424.125000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000102","Nodes","102","21.000000","49.399262","DDS demands","Known Flow","335187.625000","734624.750000","","0.000000","","","-5.919999","","-5.293770","-5.919999","","","","","D1 PROFILE",""
"60208300000176","Nodes","-3416306","21.000000","49.612965","Default Known Flow Node","Known Flow","335089.375000","734607.500000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000173","Nodes","-3416303","21.000000","49.398871","Default Known Flow Node","Known Flow","335052.125000","734720.500000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000174","Nodes","-3416304","21.000000","49.313277","Default Known Flow Node","Known Flow","335070.125000","734753.625000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000175","Nodes","-3416305","21.000000","49.612965","Default Known Flow Node","Known Flow","335088.500000","734612.875000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300000101","Nodes","NR BLAIRFIELD RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","334930.375000","734582.500000","","999998.967025","","","","","5.293769","5.919999","","","","","",""
"60208300000072","Nodes","72","21.000000","48.988902","Default Known Flow Node","Known Flow","334885.743518","734267.407950","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60208300011725","Nodes","","21.000000","39.633864","Default Known Flow Node","Known Flow","333032.569706","734812.489051","","0.000000","","","","","0.000000","0.000000","","","","","",""
