"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"60603000000104","Nodes","104","21.000000","26.590244","DDS demands","Known Flow","392302.846995","796959.558467","","0.000000","","","","","","-22.839999","","","","-20.423936","-22.839999","","","","","","","","D1 PROFILE","","",""
"60603000000105","Nodes","105","21.000000","26.231357","DDS demands","Known Flow","392378.558926","796911.710056","","0.000000","","","","","","-13.590000","","","","-12.152421","-13.590000","","","","","","","","D1 PROFILE","","",""
"60603000001487","Nodes","-82546","21.000000","26.231357","Default Known Flow Node","Known Flow","392403.916933","796914.305057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000178","Nodes","178","21.000000","26.130308","DDS demands","Known Flow","392382.212927","796867.967045","","0.000000","","","","","","-8.380000","","","","-7.493546","-8.380000","","","","","","","","D1 PROFILE","","",""
"60603000001489","Nodes","-82548","21.000000","25.888508","Default Known Flow Node","Known Flow","392412.300033","796974.916213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001488","Nodes","-82547","21.000000","25.855191","Default Known Flow Node","Known Flow","392410.464436","796988.162635","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001486","Nodes","-82545","21.000000","26.208744","Default Known Flow Node","Known Flow","392354.326678","796993.035948","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000195","Nodes","195","21.000000","26.844254","Default Known Flow Node","Known Flow","391873.705773","797031.675006","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001484","Nodes","-82540","21.000000","27.090807","Default Known Flow Node","Known Flow","391931.257862","797013.648959","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000074","Nodes","74","21.000000","32.364228","DDS demands","Known Flow","392383.828599","797258.402332","","0.000000","","","","","","-6.659999","","","","-5.955491","-6.659999","","","","","","","","D1 PROFILE","","",""
"60603000000324","Nodes","324","21.000000","33.210141","Default Known Flow Node","Known Flow","392128.133286","797218.237871","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000050","Nodes","50","21.000000","32.551749","DDS demands","Known Flow","392245.010705","797186.231744","","0.000000","","","","","","-5.449999","","","","-4.873487","-5.449999","","","","","","","","D1 PROFILE","","",""
"60603000001504","Nodes","-82585","21.000000","30.950087","Default Known Flow Node","Known Flow","392494.240286","797220.297576","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000081","Nodes","81","21.000000","32.267771","DDS demands","Known Flow","392492.919073","797499.883969","","0.000000","","","","","","-5.189999","","","","-4.640990","-5.189999","","","","","","","","D1 PROFILE","","",""
"60603000000082","Nodes","82","21.000000","32.183186","DDS demands","Known Flow","392492.928741","797467.513744","","0.000000","","","","","","-7.869999","","","","-7.037494","-7.869999","","","","","","","","D1 PROFILE","","",""
"60603000000154","Nodes","154","21.000000","32.041563","DDS demands","Known Flow","392476.816559","797384.427611","","0.000000","","","","","","-8.520000","","","","-7.618736","-8.520000","","","","","","","","D1 PROFILE","","",""
"60603000000153","Nodes","153","21.000000","31.591464","DDS demands","Known Flow","392448.571916","797286.139957","","0.000000","","","","","","-8.220000","","","","-7.350471","-8.220000","","","","","","","","D1 PROFILE","","",""
"60603000001501","Nodes","-82575","21.000000","31.500360","Default Known Flow Node","Known Flow","392426.250939","797242.893147","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000152","Nodes","152","21.000000","30.993661","DDS demands","Known Flow","392487.429955","797261.408152","","0.000000","","","","","","-9.409999","","","","-8.414590","-9.409999","","","","","","","","D1 PROFILE","","",""
"60603000000155","Nodes","155","21.000000","31.416095","DDS demands","Known Flow","392426.095939","797207.824137","","0.000000","","","","","","-4.439999","","","","-3.970327","-4.439999","","","","","","","","D1 PROFILE","","",""
"60603000000146","Nodes","146","21.000000","31.308536","DDS demands","Known Flow","392463.591949","797110.994111","","0.000000","","","","","","-11.050000","","","","-9.881108","-11.050000","","","","","","","","D1 PROFILE","","",""
"60603000000147","Nodes","147","21.000000","31.307114","DDS demands","Known Flow","392463.260949","797139.492118","","0.000000","","","","","","-5.270000","","","","-4.712528","-5.270000","","","","","","","","D1 PROFILE","","",""
"60603000001502","Nodes","-82582","21.000000","31.307114","Default Known Flow Node","Known Flow","392472.667951","797167.774126","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001503","Nodes","-82583","21.000000","31.308536","Default Known Flow Node","Known Flow","392475.855952","797111.127111","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000057","Nodes","57","21.000000","32.287849","DDS demands","Known Flow","392342.291129","797118.652349","","0.000000","","","","","","-9.489999","","","","-8.486127","-9.489999","","","","","","","","D1 PROFILE","","",""
"60603000000054","Nodes","54","21.000000","32.501967","DDS demands","Known Flow","392322.011638","797167.297453","","0.000000","","","","","","-10.140000","","","","-9.067369","-10.140000","","","","","","","","D1 PROFILE","","",""
"60603000000055","Nodes","55","21.000000","32.501505","Default Known Flow Node","Known Flow","392305.116139","797126.732195","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000053","Nodes","53","21.000000","32.513188","DDS demands","Known Flow","392312.343699","797179.474461","","0.000000","","","","","","-6.179999","","","","-5.526266","-6.179999","","","","","","","","D1 PROFILE","","",""
"60603000000071","Nodes","71","21.000000","32.434350","DDS demands","Known Flow","392362.353984","797226.932776","","0.000000","","","","","","-2.640000","","","","-2.360735","-2.640000","","","","","","","","D1 PROFILE","","",""
"60603000000073","Nodes","73","21.000000","32.408704","Default Known Flow Node","Known Flow","392371.883503","797259.157423","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000052","Nodes","52","21.000000","32.556372","DDS demands","Known Flow","392282.779878","797219.447352","","0.000000","","","","","","-9.149999","","","","-8.182093","-9.149999","","","","","","","","D1 PROFILE","","",""
"60603000001496","Nodes","-82562","21.000000","32.613115","Default Known Flow Node","Known Flow","392269.383199","797205.699882","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000058","Nodes","58","21.000000","32.726261","DDS demands","Known Flow","392273.735521","797231.330873","","0.000000","","","","","","-1.500000","","","","-1.341326","-1.500000","","","","","","","","D1 PROFILE","","",""
"60603000000051","Nodes","51","21.000000","32.592863","DDS demands","Known Flow","392261.807896","797185.790476","","0.000000","","","","","","-4.090000","","","","-3.657351","-4.090000","","","","","","","","D1 PROFILE","","",""
"60603000001494","Nodes","-82560","21.000000","32.541505","Default Known Flow Node","Known Flow","392255.979689","797170.639330","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001492","Nodes","-82557","21.000000","32.554973","Default Known Flow Node","Known Flow","392241.627201","797175.488456","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000048","Nodes","48","21.000000","32.532988","DDS demands","Known Flow","392249.378725","797153.430065","","0.000000","","","","","","-4.289999","","","","-3.836194","-4.289999","","","","","","","","D1 PROFILE","","",""
"60603000000047","Nodes","47","21.000000","32.481349","DDS demands","Known Flow","392247.798046","797121.036224","","0.000000","","","","","","-3.849999","","","","-3.442738","-3.849999","","","","","","","","D1 PROFILE","","",""
"60603000000046","Nodes","46","21.000000","32.552832","DDS demands","Known Flow","392211.107909","797143.661582","","0.000000","","","","","","-5.339999","","","","-4.775123","-5.339999","","","","","","","","D1 PROFILE","","",""
"60603000001490","Nodes","-82554","21.000000","32.560253","Default Known Flow Node","Known Flow","392204.288319","797136.654215","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001491","Nodes","-82555","21.000000","32.564764","Default Known Flow Node","Known Flow","392224.363960","797121.789902","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001493","Nodes","-82559","21.000000","32.481150","Default Known Flow Node","Known Flow","392251.331551","797111.789752","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001499","Nodes","-82571","21.000000","32.403409","Default Known Flow Node","Known Flow","392372.041303","797274.536794","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000068","Nodes","68","21.000000","32.391121","DDS demands","Known Flow","392351.977596","797274.539078","","0.000000","","","","","","-3.380000","","","","-3.022456","-3.380000","","","","","","","","D1 PROFILE","","",""
"60603000000069","Nodes","69","21.000000","32.390246","DDS demands","Known Flow","392330.979161","797258.791453","","0.000000","","","","","","-7.150000","","","","-6.393657","-7.150000","","","","","","","","D1 PROFILE","","",""
"60603000000070","Nodes","70","21.000000","32.377853","DDS demands","Known Flow","392330.878558","797230.664730","","0.000000","","","","","","-2.369999","","","","-2.119296","-2.369999","","","","","","","","D1 PROFILE","","",""
"60603000000061","Nodes","61","21.000000","33.294831","DDS demands","Known Flow","392242.474050","797273.995303","","0.000000","","","","","","-7.219999","","","","-6.456253","-7.219999","","","","","","","","D1 PROFILE","","",""
"60603000000090","Nodes","90","21.000000","34.907024","DDS demands","Known Flow","392213.220103","797311.490088","","0.000000","-62.749998","","","","","","","-109.899998","","-154.386716","-172.649996","","","C1 PROFILE","","","","","","","I2 PROFILE",""
"60603000000062","Nodes","62","21.000000","33.841182","Default Known Flow Node","Known Flow","392260.820447","797331.470146","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000065","Nodes","65","21.000000","33.640305","DDS demands","Known Flow","392267.400248","797361.962577","","0.000000","","","","","","-3.520000","","","","-3.147647","-3.520000","","","","","","","","D1 PROFILE","","",""
"60603000001497","Nodes","-82563","21.000000","33.698402","Default Known Flow Node","Known Flow","392284.343419","797320.665106","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000002","Nodes","Portlethen DG, Constant, Site ID 1351","21.000000","34.999999","Default Known Pressure Node","Known Pressure","392208.971902","797316.064185","","999998.967025","","","","","","","","","","1507.418858","1685.740005","","","","","","","","","","",""
"60603000000042","Nodes","42","21.000000","33.220670","DDS demands","Known Flow","392147.394314","797198.414352","","0.000000","","","","","","-3.950000","","","","-3.532160","-3.950000","","","","","","","","D1 PROFILE","","",""
"60603000000162","Nodes","162","21.000000","33.227333","Default Known Flow Node","Known Flow","392103.766608","797197.678802","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000102","Nodes","102","21.000000","28.137815","DDS demands","Known Flow","392153.125685","797041.741016","","0.000000","","","","","","-4.150000","","","","-3.711004","-4.150000","","","","","","","","D1 PROFILE","","",""
"60603000000103","Nodes","103","21.000000","26.666323","DDS demands","Known Flow","392279.143983","797032.996426","","0.000000","","","","","","-14.539999","","","","-13.001927","-14.539999","","","","","","","","D1 PROFILE","","",""
"60603000000248","Nodes","248","21.000000","24.794098","DDS demands","Known Flow","392096.763870","796997.907046","","0.000000","","","","","","-17.709998","","","","-15.836598","-17.709998","","","","","","","","D1 PROFILE","","",""
"60603000001498","Nodes","-82566","21.000000","26.640143","Default Known Flow Node","Known Flow","392298.256302","797024.856426","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000064","Nodes","64","21.000000","33.669532","DDS demands","Known Flow","392284.409021","797303.165352","","0.000000","","","","","","-4.590000","","","","-4.104460","-4.590000","","","","","","","","D1 PROFILE","","",""
"60603000001500","Nodes","-82572","21.000000","32.446903","Default Known Flow Node","Known Flow","392372.065924","797281.076157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000158","Nodes","158","21.000000","31.700475","DDS demands","Known Flow","392595.978985","797462.066206","","0.000000","","","","","","-11.130000","","","","-9.952645","-11.130000","","","","","","","","D1 PROFILE","","",""
"60603000000157","Nodes","157","21.000000","31.903546","DDS demands","Known Flow","392524.532025","797398.800190","","0.000000","","","","","","-5.579999","","","","-4.989735","-5.579999","","","","","","","","D1 PROFILE","","",""
"60603000001505","Nodes","-82587","21.000000","30.993661","Default Known Flow Node","Known Flow","392510.585962","797250.009148","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000294","Nodes","294","21.000000","31.525733","Default Known Flow Node","Known Flow","392633.340995","797448.155202","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000148","Nodes","148","21.000000","31.285426","DDS demands","Known Flow","392608.731988","797398.394189","","0.000000","","","","","","-11.430000","","","","-10.220911","-11.430000","","","","","","","","D1 PROFILE","","",""
"60603000000151","Nodes","151","21.000000","31.281886","DDS demands","Known Flow","392598.687907","797398.898806","","0.000000","","","","","","-3.469999","","","","-3.102936","-3.469999","","","","","","","","D1 PROFILE","","",""
"60603000001507","Nodes","-82593","21.000000","30.949037","Default Known Flow Node","Known Flow","392551.221664","797241.777663","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000150","Nodes","150","21.000000","30.943876","DDS demands","Known Flow","392538.157868","797215.369513","","0.000000","","","","","","-3.260000","","","","-2.915150","-3.260000","","","","","","","","D1 PROFILE","","",""
"60603000001506","Nodes","-82592","21.000000","30.944106","Default Known Flow Node","Known Flow","392541.896223","797222.878210","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000249","Nodes","249","21.000000","29.231000","DDS demands","Known Flow","392628.038994","797053.283095","","0.000000","","","","","","-10.849999","","","","-9.702263","-10.849999","","","","","","","","D1 PROFILE","","",""
"60603000000331","Nodes","Logger 10404, 1 Easter Place","21.000000","39.542767","Val Log Cath","Known Flow","391826.802015","795951.150156","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000330","Nodes","Logger 10401, 5 Bruntland Court","21.000000","24.999668","Val Log Cath","Known Flow","391983.217941","796396.895627","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000329","Nodes","Logger 10080, 2 Broomfield Park","21.000000","33.888134","Val Log Cath","Known Flow","391580.246811","796459.180808","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000328","Nodes","328","21.000000","24.584459","DDS demands","Known Flow","391690.065854","796740.285391","","0.000000","","","","","","-16.440000","","","","-14.700943","-16.440000","","","","","","","","D1 PROFILE","","",""
"60603000001444","Nodes","-1387336","21.000000","40.041729","Default Known Flow Node","Known Flow","391489.556689","795683.227418","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001458","Nodes","-425972","21.000000","42.013891","Default Known Flow Node","Known Flow","391220.215337","796093.681245","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000315","Nodes","315","21.000000","41.971040","Default Known Flow Node","Known Flow","391247.452618","796070.192827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001457","Nodes","-425971","21.000000","42.013891","Default Known Flow Node","Known Flow","391203.764606","796089.973833","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001478","Nodes","","21.000000","22.844103","DDS demands","Known Flow","391234.639435","796674.232128","","0.000000","","","","","","-11.119999","","","","-9.943702","-11.119999","","","","","","","","D1 PROFILE","","",""
"60603000001509","Nodes","","21.000000","22.160887","Default Known Flow Node","Known Flow","391190.465602","796553.906959","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001454","Nodes","","21.000000","23.418659","DDS demands","Known Flow","391273.870625","796737.498009","","0.000000","","","","","","-7.400000","","","","-6.617212","-7.400000","","","","","","","","D1 PROFILE","","",""
"60603000001455","Nodes","-355553","21.000000","22.319639","Default Known Flow Node","Known Flow","391157.392593","796547.475957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001508","Nodes","","21.000000","24.505292","DDS demands","Known Flow","391413.332134","796656.248170","","0.000000","","","","","","-6.530000","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","",""
"60603000000310","Nodes","310","21.000000","23.322715","Default Known Flow Node","Known Flow","391291.882272","796589.235861","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000320","Nodes","320","21.000000","25.779632","Default Known Flow Node","Known Flow","392266.357503","796631.720515","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001438","Nodes","-1310776","21.000000","25.462158","Default Known Flow Node","Known Flow","392189.486595","796493.660665","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001459","Nodes","-602871","21.000000","25.906048","Default Known Flow Node","Known Flow","392320.023910","796624.628978","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001460","Nodes","-602872","21.000000","25.817854","Default Known Flow Node","Known Flow","392323.676911","796628.867979","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001439","Nodes","-1311028","21.000000","32.803174","Default Known Flow Node","Known Flow","392250.436876","797225.789523","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001440","Nodes","-1311030","21.000000","33.203407","Default Known Flow Node","Known Flow","392311.001844","797411.266878","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001437","Nodes","-1150488","21.000000","31.906351","Default Known Flow Node","Known Flow","392455.316385","797350.398278","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000077","Nodes","77","21.000000","33.183219","DDS demands","Known Flow","392313.375907","797413.713572","","0.000000","","","","","","-9.699999","","","","-8.673912","-9.699999","","","","","","","","D1 PROFILE","","",""
"60603000001443","Nodes","-1311033","21.000000","33.208505","Default Known Flow Node","Known Flow","392314.670913","797407.319832","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001442","Nodes","-1311032","21.000000","33.208505","Default Known Flow Node","Known Flow","392315.392187","797391.909962","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001441","Nodes","-1311031","21.000000","33.208505","Default Known Flow Node","Known Flow","392314.937370","797382.276692","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001453","Nodes","-3432299","21.000000","24.377506","Default Known Flow Node","Known Flow","391954.872011","796591.925840","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000254","Nodes","254","21.000000","24.377506","Default Known Flow Node","Known Flow","391953.614810","796591.459969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001452","Nodes","","21.000000","24.259945","DDS demands","Known Flow","391900.758796","796568.222963","","0.000000","","","","","","-6.650000","","","","-5.946549","-6.650000","","","","","","","","D1 PROFILE","","",""
"60603000000038","Nodes","38","21.000000","26.809659","Default Known Flow Node","Known Flow","392174.796870","796935.711063","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000175","Nodes","175","21.000000","26.794125","DDS demands","Known Flow","392179.956701","796924.922988","","0.000000","","","","","","-14.409999","","","","-12.885679","-14.409999","","","","","","","","D1 PROFILE","","",""
"60603000001445","Nodes","-1487976","21.000000","27.028841","Default Known Flow Node","Known Flow","392169.394233","796951.482560","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001447","Nodes","-1663464","21.000000","32.740114","Default Known Flow Node","Known Flow","392385.110632","797485.607555","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001456","Nodes","-3644104","21.000000","32.903546","Default Known Flow Node","Known Flow","392349.396494","797447.963426","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001448","Nodes","-1663465","21.000000","32.652960","Default Known Flow Node","Known Flow","392403.448932","797503.324217","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001450","Nodes","-2984389","21.000000","32.652960","Default Known Flow Node","Known Flow","392404.335165","797504.220776","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000080","Nodes","80","21.000000","32.650478","DDS demands","Known Flow","392404.825969","797504.738847","","0.000000","","","","","","-6.190000","","","","-5.535208","-6.190000","","","","","","","","D1 PROFILE","","",""
"60603000001449","Nodes","-1663467","21.000000","32.662233","Default Known Flow Node","Known Flow","392403.371932","797502.260217","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000097","Nodes","","21.000000","26.199230","Default Known Flow Node","Known Flow","392289.013799","796896.249792","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000040","Nodes","","21.000000","26.176815","Default Known Flow Node","Known Flow","392301.883737","796904.203608","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000005","Nodes","","21.000000","26.380003","Default Known Flow Node","Known Flow","392233.502989","796852.907087","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000000241","Nodes","","21.000000","27.619922","Point Loads","Known Flow","392039.407833","797005.952953","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001010","Nodes","","21.000000","40.299368","DDS demands","Known Flow","391233.478614","795839.724765","","0.000000","","","","","","-8.949999","","","","-8.003250","-8.949999","","","","","","","","D1 PROFILE","","",""
"60603000001012","Nodes","","21.000000","39.292299","Default Known Flow Node","Known Flow","391406.187661","795624.659706","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001096","Nodes","","21.000000","39.292299","Default Known Flow Node","Known Flow","391407.598661","795624.559706","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001020","Nodes","","21.000000","38.503635","Default Known Flow Node","Known Flow","391742.161752","795642.151711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001027","Nodes","","21.000000","38.267600","Default Known Flow Node","Known Flow","391492.306684","795788.965751","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001031","Nodes","","21.000000","40.557282","Default Known Flow Node","Known Flow","391252.381619","795742.585738","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001037","Nodes","","21.000000","39.747589","Default Known Flow Node","Known Flow","391650.914728","795712.867730","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001040","Nodes","","21.000000","39.814493","Default Known Flow Node","Known Flow","391725.323748","795744.513739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001065","Nodes","","21.000000","40.850099","Default Known Flow Node","Known Flow","391386.922656","795775.888747","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001048","Nodes","","21.000000","40.709308","Default Known Flow Node","Known Flow","391296.202631","795787.942751","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001043","Nodes","","21.000000","39.814358","Default Known Flow Node","Known Flow","391599.932714","795693.266725","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001062","Nodes","","21.000000","39.973543","Default Known Flow Node","Known Flow","391512.350690","795687.457723","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001063","Nodes","","21.000000","39.668339","DDS demands","Known Flow","391159.995594","795853.243768","","0.000000","","","","","","-8.159999","","","","-7.296817","-8.159999","","","","","","","","D1 PROFILE","","",""
"60603000001066","Nodes","","21.000000","40.764233","Default Known Flow Node","Known Flow","391374.159652","795768.045745","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001021","Nodes","","21.000000","39.348806","Default Known Flow Node","Known Flow","391747.690754","795705.257728","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001075","Nodes","","21.000000","36.959730","Default Known Flow Node","Known Flow","391728.679749","795868.983773","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001080","Nodes","","21.000000","41.571908","DDS demands","Known Flow","391498.292686","796111.948839","","0.000000","","","","","","-8.590000","","","","-7.681332","-8.590000","","","","","","","","D1 PROFILE","","",""
"60603000001082","Nodes","","21.000000","40.300921","DDS demands","Known Flow","391426.724667","795701.578727","","0.000000","","","","","","-5.270000","","","","-4.712528","-5.270000","","","","","","","","D1 PROFILE","","",""
"60603000001083","Nodes","","21.000000","40.300921","Default Known Flow Node","Known Flow","391422.927666","795695.457725","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001087","Nodes","","21.000000","41.426424","Default Known Flow Node","Known Flow","391282.860627","795869.664773","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001089","Nodes","","21.000000","40.557282","Default Known Flow Node","Known Flow","391241.194616","795726.472734","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001090","Nodes","","21.000000","40.514345","Default Known Flow Node","Known Flow","391216.227609","795720.590732","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001025","Nodes","","21.000000","36.976184","Default Known Flow Node","Known Flow","391657.534729","795912.101784","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001013","Nodes","","21.000000","40.054666","Default Known Flow Node","Known Flow","391484.968682","795683.836722","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001105","Nodes","","21.000000","23.601312","DDS demands","Known Flow","391324.209639","796605.144973","","0.000000","","","","","","-11.759999","","","","-10.516002","-11.759999","","","","","","","","D1 PROFILE","","",""
"60603000001106","Nodes","","21.000000","24.414521","DDS demands","Known Flow","391379.749654","796635.763981","","0.000000","","","","","","-13.229999","","","","-11.830502","-13.229999","","","","","","","","D1 PROFILE","","",""
"60603000001107","Nodes","","21.000000","23.330192","Default Known Flow Node","Known Flow","391292.652630","796587.987968","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001108","Nodes","","21.000000","32.193912","Default Known Flow Node","Known Flow","391524.181693","796543.492956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001109","Nodes","","21.000000","32.237527","Default Known Flow Node","Known Flow","391543.299698","796550.931958","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001114","Nodes","","21.000000","22.704095","DDS demands","Known Flow","391180.902600","796640.709983","","0.000000","","","","","","-8.879999","","","","-7.940654","-8.879999","","","","","","","","D1 PROFILE","","",""
"60603000001116","Nodes","","21.000000","22.018980","Default Known Flow Node","Known Flow","391235.480615","796567.593963","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603000001117","Nodes","","21.000000","25.065705","Default Known Flow Node","Known Flow","391480.411681","796676.829993","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
