"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600400011745","Nodes","-66","21.000000","23.585799","Default Known Flow Node","Known Flow","264739.213194","844366.256969","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010689","Nodes","-1462996","21.000000","23.585799","Default Known Flow Node","Known Flow","264743.338195","844341.381962","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011652","Nodes","-43","21.000000","23.427512","Default Known Flow Node","Known Flow","264755.463198","844138.631907","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010498","Nodes","-1462601","21.000000","23.383742","Default Known Flow Node","Known Flow","264772.213203","844114.631901","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011763","Nodes","-70","21.000000","23.305520","Default Known Flow Node","Known Flow","264800.338210","844393.506977","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011044","Nodes","-1463726","21.000000","23.305520","Default Known Flow Node","Known Flow","264802.463211","844405.506980","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001389","Nodes","1389","21.000000","21.885817","DDS demands","Known Flow","264801.963211","844210.506927","","0.000000","","","","","","","-4.900000","","","","","","","","","","","-4.381667","-4.900000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010669","Nodes","-1462944","21.000000","22.069970","Default Known Flow Node","Known Flow","264770.838202","844248.131937","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000468","Nodes","Logger 9243, 127 Bruce Gardens","21.000000","21.067609","Val Log Cath","Known Flow","265349.338360","844334.006960","","0.000000","","","","","","","-1.420000","","","","","","","","","","","-1.269789","-1.420000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011740","Nodes","-64","21.000000","21.071501","Default Known Flow Node","Known Flow","265378.579309","844357.861798","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002172","Nodes","2172","21.000000","20.889479","DDS demands","Known Flow","265324.012353","844434.745988","","0.000000","","","","","","","-23.149999","","","","","","","","","","","-20.701141","-23.149999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010779","Nodes","-1463175","21.000000","21.073574","Default Known Flow Node","Known Flow","265379.822909","844355.983904","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002171","Nodes","2171","21.000000","24.866129","DDS demands","Known Flow","265893.838508","844023.256876","","0.000000","","","","","","","-12.260000","","","","","","","","","","","-10.963110","-12.260000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002170","Nodes","2170","21.000000","25.369316","DDS demands","Known Flow","265941.338521","844075.006890","","0.000000","","","","","","","-8.130000","","","","","","","","","","","-7.269991","-8.130000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002205","Nodes","2205","21.000000","25.700054","Default Known Flow Node","Known Flow","265957.838525","844030.256878","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000516","Nodes","516","21.000000","25.660816","DDS demands","Known Flow","265980.921532","844022.748876","","0.000000","","","","","","","-0.739999","","","","","","","","","","","-0.661721","-0.739999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000518","Nodes","518","21.000000","25.650945","DDS demands","Known Flow","265942.338521","844001.881870","","0.000000","","","","","","","-1.450000","","","","","","","","","","","-1.296615","-1.450000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011741","Nodes","-644","21.000000","33.466033","DDS demands","Known Flow","266497.838672","844015.881874","","0.000000","","","","","","","-3.260000","","","","","","","","","","","-2.915150","-3.260000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000511","Nodes","511","21.000000","24.845032","DDS demands","Known Flow","266195.463590","844384.256974","","0.000000","","-15.999999","","","","","-41.830003","","","","","","","","","","","-51.712619","-57.830005","","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000512","Nodes","512","21.000000","24.806601","DDS demands","Known Flow","266362.713635","844397.506978","","0.000000","","","-1.299999","","","","-3.800000","","","","","","","","","","","-4.560510","-5.099999","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000513","Nodes","513","21.000000","24.274937","DDS demands","Known Flow","266372.713638","844178.006918","","0.000000","-9.149999","","","","","","-0.479999","","","","","","","","","","","-8.611317","-9.630000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011753","Nodes","-675","21.000000","24.982178","Default Known Flow Node","Known Flow","266192.463589","844378.381973","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000510","Nodes","510","21.000000","26.638092","DDS demands","Known Flow","266068.588555","844371.631971","","0.000000","-6.000000","","-9.090000","","","","-15.310000","","","","","","","","","","","-27.184221","-30.400000","","","","C1 PROFILE","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011040","Nodes","-1463719","21.000000","33.466033","Default Known Flow Node","Known Flow","266513.088676","844012.631873","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000529","Nodes","529","21.000000","32.616697","DDS demands","Known Flow","266646.834503","844252.882968","","0.000000","","","","","","","-8.300000","","","","","","","","","","","-7.422007","-8.300000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000542","Nodes","542","21.000000","32.569358","DDS demands","Known Flow","266648.588713","844418.756984","","0.000000","","","","","","","-26.819999","","","","","","","","","","","-23.982919","-26.819999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000549","Nodes","549","21.000000","35.255004","Default Known Flow Node","Known Flow","266705.463729","844107.506899","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000548","Nodes","548","21.000000","35.255004","DDS demands","Known Flow","266750.838741","844177.506918","","0.000000","","","","","","","-15.010000","","","","","","","","","","","-13.422209","-15.010000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010962","Nodes","-1463556","21.000000","32.673308","Default Known Flow Node","Known Flow","266550.963687","844183.131919","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000533","Nodes","533","21.000000","32.673308","DDS demands","Known Flow","266553.088687","844191.381922","","0.000000","","","","","","","-3.199999","","","","","","","","","","","-2.861496","-3.199999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010472","Nodes","-1462556","21.000000","35.105188","Default Known Flow Node","Known Flow","266693.338725","844094.381895","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002289","Nodes","2289","21.000000","35.105188","Default Known Flow Node","Known Flow","266689.713724","844083.131892","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000541","Nodes","541","21.000000","32.688409","DDS demands","Known Flow","266524.838680","844449.756992","","0.000000","","","","","","","-11.180000","","","","","","","","","","","-9.997355","-11.180000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000543","Nodes","543","21.000000","32.768653","DDS demands","Known Flow","266514.713677","844286.381948","","0.000000","","","-5.630000","","","","-24.199999","","","","","","","","","","","-26.674516","-29.830000","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001147","Nodes","1147","21.000000","32.782030","DDS demands","Known Flow","266513.963677","844274.006944","","0.000000","","","","","","","-15.979999","","","","","","","","","","","-14.289599","-15.979999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000530","Nodes","530","21.000000","32.770636","DDS demands","Known Flow","266618.213705","844249.881938","","0.000000","","","","","","","-16.159999","","","","","","","","","","","-14.450559","-16.159999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010889","Nodes","-1463396","21.000000","32.770636","Default Known Flow Node","Known Flow","266619.838705","844249.506937","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000531","Nodes","531","21.000000","32.759937","DDS demands","Known Flow","266602.338701","844178.881918","","0.000000","","","","","","","-3.420000","","","","","","","","","","","-3.058224","-3.420000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010453","Nodes","-1462516","21.000000","32.673308","Default Known Flow Node","Known Flow","266565.463691","844211.381927","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001239","Nodes","1239","21.000000","34.341560","DDS demands","Known Flow","266780.588749","844262.756941","","0.000000","","","","","","","-11.530000","","","","","","","","","","","-10.310331","-11.530000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011073","Nodes","-1502","21.000000","33.567310","Default Known Flow Node","Known Flow","266709.838730","844266.256942","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000545","Nodes","545","21.000000","34.467615","DDS demands","Known Flow","266848.088768","844257.881940","","0.000000","","","","","","","-3.670000","","","","","","","","","","","-3.281779","-3.670000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001893","Nodes","1893","21.000000","34.470609","DDS demands","Known Flow","266858.713770","844257.256940","","0.000000","","","-1.240000","","","","-9.379999","","","","","","","","","","","-9.496592","-10.620000","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001894","Nodes","1894","21.000000","34.439682","DDS demands","Known Flow","266827.213762","844319.631957","","0.000000","","","","","","","-2.450000","","","","","","","","","","","-2.190833","-2.450000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001492","Nodes","1492","21.000000","33.848291","DDS demands","Known Flow","266885.963778","844332.631960","","0.000000","","","","","","","-3.370000","","","","","","","","","","","-3.013514","-3.370000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001493","Nodes","1493","21.000000","33.744567","DDS demands","Known Flow","266942.213793","844372.381971","","0.000000","","","","","","","-4.790000","","","","","","","","","","","-4.283303","-4.790000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000546","Nodes","546","21.000000","34.509313","DDS demands","Known Flow","266906.463783","844253.381939","","0.000000","-22.129998","","","","","","-1.379999","","","","","","","","","","","-21.023058","-23.509998","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000532","Nodes","532","21.000000","32.845235","DDS demands","Known Flow","266631.213709","844171.631916","","0.000000","","","","","","","-3.720000","","","","","","","","","","","-3.326490","-3.720000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010777","Nodes","-1463172","21.000000","32.845235","Default Known Flow Node","Known Flow","266636.338710","844196.506923","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000547","Nodes","547","21.000000","35.413794","DDS demands","Known Flow","266907.060825","844167.207224","","0.000000","","","","","","","-8.739999","","","","","","","","","","","-7.815463","-8.739999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011068","Nodes","-1487","21.000000","34.874089","Default Known Flow Node","Known Flow","266906.963784","844219.881929","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000552","Nodes","552","21.000000","35.499418","Default Known Flow Node","Known Flow","266925.083095","844096.960141","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001852","Nodes","1852","21.000000","35.491544","DDS demands","Known Flow","266920.135787","844092.123895","","0.000000","","","","","","","-21.450000","","","","","","","","","","","-19.180972","-21.450000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001853","Nodes","1853","21.000000","35.148183","DDS demands","Known Flow","266769.963746","844073.131889","","0.000000","","","","","","","-5.719999","","","","","","","","","","","-5.114925","-5.719999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001149","Nodes","1149","21.000000","33.567310","Default Known Flow Node","Known Flow","266714.713731","844338.256962","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010682","Nodes","-1462981","21.000000","34.874089","Default Known Flow Node","Known Flow","266931.713790","844225.506931","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000577","Nodes","577","21.000000","34.188457","DDS demands","Known Flow","267420.088923","844012.006873","","0.000000","","","","","","","-6.190000","","","","","","","","","","","-5.535208","-6.190000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010847","Nodes","-1463308","21.000000","37.398552","Default Known Flow Node","Known Flow","267171.963856","844164.881914","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011067","Nodes","-1480","21.000000","37.398552","Default Known Flow Node","Known Flow","267131.838845","844175.881917","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011071","Nodes","-1496","21.000000","33.596677","Default Known Flow Node","Known Flow","267388.713915","844255.006939","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011069","Nodes","-1492","21.000000","33.596677","Default Known Flow Node","Known Flow","267420.088923","844246.256937","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001282","Nodes","1282","21.000000","32.753725","DDS demands","Known Flow","267496.088944","844095.506896","","0.000000","","","","","","","-13.939999","","","","","","","","","","","-12.465395","-13.939999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010421","Nodes","-1444","21.000000","32.796900","Default Known Flow Node","Known Flow","267490.963942","844066.256888","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001281","Nodes","1281","21.000000","33.152304","DDS demands","Known Flow","267466.838936","844149.131910","","0.000000","","","","","","","-19.310000","","","","","","","","","","","-17.267345","-19.310000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001283","Nodes","1283","21.000000","33.152304","Default Known Flow Node","Known Flow","267490.713942","844231.881933","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010510","Nodes","-1462624","21.000000","33.152304","Default Known Flow Node","Known Flow","267461.713934","844260.506940","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001016","Nodes","1017","21.000000","34.132786","DDS demands","Known Flow","267215.963868","843977.756864","","0.000000","","","","","","","-19.950001","","","","","","","","","","","-17.839646","-19.950001","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001017","Nodes","1016","21.000000","36.479265","Default Known Flow Node","Known Flow","267128.713844","844059.506886","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000560","Nodes","560","21.000000","36.360057","DDS demands","Known Flow","267088.463833","844088.631894","","0.000000","","","","","","","-10.140000","","","","","","","","","","","-9.067368","-10.140000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000785","Nodes","785","21.000000","36.344836","DDS demands","Known Flow","267045.838821","844128.506905","","0.000000","","","","","","","-11.510000","","","","","","","","","","","-10.292447","-11.510000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000786","Nodes","786","21.000000","37.656750","DDS demands","Known Flow","267122.463842","844141.256908","","0.000000","","","","","","","-6.249999","","","","","","","","","","","-5.588860","-6.249999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011061","Nodes","-1470","21.000000","37.652579","Default Known Flow Node","Known Flow","267121.963842","844139.631908","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000739","Nodes","739","21.000000","37.284638","DDS demands","Known Flow","267133.213845","844191.756922","","0.000000","","-38.189998","","","","","","","","","","","","","","","","-34.150177","-38.189998","","","","","C2 PROFILE","","","","","","","","","","","","","","","",""
"60600400000738","Nodes","738","21.000000","36.303214","Default Known Flow Node","Known Flow","267201.838864","844246.131937","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000737","Nodes","737","21.000000","34.963559","DDS demands","Known Flow","267254.338878","844287.881948","","0.000000","","","","","","","-19.290000","","","","","","","","","","","-17.249461","-19.290000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000572","Nodes","572","21.000000","34.706011","DDS demands","Known Flow","267289.838888","844244.006936","","0.000000","","","","","","","-14.640000","","","","","","","","","","","-13.091349","-14.640000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011064","Nodes","-1476","21.000000","34.554437","Default Known Flow Node","Known Flow","267339.088901","844163.756914","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001114","Nodes","1114","21.000000","34.495628","DDS demands","Known Flow","267356.338906","844131.256905","","0.000000","","","-1.190000","","","","-22.009999","","","","","","","","","","","-20.745851","-23.199998","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001115","Nodes","1115","21.000000","34.538656","Default Known Flow Node","Known Flow","267318.963896","844061.256886","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000571","Nodes","571","21.000000","34.438035","DDS demands","Known Flow","267388.893626","844071.957824","","0.000000","","","","","","","-8.279999","","","","","","","","","","","-7.404123","-8.279999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002174","Nodes","2174","21.000000","34.124396","DDS demands","Known Flow","267457.963933","843949.881856","","0.000000","","","","","","","-16.860000","","","","","","","","","","","-15.076512","-16.860000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000833","Nodes","833","21.000000","33.877971","DDS demands","Known Flow","267454.838933","844302.506952","","0.000000","","","","","","","-14.850000","","","","","","","","","","","-13.279134","-14.850000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000832","Nodes","832","21.000000","33.888820","DDS demands","Known Flow","267466.838936","844313.756955","","0.000000","","","","","","","-5.570000","","","","","","","","","","","-4.980793","-5.570000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000829","Nodes","829","21.000000","34.010674","DDS demands","Known Flow","267430.713926","844350.256965","","0.000000","","","","","","","-3.119999","","","","","","","","","","","-2.789959","-3.119999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000573","Nodes","573","21.000000","34.301635","DDS demands","Known Flow","267345.463903","844356.631967","","0.000000","","","","","","","-27.739999","","","","","","","","","","","-24.805602","-27.739999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000828","Nodes","828","21.000000","34.250006","DDS demands","Known Flow","267366.088908","844410.256981","","0.000000","","","","","","","-6.110000","","","","","","","","","","","-5.463670","-6.110000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000830","Nodes","830","21.000000","33.997494","DDS demands","Known Flow","267471.338937","844394.756977","","0.000000","","","","","","","-7.999999","","","","","","","","","","","-7.153742","-7.999999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011075","Nodes","-1517","21.000000","33.997494","Default Known Flow Node","Known Flow","267472.838938","844398.756978","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000831","Nodes","831","21.000000","33.997017","DDS demands","Known Flow","267493.831474","844385.177199","","0.000000","","","","","","","-3.660000","","","","","","","","","","","-3.272837","-3.660000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010422","Nodes","-1450","21.000000","36.500963","Default Known Flow Node","Known Flow","267093.588834","844093.381895","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010500","Nodes","-1462607","21.000000","34.554437","Default Known Flow Node","Known Flow","267300.963891","844150.381911","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010496","Nodes","-1462599","21.000000","33.596677","Default Known Flow Node","Known Flow","267369.213909","844265.006942","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011010","Nodes","-1463665","21.000000","33.997494","Default Known Flow Node","Known Flow","267477.213939","844448.506992","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010563","Nodes","-1462728","21.000000","32.796900","Default Known Flow Node","Known Flow","267477.338939","844052.506884","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010427","Nodes","-1458","21.000000","32.238554","Default Known Flow Node","Known Flow","267523.338951","844125.256904","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010807","Nodes","-1463225","21.000000","33.997017","Default Known Flow Node","Known Flow","267538.193308","844378.981412","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010793","Nodes","-1463201","21.000000","32.796900","Default Known Flow Node","Known Flow","267508.213947","844048.506883","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002087","Nodes","2087","21.000000","24.949811","DDS demands","Known Flow","267846.339039","844082.881892","","0.000000","","","","","","","-12.799999","","","","","","","","","","","-11.445987","-12.799999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002402","Nodes","2402","21.000000","33.305502","DDS demands","Known Flow","267780.589021","844059.256886","","0.000000","","","","","","","-5.349999","","","","","","","","","","","-4.784065","-5.349999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002403","Nodes","2403","21.000000","33.262692","DDS demands","Known Flow","267826.589034","844020.131875","","0.000000","","","-1.479999","","","","-1.649999","","","","","","","","","","","-2.798901","-3.129999","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002401","Nodes","2401","21.000000","33.427316","Default Known Flow Node","Known Flow","267663.838989","844111.631900","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001284","Nodes","1284","21.000000","31.755991","DDS demands","Known Flow","267556.463960","844093.631895","","0.000000","","","","","","","-15.850000","","","","","","","","","","","-14.173352","-15.850000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010829","Nodes","-1463265","21.000000","31.712748","Default Known Flow Node","Known Flow","267575.588965","844079.881891","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001364","Nodes","1364","21.000000","32.789857","DDS demands","Known Flow","267529.461671","844036.135939","","0.000000","","","","","","","-2.750000","","","","","","","","","","","-2.459098","-2.750000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000838","Nodes","838","21.000000","33.437221","DDS demands","Known Flow","267591.963970","844190.131921","","0.000000","","","","","","","-2.519999","","","","","","","","","","","-2.253428","-2.519999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000834","Nodes","834","21.000000","33.450402","DDS demands","Known Flow","267540.588956","844244.756936","","0.000000","","","-1.580000","","","","-11.669999","","","","","","","","","","","-11.848386","-13.250000","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011428","Nodes","-2253","21.000000","33.438180","Default Known Flow Node","Known Flow","267592.713970","844191.131922","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000837","Nodes","837","21.000000","33.364563","DDS demands","Known Flow","267610.713975","844265.506942","","0.000000","","","","","","","-5.179999","","","","","","","","","","","-4.632047","-5.179999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010529","Nodes","-1462657","21.000000","33.321455","Default Known Flow Node","Known Flow","267639.588983","844252.381938","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000835","Nodes","835","21.000000","33.366001","DDS demands","Known Flow","267577.338966","844281.131946","","0.000000","","","","","","","-6.670000","","","","","","","","","","","-5.964432","-6.670000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001151","Nodes","1151","21.000000","33.025597","DDS demands","Known Flow","267562.588962","844454.381993","","0.000000","","","","","","","-10.079999","","","","","","","","","","","-9.013714","-10.079999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010443","Nodes","-1462504","21.000000","32.982465","Default Known Flow Node","Known Flow","267517.213950","844499.507006","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000836","Nodes","836","21.000000","33.300815","DDS demands","Known Flow","267598.588972","844346.381964","","0.000000","","","","","","","-11.270000","","","","","","","","","","","-10.077834","-11.270000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
