"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60205100000272","Nodes","272","21.000000","38.702297","DDS demands","Known Flow","314208.285655","694591.529214","","0.000000","","","","","-7.940000","","","","","-7.100090","-7.940000","","","","","","","D1 PROFILE","","","",""
"60205100003831","Nodes","-54135","21.000000","34.918448","Default Known Flow Node","Known Flow","314029.101606","694532.966198","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003851","Nodes","-54162","21.000000","39.194269","Default Known Flow Node","Known Flow","314217.814657","694592.629215","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000037","Nodes","37","21.000000","39.194269","DDS demands","Known Flow","314216.276078","694594.194416","","0.000000","","","-2.009999","","-7.250000","","","","","-8.280457","-9.260000","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"60205100000300","Nodes","300","21.000000","39.177370","Default Known Flow Node","Known Flow","314212.446656","694592.970215","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000346","Nodes","Main Street DG, Constant, Tel Site ID 1848","21.000000","41.000000","Default Known Pressure Node","Known Pressure","314229.281660","694507.273191","","999998.967025","","","","","","","","","","2116.867990","2367.284303","","","","","","","","","","",""
"60205100003917","Nodes","-56487","21.000000","32.278828","Default Known Flow Node","Known Flow","314003.233664","694972.199792","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000400","Nodes","400","21.000000","28.784507","DDS demands","Known Flow","314828.464823","694512.432193","","0.000000","","0.000000","","","-2.589999","","","","","-2.316024","-2.589999","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"60205100000401","Nodes","401","21.000000","28.512647","DDS demands","Known Flow","314861.606832","694551.669203","","0.000000","","","","","-24.059999","","","","","-21.514881","-24.059999","","","","","","","D1 PROFILE","","","",""
"60205100000352","Nodes","352","21.000000","30.399878","DDS demands","Known Flow","314671.351781","694608.721219","","0.000000","","","","","-4.929999","","","","","-4.408494","-4.929999","","","","","","","D1 PROFILE","","","",""
"60205100000353","Nodes","353","21.000000","30.234775","DDS demands","Known Flow","314584.100797","694613.254811","","0.000000","","","","","-7.600000","","","","","-6.796056","-7.600000","","","","","","","D1 PROFILE","","","",""
"60205100000351","Nodes","351","21.000000","30.225787","DDS demands","Known Flow","314690.814093","694608.730779","","0.000000","","","","","-11.899999","","","","","-10.641192","-11.899999","","","","","","","D1 PROFILE","","","",""
"60205100000436","Nodes","436","21.000000","30.225787","Default Known Flow Node","Known Flow","314704.213241","694608.894985","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000332","Nodes","332","21.000000","30.301235","DDS demands","Known Flow","314619.101766","694559.716206","","0.000000","","","","","-7.999999","","","","","-7.153743","-7.999999","","","","","","","D1 PROFILE","","","",""
"60205100003894","Nodes","-54220","21.000000","22.690211","Default Known Flow Node","Known Flow","314875.976836","694636.091226","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003893","Nodes","-54219","21.000000","22.824184","Default Known Flow Node","Known Flow","314860.240832","694629.521225","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003896","Nodes","-54223","21.000000","22.690211","Default Known Flow Node","Known Flow","314893.976841","694641.465228","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003899","Nodes","-54226","21.000000","22.766997","Default Known Flow Node","Known Flow","314917.351848","694652.841231","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003897","Nodes","-54224","21.000000","22.766997","Default Known Flow Node","Known Flow","314901.726843","694644.466229","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003900","Nodes","-54228","21.000000","22.677720","Default Known Flow Node","Known Flow","314930.476851","694657.466232","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003902","Nodes","-54230","21.000000","22.751526","Default Known Flow Node","Known Flow","314958.601859","694668.841235","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003901","Nodes","-54229","21.000000","22.751526","Default Known Flow Node","Known Flow","314948.476856","694664.591234","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003903","Nodes","-54232","21.000000","22.751526","Default Known Flow Node","Known Flow","314971.476862","694673.466236","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000445","Nodes","445","21.000000","31.593463","Default Known Flow Node","Known Flow","313911.266574","695026.199332","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003921","Nodes","-937651","21.000000","31.587999","Default Known Flow Node","Known Flow","313912.151904","695029.193597","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000133","Nodes","133","21.000000","31.353997","DDS demands","Known Flow","313975.510470","695110.512736","","0.000000","","","","","-6.360000","","","","","-5.687226","-6.360000","","","","","","","D1 PROFILE","","","",""
"60205100003906","Nodes","-54945","21.000000","31.353997","Default Known Flow Node","Known Flow","313990.261595","695120.528358","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000135","Nodes","135","21.000000","31.437594","DDS demands","Known Flow","313959.089906","695046.637912","","0.000000","","","","","-7.040000","","","","","-6.295294","-7.040000","","","","","","","D1 PROFILE","","","",""
"60205100000136","Nodes","136","21.000000","31.407181","DDS demands","Known Flow","313997.144336","695066.973407","","0.000000","","","","","-2.910000","","","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","","","",""
"60205100003920","Nodes","-937650","21.000000","31.566625","Default Known Flow Node","Known Flow","313912.744250","695049.966508","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000324","Nodes","Logger 9625, Black Road","21.000000","28.789021","Val Log Cath","Known Flow","314263.448254","695292.096364","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000153","Nodes","153","21.000000","29.147286","DDS demands","Known Flow","314185.276648","695199.016380","","0.000000","","","","","-6.780000","","","","","-6.062797","-6.780000","","","","","","","D1 PROFILE","","","",""
"60205100003915","Nodes","-54955","21.000000","29.147286","Default Known Flow Node","Known Flow","314183.605648","695196.993379","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000030","Nodes","30","21.000000","29.762367","DDS demands","Known Flow","314175.605646","695178.346374","","0.000000","","","","","-8.090000","","","","","-7.234223","-8.090000","","","","","","","D1 PROFILE","","","",""
"60205100003909","Nodes","-54948","21.000000","30.752502","Default Known Flow Node","Known Flow","314035.725257","695096.812320","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003907","Nodes","-54946","21.000000","30.708369","Default Known Flow Node","Known Flow","314010.677601","695128.826360","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003908","Nodes","-54947","21.000000","30.752502","Default Known Flow Node","Known Flow","314030.083606","695099.485352","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003910","Nodes","-54949","21.000000","30.752502","Default Known Flow Node","Known Flow","314036.973501","695097.426665","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003912","Nodes","-54951","21.000000","30.752502","Default Known Flow Node","Known Flow","314042.494609","695105.975354","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003911","Nodes","-54950","21.000000","30.752502","Default Known Flow Node","Known Flow","314038.938609","695095.066351","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003913","Nodes","","21.000000","30.703680","DDS demands","Known Flow","314045.366610","695098.543352","","0.000000","","","","","-13.890000","","","","","-12.420687","-13.890000","","","","","","","D1 PROFILE","","","",""
"60205100003914","Nodes","-54953","21.000000","30.747821","Default Known Flow Node","Known Flow","314062.027615","695028.435333","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000322","Nodes","322","21.000000","25.040873","DDS demands","Known Flow","314516.961117","695472.412640","","0.000000","","","","","-3.150000","","","","","-2.816786","-3.150000","","","","","","","D1 PROFILE","","","",""
"60205100000112","Nodes","112","21.000000","32.243525","DDS demands","Known Flow","314491.300732","694378.518156","","0.000000","-1.039999","","","","-19.489999","","","","","-18.358293","-20.529999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60205100003923","Nodes","-937653","21.000000","32.199398","Default Known Flow Node","Known Flow","314492.180982","694338.455483","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003657","Nodes","-1208994","21.000000","34.923672","Default Known Flow Node","Known Flow","314346.085692","694192.656106","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003924","Nodes","-937654","21.000000","32.243525","Default Known Flow Node","Known Flow","314493.730732","694379.617157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003925","Nodes","-937655","21.000000","32.199398","Default Known Flow Node","Known Flow","314504.722735","694342.180146","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000447","Nodes","447","21.000000","39.170680","DDS demands","Known Flow","314192.760650","694685.044240","","0.000000","","","","","-7.239999","","","","","-6.474137","-7.239999","","","","","","","D1 PROFILE","","","",""
"60205100000448","Nodes","448","21.000000","39.170680","Default Known Flow Node","Known Flow","314245.851665","694694.925242","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003922","Nodes","-937652","21.000000","39.170680","Default Known Flow Node","Known Flow","314257.223668","694698.302243","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000449","Nodes","449","21.000000","38.952427","Default Known Flow Node","Known Flow","314214.818656","694779.270729","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000417","Nodes","417","21.000000","25.494652","DDS demands","Known Flow","314734.601798","694521.466195","","0.000000","","","","","-3.309999","","","","","-2.959861","-3.309999","","","","","","","D1 PROFILE","","","",""
"60205100003928","Nodes","-937658","21.000000","25.512609","DDS demands","Known Flow","314757.369211","694524.045785","","0.000000","","","","","-1.290000","","","","","-1.153541","-1.290000","","","","","","","D1 PROFILE","","","",""
"60205100000435","Nodes","435","21.000000","28.819677","DDS demands","Known Flow","314816.427820","694521.132195","","0.000000","","","","","-1.269999","","","","","-1.135656","-1.269999","","","","","","","D1 PROFILE","","","",""
"60205100000443","Nodes","443","21.000000","26.390873","Default Known Flow Node","Known Flow","314944.493855","694595.611215","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000444","Nodes","444","21.000000","26.390873","Default Known Flow Node","Known Flow","314928.323851","694528.771197","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000419","Nodes","419","21.000000","30.004858","Default Known Flow Node","Known Flow","314754.973803","694608.829219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000415","Nodes","415","21.000000","28.717829","DDS demands","Known Flow","314792.976814","694541.091200","","0.000000","","","","","-7.099999","","","","","-6.348946","-7.099999","","","","","","","D1 PROFILE","","","",""
"60205100003927","Nodes","-937657","21.000000","25.038442","Default Known Flow Node","Known Flow","314756.226804","694530.716198","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003926","Nodes","-937656","21.000000","25.038442","Default Known Flow Node","Known Flow","314755.976804","694532.841198","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003929","Nodes","-937659","21.000000","24.548040","DDS demands","Known Flow","314759.601805","694534.591199","","0.000000","","-44.439999","","","0.000000","","","","","-39.739043","-44.439999","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"60205100003930","Nodes","-976582","21.000000","21.244581","Default Known Flow Node","Known Flow","315041.603881","694898.860298","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000451","Nodes","451","21.000000","21.244581","Default Known Flow Node","Known Flow","315039.099881","694901.710299","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000049","Nodes","49","21.000000","21.191774","DDS demands","Known Flow","314943.357855","694993.211324","","0.000000","","","","","-2.809999","","","","","-2.512752","-2.809999","","","","","","","D1 PROFILE","","","",""
"60205100000450","Nodes","450","21.000000","21.370708","DDS demands","Known Flow","315071.022889","694847.716284","","0.000000","","","","","-6.500000","","","","","-5.812416","-6.500000","","","","","","","D1 PROFILE","","","",""
"60205100003919","Nodes","-937649","21.000000","31.589694","Default Known Flow Node","Known Flow","313910.188152","695028.088086","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000446","Nodes","P00103763, Benarty Road CSEP, -15.88 SCMH","24.000000","24.587024","CSEP DDS Matched","Known Flow","314414.378711","695787.289540","","0.000000","","","","-21.120001","","-15.880000","","","","-33.086063","-37.000001","","","","","","CT PROFILE","","DC PROFILE","","",""
"60205100000251","Nodes","251","21.000000","22.643600","DDS demands","Known Flow","313291.361405","694477.967183","","0.000000","","","","","-7.499999","","","","","-6.706634","-7.499999","","","","","","","D1 PROFILE","","","",""
"60205100003664","Nodes","-1437055","21.000000","22.712201","Default Known Flow Node","Known Flow","313292.858174","694470.968849","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003659","Nodes","-1298544","21.000000","28.048172","Default Known Flow Node","Known Flow","313633.080498","694442.546174","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003679","Nodes","-1437241","21.000000","22.707293","Default Known Flow Node","Known Flow","314833.704343","694354.158141","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000277","Nodes","277","21.000000","22.699918","DDS demands","Known Flow","314838.101826","694355.591150","","0.000000","","","","","-13.290000","","","","","-11.884156","-13.290000","","","","","","","D1 PROFILE","","","",""
"60205100003660","Nodes","-1387136","21.000000","22.587806","DDS demands","Known Flow","313285.549404","694532.956198","","0.000000","","","","","-2.460000","","","","","-2.199776","-2.460000","","","","","","","D1 PROFILE","","","",""
"60205100000046","Nodes","46","21.000000","22.584781","DDS demands","Known Flow","313287.320404","694533.327198","","0.000000","","","","","-5.019999","","","","","-4.488973","-5.019999","","","","","","","D1 PROFILE","","","",""
"60205100000041","Nodes","41","21.000000","22.482711","DDS demands","Known Flow","313282.559403","694654.468231","","0.000000","","","","","-14.819999","","","","","-13.252309","-14.819999","","","","","","","D1 PROFILE","","","",""
"60205100000042","Nodes","42","21.000000","22.619018","DDS demands","Known Flow","313281.620402","694591.205214","","0.000000","","","","","-13.709999","","","","","-12.259727","-13.709999","","","","","","","D1 PROFILE","","","",""
"60205100003665","Nodes","-1437056","21.000000","22.374730","Default Known Flow Node","Known Flow","313336.854417","694712.820247","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000307","Nodes","307","21.000000","22.554810","DDS demands","Known Flow","313345.703420","694675.097237","","0.000000","","","","","-5.099999","","","","","-4.560511","-5.099999","","","","","","","D1 PROFILE","","","",""
"60205100000306","Nodes","306","21.000000","22.211418","DDS demands","Known Flow","313343.188419","694721.366250","","0.000000","","","","","-8.689999","","","","","-7.770753","-8.689999","","","","","","","D1 PROFILE","","","",""
"60205100000305","Nodes","305","21.000000","22.405677","DDS demands","Known Flow","313356.322423","694677.108237","","0.000000","","","","","-13.449999","","","","","-12.027230","-13.449999","","","","","","","D1 PROFILE","","","",""
"60205100003671","Nodes","","21.000000","22.157990","Default Known Flow Node","Known Flow","313463.074452","694757.722259","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000039","Nodes","39","21.000000","22.157990","DDS demands","Known Flow","313460.122451","694757.262259","","0.000000","","","","","-6.309999","","","","","-5.642515","-6.309999","","","","","","","D1 PROFILE","","","",""
"60205100003672","Nodes","-1437071","21.000000","24.295329","Default Known Flow Node","Known Flow","313476.967456","694637.129227","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003673","Nodes","-1437072","21.000000","24.474842","Default Known Flow Node","Known Flow","313482.844457","694600.992217","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003666","Nodes","-1437059","21.000000","23.176894","Default Known Flow Node","Known Flow","313350.467421","694608.097219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003667","Nodes","-1437060","21.000000","22.996857","Default Known Flow Node","Known Flow","313353.816422","694646.813229","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000304","Nodes","304","21.000000","23.209084","DDS demands","Known Flow","313429.703443","694692.249242","","0.000000","","","","","-1.080000","","","","","-0.965755","-1.080000","","","","","","","D1 PROFILE","","","",""
"60205100000040","Nodes","40","21.000000","21.958454","DDS demands","Known Flow","313413.734438","694749.355257","","0.000000","","","","","-11.510000","","","","","-10.292448","-11.510000","","","","","","","D1 PROFILE","","","",""
"60205100003668","Nodes","-1437063","21.000000","22.000859","Default Known Flow Node","Known Flow","313418.366440","694746.871256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003669","Nodes","-1437064","21.000000","22.225934","Default Known Flow Node","Known Flow","313424.726441","694721.798250","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003670","Nodes","","21.000000","22.343343","DDS demands","Known Flow","313462.976452","694744.685256","","0.000000","","","","","-11.340000","","","","","-10.140432","-11.340000","","","","","","","D1 PROFILE","","","",""
"60205100000154","Nodes","154","21.000000","23.641562","DDS demands","Known Flow","313436.876445","694643.221228","","0.000000","","","","","-10.930000","","","","","-9.773801","-10.930000","","","","","","","D1 PROFILE","","","",""
"60205100000043","Nodes","43","21.000000","23.740712","DDS demands","Known Flow","313447.604448","694632.965225","","0.000000","","","","","-18.589999","","","","","-16.623510","-18.589999","","","","","","","D1 PROFILE","","","",""
"60205100003658","Nodes","-1298543","21.000000","27.278755","DDS demands","Known Flow","313608.679491","694551.963203","","0.000000","","","","","-3.690000","","","","","-3.299664","-3.690000","","","","","","","D1 PROFILE","","","",""
"60205100000047","Nodes","47","21.000000","22.301813","Default Known Flow Node","Known Flow","313531.959556","694757.468256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003675","Nodes","-1437075","21.000000","22.301813","Default Known Flow Node","Known Flow","313524.611469","694755.261259","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003771","Nodes","","21.000000","22.312591","DDS demands","Known Flow","313571.854481","694703.432245","","0.000000","","","","","-12.329999","","","","","-11.025706","-12.329999","","","","","","","D1 PROFILE","","","",""
"60205100000292","Nodes","292","21.000000","26.223438","DDS demands","Known Flow","313584.631865","694573.327050","","0.000000","","","","","-3.640000","","","","","-3.254953","-3.640000","","","","","","","D1 PROFILE","","","",""
"60205100003674","Nodes","-1437074","21.000000","24.895377","Default Known Flow Node","Known Flow","313506.026463","694585.754213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003676","Nodes","-1437080","21.000000","25.983629","Default Known Flow Node","Known Flow","313577.755483","694574.782210","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003687","Nodes","-1461588","21.000000","32.240615","Default Known Flow Node","Known Flow","314048.129611","694982.608321","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003686","Nodes","-1461587","21.000000","32.239500","Default Known Flow Node","Known Flow","314047.125861","694982.375615","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003689","Nodes","-1461590","21.000000","32.394415","Default Known Flow Node","Known Flow","314053.232956","694983.813730","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003688","Nodes","-1461589","21.000000","32.394415","Default Known Flow Node","Known Flow","314051.730612","694983.468321","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000119","Nodes","119","21.000000","23.844512","Default Known Flow Node","Known Flow","314935.022852","694451.922176","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000402","Nodes","402","21.000000","24.789339","DDS demands","Known Flow","314979.576632","694586.444154","","0.000000","","","","","-11.470000","","","","","-10.256680","-11.470000","","","","","","","D1 PROFILE","","","",""
"60205100003918","Nodes","-742741","21.000000","22.400711","Default Known Flow Node","Known Flow","314997.476869","694650.341230","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000050","Nodes","50","21.000000","22.400711","DDS demands","Known Flow","314998.724870","694655.839232","","0.000000","","","","","-13.810000","","","","","-12.349149","-13.810000","","","","","","","D1 PROFILE","","","",""
"60205100003684","Nodes","-1437249","21.000000","25.727864","Default Known Flow Node","Known Flow","314978.323864","694588.934213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003683","Nodes","Logger 9573, 92 Bath Street","21.000000","25.816654","Val Log Post","Known Flow","314972.480699","694590.604634","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003680","Nodes","-1437244","21.000000","22.690211","Default Known Flow Node","Known Flow","314888.985840","694603.970218","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003681","Nodes","-1437245","21.000000","22.677720","Default Known Flow Node","Known Flow","314930.351851","694622.466223","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003682","Nodes","-1437247","21.000000","22.751526","Default Known Flow Node","Known Flow","314970.226862","694639.966227","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000051","Nodes","51","21.000000","22.686496","DDS demands","Known Flow","314886.976839","694603.091217","","0.000000","","","","","-5.079999","","","","","-4.542626","-5.079999","","","","","","","D1 PROFILE","","","",""
"60205100003685","Nodes","-1437251","21.000000","22.703997","Default Known Flow Node","Known Flow","314993.726868","694645.966229","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003663","Nodes","-1395989","21.000000","29.762367","Default Known Flow Node","Known Flow","314177.864646","695179.979374","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003662","Nodes","-1395988","21.000000","30.865458","Default Known Flow Node","Known Flow","314021.152604","695085.517349","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003736","Nodes","-3512588","21.000000","22.584200","DDS demands","Known Flow","313285.953404","694529.951197","","0.000000","","","","","-3.890000","","","","","-3.478507","-3.890000","","","","","","","D1 PROFILE","","","",""
"60205100001008","Nodes","Logger 9702, Elmwood Terrace","21.000000","22.424396","Val Log Post","Known Flow","313449.907963","694568.445531","","0.000000","","","","","-2.409999","","","","","-2.155065","-2.409999","","","","","","","D1 PROFILE","","","",""
"60205100000045","Nodes","","21.000000","22.662258","DDS demands","Known Flow","313290.327039","694487.180232","","0.000000","","","","","-9.760000","","","","","-8.727566","-9.760000","","","","","","","D1 PROFILE","","","",""
"60205100001007","Nodes","45","21.000000","22.424396","Default Known Flow Node","Known Flow","313474.545455","694574.631210","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100001005","Nodes","1005","21.000000","22.496565","Default Known Flow Node","Known Flow","313290.656758","694656.451257","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100001006","Nodes","1006","21.000000","22.508910","Default Known Flow Node","Known Flow","313297.863991","694658.256383","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003720","Nodes","-3376813","21.000000","36.472558","Default Known Flow Node","Known Flow","314340.972691","694436.099172","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100001004","Nodes","","21.000000","34.122060","Default Known Flow Node","Known Flow","314459.940011","694451.351473","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003742","Nodes","-3710314","21.000000","28.985442","Default Known Flow Node","Known Flow","314408.229709","694088.340077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000327","Nodes","327","21.000000","28.179196","DDS demands","Known Flow","314428.480715","694041.851065","","0.000000","","","","","-1.770000","","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","","",""
"60205100003848","Nodes","-54159","21.000000","39.704146","Default Known Flow Node","Known Flow","314219.510658","694933.996307","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000029","Nodes","P00052473, Great North Road CSEP, 254.78 scmh","39.000000","39.595698","CSEP DDS Matched","Known Flow","314217.881835","694913.461834","","0.000000","","","","-170.690007","","-84.089998","","","","-227.828843","-254.779996","","","","","","CT PROFILE","","DC PROFILE","","",""
"60205100003731","Nodes","-3455799","21.000000","23.021481","DDS demands","Known Flow","314705.969790","694310.678138","","0.000000","","","","","-6.540000","","","","","-5.848185","-6.540000","","","","","","","D1 PROFILE","","","",""
"60205100000354","Nodes","354","21.000000","22.987448","DDS demands","Known Flow","314719.706890","694270.509340","","0.000000","","","","","-6.730000","","","","","-6.018086","-6.730000","","","","","","","D1 PROFILE","","","",""
"60205100003733","Nodes","-3455801","21.000000","22.830211","Default Known Flow Node","Known Flow","314735.113798","694225.739115","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000358","Nodes","358","21.000000","22.949040","Default Known Flow Node","Known Flow","314737.005798","694321.195141","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003677","Nodes","-1437083","21.000000","31.875517","Default Known Flow Node","Known Flow","313814.371547","694326.832142","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100001001","Nodes","","21.000000","27.459834","Default Known Flow Node","Known Flow","313623.206045","694521.528100","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003722","Nodes","-3390577","21.000000","27.361408","Default Known Flow Node","Known Flow","314490.225731","693877.477020","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003729","Nodes","-3434192","21.000000","29.728204","Default Known Flow Node","Known Flow","313760.777027","694408.521707","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003804","Nodes","Kelty OPR","21.000000","32.050189","OPR","Known Flow","313791.380541","694471.484182","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003695","Nodes","-1607745","21.000000","26.252821","Default Known Flow Node","Known Flow","313611.351492","694349.887148","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003786","Nodes","-54087","21.000000","26.991336","Default Known Flow Node","Known Flow","313662.881159","694378.871025","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
