"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60603700000168","Nodes","168","21.000000","21.456903","DDS demands","Known Flow","385689.371105","801629.870340","","0.000000","","","","","","-12.629999","","","","","","","-11.293971","-12.629999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000154","Nodes","154","21.000000","21.086267","DDS demands","Known Flow","385754.621123","801563.120322","","0.000000","","","","","","-15.429999","","","","","","","-13.797781","-15.429999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000172","Nodes","172","21.000000","21.086191","DDS demands","Known Flow","385765.496126","801551.745319","","0.000000","","","","","","-7.829999","","","","","","","-7.001726","-7.829999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000151","Nodes","151","21.000000","21.233119","DDS demands","Known Flow","385942.246174","801705.995361","","0.000000","","","","","","-24.049998","","","","","","","-21.505938","-24.049998","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000193","Nodes","193","21.000000","20.767944","DDS demands","Known Flow","385967.371181","801669.370351","","0.000000","","","","","","-1.940000","","","","","","","-1.734782","-1.940000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000194","Nodes","194","21.000000","20.608894","DDS demands","Known Flow","385922.746169","801636.120342","","0.000000","","","","","","-8.220000","","","","","","","-7.350471","-8.220000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000153","Nodes","153","21.000000","20.723615","Default Known Flow Node","Known Flow","385981.121185","801649.745346","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000152","Nodes","152","21.000000","20.769598","DDS demands","Known Flow","385963.621180","801674.370352","","0.000000","","","","","","-18.290000","","","","","","","-16.355246","-18.290000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000150","Nodes","150","21.000000","21.798951","Default Known Flow Node Sub","Known Flow","385903.246164","801760.870376","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603701462555","Nodes","1462555","21.000000","21.798928","DDS demands","Known Flow","385901.246163","801762.370376","","0.000000","","","","","","-1.850000","","","","","","","-1.654303","-1.850000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000149","Nodes","149","21.000000","24.702505","DDS demands","Known Flow","385871.246155","801790.995384","","0.000000","","","","","","-9.330000","","","","","","","-8.343053","-9.330000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000213","Nodes","213","21.000000","24.583233","DDS demands","Known Flow","385856.871151","801759.370376","","0.000000","","","","","","-7.380000","","","","","","","-6.599328","-7.380000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000776","Nodes","776","21.000000","21.812913","DDS demands","Known Flow","385905.371164","801761.745376","","0.000000","","","","","","-16.770000","","","","","","","-14.996035","-16.770000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000135","Nodes","135","21.000000","24.432536","DDS demands","Known Flow","385775.871129","801791.245384","","0.000000","","","","","","-10.350000","","","","","","","-9.255155","-10.350000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000136","Nodes","136","21.000000","24.341126","DDS demands","Known Flow","385751.121122","801771.120379","","0.000000","","","","","","-6.459999","","","","","","","-5.776647","-6.459999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000148","Nodes","148","21.000000","25.273630","DDS demands","Known Flow","385873.871156","801868.370405","","0.000000","","","","","","-7.979999","","","","","","","-7.135858","-7.979999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000147","Nodes","147","21.000000","25.558302","DDS demands","Known Flow","385872.871155","801876.745407","","0.000000","","","","","","-12.850000","","","","","","","-11.490700","-12.850000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000134","Nodes","134","21.000000","24.517839","DDS demands","Known Flow","385789.871133","801865.995405","","0.000000","","","","","","-7.780000","","","","","","","-6.957015","-7.780000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000133","Nodes","133","21.000000","23.997200","DDS demands","Known Flow","385715.246112","801908.370416","","0.000000","","","","","","-15.580000","","","","","","","-13.931915","-15.580000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000137","Nodes","137","21.000000","23.993298","DDS demands","Known Flow","385678.621102","801849.995400","","0.000000","","","","","","-22.389998","","","","","","","-20.021537","-22.389998","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000146","Nodes","146","21.000000","25.982252","Default Known Flow Node","Known Flow","385852.746150","801876.745407","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000144","Nodes","144","21.000000","26.998101","DDS demands","Known Flow","385842.746147","801924.370420","","0.000000","","","","","","-11.740000","","","","","","","-10.498118","-11.740000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000161","Nodes","161","21.000000","27.087365","DDS demands","Known Flow","385818.746141","801946.120426","","0.000000","","","","","","-5.619999","","","","","","","-5.025504","-5.619999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000143","Nodes","143","21.000000","27.121835","DDS demands","Known Flow","385782.752742","801995.876983","","0.000000","","","","","","-15.030000","","","","","","","-13.440095","-15.030000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000140","Nodes","140","21.000000","23.924542","DDS demands","Known Flow","385609.225084","801905.340415","","0.000000","","","","","","-8.510000","","","","","","","-7.609794","-8.510000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000138","Nodes","138","21.000000","23.923581","Default Known Flow Node","Known Flow","385630.621089","801918.995419","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000139","Nodes","139","21.000000","23.922590","DDS demands","Known Flow","385650.871095","801934.995423","","0.000000","","","","","","-4.489999","","","","","","","-4.015038","-4.489999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000155","Nodes","155","21.000000","20.621319","DDS demands","Known Flow","386141.371228","801758.370375","","0.000000","","","","","","-12.000000","","","","","","","-10.730614","-12.000000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000158","Nodes","158","21.000000","27.359073","DDS demands","Known Flow","386041.044457","801938.706632","","0.000000","","","","","","-22.910000","","","","","","","-20.486533","-22.910000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000214","Nodes","214","21.000000","26.398885","DDS demands","Known Flow","386157.873354","801896.202139","","0.000000","","","","","","-11.060000","","","","","","","-9.890050","-11.060000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000157","Nodes","157","21.000000","20.596629","DDS demands","Known Flow","386182.371240","801870.245406","","0.000000","","","","","","-9.090000","","","","","","","-8.128440","-9.090000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000156","Nodes","156","21.000000","20.490340","DDS demands","Known Flow","386230.746253","801892.495412","","0.000000","","","","","","-11.560000","","","","","","","-10.337159","-11.560000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000159","Nodes","159","21.000000","31.493314","DDS demands","Known Flow","386214.746248","801953.495428","","0.000000","","","","","","-17.450001","","","","","","","-15.604103","-17.450001","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000163","Nodes","163","21.000000","31.551424","DDS demands","Known Flow","386177.871238","801998.745441","","0.000000","","","","","","-14.080000","","","","","","","-12.590588","-14.080000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000160","Nodes","160","21.000000","41.171108","DDS demands","Known Flow","386438.246309","801902.245414","","0.000000","","0.000000","","","","-17.450001","","","","","","","-15.604103","-17.450001","","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60603700000806","Nodes","806","21.000000","20.781037","DDS demands","Known Flow","386083.746213","801845.995399","","0.000000","","","","","","-34.609999","","","","","","","-30.948881","-34.609999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000198","Nodes","198","21.000000","44.578940","DDS demands","Known Flow","386522.121332","801835.870396","","0.000000","","","","","","-4.619999","","","","","","","-4.131286","-4.619999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000485","Nodes","485","21.000000","49.098394","Default Known Flow Node","Known Flow","386908.621944","801904.496285","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000195","Nodes","195","21.000000","39.243909","DDS demands","Known Flow","386707.996383","801693.245358","","0.000000","","","","","","-15.299999","","","","","","","-13.681533","-15.299999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000253","Nodes","253","21.000000","35.877311","DDS demands","Known Flow","386683.496376","801589.745329","","0.000000","","","","","","-14.699999","","","","","","","-13.145002","-14.699999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000254","Nodes","254","21.000000","35.446745","DDS demands","Known Flow","386742.621392","801569.745324","","0.000000","","","","","","-10.300000","","","","","","","-9.210445","-10.300000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000255","Nodes","255","21.000000","34.364993","DDS demands","Known Flow","386899.871435","801563.245322","","0.000000","","","","","","-11.770000","","","","","","","-10.524945","-11.770000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000355","Nodes","355","21.000000","44.276893","Default Known Flow Node","Known Flow","386529.496334","801830.870395","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000356","Nodes","356","21.000000","35.775989","DDS demands","Known Flow","386325.580547","801884.851065","","0.000000","","","","","","-18.159999","","","","","","","-16.238996","-18.159999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000008","Nodes","8, BINGHILL ROAD JUNCTION, MILLTIMBER DG, Constant Setting, Site ID 1445","21.000000","45.499999","Default Known Pressure Node","Known Pressure","386553.496341","801833.245396","","999998.967025","","","","","","","","","","","","","1094.272349","1223.720000","","","","","","","","","","","","","","","",""
"60603704904553","Nodes","4904553","21.000000","49.748960","Default Known Flow Node","Known Flow","386908.121437","801909.370416","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000676","Nodes","676, NORTH DEESIDE ROAD RRI,","21.000000","50.000007","Default Known Pressure Node","Known Pressure","386906.246437","801909.120416","","0.000000","","","","","","","","","","","","","9.040543","10.110000","","","","","","","","","","","","","","","",""
"60603700000486","Nodes","486","21.000000","44.220185","DDS demands","Known Flow","386950.698449","801852.088401","","0.000000","","","","","","-6.010000","","","","","","","-5.374249","-6.010000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000127","Nodes","127","21.000000","22.746418","DDS demands","Known Flow","385384.902620","802112.941470","","0.000000","","","","","","-3.690000","","","","","","","-3.299664","-3.690000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603701462471","Nodes","-1462471","21.000000","22.743412","Default Known Flow Node","Known Flow","385383.665022","802114.913472","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000865","Nodes","865","21.000000","22.887459","DDS demands","Known Flow","385300.746000","802250.870509","","0.000000","","","","","","-11.759999","","","","","","","-10.516002","-11.759999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603701462827","Nodes","-1462827","21.000000","23.020910","Default Known Flow Node","Known Flow","385308.371002","802334.120532","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000462","Nodes","462","21.000000","36.565492","DDS demands","Known Flow","385989.746187","802338.495533","","0.000000","","","","","","-4.689999","","","","","","","-4.193881","-4.689999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000463","Nodes","463","21.000000","36.452503","DDS demands","Known Flow","385934.996172","802315.370527","","0.000000","","","","","","-9.710000","","","","","","","-8.682855","-9.710000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000130","Nodes","130","21.000000","23.043310","DDS demands","Known Flow","385514.621058","802069.870460","","0.000000","","","","","","-22.750000","","","","","","","-20.343458","-22.750000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000142","Nodes","142","21.000000","27.192224","DDS demands","Known Flow","385728.371116","802063.370458","","0.000000","","","","","","-9.359999","","","","","","","-8.369879","-9.359999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603701462661","Nodes","1462661","21.000000","36.559291","DDS demands","Known Flow","385979.871184","802354.620537","","0.000000","","","","","","-2.089999","","","","","","","-1.868915","-2.089999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000464","Nodes","464","21.000000","36.469582","DDS demands","Known Flow","385904.371164","802351.245537","","0.000000","","","","","","-7.560000","","","","","","","-6.760287","-7.560000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000465","Nodes","465","21.000000","35.299585","DDS demands","Known Flow","385879.746157","802259.495512","","0.000000","","","","","","-15.250000","","","","","","","-13.636823","-15.250000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000466","Nodes","466","21.000000","35.306522","DDS demands","Known Flow","385845.871148","802302.120523","","0.000000","","","","","","-8.239999","","","","","","","-7.368355","-8.239999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000467","Nodes","467","21.000000","34.643023","DDS demands","Known Flow","385833.621145","802214.370499","","0.000000","","","","","","-4.679999","","","","","","","-4.184939","-4.679999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000468","Nodes","468","21.000000","34.801843","DDS demands","Known Flow","385817.621140","802239.495506","","0.000000","","","","","","-6.269999","","","","","","","-5.606746","-6.269999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000470","Nodes","470","21.000000","34.326917","DDS demands","Known Flow","385756.121124","802186.620492","","0.000000","","","","","","-5.280000","","","","","","","-4.721470","-5.280000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000471","Nodes","471","21.000000","34.241653","DDS demands","Known Flow","385740.746119","802242.870507","","0.000000","","","","","","-6.939999","","","","","","","-6.205872","-6.939999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000472","Nodes","472","21.000000","34.252001","DDS demands","Known Flow","385718.371113","802175.245489","","0.000000","","","","","","-5.709999","","","","","","","-5.105984","-5.709999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000469","Nodes","469","21.000000","34.633444","DDS demands","Known Flow","385792.496133","802268.620514","","0.000000","","","","","","-8.930000","","","","","","","-7.985365","-8.930000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000473","Nodes","473","21.000000","33.890928","DDS demands","Known Flow","385702.621109","802224.995502","","0.000000","","","","","","-11.680000","","","","","","","-10.444465","-11.680000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000474","Nodes","474","21.000000","34.030085","DDS demands","Known Flow","385699.621108","802136.370478","","0.000000","","","","","","-1.909999","","","","","","","-1.707956","-1.909999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000475","Nodes","475","21.000000","33.427966","DDS demands","Known Flow","385637.621091","802140.995479","","0.000000","","","","","","-11.560000","","","","","","","-10.337159","-11.560000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000478","Nodes","478","21.000000","33.360873","DDS demands","Known Flow","385614.746085","802120.995474","","0.000000","","","","","","-3.319999","","","","","","","-2.968803","-3.319999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000476","Nodes","476","21.000000","33.271320","DDS demands","Known Flow","385593.121079","802170.745487","","0.000000","","","","","","-8.209999","","","","","","","-7.341529","-8.209999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000477","Nodes","477","21.000000","32.999853","DDS demands","Known Flow","385560.371070","802166.620486","","0.000000","","","","","","-9.209999","","","","","","","-8.235746","-9.209999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000131","Nodes","131","21.000000","23.209719","DDS demands","Known Flow","385467.496045","802114.620472","","0.000000","","","","","","-7.880000","","","","","","","-7.046437","-7.880000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000162","Nodes","162","21.000000","36.760012","DDS demands","Known Flow","386201.996245","802117.245473","","0.000000","","","","","","-14.189999","","","","","","","-12.688951","-14.189999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000167","Nodes","167","21.000000","36.523471","DDS demands","Known Flow","386062.721793","802268.099225","","0.000000","","","","","","-2.850000","","","","","","","-2.548521","-2.850000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000166","Nodes","166","21.000000","36.678239","DDS demands","Known Flow","386097.621217","802229.620503","","0.000000","","","","","","-2.939999","","","","","","","-2.629000","-2.939999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000164","Nodes","164","21.000000","36.645941","DDS demands","Known Flow","386149.558231","802173.033488","","0.000000","","","","","","-10.710000","","","","","","","-9.577073","-10.710000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000433","Nodes","433","21.000000","49.296489","Default Known Flow Node","Known Flow","387349.371557","802184.745491","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603701462514","Nodes","-1462514","21.000000","49.296489","Default Known Flow Node","Known Flow","387350.371557","802182.870491","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000603","Nodes","603, HILLHEAD ROAD WEST RRI,","21.000000","50.000019","Default Known Pressure Node","Known Pressure","387157.746505","802037.370451","","0.000000","","","","","","","","","","","","","2.816786","3.149999","","","","","","","","","","","","","","","",""
"60603700000604","Nodes","604","21.000000","49.994405","Default Known Flow Node","Known Flow","387162.871506","802033.995450","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603701462692","Nodes","1462692","21.000000","49.993793","DDS demands","Known Flow","387158.246505","802031.245450","","0.000000","","","","","","-1.409999","","","","","","","-1.260847","-1.409999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000434","Nodes","434","21.000000","43.730112","DDS demands","Known Flow","387316.371548","802245.120508","","0.000000","","","","","","-19.010001","","","","","","","-16.999083","-19.010001","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000435","Nodes","435","21.000000","37.465830","DDS demands","Known Flow","387256.496532","802217.370500","","0.000000","","","","","","-8.339999","","","","","","","-7.457777","-8.339999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000436","Nodes","436","21.000000","42.296146","DDS demands","Known Flow","387277.121537","802307.870525","","0.000000","","","","","","-2.190000","","","","","","","-1.958337","-2.190000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000437","Nodes","437","21.000000","42.360819","DDS demands","Known Flow","387223.871523","802282.245518","","0.000000","","","","","","-2.250000","","","","","","","-2.011990","-2.250000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603701462544","Nodes","1462544","21.000000","49.992334","DDS demands","Known Flow","387171.746509","802039.495452","","0.000000","","","","","","-1.739999","","","","","","","-1.555939","-1.739999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000432","Nodes","432, HILLHEAD ROAD EAST RRI,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","387354.871559","802183.370491","","999998.967025","","","","","","","","","","","","","44.228018","49.460001","","","","","","","","","","","","","","","",""
"60603700000218","Nodes","218","21.000000","28.945402","DDS demands","Known Flow","387851.371694","802442.995562","","0.000000","","","","","","-22.330000","","","","","","","-19.967885","-22.330000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000190","Nodes","190","21.000000","29.072230","DDS demands","Known Flow","387901.371707","802456.995565","","0.000000","","","","","","-15.010000","","","","","","","-13.422211","-15.010000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000420","Nodes","420","21.000000","30.757614","DDS demands","Known Flow","387969.371726","802498.370577","","0.000000","","","","","","-5.339999","","","","","","","-4.775123","-5.339999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000088","Nodes","88","21.000000","29.827224","DDS demands","Known Flow","388088.659758","802333.521532","","0.000000","","","","","","-17.069999","","","","","","","-15.264299","-17.069999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000385","Nodes","385","21.000000","28.486152","Default Known Flow Node","Known Flow","388131.621770","802259.870512","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000386","Nodes","386","21.000000","27.546670","DDS demands","Known Flow","388209.496791","802256.245511","","0.000000","","","","0.000000","","-9.520000","","","","","","","-8.512955","-9.520000","","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"60603700000384","Nodes","384","21.000000","28.512645","Default Known Flow Node","Known Flow","388130.246770","802272.495515","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000413","Nodes","413, ST DEVENICKS CHURCH, 2, BAILLIESWELLS ROAD","21.000000","31.579998","Point Loads","Known Flow","388148.121774","802461.870567","","0.000000","","","","","","-10.529999","","","","-5.539999","","","-14.370080","-16.069998","","","","","","","","","D1 PROFILE","","","","PL-AF PROFILE","","",""
"60603700000412","Nodes","412","21.000000","31.282923","DDS demands","Known Flow","388163.371779","802427.245557","","0.000000","","","","","","-2.580000","","","","","","","-2.307082","-2.580000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000923","Nodes","-923","21.000000","29.829100","Default Known Flow Node","Known Flow","388089.048650","802339.172578","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000268","Nodes","268","21.000000","30.084352","DDS demands","Known Flow","388076.153595","802378.179889","","0.000000","","","","","","-1.399999","","","","","","","-1.251905","-1.399999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000547","Nodes","547","21.000000","29.658211","DDS demands","Known Flow","387412.621574","802993.495711","","0.000000","","","","","","-10.810000","","","","","","","-9.666496","-10.810000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000550","Nodes","550","21.000000","29.531514","DDS demands","Known Flow","387435.371581","802972.620706","","0.000000","","","","","","-4.280000","","","","","","","-3.827252","-4.280000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000631","Nodes","631","21.000000","48.143932","DDS demands","Known Flow","387278.121538","802739.495642","","0.000000","","","","","","-4.570000","","","","","","","-4.086576","-4.570000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000632","Nodes","632","21.000000","48.271161","Default Known Flow Node","Known Flow","387243.996528","802813.745662","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000548","Nodes","548","21.000000","29.503368","DDS demands","Known Flow","387385.496567","802975.245706","","0.000000","","","","","","-3.599999","","","","","","","-3.219184","-3.599999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000549","Nodes","549","21.000000","29.367168","DDS demands","Known Flow","387357.871559","802972.995706","","0.000000","","","","","","-6.800000","","","","","","","-6.080681","-6.800000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000608","Nodes","608","21.000000","30.795125","DDS demands","Known Flow","387443.996583","802879.745680","","0.000000","","","","","","-10.249999","","","","","","","-9.165733","-10.249999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000888","Nodes","-888","21.000000","30.743340","Default Known Flow Node","Known Flow","387429.332278","802892.790164","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000630","Nodes","630, DALMUNZIE ROAD RRI,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","387274.496537","802657.370620","","999998.967025","","","","","","","","","","","","","21.970934","24.570000","","","","","","","","","","","","","","","",""
"60603700000885","Nodes","885","21.000000","47.265790","DDS demands","Known Flow","387325.871551","802778.245653","","0.000000","","","","","","-6.690000","","","","","","","-5.982318","-6.690000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000890","Nodes","890","21.000000","45.544301","DDS demands","Known Flow","387186.749110","802964.245220","","0.000000","","","","","","-7.320000","","","","","","","-6.545675","-7.320000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603704904555","Nodes","-4904555","21.000000","45.719329","Default Known Flow Node","Known Flow","387121.298622","802997.313525","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000884","Nodes","884","21.000000","47.021446","DDS demands","Known Flow","387373.871564","802745.245644","","0.000000","","","","","","-0.970000","","","","","","","-0.867391","-0.970000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000882","Nodes","882","21.000000","47.063943","Default Known Flow Node","Known Flow","387379.496565","802732.995640","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000609","Nodes","609","21.000000","30.595185","DDS demands","Known Flow","387403.746572","802914.870690","","0.000000","","","","","","-6.599999","","","","","","","-5.901837","-6.599999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603701462538","Nodes","-1462538","21.000000","30.743340","Default Known Flow Node","Known Flow","387449.746584","802921.745692","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001226","Nodes","1226","21.000000","31.825571","Default Known Flow Node","Known Flow","387733.246662","802896.245685","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000454","Nodes","454","21.000000","23.703103","DDS demands","Known Flow","387972.746727","802951.370700","","0.000000","","","","","","-5.239999","","","","","","","-4.685701","-5.239999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000216","Nodes","216","21.000000","36.689396","DDS demands","Known Flow","387898.121706","802558.870593","","0.000000","","","","","","-19.840000","","","","","","","-17.741284","-19.840000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000250","Nodes","250","21.000000","36.043199","DDS demands","Known Flow","387796.996679","802525.620584","","0.000000","","","","","","-10.359999","","","","","","","-9.264096","-10.359999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000448","Nodes","448","21.000000","31.319632","Default Known Flow Node","Known Flow","387633.371634","802996.120712","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000449","Nodes","449","21.000000","28.980066","DDS demands","Known Flow","387512.996602","802975.495706","","0.000000","","","","","","-12.839999","","","-6.000000","","","","-16.847065","-18.839999","","","","","","","","","D1 PROFILE","","","I2 PROFILE","","","",""
"60603700000553","Nodes","553","21.000000","30.803654","DDS demands","Known Flow","387547.121611","802873.870679","","0.000000","","","","","","-3.910000","","","","","","","-3.496392","-3.910000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000554","Nodes","554","21.000000","30.796596","DDS demands","Known Flow","387589.871623","802904.245687","","0.000000","","","","","","-5.449999","","","","","","","-4.873487","-5.449999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000606","Nodes","606","21.000000","30.933692","DDS demands","Known Flow","387509.246601","802880.995681","","0.000000","","","","","","-7.430000","","","","","","","-6.644039","-7.430000","","","","","","","","","D1 PROFILE","","","","","","",""
