"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60205200000030","Nodes","","21.000000","31.810063","DDS demands","Known Flow","294524.281333","758082.788584","","0.000000","","","","","","-1.360000","","","","","","","-1.216136","-1.360000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000165","Nodes","165","21.000000","31.670682","DDS demands","Known Flow","294523.528390","758109.647610","","0.000000","","","","","","-1.909999","","","","","","","-1.707956","-1.909999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002516","Nodes","-316810","21.000000","31.683457","Default Known Flow Node","Known Flow","294523.368298","758106.055497","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000208","Nodes","208","21.000000","31.623691","DDS demands","Known Flow","294524.193298","758119.718501","","0.000000","","","","","","-2.910000","","","","","","","-2.602174","-2.910000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000209","Nodes","209","21.000000","31.271704","DDS demands","Known Flow","294589.871316","758134.112505","","0.000000","","","","","","-7.889999","","","","","","","-7.055379","-7.889999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000077","Nodes","077, P10125361, Atholl Road, Pitlochry, 32.12scm/h","24.000000","32.176993","CSEP DDS Matched","Known Flow","293264.221955","758524.562611","","0.000000","","","","","","","-32.119998","","","","","","-28.722278","-32.119998","","","","","","","","","DC PROFILE","","","","",""
"60205200002535","Nodes","-316949","21.000000","32.703415","Default Known Flow Node","Known Flow","293442.551480","758601.683220","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002476","Nodes","-141423","21.000000","33.634397","Default Known Flow Node","Known Flow","293480.339014","758777.889680","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000302","Nodes","302","21.000000","33.635268","DDS demands","Known Flow","293483.629015","758775.934679","","0.000000","","","","","","-6.170000","","","","","","","-5.517324","-6.170000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000200","Nodes","","21.000000","32.140158","DDS demands","Known Flow","293231.109946","758543.812616","","0.000000","","","","","","-5.179999","","","","","","","-4.632048","-5.179999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000071","Nodes","71","21.000000","33.491233","DDS demands","Known Flow","293648.388804","758501.398127","","0.000000","","","-9.200000","","","-14.049999","","","","","","","-20.790566","-23.250000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60205200000228","Nodes","228","21.000000","34.977824","DDS demands","Known Flow","293852.424116","758512.420608","","0.000000","","","","","","-1.320000","","","","","","","-1.180367","-1.320000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002478","Nodes","-141425","21.000000","33.795228","Default Known Flow Node","Known Flow","293585.399043","758746.673671","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002477","Nodes","-141424","21.000000","33.977468","Default Known Flow Node","Known Flow","293555.637035","758655.812647","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002548","Nodes","-317010","21.000000","35.055836","Default Known Flow Node","Known Flow","293915.043133","758627.743639","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000167","Nodes","167","21.000000","35.055836","DDS demands","Known Flow","293923.093135","758652.605646","","0.000000","","","","","","-3.479999","","","","","","","-3.111878","-3.479999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000303","Nodes","303","21.000000","34.228379","DDS demands","Known Flow","293511.406023","758866.222704","","0.000000","","","","","","-1.799999","","","","","","","-1.609592","-1.799999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000072","Nodes","72","21.000000","33.801066","DDS demands","Known Flow","293630.976542","758605.519313","","0.000000","","","","","","-8.050000","","","","","","","-7.198454","-8.050000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002539","Nodes","-316983","21.000000","35.542975","Default Known Flow Node","Known Flow","293793.810100","758548.654618","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000229","Nodes","229","21.000000","35.541673","DDS demands","Known Flow","293784.772097","758546.800617","","0.000000","","","","","","-4.280000","","","","","","","-3.827252","-4.280000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002538","Nodes","-316980","21.000000","35.542975","Default Known Flow Node","Known Flow","293784.587097","758560.067621","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002547","Nodes","-317002","21.000000","35.296712","Default Known Flow Node","Known Flow","293886.239125","758612.764635","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000247","Nodes","247","21.000000","35.603719","DDS demands","Known Flow","293902.796129","758715.564663","","0.000000","","","","","","-2.409999","","","","","","","-2.155065","-2.409999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000246","Nodes","246","21.000000","35.296022","DDS demands","Known Flow","293884.518124","758611.953635","","0.000000","","","","","","-2.700000","","","","","","","-2.414388","-2.700000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000166","Nodes","166","21.000000","34.876966","DDS demands","Known Flow","293987.219152","758634.946641","","0.000000","","","","","","-5.530000","","","","","","","-4.945025","-5.530000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002545","Nodes","-316999","21.000000","35.296022","Default Known Flow Node","Known Flow","293883.473124","758613.576635","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000073","Nodes","","21.000000","33.952570","DDS demands","Known Flow","293632.347056","758638.290642","","0.000000","","","","","","-3.289999","","","","","","","-2.941976","-3.289999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002555","Nodes","-327320","21.000000","34.945559","Default Known Flow Node","Known Flow","293937.471139","758554.616619","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000168","Nodes","","21.000000","34.652233","DDS demands","Known Flow","294021.504162","758715.921663","","0.000000","","","","","","-7.929999","","","","","","","-7.091147","-7.929999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000148","Nodes","148","21.000000","34.939658","DDS demands","Known Flow","294004.685124","758612.824587","","0.000000","","","","","","-4.940000","","","","","","","-4.417436","-4.940000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000240","Nodes","240, P00033563, Robertson Crescent, Pitlochry, 19.47scm/h","25.000000","34.024525","CSEP DDS Matched","Known Flow","294283.155233","758923.754720","","0.000000","","","","","","-15.640000","-19.470000","","","","","","-31.395991","-35.110000","","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"60205200002561","Nodes","-327340","21.000000","35.157865","Default Known Flow Node","Known Flow","294038.787166","758532.411613","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000105","Nodes","105","21.000000","35.164445","DDS demands","Known Flow","294043.979632","758527.623721","","0.000000","","","-0.039999","","","-2.460000","","","","","","","-2.235544","-2.500000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60205200000187","Nodes","","21.000000","34.694475","DDS demands","Known Flow","294263.611227","758680.659653","","0.000000","","","","","","-3.280000","","","","","","","-2.933034","-3.280000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000189","Nodes","189","21.000000","34.414180","DDS demands","Known Flow","294321.119919","758597.305722","","0.000000","","","","","","-1.469999","","","","","","","-1.314500","-1.469999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000191","Nodes","","21.000000","34.523808","DDS demands","Known Flow","294360.715254","758782.322681","","0.000000","","","","","","-7.280000","","","","","","","-6.509906","-7.280000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000193","Nodes","","21.000000","34.477986","DDS demands","Known Flow","294405.638266","758856.917701","","0.000000","","","","","","-2.339999","","","","","","","-2.092469","-2.339999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000194","Nodes","194","21.000000","34.469337","DDS demands","Known Flow","294412.178909","758793.900652","","0.000000","","","","","","-1.669999","","","","","","","-1.493343","-1.669999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000239","Nodes","","21.000000","34.091647","DDS demands","Known Flow","294467.455283","758949.098726","","0.000000","","","","","","-3.059999","","","","","","","-2.736306","-3.059999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000042","Nodes","042, P00033564, Robertson Crescent, Pitlochry, 14.86scm/h","25.000000","33.790535","CSEP DDS Matched","Known Flow","294167.905201","758788.250683","","0.000000","","","","","","","-14.860000","","","","","","-13.288078","-14.860000","","","","","","","","","DC PROFILE","","","","",""
"60205200000227","Nodes","227","21.000000","34.532775","DDS demands","Known Flow","294222.080720","758753.594943","","0.000000","","","-4.929999","","","-5.420000","","","","","","","-9.255154","-10.349999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60205200000188","Nodes","","21.000000","34.460405","DDS demands","Known Flow","294316.185242","758671.497651","","0.000000","","","","","","-6.449999","","","","","","","-5.767705","-6.449999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000190","Nodes","190","21.000000","34.439424","DDS demands","Known Flow","294348.770473","758719.458110","","0.000000","","","","","","-11.109999","","","","","","","-9.934760","-11.109999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000195","Nodes","","21.000000","34.400378","DDS demands","Known Flow","294427.424272","758740.687670","","0.000000","","","","","","-2.400000","","","","","","","-2.146123","-2.400000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000054","Nodes","54","21.000000","34.857865","DDS demands","Known Flow","294019.807191","758518.124313","","0.000000","","","","","","-10.459999","","","","","","","-9.353518","-10.459999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000051","Nodes","","21.000000","35.072423","DDS demands","Known Flow","293976.073149","758548.512617","","0.000000","","","","","","-1.929999","","","","","","","-1.725840","-1.929999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002560","Nodes","-327339","21.000000","35.122013","Default Known Flow Node","Known Flow","294038.399166","758540.415615","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000179","Nodes","179","21.000000","26.706628","DDS demands","Known Flow","294671.425338","758512.702608","","0.000000","","","","","","-6.179999","","","","","","","-5.526266","-6.179999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000036","Nodes","36","21.000000","27.117332","DDS demands","Known Flow","294880.134264","758547.362498","","0.000000","","","","","","-10.249999","","","","","","","-9.165733","-10.249999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002519","Nodes","-316833","21.000000","24.630068","Default Known Flow Node","Known Flow","294623.795325","758523.575611","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000180","Nodes","180","21.000000","23.706267","DDS demands","Known Flow","294580.092314","758650.043645","","0.000000","","","","","","-5.639999","","","","","","","-5.043388","-5.639999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002526","Nodes","-316847","21.000000","26.184968","Default Known Flow Node","Known Flow","294700.326346","758551.524618","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000099","Nodes","99","21.000000","25.141852","DDS demands","Known Flow","294738.224357","758599.697631","","0.000000","","","","","","-15.010000","","","","","","","-13.422211","-15.010000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002524","Nodes","-316844","21.000000","26.229584","Default Known Flow Node","Known Flow","294675.967340","758589.030628","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002531","Nodes","","21.000000","24.862330","DDS demands","Known Flow","294815.844378","758603.440632","","0.000000","","","","","","-3.640000","","","","","","","-3.254953","-3.640000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002532","Nodes","-316857","21.000000","24.862330","Default Known Flow Node","Known Flow","294822.050379","758607.664634","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002533","Nodes","-316859","21.000000","24.817675","Default Known Flow Node","Known Flow","294835.673383","758596.658631","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000181","Nodes","181","21.000000","23.310990","DDS demands","Known Flow","294612.158322","758702.712659","","0.000000","","","","","","-3.390000","","","","","","","-3.031398","-3.390000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000182","Nodes","182","21.000000","23.263409","DDS demands","Known Flow","294654.194334","758715.638663","","0.000000","","","","","","-2.859999","","","","","","","-2.557463","-2.859999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000100","Nodes","100","21.000000","24.876810","DDS demands","Known Flow","294794.820542","758592.278179","","0.000000","","","","","","-8.149999","","","","","","","-7.287875","-8.149999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000034","Nodes","34","21.000000","26.725437","DDS demands","Known Flow","294673.104017","758530.718769","","0.000000","","","","","","-10.159999","","","","","","","-9.085253","-10.159999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000237","Nodes","237","21.000000","34.607003","DDS demands","Known Flow","294177.100607","759344.359862","","0.000000","","","","","","-4.050000","","","","","","","-3.621582","-4.050000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000236","Nodes","236, Duff Avenue Potential","21.000000","34.111053","DDS demands","Known Flow","294272.791230","759287.533819","","0.000000","","","","","","-5.680000","","-2.630000","","","","","-7.430950","-8.310000","","","","","","","","D1 PROFILE","","DH PROFILE","","","",""
"60205200000231","Nodes","","21.000000","34.397228","DDS demands","Known Flow","294312.628241","759325.148829","","0.000000","","","","","","-3.920000","","","","","","","-3.505334","-3.920000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000232","Nodes","","21.000000","34.407919","DDS demands","Known Flow","294384.690260","759294.373820","","0.000000","","","","","","-4.330000","","","","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000235","Nodes","235","21.000000","34.343197","DDS demands","Known Flow","294413.189457","759256.756357","","0.000000","","","","","","-9.300000","","","","","","","-8.316226","-9.300000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000238","Nodes","238","21.000000","34.153930","DDS demands","Known Flow","294448.660292","759021.241182","","0.000000","","","","","","-16.100000","","","","","","","-14.396908","-16.100000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000234","Nodes","","21.000000","34.182438","DDS demands","Known Flow","294515.516296","759267.478813","","0.000000","","","","","","-6.429999","","","","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000233","Nodes","","21.000000","34.401054","DDS demands","Known Flow","294704.258347","759308.603824","","0.000000","","","","","","-3.629999","","","","","","","-3.246011","-3.629999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002504","Nodes","2504, ""FONAB DG ID2821""","21.000000","49.999998","Default Known Pressure Node","Known Pressure","294413.597268","757441.941316","","396.480008","","","","","","","","","","","","","14.942380","16.709999","","","","","","","","","","","","","",""
"60205200002486","Nodes","-1535731","21.000000","33.843916","Default Known Flow Node","Known Flow","294210.557694","757980.242022","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000031","Nodes","31","21.000000","29.482606","DDS demands","Known Flow","294453.218279","758162.207512","","0.000000","","","-14.080000","","","-5.270000","","","","","","","-17.303117","-19.350001","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60205200000185","Nodes","185","21.000000","29.371316","DDS demands","Known Flow","294421.073270","758194.607521","","0.000000","","","","","","-4.480000","","","","","","","-4.006096","-4.480000","","","","","","","","D1 PROFILE","","","","","",""
"60205200002480","Nodes","-142073","21.000000","35.285102","Default Known Flow Node","Known Flow","294130.922191","758289.880547","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002481","Nodes","-1435794","21.000000","31.653175","Default Known Flow Node","Known Flow","294523.691298","758112.946499","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002489","Nodes","-1645934","21.000000","33.822282","Default Known Flow Node","Known Flow","293498.411019","758765.820677","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002487","Nodes","-1645932","21.000000","33.822282","Default Known Flow Node","Known Flow","293481.883973","758754.162453","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002488","Nodes","-1645933","21.000000","33.822282","Default Known Flow Node","Known Flow","293498.272273","758771.195246","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002485","Nodes","-1535728","21.000000","33.395492","Default Known Flow Node","Known Flow","293592.280661","758512.204233","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002484","Nodes","-1535727","21.000000","33.388867","Default Known Flow Node","Known Flow","293586.760043","758510.251607","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002483","Nodes","","21.000000","32.706382","Default Known Flow Node","Known Flow","293443.824004","758597.457631","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002578","Nodes","MAXIMO, 383153","21.000000","24.890690","Point Loads","Known Flow","294628.979327","758513.172608","","0.000000","","","","","","","","","","","-31.999999","","-28.614972","-31.999999","","","","","","","","","","","","","PL-AF PROFILE",""
"60205200002577","Nodes","MAXIMO, 407747","21.000000","24.131080","Point Loads","Known Flow","294612.385322","758514.331608","","0.000000","","","","","","","","","","","-4.999999","","-4.471089","-4.999999","","","","","","","","","","","","","PL-AF PROFILE",""
"60205200000081","Nodes","","21.000000","36.226779","DDS demands","Known Flow","294168.085201","758379.847572","","0.000000","","","","","","-4.300000","","","","","","","-3.845137","-4.300000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000113","Nodes","113","21.000000","32.678413","Default Known Flow Node","Known Flow","294388.004261","758242.532534","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000017","Nodes","17","21.000000","34.909411","Default Known Flow Node","Known Flow","293789.494832","758276.130934","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000018","Nodes","","21.000000","34.909411","Default Known Flow Node","Known Flow","293787.334098","758276.493543","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000066","Nodes","","21.000000","34.883081","Default Known Flow Node","Known Flow","293782.711097","758246.370535","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000065","Nodes","","21.000000","34.883081","Default Known Flow Node","Known Flow","293780.404096","758241.583534","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000114","Nodes","","21.000000","32.274400","DDS demands","Known Flow","294202.528211","758070.066487","","0.000000","-29.110001","","","","","","","","","","","","-26.030684","-29.110001","","","C1 PROFILE","","","","","","","","","","",""
"60205200000111","Nodes","111,","21.000000","34.537061","DDS demands","Known Flow","294172.444046","758001.519135","","0.000000","","","-2.599999","","","-10.090000","","","","","","","-11.347625","-12.690000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60205200000112","Nodes","112","21.000000","34.537061","Default Known Flow Node","Known Flow","294173.576203","758004.074469","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000116","Nodes","","21.000000","32.407874","DDS demands","Known Flow","294211.479794","757880.426784","","0.000000","","","","","","-4.269999","","","","","","","-3.818310","-4.269999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000117","Nodes","117","21.000000","32.659432","Default Known Flow Node","Known Flow","294234.581613","757936.775471","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000061","Nodes","","21.000000","32.696957","DDS demands","Known Flow","293443.195004","758603.453632","","0.000000","","","","","","-4.670000","","","","","","","-4.175997","-4.670000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000062","Nodes","","21.000000","32.706382","Default Known Flow Node","Known Flow","293451.597006","758604.214633","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000063","Nodes","","21.000000","32.543455","DDS demands","Known Flow","293459.381217","758481.508092","","0.000000","","","","","","-3.849999","","","","","","","-3.442738","-3.849999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000392","Nodes","392, P07116245, Finlay Terrace, Pitlochry, 13.85scm/h","22.999998","23.392800","CSEP DDS Matched","Known Flow","294593.480993","758684.149778","","0.000000","","","","","","","-5.820000","","","","","","-5.204348","-5.820000","","","","","","","","","DC PROFILE","","","","",""
"60205200000389","Nodes","389","21.000000","30.734687","DDS demands","Known Flow","294461.605739","758745.857760","","0.000000","","-21.940000","","","","","","","","","","","-19.619141","-21.940000","","","","C2 PROFILE","","","","","","","","","",""
"60205200000293","Nodes","293","21.000000","34.394471","Default Known Flow Node","Known Flow","294016.900160","758775.316679","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000433","Nodes","","21.000000","37.076130","Default Known Flow Node","Known Flow","294144.320195","758207.974525","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000431","Nodes","","21.000000","30.749029","Default Known Flow Node","Known Flow","294533.990301","758507.500606","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000420","Nodes","420","21.000000","32.706382","DDS demands","Known Flow","293448.537285","758598.343451","","0.000000","","","-15.310000","","","-1.019999","","","","","","","-14.602578","-16.330001","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"60205200000444","Nodes","","21.000000","40.689184","DDS demands","Known Flow","293936.812139","758018.503473","","0.000000","","-38.669999","","","","","","","","","","","-34.579405","-38.669999","","","","C2 PROFILE","","","","","","","","","",""
"60205200000145","Nodes","145","21.000000","32.533225","DDS demands","Known Flow","294294.661236","757815.025418","","0.000000","","","","","","-2.880000","","","","","","","-2.575347","-2.880000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000225","Nodes","","21.000000","26.191112","DDS demands","Known Flow","293414.826780","758188.961928","","0.000000","","","","","","-0.769999","","","","","","","-0.688547","-0.769999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000222","Nodes","222","21.000000","26.271707","DDS demands","Known Flow","293440.215541","758192.922073","","0.000000","","","","","","-2.640000","","","","","","","-2.360735","-2.640000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000306","Nodes","306,Logger ID 9296, 22 East Mouilin Road","21.000000","31.166922","Val Log Cath","Known Flow","294569.032052","758285.104954","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000226","Nodes","226","21.000000","26.182132","DDS demands","Known Flow","293406.444588","758183.786131","","0.000000","","","","","","-3.599999","","","","","","","-3.219184","-3.599999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000138","Nodes","138","21.000000","38.261407","DDS demands","Known Flow","294052.235280","758220.556423","","0.000000","-7.219999","","","","","-3.489999","","","","","","","-9.577073","-10.710000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"60205200000130","Nodes","","21.000000","32.528207","DDS demands","Known Flow","293894.859127","758331.786558","","0.000000","-38.639997","","","","","-0.899999","","","","","","","-35.357371","-39.539998","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"60205200000028","Nodes","28","21.000000","36.011588","Default Known Flow Node","Known Flow","294264.979777","758220.500574","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000047","Nodes","47","21.000000","34.758486","DDS demands","Known Flow","293968.173714","758828.478582","","0.000000","","","","","","-5.899999","","","","","","","-5.275885","-5.899999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000174","Nodes","174","21.000000","30.717381","DDS demands","Known Flow","294532.869936","758498.244967","","0.000000","","-0.379999","","","","","","","","","","","-0.339802","-0.379999","","","","C2 PROFILE","","","","","","","","","",""
"60205200000075","Nodes","75","21.000000","32.618885","DDS demands","Known Flow","293407.093948","758627.674985","","0.000000","","","","","","-3.089999","","","","","","","-2.763133","-3.089999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000192","Nodes","","21.000000","34.496524","DDS demands","Known Flow","294360.718254","758855.484701","","0.000000","","","","","","-7.649999","","","","","","","-6.840766","-7.649999","","","","","","","","D1 PROFILE","","","","","",""
"60205200001018","Nodes","","21.000000","29.641074","DDS demands","Known Flow","294546.591304","757670.640379","","0.000000","","","","","","","","","","-17.120000","","","-15.309011","-17.120000","","","","","","","","","","","","I2 PROFILE","",""
"60205200000048","Nodes","","21.000000","34.493520","DDS demands","Known Flow","293938.986729","758787.537284","","0.000000","","","","","","-3.530000","","","","","","","-3.156589","-3.530000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000050","Nodes","","21.000000","34.148148","DDS demands","Known Flow","293992.345627","758763.950043","","0.000000","","","","","","-2.119999","","","","","","","-1.895741","-2.119999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000046","Nodes","46","21.000000","34.316543","DDS demands","Known Flow","294009.761672","758818.267235","","0.000000","","","","","","-3.170000","","","","","","","-2.834670","-3.170000","","","","","","","","D1 PROFILE","","","","","",""
"60205200000044","Nodes","","21.000000","34.353623","DDS demands","Known Flow","294007.588994","758784.453783","","0.000000","","","","","","-5.059999","","","","","","","-4.524742","-5.059999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000002","Nodes","P07114234, Burnside Road, Pitlochry, 107.54scm/h","25.000000","40.631892","CSEP DDS Matched","Known Flow","293928.698136","758030.496477","","0.000000","","","","","","","-107.540001","","","","","","-96.164194","-107.540001","","","","","","","","","DC PROFILE","","","","",""
"60205200001132","Nodes","1132","21.000000","34.612407","Default Known Flow Node","Known Flow","294168.543202","758003.711469","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200001462","Nodes","1462","21.000000","36.809310","Default Known Flow Node","Known Flow","293918.763134","758189.165520","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200001402","Nodes","1402","21.000000","36.722298","Default Known Flow Node","Known Flow","293928.241136","758190.256520","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200001412","Nodes","1412","21.000000","36.722298","Default Known Flow Node","Known Flow","293927.227136","758192.909521","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200001472","Nodes","1472","21.000000","36.809310","Default Known Flow Node","Known Flow","293922.662135","758187.921519","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
