"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"606016-109","Nodes","-109","21.000000","37.345119","Default Known Flow Node","Known Flow","343365.375000","850560.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000049","Nodes","49","21.000000","40.663059","DDS demands","Known Flow","343112.125000","850562.125000","","0.000000","-22.680001","","","","","-39.110002","","","","","","","","-55.253728","-61.790005","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"606016-108","Nodes","-108","21.000000","40.506800","Default Known Flow Node","Known Flow","343111.750000","850558.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-165","Nodes","-165","21.000000","42.656887","Default Known Flow Node","Known Flow","343092.250000","850778.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-179","Nodes","-179","21.000000","39.616620","Default Known Flow Node","Known Flow","343275.375000","850823.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-187","Nodes","-187","21.000000","37.373825","Default Known Flow Node","Known Flow","343420.375000","850882.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000054","Nodes","54","21.000000","40.213860","DDS demands","Known Flow","343260.750000","850726.500000","","0.000000","-51.869998","","-17.110001","","","-35.630000","","","","","","","","-93.544134","-104.609999","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"606016-164","Nodes","-164","21.000000","42.656648","Default Known Flow Node","Known Flow","343081.125000","850776.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-175","Nodes","-175","21.000000","42.478280","Default Known Flow Node","Known Flow","343093.750000","850812.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-4904540","Nodes","-4904540","21.000000","49.677469","Default Known Flow Node","Known Flow","343179.750000","850829.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000001","Nodes","KEITH D.G. Tel","21.000000","49.999998","Default Known Pressure Node","Known Pressure","343181.625000","850831.875000","","999998.967025","","","","","","","","","","","","","","2188.884191","2447.819944","","","","","","","","","","","","","","",""
"606016-1462588","Nodes","-1462588","21.000000","37.345119","Default Known Flow Node","Known Flow","343364.500000","850553.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000344","Nodes","344","21.000000","42.699824","Default Known Flow Node","Known Flow","343072.125000","850773.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000345","Nodes","345","21.000000","42.699705","Default Known Flow Node","Known Flow","343071.375000","850767.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000171","Nodes","171","21.000000","44.178070","Default Known Flow Node","Known Flow","343180.250000","850758.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000343","Nodes","343","21.000000","42.303757","Default Known Flow Node","Known Flow","343150.875000","850756.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462537","Nodes","-1462537","21.000000","42.478280","Default Known Flow Node","Known Flow","343094.000000","850816.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-138","Nodes","-138","21.000000","40.750893","Default Known Flow Node","Known Flow","343254.250000","850728.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462507","Nodes","-1462507","21.000000","37.368976","Default Known Flow Node","Known Flow","343420.750000","850891.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000188","Nodes","188","21.000000","38.899718","DDS demands","Known Flow","342901.625000","850578.125000","","0.000000","","","","","","-11.409999","","","","","","","","-10.203026","-11.409999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000196","Nodes","196","21.000000","38.908249","DDS demands","Known Flow","343395.250000","850970.625000","","0.000000","","","","","","-22.680001","","","","","","","","-20.280864","-22.680001","","","","","","","","D1 PROFILE","","","","","","",""
"606016-1462601","Nodes","-1462601","21.000000","37.417707","Default Known Flow Node","Known Flow","343377.625000","850858.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000067","Nodes","67","21.000000","18.914950","DDS demands","Known Flow","342569.375000","851110.750000","","0.000000","","","","","","-10.379999","","","","","","","","-9.281981","-10.379999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-216","Nodes","-216","21.000000","18.918537","Default Known Flow Node","Known Flow","342569.750000","851110.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000225","Nodes","ISLA MILLS D.G.","21.000000","49.999998","Default Known Pressure Node","Known Pressure","342858.125000","851469.000000","","999998.967025","","","","","","","","","","","","","","85.692889","95.829996","","","","","","","","","","","","","","",""
"606016-4904556","Nodes","-4904556","21.000000","49.743362","Default Known Flow Node","Known Flow","342858.875000","851473.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000353","Nodes","P11126663, Alexandra Road, 27.42","22.999998","16.087374","CSEP Unmatched","Known Flow","342538.864994","851191.838709","","0.000000","","","","","","","","","","","","-27.419999","","-24.519454","-27.419999","","","","","","","","","","","","","","PL-DC PROFILE",""
"60601600000322","Nodes","322","21.000000","39.600700","DDS demands","Known Flow","343071.250000","851378.500000","","0.000000","","","","","","-5.379999","","","","","","","","-4.810892","-5.379999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000323","Nodes","323","21.000000","39.503553","DDS demands","Known Flow","343052.000000","851311.125000","","0.000000","","","","","","-6.999999","","","","","","","","-6.259525","-6.999999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-1462560","Nodes","-1462560","21.000000","23.027744","Default Known Flow Node","Known Flow","342079.875000","850179.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-53","Nodes","-53","21.000000","36.396567","Default Known Flow Node","Known Flow","342840.125000","850239.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462579","Nodes","-1462579","21.000000","36.396567","Default Known Flow Node","Known Flow","342850.000000","850238.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000078","Nodes","78, Mid Street Banffshire(REF:6457)","21.000000","33.730247","Point Loads","Known Flow","343220.625000","850421.000000","","0.000000","","","","","","","","","","","-18.459998","","","-16.507261","-18.459998","","","","","","","","","","","","","PL-AF PROFILE","",""
"606016-1462561","Nodes","-1462561","21.000000","28.141846","Default Known Flow Node","Known Flow","343215.500000","850187.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462503","Nodes","-1462503","21.000000","33.686069","Default Known Flow Node","Known Flow","343245.500000","850417.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462493","Nodes","-1462493","21.000000","31.437442","Default Known Flow Node","Known Flow","342355.375000","850837.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-178","Nodes","-178","21.000000","49.172918","Default Known Flow Node","Known Flow","343181.000000","850822.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-147","Nodes","-147","21.000000","44.152866","Default Known Flow Node","Known Flow","343182.000000","850758.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-193","Nodes","-193","21.000000","38.777091","Default Known Flow Node","Known Flow","343277.750000","850914.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-201","Nodes","-201","21.000000","35.445886","Default Known Flow Node","Known Flow","343284.125000","850994.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-326848","Nodes","-326848","21.000000","49.172918","Default Known Flow Node","Known Flow","343180.250000","850822.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-206","Nodes","-206","21.000000","30.084082","Default Known Flow Node","Known Flow","342366.875000","851077.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462569","Nodes","-1462569","21.000000","28.222273","Default Known Flow Node","Known Flow","342246.875000","851050.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000208","Nodes","208","21.000000","28.405235","DDS demands","Known Flow","342247.875000","851138.875000","","0.000000","","","","","","-5.119999","","","","","","","","-4.578395","-5.119999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-211","Nodes","-211","21.000000","30.128322","Default Known Flow Node","Known Flow","342377.625000","851086.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-214","Nodes","-214","21.000000","30.128322","Default Known Flow Node","Known Flow","342408.625000","851104.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000021","Nodes","21","21.000000","31.676173","DDS demands","Known Flow","343295.625000","851085.875000","","0.000000","","","","","","-33.450000","","","","","","","","-29.911590","-33.450000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-212","Nodes","-212","21.000000","31.676173","Default Known Flow Node","Known Flow","343307.375000","851100.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462520","Nodes","-1462520","21.000000","31.676173","Default Known Flow Node","Known Flow","343307.625000","851102.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462564","Nodes","-1462564","21.000000","31.764794","Default Known Flow Node","Known Flow","343310.625000","851135.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000300","Nodes","300, ""332567  73389-01"", ""MID STREET"", 5.60","22.999998","27.903227","CSEP DDS Matched","Known Flow","343189.562500","850159.312500","","0.000000","","","","","","","-5.599999","","","","","","","-5.007620","-5.599999","","","","","","","","","DC PROFILE","","","","","",""
"60601600001004","Nodes","1004","21.000000","28.299593","Point Loads","Known Flow","342227.312500","851099.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000324","Nodes","324, ""339861"", ""MOSS STREET"", 14.10","22.999998","34.973546","CSEP DDS Matched","Known Flow","343294.375000","850116.125000","","0.000000","","","","","","","-14.100000","","","","","","","-12.608473","-14.100000","","","","","","","","","DC PROFILE","","","","","",""
"60601600001006","Nodes","1006","21.000000","32.701254","Point Loads","Known Flow","343589.406250","850637.500000","","0.000000","","","","","","","","","","","-43.389998","","","-38.800112","-43.389998","","","","","","","","","","","","","PL-AF PROFILE","",""
"60601600000132","Nodes","132","21.000000","31.038937","DDS demands","Known Flow","342323.343750","850673.875000","","0.000000","","","","","","-24.230000","","","","","","","","-21.666900","-24.230000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-4904553","Nodes","-4904553","21.000000","30.968038","Default Known Flow Node","Known Flow","342327.031250","850673.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-158","Nodes","-158","21.000000","31.366289","Default Known Flow Node","Known Flow","342383.031250","850772.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-116","Nodes","-116","21.000000","38.110856","Default Known Flow Node","Known Flow","342970.625000","850637.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462480","Nodes","-1462480","21.000000","42.569718","Default Known Flow Node","Known Flow","343019.750000","850774.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-161","Nodes","-161","21.000000","42.569718","Default Known Flow Node","Known Flow","343020.968750","850774.937500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-162","Nodes","-162","21.000000","42.569718","Default Known Flow Node","Known Flow","343073.500000","850775.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-168","Nodes","-168","21.000000","31.411702","Default Known Flow Node","Known Flow","342360.750000","850785.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000090","Nodes","90","21.000000","31.415569","DDS demands","Known Flow","342361.781250","850787.562500","","0.000000","","","","","","-15.039999","","","","","","","","-13.449037","-15.039999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-70","Nodes","-70","21.000000","27.168811","Default Known Flow Node","Known Flow","342341.500000","850328.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462519","Nodes","-1462519","21.000000","42.309548","Default Known Flow Node","Known Flow","343000.437500","850826.687500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-172","Nodes","-172","21.000000","34.149216","Default Known Flow Node","Known Flow","342786.218750","850806.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000064","Nodes","64","21.000000","33.767525","DDS demands","Known Flow","342734.187500","850838.437500","","0.000000","0.000000","","-3.690000","","","-4.559999","","","","","","","","-7.377297","-8.250000","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"606016-298","Nodes","-298","21.000000","35.447711","Default Known Flow Node","Known Flow","342832.125000","851518.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462543","Nodes","-1462543","21.000000","35.404038","Default Known Flow Node","Known Flow","342837.250000","851525.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462504","Nodes","-1462504","21.000000","38.154619","Default Known Flow Node","Known Flow","343007.843750","850632.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000238","Nodes","238","21.000000","35.444842","DDS demands","Known Flow","342839.375000","851512.875000","","0.000000","","","","","","-2.089999","","","","","","","","-1.868915","-2.089999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-81","Nodes","-81","21.000000","27.099698","Default Known Flow Node","Known Flow","342385.875000","850411.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000065","Nodes","65","21.000000","33.310380","DDS demands","Known Flow","342630.625000","850697.500000","","0.000000","","","","","","","","","","-3.459999","","","","-3.093993","-3.459999","","","","","","","","","","","","I2 PROFILE","","",""
"606016-1462513","Nodes","-1462513","21.000000","34.412409","Default Known Flow Node","Known Flow","342808.750000","850850.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000129","Nodes","129","21.000000","39.177855","DDS demands","Known Flow","342912.281250","851501.812500","","0.000000","","","","","","-0.939999","","","","","","","","-0.840564","-0.939999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-82","Nodes","-82","21.000000","27.099698","Default Known Flow Node","Known Flow","342385.375000","850411.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600001189","Nodes","previous node 189","21.000000","23.632702","Default Known Flow Node","Known Flow","342303.000000","850255.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000007","Nodes","7","21.000000","23.056446","Default Known Flow Node","Known Flow","342099.613948","850179.442247","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000006","Nodes","","21.000000","36.939272","Default Known Flow Node","Known Flow","343317.608300","850201.143408","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000426","Nodes","426","21.000000","35.106002","Point Loads","Known Flow","343370.279784","850182.520476","","0.000000","","","","","","","","","","","-16.520000","","","-14.772480","-16.520000","","","","","","","","","","","","","PL-AF PROFILE","",""
"60601600000003","Nodes","187","21.000000","23.515062","Default Known Flow Node","Known Flow","342275.375000","850243.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000002","Nodes","","21.000000","23.094534","Default Known Flow Node","Known Flow","342125.135605","850200.135189","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-4","Nodes","","21.000000","16.962843","Default Known Flow Node","Known Flow","342546.409108","851165.490877","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000001","Nodes","","21.000000","31.132568","Default Known Flow Node","Known Flow","342185.066540","850814.560853","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000003","Nodes","","21.000000","31.132568","Default Known Flow Node","Known Flow","342185.066540","850826.432583","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000002","Nodes","","21.000000","31.132568","Default Known Flow Node","Known Flow","342166.425842","850815.289819","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-0000015","Nodes","","21.000000","31.255066","Default Known Flow Node","Known Flow","342149.336800","850770.060612","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000004","Nodes","","21.000000","31.255066","Default Known Flow Node","Known Flow","342149.786676","850808.749954","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000005","Nodes","","21.000000","31.217571","Default Known Flow Node","Known Flow","342240.642072","850742.423794","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-0000014","Nodes","","21.000000","31.181478","Default Known Flow Node","Known Flow","342189.557309","850781.849676","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000006","Nodes","","21.000000","31.217571","Default Known Flow Node","Known Flow","342135.477176","850700.573788","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000007","Nodes","","21.000000","31.176068","Default Known Flow Node","Known Flow","342190.680794","850782.692290","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000008","Nodes","","21.000000","31.131133","Default Known Flow Node","Known Flow","342199.521766","850781.547975","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-000009","Nodes","","21.000000","31.129693","Default Known Flow Node","Known Flow","342201.512403","850780.816732","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-0000010","Nodes","","21.000000","31.131240","Default Known Flow Node","Known Flow","342197.387123","850779.314046","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-0000011","Nodes","","21.000000","31.131240","Default Known Flow Node","Known Flow","342202.450695","850778.445296","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-0000012","Nodes","","21.000000","31.129187","Default Known Flow Node","Known Flow","342192.249086","850780.232439","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-0000013","Nodes","","21.000000","31.129187","Default Known Flow Node","Known Flow","342184.107655","850782.466368","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000047","Nodes","380079","21.000000","29.998999","Default Known Flow Node","Known Flow","342638.532605","850500.961086","","0.000000","","","","","","","","","","","","","-600.020020","0.000000","0.000000","","","","","","","","","","","","","","","PL-PL PROFILE"
"60601600000761","Nodes","P12129600","21.000000","34.676886","Default Known Flow Node","Known Flow","342818.253798","850773.286929","","0.000000","","","","","","","","","","","","","-600.000000","0.000000","0.000000","","","","","","","","","","","","","","","PL-PL PROFILE"
"60601600000004","Nodes","","21.000000","28.984702","Default Known Flow Node","Known Flow","342612.697734","850963.527960","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-011802","Nodes","Flats 1-10 Mid Street, NA:17170","21.000000","33.801199","Point Loads","Known Flow","343252.259587","850479.156342","","0.000000","","","","","","","","","","","-16.500000","","","-14.754595","-16.500000","","","","","","","","","","","","","PL-AF PROFILE","",""
"606016-011787","Nodes","","21.000000","33.801199","Default Known Flow Node","Known Flow","343254.029498","850503.640117","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000101","Nodes","128","21.000000","41.255071","DDS demands","Known Flow","343090.250000","851266.375000","","0.000000","","","","","","-6.350000","","","","","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","","","","","",""
