"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600800005410","Nodes","5410","21.000000","27.468841","Default Known Flow Node","Known Flow","412003.858976","845111.824862","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000287","Nodes","287","21.000000","31.288467","DDS demands","Known Flow","412067.753283","845239.257207","","0.000000","","","","","-8.539999","","","","","","","-7.636620","-8.539999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000394","Nodes","394,","21.000000","31.235903","DDS demands","Known Flow","412050.878279","845236.757206","","0.000000","","","","","-6.670000","","","","","","","-5.964433","-6.670000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000288","Nodes","288","21.000000","31.256077","DDS demands","Known Flow","412127.128299","845269.007215","","0.000000","","","","","-13.550000","","","","","","","-12.116652","-13.550000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005418","Nodes","5418","21.000000","31.311483","Default Known Flow Node","Known Flow","412103.253293","845207.257198","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000386","Nodes","386","21.000000","31.315591","DDS demands","Known Flow","412136.378302","845394.382249","","0.000000","","","","","-10.580000","","","","","","","-9.460826","-10.580000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000393","Nodes","393","21.000000","31.259497","DDS demands","Known Flow","412197.473908","845335.877811","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005429","Nodes","5429","21.000000","31.259497","Default Known Flow Node","Known Flow","412197.003318","845339.007234","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005428","Nodes","5428","21.000000","31.256756","DDS demands","Known Flow","412195.128318","845335.507233","","0.000000","","","","","-17.079999","","","","","","","-15.273241","-17.079999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000260","Nodes","260","21.000000","31.543046","DDS demands","Known Flow","412202.003320","845305.757225","","0.000000","","-6.000000","","","-21.049999","","","","","","","-24.188594","-27.049998","","","","","C2 PROFILE","","","D1 PROFILE","","","","","","",""
"60600800000259","Nodes","259","21.000000","32.053355","DDS demands","Known Flow","412283.003342","845445.882263","","0.000000","","","","","-24.769999","","","","","","","-22.149776","-24.769999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000261","Nodes","261","21.000000","32.101551","DDS demands","Known Flow","412243.997109","845225.100075","","0.000000","","","","","-20.959998","","","","","","","-18.742805","-20.959998","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000389","Nodes","389","21.000000","30.934621","DDS demands","Known Flow","412087.504537","845323.500667","","0.000000","","","","","-2.130000","","","","","","","-1.904684","-2.130000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000390","Nodes","390","21.000000","30.932420","DDS demands","Known Flow","412104.253293","845317.257228","","0.000000","","","","","-1.049999","","","","","","","-0.938928","-1.049999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000391","Nodes","391","21.000000","30.935854","DDS demands","Known Flow","412091.253290","845339.507234","","0.000000","","","","","-6.249999","","","","","","","-5.588861","-6.249999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000388","Nodes","388","21.000000","31.017719","DDS demands","Known Flow","412055.128280","845319.132229","","0.000000","","","","","-2.580000","","","","","","","-2.307082","-2.580000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000392","Nodes","392","21.000000","30.911634","DDS demands","Known Flow","412064.628282","845354.132238","","0.000000","","","","","-4.590000","","","","","","","-4.104460","-4.590000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000387","Nodes","387","21.000000","31.028393","DDS demands","Known Flow","412028.503273","845315.257227","","0.000000","","","","","-7.539999","","","","","","","-6.742402","-7.539999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005419","Nodes","5419","21.000000","30.935854","Default Known Flow Node","Known Flow","412105.878294","845341.882235","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005414","Nodes","5414","21.000000","30.935854","Default Known Flow Node","Known Flow","412080.253287","845337.132233","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000290","Nodes","290","21.000000","31.192033","DDS demands","Known Flow","412014.753269","845404.382252","","0.000000","","","","","-9.289999","","","","","","","-8.307284","-9.289999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000825","Nodes","825","21.000000","31.686956","DDS demands","Known Flow","412031.503273","845457.257266","","0.000000","","","","","-8.079999","","","","","","","-7.225280","-8.079999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000826","Nodes","826","21.000000","31.666708","DDS demands","Known Flow","412025.128272","845481.007273","","0.000000","","","","","-6.099999","","","","","","","-5.454729","-6.099999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000821","Nodes","821","21.000000","31.805892","DDS demands","Known Flow","412086.378288","845475.757271","","0.000000","","","","","-2.289999","","","","","","","-2.047759","-2.289999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000824","Nodes","824","21.000000","31.720569","DDS demands","Known Flow","412101.628292","845459.382267","","0.000000","","","","","-5.469999","","","","","","","-4.891371","-5.469999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000258","Nodes","258","21.000000","32.092695","DDS demands","Known Flow","412243.128331","845467.257269","","0.000000","-0.560000","","","","-5.630000","","","","","","","-5.535208","-6.190000","","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60600800000255","Nodes","255","21.000000","33.909397","DDS demands","Known Flow","412378.972255","845465.773493","","0.000000","","","","","-14.979999","","","","","","","-13.395383","-14.979999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000706","Nodes","706","21.000000","34.406300","Default Known Flow Node","Known Flow","412360.628363","845376.757244","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005436","Nodes","5436","21.000000","34.320475","Default Known Flow Node","Known Flow","412358.753362","845373.257243","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005411","Nodes","5411","21.000000","27.463083","Default Known Flow Node","Known Flow","412008.068725","845099.237256","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000384","Nodes","384","21.000000","27.417978","DDS demands","Known Flow","412029.878273","845106.382171","","0.000000","","","","","-0.910000","","","","","","","-0.813738","-0.910000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005416","Nodes","5416","21.000000","31.258145","Default Known Flow Node","Known Flow","412099.128292","845236.507206","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005420","Nodes","5420","21.000000","31.258145","Default Known Flow Node","Known Flow","412107.253294","845237.507206","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000373","Nodes","373","21.000000","27.282618","DDS demands","Known Flow","412118.878297","845089.632166","","0.000000","","","","","-2.329999","","","","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005422","Nodes","5422","21.000000","27.282725","Default Known Flow Node","Known Flow","412111.503295","845080.882164","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000362","Nodes","362","21.000000","28.530727","DDS demands","Known Flow","411377.628095","845452.882265","","0.000000","","","","","-5.160000","","","","","","","-4.614164","-5.160000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000361","Nodes","361","21.000000","28.671516","DDS demands","Known Flow","411422.003108","845519.632283","","0.000000","","","","","-9.079999","","","","","","","-8.119498","-9.079999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000446","Nodes","P13132082, Upper Grange, 397.95","26.000000","27.397319","CSEP DDS Matched","Known Flow","411366.517615","845780.921409","","0.000000","","","","","","","","","","-397.950018","","-355.854019","-397.950018","","","","","","","","","","","","","PL-DC PROFILE","",""
"60600800000786","Nodes","786","21.000000","34.908540","Default Known Flow Node","Known Flow","411423.734382","845795.384034","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000447","Nodes","447","21.000000","31.808613","DDS demands","Known Flow","411402.878102","845908.382389","","0.000000","","","","","-10.439999","","","","","","","-9.335634","-10.439999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000789","Nodes","789","21.000000","34.024597","DDS demands","Known Flow","411463.878119","845763.757350","","0.000000","","","","","-14.800000","","","","","","","-13.234425","-14.800000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000795","Nodes","795","21.000000","33.981458","Default Known Flow Node","Known Flow","411492.503127","845763.632349","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000787","Nodes","787","21.000000","34.325460","DDS demands","Known Flow","411396.378101","845751.757346","","0.000000","","","","","-6.910000","","","","","","","-6.179045","-6.910000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000788","Nodes","788","21.000000","34.097267","DDS demands","Known Flow","411341.253086","845735.632342","","0.000000","","","","","-7.010000","","","","","","","-6.268467","-7.010000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000001","Nodes","1, ""KINMUNDY ROAD DG TEL""","21.000000","34.999999","Default Known Pressure Node","Known Pressure","411420.253107","845799.882359","","999998.967025","","","","","","","","","","","","1155.263524","1291.926222","","","","","","","","","","","","","","",""
"60600800000351","Nodes","351","21.000000","30.091675","DDS demands","Known Flow","411484.878125","845688.132329","","0.000000","","","","","-6.340000","","","","","","","-5.669341","-6.340000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000352","Nodes","352","21.000000","30.104996","DDS demands","Known Flow","411446.878114","845657.632321","","0.000000","","","","","-2.349999","","","","","","","-2.101411","-2.349999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000366","Nodes","366","21.000000","30.085667","DDS demands","Known Flow","411386.003098","845656.007320","","0.000000","","","","","-9.029999","","","","","","","-8.074787","-9.029999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000353","Nodes","353","21.000000","29.917105","DDS demands","Known Flow","411392.628100","845604.382306","","0.000000","","","","","-5.400000","","","","","","","-4.828776","-5.400000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000354","Nodes","354","21.000000","29.895448","DDS demands","Known Flow","411428.253109","845616.257309","","0.000000","","","","","-2.259999","","","","","","","-2.020932","-2.259999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005338","Nodes","5338","21.000000","30.085667","Default Known Flow Node","Known Flow","411350.628088","845651.132319","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000363","Nodes","363","21.000000","28.426709","DDS demands","Known Flow","411388.378098","845548.507291","","0.000000","","","","","-10.260000","","","","","","","-9.174676","-10.260000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005339","Nodes","5339","21.000000","28.486752","Default Known Flow Node","Known Flow","411365.128092","845509.507280","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000365","Nodes","365","21.000000","28.313375","DDS demands","Known Flow","411389.628099","845591.882303","","0.000000","","","","","-5.639999","","","","","","","-5.043388","-5.639999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000519","Nodes","519","21.000000","31.111594","DDS demands","Known Flow","411457.753117","845936.132396","","0.000000","","","","","-5.500000","","","","","","","-4.918198","-5.500000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000521","Nodes","521","21.000000","30.523180","DDS demands","Known Flow","411445.253114","845986.257410","","0.000000","","","","","-20.170000","","","","","","","-18.036374","-20.170000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000518","Nodes","518","21.000000","31.673468","DDS demands","Known Flow","411398.628101","845921.257392","","0.000000","","","","","-4.110000","","","","","","","-3.675235","-4.110000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000524","Nodes","524","21.000000","31.673201","DDS demands","Known Flow","411377.878096","845916.132391","","0.000000","","","","","-1.039999","","","","","","","-0.929986","-1.039999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000522","Nodes","522","21.000000","30.235542","DDS demands","Known Flow","411376.128095","845987.257410","","0.000000","","","","","-9.739999","","","","","","","-8.709681","-9.739999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000364","Nodes","364","21.000000","28.427922","DDS demands","Known Flow","411390.753099","845500.882278","","0.000000","","","","","-2.829999","","","","","","","-2.530636","-2.829999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005386","Nodes","5386","21.000000","27.216826","Default Known Flow Node","Known Flow","411766.503201","845516.507282","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005390","Nodes","5390","21.000000","28.838674","Default Known Flow Node","Known Flow","411785.628207","845519.382283","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000790","Nodes","790","21.000000","33.477092","DDS demands","Known Flow","411541.378140","845745.507345","","0.000000","","","","","-7.040000","","","","","","","-6.295294","-7.040000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000533","Nodes","533","21.000000","31.128458","DDS demands","Known Flow","411502.503129","845947.507400","","0.000000","","","","","-14.680000","","","","","","","-13.127118","-14.680000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005406","Nodes","5406","21.000000","31.910144","Default Known Flow Node","Known Flow","411976.878259","845538.632288","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005407","Nodes","5407","21.000000","31.910144","Default Known Flow Node","Known Flow","411981.628260","845533.757287","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000819","Nodes","819","21.000000","31.910144","DDS demands","Known Flow","411992.003263","845543.132289","","0.000000","","","","","-6.659999","","","","","","","-5.955491","-6.659999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000807","Nodes","807","21.000000","28.767949","DDS demands","Known Flow","411885.378234","845546.757290","","0.000000","","","","","-15.330000","","","","","","","-13.708360","-15.330000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005399","Nodes","5399","21.000000","28.759804","Default Known Flow Node","Known Flow","411904.753239","845556.132293","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000806","Nodes","806","21.000000","29.158022","DDS demands","Known Flow","411812.378214","845580.632300","","0.000000","","","","","-6.350000","","","","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000805","Nodes","805","21.000000","29.212708","Default Known Flow Node","Known Flow","411775.878204","845574.132298","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000810","Nodes","810","21.000000","32.089820","Default Known Flow Node","Known Flow","411975.027258","845716.227337","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000811","Nodes","811","21.000000","31.780612","DDS demands","Known Flow","411963.753255","845685.132328","","0.000000","","","","","-5.659999","","","","","","","-5.061273","-5.659999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000226","Nodes","226","21.000000","32.066732","DDS demands","Known Flow","411937.614248","845753.353347","","0.000000","","","","","-12.170000","","","","","","","-10.882632","-12.170000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000221","Nodes","221","21.000000","32.182185","DDS demands","Known Flow","411952.003252","845897.382386","","0.000000","","","","","-24.680000","","","","","","","-22.069298","-24.680000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000220","Nodes","220","21.000000","32.202012","DDS demands","Known Flow","411931.128246","845979.507408","","0.000000","","","","","-16.739999","","","","","","","-14.969207","-16.739999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000303","Nodes","303","21.000000","31.633106","DDS demands","Known Flow","411697.753183","845867.007378","","0.000000","","","","","-8.909999","","","","","","","-7.967481","-8.909999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000223","Nodes","223","21.000000","31.979888","DDS demands","Known Flow","411811.074213","845808.497362","","0.000000","","","","","-6.249999","","","","","","","-5.588861","-6.249999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000224","Nodes","224","21.000000","32.006518","DDS demands","Known Flow","411774.215203","845798.335359","","0.000000","","","","","-2.499999","","","","","","","-2.235544","-2.499999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000812","Nodes","812","21.000000","31.463854","DDS demands","Known Flow","411917.628242","845696.257331","","0.000000","","","","","-10.710000","","","","","","","-9.577073","-10.710000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000814","Nodes","814","21.000000","31.561488","DDS demands","Known Flow","411977.753259","845612.632308","","0.000000","","","","","-7.489999","","","","","","","-6.697691","-7.489999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000808","Nodes","808","21.000000","28.802519","DDS demands","Known Flow","411842.628222","845619.632310","","0.000000","","","","","-21.370000","","","","","","","-19.109437","-21.370000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000809","Nodes","809","21.000000","28.937963","DDS demands","Known Flow","411811.878214","845615.007309","","0.000000","","","","","-10.560000","","","","","","","-9.442941","-10.560000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005393","Nodes","5393","21.000000","28.937963","Default Known Flow Node","Known Flow","411807.878213","845641.257316","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000800","Nodes","800","21.000000","29.954396","DDS demands","Known Flow","411753.753198","845688.257329","","0.000000","","","","","-11.230000","","","","","","","-10.042066","-11.230000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005384","Nodes","5384","21.000000","29.952569","DDS demands","Known Flow","411749.878197","845687.507329","","0.000000","","","","","-1.129999","","","","","","","-1.010466","-1.129999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000348","Nodes","348","21.000000","30.623789","DDS demands","Known Flow","411724.003190","845782.507355","","0.000000","","","","","-15.840000","","","","","","","-14.164411","-15.840000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000618","Nodes","618","21.000000","30.365672","DDS demands","Known Flow","411654.503171","845760.132349","","0.000000","","","","","-4.639999","","","","","","","-4.149170","-4.639999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000619","Nodes","619","21.000000","29.649084","DDS demands","Known Flow","411621.378162","845797.507359","","0.000000","","","","","-2.400000","","","","","","","-2.146123","-2.400000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000304","Nodes","304","21.000000","32.036200","DDS demands","Known Flow","411667.128174","845861.757376","","0.000000","","","","","-3.489999","","","","","","","-3.120820","-3.489999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000305","Nodes","305","21.000000","31.919639","DDS demands","Known Flow","411671.003175","845881.882382","","0.000000","","","","","-7.829999","","","","","","","-7.001726","-7.829999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000448","Nodes","448","21.000000","33.833618","DDS demands","Known Flow","411559.253145","845832.132368","","0.000000","","","","","-5.389999","","","","","","","-4.819834","-5.389999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000400","Nodes","400","21.000000","31.731874","DDS demands","Known Flow","411646.628169","845953.007401","","0.000000","","","","","-4.530000","","","","","","","-4.050807","-4.530000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005365","Nodes","5365","21.000000","31.804386","Default Known Flow Node","Known Flow","411609.630107","845912.505618","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000620","Nodes","620","21.000000","29.461214","DDS demands","Known Flow","411604.753157","845796.257358","","0.000000","","","","","-9.590000","","","","","","","-8.575549","-9.590000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000621","Nodes","621","21.000000","27.958608","DDS demands","Known Flow","411575.878149","845786.757356","","0.000000","","","","","-5.689999","","","","","","","-5.088099","-5.689999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000349","Nodes","349","21.000000","30.270354","DDS demands","Known Flow","411559.878145","845680.507327","","0.000000","","","","","-1.669999","","","","","","","-1.493343","-1.669999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000350","Nodes","350","21.000000","30.103194","DDS demands","Known Flow","411549.878142","845684.757328","","0.000000","","","","","-5.110000","","","","","","","-4.569453","-5.110000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000355","Nodes","355","21.000000","29.251606","DDS demands","Known Flow","411540.378140","845597.257304","","0.000000","","","","","-13.640000","","","","","","","-12.197133","-13.640000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000356","Nodes","356","21.000000","29.263470","DDS demands","Known Flow","411463.128119","845623.382311","","0.000000","","","","","-3.329999","","","","","","","-2.977745","-3.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000534","Nodes","534","21.000000","30.971342","DDS demands","Known Flow","411479.503123","845870.882379","","0.000000","","","","","-6.409999","","","","","","","-5.731936","-6.409999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000371","Nodes","371","21.000000","31.621396","DDS demands","Known Flow","411590.628153","845969.382405","","0.000000","","","","","-9.450000","","","","","","","-8.450359","-9.450000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005369","Nodes","5369","21.000000","31.578142","Default Known Flow Node","Known Flow","411618.628161","845976.507407","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000520","Nodes","520","21.000000","31.638744","DDS demands","Known Flow","411574.378149","845965.507404","","0.000000","","","","","-3.829999","","","","","","","-3.424854","-3.829999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000813","Nodes","813","21.000000","31.223223","DDS demands","Known Flow","411939.628248","845649.882319","","0.000000","","","","","-9.600000","","","","","","","-8.584492","-9.600000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005359","Nodes","5359","21.000000","31.699359","Default Known Flow Node","Known Flow","411598.325757","845936.392676","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005379","Nodes","5379","21.000000","29.888457","Default Known Flow Node","Known Flow","411712.753187","845680.882327","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005380","Nodes","5380","21.000000","29.888457","Default Known Flow Node","Known Flow","411714.503187","845650.507319","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005377","Nodes","5377","21.000000","29.888457","Default Known Flow Node","Known Flow","411696.503182","845649.382318","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005394","Nodes","5394","21.000000","28.925592","Default Known Flow Node","Known Flow","411814.753214","845535.382287","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005395","Nodes","5395","21.000000","31.904974","Default Known Flow Node","Known Flow","411847.572223","845712.734336","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005397","Nodes","5397","21.000000","28.814458","Default Known Flow Node","Known Flow","411870.628230","845634.507314","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005396","Nodes","5396","21.000000","28.814458","Default Known Flow Node","Known Flow","411868.253229","845651.882319","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005402","Nodes","5402","21.000000","28.759804","Default Known Flow Node","Known Flow","411915.012941","845557.693552","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005403","Nodes","5403","21.000000","28.759804","Default Known Flow Node","Known Flow","411916.254302","845557.875690","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005400","Nodes","5400","21.000000","28.759804","Default Known Flow Node","Known Flow","411913.753241","845566.757296","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005404","Nodes","5404","21.000000","28.759804","Default Known Flow Node","Known Flow","411917.878242","845547.757291","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005408","Nodes","5408","21.000000","31.910144","Default Known Flow Node","Known Flow","411986.003261","845529.132286","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005172","Nodes","5172","21.000000","32.268160","Default Known Flow Node","Known Flow","411953.372685","845989.127784","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000256","Nodes","256","21.000000","32.557081","DDS demands","Known Flow","412313.128350","845500.882278","","0.000000","","","","","-20.729999","","","","","","","-18.537136","-20.729999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000253","Nodes","253","21.000000","36.574669","DDS demands","Known Flow","412412.878377","845537.382288","","0.000000","","","","","-8.220000","","","","","","","-7.350471","-8.220000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000254","Nodes","254","21.000000","36.601513","Default Known Flow Node","Known Flow","412428.003381","845529.382286","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000651","Nodes","651","21.000000","36.841977","Default Known Flow Node","Known Flow","412451.128388","845543.257290","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000820","Nodes","820","21.000000","31.809960","DDS demands","Known Flow","412028.503273","845503.757279","","0.000000","","","","","-1.919999","","","","","","","-1.716898","-1.919999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005415","Nodes","5415","21.000000","31.758570","Default Known Flow Node","Known Flow","412087.503289","845536.132288","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000823","Nodes","823","21.000000","31.758570","DDS demands","Known Flow","412094.628291","845528.132285","","0.000000","","","","","-9.009999","","","","","","","-8.056903","-9.009999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000817","Nodes","817","21.000000","31.944971","DDS demands","Known Flow","412026.128272","845570.382297","","0.000000","","","","","-1.919999","","","","","","","-1.716898","-1.919999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000818","Nodes","818","21.000000","31.972407","DDS demands","Known Flow","412028.753273","845589.882302","","0.000000","","","","","-3.400000","","","","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000822","Nodes","822","21.000000","31.878504","DDS demands","Known Flow","412060.628281","845513.382281","","0.000000","","","","","-0.540000","","","","","","","-0.482877","-0.540000","","","","","","","","D1 PROFILE","","","","","","",""
