"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60604800000046","Nodes","46","21.000000","48.050188","DDS demands","Known Flow","386780.707402","807796.123018","","0.000000","","","","-11.709999","","","","","","-10.471290","-11.709999","","","","","","D1 PROFILE","","","","",""
"60604800000254","Nodes","254","21.000000","45.753442","DDS demands","Known Flow","387184.922174","807847.015874","","0.000000","","","","-10.039999","","","","","","-8.977946","-10.039999","","","","","","D1 PROFILE","","","","",""
"60604800009766","Nodes","-3506697","21.000000","55.223825","Default Known Flow Node","Known Flow","387355.778618","807781.022498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000282","Nodes","P00004655, Kingswell Crescent, -109.4","28.000000","55.139364","CSEP DDS Matched","Known Flow","387371.259563","807783.124015","","0.000000","","","","-0.880000","-52.179998","","","","","-47.447193","-53.059997","","","","","","D1 PROFILE","DC PROFILE","","","",""
"60604800000265","Nodes","265","21.000000","53.884088","DDS demands","Known Flow","387584.969371","807909.762397","","0.000000","","","","-2.440000","","","","","","-2.181891","-2.440000","","","","","","D1 PROFILE","","","","",""
"60604800000267","Nodes","267","21.000000","53.195414","DDS demands","Known Flow","387635.366635","807902.180047","","0.000000","","","","-9.960000","","","","","","-8.906409","-9.960000","","","","","","D1 PROFILE","","","","",""
"60604800000121","Nodes","121","21.000000","50.295108","DDS demands","Known Flow","386811.118411","807991.637071","","0.000000","","","","-12.799999","","","","","","-11.445987","-12.799999","","","","","","D1 PROFILE","","","","",""
"60604800000122","Nodes","122","21.000000","49.378632","DDS demands","Known Flow","386714.586452","808116.238326","","0.000000","","","","-10.970000","","","","","","-9.809568","-10.970000","","","","","","D1 PROFILE","","","","",""
"60604800009760","Nodes","-1390407","21.000000","52.575729","Default Known Flow Node","Known Flow","386799.669985","808119.537865","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800009761","Nodes","-1390408","21.000000","52.661040","Default Known Flow Node","Known Flow","386802.681577","808127.130038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000117","Nodes","117","21.000000","50.459085","DDS demands","Known Flow","386867.378426","808010.009076","","0.000000","","","","-7.469999","","","","","","-6.679806","-7.469999","","","","","","D1 PROFILE","","","","",""
"60604800000118","Nodes","118","21.000000","47.181001","DDS demands","Known Flow","386949.271448","808005.391075","","0.000000","","","","-17.049999","","","","","","-15.246413","-17.049999","","","","","","D1 PROFILE","","","","",""
"60604800009765","Nodes","Logger 10284, 10 Derbeith Park","21.000000","51.199330","Val Log Cath","Known Flow","386866.229332","808039.064185","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000116","Nodes","116","21.000000","52.493680","DDS demands","Known Flow","386876.287306","808094.285142","","0.000000","","","","-9.170000","","","","","","-8.199977","-9.170000","","","","","","D1 PROFILE","","","","",""
"60604800000119","Nodes","119","21.000000","47.020032","DDS demands","Known Flow","386951.550449","808055.046089","","0.000000","","","","-6.409999","","","","","","-5.731935","-6.409999","","","","","","D1 PROFILE","","","","",""
"60604800000016","Nodes","P00005789, Kingswell Area I, -180.87","28.500000","52.695433","CSEP DDS Matched","Known Flow","386743.424754","808149.687593","","0.000000","","","","","-52.419996","","","","","-46.874894","-52.419996","","","","","","","DC PROFILE","","","",""
"60604800000014","Nodes","P00005795, Kingswell Area F, -46.88","25.500000","52.312706","CSEP DDS Matched","Known Flow","386962.117148","808099.948502","","0.000000","","","","","-46.879998","","","","","-41.920928","-46.879998","","","","","","","DC PROFILE","","","",""
"60604800000120","Nodes","120","21.000000","46.919725","DDS demands","Known Flow","386996.593461","808039.329084","","0.000000","","","","-7.289999","","","","","","-6.518847","-7.289999","","","","","","D1 PROFILE","","","","",""
"60604800000007","Nodes","Logger 10353, 23 Corse Wynd","21.000000","59.706740","Val Log Cath","Known Flow","386666.823212","808007.961323","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000009","Nodes","Logger 10279, 1 John Arthur Court","21.000000","24.488595","Val Log Cath","Known Flow","387051.221316","806263.601750","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000008","Nodes","Logger 10291, 12 Kingswood Avenue","21.000000","47.510681","Val Log Cath","Known Flow","386875.287051","807189.447838","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800009756","Nodes","37","21.000000","68.671025","Default Known Flow Node","Known Flow","386543.964338","807407.098912","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000302","Nodes","386404","21.000000","47.123138","Default Known Flow Node","Known Flow","386644.047365","806755.060735","","0.000000","","","","","","","","","-1153.880010","0.000000","0.000000","","","","","","","","","","","PL-PL PROFILE"
"60604800000304","Nodes","","21.000000","67.212127","Default Known Flow Node","Known Flow","386232.531253","807426.859918","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000328","Nodes","","21.000000","67.877430","Default Known Flow Node","Known Flow","386371.237065","807116.603465","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000310","Nodes","","21.000000","67.511030","Default Known Flow Node","Known Flow","386346.546284","807089.085826","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000313","Nodes","","21.000000","39.939117","Default Known Flow Node","Known Flow","386462.106316","806965.849792","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000315","Nodes","","21.000000","40.869373","Default Known Flow Node","Known Flow","386496.112325","806961.720791","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000316","Nodes","","21.000000","39.647356","Default Known Flow Node","Known Flow","386521.495332","807013.625805","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000317","Nodes","","21.000000","39.691103","Default Known Flow Node","Known Flow","386533.848335","807029.597810","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000318","Nodes","","21.000000","68.662814","Default Known Flow Node","Known Flow","386501.485326","807406.939912","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000400","Nodes","","21.000000","68.855238","DDS demands","Known Flow","386514.011641","807481.388704","","0.000000","","-39.999997","","","","","","","","-35.768710","-39.999997","","","","C2 PROFILE","","","","","","",""
"60604800000322","Nodes","","21.000000","44.626879","Default Known Flow Node","Known Flow","386624.395360","806871.999767","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000327","Nodes","","21.000000","67.927850","Default Known Flow Node","Known Flow","386371.944291","807234.343865","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000309","Nodes","","21.000000","68.318697","Default Known Flow Node","Known Flow","386372.385291","807184.813852","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000329","Nodes","","21.000000","67.819756","Default Known Flow Node","Known Flow","386404.820300","807120.773834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000331","Nodes","","21.000000","67.255118","Default Known Flow Node","Known Flow","386417.224303","807087.295825","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000332","Nodes","","21.000000","39.958317","Default Known Flow Node","Known Flow","386470.921318","806967.370793","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000333","Nodes","","21.000000","40.002055","Default Known Flow Node","Known Flow","386484.294322","806924.227781","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000336","Nodes","","21.000000","68.701309","Default Known Flow Node","Known Flow","386619.306358","807406.591912","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000337","Nodes","","21.000000","68.701309","Default Known Flow Node","Known Flow","386619.923359","807400.545911","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000338","Nodes","","21.000000","46.673088","Default Known Flow Node","Known Flow","386624.041360","807061.749818","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000339","Nodes","","21.000000","46.716345","Default Known Flow Node","Known Flow","386625.266360","807044.296814","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000341","Nodes","","21.000000","68.260456","Default Known Flow Node","Known Flow","386662.042370","807375.983904","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000343","Nodes","","21.000000","46.507520","Default Known Flow Node","Known Flow","386607.485355","807060.384818","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000344","Nodes","","21.000000","66.570923","Default Known Flow Node","Known Flow","386147.502230","807410.171913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000347","Nodes","","21.000000","67.440871","Default Known Flow Node","Known Flow","386423.151305","807122.710835","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000349","Nodes","","21.000000","66.047069","Default Known Flow Node","Known Flow","386454.966314","807174.777849","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000390","Nodes","","21.000000","68.647831","Default Known Flow Node","Known Flow","386474.872319","807310.201886","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000369","Nodes","","21.000000","68.701309","Default Known Flow Node","Known Flow","386621.013359","807415.572915","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000395","Nodes","","21.000000","49.637906","Default Known Flow Node","Known Flow","386707.431382","807082.144824","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000361","Nodes","","21.000000","67.940808","Default Known Flow Node","Known Flow","386283.981267","807443.765922","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000362","Nodes","","21.000000","67.713781","Default Known Flow Node","Known Flow","386416.463303","807288.413880","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000363","Nodes","","21.000000","67.713781","Default Known Flow Node","Known Flow","386391.773297","807309.236886","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000364","Nodes","","21.000000","39.773537","Default Known Flow Node","Known Flow","386492.269324","807012.480805","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000365","Nodes","","21.000000","68.696497","Default Known Flow Node","Known Flow","386476.384425","807346.701650","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000367","Nodes","","21.000000","41.351026","Default Known Flow Node","Known Flow","386512.900330","806930.057783","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000372","Nodes","","21.000000","68.299165","Default Known Flow Node","Known Flow","386347.459284","807201.211856","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000375","Nodes","","21.000000","48.831168","Default Known Flow Node","Known Flow","386782.094403","807042.753813","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000379","Nodes","","21.000000","49.614017","Default Known Flow Node","Known Flow","386757.662396","807000.672802","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000380","Nodes","","21.000000","65.739055","Default Known Flow Node","Known Flow","386198.667244","807310.509886","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000381","Nodes","","21.000000","67.367922","Default Known Flow Node","Known Flow","386434.320308","807348.306896","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000382","Nodes","","21.000000","39.773537","Default Known Flow Node","Known Flow","386491.159324","807021.629807","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000534","Nodes","","21.000000","48.102861","Default Known Flow Node","Known Flow","386760.267397","807223.305862","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000384","Nodes","","21.000000","48.107234","Default Known Flow Node","Known Flow","386772.104400","807169.165848","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000378","Nodes","","21.000000","68.227062","Default Known Flow Node","Known Flow","386664.243371","807336.827893","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000434","Nodes","","21.000000","69.323757","Default Known Flow Node","Known Flow","386529.344334","807550.942951","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000401","Nodes","","21.000000","68.855238","Default Known Flow Node","Known Flow","386489.226323","807485.963934","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000456","Nodes","","21.000000","67.233168","Default Known Flow Node","Known Flow","386549.673340","807499.630938","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000408","Nodes","","21.000000","66.612615","Default Known Flow Node","Known Flow","386165.107235","807497.447937","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000412","Nodes","","21.000000","67.829541","Default Known Flow Node","Known Flow","386392.606297","807649.252978","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000414","Nodes","","21.000000","61.903882","Default Known Flow Node","Known Flow","386570.584345","807922.010052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000419","Nodes","","21.000000","69.886352","Default Known Flow Node","Known Flow","386513.930330","807658.110981","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000454","Nodes","","21.000000","69.887955","Default Known Flow Node","Known Flow","386514.596911","807656.914630","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000420","Nodes","","21.000000","68.344576","Default Known Flow Node","Known Flow","386537.761336","807446.973923","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000421","Nodes","","21.000000","68.344576","Default Known Flow Node","Known Flow","386534.228335","807437.601921","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000422","Nodes","","21.000000","54.434236","Default Known Flow Node","Known Flow","386618.544358","807735.324002","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000423","Nodes","","21.000000","55.723420","Default Known Flow Node","Known Flow","386586.319349","807716.891997","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000426","Nodes","","21.000000","48.606792","Default Known Flow Node","Known Flow","386651.171367","807580.313959","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000430","Nodes","","21.000000","55.506528","Default Known Flow Node","Known Flow","386700.160380","807525.888945","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000435","Nodes","","21.000000","69.240850","Default Known Flow Node","Known Flow","386511.287329","807555.724953","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000436","Nodes","","21.000000","52.651140","Default Known Flow Node","Known Flow","386562.838343","807864.961037","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000439","Nodes","","21.000000","59.776377","Default Known Flow Node","Known Flow","386630.218361","808011.327077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000418","Nodes","","21.000000","67.674420","Default Known Flow Node","Known Flow","386369.350290","807743.009004","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000425","Nodes","","21.000000","59.113696","Default Known Flow Node","Known Flow","386686.669377","807917.336051","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000465","Nodes","","21.000000","66.487556","Default Known Flow Node","Known Flow","386199.970244","807471.081930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000450","Nodes","","21.000000","67.481544","Default Known Flow Node","Known Flow","386239.088255","807456.910926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000453","Nodes","","21.000000","69.999999","Default Known Flow Node","Known Flow","386519.310331","807664.842982","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000429","Nodes","","21.000000","49.446789","Default Known Flow Node","Known Flow","386673.418373","807571.654957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000462","Nodes","","21.000000","67.500761","Default Known Flow Node","Known Flow","386244.465256","807456.890926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000474","Nodes","","21.000000","52.707001","Default Known Flow Node","Known Flow","386736.507390","808147.501114","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000478","Nodes","","21.000000","52.707001","Default Known Flow Node","Known Flow","386741.375861","808145.156777","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000476","Nodes","","21.000000","49.378632","Default Known Flow Node","Known Flow","386714.657384","808117.718106","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000477","Nodes","","21.000000","49.464502","Default Known Flow Node","Known Flow","386685.606376","808137.914111","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000481","Nodes","","21.000000","22.708145","Default Known Flow Node","Known Flow","387160.690506","806258.832600","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000482","Nodes","","21.000000","22.708145","Default Known Flow Node","Known Flow","387161.202506","806272.845604","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000483","Nodes","","21.000000","22.185538","Default Known Flow Node","Known Flow","387199.941516","806255.571599","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000489","Nodes","","21.000000","35.754751","Default Known Flow Node","Known Flow","386878.108429","806648.397706","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000490","Nodes","","21.000000","33.429581","Default Known Flow Node","Known Flow","386819.890413","806625.442700","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000491","Nodes","","21.000000","48.098899","Default Known Flow Node","Known Flow","386799.324407","806789.678744","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000486","Nodes","","21.000000","42.548130","Default Known Flow Node","Known Flow","386839.011418","806732.131729","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000493","Nodes","","21.000000","42.345071","Default Known Flow Node","Known Flow","386817.344412","806721.454726","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000495","Nodes","P13133189, FAIRLEY ROAD CSEP, 74.95 SCMH","24.000000","33.076365","CSEP Unmatched","Known Flow","386896.699344","806603.025405","","0.000000","","","","","","","","-74.949995","","-67.021621","-74.949995","","","","","","","","","","DC PROFILE",""
"60604800000508","Nodes","P14133642, FAIRLEY ROAD CSEP, 40.25 SCMH","24.000000","27.936917","CSEP Unmatched","Known Flow","386927.530170","806389.050576","","0.000000","","","","","","","","-40.250001","","-35.992267","-40.250001","","","","","","","","","","DC PROFILE",""
"60604800000504","Nodes","","21.000000","21.790851","Default Known Flow Node","Known Flow","387230.007525","806251.649598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000484","Nodes","","21.000000","21.727725","Default Known Flow Node","Known Flow","387245.323529","806248.755597","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000505","Nodes","","21.000000","21.790851","Default Known Flow Node","Known Flow","387232.692525","806266.896602","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000507","Nodes","","21.000000","33.341276","Default Known Flow Node","Known Flow","386812.410411","806623.051699","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000521","Nodes","","21.000000","27.085982","Default Known Flow Node","Known Flow","386936.596445","806320.560617","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000509","Nodes","","21.000000","29.462726","Default Known Flow Node","Known Flow","386910.308438","806457.110654","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000510","Nodes","","21.000000","21.697729","Default Known Flow Node","Known Flow","387264.354534","806244.770596","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000512","Nodes","P10124545 (Also has ref P11126893)","21.000000","25.061059","CSEP DDS Matched","Known Flow","387019.498951","806265.005644","","0.000000","","","","","-20.799998","","","","","-18.599728","-20.799998","","","","","","","DC PROFILE","","","",""
"60604800000503","Nodes","","21.000000","35.754751","Default Known Flow Node","Known Flow","386924.944442","806665.905711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000498","Nodes","","21.000000","26.924907","Default Known Flow Node","Known Flow","386953.930450","806306.370613","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000518","Nodes","","21.000000","26.738216","Default Known Flow Node","Known Flow","386943.302447","806232.092593","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000522","Nodes","","21.000000","27.115682","Default Known Flow Node","Known Flow","386854.776423","806316.596616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000523","Nodes","","21.000000","27.115682","Default Known Flow Node","Known Flow","386832.835417","806307.676613","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000500","Nodes","","21.000000","49.020168","Default Known Flow Node","Known Flow","386790.755405","806845.191759","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000492","Nodes","","21.000000","48.930509","Default Known Flow Node","Known Flow","386802.871408","806844.312759","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000537","Nodes","","21.000000","47.695855","Default Known Flow Node","Known Flow","386833.607805","807242.731959","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000531","Nodes","","21.000000","48.739347","Default Known Flow Node","Known Flow","386861.708424","806891.930772","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000535","Nodes","","21.000000","48.102861","Default Known Flow Node","Known Flow","386760.442397","807224.945863","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000538","Nodes","","21.000000","46.549261","Default Known Flow Node","Known Flow","386925.029442","807207.146858","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000547","Nodes","","21.000000","69.751089","Default Known Flow Node","Known Flow","386821.102413","807862.629036","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000552","Nodes","","21.000000","59.255153","Default Known Flow Node","Known Flow","387051.387476","807863.359036","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000555","Nodes","","21.000000","61.481929","Default Known Flow Node","Known Flow","387053.839477","807657.621980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000556","Nodes","","21.000000","52.705473","Default Known Flow Node","Known Flow","387134.475499","807696.723991","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000558","Nodes","","21.000000","45.849303","Default Known Flow Node","Known Flow","387185.863513","807848.757033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000565","Nodes","","21.000000","54.962241","Default Known Flow Node","Known Flow","387258.593532","807661.141981","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000566","Nodes","","21.000000","53.556874","Default Known Flow Node","Known Flow","387217.999521","807948.756060","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000572","Nodes","","21.000000","59.200738","Default Known Flow Node","Known Flow","387004.421463","807823.148026","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000575","Nodes","","21.000000","55.092975","Default Known Flow Node","Known Flow","387230.627525","807652.045979","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000576","Nodes","","21.000000","57.201276","Default Known Flow Node","Known Flow","387330.521552","807655.868980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000577","Nodes","","21.000000","54.968528","Default Known Flow Node","Known Flow","387302.361544","807678.347986","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000579","Nodes","","21.000000","48.130260","Default Known Flow Node","Known Flow","386824.681414","807556.976953","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000583","Nodes","","21.000000","58.394488","Default Known Flow Node","Known Flow","387255.491532","807628.151972","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000584","Nodes","","21.000000","52.540238","Default Known Flow Node","Known Flow","386875.936428","808095.888100","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000607","Nodes","","21.000000","52.730940","Default Known Flow Node","Known Flow","386960.490757","808091.702535","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000567","Nodes","","21.000000","49.417607","Default Known Flow Node","Known Flow","387204.347518","807919.412052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000587","Nodes","","21.000000","54.643636","Default Known Flow Node","Known Flow","387342.157555","807840.137030","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000589","Nodes","","21.000000","61.627918","Default Known Flow Node","Known Flow","387077.695483","807792.872017","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000591","Nodes","","21.000000","51.844393","DDS demands","Known Flow","387197.561516","807732.367001","","0.000000","","","","-10.459999","","","","","","-9.353517","-10.459999","","","","","","D1 PROFILE","","","","",""
"60604800000597","Nodes","","21.000000","51.801764","Default Known Flow Node","Known Flow","387238.860527","807728.205000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000475","Nodes","","21.000000","53.542499","Default Known Flow Node","Known Flow","387214.047520","807950.796060","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000461","Nodes","","21.000000","49.423882","Default Known Flow Node","Known Flow","386805.922409","807644.133977","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000599","Nodes","","21.000000","51.798945","Default Known Flow Node","Known Flow","387142.006501","807753.244007","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000601","Nodes","","21.000000","55.205944","Default Known Flow Node","Known Flow","387355.438147","807782.508170","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
