"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60603100009344","Nodes","-165908","21.000000","67.838767","Default Known Flow Node","Known Flow","396408.759022","830731.518259","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009208","Nodes","9208","21.000000","67.757799","DDS demands","Known Flow","396408.743022","830721.518256","","0.000000","","","","","-5.820000","","","","","-5.204348","-5.820000","","","","","","","D1 PROFILE","","","",""
"60603100009177","Nodes","9177","21.000000","44.655745","DDS demands","Known Flow","396478.744041","830969.885324","","0.000000","","","","","-0.769999","","","","","-0.688547","-0.769999","","","","","","","D1 PROFILE","","","",""
"60603100009203","Nodes","9203","21.000000","69.848083","DDS demands","Known Flow","396407.089022","830637.289233","","0.000000","","","","","-6.289999","","","","","-5.624630","-6.289999","","","","","","","D1 PROFILE","","","",""
"60603100009204","Nodes","9204","21.000000","67.864797","DDS demands","Known Flow","396357.943008","830667.641242","","0.000000","","","","","-11.609999","","","","","-10.381868","-11.609999","","","","","","","D1 PROFILE","","","",""
"60603100009343","Nodes","-165907","21.000000","69.594776","Default Known Flow Node","Known Flow","396371.509012","830611.416226","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009024","Nodes","9024, Logger 9350, 12 Modley Place","21.000000","38.047782","Val Log Post","Known Flow","395039.558660","830540.361833","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009205","Nodes","9205","21.000000","67.109761","DDS demands","Known Flow","396314.073997","830712.742254","","0.000000","","","","","-3.380000","","","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","","","",""
"60603100009335","Nodes","-165897","21.000000","66.576562","Default Known Flow Node","Known Flow","396185.712962","830721.404256","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009341","Nodes","-165905","21.000000","53.655771","Default Known Flow Node","Known Flow","396313.462245","830752.787784","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009165","Nodes","9165","21.000000","54.857257","DDS demands","Known Flow","396414.567024","830798.013277","","0.000000","","","","","-1.789999","","","","","-1.600649","-1.789999","","","","","","","D1 PROFILE","","","",""
"60603100009338","Nodes","-165900","21.000000","44.474121","Default Known Flow Node","Known Flow","396295.687992","830834.847287","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009167","Nodes","9167, Logger 9503, 4 Slains Crescent","21.000000","42.172394","Val Log Post","Known Flow","396410.904333","830970.068928","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009169","Nodes","9169","21.000000","43.432392","Default Known Flow Node","Known Flow","396305.497994","830898.650305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009339","Nodes","-165901","21.000000","43.326159","Default Known Flow Node","Known Flow","396296.480669","830942.115638","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009172","Nodes","9172","21.000000","40.634275","DDS demands","Known Flow","396412.175023","830987.032329","","0.000000","","","","","-3.619999","","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","","",""
"60603100009174","Nodes","9174","21.000000","44.802297","DDS demands","Known Flow","396434.092029","830927.467312","","0.000000","","","","","-2.720000","","","","","-2.432272","-2.720000","","","","","","","D1 PROFILE","","","",""
"60603100009175","Nodes","9175","21.000000","44.585754","DDS demands","Known Flow","396409.815823","830874.345813","","0.000000","","","","","-5.489999","","","","","-4.909256","-5.489999","","","","","","","D1 PROFILE","","","",""
"60603100009176","Nodes","9176","21.000000","44.742757","Default Known Flow Node","Known Flow","396448.820033","830926.663312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009178","Nodes","9178","21.000000","44.499703","DDS demands","Known Flow","396489.753044","830929.873313","","0.000000","","","","","-2.440000","","","","","-2.181891","-2.440000","","","","","","","D1 PROFILE","","","",""
"60603100009206","Nodes","","21.000000","66.569621","DDS demands","Known Flow","396174.271958","830722.123257","","0.000000","","","","","-8.909999","","","","","-7.967481","-8.909999","","","","","","","D1 PROFILE","","","",""
"60603100009025","Nodes","9025","21.000000","43.321084","Default Known Flow Node","Known Flow","396298.007814","830971.013297","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009337","Nodes","-165899","21.000000","67.369237","Default Known Flow Node","Known Flow","396295.026991","830663.310241","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009019","Nodes","9019","21.000000","70.574709","Default Known Flow Node","Known Flow","396499.619047","830697.807250","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009020","Nodes","9020","21.000000","70.574709","Default Known Flow Node","Known Flow","396476.980755","830675.408242","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009179","Nodes","9179","21.000000","44.277411","DDS demands","Known Flow","396498.499047","830862.765295","","0.000000","","","","","-4.630000","","","","","-4.140228","-4.630000","","","","","","","D1 PROFILE","","","",""
"60603100009015","Nodes","9015","21.000000","70.574709","DDS demands","Known Flow","396528.734055","830677.680244","","0.000000","","","","","-23.320000","","","","","-20.853161","-23.320000","","","","","","","D1 PROFILE","","","",""
"60603100009018","Nodes","9018","21.000000","55.904361","DDS demands","Known Flow","396548.377060","830782.124273","","0.000000","","","","","-11.499999","","","","","-10.283505","-11.499999","","","","","","","D1 PROFILE","","","",""
"60603100009345","Nodes","-165915","21.000000","70.574709","Default Known Flow Node","Known Flow","396507.687049","830705.917252","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009182","Nodes","9182","21.000000","44.114334","DDS demands","Known Flow","396552.388061","830937.755315","","0.000000","","","","","-4.419999","","","","","-3.952443","-4.419999","","","","","","","D1 PROFILE","","","",""
"60603100009029","Nodes","9029","21.000000","54.212474","DDS demands","Known Flow","395785.637109","831238.805519","","0.000000","","","","","-15.299999","","","","","-13.681533","-15.299999","","","","","","","D1 PROFILE","","","",""
"60603100009183","Nodes","9183","21.000000","43.830057","DDS demands","Known Flow","396566.465065","830869.895297","","0.000000","","","","","-5.099999","","","","","-4.560511","-5.099999","","","","","","","D1 PROFILE","","","",""
"60603100009023","Nodes","9023","21.000000","55.798790","DDS demands","Known Flow","396588.356071","830807.132280","","0.000000","","","","","-4.469999","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","",""
"60603100009022","Nodes","9022","21.000000","55.830623","DDS demands","Known Flow","396493.225045","830758.138266","","0.000000","","","","","-2.720000","","","","","-2.432272","-2.720000","","","","","","","D1 PROFILE","","","",""
"60603100009021","Nodes","9021","21.000000","70.503720","DDS demands","Known Flow","396597.470074","830746.019263","","0.000000","","","","","-3.309999","","","","","-2.959861","-3.309999","","","","","","","D1 PROFILE","","","",""
"60603100009299","Nodes","9299","21.000000","35.692856","DDS demands","Known Flow","396476.307041","831060.559349","","0.000000","","","","","-11.740000","","","","","-10.498118","-11.740000","","","","","","","D1 PROFILE","","","",""
"60603100009302","Nodes","9302","21.000000","43.321084","DDS demands","Known Flow","396296.355992","830943.301317","","0.000000","","","","","-3.079999","","","","","-2.754191","-3.079999","","","","","","","D1 PROFILE","","","",""
"60603100009170","Nodes","","21.000000","39.620134","DDS demands","Known Flow","396222.494972","830942.344316","","0.000000","","","","","-5.850000","","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","","",""
"60603100009026","Nodes","9026","21.000000","24.958180","DDS demands","Known Flow","394449.681716","829918.033542","","0.000000","","","","","-21.559998","","","","","-19.279336","-21.559998","","","","","","","D1 PROFILE","","","",""
"60603100009334","Nodes","-1577480","21.000000","40.516581","Default Known Flow Node","Known Flow","396411.974034","830988.834636","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009173","Nodes","","21.000000","40.501770","DDS demands","Known Flow","396353.250007","830947.122318","","0.000000","","","","","-4.929999","","","","","-4.408494","-4.929999","","","","","","","D1 PROFILE","","","",""
"60603100009030","Nodes","9030","21.000000","40.197265","DDS demands","Known Flow","394179.046307","831309.787100","","0.000000","","","","","-19.780000","","","","","-17.687630","-19.780000","","","","","","","D1 PROFILE","","","",""
"60603100009368","Nodes","-607","21.000000","27.198555","Default Known Flow Node","Known Flow","394243.342433","831105.247361","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009377","Nodes","-739","21.000000","36.359157","Default Known Flow Node","Known Flow","394577.365626","831642.533436","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009348","Nodes","-1898","21.000000","59.579215","Default Known Flow Node","Known Flow","395468.993767","831191.968384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009378","Nodes","-743","21.000000","40.083261","Default Known Flow Node","Known Flow","394411.920479","831415.554445","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000240","Nodes","240","21.000000","31.172616","DDS demands","Known Flow","395068.641658","831159.179375","","0.000000","-16.729999","","","","-14.569999","","-5.539999","","","-32.942987","-36.839999","","","C1 PROFILE","","","","D1 PROFILE","","PL-AF PROFILE","",""
"60603100009332","Nodes","9332","21.000000","48.060130","DDS demands","Known Flow","395871.412507","830147.681989","","0.000000","","","","","-11.839999","","","","","-10.587540","-11.839999","","","","","","","D1 PROFILE","","","",""
"60603100000178","Nodes","P13131198, WOODLANDS EDGE ISEP 1, 8.95 SCMH","22.999998","40.626492","CSEP Unmatched","Known Flow","396183.367742","830903.451183","","0.000000","","","","","","","","-8.949999","","-8.003250","-8.949999","","","","","","","","","","PL-DC PROFILE",""
"60603100000626","Nodes","","21.000000","38.478472","Default Known Flow Node","Known Flow","395066.764534","830508.527650","","0.000000","","","","","","","-17.719999","","","-15.845541","-17.719999","","","","","","","","","PL-AF PROFILE","",""
"60603100000004","Nodes","","21.000000","35.692856","Default Known Flow Node","Known Flow","396484.825088","831057.755278","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000010","Nodes","","21.000000","21.731449","DDS demands","Known Flow","394269.492711","830947.748525","","0.000000","","","","","","","-11.390000","","","-10.185142","-11.390000","","","","","","","","","PL-AF PROFILE","",""
"60603100000014","Nodes","","21.000000","22.252251","DDS demands","Known Flow","394287.056093","830871.052256","","0.000000","","","","","","","-10.020000","","","-8.960063","-10.020000","","","","","","","","","PL-AF PROFILE","",""
"60603100000013","Nodes","","21.000000","22.358088","DDS demands","Known Flow","394332.819755","830920.485603","","0.000000","","","","","","","-5.409999","","","-4.837718","-5.409999","","","","","","","","","PL-AF PROFILE","",""
"60603100000009","Nodes","","21.000000","22.271045","DDS demands","Known Flow","394319.584995","830984.811118","","0.000000","","","","","","","-5.409999","","","-4.837718","-5.409999","","","","","","","","","PL-AF PROFILE","",""
"60603100000011","Nodes","","21.000000","22.317021","DDS demands","Known Flow","394348.103259","831051.400266","","0.000000","","","","","","","-7.060000","","","-6.313178","-7.060000","","","","","","","","","PL-AF PROFILE","",""
"60603100000008","Nodes","","21.000000","25.052347","DDS demands","Known Flow","394107.213294","831020.665756","","0.000000","","","","","","","-11.390000","","","-10.185142","-11.390000","","","","","","","","","PL-AF PROFILE","",""
"60603100000012","Nodes","","21.000000","26.072079","DDS demands","Known Flow","394012.897293","831037.615658","","0.000000","","","","","","","-10.199999","","","-9.121022","-10.199999","","","","","","","","","PL-AF PROFILE","",""
"60603100000015","Nodes","","21.000000","23.168831","Default Known Flow Node","Known Flow","394125.233217","830955.287966","","0.000000","","","","","","","-3.240000","","","-2.897266","-3.240000","","","","","","","","","PL-AF PROFILE","",""
"60603100000007","Nodes","","21.000000","22.516394","DDS demands","Known Flow","394341.759955","830934.053065","","0.000000","","","","","","","-1.080000","","","-0.965755","-1.080000","","","","","","","","","PL-AF PROFILE","",""
"60603100000019","Nodes","","21.000000","28.536491","Default Known Flow Node","Known Flow","394015.882596","831152.901506","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000018","Nodes","","21.000000","26.186811","DDS demands","Known Flow","394052.638545","831032.401184","","0.000000","","","","","","","-3.000000","","","-2.682653","-3.000000","","","","","","","","","PL-AF PROFILE","",""
"60603100000020","Nodes","","21.000000","37.316418","Default Known Flow Node","Known Flow","394186.224390","831189.344870","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000021","Nodes","","21.000000","35.607007","Default Known Flow Node","Known Flow","396525.751054","831033.393341","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000005","Nodes","","21.000000","22.467806","DDS demands","Known Flow","394375.513268","830986.306530","","0.000000","","","","","","","-1.080000","","","-0.965755","-1.080000","","","","","","","","","PL-AF PROFILE","",""
"60603100000017","Nodes","","21.000000","26.044167","DDS demands","Known Flow","393994.287381","831038.772964","","0.000000","","","","","","","-5.400000","","","-4.828776","-5.400000","","","","","","","","","PL-AF PROFILE","",""
"60603100000016","Nodes","","21.000000","23.541212","DDS demands","Known Flow","394067.187521","830963.113580","","0.000000","","","","","","","-1.080000","","","-0.965755","-1.080000","","","","","","","","","PL-AF PROFILE","",""
"60603100001233","Nodes","","21.000000","34.915115","Default Known Flow Node","Known Flow","394886.935608","831270.195406","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001234","Nodes","","21.000000","34.915115","Default Known Flow Node","Known Flow","394868.420603","831325.961421","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001235","Nodes","","21.000000","34.958287","DDS demands","Known Flow","394696.200556","831122.208365","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60603100001236","Nodes","","21.000000","35.002325","Default Known Flow Node","Known Flow","394673.677550","831208.982389","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001237","Nodes","","21.000000","35.001281","Default Known Flow Node","Known Flow","394712.712561","831183.973382","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001240","Nodes","","21.000000","35.217643","Default Known Flow Node","Known Flow","394613.725534","831283.016409","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001241","Nodes","","21.000000","35.045451","Default Known Flow Node","Known Flow","394638.311541","831251.994401","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001261","Nodes","","21.000000","35.045443","Default Known Flow Node","Known Flow","394640.360775","831249.192303","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001256","Nodes","","21.000000","36.137580","Default Known Flow Node","Known Flow","394569.897647","831345.322910","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001250","Nodes","","21.000000","35.002009","Default Known Flow Node","Known Flow","394724.134564","831223.373393","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001251","Nodes","","21.000000","35.002009","Default Known Flow Node","Known Flow","394751.174571","831267.125405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001252","Nodes","","21.000000","35.001331","Default Known Flow Node","Known Flow","394798.550584","831244.383399","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001253","Nodes","","21.000000","34.995972","DDS demands","Known Flow","394822.764591","831290.819411","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60603100001254","Nodes","","21.000000","34.915115","Default Known Flow Node","Known Flow","394908.387614","831177.310380","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001255","Nodes","","21.000000","34.915115","Default Known Flow Node","Known Flow","394900.270612","831137.410370","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001266","Nodes","","21.000000","35.217713","Default Known Flow Node","Known Flow","394610.507673","831286.918720","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001260","Nodes","","21.000000","35.045443","Default Known Flow Node","Known Flow","394682.753553","831261.579403","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001263","Nodes","","21.000000","34.958106","DDS demands","Known Flow","394826.623592","831252.676401","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60603100001264","Nodes","","21.000000","34.915115","Default Known Flow Node","Known Flow","394847.256597","831209.216389","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001257","Nodes","","21.000000","35.001594","Default Known Flow Node","Known Flow","394790.583582","831242.048398","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001291","Nodes","","21.000000","38.721398","Default Known Flow Node","Known Flow","395278.299715","829884.771029","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001292","Nodes","","21.000000","38.593380","Default Known Flow Node","Known Flow","395273.363713","829881.492028","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001293","Nodes","","21.000000","33.931165","DDS demands","Known Flow","395351.372385","829840.160274","","0.000000","","","","","-19.910000","","","","","-17.803878","-19.910000","","","","","","","D1 PROFILE","","","",""
"60603100001325","Nodes","","21.000000","31.276264","DDS demands","Known Flow","395451.906762","829897.588032","","0.000000","","","","","-7.179999","","","","","-6.420484","-7.179999","","","","","","","D1 PROFILE","","","",""
"60603100001300","Nodes","","21.000000","49.343449","Default Known Flow Node","Known Flow","395460.832764","830031.617069","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001301","Nodes","Chapelhill Road RRI,","21.000000","49.999986","Default Known Pressure Node","Known Pressure","395456.555763","830048.551073","","0.000000","","","","","","","","","","84.661313","94.676377","","","","","","","","","","",""
"60603100001302","Nodes","","21.000000","33.044711","DDS demands","Known Flow","395624.594809","830055.734075","","0.000000","","","","","-8.460000","","","","","-7.565083","-8.460000","","","","","","","D1 PROFILE","","","",""
"60603100001303","Nodes","","21.000000","33.260185","Default Known Flow Node","Known Flow","395648.849816","829950.337047","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001304","Nodes","","21.000000","32.550056","Default Known Flow Node","Known Flow","395599.089802","829908.015035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001321","Nodes","","21.000000","32.550056","Default Known Flow Node","Known Flow","395596.803801","829920.058038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001306","Nodes","","21.000000","49.193203","DDS demands","Known Flow","395675.183823","830067.570078","","0.000000","","","","","-5.150000","","","","","-4.605222","-5.150000","","","","","","","D1 PROFILE","","","",""
"60603100001307","Nodes","Hillhead Road RRI,","21.000000","49.999994","Default Known Pressure Node","Known Pressure","395662.568819","830090.036085","","0.000000","","","","","","","","","","91.773579","102.629999","","","","","","","","","","",""
"60603100001308","Nodes","","21.000000","49.225726","DDS demands","Known Flow","395306.055722","829951.025047","","0.000000","","","","","-14.080000","","","","","-12.590588","-14.080000","","","","","","","D1 PROFILE","","","",""
"60603100001313","Nodes","","21.000000","38.721398","DDS demands","Known Flow","395298.817738","829886.834585","","0.000000","","","","","-10.029999","","","","","-8.969005","-10.029999","","","","","","","D1 PROFILE","","","",""
"60603100001332","Nodes","","21.000000","49.196359","DDS demands","Known Flow","395411.082936","830005.624308","","0.000000","","","","","-12.600000","","","","","-11.267146","-12.600000","","","","","","","D1 PROFILE","","","",""
"60603100001310","Nodes","","21.000000","32.708000","DDS demands","Known Flow","395585.484420","829966.092289","","0.000000","","","","","-12.170000","","","","","-10.882632","-12.170000","","","","","","","D1 PROFILE","","","",""
"60603100001311","Nodes","","21.000000","37.658620","Default Known Flow Node","Known Flow","395480.318770","829979.917055","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001312","Nodes","","21.000000","40.418632","DDS demands","Known Flow","395700.404830","829954.812048","","0.000000","","","","","-11.579999","","","","","-10.355043","-11.579999","","","","","","","D1 PROFILE","","","",""
"60603100001319","Nodes","","21.000000","37.243855","DDS demands","Known Flow","395714.940299","830050.982735","","0.000000","","","","","-5.440000","","","","","-4.864545","-5.440000","","","","","","","D1 PROFILE","","","",""
"60603100001309","Nodes","","21.000000","34.924177","Default Known Flow Node","Known Flow","395294.323719","829849.670019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001316","Nodes","","21.000000","30.045021","DDS demands","Known Flow","395424.290754","829946.241045","","0.000000","","","","","-6.999999","","","","","-6.259525","-6.999999","","","","","","","D1 PROFILE","","","",""
"60603100001317","Nodes","","21.000000","29.649659","DDS demands","Known Flow","395383.687009","829924.010166","","0.000000","","","","","-14.149999","","","","","-12.653183","-14.149999","","","","","","","D1 PROFILE","","","",""
"60603100001318","Nodes","","21.000000","29.922980","DDS demands","Known Flow","395754.893844","830020.448066","","0.000000","","","","","-9.050000","","","","","-8.092672","-9.050000","","","","","","","D1 PROFILE","","","",""
"60603100001320","Nodes","","21.000000","32.507895","DDS demands","Known Flow","395504.121776","829865.985024","","0.000000","","","","","-4.360000","","","","","-3.898790","-4.360000","","","","","","","D1 PROFILE","","","",""
"60603100001333","Nodes","","21.000000","32.589035","DDS demands","Known Flow","395488.074296","829915.190488","","0.000000","","","","","-11.329999","","","","","-10.131488","-11.329999","","","","","","","D1 PROFILE","","","",""
"60603100001328","Nodes","","21.000000","32.197253","DDS demands","Known Flow","395550.339789","829893.145031","","0.000000","","","","","-9.909999","","","","","-8.861699","-9.909999","","","","","","","D1 PROFILE","","","",""
"60603100001323","Nodes","Patey Road RRI,","21.000000","49.999978","Default Known Pressure Node","Known Pressure","395286.494717","829980.498055","","0.000000","","","","","","","","","","74.616781","83.443624","","","","","","","","","","",""
"60603100001324","Nodes","","21.000000","49.193203","Default Known Flow Node","Known Flow","395656.222818","830063.241077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001294","Nodes","","21.000000","30.778047","DDS demands","Known Flow","395321.563979","829778.247249","","0.000000","","","","","-23.170000","","","","","-20.719029","-23.170000","","","","","","","D1 PROFILE","","","",""
"60603100001327","Nodes","","21.000000","31.917311","DDS demands","Known Flow","395534.975785","829960.603049","","0.000000","","","","","-5.960000","","","","","-5.329538","-5.960000","","","","","","","D1 PROFILE","","","",""
"60603100001329","Nodes","","21.000000","38.819437","Default Known Flow Node","Known Flow","395749.766843","829703.833979","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001331","Nodes","","21.000000","49.196359","Default Known Flow Node","Known Flow","395417.262752","829989.346057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001322","Nodes","","21.000000","29.705447","DDS demands","Known Flow","395447.170831","829831.819785","","0.000000","","","","","-13.340000","","","","","-11.928867","-13.340000","","","","","","","D1 PROFILE","","","",""
"60603100001346","Nodes","","21.000000","56.050227","Default Known Flow Node","Known Flow","395371.060740","831321.629420","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001377","Nodes","","21.000000","56.068700","Default Known Flow Node","Known Flow","395372.817910","831321.339001","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001347","Nodes","Logger 9458, 1 Laverock Hill","21.000000","55.998590","Val Log Post","Known Flow","395398.727747","831329.897422","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001349","Nodes","","21.000000","58.666848","Default Known Flow Node","Known Flow","395470.413767","831356.645429","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001353","Nodes","","21.000000","55.970435","Default Known Flow Node","Known Flow","395407.795750","831333.117423","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001356","Nodes","","21.000000","57.734097","Default Known Flow Node","Known Flow","395567.174793","831360.019430","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001358","Nodes","","21.000000","61.130024","Default Known Flow Node","Known Flow","395658.857818","831264.693404","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001359","Nodes","Logger 9252, 10 McDonald Drive","21.000000","58.924832","Val Log Post","Known Flow","395493.995773","831285.453410","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001362","Nodes","","21.000000","69.456743","Default Known Flow Node","Known Flow","395616.079584","831299.137338","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001364","Nodes","","21.000000","54.808990","Default Known Flow Node","Known Flow","395607.820804","831412.839445","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001365","Nodes","","21.000000","54.808990","Default Known Flow Node","Known Flow","395627.020810","831395.031440","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001369","Nodes","","21.000000","58.790637","Default Known Flow Node","Known Flow","395496.741774","831347.487427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001378","Nodes","","21.000000","63.737205","Default Known Flow Node","Known Flow","395542.580172","831226.391113","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001372","Nodes","","21.000000","68.573225","Default Known Flow Node","Known Flow","395626.984810","831295.679413","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001374","Nodes","","21.000000","54.808990","Default Known Flow Node","Known Flow","395579.371797","831441.523452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001380","Nodes","","21.000000","54.808990","Default Known Flow Node","Known Flow","395610.127805","831465.327459","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001383","Nodes","","21.000000","54.808990","Default Known Flow Node","Known Flow","395567.525793","831533.466477","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001386","Nodes","","21.000000","38.788619","Default Known Flow Node","Known Flow","395748.373843","829702.193979","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001389","Nodes","","21.000000","22.048360","DDS demands","Known Flow","395918.452889","829984.126056","","0.000000","","","","","-3.700000","","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","","",""
"60603100001390","Nodes","","21.000000","22.373384","DDS demands","Known Flow","395893.115882","829928.511041","","0.000000","","","","","-12.329999","","","","","-11.025706","-12.329999","","","","","","","D1 PROFILE","","","",""
"60603100001394","Nodes","","21.000000","28.454365","Default Known Flow Node","Known Flow","395869.320875","830005.397062","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
