"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60200500003219","Nodes","3219","21.000000","37.911019","DDS demands","Known Flow","310863.571565","723582.839224","","0.000000","","","","","","-7.389999","","","","","","","","","-6.608270","-7.389999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001369","Nodes","1369","21.000000","37.361623","DDS demands","Known Flow","310618.225678","723818.849167","","0.000000","","","","","","-3.069999","","","","","","","","","-2.745248","-3.069999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500000513","Nodes","513","21.000000","37.163171","DDS demands","Known Flow","310736.100710","723542.474092","","0.000000","","","-0.639999","","","-7.780000","","","","","","","","","-7.529314","-8.420000","","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"60200500002392","Nodes","2392","21.000000","37.238262","Default Known Flow Node","Known Flow","310735.350710","723552.224095","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001324","Nodes","1324","21.000000","38.525605","Default Known Flow Node","Known Flow","310762.225717","723717.849140","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001316","Nodes","10001316","21.000000","38.497257","Default Known Flow Node","Known Flow","310761.100717","723699.224135","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463850","Nodes","1463850","21.000000","38.568242","Default Known Flow Node","Known Flow","310748.600713","723740.224146","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001308","Nodes","10001308","21.000000","38.497257","Default Known Flow Node","Known Flow","310767.725718","723684.224131","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463466","Nodes","1463466","21.000000","38.616345","Default Known Flow Node","Known Flow","310760.100716","723749.849148","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463147","Nodes","1463147","21.000000","38.445850","Default Known Flow Node","Known Flow","310787.975724","723766.724153","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463305","Nodes","1463305","21.000000","38.457402","Default Known Flow Node","Known Flow","310789.975724","723720.349140","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002704","Nodes","2704","21.000000","38.829045","DDS demands","Known Flow","310773.975720","723802.099163","","0.000000","","","","","","-3.420000","","","","","","","","","-3.058225","-3.420000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500002703","Nodes","2703","21.000000","37.982452","DDS demands","Known Flow","310705.350701","723828.724170","","0.000000","","","","","","-10.229999","","","","","","","","","-9.147848","-10.229999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001309","Nodes","1309","21.000000","38.382176","Default Known Flow Node","Known Flow","310823.725734","723693.599133","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462662","Nodes","1462662","21.000000","38.382176","Default Known Flow Node","Known Flow","310822.475733","723698.349134","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463645","Nodes","1463645","21.000000","38.382176","Default Known Flow Node","Known Flow","310824.850734","723690.099132","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001293","Nodes","10001293","21.000000","37.917142","Default Known Flow Node","Known Flow","310862.975744","723584.599103","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003248","Nodes","3248","21.000000","37.831227","DDS demands","Known Flow","310964.975772","723783.849158","","0.000000","","","","","","-0.249999","","","","","","","","","-0.223554","-0.249999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500003406","Nodes","3406","21.000000","36.562213","DDS demands","Known Flow","310994.350780","723698.224134","","0.000000","-65.660002","","","","","-2.829999","","","","","","","","","-61.244985","-68.490004","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200501463865","Nodes","1463865","21.000000","36.604895","Default Known Flow Node","Known Flow","310973.600774","723728.974143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001295","Nodes","1295","21.000000","37.258686","Default Known Flow Node","Known Flow","310995.600780","723585.474104","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463335","Nodes","1463335","21.000000","37.258686","Default Known Flow Node","Known Flow","310996.350781","723583.224103","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462755","Nodes","1462755","21.000000","37.585707","Default Known Flow Node","Known Flow","310987.100778","723513.849084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001279","Nodes","10001279","21.000000","37.587113","DDS demands","Known Flow","310989.355622","723532.893335","","0.000000","-7.309999","","","","","","","","","","","","","","-6.536732","-7.309999","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500003107","Nodes","3107","21.000000","33.525236","Default Known Flow Node","Known Flow","311422.475897","723514.599084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002638","Nodes","10002638","21.000000","33.525236","Default Known Flow Node","Known Flow","311442.387264","723528.099902","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003109","Nodes","3109","21.000000","33.503436","Default Known Flow Node","Known Flow","311442.350902","723529.724089","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003113","Nodes","3113","21.000000","33.179467","Default Known Flow Node","Known Flow","311462.600907","723553.974095","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002653","Nodes","10002653","21.000000","33.179467","Default Known Flow Node","Known Flow","311448.350904","723552.349095","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003131","Nodes","3131","21.000000","37.956849","DDS demands","Known Flow","311215.850840","723871.599182","","0.000000","","","","","","-3.410000","","","","","","","","","-3.049283","-3.410000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200510002833","Nodes","10002833","21.000000","37.184968","Default Known Flow Node","Known Flow","311148.225822","723824.474169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003065","Nodes","3065","21.000000","36.381937","Default Known Flow Node","Known Flow","311402.475891","723626.099115","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000561","Nodes","561","21.000000","36.393136","DDS demands","Known Flow","311406.975892","723659.349124","","0.000000","-2.740000","","","","","-2.160000","","","","","","","","","-4.381668","-4.900000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200501464074","Nodes","1464074","21.000000","36.349245","Default Known Flow Node","Known Flow","311406.100892","723665.724126","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002729","Nodes","10002729","21.000000","36.349245","DDS demands","Known Flow","311407.725893","723665.724126","","0.000000","","","","","","-0.249999","","","","","","","","","-0.223554","-0.249999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500003126","Nodes","3126","21.000000","36.154902","DDS demands","Known Flow","311291.350861","723510.599083","","0.000000","","","-8.689999","","","","","","","","","","","","-7.770753","-8.689999","","","","","","C3 PROFILE","","","","","","","","","","","",""
"60200510002612","Nodes","10002612","21.000000","35.141760","Default Known Flow Node","Known Flow","311343.475875","723506.224082","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003483","Nodes","3483","21.000000","33.973395","DDS demands","Known Flow","311109.975812","723754.849150","","0.000000","-32.919997","","","","","","","","","","","","","","-29.437651","-32.919997","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500003482","Nodes","3482","21.000000","34.241925","DDS demands","Known Flow","311118.350814","723701.724135","","0.000000","-85.629996","","","","","-0.880000","","","","","","","","","-77.358790","-86.510000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200501463627","Nodes","1463627","21.000000","36.676328","Default Known Flow Node","Known Flow","311250.850850","723536.099090","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002621","Nodes","10002621","21.000000","36.718994","Default Known Flow Node","Known Flow","311249.850850","723514.099084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003112","Nodes","3112","21.000000","33.685323","DDS demands","Known Flow","311442.725902","723512.974084","","0.000000","","","","","","-0.369999","","","","","","","","","-0.330860","-0.369999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200510002618","Nodes","10002618","21.000000","33.651787","Default Known Flow Node","Known Flow","311463.725908","723512.599084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002931","Nodes","2931","21.000000","33.135658","Default Known Flow Node","Known Flow","311498.100917","723581.974103","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463109","Nodes","1463109","21.000000","33.135658","Default Known Flow Node","Known Flow","311499.350917","723581.974103","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002685","Nodes","10002685","21.000000","33.135658","Default Known Flow Node","Known Flow","311498.975917","723591.849105","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000539","Nodes","539","21.000000","37.677828","DDS demands","Known Flow","311159.725825","723510.224083","","0.000000","-6.000000","","","","","","","","","","","","","","-5.365307","-6.000000","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500002429","Nodes","2429","21.000000","36.334714","DDS demands","Known Flow","311167.100827","723519.974086","","0.000000","-5.670000","","","","","-4.079999","","","","","","","","","-8.718624","-9.750000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200500003473","Nodes","3473","21.000000","37.144427","DDS demands","Known Flow","311215.100840","723516.724085","","0.000000","","-6.000000","-13.460000","","","","","","","","","","","","-17.401481","-19.459999","","","","","C2 PROFILE","C3 PROFILE","","","","","","","","","","","",""
"60200500003218","Nodes","3218","21.000000","37.613340","Default Known Flow Node","Known Flow","311149.725822","723512.349084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003220","Nodes","3220","21.000000","37.161240","DDS demands","Known Flow","310947.102708","723530.024618","","0.000000","-15.999999","","","","","","","","","","","","","","-14.307486","-15.999999","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500003132","Nodes","3132","21.000000","35.229865","DDS demands","Known Flow","311020.850787","723978.974211","","0.000000","-253.070001","","","","","","","","","","","","","","-226.299723","-253.070001","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500002661","Nodes","2661, Living Well","21.000000","38.027509","DDS demands","Known Flow","311181.225831","723919.099194","","0.000000","","","","","","-4.650000","","","","","","","","","-4.158113","-4.650000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500002470","Nodes","2470","21.000000","37.914483","DDS demands","Known Flow","311258.350852","723814.349166","","0.000000","","","","","","-6.300000","","","","","","","","","-5.633573","-6.300000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500000691","Nodes","691","21.000000","37.894967","Default Known Flow Node","Known Flow","311291.975861","723769.099154","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463950","Nodes","1463950","21.000000","37.762083","Default Known Flow Node","Known Flow","311264.225853","723819.224167","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002799","Nodes","10002799","21.000000","37.894967","Default Known Flow Node","Known Flow","311280.475858","723765.724153","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002727","Nodes","2727","21.000000","37.894967","Default Known Flow Node","Known Flow","311290.350861","723727.474142","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000694","Nodes","694","21.000000","37.877920","DDS demands","Known Flow","311300.600863","723722.224141","","0.000000","-127.999997","","","","","","","","","","","","","","-114.459891","-127.999997","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200510002735","Nodes","10002735","21.000000","37.869993","Default Known Flow Node","Known Flow","311297.225862","723681.724130","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000679","Nodes","679","21.000000","37.788315","DDS demands","Known Flow","311299.095232","723674.974424","","0.000000","","","","","","-10.629999","","","","","","","","","-9.505536","-10.629999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500000545","Nodes","545","21.000000","37.034516","DDS demands","Known Flow","311353.600878","723667.974126","","0.000000","-3.829999","","","","","-7.360000","","","","","","","","","-10.006298","-11.190000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200500002579","Nodes","2579","21.000000","37.824220","DDS demands","Known Flow","311294.850862","723647.474121","","0.000000","-64.999999","","","","","","","","","","","","","","-58.124162","-64.999999","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500002580","Nodes","2580","21.000000","37.824220","Default Known Flow Node","Known Flow","311323.600870","723648.849121","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003062","Nodes","3062","21.000000","36.281083","DDS demands","Known Flow","311379.600885","723637.099118","","0.000000","","","","","","-7.510000","","","","","","","","","-6.715576","-7.510000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500003063","Nodes","3063","21.000000","36.281083","Default Known Flow Node","Known Flow","311377.850884","723655.224123","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003064","Nodes","3064","21.000000","36.281083","Default Known Flow Node","Known Flow","311365.475881","723651.599122","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000563","Nodes","563","21.000000","36.335355","DDS demands","Known Flow","311398.475890","723595.099106","","0.000000","","","","","","-7.119999","","","","","","","","","-6.366831","-7.119999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200510002688","Nodes","10002688","21.000000","36.335346","Default Known Flow Node","Known Flow","311399.725890","723594.849106","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000617","Nodes","617","21.000000","33.175682","DDS demands","Known Flow","311459.975907","723653.724122","","0.000000","","","","-9.520000","","-8.120000","","","","-0.980000","","","","","-16.650337","-18.620001","","","","","","","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"60200510002687","Nodes","P13133062, MARKET STREET CP1 CSEP, 16.80 SCMH","24.000000","33.170508","CSEP Unmatched","Known Flow","311450.850904","723593.974106","","0.000000","","","","","","","","","","","","","-16.799999","","-15.022860","-16.799999","","","","","","","","","","","","","","","","PL-DC PROFILE","",""
"60200500003171","Nodes","3171","21.000000","30.501223","Default Known Flow Node","Known Flow","311465.725908","723729.724143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002770","Nodes","10002770","21.000000","30.501223","Default Known Flow Node","Known Flow","311460.850907","723729.349143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002154","Nodes","2154","21.000000","30.168333","DDS demands","Known Flow","311434.350900","723832.224171","","0.000000","","","","","","-14.680000","","","","","","","","","-13.127118","-14.680000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200510002832","Nodes","10002832","21.000000","30.125150","Default Known Flow Node","Known Flow","311442.350902","723822.974168","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003172","Nodes","3172","21.000000","30.064393","Default Known Flow Node","Known Flow","311427.350898","723836.224172","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003173","Nodes","3173, Cairn Housing","21.000000","30.013032","Daily Metered Site","Known Flow","311416.225895","723849.599176","","0.000000","","","-43.000000","","","","","","","","","","","","-38.451370","-43.000000","","","","","","C3 PROFILE","","","","","","","","","","","",""
"60200501463323","Nodes","1463323","21.000000","37.034516","Default Known Flow Node","Known Flow","311351.975877","723653.224122","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001399","Nodes","1399","21.000000","35.578901","DDS demands","Known Flow","311031.100790","723933.349198","","0.000000","","-27.860001","","","","","","","","","","","","","-24.912911","-27.860001","","","","","C2 PROFILE","","","","","","","","","","","","",""
"60200500001400","Nodes","1400","21.000000","35.578901","Default Known Flow Node","Known Flow","311053.850796","723946.599202","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001397","Nodes","1397","21.000000","35.785943","Default Known Flow Node","Known Flow","311046.582045","723910.085033","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001398","Nodes","1398","21.000000","35.785943","Default Known Flow Node","Known Flow","311049.850795","723912.349193","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001390","Nodes","10001390","21.000000","36.103828","Default Known Flow Node","Known Flow","311068.225800","723881.474184","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001393","Nodes","1393","21.000000","36.103828","Default Known Flow Node","Known Flow","311076.100802","723886.974186","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001376","Nodes","1376","21.000000","37.184968","Default Known Flow Node","Known Flow","311143.100821","723831.349171","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462538","Nodes","1462538","21.000000","37.852379","Default Known Flow Node","Known Flow","311271.725856","723768.724154","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462640","Nodes","1462640","21.000000","37.852379","Default Known Flow Node","Known Flow","311271.850856","723747.474148","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002733","Nodes","10002733","21.000000","37.826156","Default Known Flow Node","Known Flow","311296.725862","723675.099128","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463807","Nodes","1463807","21.000000","35.141760","Default Known Flow Node","Known Flow","311343.850875","723513.224084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002686","Nodes","10002686","21.000000","36.332071","DDS demands","Known Flow","311421.850896","723592.099106","","0.000000","","","","","","-1.460000","","","","","","","","","-1.305558","-1.460000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001480","Nodes","1480","21.000000","36.289755","DDS demands","Known Flow","311384.225886","723547.974094","","0.000000","","","","","","-0.779999","","","","","","","","","-0.697489","-0.779999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500002929","Nodes","2929","21.000000","36.332071","Default Known Flow Node","Known Flow","311425.100897","723591.599105","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003927","Nodes","3927","21.000000","36.332071","Default Known Flow Node","Known Flow","311414.225894","723614.849112","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463124","Nodes","1463124","21.000000","30.125150","Default Known Flow Node","Known Flow","311421.725896","723805.224164","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463812","Nodes","1463812","21.000000","33.179467","Default Known Flow Node","Known Flow","311438.975901","723552.349095","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462839","Nodes","1462839","21.000000","33.170508","Default Known Flow Node","Known Flow","311442.475902","723595.099106","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500326877","Nodes","326877","21.000000","30.501223","Default Known Flow Node","Known Flow","311458.600906","723728.099143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002780","Nodes","10002780","21.000000","30.501223","Default Known Flow Node","Known Flow","311451.350904","723737.599145","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003108","Nodes","3108","21.000000","33.651787","Default Known Flow Node","Known Flow","311473.725910","723512.724084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003110","Nodes","3110","21.000000","32.885501","DDS demands","Known Flow","311462.725907","723535.349090","","0.000000","","","","","","-4.519999","","","","","","","","","-4.041864","-4.519999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500002684","Nodes","2684","21.000000","33.135658","Default Known Flow Node","Known Flow","311487.482475","723591.473760","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463048","Nodes","1463048","21.000000","33.135658","Default Known Flow Node","Known Flow","311487.725914","723596.099107","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002777","Nodes","10002777","21.000000","30.458072","Default Known Flow Node","Known Flow","311497.216885","723733.629642","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002796","Nodes","10002796","21.000000","30.458072","Default Known Flow Node","Known Flow","311494.975916","723755.349150","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002950","Nodes","2950","21.000000","31.329117","Default Known Flow Node","Known Flow","311453.802905","723940.164200","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001306","Nodes","10001306","21.000000","36.764368","Default Known Flow Node","Known Flow","311001.350782","723666.349126","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463799","Nodes","","21.000000","36.764368","DDS demands","Known Flow","310985.225778","723661.974125","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001303","Nodes","1303","21.000000","36.926282","Default Known Flow Node","Known Flow","311008.850784","723637.849118","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463628","Nodes","1463628","21.000000","36.926282","Default Known Flow Node","Known Flow","310995.725780","723632.849117","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003472","Nodes","3472","21.000000","37.613340","DDS demands","Known Flow","311214.725840","723507.474082","","0.000000","-6.000000","","","","","","","","","","","","","","-5.365307","-6.000000","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500003481","Nodes","3481","21.000000","35.931155","DDS demands","Known Flow","311161.725826","723547.974094","","0.000000","-17.950000","","","","","","","","","","","","","","-16.051212","-17.950000","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200510002607","Nodes","10002607","21.000000","37.065054","Default Known Flow Node","Known Flow","311686.893224","723502.725352","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002636","Nodes","2636","21.000000","36.063106","Default Known Flow Node","Known Flow","311558.176573","723522.718329","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000619","Nodes","619","21.000000","31.740178","DDS demands","Known Flow","311505.225919","723644.474120","","0.000000","-1.749999","","","-5.400000","","","","","","","","","","","-6.393657","-7.150000","","","","C1 PROFILE","","","C4 PROFILE","","","","","","","","","","",""
"60200500002439","Nodes","2439","21.000000","29.792256","DDS demands","Known Flow","311877.101020","723828.099170","","0.000000","-2.349999","","","-2.599999","","-10.310000","","","","","","","","","-13.645765","-15.259999","","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"60200500002883","Nodes","2883","21.000000","29.487047","Default Known Flow Node","Known Flow","311901.976027","723868.849181","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000585","Nodes","585","21.000000","33.425282","DDS demands","Known Flow","311673.975965","723938.099200","","0.000000","-8.739999","","","-6.000000","","-6.820000","","","","","","","","","-19.279338","-21.559998","","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"60200500000586","Nodes","586","21.000000","33.241982","DDS demands","Known Flow","311706.094736","723940.348763","","0.000000","-8.109999","","","","","","","","","","","","","","-7.252106","-8.109999","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500002498","Nodes","2498","21.000000","34.618645","DDS demands","Known Flow","311682.350967","723632.599117","","0.000000","-45.279999","","","","","-14.579999","","","","","","","","","-53.527884","-59.860000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200500002696","Nodes","2696","21.000000","34.705238","DDS demands","Known Flow","311682.475967","723627.099115","","0.000000","-5.709999","","","-9.600000","","-11.989999","","","","","","","","","-24.412149","-27.300000","","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"60200500013049","Nodes","13049","21.000000","32.027323","Default Known Flow Node","Known Flow","311934.601036","723548.349094","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002661","Nodes","10002661","21.000000","32.027323","Default Known Flow Node","Known Flow","311932.851035","723562.974098","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
