"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60601000000315","Nodes","315","21.000000","27.518661","DDS demands","Known Flow","287835.000000","856737.125000","","0.000000","","","","","-8.709999","","","","-7.788637","-8.709999","","","","","","","D1 PROFILE","","",""
"60601000000186","Nodes","186","21.000000","29.587477","DDS demands","Known Flow","287885.875000","856595.875000","","0.000000","","","-28.530000","","-15.399999","","","","-39.282994","-43.930000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60601000000035","Nodes","35","21.000000","26.681904","DDS demands","Known Flow","287827.375000","856505.000000","","0.000000","-4.689999","","","","-11.060000","","","","-14.083932","-15.750000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"606010-282","Nodes","-282","21.000000","29.807989","Default Known Flow Node","Known Flow","287934.500000","856566.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000047","Nodes","47","21.000000","27.733749","DDS demands","Known Flow","287991.750000","856732.125000","","0.000000","","","","","-1.519999","","","","-1.359211","-1.519999","","","","","","","D1 PROFILE","","",""
"60601000000046","Nodes","46","21.000000","28.121609","DDS demands","Known Flow","287800.375000","856851.875000","","0.000000","","","-16.190000","","-46.469999","","","","-56.031694","-62.659999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60601000000385","Nodes","385","21.000000","27.849837","DDS demands","Known Flow","287906.250000","856786.250000","","0.000000","-5.400000","","","","-14.500000","","","","-17.794935","-19.899999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"606010-334","Nodes","-334","21.000000","26.751844","Default Known Flow Node","Known Flow","287640.875000","856855.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-324","Nodes","-324","21.000000","28.017061","Default Known Flow Node","Known Flow","287744.500000","856794.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000037","Nodes","37","21.000000","26.688552","DDS demands","Known Flow","287815.625000","856511.000000","","0.000000","","","-10.589999","","-20.239999","","","","-27.568737","-30.829999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60601000000038","Nodes","38","21.000000","27.383100","DDS demands","Known Flow","287614.375000","856622.375000","","0.000000","","","","","-38.890000","","","","-34.776133","-38.890000","","","","","","","D1 PROFILE","","",""
"606010-267","Nodes","-267","21.000000","26.683324","Default Known Flow Node","Known Flow","287824.625000","856506.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000702","Nodes","702","21.000000","26.211105","Default Known Flow Node","Known Flow","287650.750000","856921.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000703","Nodes","703","21.000000","26.167638","Default Known Flow Node","Known Flow","287629.250000","856964.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000628","Nodes","628","21.000000","26.671865","DDS demands","Known Flow","287861.000000","856563.625000","","0.000000","","","","","-1.559999","","","","-1.394979","-1.559999","","","","","","","D1 PROFILE","","",""
"606010-1462747","Nodes","-1462747","21.000000","27.849837","Default Known Flow Node","Known Flow","287909.750000","856783.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462648","Nodes","-1462648","21.000000","29.807989","Default Known Flow Node","Known Flow","287916.375000","856539.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-441","Nodes","-441","21.000000","31.231666","Default Known Flow Node","Known Flow","288369.625000","856492.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-448","Nodes","-448","21.000000","31.231666","Default Known Flow Node","Known Flow","288357.125000","856504.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000668","Nodes","668","21.000000","27.814040","DDS demands","Known Flow","288041.250000","856666.375000","","0.000000","","","","","-0.930000","","","","-0.831622","-0.930000","","","","","","","D1 PROFILE","","",""
"606010-1462509","Nodes","-1462509","21.000000","31.662095","Default Known Flow Node","Known Flow","288332.000000","856628.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-296","Nodes","-296","21.000000","31.662095","Default Known Flow Node","Known Flow","288331.000000","856626.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000199","Nodes","199","21.000000","30.601180","DDS demands","Known Flow","288240.750000","856688.500000","","0.000000","","","","","-6.900000","","","","-6.170103","-6.900000","","","","","","","D1 PROFILE","","",""
"60601000000309","Nodes","309","21.000000","30.216292","DDS demands","Known Flow","288033.750000","856801.125000","","0.000000","","-14.399999","","","-18.129999","","","","-29.088907","-32.529997","","","","C2 PROFILE","","","D1 PROFILE","","",""
"60601000000356","Nodes","356","21.000000","31.926233","DDS demands","Known Flow","288376.125000","856685.625000","","0.000000","","","-2.840000","-2.900000","-8.130000","","","","-12.402803","-13.869999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"606010-307","Nodes","-307","21.000000","31.204307","Default Known Flow Node","Known Flow","288343.375000","856722.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000196","Nodes","196","21.000000","31.909215","DDS demands","Known Flow","288361.375000","856666.125000","","0.000000","","","","","-1.789999","","","","-1.600649","-1.789999","","","","","","","D1 PROFILE","","",""
"606010-534","Nodes","-534","21.000000","31.858729","Default Known Flow Node","Known Flow","288353.875000","856656.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000197","Nodes","197","21.000000","31.452391","DDS demands","Known Flow","288252.250000","856717.125000","","0.000000","","","","","-8.749999","","","","-7.824406","-8.749999","","","","","","","D1 PROFILE","","",""
"60601000000198","Nodes","198","21.000000","31.722831","DDS demands","Known Flow","288340.375000","856632.875000","","0.000000","","","","","-0.009999","","","","-0.008942","-0.009999","","","","","","","D1 PROFILE","","",""
"606010-298","Nodes","-298","21.000000","31.622649","Default Known Flow Node","Known Flow","288332.000000","856638.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000064","Nodes","64","21.000000","31.820432","DDS demands","Known Flow","288352.250000","856649.375000","","0.000000","","","","","-4.590000","","","","-4.104460","-4.590000","","","","","","","D1 PROFILE","","",""
"606010-519","Nodes","-519","21.000000","31.831160","Default Known Flow Node","Known Flow","288363.250000","856641.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000193","Nodes","193","21.000000","31.350528","DDS demands","Known Flow","288385.125000","856508.000000","","0.000000","-42.509998","","","-9.239999","-5.630000","","","","-51.310223","-57.379997","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","",""
"606010-462","Nodes","-462","21.000000","31.393630","Default Known Flow Node","Known Flow","288351.375000","856534.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000063","Nodes","63","21.000000","32.216120","DDS demands","Known Flow","288444.750000","856565.000000","","0.000000","-11.029999","","-2.529999","-4.579999","-18.860000","","","","-33.086061","-36.999999","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"606010-501","Nodes","-501","21.000000","32.934960","Default Known Flow Node","Known Flow","288476.625000","856595.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-469","Nodes","-469","21.000000","31.870976","Default Known Flow Node","Known Flow","288420.625000","856542.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000378","Nodes","378","21.000000","32.952580","DDS demands","Known Flow","288480.125000","856598.875000","","0.000000","-12.810000","-5.440000","","-13.080000","-5.749999","","","","-33.157601","-37.079999","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","D1 PROFILE","","",""
"606010-379","Nodes","-379","21.000000","32.995554","Default Known Flow Node","Known Flow","288459.750000","856619.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000065","Nodes","65","21.000000","32.133026","DDS demands","Known Flow","288410.500000","856728.000000","","0.000000","","","","","-8.090000","","","","-7.234223","-8.090000","","","","","","","D1 PROFILE","","",""
"60601000000066","Nodes","66","21.000000","32.572013","DDS demands","Known Flow","288450.250000","856774.375000","","0.000000","","","","","-20.419999","","","","-18.259929","-20.419999","","","","","","","D1 PROFILE","","",""
"606010-584","Nodes","-584","21.000000","32.392282","Default Known Flow Node","Known Flow","288436.000000","856756.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000201","Nodes","201","21.000000","32.672293","DDS demands","Known Flow","288476.750000","856783.875000","","0.000000","","","","","-8.109999","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","",""
"60601000000214","Nodes","214","21.000000","32.826342","DDS demands","Known Flow","288426.875000","856836.875000","","0.000000","","","","","-9.540000","","","","-8.530839","-9.540000","","","","","","","D1 PROFILE","","",""
"606010-1462583","Nodes","-1462583","21.000000","32.826342","Default Known Flow Node","Known Flow","288469.750000","856848.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000263","Nodes","263","21.000000","32.899842","DDS demands","Known Flow","288437.375000","856809.250000","","0.000000","","","","","-2.460000","","","","-2.199776","-2.460000","","","","","","","D1 PROFILE","","",""
"60601000000072","Nodes","72","21.000000","32.912565","Default Known Flow Node","Known Flow","288417.625000","856866.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000253","Nodes","253","21.000000","32.945000","DDS demands","Known Flow","288361.875000","856865.625000","","0.000000","","","","","-1.649999","","","","-1.475459","-1.649999","","","","","","","D1 PROFILE","","",""
"60601000000071","Nodes","71","21.000000","32.906725","DDS demands","Known Flow","288440.375000","856866.750000","","0.000000","","","","","-2.030000","","","","-1.815262","-2.030000","","","","","","","D1 PROFILE","","",""
"60601000000073","Nodes","73","21.000000","31.091928","DDS demands","Known Flow","288435.875000","856993.125000","","0.000000","","","","","-17.320000","","","","-15.487854","-17.320000","","","","","","","D1 PROFILE","","",""
"606010-4904556","Nodes","-4904556","21.000000","30.995537","Default Known Flow Node","Known Flow","288202.125000","856503.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-299","Nodes","-299","21.000000","31.622649","Default Known Flow Node","Known Flow","288334.250000","856641.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462647","Nodes","-1462647","21.000000","31.622649","Default Known Flow Node","Known Flow","288328.625000","856657.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462656","Nodes","-1462656","21.000000","31.622649","Default Known Flow Node","Known Flow","288340.625000","856636.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000357","Nodes","357","21.000000","30.033820","DDS demands","Known Flow","288277.000000","856758.125000","","0.000000","","","-5.229999","","-13.659999","","","","-16.891776","-18.889999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"606010-1462491","Nodes","-1462491","21.000000","31.858729","Default Known Flow Node","Known Flow","288352.875000","856655.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-513","Nodes","-513","21.000000","31.868900","Default Known Flow Node","Known Flow","288381.250000","856628.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-487","Nodes","-487","21.000000","32.208821","Default Known Flow Node","Known Flow","288440.125000","856572.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-451","Nodes","-451","21.000000","31.363545","Default Known Flow Node","Known Flow","288386.000000","856508.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-458","Nodes","-458","21.000000","31.406647","Default Known Flow Node","Known Flow","288366.750000","856530.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-460","Nodes","-460","21.000000","31.707701","Default Known Flow Node","Known Flow","288409.375000","856531.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-467","Nodes","-467","21.000000","31.707701","Default Known Flow Node","Known Flow","288401.375000","856541.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-473","Nodes","-473","21.000000","31.870976","Default Known Flow Node","Known Flow","288411.375000","856551.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462623","Nodes","-1462623","21.000000","32.392282","Default Known Flow Node","Known Flow","288392.125000","856784.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462702","Nodes","-1462702","21.000000","32.977936","Default Known Flow Node","Known Flow","288448.750000","856619.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000571","Nodes","571","21.000000","34.004045","Default Known Flow Node","Known Flow","288768.625000","856982.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000528","Nodes","528","21.000000","34.004045","Default Known Flow Node","Known Flow","288735.875000","856942.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000203","Nodes","203","21.000000","33.033325","DDS demands","Known Flow","288525.500000","856797.250000","","0.000000","","","","","-16.280000","","","","-14.557867","-16.280000","","","","","","","D1 PROFILE","","",""
"606010-604","Nodes","-604","21.000000","33.074943","Default Known Flow Node","Known Flow","288522.375000","856817.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001024","Nodes","1024","21.000000","33.136674","Default Known Flow Node","Known Flow","288554.000000","856649.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-526","Nodes","-526","21.000000","33.136674","Default Known Flow Node","Known Flow","288556.250000","856647.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462601","Nodes","-1462601","21.000000","34.076328","Default Known Flow Node","Known Flow","288651.875000","856763.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000360","Nodes","360","21.000000","34.076328","DDS demands","Known Flow","288651.125000","856764.375000","","0.000000","","","-5.509999","","-9.520000","","","","-13.440096","-15.030001","","","","","C3 PROFILE","","D1 PROFILE","","",""
"606010-1462636","Nodes","-1462636","21.000000","35.140354","Default Known Flow Node","Known Flow","288680.250000","856816.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-603","Nodes","-603","21.000000","35.140354","Default Known Flow Node","Known Flow","288678.375000","856815.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000074","Nodes","74","21.000000","34.016544","DDS demands","Known Flow","288720.875000","856920.250000","","0.000000","-4.099999","","","-6.959999","-6.020000","","","","-15.273242","-17.079999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","",""
"60601000000406","Nodes","406","21.000000","35.000225","DDS demands","Known Flow","288669.125000","856843.500000","","0.000000","","","","","-11.680000","","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","","",""
"60601000000307","Nodes","307","21.000000","33.780427","DDS demands","Known Flow","288694.625000","856938.750000","","0.000000","","","","","-6.589999","","","","-5.892895","-6.589999","","","","","","","D1 PROFILE","","",""
"606010-1462503","Nodes","-1462503","21.000000","33.780427","Default Known Flow Node","Known Flow","288667.000000","856901.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-628","Nodes","-628","21.000000","33.675793","Default Known Flow Node","Known Flow","288680.125000","856947.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000308","Nodes","308","21.000000","33.780427","Default Known Flow Node","Known Flow","288732.125000","856993.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000370","Nodes","370","21.000000","33.392812","DDS demands","Known Flow","288639.125000","856966.625000","","0.000000","","","","","-18.280001","","","","-16.346304","-18.280001","","","","","","","D1 PROFILE","","",""
"60601000000238","Nodes","238","21.000000","33.189451","DDS demands","Known Flow","288633.625000","856907.875000","","0.000000","","","","","-6.890000","","","","-6.161161","-6.890000","","","","","","","D1 PROFILE","","",""
"60601000000371","Nodes","371","21.000000","31.740788","DDS demands","Known Flow","288614.125000","856978.375000","","0.000000","","","","","-3.970000","","","","-3.550045","-3.970000","","","","","","","D1 PROFILE","","",""
"60601000000248","Nodes","248","21.000000","31.740788","Default Known Flow Node","Known Flow","288594.625000","856938.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000372","Nodes","372","21.000000","31.693497","DDS demands","Known Flow","288588.750000","856990.125000","","0.000000","","","","","-2.900000","","","","-2.593232","-2.900000","","","","","","","D1 PROFILE","","",""
"60601000000249","Nodes","249","21.000000","31.567505","DDS demands","Known Flow","288573.750000","856958.250000","","0.000000","","","","","-8.020000","","","","-7.171628","-8.020000","","","","","","","D1 PROFILE","","",""
"60601000000402","Nodes","402","21.000000","33.692472","DDS demands","Known Flow","288562.000000","856879.625000","","0.000000","","","","","-22.190001","","","","-19.842696","-22.190001","","","","","","","D1 PROFILE","","",""
"60601000000403","Nodes","403","21.000000","33.647338","DDS demands","Known Flow","288561.125000","856930.125000","","0.000000","","","","","-0.810000","","","","-0.724316","-0.810000","","","","","","","D1 PROFILE","","",""
"60601000000404","Nodes","404","21.000000","33.528193","DDS demands","Known Flow","288539.375000","856879.250000","","0.000000","","","","","-3.569999","","","","-3.192357","-3.569999","","","","","","","D1 PROFILE","","",""
"60601000000076","Nodes","76","21.000000","35.141258","DDS demands","Known Flow","288677.375000","856813.000000","","0.000000","","","","","-6.010000","","","","-5.374249","-6.010000","","","","","","","D1 PROFILE","","",""
"606010-588","Nodes","-588","21.000000","34.092615","Default Known Flow Node","Known Flow","288652.500000","856766.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-612","Nodes","-612","21.000000","34.755458","Default Known Flow Node","Known Flow","288651.250000","856854.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-606","Nodes","-606","21.000000","35.073746","Default Known Flow Node","Known Flow","288670.000000","856828.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000202","Nodes","202","21.000000","32.907118","DDS demands","Known Flow","288505.000000","856791.750000","","0.000000","","","","","-7.119999","","","","-6.366831","-7.119999","","","","","","","D1 PROFILE","","",""
"60601000000206","Nodes","206","21.000000","33.434430","DDS demands","Known Flow","288604.500000","856698.750000","","0.000000","","","","","-12.740000","","","","-11.392336","-12.740000","","","","","","","D1 PROFILE","","",""
"60601000000405","Nodes","405","21.000000","33.425247","DDS demands","Known Flow","288539.375000","856928.500000","","0.000000","","","","","-4.230000","","","","-3.782541","-4.230000","","","","","","","D1 PROFILE","","",""
"60601000000211","Nodes","211","21.000000","33.432250","DDS demands","Known Flow","288523.250000","856878.875000","","0.000000","","","","","-1.529999","","","","-1.368153","-1.529999","","","","","","","D1 PROFILE","","",""
"60601000000070","Nodes","70","21.000000","33.412169","DDS demands","Known Flow","288518.625000","856878.750000","","0.000000","","","","","-13.850000","","","","-12.384918","-13.850000","","","","","","","D1 PROFILE","","",""
"60601000000239","Nodes","239","21.000000","33.445442","DDS demands","Known Flow","288525.250000","856842.750000","","0.000000","","","","","-6.170000","","","","-5.517324","-6.170000","","","","","","","D1 PROFILE","","",""
"60601000000247","Nodes","247","21.000000","33.248806","DDS demands","Known Flow","288514.125000","856935.875000","","0.000000","","","","","-7.020000","","","","-6.277409","-7.020000","","","","","","","D1 PROFILE","","",""
"60601000000205","Nodes","205","21.000000","33.649600","DDS demands","Known Flow","288622.375000","856721.125000","","0.000000","","","","-7.860000","-8.159999","","","","-14.325370","-16.020000","","","","","","C4 PROFILE","D1 PROFILE","","",""
"60601000000212","Nodes","212","21.000000","33.696509","DDS demands","Known Flow","288549.875000","856773.625000","","0.000000","","","","","-3.629999","","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","","",""
"606010-586","Nodes","-586","21.000000","34.072636","Default Known Flow Node","Known Flow","288654.375000","856765.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000207","Nodes","207","21.000000","33.260792","DDS demands","Known Flow","288586.375000","856682.875000","","0.000000","","","","-5.160000","-5.659999","","","","-9.675438","-10.820000","","","","","","C4 PROFILE","D1 PROFILE","","",""
"60601000000077","Nodes","77","21.000000","33.341430","DDS demands","Known Flow","288571.875000","856670.125000","","0.000000","-3.110000","","","-3.759999","-14.999999","","","","-19.556545","-21.869998","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","",""
"60601000000163","Nodes","163","21.000000","33.136674","DDS demands","Known Flow","288549.500000","856648.625000","","0.000000","","","","","-2.599999","","","","-2.324966","-2.599999","","","","","","","D1 PROFILE","","",""
"606010-3599","Nodes","-3599","21.000000","33.078490","Default Known Flow Node","Known Flow","288543.750000","856643.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000195","Nodes","195","21.000000","33.194140","DDS demands","Known Flow","288523.125000","856661.375000","","0.000000","","","","","-4.460000","","","","-3.988211","-4.460000","","","","","","","D1 PROFILE","","",""
"60601000000241","Nodes","241","21.000000","32.331672","DDS demands","Known Flow","288449.250000","856715.625000","","0.000000","-1.469999","","-1.710000","","-10.930000","","","","-12.617414","-14.110000","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","",""
"60601000000085","Nodes","85","21.000000","26.083046","DDS demands","Known Flow","288820.625000","856603.250000","","0.000000","","","","","-0.710000","","","","-0.634894","-0.710000","","","","","","","D1 PROFILE","","",""
"60601000000086","Nodes","86","21.000000","25.988710","DDS demands","Known Flow","288830.250000","856646.250000","","0.000000","","","","","-2.980000","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","",""
"60601000000087","Nodes","87","21.000000","25.944953","DDS demands","Known Flow","288788.875000","856633.125000","","0.000000","","","","","-2.250000","","","","-2.011990","-2.250000","","","","","","","D1 PROFILE","","",""
"60601000000155","Nodes","155, P09120867, MAGGOT ROAD DEV@MERRYTON GARDENS, -43.29","24.000000","25.879191","CSEP Unmatched","Known Flow","288773.250000","856648.000000","","0.000000","","","","","-1.940000","","-23.930001","","-23.133418","-25.870002","","","","","","","D1 PROFILE","","PL-AF PROFILE",""
"60601000000242","Nodes","242","21.000000","33.030311","DDS demands","Known Flow","288549.125000","856821.375000","","0.000000","","","","","-0.959999","","","","-0.858449","-0.959999","","","","","","","D1 PROFILE","","",""
"606010-613","Nodes","-613","21.000000","34.475446","Default Known Flow Node","Known Flow","288629.375000","856863.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462536","Nodes","-1462536","21.000000","34.475446","Default Known Flow Node","Known Flow","288645.125000","856896.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000204","Nodes","204","21.000000","34.072636","DDS demands","Known Flow","288655.375000","856767.125000","","0.000000","","","","","-1.090000","","","","-0.974697","-1.090000","","","","","","","D1 PROFILE","","",""
"606010-629","Nodes","-629","21.000000","33.544783","Default Known Flow Node","Known Flow","288661.125000","856956.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462686","Nodes","-1462686","21.000000","33.544783","Default Known Flow Node","Known Flow","288649.500000","856931.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462670","Nodes","-1462670","21.000000","35.073746","Default Known Flow Node","Known Flow","288658.125000","856834.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462684","Nodes","-1462684","21.000000","33.675793","Default Known Flow Node","Known Flow","288664.125000","856923.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000082","Nodes","82","21.000000","27.070763","DDS demands","Known Flow","288737.125000","856528.250000","","0.000000","","","","","-1.729999","","","","-1.546996","-1.729999","","","","","","","D1 PROFILE","","",""
"60601000000210","Nodes","210","21.000000","31.717312","Default Known Flow Node","Known Flow","288509.125000","856974.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000645","Nodes","645","21.000000","31.717312","Default Known Flow Node","Known Flow","288496.875000","856948.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-543","Nodes","-543","21.000000","25.251198","Default Known Flow Node","Known Flow","289122.250000","856664.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000267","Nodes","267","21.000000","23.230828","DDS demands","Known Flow","289142.875000","856670.375000","","0.000000","","","","","-8.260000","","","","-7.386240","-8.260000","","","","","","","D1 PROFILE","","",""
"606010-1462728","Nodes","-1462728","21.000000","33.392812","Default Known Flow Node","Known Flow","288657.000000","857007.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000251","Nodes","251","21.000000","31.624844","DDS demands","Known Flow","288635.875000","857027.750000","","0.000000","","","","","-5.929999","","","","-5.302711","-5.929999","","","","","","","D1 PROFILE","","",""
"60601000000373","Nodes","373","21.000000","31.674321","DDS demands","Known Flow","288567.375000","857000.375000","","0.000000","","","","","-19.390000","","","","-17.338884","-19.390000","","","","","","","D1 PROFILE","","",""
"60601000000250","Nodes","250","21.000000","31.672862","DDS demands","Known Flow","288555.250000","856976.000000","","0.000000","","","","","-0.880000","","","","-0.786911","-0.880000","","","","","","","D1 PROFILE","","",""
"606010-637","Nodes","-637","21.000000","31.674321","Default Known Flow Node","Known Flow","288530.375000","857018.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462538","Nodes","-1462538","21.000000","31.674321","Default Known Flow Node","Known Flow","288576.125000","857021.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-269","Nodes","-269","21.000000","39.371092","Default Known Flow Node","Known Flow","288114.875000","855443.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462551","Nodes","-1462551","21.000000","38.597297","Default Known Flow Node","Known Flow","288154.875000","855454.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000625","Nodes","625","21.000000","74.207518","DDS demands","Known Flow","288700.625000","855269.250000","","0.000000","","","","","-9.249999","","","","-8.271515","-9.249999","","","","","","","D1 PROFILE","","",""
"606010-348","Nodes","-348","21.000000","74.637464","Default Known Flow Node","Known Flow","288729.875000","855343.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000624","Nodes","624","21.000000","74.842828","DDS demands","Known Flow","288706.375000","855387.875000","","0.000000","","","","","-5.280000","","","","-4.721470","-5.280000","","","","","","","D1 PROFILE","","",""
"606010-352","Nodes","-352","21.000000","74.873174","Default Known Flow Node","Known Flow","288706.750000","855389.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000626","Nodes","626","21.000000","74.432765","DDS demands","Known Flow","288642.750000","855248.000000","","0.000000","","","","","-6.670000","","","","-5.964433","-6.670000","","","","","","","D1 PROFILE","","",""
