"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96113601463228","Nodes","-1463228","21.000000","28.440055","Default Known Flow Node","Known Flow","558276.165000","138634.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802197","Nodes","6802197","21.000000","27.608261","DDS demands","Known Flow","558264.040000","138193.320000","0.000000","","","","","","-13.090000","","","","","","","","-11.705312","-13.090000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600011594","Nodes","P93955/01, Montacute Road,N9856, 17.07scmh","24.000000","26.621514","CSEP DDS Matched","Known Flow","558146.042838","138342.276600","0.000000","","","","","","","-17.069999","","","","","","","-15.264299","-17.069999","","","","","","","","","DC PROFILE","","","","","","",""
"96113600011551","Nodes","","21.000000","27.497838","Default Known Flow Node","Known Flow","557868.664957","138542.548909","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001074","Nodes","-1074","21.000000","28.282555","Default Known Flow Node","Known Flow","558070.790000","138584.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011767","Nodes","11767","21.000000","32.392950","DDS demands","Known Flow","557869.287957","139387.326139","0.000000","-31.440000","","","","","-15.510000","","","","","","","","-41.983532","-46.950000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96113606802248","Nodes","6802248","21.000000","29.784396","DDS demands","Known Flow","558335.290000","138944.195000","0.000000","","","","-15.699999","","-20.170000","","","","","","","","-32.075595","-35.869998","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606802347","Nodes","6802347","21.000000","29.359074","DDS demands","Known Flow","558417.040000","138961.070000","0.000000","","","","","","-6.530000","","","","","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001866","Nodes","-1866","21.000000","29.346059","Default Known Flow Node","Known Flow","558425.040000","138955.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001090","Nodes","-1090","21.000000","29.426370","Default Known Flow Node","Known Flow","558090.040000","138782.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001806","Nodes","-1806","21.000000","29.462311","Default Known Flow Node","Known Flow","558102.915000","138795.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011676","Nodes","","21.000000","28.310843","Default Known Flow Node","Known Flow","558161.387037","138716.013956","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011689","Nodes","","21.000000","28.302279","Default Known Flow Node","Known Flow","558161.791037","138712.951955","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011662","Nodes","11662","21.000000","29.388685","DDS demands","Known Flow","558061.821010","138752.394966","0.000000","","","-18.700000","","","","","","","","","","","-16.721875","-18.700000","","","","","C3 PROFILE","","","","","","","","","","",""
"96113606803074","Nodes","6803074","21.000000","26.791244","DDS demands","Known Flow","558297.790000","139288.570000","0.000000","-122.409999","","","","","-52.139999","","","","","","","","-156.085727","-174.549998","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96113606803070","Nodes","6803070","21.000000","26.998347","Default Known Flow Node","Known Flow","558287.665000","139340.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012584","Nodes","","21.000000","28.879122","Default Known Flow Node","Known Flow","558386.061098","139324.864122","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001985","Nodes","-1985","21.000000","28.879122","Default Known Flow Node","Known Flow","558388.790000","139304.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001840","Nodes","-1840","21.000000","28.253334","Default Known Flow Node","Known Flow","558350.790000","138853.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001839","Nodes","-1839","21.000000","28.253334","Default Known Flow Node","Known Flow","558359.165000","138851.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011674","Nodes","","21.000000","28.258378","Default Known Flow Node","Known Flow","558163.859037","138697.255951","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011679","Nodes","","21.000000","28.223886","Default Known Flow Node","Known Flow","558165.831038","138683.389947","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001788","Nodes","-1788","21.000000","27.118072","Default Known Flow Node","Known Flow","558404.415000","138774.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802208","Nodes","6802208","21.000000","29.670721","DDS demands","Known Flow","558163.165000","138829.320000","0.000000","-16.940001","","0.000000","0.000000","","-5.379999","","","","","","","","-19.958944","-22.320001","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606802247","Nodes","6802247","21.000000","29.799540","DDS demands","Known Flow","558372.290000","138991.320000","0.000000","","","0.000000","","","-13.080000","","","","","","","","-11.696370","-13.080000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600001761","Nodes","-1761","21.000000","28.340815","Default Known Flow Node","Known Flow","558170.290000","138715.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001770","Nodes","1770","21.000000","28.443382","DDS demands","Known Flow","558176.540000","138737.070000","0.000000","","","","-6.159999","","-7.349999","","","","","","","","-12.080884","-13.510000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600001971","Nodes","-1971","21.000000","27.857043","Default Known Flow Node","Known Flow","558298.165000","139243.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001937","Nodes","-1937","21.000000","29.190358","Default Known Flow Node","Known Flow","558317.915000","139118.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803076","Nodes","6803076","21.000000","27.037945","DDS demands","Known Flow","558167.040000","139458.570000","0.000000","","-23.079999","","","","-26.190000","","","","","","","","-44.058118","-49.269998","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96113600001964","Nodes","-1964","21.000000","30.835882","Default Known Flow Node","Known Flow","558151.290000","139220.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012420","Nodes","12420","21.000000","28.454615","DDS demands","Known Flow","558208.143049","138749.411965","0.000000","","","","","","-0.289999","","","","","","","","-0.259323","-0.289999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001882","Nodes","-1882","21.000000","29.807083","Default Known Flow Node","Known Flow","558375.040000","138996.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001843","Nodes","-1843","21.000000","29.463275","Default Known Flow Node","Known Flow","558268.540000","138860.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002120","Nodes","-2120","21.000000","32.281095","Default Known Flow Node","Known Flow","558283.540000","139717.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113604904701","Nodes","-4904701","21.000000","32.281243","Default Known Flow Node","Known Flow","558305.165000","139715.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001144","Nodes","-1144","21.000000","30.855351","Default Known Flow Node","Known Flow","557894.540000","139592.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002224","Nodes","-2224","21.000000","33.066689","Default Known Flow Node","Known Flow","558347.540000","139954.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002223","Nodes","-2223","21.000000","32.514460","Default Known Flow Node","Known Flow","558348.040000","139953.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011769","Nodes","","21.000000","32.293251","Default Known Flow Node","Known Flow","557878.957960","139397.745141","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802129","Nodes","6802129","21.000000","32.275960","DDS demands","Known Flow","557893.290000","139413.195000","0.000000","","","-2.679999","0.000000","","-3.479999","","","","","","","","-5.508382","-6.159999","","","","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606803086","Nodes","6803086","21.000000","31.384628","DDS demands","Known Flow","558224.290000","139751.195000","0.000000","-53.999997","","","-28.270000","","-35.939997","","","0.000000","","","","","-105.705491","-118.209996","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","DM PROFILE","","","","",""
"96113600012603","Nodes","","21.000000","28.959148","Default Known Flow Node","Known Flow","558389.704099","139641.259208","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002100","Nodes","-2100","21.000000","29.689253","Default Known Flow Node","Known Flow","558412.415000","139647.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002103","Nodes","-2103","21.000000","30.041002","Default Known Flow Node","Known Flow","558421.790000","139653.273125","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001128","Nodes","-1128","21.000000","31.210927","Default Known Flow Node","Known Flow","557970.665000","139493.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802130","Nodes","6802130","21.000000","31.242510","DDS demands","Known Flow","557994.790000","139514.195000","0.000000","","","","","","-24.260000","","","","","","","","-21.693727","-24.260000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002171","Nodes","-2171","21.000000","32.840140","Default Known Flow Node","Known Flow","558416.540000","139824.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113604904747","Nodes","-4904747","21.000000","32.899640","Default Known Flow Node","Known Flow","558419.165000","139827.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002071","Nodes","-2071","21.000000","28.554255","Default Known Flow Node","Known Flow","558300.415000","139598.007500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802131","Nodes","6802131","21.000000","31.094626","DDS demands","Known Flow","557932.790000","139558.773125","0.000000","","","","","","-24.910000","","","","","","","","-22.274967","-24.910000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600020633","Nodes","-20633","21.000000","29.526603","DDS demands","Known Flow","558416.040000","139554.304375","0.000000","","","","","","-10.379999","","","","","","","","-9.281981","-10.379999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600011763","Nodes","","21.000000","31.260058","Default Known Flow Node","Known Flow","558136.724030","139726.962231","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463259","Nodes","-1463259","21.000000","31.260058","Default Known Flow Node","Known Flow","558136.040000","139727.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803211","Nodes","6803211","21.000000","32.412140","DDS demands","Known Flow","558266.290000","139720.195000","0.000000","","","","","","-1.070000","","","","","","","","-0.956813","-1.070000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002214","Nodes","-2214","21.000000","32.473835","Default Known Flow Node","Known Flow","558343.540000","139934.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002202","Nodes","-2202","21.000000","32.473862","Default Known Flow Node","Known Flow","558371.415000","139889.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606802281","Nodes","6802281","21.000000","30.854967","DDS demands","Known Flow","558052.665000","139682.445000","0.000000","-6.000000","","0.000000","","","-10.359999","","","","","","","","-14.629404","-16.359999","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113604904570","Nodes","-4904570","21.000000","32.450739","Default Known Flow Node","Known Flow","558382.915000","139867.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001173","Nodes","-1173","21.000000","29.020704","Default Known Flow Node","Known Flow","557831.915000","139798.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011277","Nodes","-11277","21.000000","32.131288","Default Known Flow Node","Known Flow","557983.165000","139423.023125","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002403","Nodes","-2403","21.000000","28.562519","Default Known Flow Node","Known Flow","558390.290000","140479.554375","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002316","Nodes","2316","21.000000","32.174529","DDS demands","Known Flow","558348.665000","140200.070000","0.000000","","","","","","-2.259999","","","","","","","","-2.020932","-2.259999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606803155","Nodes","6803155","21.000000","32.535551","DDS demands","Known Flow","558356.415000","140202.445000","0.000000","","","","","","-16.440000","","","","","","","","-14.700943","-16.440000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600012724","Nodes","","21.000000","31.643051","Default Known Flow Node","Known Flow","558318.743080","139984.336301","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601211003","Nodes","-1211003","21.000000","31.661836","DDS demands","Known Flow","558329.102500","139984.445000","0.000000","-23.240000","","","-8.539999","","-20.889999","","","","","","","","-47.098455","-52.669999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113606803160","Nodes","6803160","21.000000","26.740910","DDS demands","Known Flow","558075.790000","140205.070000","0.000000","","","-13.000000","","","-4.579999","","","","","","","","-15.720351","-17.580000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113604904572","Nodes","-4904572","21.000000","27.302895","Default Known Flow Node","Known Flow","557989.290000","140530.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463611","Nodes","-1463611","21.000000","28.869855","Default Known Flow Node","Known Flow","558205.727500","140108.663750","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803162","Nodes","3. Land Adj to John Street, P06110456/01, GT-102032, 9.23scmh","22.999998","27.232866","CSEP DDS Matched","Known Flow","558111.665000","140372.070000","0.000000","","","","","","-45.970001","-9.229999","","","","","","","-49.360826","-55.199998","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","",""
"96113600001257","Nodes","-1257","21.000000","27.851791","Default Known Flow Node","Known Flow","558084.665000","140478.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803166","Nodes","6803166","21.000000","27.922511","DDS demands","Known Flow","558093.165000","140473.695000","0.000000","","","","","","-64.629999","","","","","","","","-57.793302","-64.629999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002231","Nodes","2231","21.000000","31.634372","DDS demands","Known Flow","558314.915000","139982.195000","0.000000","","-61.339998","","","","","","","","","","","","-54.851324","-61.339998","","","","C2 PROFILE","","","","","","","","","","","",""
"96113604904656","Nodes","-4904656","21.000000","31.628417","Default Known Flow Node","Known Flow","558315.040000","139983.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803167","Nodes","6803167","21.000000","27.653916","DDS demands","Known Flow","558040.540000","140502.695000","0.000000","","","","","","-21.569999","","","","","","","","-19.288279","-21.569999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606802156","Nodes","6802156","21.000000","27.572012","DDS demands","Known Flow","557877.415000","140392.320000","0.000000","","","","","","-49.439999","","","","","","","","-44.210132","-49.439999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606802153","Nodes","6802153","21.000000","27.564937","DDS demands","Known Flow","557903.790000","140237.570000","0.000000","","","-2.289999","","","-16.030001","","","","","","","","-16.382073","-18.320001","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600002248","Nodes","2248","21.000000","31.173588","DDS demands","Known Flow","558314.290000","140035.195000","0.000000","","-24.129998","","","","","","","","","","","","-21.577475","-24.129998","","","","C2 PROFILE","","","","","","","","","","","",""
"96113600012820","Nodes","12820","21.000000","30.689095","DDS demands","Known Flow","558310.813077","140064.868323","0.000000","-72.389999","","","","","-2.859999","","","","","","","","-67.289896","-75.249999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96113600012723","Nodes","","21.000000","31.598218","Default Known Flow Node","Known Flow","558315.801079","139992.676303","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012728","Nodes","","21.000000","31.580197","Default Known Flow Node","Known Flow","558315.773079","139994.454304","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001261","Nodes","-1261","21.000000","27.642972","Default Known Flow Node","Known Flow","558037.540000","140506.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002327","Nodes","2327","21.000000","32.856892","DDS demands","Known Flow","558418.290000","140216.445000","0.000000","","","","","","-2.890000","","","","","","","","-2.584289","-2.890000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002319","Nodes","-2319","21.000000","32.507507","Default Known Flow Node","Known Flow","558444.540000","140203.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002282","Nodes","P13133196/P13132354, CULVERDEN PARK CSEP, 213.32 SCMH","26.000000","28.509709","CSEP Unmatched","Known Flow","558156.028998","140107.136868","0.000000","","","","","","","","","","","","-43.659999","","-39.041551","-43.659999","","","","","","","","","","","","","","DC PROFILE","",""
"96113600001283","Nodes","-1283","21.000000","27.438814","Default Known Flow Node","Known Flow","557864.290000","140548.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002366","Nodes","-2366","21.000000","28.997466","Default Known Flow Node","Known Flow","558198.665000","140355.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113604904586","Nodes","-4904586","21.000000","29.006941","Default Known Flow Node","Known Flow","558218.665000","140363.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803161","Nodes","6803161","21.000000","27.104165","DDS demands","Known Flow","558046.040000","140363.070000","0.000000","","","","","","-53.650003","","","","","","","","-47.974794","-53.650003","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001247","Nodes","-1247","21.000000","27.107428","Default Known Flow Node","Known Flow","558047.290000","140363.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002405","Nodes","2405","21.000000","26.887680","DDS demands","Known Flow","558324.540000","140485.820000","0.000000","","","","","","-11.570000","","","","","","","","-10.346101","-11.570000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002412","Nodes","-2412","21.000000","27.873371","Default Known Flow Node","Known Flow","558092.290000","140519.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803227","Nodes","6803227","21.000000","27.869335","Default Known Flow Node","Known Flow","558105.290000","140596.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002237","Nodes","-2237","21.000000","33.241088","Default Known Flow Node","Known Flow","558431.290000","139995.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002269","Nodes","-2269","21.000000","30.693932","Default Known Flow Node","Known Flow","558394.915000","140091.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002270","Nodes","2270","21.000000","30.660702","DDS demands","Known Flow","558418.790000","140093.820000","0.000000","","","","","","-4.079999","","","","","","","","-3.648408","-4.079999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001282","Nodes","-1282","21.000000","27.335053","Default Known Flow Node","Known Flow","557907.915000","140546.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600011877","Nodes","","21.000000","26.482556","Default Known Flow Node","Known Flow","558087.213017","140797.695522","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000204","Nodes","","21.000000","26.488951","Default Known Flow Node","Known Flow","558089.086520","140796.210850","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462533","Nodes","-1462533","21.000000","27.881641","Default Known Flow Node","Known Flow","558109.415000","140619.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803199","Nodes","6803199","21.000000","29.716054","DDS demands","Known Flow","558360.040000","141016.070000","0.000000","","","","","","-28.430001","","","","","","","","-25.422615","-28.430001","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606803198","Nodes","6803198","21.000000","30.258713","DDS demands","Known Flow","558284.915000","141023.695000","0.000000","-8.409999","","","-6.159999","","-27.070000","","","","","","","","-37.235233","-41.640000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96113600012944","Nodes","12944","21.000000","28.699274","DDS demands","Known Flow","558299.040074","140756.006511","0.000000","","","","","","-38.659999","","","","","","","","-34.570462","-38.659999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001300","Nodes","-1300","21.000000","26.060129","Default Known Flow Node","Known Flow","558014.665000","140839.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002538","Nodes","-2538","21.000000","30.287411","Default Known Flow Node","Known Flow","558282.415000","141023.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002454","Nodes","2454","21.000000","27.856758","DDS demands","Known Flow","558115.790000","140656.820000","0.000000","","","","","","-12.950000","","","","","","","","-11.580122","-12.950000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601463252","Nodes","-1463252","21.000000","26.508003","Default Known Flow Node","Known Flow","558095.790000","140793.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803135","Nodes","6803135","21.000000","26.516023","DDS demands","Known Flow","558097.790000","140793.695000","0.000000","","","","","","-36.990000","","","","","","","","-33.077120","-36.990000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002491","Nodes","-2491","21.000000","28.506361","Default Known Flow Node","Known Flow","558246.415000","140861.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600012889","Nodes","","21.000000","28.557285","DDS demands","Known Flow","558316.701079","140846.451536","0.000000","","","","","","-11.669999","","","","","","","","-10.435522","-11.669999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002682","Nodes","-2682","21.000000","37.243875","Default Known Flow Node","Known Flow","558094.165000","141674.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113604904655","Nodes","-4904655","21.000000","37.243875","Default Known Flow Node","Known Flow","558113.165000","141665.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001322","Nodes","-1322","21.000000","38.166689","Default Known Flow Node","Known Flow","558081.915000","141738.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002691","Nodes","-2691","21.000000","38.166689","Default Known Flow Node","Known Flow","558115.290000","141758.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002579","Nodes","-2579","21.000000","30.934674","Default Known Flow Node","Known Flow","558280.790000","141272.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801143","Nodes","6801143","21.000000","38.910074","DDS demands","Known Flow","558237.540000","141617.945000","0.000000","","","","","","-9.710000","","","","","","","","-8.682855","-9.710000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601463231","Nodes","-1463231","21.000000","38.817287","DDS demands","Known Flow","558260.790000","141559.695000","0.000000","","","","","","-5.760000","","","","","","","","-5.150695","-5.760000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002598","Nodes","-2598","21.000000","31.341502","Default Known Flow Node","Known Flow","558284.290000","141315.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801109","Nodes","6801109","21.000000","31.146138","DDS demands","Known Flow","558282.415000","141294.445000","0.000000","-24.999999","-20.209999","","","","-0.300000","","","","","","","","-40.695856","-45.509997","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96113606801146","Nodes","6801146","21.000000","36.098667","DDS demands","Known Flow","558027.790000","141750.945000","0.000000","","","","","","-30.540001","","","","","","","","-27.309416","-30.540001","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600001319","Nodes","-1319","21.000000","33.486573","Default Known Flow Node","Known Flow","557855.415000","141737.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801023","Nodes","6801023","21.000000","33.486573","Default Known Flow Node","Known Flow","557860.165000","141738.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001321","Nodes","-1321","21.000000","33.486573","Default Known Flow Node","Known Flow","557863.415000","141738.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463467","Nodes","-1463467","21.000000","30.892880","Default Known Flow Node","Known Flow","558291.415000","141264.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606801174","Nodes","6801174","21.000000","32.945429","DDS demands","Known Flow","558324.415000","141519.945000","0.000000","","0.000000","","0.000000","","-39.660000","","","","","","","","-35.464682","-39.660000","","","","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
