"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)"
"96105505002111","Nodes","SILVERHILL ROAD DG,","21.000000","34.999999","Default Known Pressure Node","Known Pressure","603315.000000","142476.750000","","999.000011","","","","","","","","110.319663","123.370001","","","","","","","","",""
"96105501529606","Nodes","1529606","21.000000","28.413538","DDS demands","Known Flow","604092.454507","141462.499761","","0.000000","-90.519996","","","","","","","-80.944597","-90.519996","","","C1 PROFILE","","","","","",""
"96105501529612","Nodes","1529612","21.000000","28.868606","DDS demands","Known Flow","604142.375000","141468.625000","","0.000000","","","","","-1.159999","","","-1.037292","-1.159999","","","","","","","D1 PROFILE","",""
"96105500188874","Nodes","188874","21.000000","28.326209","Default Known Flow Node","Known Flow","604057.500000","141397.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500003756","Nodes","3756","21.000000","29.227869","Default Known Flow Node","Known Flow","604147.625000","141477.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105505002302","Nodes","5002302","21.000000","29.822277","Default Known Flow Node","Known Flow","603745.500000","141802.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105501529610","Nodes","1529610","21.000000","30.733409","Default Known Flow Node","Known Flow","604107.000000","141511.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105505002666","Nodes","PILGRIMS HOSPICE DG, ID 401","21.000000","31.000000","Default Known Pressure Node","Known Pressure","604106.125000","141517.125000","","999.000011","","","","","","","","195.406703","218.522478","","","","","","","","",""
"96105500432728","Nodes","432728","21.000000","30.289813","Default Known Flow Node","Known Flow","603673.500000","142025.375000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503385556","Nodes","3385556","21.000000","30.192833","DDS demands","Known Flow","604060.902474","141602.714085","","0.000000","","","","","-9.840000","","","-8.799104","-9.840000","","","","","","","D1 PROFILE","",""
"96105503373923","Nodes","3373923","21.000000","23.788196","Default Known Flow Node","Known Flow","603537.931302","142693.740258","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503385555","Nodes","3385555","21.000000","30.160716","DDS demands","Known Flow","604002.925968","141640.751245","","0.000000","","","","","-3.880000","","","-3.469565","-3.880000","","","","","","","D1 PROFILE","",""
"96105501713837","Nodes","1713837","21.000000","24.123184","Default Known Flow Node","Known Flow","603306.886362","142744.622541","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105501713838","Nodes","1713838","21.000000","24.123184","Default Known Flow Node","Known Flow","603364.000000","142710.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368041","Nodes","3368041","21.000000","24.167050","DDS demands","Known Flow","603300.750000","142662.750000","","0.000000","","","","","-2.730000","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","",""
"96105503368042","Nodes","3368042","21.000000","24.123184","Default Known Flow Node","Known Flow","603367.250000","142704.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368045","Nodes","3368045","21.000000","24.123184","Default Known Flow Node","Known Flow","603415.625000","142701.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368047","Nodes","3368047","21.000000","24.167050","Default Known Flow Node","Known Flow","603448.775811","142742.985301","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368043","Nodes","3368043","21.000000","24.123184","Default Known Flow Node","Known Flow","603404.750000","142675.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368046","Nodes","3368046","21.000000","24.167050","Default Known Flow Node","Known Flow","603448.534378","142746.123935","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368048","Nodes","3368048","21.000000","24.167050","Default Known Flow Node","Known Flow","603465.375000","142746.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503368044","Nodes","3368044","21.000000","24.123184","Default Known Flow Node","Known Flow","603405.625000","142746.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503373922","Nodes","3373922","21.000000","23.784547","Default Known Flow Node","Known Flow","603534.125000","142696.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105503373921","Nodes","3373921","21.000000","23.687852","DDS demands","Known Flow","603476.335565","142703.534216","","0.000000","","","","","-3.380000","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","",""
"96105500000001","Nodes","1","21.000000","24.992686","DDS demands","Known Flow","603372.974460","142168.055658","","0.000000","","","","","-2.269999","","","-2.029874","-2.269999","","","","","","","D1 PROFILE","",""
"96105500112255","Nodes","112255","21.000000","24.873508","Default Known Flow Node","Known Flow","603333.656375","142187.127672","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500000004","Nodes","4","21.000000","27.886238","DDS demands","Known Flow","603485.569862","142127.232924","","0.000000","","","","","-3.710000","","","-3.317548","-3.710000","","","","","","","D1 PROFILE","",""
"96105500000412","Nodes","412","21.000000","28.672671","Default Known Flow Node","Known Flow","603499.452284","142226.044429","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060000","Nodes","60000","21.000000","22.624020","DDS demands","Known Flow","604223.864165","141410.915523","","0.000000","","","","","-2.240000","","","-2.003048","-2.240000","","","","","","","D1 PROFILE","",""
"96105500060004","Nodes","60004","21.000000","28.413538","Default Known Flow Node","Known Flow","604079.319339","141436.188258","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060002","Nodes","60002","21.000000","22.618059","Default Known Flow Node","Known Flow","604220.988639","141404.781255","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060003","Nodes","60003","21.000000","22.589999","Default Known Flow Node","Known Flow","604205.368458","141376.993162","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060001","Nodes","60001","21.000000","22.571688","DDS demands","Known Flow","604193.799205","141359.698917","","0.000000","","","","","-3.540000","","","-3.165531","-3.540000","","","","","","","D1 PROFILE","",""
"96105500060006","Nodes","60006","21.000000","28.413538","Default Known Flow Node","Known Flow","604086.877680","141430.485811","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060005","Nodes","60005","21.000000","28.413538","Default Known Flow Node","Known Flow","604088.980743","141430.368974","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060007","Nodes","60007","21.000000","29.378617","Default Known Flow Node","Known Flow","603532.556572","142172.096247","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060010","Nodes","60010","21.000000","25.080471","Default Known Flow Node","Known Flow","603404.668195","142163.469747","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060008","Nodes","60008","21.000000","25.636364","Default Known Flow Node","Known Flow","603384.173182","142096.024969","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060011","Nodes","60011","21.000000","24.839655","DDS demands","Known Flow","603333.091583","142204.875424","","0.000000","","","","","-3.899999","","","-3.487449","-3.899999","","","","","","","D1 PROFILE","",""
"96105500060014","Nodes","60014","21.000000","24.064256","DDS demands","Known Flow","603474.444044","142593.389631","","0.000000","","","","","-4.770000","","","-4.265419","-4.770000","","","","","","","D1 PROFILE","",""
"96105500060012","Nodes","60012","21.000000","24.839655","Default Known Flow Node","Known Flow","603335.550385","142204.911065","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060013","Nodes","60013","21.000000","24.839655","Default Known Flow Node","Known Flow","603341.776670","142207.416315","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060015","Nodes","60015","21.000000","24.018463","DDS demands","Known Flow","603447.430386","142642.002774","","0.000000","","","","","-0.699999","","","-0.625952","-0.699999","","","","","","","D1 PROFILE","",""
"96105500060016","Nodes","","21.000000","29.938233","Default Known Flow Node","Known Flow","603541.147928","142187.828772","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500060009","Nodes","60009","21.000000","30.029844","Default Known Flow Node","Known Flow","603544.625000","142171.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96105500000297","Nodes","","21.000000","27.886238","Default Known Flow Node","Known Flow","603471.136279","142147.658722","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
