"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96121000005913","Nodes","","21.000000","28.367344","Default Known Flow Node","Known Flow","582715.799718","109643.182045","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001464048","Nodes","","21.000000","28.367344","Default Known Flow Node","Known Flow","582716.049718","109645.682046","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000005915","Nodes","","21.000000","28.367344","Default Known Flow Node","Known Flow","582695.674712","109657.932049","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000005917","Nodes","","21.000000","28.367344","Default Known Flow Node","Known Flow","582724.424720","109666.682051","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000005919","Nodes","","21.000000","28.671586","Default Known Flow Node","Known Flow","582733.549723","109680.307055","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000005918","Nodes","","21.000000","28.237039","Default Known Flow Node","Known Flow","582709.299716","109675.182054","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000005923","Nodes","","21.000000","28.237039","Default Known Flow Node","Known Flow","582708.174716","109692.807058","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009606161","Nodes","","21.000000","33.868562","DDS demands","Known Flow","582763.674731","109848.182101","","0.000000","","","","-3.589999","","-40.810000","","","","","","","","","-39.703275","-44.400000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96121001463250","Nodes","","21.000000","37.884783","Default Known Flow Node","Known Flow","582796.799740","109899.182115","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009606216","Nodes","","21.000000","37.885691","Default Known Flow Node","Known Flow","582815.299745","109936.182125","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000005943","Nodes","","21.000000","31.919171","Default Known Flow Node","Known Flow","582848.174754","109790.432085","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002531","Nodes","","21.000000","29.813745","Default Known Flow Node","Known Flow","578335.426416","110229.288418","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001462621","Nodes","P00029774, DARWELL CLOSE CSEP, -51.24","26.000000","29.809619","CSEP DDS Matched","Known Flow","578327.048524","110227.307204","","0.000000","","","","","","","-51.240002","","","","","","","","-45.819726","-51.240002","","","","","","","","","DC PROFILE","","","","","","",""
"96121009603353","Nodes","","21.000000","30.191022","DDS demands","Known Flow","578338.813182","110210.931337","","0.000000","","","","","","-33.610001","","","","","","","","","-30.054665","-33.610001","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002527","Nodes","","21.000000","30.191022","Default Known Flow Node","Known Flow","578338.360065","110179.189883","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463233","Nodes","","21.000000","30.277722","Default Known Flow Node","Known Flow","578369.048535","110143.057181","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001464721","Nodes","","21.000000","30.191022","Default Known Flow Node","Known Flow","578335.173526","110176.432190","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463680","Nodes","","21.000000","30.321081","Default Known Flow Node","Known Flow","578391.548541","110198.057196","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603351","Nodes","","21.000000","30.402527","DDS demands","Known Flow","578429.411822","110256.962373","","0.000000","","","","","","-22.739999","","","","","","","","","-20.334515","-22.739999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121001463540","Nodes","","21.000000","30.489196","Default Known Flow Node","Known Flow","578441.798555","110207.682199","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002534","Nodes","","21.000000","30.436840","Default Known Flow Node","Known Flow","578469.539178","110276.230845","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002533","Nodes","","21.000000","30.480161","Default Known Flow Node","Known Flow","578472.673563","110263.557214","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002536","Nodes","","21.000000","30.471954","Default Known Flow Node","Known Flow","578474.923564","110285.682220","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002535","Nodes","","21.000000","30.671420","Default Known Flow Node","Known Flow","578479.798565","110277.057217","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002524","Nodes","","21.000000","31.308045","Default Known Flow Node","Known Flow","578559.298587","110007.682144","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603171","Nodes","","21.000000","30.007927","DDS demands","Known Flow","578801.298653","110413.807255","","0.000000","","","-1.869999","","","-16.260000","","","","","","","","","-16.212170","-18.130000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121009603170","Nodes","","21.000000","29.994695","Default Known Flow Node","Known Flow","578791.298650","110418.432256","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001464017","Nodes","","21.000000","31.633038","Default Known Flow Node","Known Flow","578537.423581","110016.057146","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002526","Nodes","","21.000000","31.633038","Default Known Flow Node","Known Flow","578536.548581","110013.432146","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603225","Nodes","","21.000000","29.751133","Default Known Flow Node","Known Flow","578960.673696","110345.307236","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002970","Nodes","","21.000000","30.054352","Default Known Flow Node","Known Flow","578884.173675","110401.182251","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463108","Nodes","","21.000000","29.928668","Default Known Flow Node","Known Flow","578811.798656","110435.682261","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002977","Nodes","","21.000000","29.935689","Default Known Flow Node","Known Flow","578810.298655","110434.057260","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002981","Nodes","","21.000000","29.683339","Default Known Flow Node","Known Flow","578837.298663","110461.432268","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002985","Nodes","","21.000000","29.918618","Default Known Flow Node","Known Flow","578796.798652","110491.807276","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603164","Nodes","","21.000000","29.940542","DDS demands","Known Flow","578800.423653","110442.432262","","0.000000","","","","","","-46.659997","","","","","","","","","-41.724203","-46.659997","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009603172","Nodes","","21.000000","29.716206","DDS demands","Known Flow","578935.048689","110354.307238","","0.000000","","","","","","-9.720000","","","","","","","","","-8.691797","-9.720000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002984","Nodes","","21.000000","29.551489","Default Known Flow Node","Known Flow","578896.923679","110476.182272","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002982","Nodes","","21.000000","29.508092","Default Known Flow Node","Known Flow","578893.423678","110470.682270","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603183","Nodes","","21.000000","31.803580","Default Known Flow Node","Known Flow","578534.423580","110006.432144","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002523","Nodes","","21.000000","31.732795","Default Known Flow Node","Known Flow","578531.423579","110007.557144","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603181","Nodes","","21.000000","31.463902","DDS demands","Known Flow","578542.923583","110011.807145","","0.000000","","","-1.259999","","","-28.479998","","","","","","","","","-26.594038","-29.739999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121000002528","Nodes","","21.000000","31.097237","Default Known Flow Node","Known Flow","578592.828986","110207.283229","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002957","Nodes","","21.000000","30.863812","Default Known Flow Node","Known Flow","578664.673616","110276.057217","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603180","Nodes","","21.000000","31.097299","DDS demands","Known Flow","578585.673594","110213.557200","","0.000000","","","","","","-38.830000","","","","","","","","","-34.722480","-38.830000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002958","Nodes","","21.000000","30.863812","Default Known Flow Node","Known Flow","578663.798615","110278.057218","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603224","Nodes","","21.000000","29.575834","Default Known Flow Node","Known Flow","578771.619745","110009.119251","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002940","Nodes","","21.000000","29.575834","Default Known Flow Node","Known Flow","578792.298650","110062.682159","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002941","Nodes","","21.000000","29.575834","Default Known Flow Node","Known Flow","578785.798649","110065.432160","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002942","Nodes","","21.000000","29.532536","Default Known Flow Node","Known Flow","578796.923652","110092.307167","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603179","Nodes","","21.000000","29.858540","DDS demands","Known Flow","578918.095257","110009.138230","","0.000000","","","","","","-31.780000","","","","","","","","","-28.418244","-31.780000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009603173","Nodes","","21.000000","29.700404","DDS demands","Known Flow","578927.566384","110336.223610","","0.000000","","","","","","-15.619999","","","","","","","","","-13.967683","-15.619999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002975","Nodes","","21.000000","29.993688","Default Known Flow Node","Known Flow","578790.548650","110418.807256","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002960","Nodes","","21.000000","30.023071","Default Known Flow Node","Known Flow","579057.923723","110288.807221","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603176","Nodes","","21.000000","30.243132","DDS demands","Known Flow","579070.173726","110317.682229","","0.000000","","","","","","-35.599997","","","","","","","","","-31.834154","-35.599997","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601125","Nodes","","21.000000","32.380566","DDS demands","Known Flow","579302.048789","110266.432215","","0.000000","-0.869999","","","","","-28.739998","","","","","","","","","-26.477790","-29.609999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96121009601343","Nodes","","21.000000","32.466544","Default Known Flow Node","Known Flow","579255.423776","110225.932204","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601339","Nodes","","21.000000","32.296245","Default Known Flow Node","Known Flow","579203.048762","110149.182183","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601332","Nodes","","21.000000","34.739241","DDS demands","Known Flow","579413.673819","110145.932182","","0.000000","","","","","","-5.179999","","","","","","","","","-4.632048","-5.179999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003502","Nodes","","21.000000","34.609148","Default Known Flow Node","Known Flow","579413.949185","110177.053361","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603384","Nodes","","21.000000","30.723774","Default Known Flow Node","Known Flow","579133.673743","110311.057227","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603386","Nodes","","21.000000","30.717955","Default Known Flow Node","Known Flow","579324.294476","110391.297848","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003511","Nodes","","21.000000","30.932611","Default Known Flow Node","Known Flow","579323.300900","110361.917912","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002952","Nodes","","21.000000","32.281886","Default Known Flow Node","Known Flow","579112.173737","110203.182197","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601342","Nodes","","21.000000","32.498482","Default Known Flow Node","Known Flow","579129.548742","110213.307200","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601341","Nodes","","21.000000","32.455153","Default Known Flow Node","Known Flow","579116.207631","110163.449617","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002948","Nodes","","21.000000","32.455153","Default Known Flow Node","Known Flow","579086.048730","110166.057187","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002945","Nodes","","21.000000","32.671862","Default Known Flow Node","Known Flow","579147.298747","110139.057180","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002954","Nodes","","21.000000","32.498482","Default Known Flow Node","Known Flow","579132.673743","110216.682201","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002955","Nodes","","21.000000","32.238583","Default Known Flow Node","Known Flow","579151.548748","110230.432205","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002944","Nodes","","21.000000","32.715220","DDS demands","Known Flow","579162.173751","110123.807176","","0.000000","","","","","","-19.359999","","","","","","","","","-17.312058","-19.359999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002943","Nodes","","21.000000","32.957419","Default Known Flow Node","Known Flow","579190.673759","110120.307175","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002949","Nodes","","21.000000","32.957407","Default Known Flow Node","Known Flow","579201.923762","110167.932188","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121004904784","Nodes","","21.000000","32.957487","Default Known Flow Node","Known Flow","579204.257068","110172.467855","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002938","Nodes","","21.000000","32.400497","Default Known Flow Node","Known Flow","579212.298765","110040.682153","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002937","Nodes","","21.000000","32.159305","DDS demands","Known Flow","579142.798746","110033.182151","","0.000000","","","","","","-4.050000","","","","","","","","","-3.621582","-4.050000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601340","Nodes","","21.000000","32.957501","DDS demands","Known Flow","579204.673763","110173.182189","","0.000000","","","","","","-2.079999","","","","","","","","","-1.859973","-2.079999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002956","Nodes","","21.000000","32.249671","Default Known Flow Node","Known Flow","579211.548764","110249.307210","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003503","Nodes","","21.000000","34.609148","Default Known Flow Node","Known Flow","579406.923818","110178.057191","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003498","Nodes","","21.000000","35.258789","Default Known Flow Node","Known Flow","579488.796182","110138.292163","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603385","Nodes","","21.000000","30.387177","Default Known Flow Node","Known Flow","579205.438147","110399.166093","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002978","Nodes","","21.000000","30.371140","Default Known Flow Node","Known Flow","579206.673763","110440.807262","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603387","Nodes","","21.000000","30.373858","Default Known Flow Node","Known Flow","579215.798766","110441.682262","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463732","Nodes","","21.000000","30.373858","Default Known Flow Node","Known Flow","579218.798766","110445.307263","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003517","Nodes","","21.000000","30.807538","Default Known Flow Node","Known Flow","579268.173780","110493.807276","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001464268","Nodes","","21.000000","30.807538","Default Known Flow Node","Known Flow","579241.673773","110488.057275","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603388","Nodes","","21.000000","30.807538","Default Known Flow Node","Known Flow","579295.548787","110499.807278","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003494","Nodes","","21.000000","33.957413","Default Known Flow Node","Known Flow","579309.423791","110098.682169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603410","Nodes","P00084181, GILLMANS GREEN CSEP, -40.95","25.000000","30.610573","CSEP DDS Matched","Known Flow","579365.798806","110387.182247","","0.000000","","","","","","","-40.949999","","","","","","","","-36.618223","-40.949999","","","","","","","","","DC PROFILE","","","","","","",""
"96121009601336","Nodes","","21.000000","33.482291","Default Known Flow Node","Known Flow","579376.556042","110012.889441","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003482","Nodes","","21.000000","33.051451","DDS demands","Known Flow","579325.548795","109931.932124","","0.000000","","","-1.259999","","","-5.870000","","","","","","","","","-6.375774","-7.129999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121009601335","Nodes","","21.000000","33.751042","DDS demands","Known Flow","579423.546955","110008.662908","","0.000000","","-39.999997","","","","-11.190000","","","","","","","","","-45.775011","-51.189997","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96121001462771","Nodes","","21.000000","33.097657","DDS demands","Known Flow","579395.423814","110075.557163","","0.000000","","","","","","-8.839999","","","","","","","","","-7.904886","-8.839999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121004904621","Nodes","","21.000000","33.910385","Default Known Flow Node","Known Flow","579427.916074","110008.133307","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601325","Nodes","","21.000000","34.467400","DDS demands","Known Flow","579482.798838","110495.557277","","0.000000","","","","","","-12.600000","","","","","","","","","-11.267146","-12.600000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003518","Nodes","","21.000000","34.380963","Default Known Flow Node","Known Flow","579474.798836","110494.557277","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003516","Nodes","","21.000000","34.385050","Default Known Flow Node","Known Flow","579492.798841","110474.932271","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003501","Nodes","","21.000000","35.258789","Default Known Flow Node","Known Flow","579496.548842","110167.307188","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601333","Nodes","","21.000000","35.614540","Default Known Flow Node","Known Flow","579535.048852","110060.307158","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004045","Nodes","","21.000000","40.421731","DDS demands","Known Flow","579964.899969","110389.260248","","0.000000","","","","","","-8.949999","","","","","","","","","-8.003250","-8.949999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003493","Nodes","","21.000000","35.657855","Default Known Flow Node","Known Flow","579495.673842","110083.682165","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601129","Nodes","","21.000000","32.218060","DDS demands","Known Flow","579600.923870","110192.557194","","0.000000","","","","","","-14.179999","","","","","","","","","-12.680009","-14.179999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601131","Nodes","","21.000000","35.611963","DDS demands","Known Flow","579857.673940","110191.432194","","0.000000","","-15.999999","","","","-26.130000","","","","","","","","","-37.673400","-42.129997","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96121000004018","Nodes","","21.000000","35.611963","Default Known Flow Node","Known Flow","579864.548942","110206.057198","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601328","Nodes","","21.000000","35.674680","DDS demands","Known Flow","579676.673891","110402.682252","","0.000000","","","","","","-11.759999","","","","","","","","","-10.516002","-11.759999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004015","Nodes","","21.000000","35.646176","DDS demands","Known Flow","579870.548944","110188.932193","","0.000000","","","","","","-29.000000","","","","","","","","","-25.932320","-29.000000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004049","Nodes","","21.000000","39.420954","Default Known Flow Node","Known Flow","579893.842950","110396.499250","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463825","Nodes","","21.000000","35.517299","Default Known Flow Node","Known Flow","579826.518559","110300.364358","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601331","Nodes","","21.000000","35.606238","Default Known Flow Node","Known Flow","579544.423855","110102.182170","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003496","Nodes","","21.000000","35.606238","Default Known Flow Node","Known Flow","579539.673854","110108.682172","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463850","Nodes","","21.000000","35.264180","Default Known Flow Node","Known Flow","579617.798875","110456.557266","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601327","Nodes","","21.000000","35.263868","DDS demands","Known Flow","579618.423875","110458.057267","","0.000000","","","","","","-4.079999","","","","","","","","","-3.648408","-4.079999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121001464539","Nodes","","21.000000","35.436997","Default Known Flow Node","Known Flow","579628.673878","110485.807274","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003514","Nodes","","21.000000","35.478878","Default Known Flow Node","Known Flow","579626.298877","110456.182266","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463092","Nodes","","21.000000","35.488030","Default Known Flow Node","Known Flow","579631.173879","110430.307259","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004053","Nodes","","21.000000","35.577730","Default Known Flow Node","Known Flow","579639.048881","110410.932254","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601329","Nodes","","21.000000","35.577537","DDS demands","Known Flow","579644.656543","110423.401455","","0.000000","","","","","","-19.889998","","","","","","","","","-17.785992","-19.889998","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004054","Nodes","","21.000000","35.580743","Default Known Flow Node","Known Flow","579655.194763","110417.469344","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004057","Nodes","","21.000000","35.493426","Default Known Flow Node","Known Flow","579672.548890","110431.932260","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004056","Nodes","","21.000000","35.666666","DDS demands","Known Flow","579684.757775","110425.632916","","0.000000","","","","","","-15.739999","","","","","","","","","-14.074989","-15.739999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121001463289","Nodes","","21.000000","35.562923","Default Known Flow Node","Known Flow","579400.923816","110139.432180","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002548","Nodes","","21.000000","26.995865","Default Known Flow Node","Known Flow","577879.298402","110720.182338","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000002549","Nodes","","21.000000","26.995865","Default Known Flow Node","Known Flow","577895.678400","110722.902264","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603335","Nodes","","21.000000","26.995865","DDS demands","Known Flow","577898.298407","110708.932335","","0.000000","","","","","","-19.379999","","","","","","","","","-17.329941","-19.379999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121001462777","Nodes","","21.000000","28.349443","Default Known Flow Node","Known Flow","577929.423416","110803.932361","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603333","Nodes","","21.000000","28.349443","DDS demands","Known Flow","577930.348529","110792.929104","","0.000000","","","","","","-10.119999","","","","","","","","","-9.049484","-10.119999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000002589","Nodes","","21.000000","31.064151","Default Known Flow Node","Known Flow","577807.048382","110929.432395","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463317","Nodes","","21.000000","31.064151","Default Known Flow Node","Known Flow","577799.923380","110943.682399","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009603332","Nodes","P07112183, BODIAM DRIVE CSEP, -74.03","24.000000","30.068053","CSEP DDS Matched","Known Flow","577795.298379","110893.057385","","0.000000","","","","","","","-74.029997","","","","","","","","-66.198948","-74.029997","","","","","","","","","DC PROFILE","","","","","","",""
"96121001462645","Nodes","","21.000000","32.440952","Default Known Flow Node","Known Flow","577839.923391","110989.307411","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
