"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"96112806401040","Nodes","6401040","21.000000","24.357525","DDS demands","Known Flow","567092.295467","130194.812637","","0.000000","-12.839999","","-3.099999","","","-26.350001","","","","","-37.816475","-42.290002","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000136","Nodes","136","21.000000","23.652341","Default Known Flow Node","Known Flow","568595.295876","130459.562709","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000429","Nodes","429","21.000000","23.652341","Default Known Flow Node","Known Flow","568658.170893","130434.562702","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462485","Nodes","1462485","21.000000","24.371110","Default Known Flow Node","Known Flow","568630.670885","130339.437677","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000416","Nodes","416","21.000000","24.371110","Default Known Flow Node","Known Flow","568654.920892","130328.562674","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000438","Nodes","438","21.000000","23.607703","Default Known Flow Node","Known Flow","568692.920902","130471.687713","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000440","Nodes","440","21.000000","23.652341","Default Known Flow Node","Known Flow","568696.670903","130478.687714","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000430","Nodes","430","21.000000","23.607703","Default Known Flow Node","Known Flow","568705.670906","130442.062705","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000431","Nodes","431","21.000000","23.607703","Default Known Flow Node","Known Flow","568707.420906","130446.187706","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000414","Nodes","414","21.000000","25.133620","Default Known Flow Node","Known Flow","568757.170920","130323.562672","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401023","Nodes","6401023","21.000000","25.133620","DDS demands","Known Flow","568758.946583","130322.350257","","0.000000","","","","","","-25.330000","","","","","-22.650540","-25.330000","","","","","","","","D1 PROFILE","","","",""
"96112800000339","Nodes","339","21.000000","26.155642","Default Known Flow Node","Known Flow","568816.920936","130031.937593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000338","Nodes","338","21.000000","26.155642","Default Known Flow Node","Known Flow","568816.857221","130030.559759","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462487","Nodes","1462487","21.000000","26.648781","Default Known Flow Node","Known Flow","568832.170940","130155.312626","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000363","Nodes","363","21.000000","26.648781","Default Known Flow Node","Known Flow","568830.795940","130156.187627","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000408","Nodes","408","21.000000","26.608306","Default Known Flow Node","Known Flow","568969.795978","130313.187669","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000409","Nodes","409","21.000000","26.608306","Default Known Flow Node","Known Flow","568970.644486","130314.578828","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462541","Nodes","1462541","21.000000","24.237478","Default Known Flow Node","Known Flow","568676.420898","130318.562671","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000428","Nodes","428","21.000000","23.607703","Default Known Flow Node","Known Flow","568680.670899","130428.562701","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000398","Nodes","398","21.000000","26.049382","Default Known Flow Node","Known Flow","568836.795942","130273.312659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000415","Nodes","415","21.000000","25.115931","Default Known Flow Node","Known Flow","568760.170921","130324.312672","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000350","Nodes","350","21.000000","26.560149","Default Known Flow Node","Known Flow","568776.170925","130141.312623","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000345","Nodes","345","21.000000","26.382950","Default Known Flow Node","Known Flow","568765.045922","130109.687614","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000362","Nodes","362","21.000000","26.515840","Default Known Flow Node","Known Flow","568749.920918","130155.687627","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401047","Nodes","6401047, 83616, Ticehurst Primary, Church St, 15.00","24.000000","25.249382","CSEP Unmatched","Known Flow","568815.295936","129878.562551","","0.000000","","","-2.769999","-6.309999","","-19.219999","-14.999999","","-6.000000","","-44.084943","-49.300001","","","","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","DC PROFILE","","I2 PROFILE",""
"96112800000366","Nodes","366","21.000000","26.560149","Default Known Flow Node","Known Flow","568819.920937","130163.187629","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000372","Nodes","372","21.000000","26.648781","Default Known Flow Node","Known Flow","568791.920929","130178.062633","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000371","Nodes","371","21.000000","26.648781","Default Known Flow Node","Known Flow","568841.545943","130174.062632","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401026","Nodes","6401026","21.000000","26.746324","DDS demands","Known Flow","568898.170958","130247.187651","","0.000000","","","","-3.569999","","-21.940000","","","","","-22.811498","-25.510000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"96112800000396","Nodes","396","21.000000","26.005001","Default Known Flow Node","Known Flow","568798.420931","130261.187655","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401029","Nodes","6401029","21.000000","26.648781","DDS demands","Known Flow","568851.295945","130144.062623","","0.000000","","","-2.880000","","","-45.069999","","","","","-42.877748","-47.950001","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112806401028","Nodes","6401028","21.000000","26.765430","DDS demands","Known Flow","568861.048575","130157.561009","","0.000000","","","-4.550000","","","-47.630000","","","","","-46.660292","-52.180002","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000365","Nodes","365","21.000000","26.765387","Default Known Flow Node","Known Flow","568862.545949","130159.937628","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000348","Nodes","348","21.000000","26.833890","Default Known Flow Node","Known Flow","568946.420971","130138.062622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401027","Nodes","6401027","21.000000","27.009388","DDS demands","Known Flow","568929.920967","130222.687645","","0.000000","","","-4.709999","","","-28.639999","","","-15.999999","","-44.129653","-49.350000","","","","","C3 PROFILE","","","D1 PROFILE","","","I2 PROFILE",""
"96112806401025","Nodes","6401025","21.000000","26.612339","DDS demands","Known Flow","568968.429319","130315.683185","","0.000000","-26.979999","","","","","-38.199999","","","","","-58.285122","-65.179997","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"96112801462514","Nodes","1462514","21.000000","26.836382","Default Known Flow Node","Known Flow","568947.795972","130137.562622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462546","Nodes","1462546","21.000000","26.612506","Default Known Flow Node","Known Flow","568964.170976","130046.562597","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000411","Nodes","411","21.000000","26.612339","Default Known Flow Node","Known Flow","568969.170978","130317.062670","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401030","Nodes","6401030","21.000000","29.124114","DDS demands","Known Flow","569039.545997","130168.687630","","0.000000","-11.060000","","-2.689999","","","-31.190001","","","","","-40.186153","-44.940002","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112801462605","Nodes","1462605","21.000000","30.072372","Default Known Flow Node","Known Flow","569034.045995","130139.187622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000423","Nodes","423","21.000000","26.149613","Default Known Flow Node","Known Flow","569021.045992","130401.812694","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000343","Nodes","343","21.000000","33.405053","Default Known Flow Node","Known Flow","569328.921075","130072.937604","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000342","Nodes","342","21.000000","33.405053","Default Known Flow Node","Known Flow","569330.796076","130072.312604","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000355","Nodes","355","21.000000","35.365355","Default Known Flow Node","Known Flow","569471.671114","130145.937624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000356","Nodes","356","21.000000","35.365355","Default Known Flow Node","Known Flow","569473.786426","130147.451166","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401024","Nodes","6401024","21.000000","26.013370","DDS demands","Known Flow","569036.670996","130407.562695","","0.000000","-12.170000","","","","","-1.190000","","","","","-11.946751","-13.360000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"96112800000349","Nodes","349","21.000000","30.213002","Default Known Flow Node","Known Flow","569090.921011","130138.687622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000426","Nodes","426","21.000000","25.791815","Default Known Flow Node","Known Flow","569106.321097","130423.891549","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000357","Nodes","357","21.000000","30.828792","Default Known Flow Node","Known Flow","569096.171012","130147.562624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000378","Nodes","378","21.000000","29.131762","Default Known Flow Node","Known Flow","569056.546001","130198.312638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000369","Nodes","369","21.000000","29.043566","Default Known Flow Node","Known Flow","569128.171021","130171.187631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401031","Nodes","6401031,P10124374, St Marys Lane, 31.48 SCMH","24.000000","30.219083","CSEP Unmatched","Known Flow","569092.421011","130141.937623","","0.000000","","","","","","-1.840000","-31.479999","","","","-29.795340","-33.319998","","","","","","","","D1 PROFILE","DC PROFILE","","",""
"96112800000347","Nodes","347","21.000000","30.213002","Default Known Flow Node","Known Flow","569092.671011","130136.062621","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462537","Nodes","1462537","21.000000","30.904432","Default Known Flow Node","Known Flow","569097.546012","130147.062624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000437","Nodes","437","21.000000","25.747522","Default Known Flow Node","Known Flow","569159.046029","130470.937712","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000390","Nodes","390","21.000000","28.718408","Default Known Flow Node","Known Flow","569126.421020","130238.062649","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000391","Nodes","391","21.000000","28.718408","Default Known Flow Node","Known Flow","569149.546027","130244.437651","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000386","Nodes","386","21.000000","28.685145","Default Known Flow Node","Known Flow","569133.421022","130230.312647","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000389","Nodes","389","21.000000","28.701181","Default Known Flow Node","Known Flow","569133.921022","130237.312649","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000439","Nodes","439","21.000000","25.703233","Default Known Flow Node","Known Flow","569161.546030","130478.312714","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000436","Nodes","436","21.000000","25.614673","Default Known Flow Node","Known Flow","569176.921034","130470.687712","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000383","Nodes","383","21.000000","28.471787","Default Known Flow Node","Known Flow","569204.546042","130213.562642","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000373","Nodes","373","21.000000","28.471787","Default Known Flow Node","Known Flow","569200.421040","130181.687634","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000401","Nodes","401","21.000000","28.431854","Default Known Flow Node","Known Flow","569221.046046","130291.437664","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000400","Nodes","400","21.000000","28.387754","Default Known Flow Node","Known Flow","569243.546052","130289.437663","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401068","Nodes","6401068","21.000000","28.431854","DDS demands","Known Flow","569221.926849","130212.987289","","0.000000","","","","","","-81.239995","","","","","-72.646254","-81.239995","","","","","","","","D1 PROFILE","","","",""
"96112801462504","Nodes","1462504","21.000000","28.433209","Default Known Flow Node","Known Flow","569223.421047","130212.812642","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000382","Nodes","382","21.000000","28.439874","Default Known Flow Node","Known Flow","569235.171050","130213.437642","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462603","Nodes","1462603","21.000000","28.439874","Default Known Flow Node","Known Flow","569242.046052","130194.937637","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000370","Nodes","370","21.000000","28.483970","Default Known Flow Node","Known Flow","569265.296058","130172.437631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401069","Nodes","6401069","21.000000","28.632419","DDS demands","Known Flow","569277.671062","130206.937641","","0.000000","","","","","","-5.330000","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","",""
"96112801462548","Nodes","1462548","21.000000","28.632419","Default Known Flow Node","Known Flow","569280.546062","130215.437643","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462492","Nodes","1462492","21.000000","28.645958","Default Known Flow Node","Known Flow","569279.921062","130206.187640","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000393","Nodes","393","21.000000","28.588344","Default Known Flow Node","Known Flow","569282.546063","130245.687651","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000379","Nodes","379","21.000000","29.642266","Default Known Flow Node","Known Flow","569300.171068","130199.062638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000374","Nodes","374","21.000000","31.799600","Default Known Flow Node","Known Flow","569342.546079","130182.187634","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000387","Nodes","387","21.000000","31.799600","Default Known Flow Node","Known Flow","569356.296083","130231.937647","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000367","Nodes","367","21.000000","34.212475","Default Known Flow Node","Known Flow","569392.046093","130165.687629","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000346","Nodes","346","21.000000","34.212475","Default Known Flow Node","Known Flow","569352.546082","130134.562621","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401070","Nodes","6401070","21.000000","34.982279","DDS demands","Known Flow","569408.296097","130162.312628","","0.000000","","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","","D1 PROFILE","","","",""
"96112806401034","Nodes","6401034","21.000000","35.562414","DDS demands","Known Flow","569475.921115","130148.937625","","0.000000","","","","","","-74.029997","","","","","-66.198948","-74.029997","","","","","","","","D1 PROFILE","","","",""
"96112800000359","Nodes","359","21.000000","35.717333","Default Known Flow Node","Known Flow","569473.921115","130150.437625","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000354","Nodes","354","21.000000","35.198065","Default Known Flow Node","Known Flow","569478.046116","130145.062624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000360","Nodes","360","21.000000","35.717592","Default Known Flow Node","Known Flow","569474.796115","130150.937625","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000375","Nodes","375","21.000000","35.237505","Default Known Flow Node","Known Flow","569518.046127","130182.937634","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000388","Nodes","388","21.000000","34.452377","Default Known Flow Node","Known Flow","569645.921162","130233.437648","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000395","Nodes","395","21.000000","34.452377","Default Known Flow Node","Known Flow","569668.421168","130259.687655","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000377","Nodes","377","21.000000","35.139228","Default Known Flow Node","Known Flow","569532.921131","130196.437638","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000376","Nodes","376","21.000000","35.095625","Default Known Flow Node","Known Flow","569605.046151","130182.937634","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401048","Nodes","6401048","21.000000","33.649621","DDS demands","Known Flow","569625.171156","130023.812591","","0.000000","","","-2.160000","","","-17.600000","","","","","-17.669747","-19.760000","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112806401049","Nodes","6401049","21.000000","33.648674","DDS demands","Known Flow","569651.046163","130018.937589","","0.000000","","","","","","-11.209999","","","","","-10.024182","-11.209999","","","","","","","","D1 PROFILE","","","",""
"96112800000406","Nodes","406","21.000000","34.496027","Default Known Flow Node","Known Flow","569684.546172","130305.562667","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000142","Nodes","142","21.000000","22.822906","Default Known Flow Node","Known Flow","567679.670627","130620.937753","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000145","Nodes","145","21.000000","22.201839","Default Known Flow Node","Known Flow","567855.420675","130693.687773","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000441","Nodes","441","21.000000","23.607703","Default Known Flow Node","Known Flow","568732.045913","130497.812720","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000442","Nodes","442","21.000000","23.652341","Default Known Flow Node","Known Flow","568707.170906","130501.562721","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000443","Nodes","443","21.000000","23.652341","Default Known Flow Node","Known Flow","568685.295900","130511.062723","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806401036","Nodes","6401036","21.000000","30.167647","DDS demands","Known Flow","569913.796235","130622.562754","","0.000000","-22.139999","","-33.659998","","","-13.449999","","","","","-61.924587","-69.249997","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000433","Nodes","433","21.000000","32.471831","Default Known Flow Node","Known Flow","569734.546186","130455.437708","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000460","Nodes","460","21.000000","29.447003","Default Known Flow Node","Known Flow","569928.421239","130810.187805","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000465","Nodes","465","21.000000","29.402890","Default Known Flow Node","Known Flow","569873.921224","130861.187819","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000003","Nodes","3","21.000000","41.548911","Default Known Flow Node","Known Flow","561467.043936","131319.187943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905093","Nodes","6905093","21.000000","42.082295","DDS demands","Known Flow","561532.918954","131324.187945","","0.000000","","","","","","-2.329999","","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","","",""
"96112806905094","Nodes","6905094","21.000000","43.128981","DDS demands","Known Flow","561687.668996","131363.312955","","0.000000","","","-8.409999","","","","","","","","-7.520372","-8.409999","","","","","C3 PROFILE","","","","","","",""
"96112801462528","Nodes","1462528","21.000000","43.936631","Default Known Flow Node","Known Flow","561844.919039","131418.937970","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000010","Nodes","10","21.000000","44.111203","Default Known Flow Node","Known Flow","561848.669040","131460.062982","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000009","Nodes","9","21.000000","43.936631","Default Known Flow Node","Known Flow","561858.931978","131413.907631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905090","Nodes","6905090","21.000000","43.960155","DDS demands","Known Flow","561866.919045","131417.312970","","0.000000","","","-13.080000","","","-12.159999","","","","","-22.570060","-25.239999","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112806905095","Nodes","6905095","21.000000","45.767477","Default Known Flow Node","Known Flow","562009.919084","131475.437986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000147","Nodes","147","21.000000","33.710648","Default Known Flow Node","Known Flow","564406.669736","130953.312844","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905115","Nodes","6905115","21.000000","33.798830","DDS demands","Known Flow","564427.044742","131054.312871","","0.000000","","","","","","-14.510000","","","","","-12.975102","-14.510000","","","","","","","","D1 PROFILE","","","",""
"96112801462494","Nodes","1462494","21.000000","33.965382","Default Known Flow Node","Known Flow","564427.044742","131330.687946","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905113","Nodes","6905113","21.000000","34.652475","DDS demands","Known Flow","564348.266502","131474.670164","","0.000000","","","-8.470000","","","-20.709999","","","","","-26.093279","-29.180000","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112801462560","Nodes","1462560","21.000000","33.731478","Default Known Flow Node","Known Flow","564439.419745","131277.562932","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000482","Nodes","482","21.000000","22.979083","Default Known Flow Node","Known Flow","568614.170881","131148.937897","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800100021","Nodes","100021","21.000000","41.247045","Default Known Flow Node","Known Flow","561836.044037","131618.563025","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905088","Nodes","6905088","21.000000","41.247045","DDS demands","Known Flow","561841.419038","131622.313026","","0.000000","","","","","","-2.499999","","","","","-2.235544","-2.499999","","","","","","","","D1 PROFILE","","","",""
"96112806905089","Nodes","6905089","21.000000","41.248278","Default Known Flow Node","Known Flow","561784.044023","131573.563012","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000018","Nodes","18","21.000000","40.899020","Default Known Flow Node","Known Flow","561791.419025","131580.938014","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000016","Nodes","16","21.000000","41.248179","Default Known Flow Node","Known Flow","561789.169024","131568.563011","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000020","Nodes","20","21.000000","41.247147","Default Known Flow Node","Known Flow","561846.544040","131616.813024","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000029","Nodes","29","21.000000","41.290726","Default Known Flow Node","Known Flow","561965.669072","131727.563054","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000013","Nodes","13","21.000000","47.334527","Default Known Flow Node","Known Flow","562204.044137","131549.813006","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800100012","Nodes","100012","21.000000","46.857773","Default Known Flow Node","Known Flow","562245.919148","131503.437993","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800326836","Nodes","326836","21.000000","48.140682","Default Known Flow Node","Known Flow","562333.169172","131597.813019","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905096","Nodes","6905096","21.000000","48.141730","DDS demands","Known Flow","562336.169173","131594.313018","","0.000000","","-26.589999","-21.090000","","","-3.710000","","","","","-45.953857","-51.390001","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000014","Nodes","14","21.000000","48.228150","Default Known Flow Node","Known Flow","562322.919169","131561.188009","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905099","Nodes","6905099","21.000000","48.703031","DDS demands","Known Flow","562968.778801","131987.447192","","0.000000","","","-48.050000","","","-29.959998","","","","","-69.757939","-78.010003","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112806905098","Nodes","6905098","21.000000","48.513841","DDS demands","Known Flow","562806.419301","131845.938087","","0.000000","","","-7.129999","","","-8.810000","","","","","-14.253833","-15.940000","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000023","Nodes","23","21.000000","48.262852","Default Known Flow Node","Known Flow","562558.794233","131636.938030","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462562","Nodes","1462562","21.000000","48.487191","Default Known Flow Node","Known Flow","563111.169384","131990.313126","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000034","Nodes","34","21.000000","48.487191","Default Known Flow Node","Known Flow","563165.419398","131927.438109","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905101","Nodes","6905101","21.000000","47.020936","DDS demands","Known Flow","563113.798767","131754.564314","","0.000000","","","-2.240000","","","-1.230000","","","","","-3.102936","-3.469999","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000027","Nodes","27","21.000000","47.020936","Default Known Flow Node","Known Flow","563087.169377","131698.813046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000191","Nodes","191","21.000000","38.927046","Default Known Flow Node","Known Flow","563847.544584","131750.938061","","0.000000","","","","","","-6.429999","","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","","",""
"96112800000180","Nodes","180","21.000000","38.889620","Default Known Flow Node","Known Flow","563829.544579","131693.063045","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000155","Nodes","155","21.000000","29.749870","Default Known Flow Node","Known Flow","563754.919559","131592.313017","","0.000000","","","","","","-6.710000","","","","","-6.000202","-6.710000","","","","","","","","D1 PROFILE","","","",""
