"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96110800002219","Nodes","","21.000000","32.404107","Default Known Flow Node","Known Flow","589463.110554","151818.982521","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002257","Nodes","","21.000000","32.408412","Default Known Flow Node","Known Flow","589464.983554","151822.297522","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002223","Nodes","","21.000000","33.041695","Default Known Flow Node","Known Flow","589266.388500","151986.344567","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002224","Nodes","","21.000000","32.997732","Default Known Flow Node","Known Flow","589261.445499","151957.057559","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002225","Nodes","","21.000000","34.136853","Default Known Flow Node","Known Flow","589470.807501","152068.096038","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002227","Nodes","","21.000000","32.382294","Default Known Flow Node","Known Flow","589350.342523","151676.800483","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002229","Nodes","","21.000000","32.294293","Default Known Flow Node","Known Flow","589214.059486","151507.800437","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002256","Nodes","","21.000000","32.338290","Default Known Flow Node","Known Flow","589375.229552","151700.663477","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002232","Nodes","","21.000000","35.849864","DDS demands","Known Flow","589170.167474","152135.863608","","0.000000","","","","","-11.799999","","-10.551771","-11.799999","","","","","","","D1 PROFILE",""
"96110800002208","Nodes","","21.000000","34.735111","Default Known Flow Node","Known Flow","589256.136497","152046.917583","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002235","Nodes","","21.000000","33.825830","Default Known Flow Node","Known Flow","589458.543552","152002.698571","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002237","Nodes","","21.000000","33.109236","Default Known Flow Node","Known Flow","589139.282466","151867.916535","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002246","Nodes","","21.000000","35.797877","Default Known Flow Node","Known Flow","589262.986499","152050.758584","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002247","Nodes","","21.000000","34.220222","Default Known Flow Node","Known Flow","589254.861497","152029.594579","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002249","Nodes","","21.000000","33.665328","Default Known Flow Node","Known Flow","589403.449537","151965.383561","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002254","Nodes","","21.000000","33.786399","Default Known Flow Node","Known Flow","589527.056571","152028.809578","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002255","Nodes","","21.000000","33.726138","Default Known Flow Node","Known Flow","589503.902565","152002.916571","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002230","Nodes","","21.000000","32.338290","Default Known Flow Node","Known Flow","589377.241530","151705.023490","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002258","Nodes","","21.000000","32.408412","Default Known Flow Node","Known Flow","589466.640555","151821.614522","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002222","Nodes","","21.000000","32.432634","Default Known Flow Node","Known Flow","589579.749585","151857.027532","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002261","Nodes","","21.000000","32.382294","Default Known Flow Node","Known Flow","589447.658549","151793.335514","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002262","Nodes","","21.000000","35.930251","Default Known Flow Node","Known Flow","589174.563475","152141.121609","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002263","Nodes","","21.000000","33.667646","Default Known Flow Node","Known Flow","589391.858221","151974.387786","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002216","Nodes","","21.000000","32.982412","Default Known Flow Node","Known Flow","589239.237493","152021.887577","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002271","Nodes","","21.000000","39.939129","Default Known Flow Node","Known Flow","589136.072465","152255.917640","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002274","Nodes","","21.000000","39.886662","Default Known Flow Node","Known Flow","589081.334450","152209.011627","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002275","Nodes","","21.000000","39.942129","Default Known Flow Node","Known Flow","589172.440475","152228.321633","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002323","Nodes","","21.000000","39.946555","Default Known Flow Node","Known Flow","589164.694473","152239.545636","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002276","Nodes","","21.000000","42.664157","Default Known Flow Node","Known Flow","589320.807515","152393.190678","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002277","Nodes","","21.000000","42.664157","Default Known Flow Node","Known Flow","589322.140515","152392.932677","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002310","Nodes","","21.000000","43.446352","DDS demands","Known Flow","589325.846516","152443.153691","","0.000000","","-24.999999","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","",""
"96110800002280","Nodes","","21.000000","43.377204","Default Known Flow Node","Known Flow","589335.276519","152441.499691","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002327","Nodes","","21.000000","43.446952","Default Known Flow Node","Known Flow","589326.943522","152447.473524","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002282","Nodes","","21.000000","37.757846","Default Known Flow Node","Known Flow","589395.072535","152233.158634","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002284","Nodes","","21.000000","38.517735","Default Known Flow Node","Known Flow","589425.756544","152291.181650","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002285","Nodes","","21.000000","38.474132","Default Known Flow Node","Known Flow","589462.220553","152249.733639","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002301","Nodes","","21.000000","39.954129","DDS demands","Known Flow","589442.554916","152387.924907","","0.000000","","","","","-11.680000","","-10.444465","-11.680000","","","","","","","D1 PROFILE",""
"96110800002279","Nodes","","21.000000","42.884303","DDS demands","Known Flow","589317.166514","152422.812686","","0.000000","-9.220000","","","","","","-8.244689","-9.220000","","","C1 PROFILE","","","","",""
"96110800002289","Nodes","","21.000000","41.958971","Default Known Flow Node","Known Flow","589253.814497","152317.381657","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002290","Nodes","","21.000000","36.899117","Default Known Flow Node","Known Flow","589399.670536","152165.719616","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002297","Nodes","","21.000000","39.938702","Default Known Flow Node","Known Flow","589124.617462","152249.712639","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002298","Nodes","","21.000000","39.938702","Default Known Flow Node","Known Flow","589112.771458","152255.699640","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002299","Nodes","","21.000000","38.632462","Default Known Flow Node","Known Flow","589094.510453","152339.347663","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002304","Nodes","","21.000000","38.454340","Default Known Flow Node","Known Flow","589004.777429","152272.987645","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002306","Nodes","","21.000000","38.541505","Default Known Flow Node","Known Flow","589079.820449","152273.446645","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002305","Nodes","","21.000000","38.497918","Default Known Flow Node","Known Flow","589023.109434","152304.727653","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002324","Nodes","","21.000000","40.068725","Default Known Flow Node","Known Flow","589192.051585","152277.744301","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002312","Nodes","","21.000000","39.222300","Default Known Flow Node","Known Flow","589281.474504","152263.683642","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002313","Nodes","","21.000000","39.222300","Default Known Flow Node","Known Flow","589280.226504","152260.228641","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002281","Nodes","","21.000000","43.929789","Default Known Flow Node","Known Flow","589284.293454","152467.529830","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002316","Nodes","","21.000000","36.819428","Default Known Flow Node","Known Flow","589392.766877","152156.319412","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002317","Nodes","","21.000000","43.931617","Default Known Flow Node","Known Flow","589282.506274","152468.449639","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002319","Nodes","","21.000000","37.758146","Default Known Flow Node","Known Flow","589399.972537","152233.584634","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002320","Nodes","","21.000000","38.517735","Default Known Flow Node","Known Flow","589424.144358","152292.826477","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002321","Nodes","","21.000000","37.361845","Default Known Flow Node","Known Flow","589429.376333","152211.600690","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002311","Nodes","","21.000000","40.362619","Default Known Flow Node","Known Flow","589219.195487","152258.295641","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002325","Nodes","","21.000000","40.151114","Default Known Flow Node","Known Flow","589214.466239","152240.075433","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002326","Nodes","","21.000000","39.178747","DDS demands","Known Flow","589261.915511","152229.491627","","0.000000","","","","","-3.950000","","-3.532160","-3.950000","","","","","","","D1 PROFILE",""
"96110800002330","Nodes","","21.000000","36.927527","Default Known Flow Node","Known Flow","589348.041522","152194.356623","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002331","Nodes","","21.000000","36.062991","Default Known Flow Node","Known Flow","589711.055621","152388.397676","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002332","Nodes","","21.000000","35.566511","Default Known Flow Node","Known Flow","589826.693653","152149.822611","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002337","Nodes","","21.000000","35.331980","DDS demands","Known Flow","589790.266643","152098.048597","","0.000000","-6.000000","","-4.219999","","-0.910000","","-9.952645","-11.130000","","","C1 PROFILE","","C4 PROFILE","","D1 PROFILE",""
"96110800002338","Nodes","","21.000000","35.331980","Default Known Flow Node","Known Flow","589794.170644","152094.846596","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002346","Nodes","","21.000000","34.189794","Default Known Flow Node","Known Flow","589639.773619","151987.689123","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002347","Nodes","","21.000000","35.331980","Default Known Flow Node","Known Flow","589796.827644","152093.108596","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002357","Nodes","","21.000000","30.663387","Default Known Flow Node","Known Flow","590073.502720","152236.680635","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002358","Nodes","","21.000000","30.663387","Default Known Flow Node","Known Flow","590058.274716","152245.319637","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002359","Nodes","","21.000000","36.055775","Default Known Flow Node","Known Flow","589791.444643","152320.462658","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002365","Nodes","","21.000000","35.757920","Default Known Flow Node","Known Flow","589822.087651","152169.532617","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002366","Nodes","","21.000000","42.968793","Default Known Flow Node","Known Flow","589865.675663","152349.145666","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002369","Nodes","","21.000000","30.619302","Default Known Flow Node","Known Flow","590088.319724","152229.064633","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002370","Nodes","","21.000000","30.531149","Default Known Flow Node","Known Flow","590081.883722","152217.595630","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002288","Nodes","","21.000000","36.157368","Default Known Flow Node","Known Flow","589708.790621","152382.393675","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002373","Nodes","","21.000000","35.587758","Default Known Flow Node","Known Flow","589842.414657","152157.009613","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002363","Nodes","","21.000000","35.601307","DDS demands","Known Flow","589838.513656","152157.982614","","0.000000","","","-11.779999","","-3.359999","","-13.538458","-15.139999","","","","","C4 PROFILE","","D1 PROFILE",""
"96110800002402","Nodes","","21.000000","30.619302","Default Known Flow Node","Known Flow","590075.773720","152235.945635","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002379","Nodes","","21.000000","36.378230","DDS demands","Known Flow","589686.024431","152252.667828","","0.000000","","","","","-4.010000","","-3.585814","-4.010000","","","","","","","D1 PROFILE",""
"96110800002380","Nodes","","21.000000","43.055217","Default Known Flow Node","Known Flow","589880.286667","152378.334674","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002381","Nodes","","21.000000","30.575222","DDS demands","Known Flow","590061.493717","152212.699628","","0.000000","","","","","-15.410000","","-13.779898","-15.410000","","","","","","","D1 PROFILE",""
"96110800002382","Nodes","","21.000000","30.663387","Default Known Flow Node","Known Flow","590037.442710","152226.454632","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002387","Nodes","","21.000000","36.319496","DDS demands","Known Flow","589711.093621","152299.898652","","0.000000","","","","","-6.000000","","-5.365307","-6.000000","","","","","","","D1 PROFILE",""
"96110800002367","Nodes","","21.000000","42.968793","Default Known Flow Node","Known Flow","589860.210662","152352.349666","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002390","Nodes","","21.000000","42.925588","Default Known Flow Node","Known Flow","589838.176656","152320.783658","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002395","Nodes","","21.000000","29.732359","Default Known Flow Node","Known Flow","590085.179723","152155.719613","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002396","Nodes","","21.000000","29.732359","Default Known Flow Node","Known Flow","590085.935723","152156.884613","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002401","Nodes","","21.000000","30.663387","Default Known Flow Node","Known Flow","590043.017711","152248.643638","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002378","Nodes","","21.000000","30.619302","Default Known Flow Node","Known Flow","590078.045721","152234.553634","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002410","Nodes","","21.000000","30.645161","DDS demands","Known Flow","590029.697019","152179.652135","","0.000000","-6.000000","","","","-16.979999","","-20.549127","-22.980000","","","C1 PROFILE","","","","D1 PROFILE",""
"96110800002407","Nodes","","21.000000","43.177745","Default Known Flow Node","Known Flow","589803.948646","152391.106677","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002411","Nodes","","21.000000","30.531149","Default Known Flow Node","Known Flow","590100.744727","152222.320631","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002238","Nodes","","21.000000","32.382294","Default Known Flow Node","Known Flow","589366.988528","151698.253488","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002212","Nodes","","21.000000","32.476621","Default Known Flow Node","Known Flow","589547.590577","151836.283526","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002296","Nodes","","21.000000","36.532048","Default Known Flow Node","Known Flow","589010.109430","152337.395662","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002307","Nodes","","21.000000","38.497918","Default Known Flow Node","Known Flow","589064.019445","152245.990638","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002272","Nodes","","21.000000","39.982617","Default Known Flow Node","Known Flow","589141.752466","152279.227647","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002283","Nodes","","21.000000","37.757846","Default Known Flow Node","Known Flow","589380.707531","152226.417632","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002322","Nodes","","21.000000","37.351904","Default Known Flow Node","Known Flow","589441.289548","152220.508631","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002404","Nodes","","21.000000","36.155215","Default Known Flow Node","Known Flow","589748.451631","152403.887680","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002389","Nodes","","21.000000","36.172565","Default Known Flow Node","Known Flow","589727.229626","152323.032658","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002474","Nodes","","21.000000","33.282143","Default Known Flow Node","Known Flow","589144.347282","151881.420458","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002421","Nodes","","21.000000","43.931708","Default Known Flow Node","Known Flow","589284.368414","152467.708964","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002420","Nodes","","21.000000","43.931650","Default Known Flow Node","Known Flow","589284.632243","152466.294838","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002446","Nodes","","21.000000","42.323738","Default Known Flow Node","Known Flow","589895.681850","152269.217902","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002418","Nodes","","21.000000","42.664157","Default Known Flow Node","Known Flow","589323.276439","152391.757737","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002432","Nodes","","21.000000","34.129459","Default Known Flow Node","Known Flow","589472.344769","152070.187811","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002449","Nodes","","21.000000","42.802790","Default Known Flow Node","Known Flow","589902.282262","152277.945153","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002445","Nodes","","21.000000","42.802790","Default Known Flow Node","Known Flow","589903.407800","152279.325743","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800002473","Nodes","","21.000000","43.665234","DDS demands","Known Flow","590040.139857","152463.440646","","0.000000","","","","","-1.770000","","-1.582765","-1.770000","","","","","","","D1 PROFILE",""
"96110805910219","Nodes","","21.000000","32.429924","DDS demands","Known Flow","589174.840475","151935.023553","","0.000000","","","","","-14.470000","","-12.939333","-14.470000","","","","","","","D1 PROFILE",""
"96110805910246","Nodes","","21.000000","33.869741","DDS demands","Known Flow","589421.323542","152013.796574","","0.000000","","","","","-4.619999","","-4.131286","-4.619999","","","","","","","D1 PROFILE",""
"96110805910242","Nodes","","21.000000","35.602355","DDS demands","Known Flow","589828.989239","152157.234024","","0.000000","","","","","-8.189999","","-7.323644","-8.189999","","","","","","","D1 PROFILE",""
"96110805910245","Nodes","","21.000000","34.136853","DDS demands","Known Flow","589471.259556","152068.793589","","0.000000","","","","","-12.430000","","-11.115128","-12.430000","","","","","","","D1 PROFILE",""
"96110805910220","Nodes","","21.000000","32.366946","DDS demands","Known Flow","589231.918812","151888.929519","","0.000000","","","","","-12.380000","","-11.070417","-12.380000","","","","","","","D1 PROFILE",""
"96110805910237","Nodes","","21.000000","38.235508","Daily Metered Site","Known Flow","589534.361346","152338.599776","","0.000000","","-80.120006","","","-8.739999","","-79.460209","-88.860005","","","","C2 PROFILE","","","D1 PROFILE",""
"96110805910326","Nodes","","21.000000","38.541505","DDS demands","Known Flow","589061.788445","152283.389648","","0.000000","","","","","-7.010000","","-6.268468","-7.010000","","","","","","","D1 PROFILE",""
"96110805910244","Nodes","","21.000000","33.657661","DDS demands","Known Flow","589575.721584","152011.719574","","0.000000","","","","","-20.049998","","-17.929067","-20.049998","","","","","","","D1 PROFILE",""
"96110805910335","Nodes","","21.000000","32.476621","DDS demands","Known Flow","589573.902584","151861.911533","","0.000000","","","","","-15.729999","","-14.066047","-15.729999","","","","","","","D1 PROFILE",""
"96110805910338","Nodes","","21.000000","32.722254","DDS demands","Known Flow","589145.224467","151844.276528","","0.000000","","","","","-15.710000","","-14.048163","-15.710000","","","","","","","D1 PROFILE",""
"96110805910325","Nodes","","21.000000","38.214245","DDS demands","Known Flow","589054.219442","152365.384670","","0.000000","","","","","-8.209999","","-7.341529","-8.209999","","","","","","","D1 PROFILE",""
"96110805910234","Nodes","","21.000000","39.794578","DDS demands","Known Flow","589154.695470","152300.446652","","0.000000","","","","","-6.659999","","-5.955491","-6.659999","","","","","","","D1 PROFILE",""
"96110800000001","Nodes","","21.000000","29.026813","Default Known Flow Node","Known Flow","590100.102883","152141.172953","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000009","Nodes","","21.000000","36.184142","Default Known Flow Node","Known Flow","589765.622614","152351.383926","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000012","Nodes","","21.000000","32.360110","Default Known Flow Node","Known Flow","589246.112944","151877.451409","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000008","Nodes","","21.000000","36.085713","Default Known Flow Node","Known Flow","589608.208033","152419.946134","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000010","Nodes","","21.000000","36.209001","Default Known Flow Node","Known Flow","589747.688180","152353.833102","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000004","Nodes","","21.000000","36.500351","Default Known Flow Node","Known Flow","589691.843250","152266.154593","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000007","Nodes","","21.000000","36.175545","Default Known Flow Node","Known Flow","589556.096787","152424.607794","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000006","Nodes","","21.000000","36.063784","Default Known Flow Node","Known Flow","589657.886552","152417.061177","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000299","Nodes","","21.000000","25.491463","Default Known Flow Node","Known Flow","590127.121240","152058.024449","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110805910513","Nodes","","21.000000","42.613641","Default Known Flow Node","Known Flow","589317.642746","152385.766109","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110805910514","Nodes","","21.000000","42.613641","Default Known Flow Node","Known Flow","589359.009345","152350.851995","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96110800000002","Nodes","","21.000000","42.613641","Default Known Flow Node","Known Flow","589363.481661","152358.481026","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
